50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.975207,,,,,,,,,,,f551ed70-36c8-404d-b095-96bb63cceea8,2585,,,"[80.2, 21.8]",3938639,59,,,,,-0.33517256,,Left Foot,,,"[89.1, 18.7]",,Ground Pass,,9.424437,,,,Kenan Yildiz,151813.0,,,,,,2,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,102,Turkey,909,['697583dc-c144-4e82-88eb-05cbb9553df0'],13,,,,,,,,,,,,,,,,,,Turkey,909,00:14:13.095,Pass,,,,,,,80.2,21.8,89.1,18.7,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.093094,,,,,,,,,,,95cec49c-7670-4324-8d85-25d9d57b5f6f,2588,,,"[89.1, 18.7]",3938639,59,,,,,-3.0631025,,Right Foot,,,"[80.2, 18.0]",,Ground Pass,,8.927485,,,,Abdülkerim Bardakcı,48383.0,,,,,,2,Regular Play,Kenan Yildiz,151813.0,Left Wing,102,Turkey,909,['155074d6-421a-4b9b-9f97-c9cbfc374c2e'],15,,,,,,,,,,,,,,,,,,Turkey,909,00:14:15.318,Pass,,,,,,,89.1,18.7,80.2,18.0,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.971969,,,,,,,,,,,1e1949e8-63b1-4c9b-9ada-d527034558f5,2591,,,"[84.4, 20.8]",3938639,59,,,,,2.6176734,,Left Foot,,,"[79.9, 23.4]",,Ground Pass,,5.1971145,,,,Kaan Ayhan,12293.0,,,,,,2,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,102,Turkey,909,['165d10ad-1b47-48eb-a2e6-112882adf589'],21,,,,,,,,,,,,,,,,,,Turkey,909,00:14:21.122,Pass,,,,,,,84.4,20.8,79.9,23.4,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.093783,,,,,,,,,,,8c2e46b9-a0ea-4742-9604-f831956e2bc1,2594,,,"[80.7, 23.7]",3938639,59,,,,,-1.091277,,Right Foot,,,"[83.3, 18.7]",,Ground Pass,,5.635601,,,,Abdülkerim Bardakcı,48383.0,,,,,,2,Regular Play,Kaan Ayhan,12293.0,Right Defensive Midfield,102,Turkey,909,['7118b4c5-6c10-42e1-8800-29c74e0442ad'],22,,,,,,,,,,,,,,,,,,Turkey,909,00:14:22.899,Pass,,,,,,,80.7,23.7,83.3,18.7,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.355867,,,,,,,,,,,5be59a12-e75c-49b5-8ae6-671b92360417,2597,,,"[84.4, 18.0]",3938639,59,,,,,2.4145474,,Right Foot,,,"[69.0, 31.7]",,Ground Pass,,20.611889,,,,Samet Akaydin,133305.0,,,,,,2,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,102,Turkey,909,['15436d16-84b0-4630-ace3-fc798c7a3972'],25,,,,,,,,,,,,,,,,,,Turkey,909,00:14:25.542,Pass,,,,,,,84.4,18.0,69.0,31.7,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.437501,,,,,,,,,,,923dc612-721b-43f7-9010-4000b3640dab,2601,,,"[68.8, 31.2]",3938639,59,,,,,1.060308,,Right Foot,,,"[71.6, 36.2]",,Ground Pass,,5.7306194,,,,Hakan Çalhanoğlu,7039.0,,,,,,2,Regular Play,Samet Akaydin,133305.0,Right Center Back,102,Turkey,909,['ec5efb44-85d1-411b-ad1a-465a01010b15'],28,,,,,,,,,,,,,,,,,,Turkey,909,00:14:28.275,Pass,,,,,,,68.8,31.2,71.6,36.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.551581,,,,,,,,,,,55442b29-2233-4caf-9143-abb581fe3d2b,2604,,,"[78.0, 34.1]",3938639,59,,,,,-1.7694823,,Right Foot,,,"[75.0, 19.2]",,Ground Pass,,15.199013,,,,Abdülkerim Bardakcı,48383.0,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,102,Turkey,909,['b2ec0206-d0de-4a77-804c-ada5abed4d9d'],32,,,,,,,,,,,,,,,,,,Turkey,909,00:14:32.498,Pass,,,,,,,78.0,34.1,75.0,19.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.080553,,,,,,,,,,,1eb29c01-47cf-4dd8-818f-73164722a810,2607,,,"[79.7, 21.7]",3938639,59,,,,,0.7104216,,Left Foot,,,"[102.6, 41.4]",,High Pass,,30.207615,,Incomplete,,Barış Alper Yılmaz,134209.0,,,,,,2,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,102,Turkey,909,"['d9bb69cf-b422-4014-a682-460a36d8c355', 'e76c6973-13e5-458b-9896-e2c0b71841e8']",36,,,,,,,,,,,,,,,,,,Turkey,909,00:14:36.571,Pass,,,,,,,79.7,21.7,102.6,41.4,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.534198,,,,,,,,,,,93bfd5c4-6920-4ce5-a359-430783d47d35,2610,,,"[84.0, 23.4]",3938639,59,,,,,-1.4084449,,Head,,,"[85.9, 11.8]",,High Pass,,11.754574,,,,Ferdi Erenay Kadıoğlu,30438.0,,,,,Recovery,2,Regular Play,Kaan Ayhan,12293.0,Right Defensive Midfield,102,Turkey,909,['b726d000-2ef5-46ff-9c2b-fef7ddd0f093'],39,,,,,,,,,,,,,,,,,,Turkey,909,00:14:39.968,Pass,,,,,,,84.0,23.4,85.9,11.8,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.082371,,,,,,,,,,,56074730-77fb-4799-abce-15a3edd07b35,2613,,,"[96.5, 19.9]",3938639,59,,,,,2.1477292,,Right Foot,,,"[92.4, 26.2]",,Ground Pass,,7.5166483,,,,Orkun Kökçü,22212.0,,,,,,2,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Back,102,Turkey,909,['602ceb3e-3937-45a5-b589-d3c2ca4ae89c'],43,,,,,,,,,,,,,,,,,,Turkey,909,00:14:43.490,Pass,,,,,,,96.5,19.9,92.4,26.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.08359,,,,,,,,,,,0fdec46c-d14e-4d60-a14d-dc4da515d1ea,2616,,,"[92.9, 26.9]",3938639,59,,,,,-1.151611,,Left Foot,,,"[101.5, 7.6]",,Ground Pass,,21.129364,,,,Kenan Yildiz,151813.0,,,,,,2,Regular Play,Orkun Kökçü,22212.0,Center Attacking Midfield,102,Turkey,909,['729ec04b-cf6a-4169-8d70-0fa966513125'],44,,,,,,,,,,,,,,,,,,Turkey,909,00:14:44.620,Pass,,,,,,,92.9,26.9,101.5,7.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.21239,,,,,,,,,,,8da54373-366c-4fca-91d8-ba21d7a4906f,2619,,,"[101.2, 14.0]",3938639,59,,,,,1.996726,,Right Foot,,,"[96.3, 24.8]",,Ground Pass,,11.859595,,,,Orkun Kökçü,22212.0,,,,,,2,Regular Play,Kenan Yildiz,151813.0,Left Wing,102,Turkey,909,['cc35f604-3e70-446b-b496-5c2ef37b0557'],47,,,,,,,,,,,,,,,,,,Turkey,909,00:14:47.093,Pass,,,,,,,101.2,14.0,96.3,24.8,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.773542,,,,,,,,,,,ff072756-4fb5-4ae6-9989-151dcca340b4,2622,,,"[96.3, 25.8]",3938639,59,,,,,1.3954021,,Right Foot,,,"[99.1, 41.6]",,Ground Pass,,16.046183,,,,Arda Güler,116587.0,,,,,,2,Regular Play,Orkun Kökçü,22212.0,Center Attacking Midfield,102,Turkey,909,['1e3541e7-056a-4fb9-981c-0877ec7d9d20'],50,,,,,,,,,,,,,,,,,,Turkey,909,00:14:50.537,Pass,,,,,,,96.3,25.8,99.1,41.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.970283,,,,,,,,,,,01d51cf7-5e05-4cec-9b2c-0d9bb1e907f2,2625,,,"[98.6, 41.9]",3938639,59,,,,,2.130478,ce589e84-4f52-4a4d-9a7a-7f7d69942510,Right Foot,,,"[93.4, 50.2]",,Ground Pass,,9.794386,,,,Mert Müldür,10826.0,True,,,,,2,Regular Play,Arda Güler,116587.0,Center Forward,102,Turkey,909,['c2e06d9e-d6e3-4b77-9e64-3bbd36d7c00e'],51,,,,,,,,,,,,,,,,,,Turkey,909,00:14:51.711,Pass,,,,,,,98.6,41.9,93.4,50.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.631271,,,,,,,,,,,fec7bda9-d561-4c45-a5ba-347f4c509662,2633,,,"[79.0, 59.8]",3938639,59,,,,,0.8791397,,Right Foot,,,"[89.6, 72.6]",,Ground Pass,,16.619267,,,,Barış Alper Yılmaz,134209.0,,,,,Recovery,2,Regular Play,Samet Akaydin,133305.0,Right Center Back,102,Turkey,909,['7a31b1aa-65f3-4d4f-812c-c285d7053862'],57,,,,,,,,,,,,,,,,,,Turkey,909,00:14:57.792,Pass,,,,,,,79.0,59.8,89.6,72.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.812857,,,,,,,,,,,949b2ed4-6603-4a04-800e-36e288fe8208,2636,,,"[98.6, 61.3]",3938639,60,,,,,-1.867641,,Right Foot,,,"[96.0, 52.8]",,Ground Pass,,8.888757,,,,Arda Güler,116587.0,,,,,,2,Regular Play,Barış Alper Yılmaz,134209.0,Right Wing,102,Turkey,909,['3f18b5e5-6313-4cd0-91b0-e5cc1ba0597d'],2,,,,,,,,,,,,,,,,,,Turkey,909,00:15:02.254,Pass,,,,,,,98.6,61.3,96.0,52.8,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.82873,,,,,,,,,,,965c8518-7cec-4da9-adf4-ed8781510fc8,2653,,,"[101.0, 50.9]",3938639,60,,,,,-2.3961732,25b508b5-bafd-40c4-aaa2-49c3295f614b,Left Foot,,,"[95.8, 46.1]",,Ground Pass,,7.0767226,,,,Hakan Çalhanoğlu,7039.0,True,,,,,2,Regular Play,Barış Alper Yılmaz,134209.0,Right Wing,102,Turkey,909,"['bbe8400d-4651-434d-8964-b81fed4322eb', 'efcaf0f7-f213-4d23-b1cb-7b4246e38d35']",7,,,,,,,,,,,,,,,,,,Turkey,909,00:15:07.840,Pass,True,,,,,,101.0,50.9,95.8,46.1,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.243458,,,,,,,,,,,c5f53986-71f9-4496-a0bc-39138939bd7a,2658,,,"[120.0, 0.1]",3938639,60,,,,,1.7594355,,Left Foot,,,"[113.7, 33.1]",,High Pass,,33.59598,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Arda Güler,116587.0,Center Forward,103,Turkey,909,['7a4ebae3-a3f8-4282-aec2-5e81b4c5abcd'],32,,,,,,,,,,,,,,,,,,Turkey,909,00:15:32.223,Pass,,,,,,,120.0,0.1,113.7,33.1,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.432954,,,,,,,,,,,f2e10c5d-9429-4384-8f75-da520434474f,2662,,,"[111.6, 11.4]",3938639,60,,,,,1.344269,,Left Foot,True,,"[117.8, 38.3]",,High Pass,,27.605253,,Incomplete,,,,,,,,,2,From Corner,Arda Güler,116587.0,Center Forward,103,Turkey,909,['381cbf33-cde6-47ce-873c-327e44ddab1f'],38,,,,,,,,,,,,,,,,,,Turkey,909,00:15:38.812,Pass,,,,,,,111.6,11.4,117.8,38.3,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,2.822919,,,,,,,,,,,a866454d-95c3-4b57-9e77-9530f65048c9,2665,,,"[11.3, 36.4]",3938639,60,,,,,-1.2082521,,Keeper Arm,,,"[20.1, 13.2]",,Ground Pass,,24.8129,,,,Lasha Dvali,7655.0,,,,,,2,From Keeper,Giorgi Mamardashvili,102371.0,Goalkeeper,104,Georgia,2138,['2daeeebe-0090-4030-b8b8-938305c2e38a'],50,,,,,,,,,,,,,,,,,,Georgia,2138,00:15:50.106,Pass,,,,,,,11.3,36.4,20.1,13.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.338655,,,,,,,,,,,e7b5dade-da1d-471e-9cc8-0f0cde8610f8,2668,,,"[33.1, 5.8]",3938639,60,,,,,1.0288776,,Left Foot,,,"[39.0, 15.6]",,Ground Pass,,11.438969,,,,Giorgi Kochorashvili,41202.0,,,,,,2,From Keeper,Lasha Dvali,7655.0,Left Center Back,104,Georgia,2138,['914e54df-bfe9-45f2-9564-b3b16173b44d'],55,,,,,,,,,,,,,,,,,,Georgia,2138,00:15:55.249,Pass,,,,,,,33.1,5.8,39.0,15.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.746749,,,,,,,,,,,e109f377-6783-42b4-a45e-653174c2aafc,2671,,,"[45.1, 15.3]",3938639,61,,,,,2.2160928,,Right Foot,,,"[31.7, 33.1]",,Ground Pass,,22.280035,,,,Anzor Mekvabishvili,264017.0,,,,,,2,From Keeper,Giorgi Kochorashvili,41202.0,Left Defensive Midfield,104,Georgia,2138,['cd86f952-5aed-4b18-b61a-c9e661a576b5'],0,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:00.116,Pass,,,,,,,45.1,15.3,31.7,33.1,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.705582,,,,,,,,,,,515717fb-1ec8-487c-b6fd-88a66954a37f,2674,,,"[39.7, 44.6]",3938639,61,,,,,1.6867783,,Right Foot,,,"[37.3, 65.2]",,Ground Pass,,20.739334,,,,Solomon Kverkvelia,16005.0,,,,,,2,From Keeper,Anzor Mekvabishvili,264017.0,Right Defensive Midfield,104,Georgia,2138,['8ac08c26-0d7e-4b9b-9f88-763a6dfef2fb'],4,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:04.932,Pass,,,,,,,39.7,44.6,37.3,65.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,2.03616,,,,,,,,,,,d8de3286-88e9-4895-bbb3-a7dbd2a6c9de,2677,,,"[37.8, 66.4]",3938639,61,,,,,0.5624036,,Right Foot,,,"[54.3, 76.8]",,Ground Pass,,19.504103,,,,Giorgi Chakvetadze,23646.0,,,,,,2,From Keeper,Solomon Kverkvelia,16005.0,Right Center Back,104,Georgia,2138,['cd171403-3be7-4324-a0b9-7a79a2d93f6e'],7,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:07.319,Pass,,,,,,,37.8,66.4,54.3,76.8,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.761507,,,,,,,,,,,994e7421-daee-430b-ab2f-d92d3c40959f,2680,,,"[54.8, 77.1]",3938639,61,,,,,-2.7763913,,Right Foot,,,"[37.8, 70.6]",,Ground Pass,,18.200275,,,,Solomon Kverkvelia,16005.0,,,,,,2,From Keeper,Giorgi Chakvetadze,23646.0,Right Wing,104,Georgia,2138,['569607ef-e0d8-4bdb-8f67-adeaadc23326'],10,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:10.729,Pass,,,,,,,54.8,77.1,37.8,70.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.233232,,,,,,,,,,,c649a4cc-111a-4ef5-a592-906d4a60448f,2683,,,"[43.9, 70.9]",3938639,61,,,,,-0.13841274,,Right Foot,,,"[64.0, 68.1]",,Ground Pass,,20.294088,,,,Otar Kakabadze,25036.0,,,,,,2,From Keeper,Solomon Kverkvelia,16005.0,Right Center Back,104,Georgia,2138,['3487611c-fb73-42af-9639-22f00165fe48'],14,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:14.303,Pass,,,,,,,43.9,70.9,64.0,68.1,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.392562,,,,,,,,,,,7634a94f-65db-4b93-a5f2-59b868d18fbe,2686,,,"[64.1, 66.8]",3938639,61,,,,,-0.39852244,,Right Foot,,,"[67.9, 65.2]",,Ground Pass,,4.1231055,,,,Anzor Mekvabishvili,264017.0,,,,,,2,From Keeper,Otar Kakabadze,25036.0,Right Wing Back,104,Georgia,2138,['63ab5b03-7ef2-46ae-87d4-d3da982b22be'],15,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:15.537,Pass,,,,,,,64.1,66.8,67.9,65.2,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,2.322139,,,,,,,,,,,79e5cfee-2e6d-434c-8507-6609711bcbe7,2689,,,"[96.2, 77.7]",3938639,61,,,,,-1.5546315,,Right Foot,,,"[96.9, 34.4]",,High Pass,,43.305656,,Incomplete,,Khvicha Kvaratskhelia,38229.0,,True,,,,2,From Keeper,Anzor Mekvabishvili,264017.0,Right Defensive Midfield,104,Georgia,2138,"['283a39e1-83f5-4838-8e75-89262cfda151', 'f0e98596-b0b3-45e3-ac93-62ec55f991a3']",21,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:21.421,Pass,,,,,,,96.2,77.7,96.9,34.4,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.138971,,,,,,,,,,,80aafdff-13a1-41b7-993d-236ca347048c,2694,,,"[41.1, 54.8]",3938639,61,,,,,1.1101607,,Left Foot,,,"[47.7, 68.1]",,Ground Pass,,14.847559,,,,Solomon Kverkvelia,16005.0,,,,,,2,From Keeper,Guram Kashia,7839.0,Center Back,104,Georgia,2138,['4121ad07-fc99-4356-8b8b-bcd62ce14ac6'],31,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:31.311,Pass,,,,,,,41.1,54.8,47.7,68.1,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.94919,,,,,,,,,,,449b2f74-ffbf-464c-9d0a-06b23e38d263,2696,,,"[48.2, 68.7]",3938639,61,,,,,-2.2608325,,Right Foot,,,"[43.0, 62.4]",,Ground Pass,,8.168843,,,,Guram Kashia,7839.0,,,,,,2,From Keeper,Solomon Kverkvelia,16005.0,Right Center Back,104,Georgia,2138,['02c30671-5379-4a90-83fe-631d9be0355f'],32,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:32.450,Pass,,,,,,,48.2,68.7,43.0,62.4,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.865517,,,,,,,,,,,d7125d46-24a6-4eb7-9a97-ab2c697e5799,2699,,,"[42.5, 62.2]",3938639,61,,,,,0.50741524,,Right Foot,,,"[69.3, 77.1]",,High Pass,,30.663496,,,,Otar Kakabadze,25036.0,,,,,,2,From Keeper,Guram Kashia,7839.0,Center Back,104,Georgia,2138,['f53144e0-e3b3-4076-b048-2c907ba193f7'],35,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:35.372,Pass,,,,,,,42.5,62.2,69.3,77.1,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.953761,,,,,,,,,,,fc872bb3-8e9e-48b2-b8ab-aa95364d3640,2702,,,"[69.3, 77.5]",3938639,61,,,,,-1.1621778,,Right Foot,,,"[73.5, 67.8]",,Ground Pass,,10.570241,,,,Giorgi Chakvetadze,23646.0,,,,,,2,From Keeper,Otar Kakabadze,25036.0,Right Wing Back,104,Georgia,2138,['ea1fa3fb-45db-424a-8c7f-7d7103d391c3'],37,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:37.277,Pass,,,,,,,69.3,77.5,73.5,67.8,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.089207,,,,,,,,,,,9112e844-df84-43f4-996c-1870842f79d8,2705,,,"[73.5, 38.0]",3938639,61,,,,,-1.0948542,,Left Foot,,,"[83.5, 18.6]",,Ground Pass,,21.825672,,,,Khvicha Kvaratskhelia,38229.0,,,,,,2,From Keeper,Giorgi Chakvetadze,23646.0,Right Wing,104,Georgia,2138,['b6930950-9a3d-4382-af98-8400681bf7a5'],43,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:43.504,Pass,,,,,,,73.5,38.0,83.5,18.6,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.893045,,,,,,,,,,,d1669338-e9f9-439d-abea-d69cfd8fa927,2708,,,"[100.7, 22.7]",3938639,61,,,,,-0.1798535,,Right Foot,,,"[107.3, 21.5]",,Ground Pass,,6.708204,,,,Heorhii Tsitaishvili,22242.0,,,,,,2,From Keeper,Khvicha Kvaratskhelia,38229.0,Left Wing,104,Georgia,2138,['2f7faa4e-48aa-469f-8fca-1c581ace30d8'],47,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:47.178,Pass,,,,,,,100.7,22.7,107.3,21.5,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.498947,,,,,,,,,,,fecc9144-02d3-431c-9594-c48c82544045,2711,,,"[110.0, 22.4]",3938639,61,,,,,1.6456562,334ff9bf-18b1-4b43-abd6-6e92023d381f,Left Foot,True,,"[109.4, 30.4]",,Ground Pass,,8.022469,,,,Khvicha Kvaratskhelia,38229.0,True,,,,,2,From Keeper,Heorhii Tsitaishvili,22242.0,Left Wing Back,104,Georgia,2138,['ea8dcefd-6285-4cbd-88da-d6c3b00574e0'],48,,,,,,,,,,,,,,,,,,Georgia,2138,00:16:48.476,Pass,,,,,,,110.0,22.4,109.4,30.4,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.148288,,,,,,,,,,,ef2b1d2d-de3c-4228-8db1-de772a881749,2715,,,"[6.0, 38.3]",3938639,62,,True,,,0.82405293,,Right Foot,,,"[14.7, 47.7]",,Ground Pass,,12.808201,,,,Samet Akaydin,133305.0,,,,,Goal Kick,2,From Goal Kick,Fehmi Mert Günok,30310.0,Goalkeeper,105,Turkey,909,['8b4316a9-c886-4ab6-822d-ab53051a1a8b'],13,,,,,,,,,,,,,,,,,,Turkey,909,00:17:13.159,Pass,,,,,,,6.0,38.3,14.7,47.7,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.023553,,,,,,,,,,,7374cae7-92cc-4111-8946-e304f5d16d87,2717,,,"[14.7, 48.2]",3938639,62,,,,,0.06297966,,Right Foot,,,"[25.8, 48.9]",,Ground Pass,,11.12205,,,,Hakan Çalhanoğlu,7039.0,,,,,,2,From Goal Kick,Samet Akaydin,133305.0,Right Center Back,105,Turkey,909,['ac5fc840-47d7-4944-8e43-2377b24e63ff'],15,,,,,,,,,,,,,,,,,,Turkey,909,00:17:15.133,Pass,,,,,,,14.7,48.2,25.8,48.9,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.356071,,,,,,,,,,,37cdfb1c-b50b-4da0-8cdd-27dbde28d7d7,2720,,,"[35.4, 45.2]",3938639,62,,,,,-1.4855762,,Right Foot,,,"[37.1, 25.3]",,Ground Pass,,19.97248,,,,Abdülkerim Bardakcı,48383.0,,,,,,2,From Goal Kick,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,105,Turkey,909,['630c23a4-3b74-4d8f-8090-5e9b49df9ac5'],18,,,,,,,,,,,,,,,,,,Turkey,909,00:17:18.540,Pass,,,,,,,35.4,45.2,37.1,25.3,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.356441,,,,,,,,,,,8c537296-3eeb-4887-bd92-8a26cd2b29d1,2723,,,"[45.1, 22.2]",3938639,62,,,,,-0.9986027,,Right Foot,,,"[56.5, 4.5]",,Ground Pass,,21.053503,,,,Ferdi Erenay Kadıoğlu,30438.0,,,,,,2,From Goal Kick,Abdülkerim Bardakcı,48383.0,Left Center Back,105,Turkey,909,['e00e8019-696f-4d69-a731-091c7e511ef7'],21,,,,,,,,,,,,,,,,,,Turkey,909,00:17:21.802,Pass,,,,,,,45.1,22.2,56.5,4.5,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.118198,,,,,,,,,,,ac9676af-bdeb-411a-ab1e-0f26ed249ef7,2726,,,"[67.9, 4.3]",3938639,62,,,,,-0.30195117,,Right Foot,,,"[74.0, 2.4]",,Ground Pass,,6.3890533,,,,Kenan Yildiz,151813.0,,,,,,2,From Goal Kick,Ferdi Erenay Kadıoğlu,30438.0,Left Back,105,Turkey,909,['52a1253c-9e09-40c2-9f04-1f75cbb6aa3f'],25,,,,,,,,,,,,,,,,,,Turkey,909,00:17:25.799,Pass,,,,,,,67.9,4.3,74.0,2.4,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,0.845106,,,,,,,,,,,32410a16-b06d-4ea7-8002-6132916d5aa7,2729,,,"[74.9, 3.1]",3938639,62,,,,,1.4611461,,Right Foot,,,"[76.1, 14.0]",,Ground Pass,,10.965857,,,,Orkun Kökçü,22212.0,,,,,,2,From Goal Kick,Kenan Yildiz,151813.0,Left Wing,105,Turkey,909,['4cafdd66-2c4b-4d3b-8e34-ef5e7b1ad945'],28,,,,,,,,,,,,,,,,,,Turkey,909,00:17:28.794,Pass,,,,,,,74.9,3.1,76.1,14.0,Turkey vs Georgia,Turkey,Georgia
,,,,,,,,,,,,,,,,,,1.12695,,,,,,,,,,,3b80c5c0-23a5-4a80-9ad4-5789c0fbcd74,2732,,,"[72.6, 9.4]",3938639,62,,,,,2.2271447,,Right Foot,,,"[66.9, 16.8]",,Ground Pass,,9.340771,,,,Kaan Ayhan,12293.0,,,,,,2,From Goal Kick,Orkun Kökçü,22212.0,Center Attacking Midfield,105,Turkey,909,['13b2790e-dbad-4634-a25c-fe85ecaf357b'],33,,,,,,,,,,,,,,,,,,Turkey,909,00:17:33.130,Pass,,,,,,,72.6,9.4,66.9,16.8,Turkey vs Georgia,Turkey,Georgia
