bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156cc6de-663d-44d8-a18f-620df1c5c3a9,2732,,"[69.4, 26.8]",3930184,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orkun Kökçü,22212.0,Left Center Midfield,140,Turkey,909,['15ae4d81-7209-434e-8972-99b51a1ee280'],56,,,,,,,,,,,,,,,,,Turkey,909,00:43:56.570,Ball Receipt*,,,,,69.4,26.8,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c50b51-c453-41cf-b073-656803e46f3e,2735,,"[77.5, 36.4]",3930184,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cenk Tosun,3648.0,Center Forward,140,Turkey,909,['cc638ea6-31c3-4ff6-ad39-e239ce756653'],58,,,,,,,,,,,,,,,,,Turkey,909,00:43:58.607,Ball Receipt*,,,,,77.5,36.4,,,Czech Republic vs Turkey,Czech Republic,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1f8048a-0403-482a-ab1d-0fb749601c58,2738,,"[109.8, 51.7]",3930184,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kaan Ayhan,12293.0,Right Center Midfield,140,Turkey,909,['f8ac47a6-b715-445a-9845-7f638163e96d'],4,,,,,,,,,,,,,,,,,Turkey,909,00:44:04.872,Ball Receipt*,,,,,109.8,51.7,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba8c9c05-2624-4acf-beb9-ef726e139161,2740,,"[26.1, 72.1]",3930184,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vladimír Coufal,16570.0,Right Wing Back,141,Czech Republic,912,['6ab43491-ac2f-4cd9-b999-eef559f2f8e4'],16,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:16.966,Ball Receipt*,,,,,26.1,72.1,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8099dad9-813f-4a0f-8702-f55a449a8b77,2743,,"[91.3, 53.5]",3930184,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tomáš Chorý,21226.0,Center Forward,141,Czech Republic,912,['ec1b88b1-5581-48f3-9e5d-61660b1e2f9e'],25,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:25.108,Ball Receipt*,,,,,91.3,53.5,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b80bc0e-56da-4564-8878-0686f2b8ab15,2746,,"[73.2, 58.2]",3930184,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tomáš Holeš,16469.0,Right Center Back,141,Czech Republic,912,['0168b59d-ce81-431d-95d2-9180817a9dd4'],29,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:29.277,Ball Receipt*,,,,,73.2,58.2,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6e14585-844f-4bc5-ab5c-7fba193775f5,2749,,"[86.9, 12.6]",3930184,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matěj Jurásek,39143.0,Left Wing Back,141,Czech Republic,912,['997034b1-6200-48e5-807b-5e6f5460aa77'],32,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:32.751,Ball Receipt*,,,,,86.9,12.6,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f29083f0-3b5e-43c5-b717-bb163df0f928,2756,,"[57.3, 50.0]",3930184,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tomáš Holeš,16469.0,Right Center Back,141,Czech Republic,912,['eaa574af-17b9-41dd-9406-f2098334ea14'],47,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:47.505,Ball Receipt*,,,,,57.3,50.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8255edce-83ac-426d-8208-be50af6be24c,2759,,"[77.8, 78.7]",3930184,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vladimír Coufal,16570.0,Right Wing Back,141,Czech Republic,912,['d1687d58-fa43-4947-be53-92ceef2ab63e'],50,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:50.797,Ball Receipt*,,,,,77.8,78.7,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0875ef50-4655-42eb-b0de-ba4d73f3dde9,2763,,"[65.0, 70.0]",3930184,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tomáš Holeš,16469.0,Right Center Back,141,Czech Republic,912,['1cdf304e-b5c3-44be-8a88-a0ca91397f47'],53,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:53.348,Ball Receipt*,,,,,65.0,70.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625dbefa-5fdf-418b-97a1-ef6b1946f257,2780,,"[95.0, 63.0]",3930184,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cenk Tosun,3648.0,Center Forward,142,Turkey,909,['1de9b0f8-f75c-45da-b063-b6764598b151'],26,,,,,,,,,,,,,,,,,Turkey,909,00:46:26.348,Ball Receipt*,,,,,95.0,63.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50549cb7-233a-4fec-92ad-bc74db6a03e4,2783,,"[9.4, 30.4]",3930184,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matěj Kovář,46046.0,Goalkeeper,142,Turkey,909,['bfc46d05-374a-422f-a70b-066dc2dcc8e8'],28,,,,,,,,,,,,,,,,,Czech Republic,912,00:46:28.306,Ball Receipt*,,,,,9.4,30.4,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316869bb-7858-4832-a2be-d19a82e69460,2788,,"[52.3, 56.8]",3930184,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Barış Alper Yılmaz,134209.0,Right Wing,142,Turkey,909,['970ed255-c513-4338-88bf-f8d370c28fdb'],41,,,,,,,,,,,,,,,,,Turkey,909,00:46:41.099,Ball Receipt*,,,,,52.3,56.8,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8fff78f-0d5f-43c2-9748-ed660655696f,2801,,"[63.8, 43.0]",3930184,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ladislav Krejčí,28272.0,Left Center Back,143,Czech Republic,912,['82de4344-aece-4af5-a14d-f286b7886149'],17,,,,,,,,,,,,,,,,,Czech Republic,912,00:47:17.658,Ball Receipt*,,,,,63.8,43.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a78e507-ec7c-4b3e-a2e1-d17880a50efe,2805,,"[56.7, 31.5]",3930184,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Tomáš Souček,4870.0,Center Defensive Midfield,143,Czech Republic,912,"['1773e7cb-5315-4d45-859f-0d3967ee4782', '362bc1d6-e533-41d6-90cb-1ab5e4238060']",18,,,,,,,,,,,,,,,,,Czech Republic,912,00:47:18.846,Ball Receipt*,True,,,,56.7,31.5,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3f903d7-ff71-4191-bf05-681d68a6667e,2808,,"[78.9, 4.3]",3930184,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Matěj Jurásek,39143.0,Left Wing Back,143,Czech Republic,912,['ada7860e-7437-4519-a657-548b2939ebb4'],25,,,,,,,,,,,,,,,,,Czech Republic,912,00:47:25.530,Ball Receipt*,,,,,78.9,4.3,,,Czech Republic vs Turkey,Czech Republic,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7880d9d2-4e51-4a00-83de-c74ddaaa6518,2812,,"[78.6, 60.8]",3930184,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Barış Alper Yılmaz,134209.0,Right Wing,144,Turkey,909,['49b7ffe2-cc70-4213-86fe-d8dfe473043f'],59,,,,,,,,,,,,,,,,,Turkey,909,00:47:59.053,Ball Receipt*,,,,,78.6,60.8,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a2da562-e70b-4f27-853f-082a869ce9d1,2815,,"[53.7, 18.4]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matěj Jurásek,39143.0,Left Wing Back,145,Czech Republic,912,['f2cdfd13-5de0-4f9c-a623-9d6ddcb3b852'],0,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:00.432,Ball Receipt*,,,,,53.7,18.4,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd499bc-edbb-47c5-8218-8ff5960b9923,2819,,"[70.7, 31.9]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,145,Czech Republic,912,"['25923d12-d512-4f1b-bc45-c9b4bf4f6ce0', '963c1431-fdba-41c6-a369-a19352817c0f']",6,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:06.477,Ball Receipt*,True,,,,70.7,31.9,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb633c24-d658-47dd-a41b-e57b7e48274d,2822,,"[55.6, 32.3]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Center Defensive Midfield,145,Czech Republic,912,['cb73e368-8acb-45d5-93da-d6da8829caa2'],8,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:08.144,Ball Receipt*,,,,,55.6,32.3,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b0ca959-586c-4f93-8166-365f92a716ca,2825,,"[57.1, 50.9]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondřej Lingr,27826.0,Left Center Midfield,145,Czech Republic,912,['2ce92362-f13d-497e-b622-3afc561e8254'],9,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:09.714,Ball Receipt*,,,,,57.1,50.9,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c898549-1a65-4b07-b549-2bb45fdad380,2828,,"[75.5, 77.5]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Wing Back,145,Czech Republic,912,['0d5516e5-eaf8-4b88-9ee8-2d46b3722ca5'],13,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:13.438,Ball Receipt*,,,,,75.5,77.5,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd1dceb8-d8dc-4593-bedb-b96ab78006a0,2831,,"[98.4, 74.2]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Kuchta,29484.0,Right Center Midfield,145,Czech Republic,912,['f08c991b-275c-457b-9cd8-2d0db73c9880'],15,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:15.844,Ball Receipt*,,,,,98.4,74.2,,,Czech Republic vs Turkey,Czech Republic,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e206b479-0e2d-4352-9bd2-853dfc2c714f,2834,,"[107.8, 64.5]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondřej Lingr,27826.0,Left Center Midfield,145,Czech Republic,912,['eaa1a458-fd6d-4917-b689-27d1b81c2448'],17,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:17.684,Ball Receipt*,,,,,107.8,64.5,,,Czech Republic vs Turkey,Czech Republic,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6e71ce2-dd09-4c02-ace8-fd5987f7071c,2838,,"[55.5, 49.2]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barış Alper Yılmaz,134209.0,Right Wing,145,Czech Republic,912,['a2e0be65-fcff-421b-939b-8ca1850f8cdd'],23,,,,,,,,,,,,,,,,,Turkey,909,00:48:23.979,Ball Receipt*,,,,,55.5,49.2,,,Czech Republic vs Turkey,Czech Republic,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc4c0d78-0ed6-46b3-a548-12050598daca,2842,,"[100.7, 25.9]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Kuchta,29484.0,Right Center Midfield,145,Czech Republic,912,['6154fe76-464d-4a07-9bab-d19c46e27dd0'],29,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:29.887,Ball Receipt*,,,,,100.7,25.9,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc598e50-049b-4034-aa60-d8548cbe9b37,2845,,"[48.5, 49.3]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kaan Ayhan,12293.0,Right Center Midfield,146,Turkey,909,['cfc20ad0-3671-4224-99de-6bb88d08a62a'],32,,,,,,,,,,,,,,,,,Turkey,909,00:48:32.395,Ball Receipt*,,,,,48.5,49.3,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fcf81eb-bb01-428b-995f-1c14d5f0a46a,2848,,"[66.4, 39.3]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Orkun Kökçü,22212.0,Left Center Midfield,146,Turkey,909,['90ad78dc-83cf-4e5d-a4c6-23866cc2b51e'],36,,,,,,,,,,,,,,,,,Turkey,909,00:48:36.102,Ball Receipt*,,,,,66.4,39.3,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a74aff2-ff80-4945-bc49-c9380a0e4bac,2851,,"[93.3, 16.0]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Cenk Tosun,3648.0,Center Forward,146,Turkey,909,['a5bdbd12-d822-4e9b-a1ee-c0439bdbd8f2'],40,,,,,,,,,,,,,,,,,Turkey,909,00:48:40.442,Ball Receipt*,,,,,93.3,16.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d7f0434-f5c4-423d-abd4-47beee99c3f9,2858,,"[35.9, 34.0]",3930184,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Robin Hranáč,81330.0,Center Back,147,Czech Republic,912,['18a5d37e-5316-4c10-9794-7faa113ca43a'],30,,,,,,,,,,,,,,,,,Czech Republic,912,00:50:30.357,Ball Receipt*,,,,,35.9,34.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2e30ba7-f0b7-4cea-97ce-a85397530e4c,2860,,"[105.6, 11.2]",3930184,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ladislav Krejčí,28272.0,Left Center Back,147,Czech Republic,912,['05c1d5f2-badd-46e3-8f2b-b9ef6429fff4'],34,,,,,,,,,,,,,,,,,Czech Republic,912,00:50:34.483,Ball Receipt*,,,,,105.6,11.2,,,Czech Republic vs Turkey,Czech Republic,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c3885b3-3ec8-43d1-a61b-fbb2f92ad692,2864,,"[37.6, 74.1]",3930184,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Barış Alper Yılmaz,134209.0,Right Wing,148,Turkey,909,['c29ed3b2-77b5-4879-8d73-e1510328e068'],57,,,,,,,,,,,,,,,,,Turkey,909,00:50:57.460,Ball Receipt*,,,,,37.6,74.1,,,Czech Republic vs Turkey,Czech Republic,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08b224b5-3928-443b-b93e-adb71cd44651,2868,,"[92.6, 15.7]",3930184,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Muhammed Kerem Aktürkoğlu,49689.0,Left Wing,149,Turkey,909,['727ca2a4-6a61-4557-8504-c305be122c43'],29,,,,,,,,,,,,,,,,,Turkey,909,00:51:29.085,Ball Receipt*,,,,,92.6,15.7,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b439b6bc-5718-4467-976b-71262ff07bac,2872,,"[65.4, 2.9]",3930184,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Okay Yokuşlu,12555.0,Center Defensive Midfield,150,Turkey,909,['e8253afe-f5bc-4664-8c48-d414e235e7e8'],37,,,,,,,,,,,,,,,,,Turkey,909,00:51:37.550,Ball Receipt*,,,,,65.4,2.9,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a30c6b27-a4f2-41d1-9d76-736d48669a9f,2875,,"[72.6, 1.4]",3930184,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferdi Erenay Kadıoğlu,30438.0,Left Back,150,Turkey,909,['a670afaa-1b8c-4823-8a2c-3a05e51758bc'],38,,,,,,,,,,,,,,,,,Turkey,909,00:51:38.840,Ball Receipt*,,,,,72.6,1.4,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d935fc82-ec78-4f9c-98bf-e87d0564e4fe,2879,,"[96.0, 13.8]",3930184,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Orkun Kökçü,22212.0,Left Center Midfield,150,Turkey,909,"['340a9bec-e7f4-4538-a8e8-045a7614e6f3', '94cb21d4-45bb-4988-ad95-42aa14392218']",41,,,,,,,,,,,,,,,,,Turkey,909,00:51:41.113,Ball Receipt*,True,,,,96.0,13.8,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1edc6924-798e-4d8a-a6cb-40a01b612e1d,2893,,"[70.6, 19.0]",3930184,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Okay Yokuşlu,12555.0,Center Defensive Midfield,150,Turkey,909,['772bff78-ab25-408a-8e0d-fa64064dc189'],54,,,,,,,,,,,,,,,,,Turkey,909,00:51:54.344,Ball Receipt*,,,,,70.6,19.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559dd000-9dca-4d4d-ae1c-0899331f2073,2896,,"[47.3, 28.8]",3930184,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merih Demiral,23558.0,Left Center Back,150,Turkey,909,['8d5167c3-419f-44c8-b2d0-48ffc4ddbe42'],57,,,,,,,,,,,,,,,,,Turkey,909,00:51:57.132,Ball Receipt*,,,,,47.3,28.8,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc82fa66-6348-4415-b246-c6f3d17f845a,2899,,"[16.0, 42.0]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fehmi Mert Günok,30310.0,Goalkeeper,150,Turkey,909,['7a7f3327-ec71-4667-a076-594b1978613e'],0,,,,,,,,,,,,,,,,,Turkey,909,00:52:00.561,Ball Receipt*,,,,,16.0,42.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec9d324b-115f-4581-a156-20d2850b9217,2903,,"[58.5, 75.4]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mert Müldür,10826.0,Right Back,150,Turkey,909,['80fe5d2b-9268-4eaf-a9c4-66f297016b4d'],5,,,,,,,,,,,,,,,,,Turkey,909,00:52:05.021,Ball Receipt*,,,,,58.5,75.4,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07d2ddd8-f8ee-444d-b88f-e939a97a9f3b,2906,,"[43.1, 68.7]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samet Akaydin,133305.0,Right Center Back,150,Turkey,909,['e134782d-eb3a-4a9b-b6b3-750d6fdf3124'],7,,,,,,,,,,,,,,,,,Turkey,909,00:52:07.410,Ball Receipt*,,,,,43.1,68.7,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba135c5e-bc06-4ec1-bc0b-62ab57a070e6,2909,,"[43.3, 58.0]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Okay Yokuşlu,12555.0,Center Defensive Midfield,150,Turkey,909,['6723362f-fad6-4cc5-b3a4-a094254c67ab'],9,,,,,,,,,,,,,,,,,Turkey,909,00:52:09.540,Ball Receipt*,,,,,43.3,58.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8445a353-51af-4c01-b61e-2bca7f18b9b6,2912,,"[37.8, 32.0]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merih Demiral,23558.0,Left Center Back,150,Turkey,909,['5d399c00-be12-4a82-9e9e-cb332814a0e8'],13,,,,,,,,,,,,,,,,,Turkey,909,00:52:13.665,Ball Receipt*,,,,,37.8,32.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ace6e50-0d2c-4c81-a6ff-08c5cdc095fe,2915,,"[43.7, 17.9]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferdi Erenay Kadıoğlu,30438.0,Left Back,150,Turkey,909,['c166a562-8c88-455e-9635-573428c4a634'],15,,,,,,,,,,,,,,,,,Turkey,909,00:52:15.483,Ball Receipt*,,,,,43.7,17.9,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df0215b-ced7-4bbd-b0e8-01f32f63529e,2918,,"[76.1, 4.0]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Muhammed Kerem Aktürkoğlu,49689.0,Left Wing,150,Turkey,909,['524b70c9-2e86-4dea-b5ca-3d3355010d76'],19,,,,,,,,,,,,,,,,,Turkey,909,00:52:19.574,Ball Receipt*,,,,,76.1,4.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c04eea2-5d24-4f60-85c3-d4dc08cb36c9,2922,,"[64.9, 3.8]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Orkun Kökçü,22212.0,Left Center Midfield,150,Turkey,909,"['627d2832-11ee-4973-acfb-b33eea9a5b4c', 'b3266a35-9930-47d9-ab80-b5cd336b4e41']",22,,,,,,,,,,,,,,,,,Turkey,909,00:52:22.849,Ball Receipt*,True,,,,64.9,3.8,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95c9e0d2-035a-45d4-ae6e-87bf33ceedb5,2925,,"[56.6, 9.9]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Okay Yokuşlu,12555.0,Center Defensive Midfield,150,Turkey,909,['1686d93f-cf11-435a-8790-1e5e28aee723'],24,,,,,,,,,,,,,,,,,Turkey,909,00:52:24.802,Ball Receipt*,,,,,56.6,9.9,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07cd1cdc-9537-4aff-a477-79020bba3228,2928,,"[39.7, 24.0]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merih Demiral,23558.0,Left Center Back,150,Turkey,909,['7de52f41-3558-487c-a1e6-a73e8ffae5b5'],28,,,,,,,,,,,,,,,,,Turkey,909,00:52:28.705,Ball Receipt*,,,,,39.7,24.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46bbd4a1-d39e-40dd-b1d5-72b898accb31,2931,,"[51.5, 12.1]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Orkun Kökçü,22212.0,Left Center Midfield,150,Turkey,909,['996cd52e-ce6d-4298-88b4-150c1eefe73e'],30,,,,,,,,,,,,,,,,,Turkey,909,00:52:30.184,Ball Receipt*,,,,,51.5,12.1,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b285945-9ffe-42be-a52f-b0cdcd35236c,2934,,"[39.7, 19.4]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Merih Demiral,23558.0,Left Center Back,150,Turkey,909,['8fee1901-ad62-40e9-9551-a4e25ec03c82'],31,,,,,,,,,,,,,,,,,Turkey,909,00:52:31.632,Ball Receipt*,,,,,39.7,19.4,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64f498ea-3919-4741-afca-0efb976a71fa,2937,,"[44.0, 12.7]",3930184,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Orkun Kökçü,22212.0,Left Center Midfield,150,Turkey,909,['44983539-4dc0-4bfe-8b8f-30b9b5653ead'],32,,,,,,,,,,,,,,,,,Turkey,909,00:52:32.642,Ball Receipt*,,,,,44.0,12.7,,,Czech Republic vs Turkey,Czech Republic,Turkey
