50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,3.193552,,,,,,,,,,,,77f1fa4c-c557-481b-be2e-63e2a8752c8c,1112,,,"[56.1, 0.1]",3930169,35,,,,,0.11520809,,,,,,"[101.9, 5.4]",,High Pass,,46.10564,,Incomplete,Che Adams,9466.0,,,,,Throw-in,1,From Throw In,Kieran Tierney,10540.0,Left Center Back,71,Scotland,942,"['96270bc0-6d0f-4d85-8e67-76ffbebbf384', 'e7aed98a-40a6-4311-8238-b22f58dacde9']",32,,,,,,,,,,,,,,,,Scotland,942,00:35:32.546,Pass,,,,,,,56.1,0.1,101.9,5.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.103458,,,,,,,,,,,,96270bc0-6d0f-4d85-8e67-76ffbebbf384,1115,,,"[18.2, 74.7]",3930169,35,,,,,0.38248658,,Right Foot,,,,"[26.9, 78.2]",,Low Pass,,9.377633,,,Silvan Widmer,7796.0,,,,,Recovery,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,72,Switzerland,773,"['70d8f1a8-2c53-46a7-9ca6-f9451be0b848', '77f1fa4c-c557-481b-be2e-63e2a8752c8c', 'd1577365-0b45-4f2f-96be-a2fefc585d00']",35,,,,,,,,,,,,,,,,Switzerland,773,00:35:35.739,Pass,True,,,,,,18.2,74.7,26.9,78.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.969954,,,,,,,,,,,,c677f8ac-c5fd-4dca-87f1-14a3d3a1737b,1119,,,"[24.0, 79.5]",3930169,35,,,,,-3.0578196,,Right Foot,,,,"[10.9, 78.4]",,Ground Pass,,13.146102,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Wing Back,72,Switzerland,773,"['4095aa1f-138d-45f0-ac76-05a179083650', '7cc0ee14-bde0-4aa3-b6fa-19bf1305e810']",37,,,,,,,,,,,,,,,,Switzerland,773,00:35:37.755,Pass,True,,,,,,24.0,79.5,10.9,78.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,2.72031,,,,,,,,,,,,6824dd0e-b5c6-43d6-b07e-20b89a9eb78d,1122,,,"[10.9, 78.4]",3930169,35,,,,,-0.40629432,,Right Foot,,,,"[53.9, 59.9]",,High Pass,,46.81079,,Incomplete,Ruben Vargas,30401.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,72,Switzerland,773,"['e72684ec-42c7-479b-95e5-62b266bd4488', 'ea684800-9f90-4523-93fe-be320b702508']",39,,,,,,,,,,,,,,,,Switzerland,773,00:35:39.742,Pass,,,,,,,10.9,78.4,53.9,59.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.407865,,,,,,,,,,,,e72684ec-42c7-479b-95e5-62b266bd4488,1125,,,"[66.2, 20.2]",3930169,35,,,,True,0.5750723,,,,,,"[77.0, 27.2]",,High Pass,,12.87012,,,Billy Gilmour,31067.0,,,,,Recovery,1,Regular Play,Jack Hendry,11116.0,Right Center Back,73,Scotland,942,"['15882c09-a5f5-4a27-9725-182b709b15f1', '38a2b75f-aa9c-4759-825f-9f6f62e711b6', '6824dd0e-b5c6-43d6-b07e-20b89a9eb78d']",42,,,,,,,,,,,,,,,,Scotland,942,00:35:42.462,Pass,True,,,,,,66.2,20.2,77.0,27.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.760391,,,,,,,,,,,,f87ee82c-0c9c-42a4-80fc-e11066986633,1129,,,"[70.6, 47.5]",3930169,35,,,,,1.3421905,,Right Foot,,,,"[75.3, 67.7]",,Ground Pass,,20.739576,,,Anthony Ralston,22308.0,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,73,Scotland,942,"['069077c1-dbe7-43b7-834a-217d621155d6', '84106fb3-7933-49a2-b967-78870cdf6d21']",48,,,,,,,,,,,,,,,,Scotland,942,00:35:48.041,Pass,True,,,,,,70.6,47.5,75.3,67.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.507787,,,,,,,,,,,,f94e4993-6d5a-46d1-bde3-45608823c328,1132,,,"[76.2, 71.7]",3930169,35,,,,,-2.500022,,Right Foot,,,,"[67.9, 65.5]",,Ground Pass,,10.36002,,,Billy Gilmour,31067.0,,,,,,1,Regular Play,Anthony Ralston,22308.0,Right Wing Back,73,Scotland,942,['11db525a-f96a-4d07-b352-be1ac923525e'],50,,,,,,,,,,,,,,,,Scotland,942,00:35:50.020,Pass,,,,,,,76.2,71.7,67.9,65.5,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.724176,,,,,,,,,,,,5f501e5a-6c53-4acf-83e9-7789a2700bf1,1136,,,"[68.1, 62.7]",3930169,35,,,,,-1.1597317,,Right Foot,,,,"[71.5, 54.9]",,Ground Pass,,8.508819,,,Callum McGregor,10534.0,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,73,Scotland,942,['7c5c3823-b7db-4cf7-b659-41180b49d018'],52,,,,,,,,,,,,,,,,Scotland,942,00:35:52.662,Pass,,,,,,,68.1,62.7,71.5,54.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.611736,,,,,,,,,,,,dabf3eb0-6d89-4083-9a2d-6c0c875aa786,1139,,,"[71.5, 54.9]",3930169,35,,,,,2.0899425,,Left Foot,,,,"[67.5, 61.9]",,Ground Pass,,8.062258,,,Billy Gilmour,31067.0,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,73,Scotland,942,['30f7ddb1-c2fb-4873-b088-4e1e3bd659d3'],53,,,,,,,,,,,,,,,,Scotland,942,00:35:53.426,Pass,,,,,,,71.5,54.9,67.5,61.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.189321,,,,,,,,,,,,c3a15f2c-095a-4046-aaa4-32b85ce9df60,1143,,,"[68.2, 55.8]",3930169,35,,,,,-2.1676707,,Right Foot,,,,"[55.9, 37.7]",,Ground Pass,,21.883783,,,Grant Campbell Hanley,9481.0,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,73,Scotland,942,"['aa1da1f7-ba16-41b9-9766-25324efc0c34', 'e3f7575e-4cd7-40bd-9297-ac9b84acf100']",56,,,,,,,,,,,,,,,,Scotland,942,00:35:56.846,Pass,True,,,,,,68.2,55.8,55.9,37.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.182146,,,,,,,,,,,,d0cd0584-cc3c-4aff-ac7f-db68d6f207bc,1146,,,"[55.9, 37.7]",3930169,35,,,,,-1.5554914,,Right Foot,,,,"[56.2, 18.1]",,Ground Pass,,19.602295,,,Kieran Tierney,10540.0,,,,,,1,Regular Play,Grant Campbell Hanley,9481.0,Center Back,73,Scotland,942,['deb5474f-8460-4eef-a7a9-a59307b4d9da'],59,,,,,,,,,,,,,,,,Scotland,942,00:35:59.352,Pass,,,,,,,55.9,37.7,56.2,18.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.239228,,,,,,,,,,,,d4471710-7bb9-4d79-b4a3-732e2964bd8e,1149,,,"[56.2, 18.1]",3930169,36,,,,,-1.0621554,,Left Foot,,,,"[65.4, 1.6]",,Ground Pass,,18.891533,,,Andrew Robertson,3655.0,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,73,Scotland,942,['8cd8b21d-f91f-4288-a2f0-300f8f8c061e'],1,,,,,,,,,,,,,,,,Scotland,942,00:36:01.122,Pass,,,,,,,56.2,18.1,65.4,1.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.223147,,,,,,,,,,,,2e8cc039-8273-4b0f-9de1-fb8ed4e93990,1152,,,"[65.4, 1.6]",3930169,36,,,,,0.73625743,,Left Foot,,,,"[81.4, 16.1]",,Ground Pass,,21.592823,,,Scott McTominay,3620.0,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,73,Scotland,942,['694d7e9b-99f6-4ccf-9e4f-a450b98d9df3'],3,,,,,,,,,,,,,,,,Scotland,942,00:36:03.207,Pass,,,,,,,65.4,1.6,81.4,16.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.554244,,,,,,,,,,,,8ede7b98-adef-4367-bc77-7ebe7ba9a5c0,1156,,,"[77.9, 3.1]",3930169,36,,,,,3.0802662,,Right Foot,,,,"[55.1, 4.5]",,Ground Pass,,22.842941,,,Kieran Tierney,10540.0,,,,,,1,Regular Play,Scott McTominay,3620.0,Center Attacking Midfield,73,Scotland,942,['48ff6b9f-f9aa-4963-8fb0-1295f09b1b37'],6,,,,,,,,,,,,,,,,Scotland,942,00:36:06.972,Pass,,,,,,,77.9,3.1,55.1,4.5,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.044474,,,,,,,,,,,,e16b4a04-3d66-440c-870e-0393be88c26f,1159,,,"[55.1, 4.5]",3930169,36,,,,,1.1665268,,Left Foot,,,,"[63.4, 23.9]",,Ground Pass,,21.100948,,,Callum McGregor,10534.0,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,73,Scotland,942,['114462a7-1495-467c-b3c9-923a56c46542'],8,,,,,,,,,,,,,,,,Scotland,942,00:36:08.795,Pass,,,,,,,55.1,4.5,63.4,23.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.771748,,,,,,,,,,,,113aa0af-33ed-4ce6-ad28-5547416b6dec,1162,,,"[64.0, 27.4]",3930169,36,,,,,1.8384126,,Left Foot,,,,"[57.2, 52.2]",,Ground Pass,,25.715364,,,Jack Hendry,11116.0,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,73,Scotland,942,['084fb358-a327-4061-93b0-3ac542957361'],11,,,,,,,,,,,,,,,,Scotland,942,00:36:11.335,Pass,,,,,,,64.0,27.4,57.2,52.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.97052,,,,,,,,,,,,c5901ad3-63e8-4a24-a8d7-34389a7c3f33,1165,,,"[56.3, 52.8]",3930169,36,,,,,-1.0932124,,Right Foot,,,,"[62.2, 41.4]",,Ground Pass,,12.836277,,,Callum McGregor,10534.0,,,,,,1,Regular Play,Jack Hendry,11116.0,Right Center Back,73,Scotland,942,['88af04a0-147c-4894-aab7-50005663b8c7'],14,,,,,,,,,,,,,,,,Scotland,942,00:36:14.668,Pass,,,,,,,56.3,52.8,62.2,41.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.43858,,,,,,,,,,,,fc00fa94-5eac-4974-9a87-c818cd6f578d,1173,,,"[64.3, 44.9]",3930169,36,,,,,-2.8526173,,Right Foot,,,,"[53.2, 41.6]",,Ground Pass,,11.580155,,,Grant Campbell Hanley,9481.0,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,73,Scotland,942,['67c9f552-c406-4863-a880-6491c0c95cf7'],25,,,,,,,,,,,,,,,,Scotland,942,00:36:25.085,Pass,,,,,,,64.3,44.9,53.2,41.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.209102,,,,,,,,,,,,bdbc6730-115e-4467-af0a-e3c00ad736a7,1176,,,"[53.2, 41.6]",3930169,36,,,,,1.4319888,,Right Foot,,,,"[55.1, 55.2]",,Ground Pass,,13.7320795,,,Jack Hendry,11116.0,,,,,,1,Regular Play,Grant Campbell Hanley,9481.0,Center Back,73,Scotland,942,['f83dfb32-c0d3-4a52-963a-09bf517016a3'],27,,,,,,,,,,,,,,,,Scotland,942,00:36:27.068,Pass,,,,,,,53.2,41.6,55.1,55.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.794725,,,,,,,,,,,,d79ab537-7771-4963-99ee-098d45422c6f,1179,,,"[57.5, 59.1]",3930169,36,,,,,-0.9579761,,Right Foot,,,,"[62.0, 52.7]",,Ground Pass,,7.823682,,,Billy Gilmour,31067.0,,,,,,1,Regular Play,Jack Hendry,11116.0,Right Center Back,73,Scotland,942,['7dc9bee7-ac59-4cb2-beaa-7baff793b595'],29,,,,,,,,,,,,,,,,Scotland,942,00:36:29.877,Pass,,,,,,,57.5,59.1,62.0,52.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.370577,,,,,,,,,,,,54ec4600-6f0e-4189-8c68-e8e8a80615c2,1182,,,"[62.6, 52.8]",3930169,36,,,,,2.2509942,,Right Foot,,,,"[55.4, 61.7]",,Ground Pass,,11.447707,,,Jack Hendry,11116.0,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,73,Scotland,942,"['1842311f-dff5-48f5-874b-ecd2874954cc', 'e263766c-a403-472d-8352-93c1c3f4706a']",30,,,,,,,,,,,,,,,,Scotland,942,00:36:30.672,Pass,True,,,,,,62.6,52.8,55.4,61.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.086359,,,,,,,,,,,,5bf82dde-f9e9-4d32-a4f4-ebfbecffc824,1185,,,"[54.9, 63.8]",3930169,36,,,,,0.97520375,,Right Foot,,,,"[63.1, 75.9]",,Ground Pass,,14.616771,,,Anthony Ralston,22308.0,,,,,,1,Regular Play,Jack Hendry,11116.0,Right Center Back,73,Scotland,942,['f4e8da43-7d42-45ee-a884-ec4ff9b969db'],32,,,,,,,,,,,,,,,,Scotland,942,00:36:32.832,Pass,,,,,,,54.9,63.8,63.1,75.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.421963,,,,,,,,,,,,f436b16c-2cae-44cd-9bfd-b178fae65bb7,1189,,,"[56.5, 73.8]",3930169,36,,,,,-2.623337,,Right Foot,,,,"[44.4, 66.9]",,Ground Pass,,13.929106,,,Jack Hendry,11116.0,,,,,,1,Regular Play,Anthony Ralston,22308.0,Right Wing Back,73,Scotland,942,['2c9de4b6-5525-44cc-88f7-ef87b297f980'],34,,,,,,,,,,,,,,,,Scotland,942,00:36:34.705,Pass,,,,,,,56.5,73.8,44.4,66.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,4.728841,,,,,,,,,,,,608af5c4-8c04-4817-9947-b5d3e0d47409,1193,,,"[44.5, 65.3]",3930169,36,,,,,-0.042918414,,Right Foot,,,,"[93.4, 63.2]",,High Pass,,48.945072,,Incomplete,Che Adams,9466.0,,,,,,1,Regular Play,Jack Hendry,11116.0,Right Center Back,73,Scotland,942,"['2ba043ca-6b6e-4af0-b0a8-208126a93f0b', '34e4b1bf-8e03-46d1-bbb4-087d1a85dc76', '872d290e-fff3-4feb-b322-233f969b1a58']",36,,,,,,,,,,,,,,,,Scotland,942,00:36:36.167,Pass,True,,,,,,44.5,65.3,93.4,63.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.050466,,,,,,,,,,,,2e4431cf-1c70-4d3b-b42f-7e09749565a8,1204,,,"[91.1, 57.5]",3930169,37,,,,,-0.84215534,b020d80d-4934-4e94-8a18-75d1b24c3983,Right Foot,,,,"[107.7, 38.9]",,High Pass,,24.930304,,,Jack Hendry,11116.0,True,,,,Free Kick,1,From Free Kick,Scott McTominay,3620.0,Center Attacking Midfield,74,Scotland,942,['c9817f70-b717-423f-8582-29d76b17e68b'],44,,,,,,,,,,,,,,,,Scotland,942,00:37:44.968,Pass,,,,,,,91.1,57.5,107.7,38.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.977815,,,,,,,,,,,,1bb1f1a8-7453-476f-82de-33604b55108d,1211,,,"[4.4, 46.2]",3930169,37,,,,,-1.2610934,,Right Foot,,,,"[14.0, 16.2]",,Ground Pass,,31.498571,,,Granit Xhaka,3500.0,,,,,Free Kick,1,From Free Kick,Yann Sommer,5550.0,Goalkeeper,75,Switzerland,773,['e4864153-6168-4efc-988b-e097eba54e97'],56,,,,,,,,,,,,,,,,Switzerland,773,00:37:56.997,Pass,,,,,,,4.4,46.2,14.0,16.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.222661,,,,,,,,,,,,b77c8c70-5292-4798-a44f-efee512eb48e,1214,,,"[21.9, 18.4]",3930169,38,,,,,-0.48995733,,Left Foot,,,,"[38.4, 9.6]",,Ground Pass,,18.7,,,Michel Aebischer,16016.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,75,Switzerland,773,['cc958da0-f62a-4eae-8ed8-6cee8464f396'],2,,,,,,,,,,,,,,,,Switzerland,773,00:38:02.467,Pass,,,,,,,21.9,18.4,38.4,9.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.586462,,,,,,,,,,,,622b6207-1732-4daf-bd07-6881c2dc0386,1218,,,"[38.3, 10.9]",3930169,38,,,,,2.067219,,Right Foot,,,,"[34.4, 18.1]",,Ground Pass,,8.188406,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Michel Aebischer,16016.0,Left Wing Back,75,Switzerland,773,"['5281f190-7935-4251-8b7f-0d302cb56d45', '53e25d5d-b1af-4b1a-8ad1-1aeede9eb15d']",5,,,,,,,,,,,,,,,,Switzerland,773,00:38:05.240,Pass,True,,,,,,38.3,10.9,34.4,18.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.591982,,,,,,,,,,,,a00afd19-f1f8-409d-8545-6ca157d06e79,1222,,,"[83.9, 63.9]",3930169,38,,,,,2.2624528,,Right Foot,,,,"[78.6, 70.3]",,Ground Pass,,8.309633,,,Billy Gilmour,31067.0,,,,,Recovery,1,Regular Play,Scott McTominay,3620.0,Center Attacking Midfield,76,Scotland,942,['cc50ff3c-dbd0-4a76-a2fc-326aaeef3d4b'],6,,,,,,,,,,,,,,,,Scotland,942,00:38:06.441,Pass,,,,,,,83.9,63.9,78.6,70.3,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.259303,,,,,,,,,,,,873818fb-7fc2-44f3-9683-174a9890a4fa,1224,,,"[78.6, 70.3]",3930169,38,,,,,-1.5944886,,Right Foot,,,,"[78.1, 49.2]",,Ground Pass,,21.105923,,,Callum McGregor,10534.0,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,76,Scotland,942,['e408454b-f181-4bca-a87e-3f4e478cb1dd'],7,,,,,,,,,,,,,,,,Scotland,942,00:38:07.033,Pass,,,,,,,78.6,70.3,78.1,49.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.64145,,,,,,,,,,,,b2a2d0a9-fa1c-40b3-b199-154336fdbdfa,1227,,,"[79.0, 43.6]",3930169,38,,,,,-1.7808189,,Left Foot,,,,"[72.2, 11.7]",,Ground Pass,,32.616714,,,Andrew Robertson,3655.0,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,76,Scotland,942,['92774512-baa6-4cfc-bb25-467a7114da93'],10,,,,,,,,,,,,,,,,Scotland,942,00:38:10.560,Pass,,,,,,,79.0,43.6,72.2,11.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.48072,,,,,,,,,,,,26b9c0f2-1758-4284-a90a-6dbaf24eb87b,1230,,,"[75.9, 11.4]",3930169,38,,,,,2.1271265,,Left Foot,,,,"[61.1, 35.2]",,Ground Pass,,28.026417,,,Grant Campbell Hanley,9481.0,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,76,Scotland,942,['df101d36-900b-4167-8166-2246e707f3cc'],14,,,,,,,,,,,,,,,,Scotland,942,00:38:14.461,Pass,,,,,,,75.9,11.4,61.1,35.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.86993,,,,,,,,,,,,165f7453-ffcb-4920-9ea4-0060208f0a63,1233,,,"[61.1, 35.2]",3930169,38,,,,,0.84292626,,Right Foot,,,,"[70.1, 45.3]",,Ground Pass,,13.528119,,,Billy Gilmour,31067.0,,,,,,1,Regular Play,Grant Campbell Hanley,9481.0,Center Back,76,Scotland,942,['37770f37-d841-446a-baf0-2bd8b637db6d'],16,,,,,,,,,,,,,,,,Scotland,942,00:38:16.951,Pass,,,,,,,61.1,35.2,70.1,45.3,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.827103,,,,,,,,,,,,a66625c1-5c8c-4f26-b74b-035e21a2361a,1236,,,"[70.7, 47.0]",3930169,38,,,,,-0.69473827,,Right Foot,,,,"[80.9, 38.5]",,Ground Pass,,13.277425,,Incomplete,Scott McTominay,3620.0,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,76,Scotland,942,"['a6800739-27ef-48b0-84c7-b14aa1d88aa9', 'd50da99e-94ce-40af-9714-b1a4b0d609e7']",18,,,,,,,,,,,,,,,,Scotland,942,00:38:18.939,Pass,,,,,,,70.7,47.0,80.9,38.5,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.598419,,,,,,,,,,,,76496f11-8ddd-4a14-b046-d8e12999afce,1240,,,"[37.8, 42.0]",3930169,38,,,,,-1.2365983,,Right Foot,,,,"[40.3, 34.8]",,Ground Pass,,7.62168,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,77,Switzerland,773,['6cffe2f5-ae89-4fc1-b9ab-0671dbebb12a'],20,,,,,,,,,,,,,,,,Switzerland,773,00:38:20.419,Pass,,,,,,,37.8,42.0,40.3,34.8,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.625271,,,,,,,,,,,,44ec4da1-36d7-4920-babb-f15f3472c02f,1242,,,"[40.3, 34.8]",3930169,38,,,,,2.4558632,,Left Foot,,,,"[31.5, 42.0]",,Ground Pass,,11.370136,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,77,Switzerland,773,['8567ef56-50e2-4bb9-a4b5-1328f65d1a20'],21,,,,,,,,,,,,,,,,Switzerland,773,00:38:21.018,Pass,,,,,,,40.3,34.8,31.5,42.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.424129,,,,,,,,,,,,bade9b7a-464b-4a53-bb5d-13c219f0b8fa,1245,,,"[24.7, 39.6]",3930169,38,,,,,0.9976978,,Right Foot,,,,"[35.8, 56.8]",,Ground Pass,,20.47071,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,77,Switzerland,773,['277a586d-8e3d-49e4-a35d-31aaef5e11bd'],26,,,,,,,,,,,,,,,,Switzerland,773,00:38:26.945,Pass,,,,,,,24.7,39.6,35.8,56.8,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.35962,,,,,,,,,,,,4fde0262-58a2-4830-b6f2-22e919034ed7,1248,,,"[38.8, 76.8]",3930169,38,,,,,-1.735945,,Right Foot,,,,"[37.1, 66.6]",,Ground Pass,,10.340696,,Incomplete,Granit Xhaka,3500.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,77,Switzerland,773,"['23a79bb5-cad8-49fd-b1aa-e6ea611b66eb', '3d99364d-26b6-4953-b50f-2ab76f04063f']",33,,,,,,,,,,,,,,,,Switzerland,773,00:38:33.500,Pass,,,,,,,38.8,76.8,37.1,66.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.453995,,,,,,,,,,,,03b61549-23be-441a-a753-b57e4dc0f995,1252,,,"[31.9, 74.4]",3930169,38,,,,,2.604308,,Right Foot,,,,"[22.5, 80.0]",,Ground Pass,,10.941664,,Out,Fabian Lukas Schär,5537.0,,,,,Recovery,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,77,Switzerland,773,"['7a7be022-697a-49b6-b33e-2bbdc1d7e5e6', 'f39c327b-6579-4336-bd2a-97662e9aad55']",36,,,,,,,,,,,,,,,,Switzerland,773,00:38:36.370,Pass,True,,,,,,31.9,74.4,22.5,80.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.731288,,,,,,,,,,,,84f6e27a-be8a-4975-8b0a-ca030ed332a6,1254,,,"[98.8, 0.1]",3930169,38,,,,,1.5957911,,,,,,"[98.6, 8.1]",,Low Pass,,8.0025,,,Callum McGregor,10534.0,,,,,Throw-in,1,From Throw In,Andrew Robertson,3655.0,Left Wing Back,78,Scotland,942,['64c2e0a5-8a15-4297-8412-9ce46909b12e'],52,,,,,,,,,,,,,,,,Scotland,942,00:38:52.391,Pass,,,,,,,98.8,0.1,98.6,8.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,0.879322,,,,,,,,,,,,111e7a48-e623-46f0-990b-47d23ed72c13,1257,,,"[98.9, 7.8]",3930169,38,,,,,-1.3411539,,Left Foot,,,,"[100.7, 0.1]",,Ground Pass,,7.9075913,,,Andrew Robertson,3655.0,,,,,,1,From Throw In,Callum McGregor,10534.0,Left Defensive Midfield,78,Scotland,942,"['b7d7e82a-67f4-4642-847f-588e0e813de7', 'c89ccc16-99e1-4785-a67c-553b51e6c9fd']",53,,,,,,,,,,,,,,,,Scotland,942,00:38:53.122,Pass,True,,,,,,98.9,7.8,100.7,0.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,,,,,,,,,,,,,1.51506,,,,,,,,,,,,820bedd4-31c5-4cec-86a2-b4f47815cc3f,1261,,,"[101.5, 1.0]",3930169,38,,,,,3.0275521,,Left Foot,,,,"[78.8, 3.6]",,Ground Pass,,22.848413,,,Kieran Tierney,10540.0,,,,,,1,From Throw In,Andrew Robertson,3655.0,Left Wing Back,78,Scotland,942,"['9a85c3fd-f97f-4c94-85ad-00a2aee46f85', '9f3136ca-8e99-45bf-af4d-7dc25d89660d']",54,,,,,,,,,,,,,,,,Scotland,942,00:38:54.294,Pass,True,,,,,,101.5,1.0,78.8,3.6,Scotland vs Switzerland,Scotland,Switzerland
