50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,111ba113-2919-43b0-b44a-477113c6e118,2357,,,"[105.8, 56.8]",3930172,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,98,Spain,772,['ec1edb1d-6f78-4789-a44b-17ff52f67d20'],49,,,,,,,,,,,,,,,,,,Spain,772,00:08:49.830,Duel,True,,,,,,105.8,56.8,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,564be547-8d99-4ddd-abe1-bd7d3f7f234a,2464,,,"[45.9, 76.6]",3930172,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolò Barella,8181.0,Center Defensive Midfield,103,Spain,772,['c68a507b-b5fc-4052-a13f-1e70dccde4f6'],34,,,,,,,,,,,,,,,,,,Italy,914,00:11:34.380,Duel,True,,,,,,45.9,76.6,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,68fb1fcd-8863-4b26-87b0-de17e4244d2b,2496,,,"[7.1, 36.0]",3930172,57,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Riccardo Calafiori,41768.0,Left Center Back,105,Spain,772,['f54e8296-e33e-43e0-9f29-a68d565744b8'],57,,,,,,,,,,,,,,,,,,Italy,914,00:12:57.072,Duel,True,,,,,,7.1,36.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,317150e2-dc4d-4381-a191-a7595c1d4cd9,2545,,,"[56.7, 57.4]",3930172,58,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,106,Spain,772,['3a29ff50-9c2b-4c5f-a962-b7d5dbe2a097'],59,,,,,,,,,,,,,,,,,,Spain,772,00:13:59.832,Duel,True,,,,,,56.7,57.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,5e26427a-e20a-44f6-8dff-727046d946cd,2624,,,"[99.0, 78.6]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,109,Italy,914,['4fffc48e-e925-4cc1-8163-cdb5b6eae28f'],51,,,,,,,,,,,,,,,,,,Spain,772,00:15:51.701,Duel,True,,,,,,99.0,78.6,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,6e3619c6-4429-403e-885e-8a3dcb438f64,2650,,,"[21.2, 29.6]",3930172,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,110,Spain,772,['b32df15c-de3f-4395-9b92-1a4560d9fac4'],13,,,,,,,,,,,,,,,,,,Spain,772,00:16:13.740,Duel,True,,,,,,21.2,29.6,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,63ac2607-f682-4abb-a32c-911e3b00054c,2743,,,"[56.4, 58.4]",3930172,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolò Barella,8181.0,Center Defensive Midfield,112,Spain,772,['caa81ba4-19e9-4f28-bf6a-fc24fda36dfb'],47,,,,,,,,,,,,,,,,,,Italy,914,00:18:47.422,Duel,True,,,,,,56.4,58.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,494f28a6-939c-4e22-95c8-30196b4c2abe,3059,,,"[74.4, 3.7]",3930172,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolò Barella,8181.0,Center Defensive Midfield,118,Spain,772,['655a6116-d48e-42d3-a3bf-7bb1415033d2'],41,,,,,,,,,,,,,,,,,,Italy,914,00:24:41.858,Duel,True,,,,,,74.4,3.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,619b8f09-10fc-4dff-a655-cd9019a01bb5,3155,,,"[77.6, 55.2]",3930172,74,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,121,Spain,772,['7105c0be-5906-42b0-809c-ddbf3affde12'],8,,,,,,,,,,,,,,,,,,Spain,772,00:29:08.637,Duel,True,,,,,,77.6,55.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,0c283e4e-06e9-4703-a3a4-691e6ee9a002,3182,,,"[65.5, 15.2]",3930172,74,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mattia Zaccagni,8792.0,Left Wing,121,Spain,772,['4de03682-8ebe-40ba-b20f-a9a8da5550c0'],35,,,,,,,,,,,,,,,,,,Italy,914,00:29:35.031,Duel,True,,,,,,65.5,15.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,f77f396e-5cc7-4340-bbf2-748e29cd4a0c,3221,,,"[61.0, 77.8]",3930172,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,122,Italy,914,['a7dc5a53-739a-4e0e-8769-c4f16c50e4a3'],4,,,,,,,,,,,,,,,,,,Spain,772,00:30:04.376,Duel,True,,,,,,61.0,77.8,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,15e12171-dc68-4fa9-98d8-9a3f5fb6fd5b,3347,,,"[34.5, 71.5]",3930172,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Cambiaso,50729.0,Right Wing,127,Italy,914,['c5c2662c-00d7-419b-a9f7-7a050285a97e'],51,,,,,,,,,,,,,,,,,,Italy,914,00:33:51.749,Duel,True,,,,,,34.5,71.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f9aa51e0-c55a-4c8d-a62e-8288815645b0,3417,,,"[6.6, 34.1]",3930172,80,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Federico Dimarco,12255.0,Left Back,130,Spain,772,['c79eaac7-72b7-48ab-a1c2-a5ef4c2b9f5c'],41,,,,,,,,,,,,,,,,,,Italy,914,00:35:41.852,Duel,True,,,,,,6.6,34.1,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,1a322a74-d7ca-4e39-81c1-a32e131d4adc,3429,,,"[92.9, 19.5]",3930172,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikel Oyarzabal Ugarte,6685.0,Center Forward,131,Italy,914,['dde94ed5-e3d4-4540-9422-a09ecbbf4c54'],19,,,,,,,,,,,,,,,,,,Spain,772,00:36:19.614,Duel,True,,,,,,92.9,19.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,69f7596e-2ce4-4b17-9e4e-66dd5b57ba09,3470,,,"[83.1, 73.1]",3930172,82,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrea Cambiaso,50729.0,Right Wing,133,Spain,772,['87babb05-86a1-4847-9c68-13a9f3267f9f'],18,,,,,,,,,,,,,,,,,,Italy,914,00:37:18.451,Duel,True,,,,,,83.1,73.1,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,9dfa4b89-ada6-42ed-9ff0-7196c8c325c4,3492,,,"[63.6, 76.0]",3930172,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giacomo Raspadori,25048.0,Left Center Midfield,134,Italy,914,['a7147732-c134-4cfd-b5b5-088938aba07f'],47,,,,,,,,,,,,,,,,,,Italy,914,00:37:47.780,Duel,True,,,,,,63.6,76.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,972d0cff-d961-4eba-9abc-68ea81c75f3d,3580,,,"[4.8, 57.4]",3930172,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,136,Italy,914,['6c72d30b-d536-4a68-a3e1-be4a5e715737'],32,,,,,,,,,,,,,,,,,,Spain,772,00:39:32.022,Duel,True,,,,,,4.8,57.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,fe63fd89-652d-4acd-a9fb-7d757c1be153,3612,,,"[70.3, 8.1]",3930172,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dimarco,12255.0,Left Back,140,Italy,914,['f55a0224-0533-4590-945c-d41f0c418547'],20,,,,,,,,,,,,,,,,,,Italy,914,00:41:20.636,Duel,True,,,,,,70.3,8.1,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,ebacb835-4787-41f1-99bf-efada15f3d2a,3656,,,"[13.8, 57.7]",3930172,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,140,Italy,914,['2037cf17-7ad8-4dce-b62f-a9676e3b6fe5'],57,,,,,,,,,,,,,,,,,,Spain,772,00:41:57.144,Duel,True,,,,,,13.8,57.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f0fab3c5-b9ae-44fe-88d7-308bda97d56f,3660,,,"[106.0, 13.6]",3930172,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dimarco,12255.0,Left Back,140,Italy,914,['1d4c1290-7517-4086-be48-195f77e666cb'],0,,,,,,,,,,,,,,,,,,Italy,914,00:42:00.390,Duel,True,,,,,,106.0,13.6,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1a5adaa5-f1e6-4245-9749-aa66acfb0999,3714,,,"[90.6, 77.5]",3930172,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferrán Torres García,6748.0,Right Wing,141,Spain,772,['f5d20706-274a-40eb-b88b-be0263f82598'],31,,,,,,,,,,,,,,,,,,Spain,772,00:43:31.956,Duel,True,,,,,,90.6,77.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,6eee2503-7fe9-4182-808a-a1ed4298651c,3716,,,"[99.0, 65.5]",3930172,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Center Forward,141,Spain,772,['18645965-3727-45ab-a93b-e478fc71f875'],33,,,,,,,,,,,,,,,,,,Spain,772,00:43:33.587,Duel,True,,,,,,99.0,65.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,6d1c0851-cbdf-429e-b8c0-6b92d2b12cdb,3718,,,"[98.6, 65.4]",3930172,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Center Forward,141,Spain,772,['214bb74d-bb7e-4443-924f-5ea73e214ef7'],35,,,,,,,,,,,,,,,,,,Spain,772,00:43:35.167,Duel,True,,,,,,98.6,65.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,63ed30dd-4b0f-4ab2-bed9-b352f13b107a,3720,,,"[91.8, 59.1]",3930172,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,141,Spain,772,['5298742d-1ca1-4961-bd69-0d540557f4a1'],36,,,,,,,,,,,,,,,,,,Spain,772,00:43:36.719,Duel,True,,,,,,91.8,59.1,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,43217fc0-5889-475c-acf6-c7782c43c54e,3798,,,"[40.2, 47.7]",3930172,90,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mateo Retegui,31093.0,Center Forward,146,Spain,772,['d301cb5a-2dd5-49c2-9df6-65947d92d0c8'],54,,,,,,,,,,,,,,,,,,Italy,914,00:45:54.140,Duel,True,,,,,,40.2,47.7,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,afc77c8e-b3ca-4992-93e3-29097495b7af,3924,,,"[81.1, 47.2]",3930172,94,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Baena Rodríguez,41115.0,Center Attacking Midfield,153,Spain,772,['a6673b67-205e-4eda-87fa-a586f1f6ee93'],8,,,,,,,,,,,,,,,,,,Spain,772,00:49:08.198,Duel,True,,,,,,81.1,47.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,4b369c83-7fcc-428f-902f-d74c267fccb7,3959,,,"[63.4, 38.0]",3930172,94,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dimarco,12255.0,Left Back,156,Italy,914,['b7d4f1ac-ec4f-40a7-a22d-9f44990504bc'],41,,,,,,,,,,,,,,,,,,Italy,914,00:49:41.656,Duel,True,,,,,,63.4,38.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,61f6fb30-c246-49be-87f1-32b946421683,3974,,,"[5.4, 54.4]",3930172,96,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marc Cucurella Saseta,17620.0,Left Back,157,Italy,914,['5cb223ab-9c0a-4dfe-890a-705d5b3e3b7f'],7,,,,,,,,,,,,,,,,,,Spain,772,00:51:07.004,Duel,True,,,,,,5.4,54.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,42be4c21-6a26-4011-96e2-789da540d500,96,,,"[55.5, 6.9]",3930172,2,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lorenzo Pellegrini,6963.0,Left Wing,7,Italy,914,['7b5f3ceb-22e0-4a2d-92e8-2b5a63bcf9fe'],28,,,,,,,,,,,,,,,,,,Italy,914,00:02:28.658,Foul Committed,,,,,,,55.5,6.9,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a75b1bb4-9b43-45b5-8190-07b817169d22,208,,,"[71.3, 41.8]",3930172,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,9,Italy,914,['b0d242a7-7358-47ad-9224-0a6ab4e55a2a'],55,,,,,,,,,,,,,,,,,,Spain,772,00:03:55.324,Foul Committed,,,,,,,71.3,41.8,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,daffa00b-9718-4e09-a300-611bbb0a03cd,309,,,"[91.4, 47.6]",3930172,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Center Attacking Midfield,13,Spain,772,['7be5a3f2-a448-4a60-9628-bd8da89bd65c'],46,,,,,,,,,,,,,,,,,,Spain,772,00:05:46.315,Foul Committed,,,,,,,91.4,47.6,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cca90979-a2c4-43b5-8b5d-6da9aa9e421e,334,,,"[50.4, 7.6]",3930172,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Cucurella Saseta,17620.0,Left Back,14,Italy,914,['8f90f3e5-dd48-487b-a997-2682ae345944'],54,,,,,,,,,,,,,,,,,,Spain,772,00:07:54.488,Foul Committed,,,,,,,50.4,7.6,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e62faea6-2ffa-455d-beea-df8fa91bb51b,357,,,"[62.7, 7.2]",3930172,8,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,15,Italy,914,"['e5078b2a-5f5d-462c-91d7-62824a347c5d', 'e7464fb6-73be-4be6-a1b7-9617a09a1453']",30,,,,,,,,,,,,,,,,,,Spain,772,00:08:30.875,Foul Committed,,,,,,,62.7,7.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,5aa04ec3-4688-4087-b79c-1693b98a4bea,375,,,"[94.2, 77.8]",3930172,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Chiesa,7156.0,Right Wing,17,Spain,772,['241d00aa-775d-411a-8827-2e8a743e5b37'],8,,,,,,,,,,,,,,,,,,Italy,914,00:09:08.294,Foul Committed,,,,,,,94.2,77.8,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,04bff59e-6a3a-4367-90f4-a58842f676bc,482,,,"[88.5, 65.1]",3930172,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Scamacca,10992.0,Center Forward,20,Spain,772,['bde33218-b85c-4e6e-8097-d339ad55de01'],18,,,,,,,,,,,,,,,,,,Italy,914,00:11:18.425,Foul Committed,,,,,,,88.5,65.1,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,cb151802-b22a-40d0-98a7-9efdd42e7848,513,,,"[71.1, 19.2]",3930172,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riccardo Calafiori,41768.0,Left Center Back,21,Spain,772,"['50b064d5-ea49-415e-a13d-6dad518e52ab', '8ddeabaf-8312-4bbb-ad5b-3f1f9012d924']",14,,,,,,,,,,,,,,,,,,Italy,914,00:12:14.197,Foul Committed,,,,,,,71.1,19.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ff7c5370-6952-478c-b444-085ab1ded64e,806,,,"[49.4, 68.2]",3930172,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,29,Spain,772,"['301dcda6-af75-4382-ae0e-1095b61de137', '3807fc28-c93d-499f-944e-260904a781a3']",40,,,,,,,,,,,,,,,,,,Italy,914,00:17:40.902,Foul Committed,,,,,,,49.4,68.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,27bbd097-79c7-4d1a-9423-6281ccb83ee5,1332,,,"[77.2, 77.2]",3930172,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Center Attacking Midfield,48,Italy,914,"['6473e180-2c21-40a1-bd8d-d85eceb4221a', 'e02fda2d-b145-4e14-a85e-484f4056839a']",56,,,,,,,,,,,,,,,,,,Spain,772,00:27:56.987,Foul Committed,,,,,,,77.2,77.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,de25e034-f9fd-4655-bc38-52c56d1c1399,1377,,,"[109.1, 6.5]",3930172,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicholas Williams Arthuer,68574.0,Left Wing,51,Italy,914,['9172b0f3-366f-4e87-be83-d94a42cd6879'],4,,,,,,,,,,,,,,,,,,Spain,772,00:29:04.747,Foul Committed,,,,,,,109.1,6.5,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,639ecbe0-da43-40be-9bdd-3106b2976501,1411,,,"[108.9, 4.1]",3930172,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,54,Italy,914,['ca459efc-eec2-4648-abe5-cda28d68ceea'],3,,,,,,,,,,,,,,,,,,Spain,772,00:30:03.760,Foul Committed,,,,,,,108.9,4.1,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7c8d7aae-3541-43bc-8578-2befe8474299,1471,,,"[96.2, 54.2]",3930172,32,,,,,,,,,,,,,,,,,,,,,,,1,Other,Davide Frattesi,30926.0,Right Center Midfield,56,Italy,914,['53331fed-5bc8-4f8d-989e-353dc4e496d3'],7,,,,,,,,,,,,,,,,,,Italy,914,00:32:07.330,Foul Committed,,,,,,,96.2,54.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,abae7b43-c492-44d2-b381-b827403ee6be,1513,,,"[63.6, 9.1]",3930172,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicholas Williams Arthuer,68574.0,Left Wing,58,Italy,914,['3a52b6f7-dbe7-4b78-a8a6-662b3f932757'],15,,,,,,,,,,,,,,,,,,Spain,772,00:33:15.813,Foul Committed,,,,,,,63.6,9.1,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,412e2d31-c7ec-4598-baf8-b5879a751900,1629,,,"[12.4, 68.9]",3930172,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,60,Spain,772,['6b5e8dab-1683-44fb-afe8-eb9111bc3e67'],31,,,,,,,,,,,,,,,,,,Italy,914,00:35:31.074,Foul Committed,,,,,,,12.4,68.9,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,f7ee3679-e124-4d30-94a7-dc47f43d181d,1717,,,"[84.6, 40.2]",3930172,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Cucurella Saseta,17620.0,Left Back,64,Italy,914,"['b3836047-eaa6-45f1-a1d9-c582944197bb', 'dcd11257-76f2-4735-bf92-c69e94bc6fbf']",2,,,,,,,,,,,,,,,,,,Spain,772,00:38:02.265,Foul Committed,,,,,,,84.6,40.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e0904d4b-f4ed-46c2-a432-b5243d1785aa,1875,,,"[70.5, 11.0]",3930172,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,72,Spain,772,['c95f63dc-ed92-4cf9-93a8-7a1c7ad038fb'],15,,,,,,,,,,,,,,,,,,Italy,914,00:42:15.149,Foul Committed,,,,,,,70.5,11.0,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,534a7daf-4459-455f-a84c-c40bd998e66e,1904,,,"[68.4, 52.9]",3930172,43,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Frattesi,30926.0,Right Center Midfield,74,Italy,914,['7a20cf00-021e-4651-830c-297c4c2d8ef5'],30,,,,,,,,,,,,,,,,,,Italy,914,00:43:30.341,Foul Committed,,,,,,,68.4,52.9,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f43e6e39-73ae-44de-9532-c53674419d67,1959,,,"[81.1, 54.2]",3930172,45,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Federico Chiesa,7156.0,Right Wing,79,Spain,772,['a8f3020a-4820-4e45-8a20-183deac5aef5'],45,,,,,,,,,,,,,,,,,,Italy,914,00:45:45.867,Foul Committed,,,,,,,81.1,54.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,b4dc696d-8c38-465a-ae8f-b0f1ea11b5a4,2035,,,"[45.9, 10.6]",3930172,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bryan Cristante,6993.0,Right Center Midfield,84,Spain,772,"['dbe22387-75f4-4519-9972-5e029e757de6', 'eef5db15-ec54-4317-8822-d624019aca47']",15,,,,,,,,,,,,,,,,,,Italy,914,00:00:15.453,Foul Committed,,,,,,,45.9,10.6,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e710c8c9-6437-4fb7-8c34-560ba648be7b,2512,,,"[71.2, 68.2]",3930172,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Federico Chiesa,7156.0,Left Wing,105,Spain,772,['46feda98-dc07-48d2-9b98-963f0c04f45b'],12,,,,,,,,,,,,,,,,,,Italy,914,00:13:12.025,Foul Committed,,,,,,,71.2,68.2,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,cdd54c61-76c9-46ab-9f64-77003c9849a5,2605,,,"[119.1, 57.4]",3930172,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,108,Spain,772,['54c2599e-ab77-458a-8875-52e894683872'],16,,,,,,,,,,,,,,,,,,Spain,772,00:15:16.931,Foul Committed,,,,,,,119.1,57.4,,,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,422666b8-9a6b-4271-8a47-33683684549a,2717,,,"[56.8, 26.7]",3930172,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Scamacca,10992.0,Center Forward,111,Italy,914,['b6e3490d-4b83-4f50-9bd3-e071649846a6'],34,,,,,,,,,,,,,,,,,,Italy,914,00:17:34.815,Foul Committed,,,,,,,56.8,26.7,,,Spain vs Italy,Spain,Italy
