50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb4e5723-d0e3-49fc-9afe-a1d006a250a9,2253,,,"[75.9, 23.7]",3941019,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,71,France,771,['a745785f-6eae-450a-ac1b-bf520b92d0c1'],46,,,,,,,,,,,,,,,,France,771,00:06:46.256,Ball Receipt*,,,,,,,75.9,23.7,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed004642-d642-47ac-861f-09a72ff0ffd8,2256,,,"[64.1, 46.6]",3941019,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,71,France,771,['7ffac87a-bd0c-4042-9cb3-9a3e417f512c'],49,,,,,,,,,,,,,,,,France,771,00:06:49.181,Ball Receipt*,,,,,,,64.1,46.6,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d493311-d9ca-4210-abc1-f07f1f83a5da,2259,,,"[88.4, 78.3]",3941019,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,71,France,771,['d8492a21-b413-4aa5-b613-63ae5dc35914'],52,,,,,,,,,,,,,,,,France,771,00:06:52.469,Ball Receipt*,,,,,,,88.4,78.3,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,481ddb07-3008-4dbc-b7bd-794eff4a313f,2263,,,"[65.3, 76.0]",3941019,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,71,France,771,['f6345002-b3b1-4ac5-bbe4-5e257a637b77'],57,,,,,,,,,,,,,,,,France,771,00:06:57.245,Ball Receipt*,,,,,,,65.3,76.0,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c76af56f-ec18-4fb0-9b7d-133e53f661c5,2266,,,"[56.6, 50.4]",3941019,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Saliba,17592.0,Left Center Back,71,France,771,['a3fd1452-5826-418c-bd16-37f903afc107'],59,,,,,,,,,,,,,,,,France,771,00:06:59.390,Ball Receipt*,,,,,,,56.6,50.4,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d2fd018-9ce0-4290-8532-99c9f8c171fc,2269,,,"[67.6, 52.8]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,71,France,771,['67922c39-938d-483b-b134-9b2c70a69adb'],1,,,,,,,,,,,,,,,,France,771,00:07:01.566,Ball Receipt*,,,,,,,67.6,52.8,,,France vs Belgium,France,Belgium
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,18042abd-7221-46d2-b9fb-8c5821191400,2272,,,"[89.7, 48.5]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Thuram,2972.0,Center Forward,71,France,771,['bed02b31-58d0-423d-a022-e1c3a7655917'],5,,,,,,,,,,,,,,,,France,771,00:07:05.335,Ball Receipt*,,,,,,,89.7,48.5,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,931408a1-10df-4df0-915e-ee0a6132c584,2276,,,"[24.5, 67.0]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Timothy Castagne,6989.0,Right Back,72,Belgium,782,['20361311-4594-4708-a93d-8442e046e004'],13,,,,,,,,,,,,,,,,Belgium,782,00:07:13.853,Ball Receipt*,,,,,,,24.5,67.0,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ed5755-0b83-48c6-a752-ee8a3ac694ae,2279,,,"[25.8, 55.4]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin De Bruyne,3089.0,Left Defensive Midfield,72,Belgium,782,['bd160385-f5fb-4c86-8122-fb01fe771007'],16,,,,,,,,,,,,,,,,Belgium,782,00:07:16.177,Ball Receipt*,,,,,,,25.8,55.4,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebcbcbb5-f0dd-4f39-a29d-e1dcca73682d,2282,,,"[14.1, 49.9]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Wout Faes,8854.0,Right Center Back,72,Belgium,782,['6023c52d-9325-4432-b203-3e20172ecb87'],17,,,,,,,,,,,,,,,,Belgium,782,00:07:17.882,Ball Receipt*,,,,,,,14.1,49.9,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e54bc76e-ae87-4459-9c06-9671d035dca0,2285,,,"[25.1, 54.4]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin De Bruyne,3089.0,Left Defensive Midfield,72,Belgium,782,['a34f431f-80d4-4a51-af59-2093620ab82f'],19,,,,,,,,,,,,,,,,Belgium,782,00:07:19.841,Ball Receipt*,,,,,,,25.1,54.4,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9623515-0065-4f26-8541-bdd6b0397e1a,2288,,,"[35.0, 76.6]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Timothy Castagne,6989.0,Right Back,72,Belgium,782,['06c93d43-e23f-4e3b-b7e4-e3e93505f278'],22,,,,,,,,,,,,,,,,Belgium,782,00:07:22.617,Ball Receipt*,,,,,,,35.0,76.6,,,France vs Belgium,France,Belgium
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,22d03418-d360-4c88-9bfa-e643967b1ce8,2291,,,"[84.9, 50.9]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Romelu Lukaku Menama,3289.0,Right Center Forward,72,Belgium,782,['fff1eb15-04f7-440b-a0a9-0c9221edaf30'],26,,,,,,,,,,,,,,,,Belgium,782,00:07:26.270,Ball Receipt*,,,,,,,84.9,50.9,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9be97ece-b91d-4dec-bbfc-e508332183ed,2300,,,"[26.8, 23.6]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Saliba,17592.0,Left Center Back,73,France,771,['58ec4d3d-962f-46cd-94e2-d5230d7d32f5'],31,,,,,,,,,,,,,,,,France,771,00:07:31.537,Ball Receipt*,,,,,,,26.8,23.6,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ef853c-3690-425a-baf2-d4947004d36a,2304,,,"[5.0, 32.7]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mike Maignan,3761.0,Goalkeeper,73,France,771,['2b88d317-1504-4517-b5f6-49fd9da43197'],34,,,,,,,,,,,,,,,,France,771,00:07:34.199,Ball Receipt*,,,,,,,5.0,32.7,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a296e4e-536b-4092-84b7-1b208bf617b1,2308,,,"[16.2, 36.9]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,73,France,771,['edb8e019-d3bc-4878-a4b2-73f6e847ed58'],38,,,,,,,,,,,,,,,,France,771,00:07:38.142,Ball Receipt*,,,,,,,16.2,36.9,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,878e465d-16f6-41af-8dab-1aa4b1a95b12,2311,,,"[19.9, 59.6]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,73,France,771,['a329dd8d-95da-4b34-b643-2699de39dbf4'],39,,,,,,,,,,,,,,,,France,771,00:07:39.731,Ball Receipt*,,,,,,,19.9,59.6,,,France vs Belgium,France,Belgium
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6a808d40-7053-48b8-9827-e9bb83a6a0ad,2314,,,"[63.9, 37.7]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Thuram,2972.0,Center Forward,73,France,771,['32c66318-450d-4309-88b8-22cdaa454bbe'],43,,,,,,,,,,,,,,,,France,771,00:07:43.769,Ball Receipt*,,,,,,,63.9,37.7,,,France vs Belgium,France,Belgium
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c43be9dc-839b-43a4-85ab-00944520be65,2316,,,"[68.0, 32.4]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,73,France,771,['753e5660-33d2-4ccd-b90f-c9dc0947b13f'],46,,,,,,,,,,,,,,,,Belgium,782,00:07:46.020,Ball Receipt*,,,,,,,68.0,32.4,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a5de698-1403-4548-a954-d9a402979387,2319,,,"[64.1, 52.4]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,73,France,771,['5a8fd162-59dd-4618-b899-174f6fd92e57'],47,,,,,,,,,,,,,,,,France,771,00:07:47.776,Ball Receipt*,,,,,,,64.1,52.4,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,806e6a9d-4d10-4d7c-92dd-f2bcf65156a0,2323,,,"[57.7, 46.9]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,73,France,771,['360ed7d5-e801-4ec6-bc8a-fd0fdcac2471'],49,,,,,,,,,,,,,,,,France,771,00:07:49.938,Ball Receipt*,,,,,,,57.7,46.9,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11460b4a-75df-4659-b865-821d281db1d8,2327,,,"[66.5, 7.6]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,73,France,771,['0f2ce72b-be7a-49ad-98d9-6cd4fd4eecc4'],53,,,,,,,,,,,,,,,,France,771,00:07:53.576,Ball Receipt*,,,,,,,66.5,7.6,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca2cb406-522c-4672-9008-507106245524,2330,,,"[74.7, 11.1]",3941019,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,73,France,771,['21febea7-a26f-4898-b648-4d82bc4f418d'],57,,,,,,,,,,,,,,,,France,771,00:07:57.671,Ball Receipt*,,,,,,,74.7,11.1,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818b7db-769d-49a4-8c3d-dadbe6bf908d,2342,,,"[6.8, 51.8]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wout Faes,8854.0,Right Center Back,74,Belgium,782,['ea1d07e0-316a-41f5-be72-c0f0d38b4685'],31,,,,,,,,,,,,,,,,Belgium,782,00:08:31.401,Ball Receipt*,,,,,,,6.8,51.8,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7bf97c-5223-4113-8721-9e5cc2d232ea,2344,,,"[17.7, 72.8]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Timothy Castagne,6989.0,Right Back,74,Belgium,782,['8635b237-b2f0-4de4-809a-7119c8ac2675'],33,,,,,,,,,,,,,,,,Belgium,782,00:08:33.705,Ball Receipt*,,,,,,,17.7,72.8,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df1b6606-7f6f-4452-8665-7b07ff2f526d,2346,,,"[7.5, 58.0]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wout Faes,8854.0,Right Center Back,74,Belgium,782,['f4a8efab-b2aa-4bc2-8b68-1b8dca8648ee'],36,,,,,,,,,,,,,,,,Belgium,782,00:08:36.525,Ball Receipt*,,,,,,,7.5,58.0,,,France vs Belgium,France,Belgium
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c4853df2-837d-4bcf-8124-88d96e83e67b,2350,,,"[63.5, 69.7]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Romelu Lukaku Menama,3289.0,Right Center Forward,74,Belgium,782,['0387b978-dff4-40e7-a991-3102fb35b59d'],41,,,,,,,,,,,,,,,,Belgium,782,00:08:41.018,Ball Receipt*,,,,,,,63.5,69.7,,,France vs Belgium,France,Belgium
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b9c98e78-135a-4952-b1b3-e6e0be679d93,2354,,,"[63.2, 12.2]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Theo Bernard François Hernández,6704.0,Left Back,74,Belgium,782,['13985423-811b-44f3-b73e-5ed35636d853'],43,,,,,,,,,,,,,,,,France,771,00:08:43.111,Ball Receipt*,,,,,,,63.2,12.2,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b038192a-3639-4b07-9a77-444cac8d2a54,2364,,,"[52.4, 29.6]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N'Golo Kanté,3961.0,Right Center Midfield,75,France,771,['3239fafd-c751-4c20-b992-f36b39222613'],48,,,,,,,,,,,,,,,,France,771,00:08:48.775,Ball Receipt*,,,,,,,52.4,29.6,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a6c52a0-762b-42e3-bea4-00916c30cd15,2367,,,"[48.0, 11.0]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,75,France,771,['0ba2420e-a14b-42da-bd4d-64d6b680ac85'],50,,,,,,,,,,,,,,,,France,771,00:08:50.178,Ball Receipt*,,,,,,,48.0,11.0,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbe12739-865f-40b7-b4f7-012385590079,2370,,,"[60.8, 10.4]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,75,France,771,['785feff0-f7f7-4298-a555-7c22daba0143'],51,,,,,,,,,,,,,,,,France,771,00:08:51.332,Ball Receipt*,,,,,,,60.8,10.4,,,France vs Belgium,France,Belgium
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3e6f10cc-2ced-4a3d-8ff6-f0e773bf1845,2373,,,"[87.7, 4.1]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,75,France,771,['2a8c493c-43ab-4600-810f-b44d0287167c'],54,,,,,,,,,,,,,,,,France,771,00:08:54.245,Ball Receipt*,,,,,,,87.7,4.1,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef2ef9c3-675d-4f0d-9d92-d6fa817f23ed,2377,,,"[33.0, 69.1]",3941019,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,76,Belgium,782,['82607e5c-cfa6-4f40-9ce4-3d31d9898db7'],56,,,,,,,,,,,,,,,,Belgium,782,00:08:56.224,Ball Receipt*,,,,,,,33.0,69.1,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cf1c489-58ff-45ef-b7d4-f88d2d7ad895,2380,,,"[47.2, 46.7]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Defensive Midfield,76,Belgium,782,['85732147-c42e-444a-ba33-8f4349908f11'],3,,,,,,,,,,,,,,,,Belgium,782,00:09:03.453,Ball Receipt*,,,,,,,47.2,46.7,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee0b952d-7c39-4e92-98aa-352d498b0ba6,2383,,,"[48.3, 75.0]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timothy Castagne,6989.0,Right Back,76,Belgium,782,['9f7d17a8-1243-4885-9ca0-d71278c70123'],5,,,,,,,,,,,,,,,,Belgium,782,00:09:05.624,Ball Receipt*,,,,,,,48.3,75.0,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b1e3e8-e52c-440e-8eec-e6c362ae088b,2386,,,"[58.0, 75.6]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Right Midfield,76,Belgium,782,['d7e7d21f-fabe-4254-9c91-b7c25e297919'],8,,,,,,,,,,,,,,,,Belgium,782,00:09:08.882,Ball Receipt*,,,,,,,58.0,75.6,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeb79dfa-d591-4ebd-8b49-31189bdc2fb5,2389,,,"[26.3, 56.2]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wout Faes,8854.0,Right Center Back,76,Belgium,782,['024db81b-023e-46a9-8096-c1502d23b4b2'],11,,,,,,,,,,,,,,,,Belgium,782,00:09:11.800,Ball Receipt*,,,,,,,26.3,56.2,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d380e4e8-b35c-4b03-bda3-e652a9bb7fd4,2392,,,"[44.4, 53.0]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,76,Belgium,782,['f6ae82d9-ba9d-46c9-9e92-944b4c9f49f2'],14,,,,,,,,,,,,,,,,Belgium,782,00:09:14.849,Ball Receipt*,,,,,,,44.4,53.0,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9212721-7a84-4596-83d7-bd118c35a030,2395,,,"[80.3, 3.3]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Doku,23650.0,Left Midfield,76,Belgium,782,['863a5265-f419-4ecc-8124-43246d99f0cd'],20,,,,,,,,,,,,,,,,Belgium,782,00:09:20.743,Ball Receipt*,,,,,,,80.3,3.3,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf496afc-91bd-4ad1-a768-9e0a835f4e5f,2404,,,"[7.6, 75.0]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,77,France,771,['d2064ffe-9d65-4bcb-8dcb-2fd07608e002'],29,,,,,,,,,,,,,,,,France,771,00:09:29.610,Ball Receipt*,,,,,,,7.6,75.0,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70484c21-e57f-4970-9d32-a3776e28135f,2407,,,"[16.8, 65.4]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N'Golo Kanté,3961.0,Right Center Midfield,77,France,771,['6f995421-97e1-41df-b30b-40d5b7a6e949'],31,,,,,,,,,,,,,,,,France,771,00:09:31.251,Ball Receipt*,,,,,,,16.8,65.4,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbbaac1f-e074-4ad7-8cc4-259bc74ec87a,2409,,,"[24.3, 77.5]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,77,France,771,['3f603074-29fd-4392-b3e7-b7689f6e492b'],31,,,,,,,,,,,,,,,,France,771,00:09:31.965,Ball Receipt*,,,,,,,24.3,77.5,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a89c41b-abd5-47ef-97f0-87881d42cc90,2412,,,"[45.1, 73.8]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Thuram,2972.0,Center Forward,77,France,771,['63a443ef-7b80-489b-91e2-8680b5ad7023'],34,,,,,,,,,,,,,,,,France,771,00:09:34.436,Ball Receipt*,,,,,,,45.1,73.8,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5f861f0-7444-4d7b-9bb2-9738161d3d57,2418,,,"[22.3, 31.4]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,77,France,771,['06da7ff0-288a-423d-ae4b-36088e7ae10e'],38,,,,,,,,,,,,,,,,France,771,00:09:38.307,Ball Receipt*,,,,,,,22.3,31.4,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2de6f69-77c2-4316-9e97-72bc116cd6b7,2421,,,"[40.9, 6.5]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,77,France,771,['f7a95aa4-2187-4875-b347-ed6f10c5db16'],43,,,,,,,,,,,,,,,,France,771,00:09:43.469,Ball Receipt*,,,,,,,40.9,6.5,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b23cb424-7262-4154-ae23-354b8357ff0f,2424,,,"[60.4, 25.7]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,77,France,771,['ab20f4d6-02a5-4ff5-905c-d9608bf3d06b'],46,,,,,,,,,,,,,,,,France,771,00:09:46.452,Ball Receipt*,,,,,,,60.4,25.7,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c972950c-d956-40f3-abe2-a310d52c1c17,2427,,,"[56.6, 8.6]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,77,France,771,['12379528-5dc5-4fcd-ae74-5188f362a65c'],56,,,,,,,,,,,,,,,,France,771,00:09:56.351,Ball Receipt*,,,,,,,56.6,8.6,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3b873a-f56d-4a91-8a00-53882e3a0ac1,2430,,,"[51.0, 28.3]",3941019,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,77,France,771,['6100a533-0a36-4878-a37a-e1ed01c6c328'],58,,,,,,,,,,,,,,,,France,771,00:09:58.119,Ball Receipt*,,,,,,,51.0,28.3,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055a46f-edf3-4e37-b639-79e340f34c9f,2433,,,"[49.2, 53.4]",3941019,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,77,France,771,['377dbb17-686d-41f2-98cb-718fd1b94b8b'],1,,,,,,,,,,,,,,,,France,771,00:10:01.068,Ball Receipt*,,,,,,,49.2,53.4,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d3e5d91-9e92-4247-bcf7-80220313a4ce,2437,,,"[73.3, 77.3]",3941019,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,77,France,771,['6f5ddc8b-63a5-4875-8793-841a879dff9c'],4,,,,,,,,,,,,,,,,France,771,00:10:04.017,Ball Receipt*,,,,,,,73.3,77.3,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60faeb1-9fd7-40fa-bc5a-7770f4822ee1,2440,,,"[69.2, 73.3]",3941019,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N'Golo Kanté,3961.0,Right Center Midfield,77,France,771,['4c092ea6-6700-42ee-8630-d9ca4b84d0e1'],7,,,,,,,,,,,,,,,,France,771,00:10:07.184,Ball Receipt*,,,,,,,69.2,73.3,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95688e5f-57dd-4c50-a670-f432278ddf90,2443,,,"[87.1, 65.4]",3941019,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,77,France,771,['7e3dc948-4cee-4bd3-a8b2-f2082ca838d4'],11,,,,,,,,,,,,,,,,France,771,00:10:11.828,Ball Receipt*,,,,,,,87.1,65.4,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2623868-5267-4d95-ada6-1a21b8d0e41d,2446,,,"[110.0, 66.0]",3941019,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,77,France,771,['6ae61e9c-b7d4-4914-92f2-fed7b77ef7ce'],15,,,,,,,,,,,,,,,,France,771,00:10:15.094,Ball Receipt*,,,,,,,110.0,66.0,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,149f1c84-9bb7-4746-83c1-bee93fa81b6d,2448,,,"[107.9, 45.9]",3941019,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,77,France,771,['e78c2e19-54b1-4a99-87ae-164be1abaa98'],15,,,,,,,,,,,,,,,,France,771,00:10:15.931,Ball Receipt*,,,,,,,107.9,45.9,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60354578-d39e-4758-a19c-290c8ffb85f0,2452,,,"[12.1, 23.6]",3941019,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,78,Belgium,782,['6f3aa76c-4548-4c0f-a5ea-2a5084a444fd'],33,,,,,,,,,,,,,,,,Belgium,782,00:10:33.379,Ball Receipt*,,,,,,,12.1,23.6,,,France vs Belgium,France,Belgium
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7f3c45b-f54b-4ffe-bc1f-36808329da5a,2454,,,"[19.8, 3.2]",3941019,55,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arthur Theate,43913.0,Left Back,78,Belgium,782,['1ce0ab3f-8482-41db-b63b-1499001320cd'],38,,,,,,,,,,,,,,,,Belgium,782,00:10:38.426,Ball Receipt*,,,,,,,19.8,3.2,,,France vs Belgium,France,Belgium
