50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11fc8aa-ca17-432c-bc0c-61fea50dd16e,2518,,"[80.0, 11.4]",3930183,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicușor Silviu Bancu,34600.0,Left Back,131,Romania,905,['f2941d46-ecb6-4673-a7ed-1323730c85f0'],16,,,,,,,,,,,,,,Romania,905,00:28:16.903,Ball Receipt*,,,,,,,80.0,11.4,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b8f8853-2c5f-4279-a32e-f958524fe3eb,2521,,"[97.7, 2.3]",3930183,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deian Cristian Sorescu,130984.0,Left Midfield,131,Romania,905,['5ae11e29-0ca5-44f1-9481-fd830e73a7d8'],18,,,,,,,,,,,,,,Romania,905,00:28:18.659,Ball Receipt*,,,,,,,97.7,2.3,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32eb78ff-29ed-472a-aec7-117141146fc1,2524,,"[111.2, 36.5]",3930183,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,George Alexandru Puşcaş,8660.0,Center Forward,131,Romania,905,['b6c40ad5-cd50-4842-b48e-b98d8ec0c3f3'],22,,,,,,,,,,,,,,Romania,905,00:28:22.057,Ball Receipt*,,,,,,,111.2,36.5,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccbedeba-1fd4-4196-bf23-935545a8b180,2527,,"[69.4, 2.8]",3930183,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrei Burcă Andonie,31908.0,Left Center Back,132,Romania,905,['cb091473-b179-4e45-a50c-9850c017ef9a'],41,,,,,,,,,,,,,,Romania,905,00:28:41.245,Ball Receipt*,,,,,,,69.4,2.8,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0349d7f-7bd0-4968-9a8c-42c862606358,2530,,"[55.6, 31.1]",3930183,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Radu Drăgușin,39615.0,Right Center Back,132,Romania,905,['98935dc2-8f93-4478-b635-085d9c2d6a27'],43,,,,,,,,,,,,,,Romania,905,00:28:43.827,Ball Receipt*,,,,,,,55.6,31.1,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,071e2535-b798-45d2-9500-6b0120c6eddd,2536,,"[85.3, 72.4]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dennis Man,56905.0,Right Midfield,133,Romania,905,['e25f748b-a14e-4c10-9117-897285a275c2'],10,,,,,,,,,,,,,,Romania,905,00:29:10.680,Ball Receipt*,,,,,,,85.3,72.4,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6105645-6c2e-46da-889e-ecbf309dfd79,2538,,"[92.3, 52.7]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,George Alexandru Puşcaş,8660.0,Center Forward,133,Romania,905,['c3c93144-9ef5-4d8c-986d-692a4b8403ad'],13,,,,,,,,,,,,,,Romania,905,00:29:13.157,Ball Receipt*,,,,,,,92.3,52.7,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85fdaabf-d6de-4e36-8cd1-8f135fe6696a,2544,,"[23.3, 38.0]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Vavro,16298.0,Right Center Back,134,Slovakia,908,['1c6312a0-b3d1-4f08-9ac3-38ddc2ce2cc8'],16,,,,,,,,,,,,,,Slovakia,908,00:29:16.380,Ball Receipt*,,,,,,,23.3,38.0,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2cab607-c73d-4f8b-a23c-c9adc903c2f7,2547,,"[45.5, 63.8]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Schranz,28032.0,Right Wing,134,Slovakia,908,['5b951e08-bab9-4dd5-b129-21ef5d57410b'],21,,,,,,,,,,,,,,Slovakia,908,00:29:21.596,Ball Receipt*,,,,,,,45.5,63.8,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16518da2-15f7-43bc-a1d7-6bf45172dd2d,2553,,"[37.1, 68.8]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stanislav Lobotka,6798.0,Center Defensive Midfield,134,Slovakia,908,['09c9c75e-c4d6-4de3-8e95-33dbe590c76a'],26,,,,,,,,,,,,,,Slovakia,908,00:29:26.951,Ball Receipt*,,,,,,,37.1,68.8,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd71b95-ae7b-460f-af7e-5b8f9dba8ace,2556,,"[6.4, 49.8]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Dúbravka,3711.0,Goalkeeper,134,Slovakia,908,['ffb348bf-fabe-4810-a189-c0989642dd65'],31,,,,,,,,,,,,,,Slovakia,908,00:29:31.150,Ball Receipt*,,,,,,,6.4,49.8,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d88f580b-ac25-4125-9ffb-198d034e7ca1,2560,,"[8.9, 76.0]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stanislav Lobotka,6798.0,Center Defensive Midfield,134,Slovakia,908,['d48aa1d8-5eb4-466f-aff6-87340051ea74'],33,,,,,,,,,,,,,,Slovakia,908,00:29:33.671,Ball Receipt*,,,,,,,8.9,76.0,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5060cb25-3c45-4237-9f72-fad74cad8976,2563,,"[34.8, 69.4]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,134,Slovakia,908,['030c7796-c07c-4ec6-aea5-f3c482b68c04'],36,,,,,,,,,,,,,,Slovakia,908,00:29:36.620,Ball Receipt*,,,,,,,34.8,69.4,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79957c85-0548-4407-b3bc-053328aad348,2565,,"[49.1, 65.8]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Róbert Boženík,34904.0,Center Forward,134,Slovakia,908,['0ad334ec-306b-4c03-8f6e-2875944e5bbf'],38,,,,,,,,,,,,,,Slovakia,908,00:29:38.060,Ball Receipt*,,,,,,,49.1,65.8,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddaf68a1-2b56-42bc-8228-f4f5330235c7,2569,,"[64.7, 38.9]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Suslov,35653.0,Left Wing,134,Slovakia,908,['0bdd4677-5378-4c4b-af07-2cc6e3dbe638'],41,,,,,,,,,,,,,,Slovakia,908,00:29:41.098,Ball Receipt*,,,,,,,64.7,38.9,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5207a43-6515-477a-861f-05037c78c0de,2572,,"[54.3, 40.3]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Duda,8967.0,Left Center Midfield,134,Slovakia,908,['ec9cabdc-c59b-434e-aa56-3abb651ad2da'],43,,,,,,,,,,,,,,Slovakia,908,00:29:43.037,Ball Receipt*,,,,,,,54.3,40.3,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3cba535-a5c0-401b-9f2d-5a9e6074ab45,2574,,"[85.5, 4.0]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Hancko,16879.0,Left Back,134,Slovakia,908,['527d0b39-5c4f-48b3-80f7-d0bf8f187c28'],46,,,,,,,,,,,,,,Slovakia,908,00:29:46.618,Ball Receipt*,,,,,,,85.5,4.0,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537386a-7811-4bfa-9bb6-c398b706437b,2577,,"[111.1, 12.4]",3930183,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Suslov,35653.0,Left Wing,134,Slovakia,908,['c5ac4630-926f-4fa4-b64f-8ab5caa658a3'],50,,,,,,,,,,,,,,Slovakia,908,00:29:50.683,Ball Receipt*,,,,,,,111.1,12.4,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abbb2d74-3761-4ac7-99e1-c4ca52794820,2583,,"[84.4, 6.6]",3930183,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ondrej Duda,8967.0,Left Center Midfield,135,Slovakia,908,['9027db93-0b82-445b-af0d-08e96a0e0577'],0,,,,,,,,,,,,,,Slovakia,908,00:30:00.176,Ball Receipt*,,,,,,,84.4,6.6,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df1cae4d-a46b-43e7-98ea-9911fcbdb8b3,2586,,"[83.5, 22.8]",3930183,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stanislav Lobotka,6798.0,Center Defensive Midfield,135,Slovakia,908,['831ff826-db30-4c5d-9a1f-2c281212e698'],1,,,,,,,,,,,,,,Slovakia,908,00:30:01.945,Ball Receipt*,,,,,,,83.5,22.8,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844f2176-9532-4f51-aff9-7541321488af,2589,,"[76.9, 54.0]",3930183,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Vavro,16298.0,Right Center Back,135,Slovakia,908,['86d81a5b-9173-4c6b-b7ff-07172ef54b9b'],5,,,,,,,,,,,,,,Slovakia,908,00:30:05.219,Ball Receipt*,,,,,,,76.9,54.0,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c5d67e7-f9f2-4608-98f0-8b097b814823,2594,,"[60.1, 14.6]",3930183,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marius Mihai Marin,30913.0,Left Defensive Midfield,136,Romania,905,['699f4b27-5fbf-410c-a69d-b177ddd3c019'],41,,,,,,,,,,,,,,Romania,905,00:30:41.130,Ball Receipt*,,,,,,,60.1,14.6,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42919f78-b96d-4ead-808a-791e4ad5d372,2598,,"[63.8, 50.5]",3930183,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Róbert Boženík,34904.0,Center Forward,137,Slovakia,908,['74fe632f-e030-4962-9727-6f5b6ed06731'],43,,,,,,,,,,,,,,Slovakia,908,00:30:43.059,Ball Receipt*,,,,,,,63.8,50.5,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196c2ac4-54bb-4b4a-9819-034fbb3a2074,2601,,"[58.6, 47.0]",3930183,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Duda,8967.0,Left Center Midfield,137,Slovakia,908,['71772485-9f06-4271-83f8-8d7bf4e98285'],44,,,,,,,,,,,,,,Slovakia,908,00:30:44.058,Ball Receipt*,,,,,,,58.6,47.0,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30b90982-7a2f-40c8-8ab0-5cf1f798bb09,2604,,"[43.5, 37.1]",3930183,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Škriniar,6990.0,Left Center Back,137,Slovakia,908,['ac0c0871-2c69-45a5-9d85-8148ab804d54'],46,,,,,,,,,,,,,,Slovakia,908,00:30:46.155,Ball Receipt*,,,,,,,43.5,37.1,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aae7653f-021a-43dd-a615-f17887a0a420,2607,,"[12.5, 45.7]",3930183,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Dúbravka,3711.0,Goalkeeper,137,Slovakia,908,['5996057d-0e55-47c7-91bb-82fa019d3bbf'],48,,,,,,,,,,,,,,Slovakia,908,00:30:48.671,Ball Receipt*,,,,,,,12.5,45.7,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9b8b53b-d723-487f-be10-0c99d72f08ce,2611,,"[77.8, 71.2]",3930183,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Schranz,28032.0,Right Wing,137,Slovakia,908,['432d0f29-2999-4080-a131-58e5e13b8fe9'],53,,,,,,,,,,,,,,Slovakia,908,00:30:53.561,Ball Receipt*,,,,,,,77.8,71.2,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de1a229f-32d6-4593-abe8-df486dca4542,2615,,"[90.4, 9.5]",3930183,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,George Alexandru Puşcaş,8660.0,Center Forward,138,Romania,905,['ebaca4e9-1f45-4dd4-a7e2-772ac32ebfcf'],27,,,,,,,,,,,,,,Romania,905,00:31:27.023,Ball Receipt*,,,,,,,90.4,9.5,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e039212-ba19-4484-accf-f5cc1d747010,2619,,"[56.5, 70.8]",3930183,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Róbert Boženík,34904.0,Center Forward,138,Romania,905,['51b7bbfe-5094-4c7a-a128-cf1240204911'],30,,,,,,,,,,,,,,Slovakia,908,00:31:30.791,Ball Receipt*,,,,,,,56.5,70.8,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8275d330-624f-4a33-8c00-3a9133fc6a68,2622,,"[71.2, 3.0]",3930183,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicușor Silviu Bancu,34600.0,Left Back,138,Romania,905,['dcdbe5ba-5b95-4488-a4bf-e0142e5bf570'],32,,,,,,,,,,,,,,Romania,905,00:31:32.821,Ball Receipt*,,,,,,,71.2,3.0,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ab3bff-e322-4c18-9046-31708d3bc216,2625,,"[71.3, 72.4]",3930183,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,139,Slovakia,908,['5abd733c-96c5-40f5-925a-c65b3d8afddd'],22,,,,,,,,,,,,,,Slovakia,908,00:32:22.312,Ball Receipt*,,,,,,,71.3,72.4,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8150c176-55b9-47c5-b682-de7aea1861dc,2628,,"[104.5, 72.4]",3930183,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Róbert Boženík,34904.0,Center Forward,139,Slovakia,908,['b2956025-3fbc-4e8d-93a2-045a7f0d0da6'],25,,,,,,,,,,,,,,Slovakia,908,00:32:25.559,Ball Receipt*,,,,,,,104.5,72.4,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095893d-eddb-4822-8b30-4692ee880789,2636,,"[113.5, 55.2]",3930183,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dávid Ďuriš,44167.0,Right Wing,139,Slovakia,908,['995340d0-a35f-40ad-ac2a-86d9955824df'],29,,,,,,,,,,,,,,Slovakia,908,00:32:29.008,Ball Receipt*,,,,,,,113.5,55.2,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc02c5e3-0e18-4343-85bf-63304f6ba2cf,2639,,"[51.5, 21.1]",3930183,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,George Alexandru Puşcaş,8660.0,Center Forward,139,Slovakia,908,['42f55535-4548-47fa-8f0b-e943804ee3db'],32,,,,,,,,,,,,,,Romania,905,00:32:32.566,Ball Receipt*,,,,,,,51.5,21.1,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294be5e8-763c-4e5f-ae7a-37dd6088bf49,2641,,"[110.4, 17.4]",3930183,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Suslov,35653.0,Left Wing,139,Slovakia,908,['8d25f599-fa33-4bea-910b-12e63383c612'],38,,,,,,,,,,,,,,Slovakia,908,00:32:38.848,Ball Receipt*,,,,,,,110.4,17.4,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f082a118-080e-4768-b2b4-e397bafde0b8,2646,,"[89.4, 16.5]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Róbert Boženík,34904.0,Center Forward,140,Slovakia,908,['6124ea49-6db5-401f-ab4e-f254dae33788'],2,,,,,,,,,,,,,,Slovakia,908,00:33:02.760,Ball Receipt*,,,,,,,89.4,16.5,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e94111b-ba31-4b09-a5ce-f081e31cc75f,2649,,"[78.3, 33.9]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,140,Slovakia,908,['cef4ccda-3b4f-456f-8d99-b342fbf3fe9f'],5,,,,,,,,,,,,,,Slovakia,908,00:33:05.515,Ball Receipt*,,,,,,,78.3,33.9,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5bb7697-2684-48b7-ad8e-7dea0987043c,2651,,"[70.6, 26.9]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stanislav Lobotka,6798.0,Center Defensive Midfield,140,Slovakia,908,['69db7bb2-2f43-47c2-9eb5-68222f238161'],6,,,,,,,,,,,,,,Slovakia,908,00:33:06.707,Ball Receipt*,,,,,,,70.6,26.9,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e087593f-1700-4796-83e8-c2aa4808130f,2654,,"[62.4, 17.9]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milan Škriniar,6990.0,Left Center Back,140,Slovakia,908,['e02cdd3e-62fa-4d8d-8544-0ee439c565ab'],8,,,,,,,,,,,,,,Slovakia,908,00:33:08.611,Ball Receipt*,,,,,,,62.4,17.9,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59760f0a-9cfb-4c5f-b339-dbe0419af844,2657,,"[70.8, 4.5]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ondrej Duda,8967.0,Left Center Midfield,140,Slovakia,908,['6f40e116-b8f6-4e4e-b8be-4991a9429100'],12,,,,,,,,,,,,,,Slovakia,908,00:33:12.880,Ball Receipt*,,,,,,,70.8,4.5,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e20bbe-a1a8-4f55-be74-6c99a5971732,2660,,"[52.7, 19.4]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stanislav Lobotka,6798.0,Center Defensive Midfield,140,Slovakia,908,['0df7f8b7-f0fb-4037-87ae-4bdbc341301d'],15,,,,,,,,,,,,,,Slovakia,908,00:33:15.981,Ball Receipt*,,,,,,,52.7,19.4,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656c78f0-763f-4d43-8aa5-8350a80e055b,2664,,"[21.1, 35.9]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Dúbravka,3711.0,Goalkeeper,140,Slovakia,908,['353a1f40-d72d-476d-92a9-0f59dc0be63b'],18,,,,,,,,,,,,,,Slovakia,908,00:33:18.715,Ball Receipt*,,,,,,,21.1,35.9,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dedd0ee-ea59-4b22-9a76-cdcad5d54d88,2667,,"[35.8, 61.5]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Vavro,16298.0,Right Center Back,140,Slovakia,908,['f359ead8-30c9-4841-9879-df57d7ec9e84'],21,,,,,,,,,,,,,,Slovakia,908,00:33:21.126,Ball Receipt*,,,,,,,35.8,61.5,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0eb9b64-f0c2-42fc-9a88-4fe1f15ab0e8,2670,,"[40.9, 26.0]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milan Škriniar,6990.0,Left Center Back,140,Slovakia,908,['50f11bf9-8437-4ccd-9bd4-1246f9b1d577'],25,,,,,,,,,,,,,,Slovakia,908,00:33:25.257,Ball Receipt*,,,,,,,40.9,26.0,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6d662b4-633d-4dbf-bea2-778aaa9ba4cb,2674,,"[116.9, 7.7]",3930183,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dávid Hancko,16879.0,Left Back,140,Slovakia,908,"['d10ae1f0-8447-4639-997a-5c74b223492b', 'fc5a4262-6ac8-4dd5-805e-705aea9b1f1a']",35,,,,,,,,,,,,,,Slovakia,908,00:33:35.076,Ball Receipt*,True,,,,,,116.9,7.7,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ba0e0ae-5f42-4a34-b664-81e4f2329bae,2681,,"[101.3, 61.7]",3930183,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,142,Slovakia,908,['35504486-f112-46a8-a9f4-57eb392fe169'],2,,,,,,,,,,,,,,Slovakia,908,00:35:02.518,Ball Receipt*,,,,,,,101.3,61.7,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6bc238a-78d5-43f4-a7b7-b8c93bd182ec,2684,,"[107.3, 55.3]",3930183,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dávid Ďuriš,44167.0,Right Wing,142,Slovakia,908,['95b1fc49-9fe2-43f4-b05e-74cd591ccd5c'],4,,,,,,,,,,,,,,Slovakia,908,00:35:04.190,Ball Receipt*,,,,,,,107.3,55.3,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de0ed5fa-46e7-44df-882c-2f9da5a3a24c,2687,,"[97.2, 69.4]",3930183,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dávid Ďuriš,44167.0,Right Wing,143,Slovakia,908,['49d05f9d-312e-42e7-beeb-03220917871a'],22,,,,,,,,,,,,,,Slovakia,908,00:35:22.428,Ball Receipt*,,,,,,,97.2,69.4,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22e5058b-55f5-4172-8ce2-a9ff95f5c329,2690,,"[106.7, 78.9]",3930183,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peter Pekarík,9722.0,Right Back,143,Slovakia,908,['161d9db4-6494-4524-8a40-67bac9b325f0'],23,,,,,,,,,,,,,,Slovakia,908,00:35:23.739,Ball Receipt*,,,,,,,106.7,78.9,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74a54ef1-94e1-4c2b-b912-a6833110e3ee,2693,,"[112.0, 34.8]",3930183,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Denis Vavro,16298.0,Right Center Back,144,Slovakia,908,['4447d7bc-6251-4456-b012-2c86abe7bdbb'],24,,,,,,,,,,,,,,Slovakia,908,00:36:24.728,Ball Receipt*,,,,,,,112.0,34.8,,,Slovakia vs Romania,Slovakia,Romania
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20a17e5f-4cca-4aab-8d4d-c03920400476,2697,,"[50.0, 44.4]",3930183,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dennis Man,56905.0,Right Midfield,144,Slovakia,908,['69418fa7-15ac-46c3-844f-f1f1804b44c0'],28,,,,,,,,,,,,,,Romania,905,00:36:28.169,Ball Receipt*,,,,,,,50.0,44.4,,,Slovakia vs Romania,Slovakia,Romania
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84e6299f-b15e-4b5d-aa80-d6b680f739a4,2699,,"[89.8, 16.1]",3930183,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Denis Vavro,16298.0,Right Center Back,144,Slovakia,908,['fe285d13-db15-4c2f-adbd-bfebfcc87dd8'],30,,,,,,,,,,,,,,Slovakia,908,00:36:30.862,Ball Receipt*,,,,,,,89.8,16.1,,,Slovakia vs Romania,Slovakia,Romania
