50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,"[34.6, 32.7]",,,,,,,,,,,,4.107644,,,,,,,,,,,,,79a5ce2f-c406-4106-b4ea-6425a96d7a64,638,,"[28.6, 37.6]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,30,Switzerland,773,"['1ec03fd1-b5ba-4319-9394-33c5802a94b2', 'f34fa63a-b3dd-4ffe-9486-a9e28ee12d9c']",27,,,,,,,,,,,,,,,Switzerland,773,00:13:27.954,Carry,,,,,,,28.6,37.6,34.6,32.7,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[49.2, 6.6]",,,,,,,,,,,,1.274442,,,,,,,,,,,,,9b03fdd3-a10c-41a0-b3d3-4bd8d251a006,641,,"[43.5, 6.8]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,30,Switzerland,773,"['0a41cead-8137-4209-97be-233170a943f1', '679dc300-962c-419a-9c3b-4033b8c90fb9']",34,,,,,,,,,,,,,,,Switzerland,773,00:13:34.095,Carry,,,,,,,43.5,6.8,49.2,6.6,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[57.9, 8.6]",,,,,,,,,,,,0.766101,,,,,,,,,,,,,2f311c3a-f11f-4ffd-88b3-af9b1f3cc46f,644,,"[59.2, 8.6]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,30,Switzerland,773,"['6416b6d9-805c-406b-bf50-0b5a8083660c', 'f209f0d0-6420-4256-8903-c312c7b42ce4']",36,,,,,,,,,,,,,,,Switzerland,773,00:13:36.345,Carry,,,,,,,59.2,8.6,57.9,8.6,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[51.3, 2.4]",,,,,,,,,,,,0.120066,,,,,,,,,,,,,301b743b-9134-44a3-b1a3-f7e353e91ac0,647,,"[51.5, 2.4]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,30,Switzerland,773,"['357756e7-f510-448c-9b88-9b1a8018f98e', 'e9a11890-48b7-4cc2-8dcc-525ea45deeb4']",37,,,,,,,,,,,,,,,Switzerland,773,00:13:37.925,Carry,,,,,,,51.5,2.4,51.3,2.4,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[41.8, 11.1]",,,,,,,,,,,,1.132831,,,,,,,,,,,,,79d2efa2-47b4-4cc9-87c3-8715ae78452a,650,,"[46.9, 12.4]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michel Aebischer,16016.0,Left Wing Back,30,Switzerland,773,"['236f4352-3513-4537-9beb-200c2f7b6c3e', '9f378e31-63d1-492f-8ef3-cd30e6cfc017']",39,,,,,,,,,,,,,,,Switzerland,773,00:13:39.456,Carry,,,,,,,46.9,12.4,41.8,11.1,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[36.9, 28.8]",,,,,,,,,,,,3.482386,,,,,,,,,,,,,b170b4ce-eee7-4be3-885b-cac433b57da8,653,,"[35.3, 27.0]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,30,Switzerland,773,"['0feb6ec1-3ff5-40b4-8216-a9c258f152cf', '6496bbdb-c6a7-4540-8661-db23da1c7d69']",41,,,,,,,,,,,,,,,Switzerland,773,00:13:41.889,Carry,,,,,,,35.3,27.0,36.9,28.8,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[49.1, 62.6]",,,,,,,,,,,,1.366496,,,,,,,,,,,,,af5d8dcc-c2a0-4286-9580-81855f65c40e,656,,"[46.6, 63.2]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,30,Switzerland,773,"['9c32dcb9-9fc5-43d8-9f19-f38768d1dbcb', 'e666630a-5825-4eec-8105-2a09795bd152']",47,,,,,,,,,,,,,,,Switzerland,773,00:13:47.300,Carry,,,,,,,46.6,63.2,49.1,62.6,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[57.0, 20.3]",,,,,,,,,,,,0.97195,,,,,,,,,,,,,1e5373dd-787c-4050-820a-caab41ae1114,663,,"[57.0, 20.1]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,31,Germany,770,"['5fbecaa5-5aaf-40a8-ac79-1380e8ee665f', 'b25d5ec4-7954-44b6-8efa-96b4a1f54a3d']",51,,,,,,,,,,,,,,,Germany,770,00:13:51.812,Carry,,,,,,,57.0,20.1,57.0,20.3,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[56.6, 28.3]",,,,,,,,,,,,0.071967,,,,,,,,,,,,,bec1e24c-4097-4c63-9e21-3a39c0d012f9,667,,"[57.0, 27.0]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,31,Germany,770,"['9ca93779-435d-4582-91e0-37ffcb5a8855', 'b8b7d861-f9bb-4dbb-adde-b63585ecebf7', 'de2a82e4-6442-47d9-bc36-aa28aa0e0d05']",53,,,,,,,,,,,,,,,Germany,770,00:13:53.600,Carry,True,,,,,,57.0,27.0,56.6,28.3,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[63.7, 26.6]",,,,,,,,,,,,0.718181,,,,,,,,,,,,,570a681e-3c69-439e-8241-3be4d5d4c84e,670,,"[62.8, 22.5]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,31,Germany,770,"['2b0e499e-ee69-44f6-a35e-31363dba48ba', '6fd0ef58-3382-4dc3-879f-de10210bd97b', '7a5a1e30-e351-4189-869c-db8b7851eb51']",54,,,,,,,,,,,,,,,Germany,770,00:13:54.247,Carry,True,,,,,,62.8,22.5,63.7,26.6,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[70.1, 30.3]",,,,,,,,,,,,1.357251,,,,,,,,,,,,,b7aab3d6-3b3e-4666-ac61-a28629e08964,674,,"[69.1, 32.0]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kai Havertz,8966.0,Center Forward,31,Germany,770,"['279af454-7a76-4a0f-a9c4-674998c57a68', '649d2443-9577-4e50-aba2-b98bb9dad67a', 'a6541b2e-46c1-4dd4-b0ea-a86aedee1df7']",55,,,,,,,,,,,,,,,Germany,770,00:13:55.834,Carry,True,,,,,,69.1,32.0,70.1,30.3,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[70.1, 26.6]",,,,,,,,,,,,2.249989,,,,,,,,,,,,,60becd2a-abca-482e-87f4-96503f8d8d6b,678,,"[70.1, 30.3]",3930176,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kai Havertz,8966.0,Center Forward,31,Germany,770,"['279af454-7a76-4a0f-a9c4-674998c57a68', '992dceae-36e6-40a0-b0c2-97f2b68a8a6c', 'f87adcac-2d7e-4238-a75d-5462e1669a3f']",57,,,,,,,,,,,,,,,Germany,770,00:13:57.192,Carry,True,,,,,,70.1,30.3,70.1,26.6,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[70.4, 31.0]",,,,,,,,,,,,2.605723,,,,,,,,,,,,,48b31e78-5d1c-4375-a5ef-15baf089300f,681,,"[68.1, 31.1]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,31,Germany,770,"['60fcf292-9a64-4304-8e37-bfe4e3feeed3', 'a8070d88-903a-4f3a-ad55-77070f1dbeb6']",0,,,,,,,,,,,,,,,Germany,770,00:14:00.623,Carry,,,,,,,68.1,31.1,70.4,31.0,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[71.7, 6.9]",,,,,,,,,,,,1.24085,,,,,,,,,,,,,c399015c-27d0-4fda-b2e9-ecf113a8b9af,684,,"[77.1, 8.4]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,31,Germany,770,"['01b4df42-c71a-453f-9b32-576658623d76', '8b59a50d-6420-4090-9152-e7a805e3d3cd', '98ef59f8-77d6-412d-ac73-c6938cb01935']",4,,,,,,,,,,,,,,,Germany,770,00:14:04.535,Carry,True,,,,,,77.1,8.4,71.7,6.9,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[57.4, 10.6]",,,,,,,,,,,,1.512888,,,,,,,,,,,,,bbf90af8-3434-4e2d-acdc-8cc35409dbb3,688,,"[61.9, 9.3]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,31,Germany,770,"['163d6090-c8bb-4f2c-a878-3e4c11f8a216', 'fddc2226-b952-44d7-a7fd-89b6ce6dbffe']",6,,,,,,,,,,,,,,,Germany,770,00:14:06.682,Carry,,,,,,,61.9,9.3,57.4,10.6,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[63.4, 45.3]",,,,,,,,,,,,4.662979,,,,,,,,,,,,,37f3b456-9832-4146-be3d-c9147c7c5ea5,691,,"[55.9, 35.9]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,31,Germany,770,"['08d781d2-442c-4afc-9fbd-584ef7d07285', '56db05ba-ebc0-428a-93cb-95050dab938d']",9,,,,,,,,,,,,,,,Germany,770,00:14:09.649,Carry,,,,,,,55.9,35.9,63.4,45.3,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[62.8, 57.2]",,,,,,,,,,,,1.538131,,,,,,,,,,,,,09d56379-58ae-4823-a30e-ce2954e6719e,694,,"[62.8, 57.2]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,31,Germany,770,"['55f81afc-2d57-4fb2-a3e0-0c9a605e2fac', '6e89673d-0b4c-42b3-b371-fa8cc512965e']",15,,,,,,,,,,,,,,,Germany,770,00:14:15.710,Carry,,,,,,,62.8,57.2,62.8,57.2,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[52.0, 50.2]",,,,,,,,,,,,0.928812,,,,,,,,,,,,,cc06763e-7656-4592-aaa1-339f0a4aa78f,697,,"[51.2, 50.2]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,31,Germany,770,"['57ddd4d1-4b96-411e-99ce-377cbfa76643', '8db02a3b-fa1f-4a6b-a832-63c4afb86dca']",18,,,,,,,,,,,,,,,Germany,770,00:14:18.242,Carry,,,,,,,51.2,50.2,52.0,50.2,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[65.0, 40.5]",,,,,,,,,,,,0.887775,,,,,,,,,,,,,7d9a95f9-8223-4649-8818-d6841b1c4469,700,,"[67.8, 43.8]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,31,Germany,770,"['2dfa74b3-f442-4aa9-9d71-8eee7a49adc2', '444396ef-3a92-4662-9a9b-a3a9c1e299d4', '96d236e6-86b5-4539-a281-bbcee450e09c']",20,,,,,,,,,,,,,,,Germany,770,00:14:20.007,Carry,True,,,,,,67.8,43.8,65.0,40.5,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[55.8, 49.2]",,,,,,,,,,,,1.943834,,,,,,,,,,,,,bc8b1fe8-10a1-4347-97df-265324147de8,704,,"[52.5, 44.6]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,31,Germany,770,"['6fd96671-c384-4801-8d7d-c33d3fa2a5a3', 'f1ea83a6-b256-4b5e-a975-51c50081c76d']",22,,,,,,,,,,,,,,,Germany,770,00:14:22.170,Carry,,,,,,,52.5,44.6,55.8,49.2,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[70.6, 52.0]",,,,,,,,,,,,1.218068,,,,,,,,,,,,,ba3b8379-3634-4028-a808-a9869127bdcc,707,,"[70.2, 52.0]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Right Wing,31,Germany,770,"['ca54aab4-a77f-4dcb-9c3e-a6f73c288f46', 'f4390d5e-220e-4673-b563-5088991c73d5']",25,,,,,,,,,,,,,,,Germany,770,00:14:25.335,Carry,,,,,,,70.2,52.0,70.6,52.0,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[59.3, 58.7]",,,,,,,,,,,,0.797009,,,,,,,,,,,,,58c78d7e-012c-4427-98a2-d2e02330cf7a,710,,"[56.3, 58.9]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,31,Germany,770,"['11595f2d-60ce-4562-bf61-b532a69759fb', '6de381b8-4680-4c61-9329-9f91780122ee']",27,,,,,,,,,,,,,,,Germany,770,00:14:27.671,Carry,,,,,,,56.3,58.9,59.3,58.7,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[69.7, 74.3]",,,,,,,,,,,,0.994608,,,,,,,,,,,,,31b23c47-9061-47ae-b08d-e8a70e71e324,713,,"[71.2, 76.9]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,31,Germany,770,"['4bb40a28-8448-4d96-b4bb-cc4e3773cfb7', '4c1a8ca0-0bc7-4940-97b9-2d7f47a5e68c']",29,,,,,,,,,,,,,,,Germany,770,00:14:29.756,Carry,,,,,,,71.2,76.9,69.7,74.3,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[54.2, 46.1]",,,,,,,,,,,,0.559372,,,,,,,,,,,,,4e4a8ad9-f2e5-406d-9c88-14b092ce7225,716,,"[52.5, 52.3]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,31,Germany,770,"['cb4179e9-7b97-447c-823a-f803d9a410ec', 'f0fc9954-1bf0-4ff5-814d-ee08a9bb0da2']",32,,,,,,,,,,,,,,,Germany,770,00:14:32.806,Carry,,,,,,,52.5,52.3,54.2,46.1,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[56.8, 24.8]",,,,,,,,,,,,0.635314,,,,,,,,,,,,,12f19443-5ec5-4308-aeb9-0725a4862a58,719,,"[57.4, 27.6]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,31,Germany,770,"['131b2abf-8991-4dc5-96d6-fcdf934df422', 'afd5dd6b-6b83-45aa-8c72-30f0bea2d00f', 'ddf41b5f-8deb-4cae-9273-946f513c4f72']",35,,,,,,,,,,,,,,,Germany,770,00:14:35.118,Carry,True,,,,,,57.4,27.6,56.8,24.8,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[67.3, 7.4]",,,,,,,,,,,,1.570582,,,,,,,,,,,,,fbcf47a1-cba1-45c3-92f4-d4adbafb80b3,723,,"[70.2, 7.0]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,31,Germany,770,"['9f94c008-0d27-4989-a195-ed04291b7b45', 'fc2d6677-2380-497c-a25e-1ce8239230ff']",37,,,,,,,,,,,,,,,Germany,770,00:14:37.068,Carry,,,,,,,70.2,7.0,67.3,7.4,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[54.0, 9.1]",,,,,,,,,,,,0.615991,,,,,,,,,,,,,43d300ce-ace3-4fd6-b9b2-953d3d9a5f07,726,,"[54.0, 9.1]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,31,Germany,770,"['cbc9930a-b56b-49b8-83cd-3560054500ba', 'dac83587-0e6a-4032-9521-4de3fa00c833']",39,,,,,,,,,,,,,,,Germany,770,00:14:39.684,Carry,,,,,,,54.0,9.1,54.0,9.1,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[49.0, 27.7]",,,,,,,,,,,,1.065521,,,,,,,,,,,,,5167befe-98d2-4a36-980c-c504da0de24a,729,,"[49.6, 24.2]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,31,Germany,770,"['4cc52d12-57ce-48ff-86de-ea14815b7835', '8069de52-f17d-4b60-877c-9829a65f6b1b']",41,,,,,,,,,,,,,,,Germany,770,00:14:41.530,Carry,,,,,,,49.6,24.2,49.0,27.7,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[54.0, 34.6]",,,,,,,,,,,,2.29559,,,,,,,,,,,,,6e48d280-edfd-4295-a0c7-661a375897d5,735,,"[50.6, 30.7]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,31,Germany,770,"['931b8afb-c5eb-4bbd-8f20-b81c417a4434', '9884882e-31e4-40fc-85c2-f254106d7460']",45,,,,,,,,,,,,,,,Germany,770,00:14:45.255,Carry,,,,,,,50.6,30.7,54.0,34.6,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[50.0, 48.8]",,,,,,,,,,,,1.292121,,,,,,,,,,,,,7bd3aa8b-0131-46bb-a2f8-5a75652c8197,738,,"[50.0, 48.1]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,31,Germany,770,"['2ebe8a02-2d1a-49a3-85cb-ccb8076ab687', 'c26a0920-a770-47a7-b8a5-f9979e72923b']",48,,,,,,,,,,,,,,,Germany,770,00:14:48.721,Carry,,,,,,,50.0,48.1,50.0,48.8,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[57.4, 26.6]",,,,,,,,,,,,2.761729,,,,,,,,,,,,,715d4061-6036-475d-84fb-bdb29eb6d7a9,741,,"[52.2, 28.7]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,31,Germany,770,"['2ac00c9f-ddac-4c12-b6bd-90b2bed5f844', 'd0791770-2593-4d78-8aa9-cd96e5d6648c']",51,,,,,,,,,,,,,,,Germany,770,00:14:51.328,Carry,,,,,,,52.2,28.7,57.4,26.6,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[62.7, 33.3]",,,,,,,,,,,,0.843021,,,,,,,,,,,,,c97b1b22-faa6-40e4-86a8-7b0ed84d3798,744,,"[63.7, 34.3]",3930176,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,31,Germany,770,"['1daf7a7f-2db3-486e-8595-5d83805648de', '8d6d7f83-8c88-4077-bcf0-1dc0f5b08d98', 'a18371b4-4ec8-460d-9182-937588cbc0b7']",54,,,,,,,,,,,,,,,Germany,770,00:14:54.910,Carry,True,,,,,,63.7,34.3,62.7,33.3,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[69.9, 71.5]",,,,,,,,,,,,1.870065,,,,,,,,,,,,,83d0c3ed-d361-4854-9175-0f5001757900,752,,"[70.9, 74.8]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Back,32,Germany,770,"['c4b1b59c-987f-4648-8a00-d62b934def02', 'd029bc97-a3b6-4096-8a43-e49bf986548f']",15,,,,,,,,,,,,,,,Germany,770,00:15:15.025,Carry,,,,,,,70.9,74.8,69.9,71.5,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[66.0, 56.1]",,,,,,,,,,,,0.264404,,,,,,,,,,,,,baf6c3d2-a0ba-486a-bab6-42cc92b7885f,756,,"[66.0, 58.4]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,32,Germany,770,"['68a29030-f08f-4d8c-bf5e-1c90fbc64a13', 'c1386e8e-5220-438c-9425-ee7f89014d98']",18,,,,,,,,,,,,,,,Germany,770,00:15:18.394,Carry,,,,,,,66.0,58.4,66.0,56.1,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[69.6, 49.7]",,,,,,,,,,,,0.045263,,,,,,,,,,,,,a249db20-fbe3-4391-bcc1-4ec44a154bbf,759,,"[68.8, 49.7]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Andrich,9195.0,Right Defensive Midfield,32,Germany,770,"['4f914206-7af2-47e6-a586-2079080aead2', 'baa7b55f-5e71-47ab-8db2-bcdc2f86644a']",19,,,,,,,,,,,,,,,Germany,770,00:15:19.711,Carry,,,,,,,68.8,49.7,69.6,49.7,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[63.2, 52.2]",,,,,,,,,,,,2.769143,,,,,,,,,,,,,88873821-193a-4e87-a428-5e6762b20818,762,,"[63.7, 52.0]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,32,Germany,770,"['a9b5bd68-2b34-459a-887f-7172f57b8019', 'e2d4fa1e-3e60-4520-a994-e2401b51c079']",20,,,,,,,,,,,,,,,Germany,770,00:15:20.545,Carry,,,,,,,63.7,52.0,63.2,52.2,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[92.2, 4.6]",,,,,,,,,,,,3.842564,,,,,,,,,,,,,6733c3a3-113e-44c1-96ca-d96c4962d66b,765,,"[92.4, 4.8]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maximilian Mittelstädt,12407.0,Left Back,32,Germany,770,"['185073a4-4379-4509-be3b-2905a67d6014', '832a7cd0-f2b9-487f-93de-32c4f935f554']",26,,,,,,,,,,,,,,,Germany,770,00:15:26.025,Carry,,,,,,,92.4,4.8,92.2,4.6,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[79.6, 10.0]",,,,,,,,,,,,0.765192,,,,,,,,,,,,,6d07a7b2-93aa-4614-8653-ffd932750648,768,,"[81.2, 9.8]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Left Center Back,32,Germany,770,"['0dfa267d-d5c6-42f6-b909-4245f9bad1a8', '86a03055-9f7c-4aa4-b2c3-f265ece8e330']",31,,,,,,,,,,,,,,,Germany,770,00:15:31.015,Carry,,,,,,,81.2,9.8,79.6,10.0,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[77.8, 18.2]",,,,,,,,,,,,0.440921,,,,,,,,,,,,,93181b37-eb66-4b58-ae3b-0dc608d9769d,771,,"[77.6, 18.7]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Andrich,9195.0,Right Defensive Midfield,32,Germany,770,"['0cfb69b5-4cc9-4c03-9cd0-cf56bccc35e6', '2c552b27-399c-4dcb-881e-beb0cdbb6617', '8be49cc5-8d01-40ea-9aab-eca8519794cf']",32,,,,,,,,,,,,,,,Germany,770,00:15:32.516,Carry,True,,,,,,77.6,18.7,77.8,18.2,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[84.2, 31.8]",,,,,,,,,,,,1.234174,,,,,,,,,,,,,8747d107-029b-49ff-a006-658da20ef49a,775,,"[82.4, 32.0]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,32,Germany,770,"['01589115-92c1-47a7-befc-0b7c9c422c28', '8ecb3126-d6e6-4fde-96e5-5aded961bfdf']",33,,,,,,,,,,,,,,,Germany,770,00:15:33.890,Carry,,,,,,,82.4,32.0,84.2,31.8,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[90.8, 35.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,b08ad6b2-9086-44c7-bd34-84aa5e847c87,779,,"[90.9, 35.6]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jamal Musiala,39565.0,Right Wing,32,Germany,770,"['42d8f66d-451f-4e63-9cde-e6deb62c5d19', '5c99f7bd-1a01-438a-ba18-61161ac59503', 'f7d4c819-dc4c-4bde-b285-701eb9ddb0cb']",35,,,,,,,,,,,,,,,Germany,770,00:15:35.855,Carry,True,,,,,,90.9,35.6,90.8,35.4,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[28.7, 40.4]",,,,,,,,,,,,2.822258,,,,,,,,,,,,,7e0a0b8e-a4d3-4e46-94cf-3c0852bd03ae,784,,"[29.0, 44.2]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,32,Germany,770,"['85447312-3e4d-472e-bc75-28c179c27563', 'd2c90058-b8e4-4c66-9869-47ecec80aadc', 'd75d84ea-5a74-48f6-aafd-616563d64b35']",36,,,,,,,,,,,,,,,Switzerland,773,00:15:36.940,Carry,True,,,,,,29.0,44.2,28.7,40.4,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[62.2, 49.5]",,,,,,,,,,,,1.792028,,,,,,,,,,,,,0ffebdef-6394-490a-8247-ae9fb76c9e7e,791,,"[58.3, 49.7]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Andrich,9195.0,Right Defensive Midfield,32,Germany,770,"['4efba45f-906d-4962-8229-e3b2c3812574', 'f9ab0ebb-2054-40ec-a8af-1ab1458eb698']",44,,,,,,,,,,,,,,,Germany,770,00:15:44.528,Carry,,,,,,,58.3,49.7,62.2,49.5,Switzerland vs Germany,Switzerland,Germany
,,,,,,"[65.5, 51.3]",,,,,,,,,,,,3.002551,,,,,,,,,,,,,e55836c5-422f-45ab-af70-672407563b20,794,,"[62.0, 44.0]",3930176,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,32,Germany,770,"['6978bc93-9d54-458e-b10e-ac098be48d61', 'f7bc2301-fe7e-4f84-a48b-0c1eeb3e1905', 'fd423c28-2c97-43d6-a715-79a1ea9fa356']",47,,,,,,,,,,,,,,,Germany,770,00:15:47.384,Carry,True,,,,,,62.0,44.0,65.5,51.3,Switzerland vs Germany,Switzerland,Germany
