50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da28ea6f-7a4f-4264-b426-e5cf61757168,1601,,,"[46.0, 8.5]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andreas Christensen,3959.0,Left Center Back,67,Denmark,776,['27ab80ca-4ec1-4212-ab28-c5d796d7b8ee'],32,,,,,,,,,,,,,,,,Denmark,776,00:42:32.116,Ball Receipt*,,,,,,,46.0,8.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5c428e8-f3c2-4006-93f9-c7ef0672ef8e,1604,,,"[62.0, 17.9]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Dannemann Eriksen,3043.0,Left Attacking Midfield,67,Denmark,776,['2f44a421-cc2e-4b4c-89c4-0c418ea608f1'],34,,,,,,,,,,,,,,,,Denmark,776,00:42:34.079,Ball Receipt*,,,,,,,62.0,17.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac5421f5-4643-435b-8fae-f3d4b2558eef,1607,,,"[55.3, 23.4]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Delaney,5527.0,Left Defensive Midfield,67,Denmark,776,['b7166222-efc6-42bc-9406-4115a1ed0caf'],34,,,,,,,,,,,,,,,,Denmark,776,00:42:34.862,Ball Receipt*,,,,,,,55.3,23.4,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97d4a4e3-8c58-4483-916b-b2a0d6c26d8b,1611,,,"[57.3, 15.1]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Dannemann Eriksen,3043.0,Left Attacking Midfield,67,Denmark,776,['ecea970b-670f-40a2-be49-c4de656b1406'],36,,,,,,,,,,,,,,,,Denmark,776,00:42:36.302,Ball Receipt*,,,,,,,57.3,15.1,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e9a7bfb-3f2d-4bba-ae2f-78299a561051,1613,,,"[56.5, 8.5]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andreas Christensen,3959.0,Left Center Back,67,Denmark,776,['5a249130-fbd7-4300-acc0-d8b3a5081261'],37,,,,,,,,,,,,,,,,Denmark,776,00:42:37.064,Ball Receipt*,,,,,,,56.5,8.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48cb2b7e-b5b7-45b6-b332-544890529e53,1616,,,"[62.7, 1.1]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joakim Mæhle,16554.0,Left Wing Back,67,Denmark,776,['e7120a50-b5e7-4c4c-bf58-193797ffa601'],38,,,,,,,,,,,,,,,,Denmark,776,00:42:38.623,Ball Receipt*,,,,,,,62.7,1.1,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,095cf50b-1add-4a45-a517-b15c305440eb,1619,,,"[68.6, 20.6]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rasmus Winther Højlund,51672.0,Center Forward,67,Denmark,776,['5beb4c1a-0688-456f-ac9c-547770907b6a'],41,,,,,,,,,,,,,,,,Denmark,776,00:42:41.073,Ball Receipt*,,,,,,,68.6,20.6,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8af06446-8d92-4927-98e3-593fa852883c,1622,,,"[69.4, 1.7]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joakim Mæhle,16554.0,Left Wing Back,67,Denmark,776,['659ba941-621c-4fcd-9d2d-e5d40d2e8938'],43,,,,,,,,,,,,,,,,Denmark,776,00:42:43.317,Ball Receipt*,,,,,,,69.4,1.7,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d7021ed-1e16-405b-8495-4f93384869fc,1625,,,"[82.6, 2.9]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Delaney,5527.0,Left Defensive Midfield,67,Denmark,776,['0e9c0cff-a963-4d1b-904c-f03e36e8c9ce'],47,,,,,,,,,,,,,,,,Denmark,776,00:42:47.627,Ball Receipt*,,,,,,,82.6,2.9,,,Germany vs Denmark,Germany,Denmark
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,cfc7dfec-670c-4cc2-b249-7672dd0d0ae1,1628,,,"[108.6, 29.2]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andreas Skov Olsen,17042.0,Right Attacking Midfield,67,Denmark,776,['f45ba853-307c-4496-a2f7-130e474b9e8f'],52,,,,,,,,,,,,,,,,Denmark,776,00:42:52.875,Ball Receipt*,,,,,,,108.6,29.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0520b7ff-f26a-435d-ba05-452380cc4248,1632,,,"[36.7, 9.8]",3940983,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Raum,12034.0,Left Back,68,Germany,770,['411435e5-3703-4711-85e2-1d2634e22794'],59,,,,,,,,,,,,,,,,Germany,770,00:42:59.957,Ball Receipt*,,,,,,,36.7,9.8,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30f58f59-1e16-4680-98fb-e2f1e17eb922,1635,,,"[33.1, 27.2]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,68,Germany,770,['dcfd3663-7565-4132-9dc3-c2d9f4d56088'],1,,,,,,,,,,,,,,,,Germany,770,00:43:01.503,Ball Receipt*,,,,,,,33.1,27.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92ca4975-0c3c-4190-9f39-19ea273fef38,1639,,,"[28.1, 53.2]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,68,Germany,770,['26d165c6-99c8-49b2-bd1e-8cbb66e05788'],6,,,,,,,,,,,,,,,,Germany,770,00:43:06.572,Ball Receipt*,,,,,,,28.1,53.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e75b25a-8787-423a-85d6-56fdd6beb4f9,1642,,,"[64.8, 77.7]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,68,Germany,770,['db4fafcb-20c5-42c7-acfc-eccbb3d44aea'],13,,,,,,,,,,,,,,,,Germany,770,00:43:13.140,Ball Receipt*,,,,,,,64.8,77.7,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e99ca5b-b4e5-447c-9337-98815f78126b,1645,,,"[70.8, 74.3]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,68,Germany,770,['e02e26e5-36c8-4f44-bc22-7d6788c0cb2c'],17,,,,,,,,,,,,,,,,Germany,770,00:43:17.576,Ball Receipt*,,,,,,,70.8,74.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7697e25-553d-4171-9db0-fdb2dda2c035,1648,,,"[74.4, 60.0]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,68,Germany,770,['9a25efe5-7f35-41ba-bc3b-da65ac1abebd'],19,,,,,,,,,,,,,,,,Germany,770,00:43:19.772,Ball Receipt*,,,,,,,74.4,60.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10c11392-4f1f-4cea-b827-556f1cc5dc3a,1651,,,"[66.4, 64.2]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,68,Germany,770,['903d2cc7-dddc-45d5-8468-8cfaf273180e'],20,,,,,,,,,,,,,,,,Germany,770,00:43:20.523,Ball Receipt*,,,,,,,66.4,64.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,078dc372-01d7-46b3-ac68-a445d7b8d9aa,1654,,,"[59.5, 45.7]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,68,Germany,770,['698acac8-a4e0-4010-8d41-867fb61037fc'],23,,,,,,,,,,,,,,,,Germany,770,00:43:23.077,Ball Receipt*,,,,,,,59.5,45.7,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ebe8f9d-c5e0-4780-8827-6af3fd06bc9f,1657,,,"[63.4, 66.9]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,68,Germany,770,['102a855c-e04a-4fc8-9c24-b8a7c577eb31'],25,,,,,,,,,,,,,,,,Germany,770,00:43:25.155,Ball Receipt*,,,,,,,63.4,66.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cbc92b7-d0f5-41a7-a09e-d819f47b468c,1660,,,"[77.8, 77.2]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,68,Germany,770,['6bf0ed42-028b-42ff-a5f4-40051f0e7ff5'],27,,,,,,,,,,,,,,,,Germany,770,00:43:27.460,Ball Receipt*,,,,,,,77.8,77.2,,,Germany vs Denmark,Germany,Denmark
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2b432f95-791a-47e7-a1dc-077d506486c6,1664,,,"[109.2, 75.4]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,68,Germany,770,['cfcffcee-77ef-49dc-b768-0f85818d64c2'],31,,,,,,,,,,,,,,,,Germany,770,00:43:31.600,Ball Receipt*,,,,,,,109.2,75.4,,,Germany vs Denmark,Germany,Denmark
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9e863bf1-0b30-4d4d-8f46-b7bf5db6b05c,1667,,,"[111.3, 9.6]",3940983,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nico Schlotterbeck,24118.0,Left Center Back,69,Germany,770,['e43b911d-e293-447a-9a76-0f666bc884da'],7,,,,,,,,,,,,,,,,Germany,770,00:44:07.757,Ball Receipt*,,,,,,,111.3,9.6,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be908432-b225-47da-a878-fc70e8859cc2,1676,,,"[63.9, 21.2]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,71,Germany,770,['e8f1fe9d-777c-46ce-8292-bbd66e804092'],20,,,,,,,,,,,,,,,,Germany,770,00:45:20.110,Ball Receipt*,,,,,,,63.9,21.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73c10e92-622a-4911-91af-cada9a5a3470,1679,,,"[76.4, 11.8]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kai Havertz,8966.0,Center Forward,71,Germany,770,"['ccdb8f61-40e0-4844-ab14-ee7efb26a597', 'e399954b-f532-46ab-ae01-76b18f57e194']",24,,,,,,,,,,,,,,,,Germany,770,00:45:24.004,Ball Receipt*,True,,,,,,76.4,11.8,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78cd76e7-d216-4b39-9f7d-51c792036d9e,1683,,,"[76.4, 4.3]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Raum,12034.0,Left Back,71,Germany,770,"['80bc032d-8ffa-400b-9329-d55d53cd0c2e', 'f7ed938f-56bd-4452-af01-e207ad2f25db']",24,,,,,,,,,,,,,,,,Germany,770,00:45:24.915,Ball Receipt*,True,,,,,,76.4,4.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5abffef-f454-4842-bde5-9ac5a4293d8c,1687,,,"[76.6, 31.9]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,71,Germany,770,"['63940b68-8eca-4802-b2bd-50f05d266f60', '6723763b-b40c-49c5-a6ef-06cf0ff2870f']",26,,,,,,,,,,,,,,,,Germany,770,00:45:26.401,Ball Receipt*,True,,,,,,76.6,31.9,,,Germany vs Denmark,Germany,Denmark
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a940def7-05db-4fd4-8624-96f00cfa4eb3,1692,,,"[62.4, 57.3]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andreas Skov Olsen,17042.0,Right Attacking Midfield,71,Germany,770,['be25443f-bece-46d7-9c71-9187fc6415c7'],29,,,,,,,,,,,,,,,,Denmark,776,00:45:29.990,Ball Receipt*,,,,,,,62.4,57.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c395d00b-70d8-4fd0-b332-dde3673108e7,1695,,,"[40.5, 31.9]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nico Schlotterbeck,24118.0,Left Center Back,71,Germany,770,"['30a13a3a-5b29-43f3-8d91-4dabce77de25', 'b0d23f85-9ef5-4af5-8a81-6c27d2cd8304']",31,,,,,,,,,,,,,,,,Germany,770,00:45:31.712,Ball Receipt*,True,,,,,,40.5,31.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,935462de-e4d9-4b0d-9a03-43951ac8c45c,1699,,,"[13.2, 49.0]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,71,Germany,770,"['5553a44c-d4b8-40d4-9b32-dcb821acce4c', '8c9f2acc-64d6-4c2c-8f72-714bd06f79b0']",35,,,,,,,,,,,,,,,,Germany,770,00:45:35.240,Ball Receipt*,True,,,,,,13.2,49.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13c1275f-e6e3-4c46-8987-7b835497949c,1702,,,"[42.9, 78.2]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Back,71,Germany,770,['67504768-d491-4df6-9e12-60632c64fece'],37,,,,,,,,,,,,,,,,Germany,770,00:45:37.957,Ball Receipt*,,,,,,,42.9,78.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,49560152-917b-4995-ba74-7af075be74d9,1706,,,"[84.9, 2.9]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,72,Denmark,776,['3da47579-4c31-407a-9266-4d5fefdc81ad'],52,,,,,,,,,,,,,,,,Denmark,776,00:45:52.869,Ball Receipt*,,,,,,,84.9,2.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d83fcb3-5131-41d4-b839-73143bc91a12,1708,,,"[91.4, 12.4]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Attacking Midfield,72,Denmark,776,['fe330e3e-b250-433c-a3a9-c927b787837b'],53,,,,,,,,,,,,,,,,Denmark,776,00:45:53.803,Ball Receipt*,,,,,,,91.4,12.4,,,Germany vs Denmark,Germany,Denmark
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,30000179-7f60-4306-b9a3-d2b067242d95,1712,,,"[32.2, 67.7]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,72,Denmark,776,['1b008dbd-86a5-4ec0-a56e-67f95dd57f8e'],54,,,,,,,,,,,,,,,,Germany,770,00:45:54.609,Ball Receipt*,,,,,,,32.2,67.7,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c26235c6-57a8-4fab-93ee-b81b135d0494,1718,,,"[98.1, 63.3]",3940983,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andreas Skov Olsen,17042.0,Right Attacking Midfield,72,Denmark,776,['8ba1f47e-56af-443f-8689-3c5ef58e9f6d'],59,,,,,,,,,,,,,,,,Denmark,776,00:45:59.181,Ball Receipt*,,,,,,,98.1,63.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14f63080-cb48-4f35-bbdb-dd5609f25e90,1722,,,"[112.1, 56.8]",3940983,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Hartmann Bah,24547.0,Right Wing Back,72,Denmark,776,"['7c786e04-7ee2-40a0-8d7d-a3accb82935c', 'afed9837-784e-470a-bf0a-f57fc5529d6a']",1,,,,,,,,,,,,,,,,Denmark,776,00:46:01.316,Ball Receipt*,True,,,,,,112.1,56.8,,,Germany vs Denmark,Germany,Denmark
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7dc1d7f5-ce20-4c85-b029-80533c889218,1724,,,"[111.6, 39.9]",3940983,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rasmus Winther Højlund,51672.0,Center Forward,72,Denmark,776,['047cf306-0f81-40ab-ab44-427ddb3cba1c'],1,,,,,,,,,,,,,,,,Denmark,776,00:46:01.893,Ball Receipt*,,,,,,,111.6,39.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea83676d-6f55-4ed2-a411-dd10060fb336,1735,,,"[3.3, 39.9]",3940983,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,73,Germany,770,['8ffd9076-0d8a-48db-a2a6-16b0eb31002f'],39,,,,,,,,,,,,,,,,Germany,770,00:46:39.939,Ball Receipt*,,,,,,,3.3,39.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5593a22-07ee-4297-b90d-66a06216e999,1738,,,"[6.5, 58.6]",3940983,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Rüdiger,3167.0,Right Center Back,73,Germany,770,['86dae3ee-21c0-4dc6-8153-62d8a69e72e2'],42,,,,,,,,,,,,,,,,Germany,770,00:46:42.883,Ball Receipt*,,,,,,,6.5,58.6,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21020ce7-dcd2-4727-b233-60b539ea07a9,1742,,,"[46.5, 69.5]",3940983,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leroy Sané,3053.0,Right Wing,73,Germany,770,['d578eddc-4140-4bde-9b20-bdf83409d3de'],47,,,,,,,,,,,,,,,,Germany,770,00:46:47.730,Ball Receipt*,,,,,,,46.5,69.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da509699-7950-4354-a0d5-1d1389c98457,1747,,,"[32.8, 49.0]",3940983,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Left Defensive Midfield,73,Germany,770,['ef9d8ef4-a484-4724-bb34-c26be249d9ae'],53,,,,,,,,,,,,,,,,Germany,770,00:46:53.087,Ball Receipt*,,,,,,,32.8,49.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,caebc9e6-e855-4c34-b756-26cbad8a7347,1750,,,"[55.4, 12.3]",3940983,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Raum,12034.0,Left Back,73,Germany,770,['72cdd8d3-2564-41ef-beab-55ca533cafb8'],56,,,,,,,,,,,,,,,,Germany,770,00:46:56.223,Ball Receipt*,,,,,,,55.4,12.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9579c873-c4a4-4f9a-9da6-98834222ecfa,1754,,,"[86.5, 4.3]",3940983,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jamal Musiala,39565.0,Left Wing,73,Germany,770,"['8b643cdd-6a99-4e95-9593-8d3e6ff1c626', 'efc5defb-4a17-4cf7-83a4-23aa4dd731db']",58,,,,,,,,,,,,,,,,Germany,770,00:46:58.798,Ball Receipt*,True,,,,,,86.5,4.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea8a2426-974a-49ee-98b4-1afba6496ae6,1759,,,"[79.1, 8.8]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,74,Germany,770,['920bcc6d-b13e-4ad7-bf24-4971bdf36f95'],6,,,,,,,,,,,,,,,,Germany,770,00:47:06.250,Ball Receipt*,,,,,,,79.1,8.8,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14a007cf-63b4-4d5c-8497-e28bab7d5965,1762,,,"[82.4, 25.0]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,74,Germany,770,['aa2253be-2491-4de2-b822-b6e5bfdc04eb'],10,,,,,,,,,,,,,,,,Germany,770,00:47:10.529,Ball Receipt*,,,,,,,82.4,25.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44c755fd-fdbf-4e4b-9ca3-89e7de1a2158,1765,,,"[87.1, 3.8]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Raum,12034.0,Left Back,74,Germany,770,['58614870-4dc0-4ff6-9bf6-2a7a6a0e6697'],12,,,,,,,,,,,,,,,,Germany,770,00:47:12.550,Ball Receipt*,,,,,,,87.1,3.8,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8582fc-9b33-4f28-813e-37838269e8cf,1770,,,"[66.9, 15.3]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nico Schlotterbeck,24118.0,Left Center Back,74,Germany,770,"['36ab49d5-f670-4fd2-9d34-25fe6546cd9f', '45bb65c5-5884-4162-81fe-873f5cccecff']",16,,,,,,,,,,,,,,,,Germany,770,00:47:16.087,Ball Receipt*,True,,,,,,66.9,15.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,93912db1-c6c7-4b5f-8dee-cc079baccea1,1774,,,"[93.5, 40.2]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kai Havertz,8966.0,Center Forward,74,Germany,770,"['416f7e53-17d2-4b15-b62f-c5c5b1e2b6d0', '7f6dbc69-4d60-4c7d-8890-96dedc4a9d60']",18,,,,,,,,,,,,,,,,Germany,770,00:47:18.256,Ball Receipt*,True,,,,,,93.5,40.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300198d-de12-4f3b-bf9b-2585a9019b2b,1779,,,"[47.0, 40.5]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rasmus Winther Højlund,51672.0,Center Forward,74,Germany,770,['6f7ebe74-bbbe-4abe-881e-7dab08b300c7'],21,,,,,,,,,,,,,,,,Denmark,776,00:47:21.365,Ball Receipt*,,,,,,,47.0,40.5,,,Germany vs Denmark,Germany,Denmark
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ba89c66a-c05f-4de0-a3ee-5b71f7b40ef8,1782,,,"[63.8, 20.0]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Attacking Midfield,74,Germany,770,['c655fad9-f527-40a5-9842-ec4a4a4f5d63'],24,,,,,,,,,,,,,,,,Denmark,776,00:47:24.265,Ball Receipt*,,,,,,,63.8,20.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a50054e-a140-4003-96ca-4b2051542e05,1786,,,"[18.0, 54.9]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,74,Germany,770,['0679910c-6234-494e-8546-0afd4207cd1f'],28,,,,,,,,,,,,,,,,Germany,770,00:47:28.696,Ball Receipt*,,,,,,,18.0,54.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e446429-37e2-4a57-8c94-99aacd92778c,1789,,,"[36.9, 42.3]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,74,Germany,770,['8874514a-30f5-4dc0-bd5b-f1e850e13219'],31,,,,,,,,,,,,,,,,Germany,770,00:47:31.999,Ball Receipt*,,,,,,,36.9,42.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4415ed7c-c55e-4c35-9269-c1944c1195b8,1792,,,"[50.4, 54.2]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,74,Germany,770,['da95cd1d-81c4-4c67-9ce1-702288333475'],33,,,,,,,,,,,,,,,,Germany,770,00:47:33.636,Ball Receipt*,,,,,,,50.4,54.2,,,Germany vs Denmark,Germany,Denmark
