50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70b90c38-d29b-4f02-8077-a6130bccc692,1570,,,"[52.0, 6.4]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marc Cucurella Saseta,17620.0,Left Back,69,Spain,772,['85e2b831-6630-47cf-9a2a-a905e0281682'],9,,,,,,,,,,,,,,,,Spain,772,00:00:09.531,Ball Receipt*,,,,,,,52.0,6.4,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,016a2266-a747-473a-8ebb-b18c16a5600e,1574,,,"[27.5, 19.4]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aymeric Laporte,4353.0,Left Center Back,69,Spain,772,['f7659bcf-d417-453b-9956-9a3dcbbb1419'],11,,,,,,,,,,,,,,,,Spain,772,00:00:11.414,Ball Receipt*,,,,,,,27.5,19.4,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074247a-90f4-4e7d-822a-171207ffe901,1577,,,"[12.9, 35.4]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Unai Simón Mendibil,11748.0,Goalkeeper,69,Spain,772,['74bb0bdd-18c1-4b6c-8d33-cc7554658f3c'],19,,,,,,,,,,,,,,,,Spain,772,00:00:19.644,Ball Receipt*,,,,,,,12.9,35.4,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d75e93-f939-4208-b6c9-627fdb76ebbb,1580,,,"[42.6, 77.7]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jesús Navas González,6821.0,Right Back,69,Spain,772,['d095f96e-0f95-4e4b-8f0d-07c66a9870d5'],26,,,,,,,,,,,,,,,,Spain,772,00:00:26.021,Ball Receipt*,,,,,,,42.6,77.7,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182e8616-b7ca-45c1-9715-5484fa84b52b,1583,,,"[2.2, 68.2]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Ignacio Fernández Iglesias,5202.0,Right Center Back,69,Spain,772,['a05e1d69-c85a-4be5-b931-ddc0331e9576'],30,,,,,,,,,,,,,,,,Spain,772,00:00:30.251,Ball Receipt*,,,,,,,2.2,68.2,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e65a386-ade9-4790-9000-b53c55b44d35,1588,,,"[114.7, 8.6]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,70,France,771,"['dda8838d-5bee-433b-87b8-bc7821697f70', 'e527a61d-7f97-4dd7-a413-8f85f34b478f']",45,,,,,,,,,,,,,,,,France,771,00:00:45.732,Ball Receipt*,True,,,,,,114.7,8.6,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b189a7d9-2aa0-435b-9479-5e3297d7d8a4,1590,,,"[111.7, 1.8]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,70,France,771,['1ab0c18c-a40b-4027-996a-292374154d5f'],46,,,,,,,,,,,,,,,,France,771,00:00:46.523,Ball Receipt*,,,,,,,111.7,1.8,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdee5c0a-0401-4306-8e14-d709f3512788,1597,,,"[14.9, 74.5]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,71,Spain,772,['53682f53-1c96-4afe-9263-35bf4af86a5d'],48,,,,,,,,,,,,,,,,Spain,772,00:00:48.539,Ball Receipt*,,,,,,,14.9,74.5,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a18d54e-75b6-433c-a592-62ff598d0df3,1600,,,"[9.6, 67.0]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,71,Spain,772,['d31effc2-a95b-4114-a74a-aae83452e1e6'],49,,,,,,,,,,,,,,,,Spain,772,00:00:49.121,Ball Receipt*,,,,,,,9.6,67.0,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4019dc7-8098-494c-9649-6350c47056f9,1603,,,"[28.8, 66.8]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,71,Spain,772,['030e06f8-e32f-4c03-90d7-abdb7eb2b4cf'],50,,,,,,,,,,,,,,,,Spain,772,00:00:50.415,Ball Receipt*,,,,,,,28.8,66.8,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7489a76e-eb05-4646-a743-0abf37c7c228,1607,,,"[43.0, 55.5]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,71,Spain,772,"['3bb73058-467a-40bc-a1ed-56e7a651af09', 'cc497ccb-90f6-4861-ba2f-11f76076cf53']",53,,,,,,,,,,,,,,,,Spain,772,00:00:53.499,Ball Receipt*,True,,,,,,43.0,55.5,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53c5a25a-5e3a-433e-b7af-7c54f89f418b,1611,,,"[91.1, 8.7]",3942752,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicholas Williams Arthuer,68574.0,Left Wing,71,Spain,772,['67c73e07-0661-4724-9d8b-ca6694ca30a5'],57,,,,,,,,,,,,,,,,Spain,772,00:00:57.677,Ball Receipt*,,,,,,,91.1,8.7,,,Spain vs France,Spain,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d842e1b-c04a-4615-96cd-acd22c0bd2e4,1619,,,"[100.2, 76.8]",3942752,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ousmane Dembélé,5477.0,Right Wing,72,France,771,['4b237b38-8305-4a70-b515-76d6bb9f2331'],6,,,,,,,,,,,,,,,,France,771,00:01:06.966,Ball Receipt*,,,,,,,100.2,76.8,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b407afef-0717-4721-813a-60599be77735,1622,,,"[63.8, 72.0]",3942752,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,73,France,771,['352b2918-e1ba-4f2c-b5f6-363c45900a44'],28,,,,,,,,,,,,,,,,France,771,00:01:28.083,Ball Receipt*,,,,,,,63.8,72.0,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9c847e9-73ed-4b76-b6e0-671dee5831b0,1624,,,"[70.6, 57.8]",3942752,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,N'Golo Kanté,3961.0,Right Center Midfield,73,France,771,['d3d0410a-7971-43a3-a0da-886d5c974224'],34,,,,,,,,,,,,,,,,France,771,00:01:34.381,Ball Receipt*,,,,,,,70.6,57.8,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6bdc638-183a-44e6-ad5b-65469179306b,1627,,,"[87.6, 76.9]",3942752,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,73,France,771,['bbab5fe2-a1b3-4cf4-8d7e-63ac1f2708b5'],37,,,,,,,,,,,,,,,,France,771,00:01:37.741,Ball Receipt*,,,,,,,87.6,76.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c2e3433-e05b-4749-99b1-8c913785a435,1630,,,"[85.0, 64.9]",3942752,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,N'Golo Kanté,3961.0,Right Center Midfield,73,France,771,['ef99a644-9119-4b1c-acda-d783272cf06e'],40,,,,,,,,,,,,,,,,France,771,00:01:40.502,Ball Receipt*,,,,,,,85.0,64.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ee3630-b27f-467e-b3e7-be255be4aefa,1635,,,"[94.1, 35.9]",3942752,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Randal Kolo Muani,22097.0,Center Forward,73,France,771,['8a34af1f-03f1-420a-bb81-16629e5655f2'],44,,,,,,,,,,,,,,,,France,771,00:01:44.270,Ball Receipt*,,,,,,,94.1,35.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd2e8f2-3f68-46f5-a43b-77fbc17d9c27,1639,,,"[88.2, 48.1]",3942752,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Koundé,4445.0,Right Back,73,France,771,['39d86ebf-7ae7-4aca-991d-a11e825fd240'],46,,,,,,,,,,,,,,,,France,771,00:01:46.127,Ball Receipt*,,,,,,,88.2,48.1,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbd43249-f7fe-49b8-98d5-ee5eb226798a,1643,,,"[100.1, 73.0]",3942752,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,73,France,771,['f50dd516-2e5c-42b4-b092-80a5ebbbca72'],48,,,,,,,,,,,,,,,,France,771,00:01:48.083,Ball Receipt*,,,,,,,100.1,73.0,,,Spain vs France,Spain,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73eb9e1e-c22c-4913-874a-ddd7901b2802,1646,,,"[111.0, 41.2]",3942752,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Randal Kolo Muani,22097.0,Center Forward,73,France,771,['ca32d356-4131-469f-b4e5-8f9dd328a5a9'],49,,,,,,,,,,,,,,,,France,771,00:01:49.713,Ball Receipt*,,,,,,,111.0,41.2,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b1e097-0dc3-42dd-822c-a9b641724f3d,1650,,,"[25.4, 63.5]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,74,Spain,772,['bdb5db0a-fa2a-4f91-852e-826c7a0b832f'],9,,,,,,,,,,,,,,,,Spain,772,00:02:09.827,Ball Receipt*,,,,,,,25.4,63.5,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb9a7114-0c0e-42a3-8b94-2261ba7fc522,1652,,,"[32.3, 66.2]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,74,Spain,772,['2cad591f-68bc-41dd-b27c-a6fa85441a1c'],10,,,,,,,,,,,,,,,,Spain,772,00:02:10.217,Ball Receipt*,,,,,,,32.3,66.2,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8a419c6-e79d-4621-b175-616128976f27,1655,,,"[24.8, 64.1]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Center Back,74,Spain,772,['d65ab241-0e29-45aa-b008-66122dd04811'],11,,,,,,,,,,,,,,,,Spain,772,00:02:11.252,Ball Receipt*,,,,,,,24.8,64.1,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d5ab72b-410e-4cca-9a69-fee0ff75beb5,1658,,,"[49.9, 77.3]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Back,74,Spain,772,['3c06b22b-12ae-4aaf-94c0-91a3d107b476'],12,,,,,,,,,,,,,,,,Spain,772,00:02:12.841,Ball Receipt*,,,,,,,49.9,77.3,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ded505-d897-4751-8787-19311beab810,1664,,,"[63.4, 75.2]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,75,Spain,772,['2ce4310a-6360-4c6a-9b1b-3738961a5ac2'],33,,,,,,,,,,,,,,,,Spain,772,00:02:33.137,Ball Receipt*,,,,,,,63.4,75.2,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a443375-af51-43ac-99c4-958bd28ec1f6,1667,,,"[57.0, 78.9]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Navas González,6821.0,Right Back,75,Spain,772,['93b44526-79fb-4231-a7d5-ed387384ca53'],34,,,,,,,,,,,,,,,,Spain,772,00:02:34.215,Ball Receipt*,,,,,,,57.0,78.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238d9dbb-b71e-4bf9-a2bc-28c953bb28f3,1671,,,"[56.3, 75.5]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,75,Spain,772,['8e76f80a-5403-45bc-8c48-a992e16d429d'],36,,,,,,,,,,,,,,,,Spain,772,00:02:36.140,Ball Receipt*,,,,,,,56.3,75.5,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ce21e08-4258-4089-987c-ce1620a242c3,1674,,,"[56.3, 67.2]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,75,Spain,772,['6b52a597-4917-4015-ae5f-dbc119f1b410'],37,,,,,,,,,,,,,,,,Spain,772,00:02:37.679,Ball Receipt*,,,,,,,56.3,67.2,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed96d36-6b3a-42a8-b28d-b4cb74694559,1677,,,"[46.5, 71.9]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,75,Spain,772,['8df8405c-6549-42a6-9533-aac71b6b9dbb'],38,,,,,,,,,,,,,,,,Spain,772,00:02:38.799,Ball Receipt*,,,,,,,46.5,71.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db288d35-ea47-443a-8257-c68cd145b15d,1680,,,"[52.1, 42.1]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,75,Spain,772,['34856b0d-1557-4ef0-b05a-9d4109cde7ad'],41,,,,,,,,,,,,,,,,Spain,772,00:02:41.174,Ball Receipt*,,,,,,,52.1,42.1,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905a49db-ee86-4b42-9258-dbd3aa464fd2,1683,,,"[32.9, 41.1]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,75,Spain,772,['8af021fb-81a6-440c-b502-374137d1fd4d'],43,,,,,,,,,,,,,,,,Spain,772,00:02:43.055,Ball Receipt*,,,,,,,32.9,41.1,,,Spain vs France,Spain,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b35c937-2f4d-49d2-a3d9-db1d749c04b9,1686,,,"[98.6, 20.1]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicholas Williams Arthuer,68574.0,Left Wing,75,Spain,772,['54fedad5-eea9-47be-a678-aa67c07cf929'],49,,,,,,,,,,,,,,,,Spain,772,00:02:49.389,Ball Receipt*,,,,,,,98.6,20.1,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f7321b3-5f16-46d0-92fc-fa76c1dcfde0,1690,,,"[24.1, 29.7]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,William Saliba,17592.0,Left Center Back,76,France,771,['9ff0d485-2821-4855-950f-9bc5bb2cb30b'],52,,,,,,,,,,,,,,,,France,771,00:02:52.767,Ball Receipt*,,,,,,,24.1,29.7,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e9227a-9a9f-42e8-8a93-c057d2ea8bcf,1693,,,"[34.4, 43.9]",3942752,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,76,France,771,['ad14462a-ee7d-4175-b547-d97f2326a95d'],56,,,,,,,,,,,,,,,,France,771,00:02:56.746,Ball Receipt*,,,,,,,34.4,43.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec54924-8620-4487-b4a8-ee4b95261c13,1696,,,"[54.3, 75.6]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jules Koundé,4445.0,Right Back,76,France,771,['a11d0aaa-a8b5-48d8-b183-4417ea8b05b8'],0,,,,,,,,,,,,,,,,France,771,00:03:00.896,Ball Receipt*,,,,,,,54.3,75.6,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2ef27a-cbe8-49de-ae2c-91f6681fdc9a,1699,,,"[66.5, 60.2]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,N'Golo Kanté,3961.0,Right Center Midfield,76,France,771,['68f8c637-c24c-445e-8890-a30311dcbfbc'],2,,,,,,,,,,,,,,,,France,771,00:03:02.648,Ball Receipt*,,,,,,,66.5,60.2,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae41f543-a9f5-4fbc-9966-84c842ac2699,1704,,,"[51.8, 65.3]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,76,France,771,['b6649e69-5dda-4117-a087-d6f055dbc57e'],7,,,,,,,,,,,,,,,,France,771,00:03:07.771,Ball Receipt*,,,,,,,51.8,65.3,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d74cf6c-6b26-4d6e-bb47-a9857ba99da4,1708,,,"[41.7, 60.9]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dayotchanculle Upamecano,8519.0,Right Center Back,76,France,771,['e256d74c-a053-4b76-9e72-e9b74a77b719'],9,,,,,,,,,,,,,,,,France,771,00:03:09.013,Ball Receipt*,,,,,,,41.7,60.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0bb5f32-177e-4e2a-ace6-8d49b68cedcf,1711,,,"[47.0, 4.4]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Theo Bernard François Hernández,6704.0,Left Back,76,France,771,['2a91c077-88ae-4f40-9f7e-90b3452fa70f'],13,,,,,,,,,,,,,,,,France,771,00:03:13.850,Ball Receipt*,,,,,,,47.0,4.4,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed431147-1df9-4244-877e-595879431e67,1714,,,"[54.0, 15.9]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Adrien Rabiot,3026.0,Left Center Midfield,76,France,771,['c5adc05d-d0c5-47cc-8c2c-7659b7a8d262'],16,,,,,,,,,,,,,,,,France,771,00:03:16.235,Ball Receipt*,,,,,,,54.0,15.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190f27cc-536b-4c30-885d-7e77a70307f0,1719,,,"[64.5, 70.2]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,77,Spain,772,['21f8db8c-4d3b-46b1-bfd8-f9dba2b47d34'],35,,,,,,,,,,,,,,,,Spain,772,00:03:35.991,Ball Receipt*,,,,,,,64.5,70.2,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42dc135d-0342-4204-94d7-3d38edb9f616,1721,,,"[68.5, 77.9]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,77,Spain,772,['2f6d1784-6875-44b7-aaa3-7394848dbd48'],37,,,,,,,,,,,,,,,,Spain,772,00:03:37.468,Ball Receipt*,,,,,,,68.5,77.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209ba5dc-70d7-4f5b-9cf6-9f6938dab5d5,1724,,,"[91.1, 67.4]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,77,Spain,772,"['d8ed13a9-8c12-4b57-9417-bc90906492f0', 'db247a81-c8d0-491d-98d8-141277a3def0']",39,,,,,,,,,,,,,,,,Spain,772,00:03:39.862,Ball Receipt*,True,,,,,,91.1,67.4,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3def6404-44d3-4ea7-bf59-dfea67d8d326,1727,,,"[106.8, 75.2]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Back,77,Spain,772,['9cbcb8c9-5e44-4074-b7a1-06b98c241340'],43,,,,,,,,,,,,,,,,Spain,772,00:03:43.517,Ball Receipt*,,,,,,,106.8,75.2,,,Spain vs France,Spain,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5021437-1f95-41ae-8a24-49a664fac56f,1730,,,"[110.6, 34.4]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,77,Spain,772,['45ed32ec-6d5c-4a42-950d-46dd626a2e78'],45,,,,,,,,,,,,,,,,Spain,772,00:03:45.574,Ball Receipt*,,,,,,,110.6,34.4,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730983b5-8bb6-483a-a9d4-23347f72dd3f,1735,,,"[92.2, 19.9]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Cucurella Saseta,17620.0,Left Back,77,Spain,772,['df358af1-5b21-4db9-886d-0c5cabc69062'],53,,,,,,,,,,,,,,,,Spain,772,00:03:53.038,Ball Receipt*,,,,,,,92.2,19.9,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e2a570a-9978-42e7-9073-bc8ce0a00bc0,1738,,,"[71.3, 32.2]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,77,Spain,772,['cdf87373-a66d-4f16-ac9a-c55155c402d3'],55,,,,,,,,,,,,,,,,Spain,772,00:03:55.467,Ball Receipt*,,,,,,,71.3,32.2,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d90880de-fa36-49fc-9a33-5eeba58ad2e3,1741,,,"[43.9, 45.7]",3942752,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,77,Spain,772,['1e4437ba-d8cd-44ec-bcfa-fa0110e07dc0'],59,,,,,,,,,,,,,,,,Spain,772,00:03:59.883,Ball Receipt*,,,,,,,43.9,45.7,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b21664b6-347a-4303-9192-c08e96601175,1744,,,"[56.1, 25.3]",3942752,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,77,Spain,772,['74a37550-6b5a-42fc-85d7-18d12437a1dd'],3,,,,,,,,,,,,,,,,Spain,772,00:04:03.448,Ball Receipt*,,,,,,,56.1,25.3,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6db8409d-e7df-4989-90b1-52be5fcaf2b3,1747,,,"[85.3, 3.2]",3942752,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicholas Williams Arthuer,68574.0,Left Wing,77,Spain,772,['cecd5187-eb57-43ce-850c-ddd1da8c445b'],8,,,,,,,,,,,,,,,,Spain,772,00:04:08.017,Ball Receipt*,,,,,,,85.3,3.2,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50c5764e-52d7-4c4b-975f-29027ee93bfb,1750,,,"[88.1, 20.1]",3942752,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,77,Spain,772,['665c3a8a-5c5b-40b8-a856-4b5e2160560e'],10,,,,,,,,,,,,,,,,Spain,772,00:04:10.767,Ball Receipt*,,,,,,,88.1,20.1,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a043c4e9-876c-48af-9607-3a521a3430b4,1754,,,"[99.0, 8.8]",3942752,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,77,Spain,772,['1ac0df9b-a46a-40b8-a19a-5cad5f28ad52'],12,,,,,,,,,,,,,,,,Spain,772,00:04:12.781,Ball Receipt*,,,,,,,99.0,8.8,,,Spain vs France,Spain,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504c453e-47e1-429c-82ff-b1fb40519218,1758,,,"[79.0, 3.3]",3942752,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Cucurella Saseta,17620.0,Left Back,77,Spain,772,['c6659cff-4113-4689-bc17-b80e0c768763'],16,,,,,,,,,,,,,,,,Spain,772,00:04:16.878,Ball Receipt*,,,,,,,79.0,3.3,,,Spain vs France,Spain,France
