50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,1.671834,,,,,,,,,,,ec9908d3-2365-40f7-b08a-0a59fa44127b,597,,,"[25.6, 62.5]",3938638,13,,,,-2.4087775,,Right Foot,,,,"[17.6, 55.3]",,Ground Pass,,10.762899,,,Radu Drăgușin,39615.0,,,,,,1,Regular Play,Răzvan Gabriel Marin,16344.0,Right Center Midfield,24,Romania,905,['709ed598-5bd1-4191-a39a-0775a029714e'],45,,,,,,,,,,,,,,,,Romania,905,00:13:45.845,Pass,,,,,,,25.6,62.5,17.6,55.3,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.979751,,,,,,,,,,,570ca38e-4510-4f4d-b6b7-c993caf31caa,600,,,"[22.0, 52.1]",3938638,13,,,,-0.2146849,,Right Foot,,,,"[35.3, 49.2]",,Ground Pass,,13.612494,,,Nicolae Claudiu Stanciu,10916.0,,,,,,1,Regular Play,Radu Drăgușin,39615.0,Right Center Back,24,Romania,905,['2c005349-bc2e-4e4b-b8c1-b34ec7a5dc96'],48,,,,,,,,,,,,,,,,Romania,905,00:13:48.772,Pass,,,,,,,22.0,52.1,35.3,49.2,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.606207,,,,,,,,,,,3e10d402-1484-4927-82ac-5dc478e95aa7,603,,,"[35.3, 49.2]",3938638,13,,,,1.837807,,Right Foot,,,,"[29.2, 71.5]",,Ground Pass,,23.119257,,,Răzvan Gabriel Marin,16344.0,,,,,,1,Regular Play,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,24,Romania,905,['8ea5a953-e8ad-494b-8976-797b0d1976f5'],50,,,,,,,,,,,,,,,,Romania,905,00:13:50.666,Pass,,,,,,,35.3,49.2,29.2,71.5,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,2.98738,,,,,,,,,,,c092af97-22d8-4933-a09a-b6bec264200e,606,,,"[34.0, 61.2]",3938638,13,,,,-1.5707964,,Left Foot,,,,"[34.0, 30.2]",,Ground Pass,,31.0,,,Andrei Burcă Andonie,31908.0,,,,,,1,Regular Play,Răzvan Gabriel Marin,16344.0,Right Center Midfield,24,Romania,905,['681857fd-9dc1-4ac6-a9c6-152638b3ebd2'],57,,,,,,,,,,,,,,,,Romania,905,00:13:57.472,Pass,,,,,,,34.0,61.2,34.0,30.2,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.75885,,,,,,,,,,,1a4845b8-3af6-476e-ad2b-0c3cbbfbe274,609,,,"[36.6, 27.8]",3938638,14,,,,0.0,,Right Foot,,,,"[48.0, 27.8]",,Ground Pass,,11.4,,,Marius Mihai Marin,30913.0,,,,,,1,Regular Play,Andrei Burcă Andonie,31908.0,Left Center Back,24,Romania,905,['880c44c5-d87e-4e5e-9659-b829d64660a3'],1,,,,,,,,,,,,,,,,Romania,905,00:14:01.468,Pass,,,,,,,36.6,27.8,48.0,27.8,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,2.953215,,,,,,,,,,,166df859-ae2b-46fe-9aea-f7abbcbc7d0f,612,,,"[48.0, 27.8]",3938638,14,,,,2.516484,,Left Foot,,,,"[28.6, 41.8]",,Ground Pass,,23.924046,,,Andrei Burcă Andonie,31908.0,,,,,,1,Regular Play,Marius Mihai Marin,30913.0,Center Defensive Midfield,24,Romania,905,['7acf2237-363e-4059-a27b-b57a7b1dcece'],2,,,,,,,,,,,,,,,,Romania,905,00:14:02.347,Pass,,,,,,,48.0,27.8,28.6,41.8,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.122305,,,,,,,,,,,222f0a7d-686e-4481-abfb-7e93fe1a8bfc,615,,,"[28.6, 41.8]",3938638,14,,,,1.5216556,,Right Foot,,,,"[29.2, 54.0]",,Ground Pass,,12.2147455,,,Radu Drăgușin,39615.0,,,,,,1,Regular Play,Andrei Burcă Andonie,31908.0,Left Center Back,24,Romania,905,['c4b49889-71d6-463e-b06d-b232ec843216'],5,,,,,,,,,,,,,,,,Romania,905,00:14:05.625,Pass,,,,,,,28.6,41.8,29.2,54.0,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.499741,,,,,,,,,,,5e3d5679-799e-490e-b3c3-7fe471dd18f1,618,,,"[32.4, 50.8]",3938638,14,,,,-1.3095778,,Right Foot,,,,"[37.8, 30.6]",,Ground Pass,,20.909328,,,Marius Mihai Marin,30913.0,,,,,,1,Regular Play,Radu Drăgușin,39615.0,Right Center Back,24,Romania,905,['8bf86fdd-7081-4853-96e3-85509154c85b'],8,,,,,,,,,,,,,,,,Romania,905,00:14:08.347,Pass,,,,,,,32.4,50.8,37.8,30.6,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.909381,,,,,,,,,,,51637b8e-8e25-4b80-9e26-75489b212dc8,621,,,"[52.4, 23.6]",3938638,14,,,,1.5295826,,Right Foot,,,,"[52.8, 33.3]",,Ground Pass,,9.708244,,,Nicolae Claudiu Stanciu,10916.0,,,,,,1,Regular Play,Marius Mihai Marin,30913.0,Center Defensive Midfield,24,Romania,905,['784fb5bb-034a-48e6-ab84-8c783d2f6f9f'],13,,,,,,,,,,,,,,,,Romania,905,00:14:13.447,Pass,,,,,,,52.4,23.6,52.8,33.3,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.366499,,,,,,,,,,,5be512bb-71a1-499c-b153-cada04f3ea37,624,,,"[54.5, 33.7]",3938638,14,,,,2.0258234,,Right Foot,,,,"[43.1, 57.0]",,Ground Pass,,25.939352,,,Radu Drăgușin,39615.0,,,,,,1,Regular Play,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,24,Romania,905,['31615d8a-0d73-457f-bfa3-5beef99141d6'],14,,,,,,,,,,,,,,,,Romania,905,00:14:14.445,Pass,,,,,,,54.5,33.7,43.1,57.0,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.098802,,,,,,,,,,,5974cc73-2ab7-456f-a739-b66eb8f8abf4,627,,,"[50.9, 58.2]",3938638,14,,,,1.0842769,,Left Foot,,,,"[57.3, 70.3]",,Ground Pass,,13.688316,,,Răzvan Gabriel Marin,16344.0,,,,,,1,Regular Play,Radu Drăgușin,39615.0,Right Center Back,24,Romania,905,['846bb83f-6aaf-4f31-8841-e9f87d4449ee'],17,,,,,,,,,,,,,,,,Romania,905,00:14:17.460,Pass,,,,,,,50.9,58.2,57.3,70.3,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.035626,,,,,,,,,,,b2bb3f01-3ea3-4fce-abf4-f24803a0a667,630,,,"[65.7, 70.5]",3938638,14,,,,0.6055447,,Right Foot,,,,"[76.1, 77.7]",,Ground Pass,,12.649111,,,Dennis Man,56905.0,,,,,,1,Regular Play,Răzvan Gabriel Marin,16344.0,Right Center Midfield,24,Romania,905,['a71885b3-21c2-490b-94af-2ddaf0b5731b'],21,,,,,,,,,,,,,,,,Romania,905,00:14:21.868,Pass,,,,,,,65.7,70.5,76.1,77.7,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,2.33215,,,,,,,,,,,a45d705f-b98a-4dc8-930f-7fa92957ab46,638,,,"[36.2, 10.9]",3938638,14,,,,2.6482928,,Right Foot,,,,"[26.9, 15.9]",,Ground Pass,,10.558883,,,Mykhailo Mudryk,39483.0,,,,,,1,Regular Play,Georgiy Sudakov,38975.0,Center Attacking Midfield,25,Ukraine,911,['ea95b98a-19bc-4760-906c-58949185112f'],31,,,,,,,,,,,,,,,,Ukraine,911,00:14:31.038,Pass,,,,,,,36.2,10.9,26.9,15.9,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.712693,,,,,,,,,,,7fa44db7-06a5-4475-92f3-25cb5836c8cc,640,,,"[21.4, 17.6]",3938638,14,,,,-2.0542433,,Left Foot,,,,"[17.2, 9.6]",,Ground Pass,,9.035485,,,Oleksandr Zinchenko,3575.0,,,,,,1,Regular Play,Mykhailo Mudryk,39483.0,Left Wing,25,Ukraine,911,['ac9c78ef-10cb-4706-81f5-b62c7686a7d0'],33,,,,,,,,,,,,,,,,Ukraine,911,00:14:33.370,Pass,,,,,,,21.4,17.6,17.2,9.6,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.797047,,,,,,,,,,,2ecc8483-9bc6-4fb1-b5b5-28ae2ccfd782,644,,,"[18.5, 9.6]",3938638,14,,,,-0.5107508,,Left Foot,,,,"[30.1, 3.1]",,Ground Pass,,13.296992,,,Georgiy Sudakov,38975.0,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Back,25,Ukraine,911,['629f3057-b3b7-4761-a92a-4a19d7297511'],35,,,,,,,,,,,,,,,,Ukraine,911,00:14:35.111,Pass,,,,,,,18.5,9.6,30.1,3.1,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.939732,,,,,,,,,,,61ca6b5e-4c6d-486b-9835-4308e758cb87,648,,,"[21.0, 4.8]",3938638,14,,,,2.1952608,,Right Foot,,,,"[8.1, 22.7]",,Low Pass,,22.063997,,,Mykola Matvienko,18617.0,,,,,,1,Regular Play,Georgiy Sudakov,38975.0,Center Attacking Midfield,25,Ukraine,911,['d3656879-3469-4728-92ac-2753fbda3823'],38,,,,,,,,,,,,,,,,Ukraine,911,00:14:38.237,Pass,,,,,,,21.0,4.8,8.1,22.7,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,aad4023c-7718-4bc1-adcb-93aa9e025c10,651,,,"[8.8, 23.3]",3938638,14,,,,0.64018255,,Left Foot,,,,"[23.3, 34.1]",,Ground Pass,,18.0801,,,Mykola Shaparenko,21294.0,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,25,Ukraine,911,['b6215bae-4407-49b9-b522-0f93e9ddf0b0'],40,,,,,,,,,,,,,,,,Ukraine,911,00:14:40.915,Pass,,,,,,,8.8,23.3,23.3,34.1,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.278159,,,,,,,,,,,634f6bb2-47fc-45ee-9299-4352e306a071,654,,,"[31.8, 40.0]",3938638,14,,,,0.49595577,,Right Foot,,,,"[52.5, 51.2]",,Ground Pass,,23.535717,,,Viktor Tsygankov,16509.0,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Defensive Midfield,25,Ukraine,911,['1ee2eaf0-7d3b-43f6-a9bb-de69c7e7bb5d'],45,,,,,,,,,,,,,,,,Ukraine,911,00:14:45.378,Pass,,,,,,,31.8,40.0,52.5,51.2,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.199006,,,,,,,,,,,bff70259-5730-4097-bbca-63b8118f2493,657,,,"[56.3, 36.6]",3938638,14,,,,1.8697371,,Left Foot,,,,"[51.4, 52.5]",,Ground Pass,,16.637909,,,Mykola Shaparenko,21294.0,,,,,,1,Regular Play,Viktor Tsygankov,16509.0,Right Wing,25,Ukraine,911,['5bbbec63-2664-4f78-9dad-58988e75efe0'],49,,,,,,,,,,,,,,,,Ukraine,911,00:14:49.924,Pass,,,,,,,56.3,36.6,51.4,52.5,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.612999,,,,,,,,,,,ba963c18-6597-4110-bdf6-0af87baf8d5a,660,,,"[63.5, 49.9]",3938638,14,,,,-2.063926,,Right Foot,,,,"[55.6, 35.2]",,Ground Pass,,16.68832,,,Mykola Matvienko,18617.0,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Defensive Midfield,25,Ukraine,911,['30b43717-f091-4545-8da9-3bccb78522ac'],57,,,,,,,,,,,,,,,,Ukraine,911,00:14:57.244,Pass,,,,,,,63.5,49.9,55.6,35.2,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.222099,,,,,,,,,,,f55b8179-a411-4e8c-a768-f57f706f4d92,663,,,"[69.8, 25.5]",3938638,15,,,,-2.5967288,,Right Foot,,,,"[59.9, 19.5]",,Ground Pass,,11.576269,,,Oleksandr Zinchenko,3575.0,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,25,Ukraine,911,['918600c2-8e61-4338-8584-cb909b4ffd8c'],2,,,,,,,,,,,,,,,,Ukraine,911,00:15:02.465,Pass,,,,,,,69.8,25.5,59.9,19.5,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.802368,,,,,,,,,,,551d6a60-5ed2-4446-85c0-1746ab9661e0,666,,,"[60.1, 19.5]",3938638,15,,,,0.7665325,,Left Foot,,,,"[62.8, 22.1]",,Ground Pass,,3.748333,,,Mykola Matvienko,18617.0,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Back,25,Ukraine,911,['9a7447c2-dbe9-4891-a040-60c55192b217'],5,,,,,,,,,,,,,,,,Ukraine,911,00:15:05.088,Pass,,,,,,,60.1,19.5,62.8,22.1,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,43a673c0-60e1-4fac-9ce3-3bc29b86c601,669,,,"[62.8, 22.5]",3938638,15,,,,-2.4775465,,Left Foot,,,,"[58.2, 18.9]",,Ground Pass,,5.841233,,,Oleksandr Zinchenko,3575.0,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,25,Ukraine,911,['7baac9d5-e22b-42c1-ab3b-6b16b5184ddd'],5,,,,,,,,,,,,,,,,Ukraine,911,00:15:05.892,Pass,,,,,,,62.8,22.5,58.2,18.9,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.861444,,,,,,,,,,,c935a43a-0549-473d-8f40-2e78ef65d065,672,,,"[59.2, 19.1]",3938638,15,,,,0.64759105,,Left Foot,,,,"[67.0, 25.0]",,Ground Pass,,9.780082,,,Taras Stepanenko,11000.0,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Back,25,Ukraine,911,['f3ea83d1-7ed1-41cb-8e9a-54ade4800f93'],8,,,,,,,,,,,,,,,,Ukraine,911,00:15:08.476,Pass,,,,,,,59.2,19.1,67.0,25.0,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.218895,,,,,,,,,,,278e24a7-a663-476b-af93-341dddcf4718,676,,,"[67.9, 24.8]",3938638,15,,,,-2.4795322,,Right Foot,,,,"[61.1, 19.5]",,Ground Pass,,8.621485,,,Oleksandr Zinchenko,3575.0,,,,,,1,Regular Play,Taras Stepanenko,11000.0,Left Defensive Midfield,25,Ukraine,911,"['5c62b09d-f2d8-4a2e-bbd1-9c717585cd08', 'df30c163-8976-4304-944b-e5cf58fd7b0f']",10,,,,,,,,,,,,,,,,Ukraine,911,00:15:10.286,Pass,True,,,,,,67.9,24.8,61.1,19.5,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,ba5ea3fa-eede-47ce-8773-279e54e049a2,679,,,"[61.1, 19.5]",3938638,15,,,,1.8590025,,Left Foot,,,,"[54.4, 42.1]",,Ground Pass,,23.57223,,,Illia Zabarnyi,39136.0,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Back,25,Ukraine,911,['5ac83abb-9bcc-4a92-adc0-3a40c58ca7d2'],11,,,,,,,,,,,,,,,,Ukraine,911,00:15:11.545,Pass,,,,,,,61.1,19.5,54.4,42.1,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.498199,,,,,,,,,,,c14ce550-867c-40ca-9d6b-9e2960a31fb1,682,,,"[63.5, 47.6]",3938638,15,,,,-2.0607536,,Right Foot,,,,"[56.3, 34.1]",,Ground Pass,,15.3,,,Mykola Matvienko,18617.0,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,25,Ukraine,911,['7090ccb1-77d4-4b5e-a7aa-ab99cad52c48'],16,,,,,,,,,,,,,,,,Ukraine,911,00:15:16.449,Pass,,,,,,,63.5,47.6,56.3,34.1,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,2.433736,,,,,,,,,,,26eb45dc-4ab4-4c81-a22b-f94904d31a47,685,,,"[55.9, 34.1]",3938638,15,,,,-0.7526929,,Left Foot,,,,"[92.2, 0.1]",,High Pass,,49.736202,Out,,Mykhailo Mudryk,39483.0,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,25,Ukraine,911,['5df5689a-239f-432e-8dc6-742690e7d219'],18,,,,,,,,,,,,,,,,Ukraine,911,00:15:18.807,Pass,,,,,,,55.9,34.1,92.2,0.1,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.0077,,,,,,,,,,,5a464d2c-f4ab-4def-9cc9-549102d56f31,687,,,"[31.1, 80.0]",3938638,15,,,,-1.6262949,,,,,,"[30.5, 69.2]",,Low Pass,,10.816654,,,Răzvan Gabriel Marin,16344.0,,,,,Throw-in,1,From Throw In,Andrei Florin Ratiu,24861.0,Right Back,26,Romania,905,['cd1d35f3-c7e6-4bec-8b67-89a0548c8cb9'],42,,,,,,,,,,,,,,,,Romania,905,00:15:42.074,Pass,,,,,,,31.1,80.0,30.5,69.2,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.47673,,,,,,,,,,,80d4a205-8972-4cd7-a497-89829b7d414d,690,,,"[30.2, 70.5]",3938638,15,,,,0.0,,Right Foot,,,,"[42.5, 70.5]",,Low Pass,,12.3,Incomplete,,Denis Mihai Drăguş,31193.0,,,,,,1,From Throw In,Răzvan Gabriel Marin,16344.0,Right Center Midfield,26,Romania,905,"['8ef0a441-cec1-4bd6-ae24-54e5091472ed', 'c13b520e-aef9-4f35-9f34-83a10bbb162b', 'c1fb5f0a-e0ca-41e4-aa43-923839e2cf48']",43,,,,,,,,,,,,,,,,Romania,905,00:15:43.082,Pass,True,,,,,,30.2,70.5,42.5,70.5,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.563115,,,,,,,,,,,2f410bd5-c9d1-4617-8aa6-674e6bf1efb9,694,,,"[83.5, 5.4]",3938638,15,,,,2.3691807,,Right Foot,,,,"[75.7, 13.0]",,High Pass,,10.890363,,,Taras Stepanenko,11000.0,,,,,Recovery,1,From Throw In,Mykhailo Mudryk,39483.0,Left Wing,26,Romania,905,"['0417e9a3-c876-40fc-9f78-9dc2e2f1ac16', 'd46168e0-9953-46a8-8f48-e0b0801f79e3']",44,,,,,,,,,,,,,,,,Ukraine,911,00:15:44.978,Pass,True,,,,,,83.5,5.4,75.7,13.0,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.757461,,,,,,,,,,,2f113681-0293-4422-a458-876999ae4181,697,,,"[76.3, 13.0]",3938638,15,,,True,-0.36990607,,,,,,"[81.2, 11.1]",,High Pass,,5.255473,Incomplete,,Mykhailo Mudryk,39483.0,,,,,,1,From Throw In,Taras Stepanenko,11000.0,Left Defensive Midfield,26,Romania,905,"['3494f70e-e7c7-4e32-8e96-759a1da7c51d', '7771c3ad-9cb7-4327-a082-5835fb09d52b', 'd2780e25-96c0-402c-9dc7-888c15c68def']",46,,,,,,,,,,,,,,,,Ukraine,911,00:15:46.566,Pass,True,,,,,,76.3,13.0,81.2,11.1,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.912345,,,,,,,,,,,d2780e25-96c0-402c-9dc7-888c15c68def,699,,,"[38.9, 69.0]",3938638,15,,,True,0.16235149,,,,,,"[50.5, 70.9]",,Low Pass,,11.754574,Incomplete,,Dennis Man,56905.0,,,,,Recovery,1,From Throw In,Andrei Florin Ratiu,24861.0,Right Back,26,Romania,905,"['0fe171d2-dfde-43e0-b049-640fcb405175', '2f113681-0293-4422-a458-876999ae4181', 'e3f51f49-abdd-4fe9-b9df-12694828b252', 'e911669e-c407-4186-835a-8d4f24b5617b']",47,,,,,,,,,,,,,,,,Romania,905,00:15:47.324,Pass,True,,,,,,38.9,69.0,50.5,70.9,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.86892,,,,,,,,,,,e911669e-c407-4186-835a-8d4f24b5617b,702,,,"[69.6, 9.2]",3938638,15,,,,0.8348627,,Left Foot,,,,"[74.4, 14.5]",,Low Pass,,7.1505246,Incomplete,,,,,,,,Interception,1,From Throw In,Oleksandr Zinchenko,3575.0,Left Back,26,Romania,905,"['5a56050f-ef4a-47a1-9cb7-2ff49df7c56a', 'd2780e25-96c0-402c-9dc7-888c15c68def']",48,,,,,,,,,,,,,,,,Ukraine,911,00:15:48.236,Pass,,,,,,,69.6,9.2,74.4,14.5,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.022909,,,,,,,,,,,00003aae-b8ee-419b-8b10-a3fdfe88314b,706,,,"[45.7, 63.1]",3938638,15,,,,-1.8039762,,Right Foot,,,,"[43.8, 55.1]",,Ground Pass,,8.22253,,,Nicolae Claudiu Stanciu,10916.0,,,,,,1,From Throw In,Denis Mihai Drăguş,31193.0,Center Forward,26,Romania,905,"['0b98ae75-2f41-4d54-9a25-7fc3e7d6c636', 'b3150a8f-47b9-41cd-ac4c-1abe7f806a05']",49,,,,,,,,,,,,,,,,Romania,905,00:15:49.970,Pass,True,,,,,,45.7,63.1,43.8,55.1,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.101833,,,,,,,,,,,82a15852-8495-44f8-99e5-73170b74e821,709,,,"[43.8, 55.1]",3938638,15,,,,-0.70712703,,Right Foot,,,,"[49.3, 50.4]",,Low Pass,,7.2346387,Incomplete,,Florinel Teodor Coman,34599.0,,,,,,1,From Throw In,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,26,Romania,905,"['481e787c-b411-4ceb-b3a5-c2aa7778cf19', '9d50aa10-783e-46c1-913f-ed72f5d108b8']",51,,,,,,,,,,,,,,,,Romania,905,00:15:51.025,Pass,,,,,,,43.8,55.1,49.3,50.4,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.79298,,,,,,,,,,,a58a3efd-94f1-41a2-b597-0c103442959f,714,,,"[42.1, 47.7]",3938638,15,,,,-1.2750447,,Right Foot,,,,"[49.9, 22.1]",,Ground Pass,,26.761913,,,Nicușor Silviu Bancu,34600.0,,,,,,1,From Throw In,Marius Mihai Marin,30913.0,Center Defensive Midfield,26,Romania,905,['e0950413-8bae-4832-a12d-9b9fea02c2e0'],53,,,,,,,,,,,,,,,,Romania,905,00:15:53.327,Pass,,,,,,,42.1,47.7,49.9,22.1,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.471698,,,,,,,,,,,5481ad61-c084-4c80-a57a-f25801a057a4,718,,,"[82.2, 17.5]",3938638,15,,,,-0.46601167,,Right Foot,,,,"[99.1, 9.0]",,Ground Pass,,18.917189,,,Florinel Teodor Coman,34599.0,,,,,,1,From Throw In,Nicușor Silviu Bancu,34600.0,Left Back,26,Romania,905,"['0aa472bb-e383-4ad2-802f-09cf236bbdc7', 'ac9a2877-220e-45da-85f0-e528b9236444']",59,,,,,,,,,,,,,,,,Romania,905,00:15:59.707,Pass,True,,,,,,82.2,17.5,99.1,9.0,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.142567,,,,,,,,,,,0e03baa1-fb9c-41ab-bf25-0c015c3f3e07,721,,,"[97.8, 11.1]",3938638,16,,,,2.2142975,,Right Foot,,,,"[89.4, 22.3]",,Ground Pass,,14.0,,,Nicolae Claudiu Stanciu,10916.0,,,,,,1,From Throw In,Florinel Teodor Coman,34599.0,Left Midfield,26,Romania,905,['db728127-9000-44b5-8f59-1cfeb8cfb64c'],3,,,,,,,,,,,,,,,,Romania,905,00:16:03.897,Pass,,,,,,,97.8,11.1,89.4,22.3,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,0.760738,,,,,,,,,,,53def545-06ee-43b4-8eec-bdbc3ac2bea8,724,,,"[91.9, 29.7]",3938638,16,,,,0.8173022,,Right Foot,,,,"[101.0, 39.4]",,Ground Pass,,13.300376,,,Denis Mihai Drăguş,31193.0,,,,,,1,From Throw In,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,26,Romania,905,['5754a2d4-56a2-449e-a43b-4bd99b627877'],6,,,,,,,,,,,,,,,,Romania,905,00:16:06.990,Pass,,,,,,,91.9,29.7,101.0,39.4,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.472192,,,,,,,,,,,eb47fe81-0909-4b95-8b25-de331e4af9e7,732,,,"[23.3, 38.5]",3938638,16,,,,-1.234554,,Left Foot,,,,"[26.9, 28.2]",,Ground Pass,,10.911004,,,Georgiy Sudakov,38975.0,,,,,,1,Regular Play,Taras Stepanenko,11000.0,Left Defensive Midfield,27,Ukraine,911,['c3b4260c-f7e6-42d7-88dc-4d6a28e7c00e'],10,,,,,,,,,,,,,,,,Ukraine,911,00:16:10.601,Pass,,,,,,,23.3,38.5,26.9,28.2,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.094583,,,,,,,,,,,2d27950c-98ef-435c-824a-f0614e56f6c0,735,,,"[26.5, 26.9]",3938638,16,,,,-2.9404044,,Right Foot,,,,"[11.3, 23.8]",,Ground Pass,,15.5128975,,,Oleksandr Zinchenko,3575.0,,,,,,1,Regular Play,Georgiy Sudakov,38975.0,Center Attacking Midfield,27,Ukraine,911,['bdbb5c30-4561-49f3-8dfb-4e166323bf46'],13,,,,,,,,,,,,,,,,Ukraine,911,00:16:13.093,Pass,,,,,,,26.5,26.9,11.3,23.8,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,87ac304a-4f4f-4776-ad9e-6e6bdf4e5cf4,738,,,"[15.5, 24.8]",3938638,16,,,,1.7036302,,Left Foot,,,,"[12.4, 48.0]",,Ground Pass,,23.406197,,,Illia Zabarnyi,39136.0,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Back,27,Ukraine,911,['dd1c858a-a44a-4b1c-8dc2-8bd8ca0b1e03'],17,,,,,,,,,,,,,,,,Ukraine,911,00:16:17.128,Pass,,,,,,,15.5,24.8,12.4,48.0,Romania vs Ukraine,Romania,Ukraine
