50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,"[56.8, 47.8]",,,,,,,,,,,,,4.993183,,,,,,,,,,,,,,,c1de747a-8076-4ab3-8435-50b62377dd85,134,,,"[48.0, 56.6]",3938644,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Center Back,6,Portugal,780,"['59fe3392-94d9-4f34-80ad-ed6063305f39', 'a2e62a99-c0b4-4524-a7f6-d2696428b504']",52,,,,,,,,,,,,,,,,Portugal,780,00:02:52.644,Carry,,,,,,,48.0,56.6,56.8,47.8,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[64.2, 65.3]",,,,,,,,,,,,,1.97041,,,,,,,,,,,,,,,db0e6b00-36b0-4b8f-9d0e-3da1e5beb8d3,137,,,"[65.0, 65.7]",3938644,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,António João Pereira Albuquerque Tavares Silva,143854.0,Right Center Back,6,Portugal,780,"['2d17bc76-4dd6-470f-8c55-57c105deb204', 'cf61e370-46d0-4c5f-878f-e10201af990c']",58,,,,,,,,,,,,,,,,Portugal,780,00:02:58.941,Carry,,,,,,,65.0,65.7,64.2,65.3,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[59.4, 48.5]",,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,,2e0e84e6-65fa-4dd3-ae90-8ede29013865,140,,,"[56.5, 56.0]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Center Back,6,Portugal,780,"['4b4d5bbb-6d80-4df8-91ed-e59409cb429b', 'a18398e0-d858-4aaf-a6c6-b1c747609087']",2,,,,,,,,,,,,,,,,Portugal,780,00:03:02.118,Carry,,,,,,,56.5,56.0,59.4,48.5,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[63.7, 16.8]",,,,,,,,,,,,,1.020253,,,,,,,,,,,,,,,a870299e-84db-4c59-b336-bc61f5dbf158,143,,,"[61.4, 21.9]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonçalo Bernardo Inácio,42106.0,Left Center Back,6,Portugal,780,"['8e5e3e03-218c-4aa0-ad4c-5c5fa1b1b77e', 'd0a225c5-f91e-41ab-805c-7bd973df9820']",5,,,,,,,,,,,,,,,,Portugal,780,00:03:05.604,Carry,,,,,,,61.4,21.9,63.7,16.8,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[80.1, 12.2]",,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,6f8c7ff3-7c1b-4e7b-8d96-71e397f745d6,146,,,"[73.1, 10.5]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Félix Sequeira,12041.0,Left Attacking Midfield,6,Portugal,780,"['dcca01ca-c912-42c9-9006-2a41d7115575', 'f5f39f78-dd21-41a4-bfd0-4c24ba7cd08c']",7,,,,,,,,,,,,,,,,Portugal,780,00:03:07.747,Carry,,,,,,,73.1,10.5,80.1,12.2,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[75.5, 19.8]",,,,,,,,,,,,,0.808839,,,,,,,,,,,,,,,6b1fc1d3-ec86-4cc5-8413-6ca529442802,149,,,"[75.5, 20.2]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Left Defensive Midfield,6,Portugal,780,"['2002e52f-301f-4730-b902-1b0ff925cb83', '444dda75-cd91-4383-94a9-1ed3986bc233', 'b555a000-7eff-4d6f-8987-2db2480e0dae']",12,,,,,,,,,,,,,,,,Portugal,780,00:03:12.922,Carry,True,,,,,,75.5,20.2,75.5,19.8,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[78.8, 9.7]",,,,,,,,,,,,,0.674324,,,,,,,,,,,,,,,4d671e34-4633-466c-b955-48cca8e62176,153,,,"[82.4, 7.6]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Lomba Neto,23256.0,Left Wing Back,6,Portugal,780,"['3cfd77bf-7323-4c2c-816d-88072cafc780', '63e59582-94d3-4041-a5ea-a9098155a519', 'c06ec40e-924f-4c50-a6be-6bf912410ff9']",14,,,,,,,,,,,,,,,,Portugal,780,00:03:14.822,Carry,True,,,,,,82.4,7.6,78.8,9.7,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[70.2, 5.6]",,,,,,,,,,,,,0.908953,,,,,,,,,,,,,,,88262ad8-fe79-4a95-bb07-1fe30bb6ff30,157,,,"[68.8, 4.3]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gonçalo Bernardo Inácio,42106.0,Left Center Back,6,Portugal,780,"['0002de75-744c-46d3-89c4-9cd7bc37a0a7', '197cdd6a-9b36-4413-99ef-40c77677c2ea', '24c29912-a4d3-4610-8228-39cfb9944b6d']",16,,,,,,,,,,,,,,,,Portugal,780,00:03:16.382,Carry,True,,,,,,68.8,4.3,70.2,5.6,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[69.6, 15.1]",,,,,,,,,,,,,0.023725001,,,,,,,,,,,,,,,16b515a2-58b1-4188-b86b-d525fa72383a,162,,,"[70.2, 14.5]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Lomba Neto,23256.0,Left Wing Back,6,Portugal,780,"['500d5a5f-da17-40ac-88cb-9cbb96698771', '97629dc1-c3bd-4110-91cb-c4614efb7f22']",17,,,,,,,,,,,,,,,,Portugal,780,00:03:17.857,Carry,,,,,,,70.2,14.5,69.6,15.1,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[54.8, 28.4]",,,,,,,,,,,,,1.231873,,,,,,,,,,,,,,,e79a5a06-acf4-48df-94fa-3c7beacf1ee0,166,,,"[56.2, 21.9]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Center Back,6,Portugal,780,"['60f3d0c7-36c7-488d-bdb9-21c810a61ab9', '752e6d07-05ec-47b6-8ec1-1a2f749731ae']",20,,,,,,,,,,,,,,,,Portugal,780,00:03:20.115,Carry,,,,,,,56.2,21.9,54.8,28.4,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[71.9, 65.1]",,,,,,,,,,,,,1.481113,,,,,,,,,,,,,,,9d437c90-ddc8-4d66-9597-5e243519049a,169,,,"[67.3, 65.1]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,António João Pereira Albuquerque Tavares Silva,143854.0,Right Center Back,6,Portugal,780,"['97a6aa5a-6b6d-446a-966c-05f29f2cf9b2', 'a73e8799-9c4d-41c7-9dc5-50fa74cb5274']",23,,,,,,,,,,,,,,,,Portugal,780,00:03:23.580,Carry,,,,,,,67.3,65.1,71.9,65.1,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[87.0, 69.5]",,,,,,,,,,,,,3.877017,,,,,,,,,,,,,,,64dd749b-5446-488b-bc3e-a7931f9b87f9,172,,,"[84.6, 77.5]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Fernandes Conceição,39624.0,Right Attacking Midfield,6,Portugal,780,"['060bfc0d-671f-48bb-aaa0-8e79202f325c', '0a13829b-5130-4bfb-bf2e-49b61b3a7d07']",26,,,,,,,,,,,,,,,,Portugal,780,00:03:26.248,Carry,,,,,,,84.6,77.5,87.0,69.5,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[71.1, 52.3]",,,,,,,,,,,,,1.402255,,,,,,,,,,,,,,,f373ad11-fe40-4c7b-9769-e9e41cc66710,175,,,"[68.4, 54.8]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Left Defensive Midfield,6,Portugal,780,"['4df76cb6-7d1c-4e95-b87a-a93bf258541d', '9ad5eb39-a117-44be-a39c-841dfd016b3d']",31,,,,,,,,,,,,,,,,Portugal,780,00:03:31.405,Carry,,,,,,,68.4,54.8,71.1,52.3,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[92.4, 5.7]",,,,,,,,,,,,,2.49787,,,,,,,,,,,,,,,5a80214a-c067-4253-bfcb-9ddd83d69ee7,178,,,"[86.3, 6.3]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Lomba Neto,23256.0,Left Wing Back,6,Portugal,780,"['3e175dfe-b30b-48ab-9bd8-d808a12c1c6d', '7a300fd1-90de-489f-9196-a934aa2eb8b9', 'da23e929-36dc-4597-be8d-14b664b1ef0c']",35,,,,,,,,,,,,,,,,Portugal,780,00:03:35.298,Carry,True,,,,,,86.3,6.3,92.4,5.7,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[112.2, 6.2]",,,,,,,,,,,,,2.608295,,,,,,,,,,,,,,,ea13673b-5631-4c3d-b371-2827d7345c89,181,,,"[92.4, 5.7]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Lomba Neto,23256.0,Left Wing Back,6,Portugal,780,"['3e175dfe-b30b-48ab-9bd8-d808a12c1c6d', '7a300fd1-90de-489f-9196-a934aa2eb8b9', 'a836a8ac-51fd-460a-915c-94394b4407b7', 'd662d5ab-e5a2-4744-9829-b04172b08bb8']",37,,,,,,,,,,,,,,,,Portugal,780,00:03:37.795,Carry,True,,,,,,92.4,5.7,112.2,6.2,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[85.2, 50.0]",,,,,,,,,,,,,1.373947,,,,,,,,,,,,,,,e6b0e552-2162-4055-af7f-2e6d10c0f896,190,,,"[84.3, 57.1]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Left Defensive Midfield,7,Georgia,2138,"['3694856d-3b7d-4d42-a4a1-9cccd80f6890', 'cc740259-0d96-46d4-ad80-74e949e8e84b']",54,,,,,,,,,,,,,,,,Portugal,780,00:03:54.993,Carry,,,,,,,84.3,57.1,85.2,50.0,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[97.4, 47.8]",,,,,,,,,,,,,0.170664,,,,,,,,,,,,,,,0d2f8111-6127-4e33-87e5-9c28a958d618,193,,,"[94.7, 45.2]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Félix Sequeira,12041.0,Left Attacking Midfield,7,Georgia,2138,"['1c6a3a93-db08-4b02-957c-6c6fb0b8f1c2', '5de6b946-50b0-4f67-9974-a4de367cdec5', '77d17376-1613-4b74-867d-fd484ce73e13']",56,,,,,,,,,,,,,,,,Portugal,780,00:03:56.946,Carry,True,,,,,,94.7,45.2,97.4,47.8,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[28.3, 34.0]",,,,,,,,,,,,,1.776343,,,,,,,,,,,,,,,a8597472-5608-466f-8def-9436d216b756,199,,,"[25.4, 31.6]",3938644,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guram Kashia,7839.0,Center Back,7,Georgia,2138,"['2c73a60a-fa35-4758-baa2-8b9d5f7fb161', '5b280020-f6c5-4bb2-b74a-f88106714bd9', '76a9c3fe-4f39-4949-94fc-94041e6b9132']",58,,,,,,,,,,,,,,,,Georgia,2138,00:03:58.043,Carry,True,,,,,,25.4,31.6,28.3,34.0,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[45.4, 52.2]",,,,,,,,,,,,,1.726489,,,,,,,,,,,,,,,e5f15064-020e-4f47-a838-fa4ed83d1b21,203,,,"[42.0, 52.2]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges Mikautadze,33234.0,Right Center Forward,7,Georgia,2138,"['1ed59e68-51e3-486b-8cf5-8eeab26ce75c', '2c9e5520-3160-40ce-afd7-6a2fee0a3cc8', '32ebcb5e-f78b-4f95-8575-56c4be7eb301', 'f18f23a4-97f8-4ef9-a2fa-665d6b325a66']",1,,,,,,,,,,,,,,,,Georgia,2138,00:04:01.814,Carry,True,,,,,,42.0,52.2,45.4,52.2,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[71.9, 22.1]",,,,,,,,,,,,,0.247752,,,,,,,,,,,,,,,a23b26d5-2dac-417a-b38f-146e45e18c2b,208,,,"[69.9, 19.1]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Lomba Neto,23256.0,Left Wing Back,7,Georgia,2138,"['1d271ff6-e6d8-41a9-b97d-a8ea926991d9', '5f4bce24-697b-4fbf-90bf-6178f9099733']",4,,,,,,,,,,,,,,,,Portugal,780,00:04:04.567,Carry,,,,,,,69.9,19.1,71.9,22.1,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[51.1, 67.9]",,,,,,,,,,,,,0.34891,,,,,,,,,,,,,,,e360d17b-565f-4f66-a40e-bae2eb98e88f,212,,,"[52.5, 68.5]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgi Chakvetadze,23646.0,Right Center Midfield,7,Georgia,2138,"['75c79470-0157-47ac-a888-7ffe5dc61f20', 'caa64c65-7715-443e-bbe3-5279c69d7a24']",6,,,,,,,,,,,,,,,,Georgia,2138,00:04:06.725,Carry,,,,,,,52.5,68.5,51.1,67.9,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[47.6, 70.4]",,,,,,,,,,,,,1.865494,,,,,,,,,,,,,,,f525848e-ad83-4110-8ca7-98a4378c1530,215,,,"[42.9, 70.4]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Otar Kakabadze,25036.0,Right Wing Back,7,Georgia,2138,"['5535f795-323a-4059-aa8a-965aa3bd1364', '9e797224-d5f3-4222-8665-c786d659da92']",8,,,,,,,,,,,,,,,,Georgia,2138,00:04:08.251,Carry,,,,,,,42.9,70.4,47.6,70.4,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[55.1, 74.4]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,c76b307a-76c0-4103-9e51-11346f0cedeb,218,,,"[55.8, 74.4]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgi Chakvetadze,23646.0,Right Center Midfield,7,Georgia,2138,"['04fc213f-bbf1-4a19-a2b8-7d8eea4c6253', '507dbdf0-43c6-4fd8-98f5-6c014fb8e0b1']",10,,,,,,,,,,,,,,,,Georgia,2138,00:04:10.915,Carry,,,,,,,55.8,74.4,55.1,74.4,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[45.4, 71.5]",,,,,,,,,,,,,1.295748,,,,,,,,,,,,,,,fbf68343-9d8b-41be-843b-750b5a7bbadd,221,,,"[47.0, 72.8]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Otar Kakabadze,25036.0,Right Wing Back,7,Georgia,2138,"['26648de2-7cb3-4145-b472-70e5a8f537f6', 'dbdc9c2b-4601-45a5-bbb1-309905e60261']",11,,,,,,,,,,,,,,,,Georgia,2138,00:04:11.693,Carry,,,,,,,47.0,72.8,45.4,71.5,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[42.9, 64.0]",,,,,,,,,,,,,0.31606,,,,,,,,,,,,,,,d948115e-021d-47bd-baa6-2a01ed85db83,225,,,"[41.3, 63.3]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Otar Kiteishvili,11335.0,Center Defensive Midfield,7,Georgia,2138,"['1082377c-b912-430c-8f54-76d193758bc9', '79d75fec-c086-4235-8be6-a5e39bc9259e', 'bf80eae7-1da2-47da-bb43-6b952d260eab']",13,,,,,,,,,,,,,,,,Georgia,2138,00:04:13.745,Carry,True,,,,,,41.3,63.3,42.9,64.0,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[34.8, 70.2]",,,,,,,,,,,,,3.395864,,,,,,,,,,,,,,,2eeae156-15c5-47b1-ab2d-f864f7adf706,228,,,"[42.0, 74.4]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Otar Kakabadze,25036.0,Right Wing Back,7,Georgia,2138,"['473f9a1b-5fa3-4d7b-a749-069fb6594c7b', '647b7f24-f385-4b3d-89e5-c2d072f99415']",14,,,,,,,,,,,,,,,,Georgia,2138,00:04:14.359,Carry,,,,,,,42.0,74.4,34.8,70.2,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[13.2, 57.6]",,,,,,,,,,,,,1.540311,,,,,,,,,,,,,,,7b7bc4bc-6ef3-4686-a428-5254a2807484,231,,,"[14.9, 64.4]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgi Gvelesiani,398886.0,Right Center Back,7,Georgia,2138,"['9e37469d-b2d2-403b-a22f-aba12540c571', 'c692083a-243b-47e6-a490-c6ce66b1bdf1', 'dd9b8e19-1dcf-43aa-ba7f-93775bd0c75f']",18,,,,,,,,,,,,,,,,Georgia,2138,00:04:18.866,Carry,True,,,,,,14.9,64.4,13.2,57.6,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[4.4, 40.4]",,,,,,,,,,,,,1.649482,,,,,,,,,,,,,,,45e90718-4bb1-4256-a623-df12611e724a,235,,,"[3.4, 46.3]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgi Mamardashvili,102371.0,Goalkeeper,7,Georgia,2138,"['959478a3-59b9-4b5b-95b1-ee269dbc5554', 'd09bd2f0-ca38-4fd1-8e7e-67e49f31fbee', 'e9af1728-37ab-407f-80aa-d3ef82bdb15e']",21,,,,,,,,,,,,,,,,Georgia,2138,00:04:21.302,Carry,True,,,,,,3.4,46.3,4.4,40.4,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[21.3, 7.7]",,,,,,,,,,,,,0.818393,,,,,,,,,,,,,,,cea100fd-a65e-41e9-87bc-f5926a2b3ee4,239,,,"[16.7, 5.4]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lasha Dvali,7655.0,Left Center Back,7,Georgia,2138,"['06aee1b2-0d5a-4949-af26-6d3dca6f5798', '727ca3bd-fa07-4a65-b589-4743715b839c', '8603dea9-9db5-4146-a1f4-d45b19812e51']",24,,,,,,,,,,,,,,,,Georgia,2138,00:04:24.327,Carry,True,,,,,,16.7,5.4,21.3,7.7,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[80.1, 74.7]",,,,,,,,,,,,,2.04377,,,,,,,,,,,,,,,cc29c617-eff7-4dcd-81f1-ddc184e211ec,243,,,"[71.1, 66.4]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,António João Pereira Albuquerque Tavares Silva,143854.0,Right Center Back,8,Portugal,780,"['39f50f66-1ec1-4c70-be90-d87fc6a23f46', '512855c4-e910-4b67-ae7d-ed4dc471864f']",27,,,,,,,,,,,,,,,,Portugal,780,00:04:27.237,Carry,,,,,,,71.1,66.4,80.1,74.7,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[96.4, 73.9]",,,,,,,,,,,,,3.539309,,,,,,,,,,,,,,,ad023a23-d4aa-4d69-8f82-7d6568bbff55,246,,,"[94.0, 78.3]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Fernandes Conceição,39624.0,Right Attacking Midfield,8,Portugal,780,"['3cde274e-c3a3-4d3b-9b40-b87cd89eb4e3', '8ec8c1aa-e805-4061-8ce8-1a742cece51a']",30,,,,,,,,,,,,,,,,Portugal,780,00:04:30.661,Carry,,,,,,,94.0,78.3,96.4,73.9,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[79.3, 70.1]",,,,,,,,,,,,,0.533274,,,,,,,,,,,,,,,4d212299-0790-45af-acd2-08b03160762d,249,,,"[79.9, 71.0]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,António João Pereira Albuquerque Tavares Silva,143854.0,Right Center Back,8,Portugal,780,"['a6fabcd6-df7d-4eb2-829f-e30f8d90c421', 'f20e6eb9-2af8-496f-8347-3b427344de75']",35,,,,,,,,,,,,,,,,Portugal,780,00:04:35.480,Carry,,,,,,,79.9,71.0,79.3,70.1,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[77.2, 58.8]",,,,,,,,,,,,,2.887262,,,,,,,,,,,,,,,742a0185-bd56-44c1-b26d-e963ac4e6bef,252,,,"[77.0, 60.0]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Left Defensive Midfield,8,Portugal,780,"['ad018f5f-1b27-4088-81a7-40ef688ff12d', 'dc988997-56d3-41d0-9514-7ff032881875']",37,,,,,,,,,,,,,,,,Portugal,780,00:04:37.029,Carry,,,,,,,77.0,60.0,77.2,58.8,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[92.4, 73.0]",,,,,,,,,,,,,5.374533,,,,,,,,,,,,,,,34052b97-c9e0-4bf6-816b-ac92139627b5,255,,,"[91.8, 77.5]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Fernandes Conceição,39624.0,Right Attacking Midfield,8,Portugal,780,"['bbd560b8-d448-42b7-9828-853f3a7623f5', 'beb5d53c-5199-47a3-85d4-de0d531a76cb']",42,,,,,,,,,,,,,,,,Portugal,780,00:04:42.032,Carry,,,,,,,91.8,77.5,92.4,73.0,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[97.4, 75.9]",,,,,,,,,,,,,1.828363,,,,,,,,,,,,,,,c78f8107-785d-4890-8d47-cc3f6545545d,261,,,"[97.7, 75.9]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Fernandes Conceição,39624.0,Right Attacking Midfield,8,Portugal,780,"['1a4f6392-5133-4baf-ba6d-3d8da638ecad', '7ceb5134-13d6-4cd6-b748-ed4a43040e91']",52,,,,,,,,,,,,,,,,Portugal,780,00:04:52.780,Carry,,,,,,,97.7,75.9,97.4,75.9,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[77.8, 74.1]",,,,,,,,,,,,,0.634285,,,,,,,,,,,,,,,94b3041e-e560-4b72-bbeb-27c60f8a9c6b,264,,,"[78.4, 75.3]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Neves,143859.0,Right Defensive Midfield,8,Portugal,780,"['8ef31bc8-fe94-4bfc-8d8f-0d329b18e870', 'c6f7cd67-db5f-472c-9152-aad9d818b90a']",56,,,,,,,,,,,,,,,,Portugal,780,00:04:56.408,Carry,,,,,,,78.4,75.3,77.8,74.1,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[69.0, 54.6]",,,,,,,,,,,,,1.032412,,,,,,,,,,,,,,,7d4abb2b-fa6b-4bde-813c-ef868840255c,267,,,"[70.2, 56.0]",3938644,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Back,8,Portugal,780,"['7b5d5044-bf1d-4a28-8dee-c16eef64d4dd', 'b684a70f-db17-4e06-ac50-45586a06fad5']",58,,,,,,,,,,,,,,,,Portugal,780,00:04:58.662,Carry,,,,,,,70.2,56.0,69.0,54.6,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[76.1, 18.7]",,,,,,,,,,,,,0.96515,,,,,,,,,,,,,,,273b9202-8acc-4119-88c0-bfc49f459fc8,270,,,"[69.9, 23.6]",3938644,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonçalo Bernardo Inácio,42106.0,Left Center Back,8,Portugal,780,"['407dcd27-31ac-4e5c-bf28-76b623d25468', '4edfa03a-7fe1-4ee7-89fe-451e0d6eb565']",1,,,,,,,,,,,,,,,,Portugal,780,00:05:01.345,Carry,,,,,,,69.9,23.6,76.1,18.7,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[85.2, 5.2]",,,,,,,,,,,,,0.848279,,,,,,,,,,,,,,,ceeceea5-9f47-4af3-aaa4-725c85132292,273,,,"[85.2, 4.6]",3938644,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Lomba Neto,23256.0,Left Wing Back,8,Portugal,780,"['06fc52e6-f5c4-4347-8b71-2a0aa8b98424', '81df3c63-2895-4c0e-8ae8-990f092b82e7']",3,,,,,,,,,,,,,,,,Portugal,780,00:05:03.137,Carry,,,,,,,85.2,4.6,85.2,5.2,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[70.7, 11.6]",,,,,,,,,,,,,1.690673,,,,,,,,,,,,,,,056ca813-d67f-4766-8fd7-e63610441b17,276,,,"[75.5, 11.6]",3938644,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonçalo Bernardo Inácio,42106.0,Left Center Back,8,Portugal,780,"['47b2ffb4-d5f4-4561-b8e4-ed18526fa0cc', 'b85f9c9f-89dc-45a6-a3e6-3a7b551b0f8a']",5,,,,,,,,,,,,,,,,Portugal,780,00:05:05.120,Carry,,,,,,,75.5,11.6,70.7,11.6,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[57.2, 42.0]",,,,,,,,,,,,,4.20771,,,,,,,,,,,,,,,b2982855-315e-49ad-8f24-c77b04bba7ce,279,,,"[48.6, 30.3]",3938644,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Back,8,Portugal,780,"['079fd6cc-936c-4e24-ace2-b3df3d568c76', 'd521e7ca-7776-4fc1-b246-c6831b3e5599']",8,,,,,,,,,,,,,,,,Portugal,780,00:05:08.771,Carry,,,,,,,48.6,30.3,57.2,42.0,Georgia vs Portugal,Georgia,Portugal
,,,,,,"[71.1, 65.3]",,,,,,,,,,,,,0.899445,,,,,,,,,,,,,,,2b3a436f-c9b1-4f3c-a5b9-9de98f51190c,282,,,"[70.2, 65.3]",3938644,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,António João Pereira Albuquerque Tavares Silva,143854.0,Right Center Back,8,Portugal,780,"['10459990-bf52-4e08-823d-1d13475e7425', '59d1a2b2-86b3-4dbf-93f3-643419606476']",14,,,,,,,,,,,,,,,,Portugal,780,00:05:14.910,Carry,,,,,,,70.2,65.3,71.1,65.3,Georgia vs Portugal,Georgia,Portugal
