50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,656aa183-c2d0-4454-a636-ac43fd9c28d8,1565,,"[31.5, 56.8]",3930173,34,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jules Koundé,4445.0,Right Back,50,France,771,['4d8e74c4-7176-4bb5-ba22-fd7389ff1117'],40,,,,,,,,,,,,,,,,France,771,00:34:40.759,Ball Receipt*,,,,,,,31.5,56.8,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3979453-1784-4385-91ec-346e639ba67a,1568,,"[58.1, 72.4]",3930173,34,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ousmane Dembélé,5477.0,Right Midfield,50,France,771,['ab5ead2a-d142-4372-a055-62096bc381ff'],46,,,,,,,,,,,,,,,,France,771,00:34:46.484,Ball Receipt*,,,,,,,58.1,72.4,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fb771dc-c19d-4599-a2b2-2d21403e2a98,1571,,"[60.5, 69.9]",3930173,34,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jules Koundé,4445.0,Right Back,50,France,771,['35a01c57-15de-42a8-b65a-0314f8f21dda'],54,,,,,,,,,,,,,,,,France,771,00:34:54.326,Ball Receipt*,,,,,,,60.5,69.9,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9783681-8031-4a28-9c6c-ac9850ec41ba,1574,,"[56.4, 68.6]",3930173,34,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ousmane Dembélé,5477.0,Right Midfield,50,France,771,['7b86f22b-462d-4aa0-b569-a2df877c7f15'],56,,,,,,,,,,,,,,,,France,771,00:34:56.709,Ball Receipt*,,,,,,,56.4,68.6,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15fe28b9-6cf7-439e-8a44-f313d80bfde5,1584,,"[27.7, 36.7]",3930173,35,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,N'Golo Kanté,3961.0,Right Defensive Midfield,51,France,771,['4993e22f-1e3e-452e-967a-bec22e995ee7'],12,,,,,,,,,,,,,,,,France,771,00:35:12.927,Ball Receipt*,,,,,,,27.7,36.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb2a5a9b-9f89-491a-a95b-1c479f7a5bdb,1586,,"[51.2, 47.8]",3930173,35,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adrien Rabiot,3026.0,Left Midfield,51,France,771,['89da5f5e-22bb-42d3-a8b4-f9fb845c26a6'],20,,,,,,,,,,,,,,,,France,771,00:35:20.628,Ball Receipt*,,,,,,,51.2,47.8,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ddc9711-9ad0-4d42-943d-d197f254d333,1588,,"[38.7, 48.4]",3930173,35,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dayotchanculle Upamecano,8519.0,Right Center Back,51,France,771,['2ed8beef-6b92-4602-81c5-f5d6f3257a62'],21,,,,,,,,,,,,,,,,France,771,00:35:21.537,Ball Receipt*,,,,,,,38.7,48.4,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c948b94-becc-49f0-af9a-0547a186287a,1591,,"[43.3, 26.5]",3930173,35,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aurélien Djani Tchouaméni,10481.0,Left Defensive Midfield,51,France,771,['6e5bfb55-5bc3-4324-a612-26780a57f4c5'],23,,,,,,,,,,,,,,,,France,771,00:35:23.371,Ball Receipt*,,,,,,,43.3,26.5,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c878dd1c-c849-4281-98ae-1c765e3bed66,1594,,"[54.3, 34.7]",3930173,35,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,N'Golo Kanté,3961.0,Right Defensive Midfield,51,France,771,['3a079c49-0f33-47c8-9933-22a820d4b53b'],27,,,,,,,,,,,,,,,,France,771,00:35:27.775,Ball Receipt*,,,,,,,54.3,34.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e425e9c-d530-4a65-8a16-96024d6e60f6,1597,,"[75.6, 34.8]",3930173,35,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marcus Thuram,2972.0,Center Forward,51,France,771,['a4ed0090-18b4-4382-926a-45a70ae41abd'],29,,,,,,,,,,,,,,,,France,771,00:35:29.912,Ball Receipt*,,,,,,,75.6,34.8,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01b61060-7544-44e2-8ee6-a9ed756c9947,1601,,"[71.7, 24.7]",3930173,35,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Antoine Griezmann,5487.0,Center Attacking Midfield,51,France,771,"['24a90d4f-25f0-468e-84e2-867025afb3e7', '25659483-16b3-4e9a-acfd-a1b8ffa02572']",30,,,,,,,,,,,,,,,,France,771,00:35:30.553,Ball Receipt*,True,,,,,,71.7,24.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8b0af24-f603-4f88-83fe-76358f8a990e,1603,,"[67.7, 26.8]",3930173,35,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,N'Golo Kanté,3961.0,Right Defensive Midfield,51,France,771,['0e6ac212-8fc1-4078-bde1-01c641dc996d'],31,,,,,,,,,,,,,,,,France,771,00:35:31.456,Ball Receipt*,,,,,,,67.7,26.8,,,Netherlands vs France,Netherlands,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,07e89f63-21c6-4bc4-b16a-f100d1a16215,1607,,"[90.5, 11.9]",3930173,35,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marcus Thuram,2972.0,Center Forward,51,France,771,['592445ae-2445-423d-be61-abec31e14995'],35,,,,,,,,,,,,,,,,France,771,00:35:35.311,Ball Receipt*,,,,,,,90.5,11.9,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08835f37-3e98-41eb-8049-4aeebedf3ee2,1611,,"[110.2, 5.2]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Left Midfield,52,France,771,"['1207adca-73a7-487f-8393-2a299764b2ca', '9f09dbec-3845-4351-bf6b-fd270164e88d']",8,,,,,,,,,,,,,,,,France,771,00:36:08.202,Ball Receipt*,True,,,,,,110.2,5.2,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602e3f4-1558-4394-ad16-c044fa0dff92,1614,,"[104.3, 0.7]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,52,France,771,['e9fe915c-ba8b-4ee3-9ae0-f8c154be74da'],9,,,,,,,,,,,,,,,,France,771,00:36:09.105,Ball Receipt*,,,,,,,104.3,0.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4115109d-c10d-4894-9c36-b05bb2e98636,1621,,"[47.5, 37.9]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,53,Netherlands,941,['94a80bb9-1ead-4647-822a-dde4c87ca134'],17,,,,,,,,,,,,,,,,Netherlands,941,00:36:17.512,Ball Receipt*,,,,,,,47.5,37.9,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb0c1c37-c9bd-4696-a3b5-c947e56e1647,1624,,"[70.4, 43.3]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavi Simons,39167.0,Center Attacking Midfield,53,Netherlands,941,['a9b27126-27db-4bc0-8382-734c34900537'],20,,,,,,,,,,,,,,,,Netherlands,941,00:36:20.151,Ball Receipt*,,,,,,,70.4,43.3,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffe89dfc-d0c8-433f-9337-1fd70f6769b5,1627,,"[87.6, 66.7]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Memphis Depay,2988.0,Center Forward,53,Netherlands,941,['10b64ee3-9c3e-41d2-a4c7-68690b4d9ad9'],23,,,,,,,,,,,,,,,,Netherlands,941,00:36:23.287,Ball Receipt*,,,,,,,87.6,66.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1681d80-629f-4975-adfc-bb74bd6fdf8a,1634,,"[49.9, 4.2]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Thuram,2972.0,Center Forward,53,Netherlands,941,['aa3ecff4-9857-4d80-8420-e21772d3c595'],33,,,,,,,,,,,,,,,,France,771,00:36:33.586,Ball Receipt*,,,,,,,49.9,4.2,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd1e751-e2c1-45ea-b5e2-f3e6fb481a68,1639,,"[70.4, 71.8]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Back,53,Netherlands,941,['0faedd5c-b2fc-4b0a-b0eb-a37edfc82a45'],38,,,,,,,,,,,,,,,,Netherlands,941,00:36:38.380,Ball Receipt*,,,,,,,70.4,71.8,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9996a65d-75c9-4be4-8d67-b0f153b6322d,1642,,"[61.4, 49.5]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,53,Netherlands,941,['6eb487d4-d73e-47f8-b293-331eece656c4'],44,,,,,,,,,,,,,,,,Netherlands,941,00:36:44.608,Ball Receipt*,,,,,,,61.4,49.5,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4286dc3-aea1-4970-b199-ccfc3b0f4f38,1645,,"[72.3, 53.1]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,53,Netherlands,941,['b7828260-cf53-4670-8915-cc66c2a76cb3'],46,,,,,,,,,,,,,,,,Netherlands,941,00:36:46.447,Ball Receipt*,,,,,,,72.3,53.1,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9da21aa-c6f4-4418-8688-3db8030d2e5a,1648,,"[75.3, 46.9]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,53,Netherlands,941,['8d59b772-4053-4c45-b5fc-c9811b38cd13'],47,,,,,,,,,,,,,,,,Netherlands,941,00:36:47.849,Ball Receipt*,,,,,,,75.3,46.9,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7c394b9-814d-461e-814d-822c62606525,1650,,"[68.4, 49.7]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,53,Netherlands,941,['5ad9d7b4-ffcc-4ba3-bcac-546755c586eb'],48,,,,,,,,,,,,,,,,Netherlands,941,00:36:48.826,Ball Receipt*,,,,,,,68.4,49.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdec25d9-6eaa-48ce-bd3a-7999a06187b7,1653,,"[90.6, 76.1]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing,53,Netherlands,941,['c776d859-cc56-464a-9d08-ad68e9f9996a'],51,,,,,,,,,,,,,,,,Netherlands,941,00:36:51.568,Ball Receipt*,,,,,,,90.6,76.1,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f26afb35-66ce-42fa-8566-9de87296d614,1656,,"[86.7, 70.1]",3930173,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,53,Netherlands,941,['7484b116-35fd-44ae-81dd-b3dbaed3efdd'],58,,,,,,,,,,,,,,,,Netherlands,941,00:36:58.130,Ball Receipt*,,,,,,,86.7,70.1,,,Netherlands vs France,Netherlands,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,16b29553-3402-4be9-bef0-a6c76956b4f3,1667,,"[114.3, 43.2]",3930173,38,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,William Saliba,17592.0,Left Center Back,54,France,771,['c39dc8b8-5619-401a-a9d0-5c6725f86b2d'],17,,,,,,,,,,,,,,,,France,771,00:38:17.974,Ball Receipt*,,,,,,,114.3,43.2,,,Netherlands vs France,Netherlands,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,820709f0-4c82-486b-a99d-95500f3c0c8c,1670,,"[97.8, 74.4]",3930173,38,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Midfield,54,France,771,['c8ac2dc4-0ca7-4cb7-9fe9-da2750b79867'],23,,,,,,,,,,,,,,,,France,771,00:38:23.074,Ball Receipt*,,,,,,,97.8,74.4,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca18fc8e-f1fd-4f05-8ab2-2862a5c10fe7,1673,,"[46.8, 7.7]",3930173,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Memphis Depay,2988.0,Center Forward,55,Netherlands,941,"['93a32d3e-a83c-46cb-b2b3-5d5a0eacbbf8', 'e814d579-8c9b-4438-8b6e-e3fcbc0ee33a']",52,,,,,,,,,,,,,,,,Netherlands,941,00:38:52.453,Ball Receipt*,True,,,,,,46.8,7.7,,,Netherlands vs France,Netherlands,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,47c0a1ff-9ad9-458d-a397-6fa43c9a5ca8,1676,,"[33.2, 21.3]",3930173,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tijjani Reijnders,21582.0,Left Defensive Midfield,55,Netherlands,941,['4e0ce4ef-155b-4320-a889-dc09769cdd76'],57,,,,,,,,,,,,,,,,Netherlands,941,00:38:57.218,Ball Receipt*,,,,,,,33.2,21.3,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8914005-8517-49e0-9c75-bf91a82dc6d6,1681,,"[100.6, 70.6]",3930173,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,56,France,771,['93d2abae-327c-4308-be99-6fb6702df011'],1,,,,,,,,,,,,,,,,France,771,00:39:01.586,Ball Receipt*,,,,,,,100.6,70.6,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a498bb99-0e83-4324-95b4-6f97ff58fca1,1696,,"[73.3, 64.5]",3930173,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,59,France,771,['fd71da51-ea83-4cf7-9d96-a42d59ce4d73'],31,,,,,,,,,,,,,,,,France,771,00:41:31.428,Ball Receipt*,,,,,,,73.3,64.5,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e940f2b2-dfd1-47fb-936f-fc6065a74413,1699,,"[66.1, 47.0]",3930173,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,William Saliba,17592.0,Left Center Back,59,France,771,['0cf0beff-1240-4612-8bfa-75e1a87a8b8d'],33,,,,,,,,,,,,,,,,France,771,00:41:33.515,Ball Receipt*,,,,,,,66.1,47.0,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b76ffd11-1fa5-4610-b440-8f40419138d7,1702,,"[77.1, 13.2]",3930173,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,59,France,771,['6e1f32da-67c8-48f5-a266-22a2afd8b33d'],36,,,,,,,,,,,,,,,,France,771,00:41:36.819,Ball Receipt*,,,,,,,77.1,13.2,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e52c25-ccac-487b-819a-b14504242019,1705,,"[64.8, 14.3]",3930173,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,William Saliba,17592.0,Left Center Back,59,France,771,['24ae2458-9cc6-4a60-8dd9-45b5384fe9da'],43,,,,,,,,,,,,,,,,France,771,00:41:43.019,Ball Receipt*,,,,,,,64.8,14.3,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec5c5f2f-2a06-4122-97a9-d72d9c4a8458,1708,,"[62.3, 43.7]",3930173,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,59,France,771,['96e01e52-5a42-4a14-95fc-4f52add6425b'],45,,,,,,,,,,,,,,,,France,771,00:41:45.862,Ball Receipt*,,,,,,,62.3,43.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99496fd2-5066-48fc-b98f-52fd93fabebc,1711,,"[62.0, 63.4]",3930173,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jules Koundé,4445.0,Right Back,59,France,771,['87263cc3-7b7a-4c97-ac1c-746475b680df'],48,,,,,,,,,,,,,,,,France,771,00:41:48.185,Ball Receipt*,,,,,,,62.0,63.4,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4758daa1-7cbf-46bd-9a3f-605c7846b592,1714,,"[50.2, 59.6]",3930173,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dayotchanculle Upamecano,8519.0,Right Center Back,59,France,771,['1a5769e2-f117-4c71-bf9a-358d1c889f88'],53,,,,,,,,,,,,,,,,France,771,00:41:53.424,Ball Receipt*,,,,,,,50.2,59.6,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4657cfca-0b04-4cd2-9aac-e7099f0c2adb,1717,,"[26.1, 50.3]",3930173,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mike Maignan,3761.0,Goalkeeper,59,France,771,['9743b974-2144-4c0b-8490-77e00ffa71df'],1,,,,,,,,,,,,,,,,France,771,00:42:01.528,Ball Receipt*,,,,,,,26.1,50.3,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cc8d0b5-0170-4a09-ae91-51307e5ff6b1,1720,,"[32.3, 27.0]",3930173,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,William Saliba,17592.0,Left Center Back,59,France,771,['ce29007f-1ea3-469a-b2e7-359da20291ee'],4,,,,,,,,,,,,,,,,France,771,00:42:04.851,Ball Receipt*,,,,,,,32.3,27.0,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c248c797-9c7a-4e4b-ae70-6515df0837e0,1723,,"[46.4, 29.1]",3930173,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aurélien Djani Tchouaméni,10481.0,Left Defensive Midfield,59,France,771,['5970084f-f287-4f23-bd1d-dcec236a49df'],6,,,,,,,,,,,,,,,,France,771,00:42:06.563,Ball Receipt*,,,,,,,46.4,29.1,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f74914c-0c1b-4fa4-9944-73ef3988394c,1726,,"[96.8, 5.1]",3930173,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,59,France,771,['621b0ce2-4e98-4808-9067-8f02d4b0654c'],13,,,,,,,,,,,,,,,,France,771,00:42:13.343,Ball Receipt*,,,,,,,96.8,5.1,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c17d51ba-2742-473d-b5ec-bf3e9fb6482d,1733,,"[91.7, 7.8]",3930173,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Left Midfield,59,France,771,['ea08f0b1-065a-4af6-a4f2-eb5939c883eb'],18,,,,,,,,,,,,,,,,France,771,00:42:18.615,Ball Receipt*,,,,,,,91.7,7.8,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a150ca0e-e846-41db-bd4c-02b949ccf2d2,1736,,"[107.6, 35.1]",3930173,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,59,France,771,['25a773a6-6cb2-456f-97dd-3722712f3e39'],20,,,,,,,,,,,,,,,,France,771,00:42:20.692,Ball Receipt*,,,,,,,107.6,35.1,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ee427a-c508-46e3-8b10-a721eb8b226c,1740,,"[26.6, 50.9]",3930173,42,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Stefan de Vrij,7787.0,Right Center Back,61,Netherlands,941,['f806f83c-fac7-4b9f-8035-25a1f08fe599'],40,,,,,,,,,,,,,,,,Netherlands,941,00:42:40.919,Ball Receipt*,,,,,,,26.6,50.9,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a72e619-810c-4dfd-b23b-cbcce32abc31,1742,,"[14.3, 49.0]",3930173,42,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bart Verbruggen,37274.0,Goalkeeper,61,Netherlands,941,['810107f1-29cf-442a-a62b-9734e1c1b5c4'],49,,,,,,,,,,,,,,,,Netherlands,941,00:42:49.855,Ball Receipt*,,,,,,,14.3,49.0,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aad6961-d123-47d1-b23f-ed0c93ff6070,1744,,"[27.2, 56.6]",3930173,42,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Stefan de Vrij,7787.0,Right Center Back,61,Netherlands,941,['3411bc2f-5ab0-4783-94fb-67e67223d169'],58,,,,,,,,,,,,,,,,Netherlands,941,00:42:58.126,Ball Receipt*,,,,,,,27.2,56.6,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd3a955a-6c20-4729-94ba-ebe398eb96ed,1746,,"[35.4, 70.7]",3930173,43,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jerdy Schouten,15503.0,Right Defensive Midfield,61,Netherlands,941,['e18f4829-3d78-4495-919d-0e7fce29c3c5'],0,,,,,,,,,,,,,,,,Netherlands,941,00:43:00.020,Ball Receipt*,,,,,,,35.4,70.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35f81e6c-5174-419d-beca-04e28b2bf4c9,1749,,"[32.4, 66.7]",3930173,43,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Stefan de Vrij,7787.0,Right Center Back,61,Netherlands,941,['26f5e5df-be37-4beb-9bc6-7731ead92515'],3,,,,,,,,,,,,,,,,Netherlands,941,00:43:03.789,Ball Receipt*,,,,,,,32.4,66.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,998c6f6f-3b4f-45b2-a499-f6f82fea4e95,1752,,"[42.7, 71.2]",3930173,43,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jerdy Schouten,15503.0,Right Defensive Midfield,61,Netherlands,941,['0cdbba92-a1db-4cb7-b605-a0170abfad72'],7,,,,,,,,,,,,,,,,Netherlands,941,00:43:07.621,Ball Receipt*,,,,,,,42.7,71.2,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fc59e78-8c33-47b9-9c91-4e37ff2a2cf3,1755,,"[32.4, 67.4]",3930173,43,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Stefan de Vrij,7787.0,Right Center Back,61,Netherlands,941,['e08869fe-b2cf-4ca3-a720-8bff45c2a223'],9,,,,,,,,,,,,,,,,Netherlands,941,00:43:09.245,Ball Receipt*,,,,,,,32.4,67.4,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eae00264-3f87-4801-95f9-1fb5924b7246,1758,,"[14.0, 53.0]",3930173,43,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bart Verbruggen,37274.0,Goalkeeper,61,Netherlands,941,['bca41897-32f5-4fb8-a79d-643944e1b37b'],12,,,,,,,,,,,,,,,,Netherlands,941,00:43:12.634,Ball Receipt*,,,,,,,14.0,53.0,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,793cf236-88ca-4406-90a4-f2dd4b8865bd,1761,,"[20.5, 27.7]",3930173,43,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Virgil van Dijk,3669.0,Left Center Back,61,Netherlands,941,['2d468fc7-594b-400d-a94b-62f306b7d6a8'],18,,,,,,,,,,,,,,,,Netherlands,941,00:43:18.380,Ball Receipt*,,,,,,,20.5,27.7,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dcd78dd-d61e-4c43-add4-a20c3817eeae,1764,,"[14.5, 35.6]",3930173,43,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bart Verbruggen,37274.0,Goalkeeper,61,Netherlands,941,['1102c352-e829-4ce4-b1ca-293d4296337d'],20,,,,,,,,,,,,,,,,Netherlands,941,00:43:20.461,Ball Receipt*,,,,,,,14.5,35.6,,,Netherlands vs France,Netherlands,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707fceb-984a-4f8d-b4f4-b0b29cffd3d0,1767,,"[22.9, 60.0]",3930173,43,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Stefan de Vrij,7787.0,Right Center Back,61,Netherlands,941,['3ce02eb2-e985-4c1b-8bbd-08f61d6f3128'],23,,,,,,,,,,,,,,,,Netherlands,941,00:43:23.394,Ball Receipt*,,,,,,,22.9,60.0,,,Netherlands vs France,Netherlands,France
