50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f657ae6-1cc5-43dd-878f-864ba33a8fee,2585,,,"[71.3, 49.3]",3942382,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Memphis Depay,2988.0,Center Attacking Midfield,96,Netherlands,941,['7c4a856b-498d-4f8d-809e-0a31c7f9ab3c'],39,,,,,,,,,,,,,,,,,Netherlands,941,00:21:39.765,Ball Receipt*,,,,,,,71.3,49.3,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb1c6e25-6f2c-4a60-b850-310383224cd9,2590,,,"[73.2, 54.9]",3942382,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavi Simons,39167.0,Right Wing,96,Netherlands,941,"['366cc1a2-bb1e-45d7-9869-b9027fe1e9d1', '56ab2d2c-7838-48dd-bb74-0981c96b3238']",40,,,,,,,,,,,,,,,,,Netherlands,941,00:21:40.947,Ball Receipt*,True,,,,,,73.2,54.9,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d8159af-8aa8-4925-891c-1eee6f9c6c62,2595,,,"[84.1, 75.2]",3942382,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denzel Dumfries,8125.0,Right Back,96,Netherlands,941,['b38c6fb1-2847-45d9-a1de-cf760e60410f'],43,,,,,,,,,,,,,,,,,Netherlands,941,00:21:43.371,Ball Receipt*,,,,,,,84.1,75.2,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8869528d-8147-48e6-9ec7-39affb68fbe2,2598,,,"[73.6, 72.7]",3942382,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerdy Schouten,15503.0,Right Defensive Midfield,96,Netherlands,941,['bbcf48e9-2904-4d78-8407-fe0ef6523ad7'],46,,,,,,,,,,,,,,,,,Netherlands,941,00:21:46.866,Ball Receipt*,,,,,,,73.6,72.7,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ac3c2c5-7010-460c-9972-60eea93376c0,2601,,,"[92.3, 47.0]",3942382,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Memphis Depay,2988.0,Center Attacking Midfield,96,Netherlands,941,['3728923c-30a1-4f77-9767-c53b441e72cc'],52,,,,,,,,,,,,,,,,,Netherlands,941,00:21:52.957,Ball Receipt*,,,,,,,92.3,47.0,,,Netherlands vs Turkey,Netherlands,Turkey
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec9ebeaa-fd3e-4d6f-a9c5-49d74a4d64ee,2604,,,"[97.8, 40.1]",3942382,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wout Weghorst,7829.0,Center Forward,96,Netherlands,941,['ad9e0ce1-031b-4e81-87cb-106785b7485d'],53,,,,,,,,,,,,,,,,,Netherlands,941,00:21:53.322,Ball Receipt*,,,,,,,97.8,40.1,,,Netherlands vs Turkey,Netherlands,Turkey
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac3babd-e1b8-4791-8e82-5eabf8f1d6d4,2610,,,"[48.6, 15.4]",3942382,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,96,Netherlands,941,['80569769-bcd7-4916-b62c-657f574d516a'],58,,,,,,,,,,,,,,,,,Turkey,909,00:21:58.727,Ball Receipt*,,,,,,,48.6,15.4,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c178d1-c9cb-4c9c-8c23-5dd775e18b8d,2614,,,"[42.6, 70.9]",3942382,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,96,Netherlands,941,['0ad9bda8-c5b9-4cc8-bc89-9944a2d5a55f'],3,,,,,,,,,,,,,,,,,Netherlands,941,00:22:03.825,Ball Receipt*,,,,,,,42.6,70.9,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b11d77f-1636-4886-afb3-066f98c3bc7e,2617,,,"[45.6, 39.3]",3942382,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,96,Netherlands,941,['d3c2b733-cf95-4d54-a185-950a7af2b592'],7,,,,,,,,,,,,,,,,,Netherlands,941,00:22:07.841,Ball Receipt*,,,,,,,45.6,39.3,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a3f1bcd-2661-41b4-b50d-9111701b6e40,2620,,,"[60.8, 15.8]",3942382,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nathan Aké,3306.0,Left Back,96,Netherlands,941,['4d341955-2f42-477e-a60c-a8a2408f65ea'],10,,,,,,,,,,,,,,,,,Netherlands,941,00:22:10.260,Ball Receipt*,,,,,,,60.8,15.8,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f53f05f-fc5a-4170-801d-c7d030d9eb5b,2623,,,"[73.0, 10.0]",3942382,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavi Simons,39167.0,Right Wing,96,Netherlands,941,['01deb07d-b26e-41c2-bf73-8e1281f44dfa'],13,,,,,,,,,,,,,,,,,Netherlands,941,00:22:13.816,Ball Receipt*,,,,,,,73.0,10.0,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485299e3-bd4d-431e-b9c3-f2570a8606cd,2626,,,"[101.2, 5.9]",3942382,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cody Mathès Gakpo,20750.0,Left Wing,96,Netherlands,941,['cccf1da0-205a-42d5-8685-89658974e0ba'],17,,,,,,,,,,,,,,,,,Netherlands,941,00:22:17.791,Ball Receipt*,,,,,,,101.2,5.9,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6e3bb10-9caf-4f53-b73b-a2842d3cbb70,2629,,,"[86.9, 28.0]",3942382,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tijjani Reijnders,21582.0,Left Defensive Midfield,96,Netherlands,941,['54706b46-d465-4b0d-9302-a23ada6c8818'],22,,,,,,,,,,,,,,,,,Netherlands,941,00:22:22.046,Ball Receipt*,,,,,,,86.9,28.0,,,Netherlands vs Turkey,Netherlands,Turkey
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684a2cf4-fd66-4a20-92a6-d6ea4a6dad8d,2632,,,"[109.1, 51.9]",3942382,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denzel Dumfries,8125.0,Right Back,96,Netherlands,941,['f035ecaa-e298-4288-8c00-4d419ca6fefa'],24,,,,,,,,,,,,,,,,,Netherlands,941,00:22:24.670,Ball Receipt*,,,,,,,109.1,51.9,,,Netherlands vs Turkey,Netherlands,Turkey
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ea2e76-fdf1-42e4-abb5-9c8bcefde6db,2639,,,"[86.5, 52.6]",3942382,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,96,Netherlands,941,['343bee42-2bf4-4374-937d-467282e68f00'],34,,,,,,,,,,,,,,,,,Netherlands,941,00:22:34.744,Ball Receipt*,,,,,,,86.5,52.6,,,Netherlands vs Turkey,Netherlands,Turkey
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a722c7-3e3d-4d77-866d-bc87c825ca08,2646,,,"[84.7, 28.2]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arda Güler,116587.0,Right Wing,97,Turkey,909,['28d50137-423e-4f98-9fa7-dfc676235eb1'],20,,,,,,,,,,,,,,,,,Turkey,909,00:23:20.071,Ball Receipt*,,,,,,,84.7,28.2,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f34b9d4-07f2-45dd-b089-a08a956558ca,2650,,,"[36.9, 11.7]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,98,Netherlands,941,['56e151dd-60e0-4642-bf22-5f2f75392cb6'],24,,,,,,,,,,,,,,,,,Netherlands,941,00:23:24.867,Ball Receipt*,,,,,,,36.9,11.7,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a91412-eb7f-45eb-8329-fe743fe23f29,2653,,,"[51.6, 23.2]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,98,Netherlands,941,['140173b7-82e8-4f48-a20e-1d5b688dad01'],28,,,,,,,,,,,,,,,,,Netherlands,941,00:23:28.637,Ball Receipt*,,,,,,,51.6,23.2,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e53033f-a2bb-41d4-8afd-d4ed7b74938b,2656,,,"[50.5, 29.7]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,98,Netherlands,941,['b48b2ea7-b150-44fb-97b9-9f7fec8378a6'],32,,,,,,,,,,,,,,,,,Netherlands,941,00:23:32.372,Ball Receipt*,,,,,,,50.5,29.7,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d3ac3ae-34de-4f13-89a2-8fcb3f9a18ea,2658,,,"[63.2, 41.4]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,98,Netherlands,941,['17db4a52-a615-4d54-b27b-e289a112e8c0'],33,,,,,,,,,,,,,,,,,Netherlands,941,00:23:33.768,Ball Receipt*,,,,,,,63.2,41.4,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7871781a-ff4d-4319-bdc5-2dad9d9ce253,2661,,,"[70.9, 58.1]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,98,Netherlands,941,['858b7180-ac33-45e1-9b16-50f0a9176e6e'],37,,,,,,,,,,,,,,,,,Netherlands,941,00:23:37.201,Ball Receipt*,,,,,,,70.9,58.1,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954ceebb-35e1-417d-8706-9a862a8c4e52,2664,,,"[84.1, 75.7]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Back,98,Netherlands,941,['be8c9290-6c82-421b-82bb-9df36e596507'],38,,,,,,,,,,,,,,,,,Netherlands,941,00:23:38.918,Ball Receipt*,,,,,,,84.1,75.7,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205a143d-1b03-4d8b-8e57-50b58f1239cf,2667,,,"[70.0, 67.3]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,98,Netherlands,941,['7c52fa90-9b5e-4107-8426-bd26478eeb23'],41,,,,,,,,,,,,,,,,,Netherlands,941,00:23:41.521,Ball Receipt*,,,,,,,70.0,67.3,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71ad76e9-8217-42b4-938b-40796d460ec3,2670,,,"[60.8, 43.1]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,98,Netherlands,941,['a1003ab2-952e-479a-9334-9afaa4a14e51'],44,,,,,,,,,,,,,,,,,Netherlands,941,00:23:44.680,Ball Receipt*,,,,,,,60.8,43.1,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69a4846d-c2d0-4f54-a9d5-c87c51b19dc4,2673,,,"[56.7, 15.8]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,98,Netherlands,941,['d2a7f293-f84b-45e7-a5f4-5d48911df726'],48,,,,,,,,,,,,,,,,,Netherlands,941,00:23:48.594,Ball Receipt*,,,,,,,56.7,15.8,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acafae3e-eec8-49c3-9204-bdaa7d103a91,2677,,,"[67.9, 11.9]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Center Attacking Midfield,98,Netherlands,941,"['38b80bab-2433-474a-a4d9-114ea7cab212', '700200ac-3ea5-407d-a55c-3e02adb7fcce']",50,,,,,,,,,,,,,,,,,Netherlands,941,00:23:50.306,Ball Receipt*,True,,,,,,67.9,11.9,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7976c30-936e-4389-a5fb-5be3967d80a3,2681,,,"[67.0, 2.5]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,98,Netherlands,941,['4007e457-f85d-43bd-aa18-2b938a3ee696'],56,,,,,,,,,,,,,,,,,Netherlands,941,00:23:56.914,Ball Receipt*,,,,,,,67.0,2.5,,,Netherlands vs Turkey,Netherlands,Turkey
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b2d658-9077-4d81-bdd7-b48751f49abe,2685,,,"[91.2, 0.4]",3942382,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Left Wing,98,Netherlands,941,['29bbd528-66fd-4561-b105-8c7bf6cbf708'],59,,,,,,,,,,,,,,,,,Netherlands,941,00:23:59.428,Ball Receipt*,,,,,,,91.2,0.4,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc19497d-5418-4402-a8ce-f5798309d69e,2698,,,"[94.8, 34.2]",3942382,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavi Simons,39167.0,Right Wing,98,Netherlands,941,['4eac8342-30d9-4690-bde2-562728ae1287'],6,,,,,,,,,,,,,,,,,Netherlands,941,00:24:06.130,Ball Receipt*,,,,,,,94.8,34.2,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49bb67c2-dfe6-4e7c-8386-468788951050,2702,,,"[108.7, 32.0]",3942382,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wout Weghorst,7829.0,Center Forward,98,Netherlands,941,['f27bcea4-6948-434c-bec3-edc6f9dc0223'],8,,,,,,,,,,,,,,,,,Netherlands,941,00:24:08.849,Ball Receipt*,,,,,,,108.7,32.0,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91ee32f6-2503-4353-84bb-b15fee6a897f,2708,,,"[110.5, 37.0]",3942382,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Left Wing,98,Netherlands,941,"['8f53a663-62b5-4486-86a6-ec7993161782', 'ce40c08e-f2fd-43f5-9c50-12a0a219c4bf', 'd018f9a1-8188-4be2-9c5d-eb385462cf8d']",9,,,,,,,,,,,,,,,,,Netherlands,941,00:24:09.953,Ball Receipt*,True,,,,,,110.5,37.0,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40b82120-7ef4-4686-a17d-7414867fbdd6,2716,,,"[91.0, 29.7]",3942382,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,98,Netherlands,941,['37700089-23b5-4147-aa13-bf7e3854a34a'],15,,,,,,,,,,,,,,,,,Netherlands,941,00:24:15.975,Ball Receipt*,,,,,,,91.0,29.7,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cdafd59-ee6b-4fea-8765-7b8b5993cacc,2720,,,"[100.8, 22.6]",3942382,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Center Attacking Midfield,98,Netherlands,941,"['742edce2-5932-4db5-b58f-eb6eab525582', '8e81015b-e083-4646-9e1f-721b11d0fe93']",17,,,,,,,,,,,,,,,,,Netherlands,941,00:24:17.274,Ball Receipt*,True,,,,,,100.8,22.6,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1399a20-9cae-4627-9833-e9a7289ac82d,2724,,,"[114.1, 47.8]",3942382,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wout Weghorst,7829.0,Center Forward,98,Netherlands,941,['f2133503-0ecc-464a-8c8d-4bc3ea521f9f'],20,,,,,,,,,,,,,,,,,Netherlands,941,00:24:20.944,Ball Receipt*,,,,,,,114.1,47.8,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ac81e7e-f7f4-4b20-84ac-c5ca7e144269,2728,,,"[104.9, 57.9]",3942382,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jerdy Schouten,15503.0,Right Defensive Midfield,99,Netherlands,941,['ea7bc060-8a1d-4c91-981f-fd7a84f132a1'],49,,,,,,,,,,,,,,,,,Netherlands,941,00:24:49.365,Ball Receipt*,,,,,,,104.9,57.9,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ebd13d1-18f5-4e3e-860c-1a58dac14052,2730,,,"[108.7, 72.7]",3942382,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Memphis Depay,2988.0,Center Attacking Midfield,99,Netherlands,941,['9078fdb0-a1a5-4826-ad01-426847248196'],51,,,,,,,,,,,,,,,,,Netherlands,941,00:24:51.417,Ball Receipt*,,,,,,,108.7,72.7,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bac19a43-f941-4042-816d-fc758e5dfb0f,2733,,,"[110.1, 39.1]",3942382,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stefan de Vrij,7787.0,Right Center Back,99,Netherlands,941,['d6d26ad0-83d9-4999-a152-7f6668df2b39'],54,,,,,,,,,,,,,,,,,Netherlands,941,00:24:54.079,Ball Receipt*,,,,,,,110.1,39.1,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903b29af-06c2-411c-ab04-3ac1ed64d7b5,2737,,,"[49.9, 41.9]",3942382,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Salih Özcan,9085.0,Right Defensive Midfield,100,Turkey,909,['9572865b-a5c8-44d4-98ca-373e5629c19e'],54,,,,,,,,,,,,,,,,,Turkey,909,00:25:54.954,Ball Receipt*,,,,,,,49.9,41.9,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fb3b713-3988-47ff-938b-827888652458,2739,,,"[52.0, 6.4]",3942382,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,100,Turkey,909,['1ef751d6-067a-4c9c-bbe7-1226c4bd5886'],57,,,,,,,,,,,,,,,,,Turkey,909,00:25:57.137,Ball Receipt*,,,,,,,52.0,6.4,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d41531d2-7d6b-4956-a0ec-79cba84f03f7,2741,,,"[33.4, 37.4]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Samet Akaydin,133305.0,Center Back,100,Turkey,909,['b342aa5f-0eda-4588-a17b-5bb30217dc4d'],0,,,,,,,,,,,,,,,,,Turkey,909,00:26:00.109,Ball Receipt*,,,,,,,33.4,37.4,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed732393-f357-4fff-88c0-ef1229211213,2745,,,"[52.0, 52.6]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Arda Güler,116587.0,Right Wing,100,Turkey,909,['4d45582a-96f2-425a-b96d-72176d991cf4'],3,,,,,,,,,,,,,,,,,Turkey,909,00:26:03.211,Ball Receipt*,,,,,,,52.0,52.6,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be96a83-7448-4ce5-9dca-3e00a3e6e74b,2748,,,"[34.9, 42.1]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Samet Akaydin,133305.0,Center Back,100,Turkey,909,['5a24badc-5009-4a0f-8f1a-9c441b1e8934'],5,,,,,,,,,,,,,,,,,Turkey,909,00:26:05.360,Ball Receipt*,,,,,,,34.9,42.1,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55bf1708-3271-4e3a-bc7f-b0fa168ae808,2751,,,"[27.4, 57.5]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kaan Ayhan,12293.0,Right Center Back,100,Turkey,909,['f2c43f09-1619-496d-9414-9005bf43684a'],6,,,,,,,,,,,,,,,,,Turkey,909,00:26:06.905,Ball Receipt*,,,,,,,27.4,57.5,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cbe1d0f-5b88-4629-8cb4-accb698a0ef6,2755,,,"[56.3, 43.6]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Barış Alper Yılmaz,134209.0,Center Forward,100,Turkey,909,"['2b1cc2e7-5444-4e06-8e5f-c3724f381b2d', 'bf23a683-d92a-401f-b45f-933b7edce8a4']",10,,,,,,,,,,,,,,,,,Turkey,909,00:26:10.994,Ball Receipt*,True,,,,,,56.3,43.6,,,Netherlands vs Turkey,Netherlands,Turkey
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b6f6b06-595c-4301-b742-cb3c238aba5f,2758,,,"[38.1, 47.4]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kaan Ayhan,12293.0,Right Center Back,100,Turkey,909,['850cf471-a048-4cb3-863a-0a20b54bfc80'],12,,,,,,,,,,,,,,,,,Turkey,909,00:26:12.192,Ball Receipt*,,,,,,,38.1,47.4,,,Netherlands vs Turkey,Netherlands,Turkey
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a92c15-4f10-4a64-bbfe-caf36141794b,2760,,,"[84.6, 32.2]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wout Weghorst,7829.0,Center Forward,100,Turkey,909,['d81e60fc-0e90-4e6d-bb8d-519178ab29af'],12,,,,,,,,,,,,,,,,,Netherlands,941,00:26:12.490,Ball Receipt*,,,,,,,84.6,32.2,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53f1d99c-4062-4701-ba61-789928fb168b,2767,,,"[85.4, 31.2]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wout Weghorst,7829.0,Center Forward,100,Turkey,909,"['22c18122-fad0-467a-9561-9499a783e448', 'c7872fe4-e5a9-471d-975e-5de10c70bb14']",14,,,,,,,,,,,,,,,,,Netherlands,941,00:26:14.886,Ball Receipt*,True,,,,,,85.4,31.2,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508d7e72-1312-49c2-a76a-214f6023cafa,2771,,,"[34.7, 49.8]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Samet Akaydin,133305.0,Center Back,100,Turkey,909,['6c60fa38-9a83-4fa2-b10c-25428a74e87a'],15,,,,,,,,,,,,,,,,,Turkey,909,00:26:15.879,Ball Receipt*,,,,,,,34.7,49.8,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903539a-a7c9-4fb5-a0a1-ca6a1a9975a4,2775,,,"[41.8, 74.6]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mert Müldür,10826.0,Right Wing Back,100,Turkey,909,['0d9add8f-8923-41cf-af01-71dd569f71db'],19,,,,,,,,,,,,,,,,,Turkey,909,00:26:19.459,Ball Receipt*,,,,,,,41.8,74.6,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42cd219f-3842-4487-8715-6fa4f63d876d,2779,,,"[65.1, 63.1]",3942382,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Salih Özcan,9085.0,Right Defensive Midfield,100,Turkey,909,['cfc743a8-29a9-4acd-8900-49fd611a7c9f'],21,,,,,,,,,,,,,,,,,Turkey,909,00:26:21.758,Ball Receipt*,,,,,,,65.1,63.1,,,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42649822-8e1c-4966-a8a8-add4d72a2414,2790,,,"[27.7, 33.9]",3942382,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,102,Netherlands,941,['182f7609-41bc-4b2c-85df-5dfb7c7d854e'],11,,,,,,,,,,,,,,,,,Netherlands,941,00:28:11.736,Ball Receipt*,,,,,,,27.7,33.9,,,Netherlands vs Turkey,Netherlands,Turkey
