50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ce3f5ee-2f81-4b2d-b5a9-e5bbc959f97d,1845,,"[62.8, 32.1]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,53,Croatia,785,['1e6ffdce-03a3-4f2a-9311-9711b08940b8'],27,,,,,,,,,,,,,,,,Croatia,785,00:38:27.672,Ball Receipt*,,,,,,,62.8,32.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b29a5ab-7090-4d7c-83e7-ce4f43cdb6bc,1848,,"[78.3, 50.9]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Center Forward,53,Croatia,785,['fd54a6cd-075b-47e9-8531-b0b23b5a7112'],29,,,,,,,,,,,,,,,,Croatia,785,00:38:29.652,Ball Receipt*,,,,,,,78.3,50.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a03301e-d56e-4551-9df1-6333230dea46,1851,,"[78.6, 63.4]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,53,Croatia,785,['69f262b9-fe31-4664-b531-c1640d78e781'],31,,,,,,,,,,,,,,,,Croatia,785,00:38:31.357,Ball Receipt*,,,,,,,78.6,63.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5d371a8-7cc6-4fb3-954f-88e3b6a00f37,1854,,"[99.2, 76.4]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Back,53,Croatia,785,['c59e0f2d-9408-42be-b081-08d8b250284f'],33,,,,,,,,,,,,,,,,Croatia,785,00:38:33.825,Ball Receipt*,,,,,,,99.2,76.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8b4bb1b-6262-4015-a882-b9da6f3f4366,1857,,"[87.8, 66.8]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,53,Croatia,785,['773859f9-c7ab-4a31-a8f4-89ddc70ee345'],39,,,,,,,,,,,,,,,,Croatia,785,00:38:39.370,Ball Receipt*,,,,,,,87.8,66.8,,,Croatia vs Italy,Croatia,Italy
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d221a125-284d-483c-a2d4-8b7803387bdc,1860,,"[104.1, 59.9]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Center Forward,53,Croatia,785,['b16c0ac9-e104-4bac-9d31-d213d1f2336e'],41,,,,,,,,,,,,,,,,Croatia,785,00:38:41.799,Ball Receipt*,,,,,,,104.1,59.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccfe6137-2158-4f7f-9df8-1b4d77316679,1865,,"[27.5, 14.3]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Dimarco,12255.0,Left Wing Back,54,Italy,914,"['00fa09e3-aa7d-4a1b-b877-8f24b7ed0cd0', '2f75ecf0-e757-44b3-b1f3-9f30120a8919']",43,,,,,,,,,,,,,,,,Italy,914,00:38:43.722,Ball Receipt*,True,,,,,,27.5,14.3,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ea0d158-2937-4a09-87cb-b0872e914db9,1867,,"[23.9, 13.8]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,54,Italy,914,['c5c0cbc8-9430-4581-95cf-bc40ce31f90c'],44,,,,,,,,,,,,,,,,Italy,914,00:38:44.419,Ball Receipt*,,,,,,,23.9,13.8,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f59b34c-65c1-4a88-910b-c172ea11be19,1870,,"[30.2, 3.9]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Left Center Midfield,54,Italy,914,['e9a57bf4-6021-4fba-802b-19c7d1f17221'],46,,,,,,,,,,,,,,,,Italy,914,00:38:46.116,Ball Receipt*,,,,,,,30.2,3.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e37a993d-a1cd-419e-9a74-cdfd098f5abe,1874,,"[28.8, 11.0]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Dimarco,12255.0,Left Wing Back,54,Italy,914,['5de04ff1-e23f-4f12-a780-c2cacad73f8c'],47,,,,,,,,,,,,,,,,Italy,914,00:38:47.011,Ball Receipt*,,,,,,,28.8,11.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f60dada-ec00-46fb-975e-0dd0a5f9381d,1877,,"[25.7, 6.7]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,54,Italy,914,['e8173533-32fb-4ba0-98f4-e6ae5c066a5f'],48,,,,,,,,,,,,,,,,Italy,914,00:38:48.140,Ball Receipt*,,,,,,,25.7,6.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47a9d025-d7e3-4690-9535-15e02679dfef,1882,,"[41.5, 19.4]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giacomo Raspadori,25048.0,Right Center Forward,54,Italy,914,"['6dcb7147-6bda-4437-9184-7d990588a474', '98acf748-d3ca-4d3e-bdbf-0871455e061a']",50,,,,,,,,,,,,,,,,Italy,914,00:38:50.181,Ball Receipt*,True,,,,,,41.5,19.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe2a216b-b361-4509-9ce1-45471c07534e,1886,,"[41.4, 15.6]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Left Center Midfield,54,Italy,914,"['84dc4214-75f8-4830-8f6e-d25a02c8ea1d', 'dde9aaa6-7dfe-4b78-8fee-63146b03338c']",51,,,,,,,,,,,,,,,,Italy,914,00:38:51.071,Ball Receipt*,True,,,,,,41.4,15.6,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,424f730f-170e-4b14-ad71-e4516aed4780,1889,,"[50.5, 66.7]",3930178,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Wing Back,54,Italy,914,['c670a936-c4ee-41cf-bbf2-8844ef97bd55'],54,,,,,,,,,,,,,,,,Italy,914,00:38:54.182,Ball Receipt*,,,,,,,50.5,66.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8441368-6b1f-420a-9098-bdfc7de6ed36,1894,,"[13.8, 30.6]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Livaković,16531.0,Goalkeeper,55,Croatia,785,['d444035f-108d-465d-bb2c-89da4a55b7ff'],0,,,,,,,,,,,,,,,,Croatia,785,00:39:00.316,Ball Receipt*,,,,,,,13.8,30.6,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce1ab93-849d-4c9a-8180-fc92ad3c5470,1897,,"[28.2, 46.4]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,55,Croatia,785,['3b5f3c8a-a538-4853-8879-33eb111c787d'],3,,,,,,,,,,,,,,,,Croatia,785,00:39:03.070,Ball Receipt*,,,,,,,28.2,46.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab459137-a588-4c19-ab9c-36ca46c5825c,1900,,"[44.8, 75.7]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Back,55,Croatia,785,['e85550ec-518f-43b1-9819-7d049d5a7919'],7,,,,,,,,,,,,,,,,Croatia,785,00:39:07.795,Ball Receipt*,,,,,,,44.8,75.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c913b75-8396-4b6b-96fc-0b6c13ed214f,1903,,"[47.3, 69.0]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,55,Croatia,785,['89275b27-9b21-480a-a648-bebb18c93af4'],8,,,,,,,,,,,,,,,,Croatia,785,00:39:08.470,Ball Receipt*,,,,,,,47.3,69.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b2160d3-4bc7-4a34-91d6-70adc7b81aa4,1906,,"[58.0, 76.0]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Back,55,Croatia,785,['70618826-21e2-4fce-9480-00b1051f7033'],12,,,,,,,,,,,,,,,,Croatia,785,00:39:12.240,Ball Receipt*,,,,,,,58.0,76.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3b4ac8-be4a-42cd-b436-7a9e0c074ce4,1909,,"[45.7, 75.6]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,55,Croatia,785,['dbcadbaa-1d96-4507-ade1-0d62df9b75c5'],15,,,,,,,,,,,,,,,,Croatia,785,00:39:15.087,Ball Receipt*,,,,,,,45.7,75.6,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de54348-5169-4047-a41a-6a6c4d27256d,1913,,"[55.7, 63.0]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,55,Croatia,785,"['180f5577-a384-4db4-9b02-41268cefd628', 'b09f630f-5f85-4ca6-815b-1f17584aa7e5']",18,,,,,,,,,,,,,,,,Croatia,785,00:39:18.559,Ball Receipt*,True,,,,,,55.7,63.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61527b24-eb09-4ad9-a844-2f5c767dd3ee,1915,,"[54.2, 71.0]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Back,55,Croatia,785,['10ffc7bb-d553-47ec-8427-7bef1be580dc'],19,,,,,,,,,,,,,,,,Croatia,785,00:39:19.530,Ball Receipt*,,,,,,,54.2,71.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20cbb476-5662-4481-ac26-e5ee107f45ef,1924,,"[64.7, 22.9]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,56,Italy,914,"['3b1b28e2-ce27-4dbb-aa77-64c2c20928c1', '7be26803-9985-483b-a3b1-ed6c821eb5ed']",22,,,,,,,,,,,,,,,,Italy,914,00:39:22.082,Ball Receipt*,True,,,,,,64.7,22.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f76f12c8-7be2-447e-9148-de21d63cff4c,1928,,"[63.7, 34.3]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Right Center Midfield,56,Italy,914,"['010021de-5fe6-4df1-bcd6-6c57ca04cfe5', '60391ede-c032-4379-b681-6309f8657ee0']",23,,,,,,,,,,,,,,,,Italy,914,00:39:23.171,Ball Receipt*,True,,,,,,63.7,34.3,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bec238d7-6561-4d18-9377-52dfeb955761,1931,,"[55.7, 22.0]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,56,Italy,914,['bb553031-559f-435b-8e05-5592d9b3bc6c'],24,,,,,,,,,,,,,,,,Italy,914,00:39:24.135,Ball Receipt*,,,,,,,55.7,22.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38a9c706-2e03-4864-9da6-2c5d23cde023,1934,,"[48.0, 31.0]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Center Back,56,Italy,914,['01c71db1-19c0-478c-9e60-16d0e81a578c'],27,,,,,,,,,,,,,,,,Italy,914,00:39:27.031,Ball Receipt*,,,,,,,48.0,31.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02cb039b-0514-472c-8235-4803292f508b,1937,,"[56.7, 35.9]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Right Center Midfield,56,Italy,914,['11763715-f45c-45f1-82da-57d7164cf629'],28,,,,,,,,,,,,,,,,Italy,914,00:39:28.684,Ball Receipt*,,,,,,,56.7,35.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23451e46-abd7-43d8-ba91-d393551f790e,1940,,"[55.4, 30.5]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,56,Italy,914,['2907e680-5325-419d-9498-32f0a15d9716'],30,,,,,,,,,,,,,,,,Italy,914,00:39:30.889,Ball Receipt*,,,,,,,55.4,30.5,,,Croatia vs Italy,Croatia,Italy
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,217bca11-4915-4b67-bc55-594169b1071f,1943,,"[86.0, 22.4]",3930178,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Left Center Midfield,56,Italy,914,['af5ba58b-6b9a-4f07-8ce6-a61ba3eb8078'],36,,,,,,,,,,,,,,,,Italy,914,00:39:36.947,Ball Receipt*,,,,,,,86.0,22.4,,,Croatia vs Italy,Croatia,Italy
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9e873fde-c97e-408c-81ca-fb62e07e6870,1950,,"[48.7, 70.0]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrej Kramarić,5460.0,Center Forward,58,Croatia,785,['0ab4b556-876b-4988-8a2c-e4d12eed04bb'],5,,,,,,,,,,,,,,,,Croatia,785,00:40:05.576,Ball Receipt*,,,,,,,48.7,70.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,777795de-2bf8-4386-96bc-c5facff20938,1953,,"[15.7, 40.1]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominik Livaković,16531.0,Goalkeeper,58,Croatia,785,['7ac7097f-3a4b-46ac-93eb-46df043110e3'],9,,,,,,,,,,,,,,,,Croatia,785,00:40:09.871,Ball Receipt*,,,,,,,15.7,40.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0ab4783-023f-4478-b1c6-82364e1a1231,1956,,"[19.6, 29.3]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marin Pongracic,8773.0,Left Center Back,58,Croatia,785,['2d1d9f79-9657-4be8-bed6-79093d73db9b'],15,,,,,,,,,,,,,,,,Croatia,785,00:40:15.134,Ball Receipt*,,,,,,,19.6,29.3,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54d59d3e-e44f-4a44-96d2-7ee7d8480ac5,1959,,"[45.3, 27.2]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,58,Croatia,785,['b7570972-47e4-4493-8640-163f520bba70'],18,,,,,,,,,,,,,,,,Croatia,785,00:40:18.571,Ball Receipt*,,,,,,,45.3,27.2,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7423efe-2e72-4264-ae2e-6be814015ebe,1962,,"[42.6, 21.1]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marin Pongracic,8773.0,Left Center Back,58,Croatia,785,['ad5a9f07-8673-4b3f-8d8a-9a846d3e93ff'],19,,,,,,,,,,,,,,,,Croatia,785,00:40:19.744,Ball Receipt*,,,,,,,42.6,21.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9f67315-4d97-42da-bc98-16697e9dae43,1965,,"[34.1, 52.8]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,58,Croatia,785,['ab7a1e39-7b85-4b5b-9320-df2ef182f1aa'],24,,,,,,,,,,,,,,,,Croatia,785,00:40:24.079,Ball Receipt*,,,,,,,34.1,52.8,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b65e344-6aa7-4484-a7df-72b786917581,1968,,"[42.4, 68.3]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,58,Croatia,785,['8678e946-f428-42da-9292-2afad2939b86'],26,,,,,,,,,,,,,,,,Croatia,785,00:40:26.777,Ball Receipt*,,,,,,,42.4,68.3,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,694df05b-1d9e-4c16-93b7-bfa52ab13105,1971,,"[53.6, 77.1]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Stanišić,49337.0,Right Back,58,Croatia,785,['1f046fa5-9f06-4787-a52f-ecddb0bd148d'],30,,,,,,,,,,,,,,,,Croatia,785,00:40:30.008,Ball Receipt*,,,,,,,53.6,77.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c881fc11-870b-439b-bf3e-7a346d8f5e30,1975,,"[33.3, 59.8]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,58,Croatia,785,['0b391793-75f2-4bce-8e23-5bc3163541dc'],33,,,,,,,,,,,,,,,,Croatia,785,00:40:33.704,Ball Receipt*,,,,,,,33.3,59.8,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3d7a399-b4b0-442a-9ac2-25026a347514,1978,,"[25.6, 28.3]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marin Pongracic,8773.0,Left Center Back,58,Croatia,785,['cfb63e90-664d-40e3-b960-27c3d7d7c259'],36,,,,,,,,,,,,,,,,Croatia,785,00:40:36.996,Ball Receipt*,,,,,,,25.6,28.3,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc0c8d93-6cfd-43d9-b702-0bae95a89c82,1981,,"[41.5, 20.1]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,58,Croatia,785,['5a4d02e9-9edb-42e1-a7c2-accd3afcd5c1'],39,,,,,,,,,,,,,,,,Croatia,785,00:40:39.968,Ball Receipt*,,,,,,,41.5,20.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec3ac926-90e4-4261-a662-fef7cb01fe9f,1984,,"[28.3, 12.1]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Back,58,Croatia,785,['6407788a-95c8-45b0-a737-b5546b3cd905'],42,,,,,,,,,,,,,,,,Croatia,785,00:40:42.959,Ball Receipt*,,,,,,,28.3,12.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c4dd9a-987c-4f11-939e-e90a351a3e53,1990,,"[54.5, 26.7]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Dimarco,12255.0,Left Wing Back,59,Italy,914,['b1fe76ca-43ad-4b11-ac7d-1ce714f32395'],50,,,,,,,,,,,,,,,,Italy,914,00:40:50.320,Ball Receipt*,,,,,,,54.5,26.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c31da38-5acd-49fc-9cb7-ca0289d10304,1993,,"[14.4, 37.5]",3930178,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,59,Italy,914,['c1e6ed78-2f26-458a-bd5f-9e930d447b49'],55,,,,,,,,,,,,,,,,Italy,914,00:40:55.116,Ball Receipt*,,,,,,,14.4,37.5,,,Croatia vs Italy,Croatia,Italy
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ced66b47-5468-4537-847f-35c0cdc3ab73,1996,,"[59.3, 38.8]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Retegui,31093.0,Left Center Forward,59,Italy,914,['d77ac327-b1f2-40d5-9bb0-7382a6bb250a'],4,,,,,,,,,,,,,,,,Italy,914,00:41:04.785,Ball Receipt*,,,,,,,59.3,38.8,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed6f41f9-9f93-46b6-acba-4300080917f0,2000,,"[47.5, 52.5]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matteo Darmian,4587.0,Right Center Back,60,Italy,914,['04fae71e-289f-4e43-b20b-ff254c83f3b9'],38,,,,,,,,,,,,,,,,Italy,914,00:41:38.218,Ball Receipt*,,,,,,,47.5,52.5,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30f99d37-dfba-4138-875b-c283bab62ad5,2003,,"[42.7, 28.6]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Bastoni,7480.0,Center Back,60,Italy,914,['d06040fa-f4bb-4bf5-9800-feeada1f32b8'],40,,,,,,,,,,,,,,,,Italy,914,00:41:40.180,Ball Receipt*,,,,,,,42.7,28.6,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,033106b5-2d91-41b7-be24-37144b2e2983,2007,,"[43.2, 4.2]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riccardo Calafiori,41768.0,Left Center Back,60,Italy,914,['2a0cae33-6cc9-44b0-bf09-c1d39e6a8215'],42,,,,,,,,,,,,,,,,Italy,914,00:41:42.719,Ball Receipt*,,,,,,,43.2,4.2,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d4f2a9-8042-43f3-abe9-f20f85d433d3,2010,,"[66.3, 12.6]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Dimarco,12255.0,Left Wing Back,60,Italy,914,['cd19f29f-24c6-4f44-b221-c023526670af'],44,,,,,,,,,,,,,,,,Italy,914,00:41:44.605,Ball Receipt*,,,,,,,66.3,12.6,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8537b592-d828-4756-8ad7-edbf42278bdc,2018,,"[47.3, 42.0]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,61,Croatia,785,['11f92570-24f2-4ea8-8c47-acb7a08535a6'],50,,,,,,,,,,,,,,,,Croatia,785,00:41:50.698,Ball Receipt*,,,,,,,47.3,42.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf3b62a-3172-47c0-b64e-4bc10c40ac9d,2023,,"[47.3, 52.6]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,61,Croatia,785,"['896a5f3e-6d51-4169-a6ae-3ff78f96731b', 'd99b4a76-fc5a-45c4-b670-9f306b0e7224']",51,,,,,,,,,,,,,,,,Croatia,785,00:41:51.869,Ball Receipt*,True,,,,,,47.3,52.6,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd49ca78-bd5a-4453-8b9a-d8cac189d59f,2025,,"[38.5, 55.0]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Šutalo,37148.0,Right Center Back,61,Croatia,785,['d2e29a82-fdae-4c3b-933b-950e195ab6c6'],53,,,,,,,,,,,,,,,,Croatia,785,00:41:53.147,Ball Receipt*,,,,,,,38.5,55.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d3fb278-f256-4b0f-9cbe-c85bb0e913c2,2027,,"[55.0, 76.1]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Sučić,39490.0,Right Wing,61,Croatia,785,['78554537-030e-4ae7-b7d7-3d054a3bc116'],55,,,,,,,,,,,,,,,,Croatia,785,00:41:55.273,Ball Receipt*,,,,,,,55.0,76.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85a57484-e5eb-4631-be8e-571b60e1cad1,2030,,"[68.1, 62.5]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,61,Croatia,785,['61d56ca4-459f-4b82-93a5-ff316448d657'],57,,,,,,,,,,,,,,,,Croatia,785,00:41:57.351,Ball Receipt*,,,,,,,68.1,62.5,,,Croatia vs Italy,Croatia,Italy
