50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25336230-84cb-4db2-b56a-56df9f343b1f,2815,,"[20.6, 18.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrei Burcă Andonie,31908.0,,Left Back,142,Romania,905,['e6ffc4c9-74d9-4d38-b988-e2f8686925cd'],12,,,,,,,,,,,,,,,,Romania,905,00:41:12.066,Ball Receipt*,,,,,,,20.6,18.7,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06965d5c-e9a0-45ff-a123-6999dee1bd83,2819,,"[35.7, 8.0]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Mihai Mihăilă,72512.0,,Left Midfield,142,Romania,905,['b4428c30-3e67-4cc3-8a14-4c0f7e082831'],16,,,,,,,,,,,,,,,,Romania,905,00:41:16.686,Ball Receipt*,,,,,,,35.7,8.0,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0634d115-8f82-474a-a54f-7a1032662b8d,2825,,"[70.4, 67.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,,Right Defensive Midfield,143,Netherlands,941,['0ef044ff-4d91-4c35-9ab9-73905622390c'],22,,,,,,,,,,,,,,,,Netherlands,941,00:41:22.472,Ball Receipt*,,,,,,,70.4,67.7,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c6ae92-9f8f-41e5-bb29-e958efd4f9b0,2828,,"[66.7, 44.6]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavi Simons,39167.0,,Center Attacking Midfield,143,Netherlands,941,['f7bdbf8b-2f89-4045-8ac2-07ebcf871c03'],25,,,,,,,,,,,,,,,,Netherlands,941,00:41:25.609,Ball Receipt*,,,,,,,66.7,44.6,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b01996d4-c0f6-4449-87a6-f72ca07fa9fb,2831,,"[69.1, 41.1]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,,Right Defensive Midfield,143,Netherlands,941,['50dd2e42-33cf-4d23-9253-7efdbe835a88'],29,,,,,,,,,,,,,,,,Netherlands,941,00:41:29.437,Ball Receipt*,,,,,,,69.1,41.1,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f60f41c-fe78-47dd-9152-961562ef8336,2833,,"[70.9, 28.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavi Simons,39167.0,,Center Attacking Midfield,143,Netherlands,941,['02d55375-eecc-4a3a-9b94-3ff1c0f59b99'],30,,,,,,,,,,,,,,,,Netherlands,941,00:41:30.487,Ball Receipt*,,,,,,,70.9,28.7,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b1215ae-6717-421f-b65d-2167d2c7efa6,2836,,"[80.2, 7.5]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,,Left Wing,143,Netherlands,941,['cac0307c-838a-4495-8a89-8ea58aad9c74'],32,,,,,,,,,,,,,,,,Netherlands,941,00:41:32.817,Ball Receipt*,,,,,,,80.2,7.5,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f497f288-1d2a-499e-95e0-2b3b7a08ff26,2840,,"[62.8, 25.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micky van de Ven,32547.0,,Left Back,143,Netherlands,941,['aef3eeff-662d-4bea-be3d-f810a9620cea'],35,,,,,,,,,,,,,,,,Netherlands,941,00:41:35.379,Ball Receipt*,,,,,,,62.8,25.7,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e005a2a8-351f-45bc-96c8-ea6648529083,2843,,"[65.6, 28.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,,Right Defensive Midfield,143,Netherlands,941,['5622422c-f6e2-4971-a924-d590013c8aca'],36,,,,,,,,,,,,,,,,Netherlands,941,00:41:36.583,Ball Receipt*,,,,,,,65.6,28.7,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c8aaf53-b4fa-41f4-9bb3-a14e2dcb86c1,2845,,"[58.9, 23.5]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micky van de Ven,32547.0,,Left Back,143,Netherlands,941,['84bf3665-b77f-4550-a792-c92f2c6712de'],37,,,,,,,,,,,,,,,,Netherlands,941,00:41:37.843,Ball Receipt*,,,,,,,58.9,23.5,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f932fb01-a2cd-4c13-8165-5f9bf9bf213d,2848,,"[84.3, 4.5]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,,Left Wing,143,Netherlands,941,['9f51ec41-8f40-4dcb-99c5-f0ae3e12858b'],42,,,,,,,,,,,,,,,,Netherlands,941,00:41:42.130,Ball Receipt*,,,,,,,84.3,4.5,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feec97de-7501-4247-b033-0e7ca621f245,2852,,"[70.6, 23.3]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,,Right Defensive Midfield,143,Netherlands,941,['d9ad0b47-8241-4b81-a757-75194b7983e7'],45,,,,,,,,,,,,,,,,Netherlands,941,00:41:45.530,Ball Receipt*,,,,,,,70.6,23.3,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44c250f3-ff1d-45da-a295-eeed33c384e4,2855,,"[66.5, 38.1]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joey Veerman,21633.0,,Left Defensive Midfield,143,Netherlands,941,['e4287d7d-c22b-4176-b7c1-2ed307c3fef5'],47,,,,,,,,,,,,,,,,Netherlands,941,00:41:47.819,Ball Receipt*,,,,,,,66.5,38.1,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6bb437-78b1-4496-b8bc-1cf170cec619,2858,,"[88.7, 38.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavi Simons,39167.0,,Center Attacking Midfield,143,Netherlands,941,['46cc2813-00f7-46cc-901f-37cdfc83bcf0'],50,,,,,,,,,,,,,,,,Netherlands,941,00:41:50.184,Ball Receipt*,,,,,,,88.7,38.7,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0254b4f0-2866-45b7-b89f-bf1268e0e445,2864,,"[18.7, 26.4]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bogdan Racovițan,45023.0,,Left Center Back,144,Romania,905,['89b26afe-46c6-4e9a-8f40-2b66094d8f54'],59,,,,,,,,,,,,,,,,Romania,905,00:41:59.302,Ball Receipt*,,,,,,,18.7,26.4,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bd34fca-2960-422d-bb83-6e14d7577da9,2867,,"[9.3, 38.9]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florin Constantin Niţă,28242.0,,Goalkeeper,144,Romania,905,['8b93d8c9-03ea-4078-b3e3-69812d8d0efe'],1,,,,,,,,,,,,,,,,Romania,905,00:42:01.574,Ball Receipt*,,,,,,,9.3,38.9,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ed6861-af55-4ed2-9dc5-f693020bf698,2869,,"[19.4, 51.2]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Radu Drăgușin,39615.0,,Right Center Back,144,Romania,905,['7dd2be2e-5027-4447-9ed0-b60d66b944ef'],2,,,,,,,,,,,,,,,,Romania,905,00:42:02.460,Ball Receipt*,,,,,,,19.4,51.2,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825a327a-6d44-4e0f-949e-ec0ce503a938,2872,,"[25.9, 67.0]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrei Florin Ratiu,24861.0,,Right Back,144,Romania,905,['51c389c9-1bcd-49a3-8223-4fb9bcdc226e'],4,,,,,,,,,,,,,,,,Romania,905,00:42:04.856,Ball Receipt*,,,,,,,25.9,67.0,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21386935-b979-444d-87cb-026a597e1680,2875,,"[33.7, 54.4]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Radu Drăgușin,39615.0,,Right Center Back,144,Romania,905,['33554baf-fa93-4d2a-9fee-fd09cafd1740'],12,,,,,,,,,,,,,,,,Romania,905,00:42:12.699,Ball Receipt*,,,,,,,33.7,54.4,,,Romania vs Netherlands,Romania,Netherlands
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a80e4a8-aea7-42d2-82ee-b64db39a5377,2879,,"[68.0, 72.1]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wout Weghorst,7829.0,,Center Forward,145,Netherlands,941,['f272f9e2-8ab0-4004-9a72-7ff6d8382280'],56,,,,,,,,,,,,,,,,Netherlands,941,00:42:56.860,Ball Receipt*,,,,,,,68.0,72.1,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68313681-1ec5-41f5-8738-f77c6b115ac7,2882,,"[62.5, 17.9]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darius Dumitru Olaru,101821.0,,Right Center Midfield,146,Romania,905,['de61205f-83fe-4544-b28c-2e16c48cfbf5'],57,,,,,,,,,,,,,,,,Romania,905,00:42:57.767,Ball Receipt*,,,,,,,62.5,17.9,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d8b5dd8-5076-409b-9287-6c7a34ba4bbd,2885,,"[53.0, 5.4]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrei Burcă Andonie,31908.0,,Left Back,146,Romania,905,['b63e6193-5946-4631-8b53-a5b5a9044241'],59,,,,,,,,,,,,,,,,Romania,905,00:42:59.780,Ball Receipt*,,,,,,,53.0,5.4,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e42800-0bb7-4eb9-a0ba-3a1c787ac723,2888,,"[37.6, 19.4]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bogdan Racovițan,45023.0,,Left Center Back,146,Romania,905,['1ea440af-438b-489d-8e09-ead4874d24ed'],2,,,,,,,,,,,,,,,,Romania,905,00:43:02.419,Ball Receipt*,,,,,,,37.6,19.4,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbe705a4-eb79-4646-b60c-bf9a28b8011b,2891,,"[55.1, 0.9]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrei Burcă Andonie,31908.0,,Left Back,146,Romania,905,['b6c1a879-9135-4f6a-bd76-2ce5729106aa'],7,,,,,,,,,,,,,,,,Romania,905,00:43:07.528,Ball Receipt*,,,,,,,55.1,0.9,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766a1526-c85e-4248-a5dd-2c1495e6eb4b,2895,,"[86.4, 0.9]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Mihai Mihăilă,72512.0,,Left Midfield,146,Romania,905,['5df69836-04e3-491d-98cb-fd220ace3122'],13,,,,,,,,,,,,,,,,Romania,905,00:43:13.805,Ball Receipt*,,,,,,,86.4,0.9,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041dbbe8-b82e-40fc-8041-8d363e75fbd1,2898,,"[90.9, 17.8]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Cicâldău,45125.0,,Left Center Midfield,146,Romania,905,['7c7e12c9-fdc5-4a61-bed9-77a1a832b0a3'],15,,,,,,,,,,,,,,,,Romania,905,00:43:15.515,Ball Receipt*,,,,,,,90.9,17.8,,,Romania vs Netherlands,Romania,Netherlands
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c56160dc-2f35-4d97-bfdd-cc1d5b8f2d40,2901,,"[104.6, 17.9]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darius Dumitru Olaru,101821.0,,Right Center Midfield,146,Romania,905,['5fd3789e-4b68-48aa-a968-89229266e54b'],20,,,,,,,,,,,,,,,,Romania,905,00:43:20.249,Ball Receipt*,,,,,,,104.6,17.9,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59faac65-1e33-48e4-bfba-f89288043cc8,2903,,"[84.3, 56.7]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wout Weghorst,7829.0,,Center Forward,147,Netherlands,941,['44dd8b2f-0626-4a7e-bbad-d9aebd0e414c'],47,,,,,,,,,,,,,,,,Netherlands,941,00:43:47.082,Ball Receipt*,,,,,,,84.3,56.7,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef31ff49-f530-473a-87a9-e93aa50e4f14,2905,,"[73.0, 26.8]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Memphis Depay,2988.0,,Left Wing,147,Netherlands,941,['7c5afe19-d61e-4494-8170-f6d25a0d5ad8'],52,,,,,,,,,,,,,,,,Netherlands,941,00:43:52.389,Ball Receipt*,,,,,,,73.0,26.8,,,Romania vs Netherlands,Romania,Netherlands
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5658e76c-8312-49fe-8f7a-76565b137658,2911,,"[113.0, 33.7]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wout Weghorst,7829.0,,Center Forward,147,Netherlands,941,['e82503a1-bb05-405f-92f6-aa853e30eb57'],58,,,,,,,,,,,,,,,,Netherlands,941,00:43:58.323,Ball Receipt*,,,,,,,113.0,33.7,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f19429-58a4-4ce6-acea-cd4530b2096f,2916,,"[61.8, 61.6]",3941021,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Denis Alibec,10915.0,,Center Forward,148,Romania,905,"['2a41004b-8d3d-4c2f-8aff-545f7c5145dd', 'eb5d4846-4773-4140-85cd-2b23ba3b45f0']",5,,,,,,,,,,,,,,,,Romania,905,00:44:05.721,Ball Receipt*,True,,,,,,61.8,61.6,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e98d2116-0591-4ffd-9802-995414dfe8de,2921,,"[67.4, 73.2]",3941021,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrei Florin Ratiu,24861.0,,Right Back,149,Romania,905,['48f3529d-6081-4d0c-9b07-1cfb7c3dfe01'],22,,,,,,,,,,,,,,,,Romania,905,00:44:22.284,Ball Receipt*,,,,,,,67.4,73.2,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e590c6c2-08de-41a9-9bc4-132ad089f18e,2923,,"[83.1, 75.0]",3941021,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denis Alibec,10915.0,,Center Forward,149,Romania,905,['e4c6ca99-8cfd-4d6a-bc64-e37fdca21aa0'],23,,,,,,,,,,,,,,,,Romania,905,00:44:23.262,Ball Receipt*,,,,,,,83.1,75.0,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796e8f62-58e7-454c-aefe-c8236ae5ddda,2926,,"[76.6, 51.4]",3941021,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Răzvan Gabriel Marin,16344.0,,Center Defensive Midfield,149,Romania,905,['bae4ff38-5d56-46de-9892-e93e04aed7da'],27,,,,,,,,,,,,,,,,Romania,905,00:44:27.475,Ball Receipt*,,,,,,,76.6,51.4,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9caf1e30-183f-41bc-9d9b-f90cae256c14,2933,,"[81.6, 28.6]",3941021,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrei Burcă Andonie,31908.0,,Left Back,149,Romania,905,"['762fc483-68bc-4b38-8451-1042c4625f8e', '93b07484-6788-49f8-87ff-745686e19edb']",34,,,,,,,,,,,,,,,,Romania,905,00:44:34.677,Ball Receipt*,True,,,,,,81.6,28.6,,,Romania vs Netherlands,Romania,Netherlands
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cb76106-1a2c-4ea7-b06d-b7752e37c52a,2935,,"[19.6, 27.3]",3941021,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florin Constantin Niţă,28242.0,,Goalkeeper,149,Romania,905,['1fef3d1a-e17b-4b48-b43f-5d6179a9cb8d'],36,,,,,,,,,,,,,,,,Romania,905,00:44:36.801,Ball Receipt*,,,,,,,19.6,27.3,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44a2a631-023c-4b32-a774-a4540b98b83d,2942,,"[44.1, 48.5]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Bogdan Racovițan,45023.0,,Left Center Back,151,Romania,905,['fc7379ee-1bcf-4087-8ed3-65afeddd1680'],5,,,,,,,,,,,,,,,,Romania,905,00:45:05.318,Ball Receipt*,,,,,,,44.1,48.5,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc02179e-2c17-4e18-9272-89d1707e4dad,2945,,"[64.9, 73.5]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Dennis Man,56905.0,,Right Midfield,151,Romania,905,['6d6c1f3e-748e-42a2-8a00-6d8deaa1b3ed'],9,,,,,,,,,,,,,,,,Romania,905,00:45:09.842,Ball Receipt*,,,,,,,64.9,73.5,,,Romania vs Netherlands,Romania,Netherlands
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9797e09a-f731-4181-8299-108048245ba2,2950,,"[79.0, 43.6]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Wout Weghorst,7829.0,,Center Forward,152,Netherlands,941,['635bb486-be00-4edb-8037-83f0a61bebf1'],36,,,,,,,,,,,,,,,,Netherlands,941,00:45:36.795,Ball Receipt*,,,,,,,79.0,43.6,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95585469-df52-44fa-ac5d-64108fd582d3,2954,,"[51.9, 27.7]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Cicâldău,45125.0,,Left Center Midfield,153,Romania,905,['84722a7d-b538-4898-9387-8c205f83f515'],38,,,,,,,,,,,,,,,,Romania,905,00:45:38.506,Ball Receipt*,,,,,,,51.9,27.7,,,Romania vs Netherlands,Romania,Netherlands
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,446d79e4-e52c-4a3d-ace5-6794053910e6,2956,,"[62.0, 47.9]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Man,56905.0,,Right Midfield,153,Romania,905,['8f8dd200-5b2e-4fcc-8cd5-f5b6b96ce830'],40,,,,,,,,,,,,,,,,Romania,905,00:45:40.543,Ball Receipt*,,,,,,,62.0,47.9,,,Romania vs Netherlands,Romania,Netherlands
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b0cf78c-2102-4d90-9443-a57d482ae7d4,2958,,"[83.7, 21.8]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,,Left Wing,153,Romania,905,['1d9fee58-d339-4de2-bbff-e1a5833740bd'],45,,,,,,,,,,,,,,,,Netherlands,941,00:45:45.384,Ball Receipt*,,,,,,,83.7,21.8,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000b945-bc1c-44ef-a974-8a6262fa81a4,2962,,"[44.5, 73.9]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Man,56905.0,,Right Midfield,153,Romania,905,['27daf6dc-d9cd-489f-8849-36fd659b2870'],49,,,,,,,,,,,,,,,,Romania,905,00:45:49.577,Ball Receipt*,,,,,,,44.5,73.9,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a8d690b-ab5a-4a91-8900-70baa27571c3,2966,,"[57.3, 58.1]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Alibec,10915.0,,Center Forward,153,Romania,905,"['0a3845db-cdea-4bae-8405-9b560c1b5e7e', '7e54e94b-d110-43b6-b77a-d769d3b26fd7']",53,,,,,,,,,,,,,,,,Romania,905,00:45:53.271,Ball Receipt*,True,,,,,,57.3,58.1,,,Romania vs Netherlands,Romania,Netherlands
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff329ce5-ac7a-4c6c-9a26-2997fdcf7702,2972,,"[102.8, 19.3]",3941021,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Radu Drăgușin,39615.0,,Right Center Back,154,Romania,905,['8a91f608-8f1a-4d07-a73b-ff4e3bc2582e'],30,,,,,,,,,,,,,,,,Romania,905,00:46:30.754,Ball Receipt*,,,,,,,102.8,19.3,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb59c9e9-e9df-4f85-9128-72b072fe9b07,2976,,"[110.6, 58.1]",3941021,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dennis Man,56905.0,,Right Midfield,155,Romania,905,['2b1eb177-c4c3-4241-bc87-ac703e1f5dd2'],22,,,,,,,,,,,,,,,,Romania,905,00:47:22.822,Ball Receipt*,,,,,,,110.6,58.1,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74505012-3ddb-4cac-ba5a-5d3263c45824,2978,,"[81.3, 58.1]",3941021,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Răzvan Gabriel Marin,16344.0,,Center Defensive Midfield,155,Romania,905,['dfe4a8d4-3536-4271-8f96-629ccc712b86'],25,,,,,,,,,,,,,,,,Romania,905,00:47:25.777,Ball Receipt*,,,,,,,81.3,58.1,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3800ad1-82ac-4427-b1c4-40bd4c3ba059,2985,,"[58.3, 10.4]",3941021,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Donyell Malen,15582.0,,Right Wing,156,Netherlands,941,['d2704e03-c631-446b-80ff-31a7ca7c50e1'],36,,,,,,,,,,,,,,,,Netherlands,941,00:47:36.180,Ball Receipt*,,,,,,,58.3,10.4,,,Romania vs Netherlands,Romania,Netherlands
,,,,,"[39.6, 39.3]",,,,,,,,,,,,,1.518007,,,,,,,,,,,,06f8b1d9-5a24-42c0-a0c1-1edbe5baba7e,7,,"[37.5, 39.3]",3941021,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Stefan de Vrij,7787.0,,Right Center Back,2,Netherlands,941,"['3e102823-a0ab-4f8e-b3eb-877820aaa332', 'b472c466-0db5-4abc-be39-dbcb9d6f6300']",1,,,,,,,,,,,,,,,,Netherlands,941,00:00:01.889,Carry,,,,,,,37.5,39.3,39.6,39.3,Romania vs Netherlands,Romania,Netherlands
,,,,,"[116.6, 18.5]",,,,,,,,,,,,,0.580919,,,,,,,,,,,,a252b1e5-fdc6-443f-b643-cd3056e4ef85,13,,"[115.8, 18.5]",3941021,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Memphis Depay,2988.0,,Center Forward,2,Netherlands,941,"['1b8da5b4-a6b6-4110-aa8e-2beae73f5886', 'e3b1c85c-68ef-4ba0-95eb-4db5556963a3', 'e78f38c3-c7ad-4833-af2d-7c74993e44ba']",9,,,,,,,,,,,,,,,,Netherlands,941,00:00:09.108,Carry,True,,,,,,115.8,18.5,116.6,18.5,Romania vs Netherlands,Romania,Netherlands
,,,,,"[117.5, 14.3]",,,,,,,,,,,,,0.043435,,,,,,,,,,,,571404a8-5678-4770-a4c5-05413741bddb,18,,"[117.5, 14.3]",3941021,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavi Simons,39167.0,,Center Attacking Midfield,2,Netherlands,941,"['92ed7856-5371-4d82-aa44-78093b739691', '9cd85b59-6100-405e-9f9a-aa36455fe8fe', 'ce198eed-8e4b-48fb-8476-8ea2a0ef70c3']",10,,,,,,,,,,,,,,,,Netherlands,941,00:00:10.880,Carry,True,,,,,,117.5,14.3,117.5,14.3,Romania vs Netherlands,Romania,Netherlands
