50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee1a1570-cada-411f-bb06-a6bec39d2db4,935,,,"[68.8, 10.6]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nedim Bajrami,32030.0,Left Wing,41,Albania,906,['1a79c9cc-2f9d-4bae-83bc-33d4798d7245'],9,,,,,,,,,,,,,,,,Albania,906,00:23:09.907,Ball Receipt*,,,,,,,68.8,10.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34f71153-63c1-4a8a-9103-e8c9b67dac8a,944,,,"[78.8, 1.2]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kristjan Asllani,57303.0,Left Defensive Midfield,41,Albania,906,['8b1748d4-1eed-4a43-a660-c4f4228ee753'],14,,,,,,,,,,,,,,,,Albania,906,00:23:14.670,Ball Receipt*,,,,,,,78.8,1.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d68b95-04c2-4b4b-b154-7ba5d78eea1c,947,,,"[110.7, 3.9]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nedim Bajrami,32030.0,Left Wing,41,Albania,906,['f162d669-a5e3-4eaf-8caa-2f21f9056b74'],18,,,,,,,,,,,,,,,,Albania,906,00:23:18.540,Ball Receipt*,,,,,,,110.7,3.9,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baa389a4-0528-41fd-ade4-ea84532df79a,954,,,"[33.6, 72.6]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Sanmartín Mato,3265.0,Center Forward,41,Albania,906,['1e622a27-f631-495b-aeeb-c9c38c9f1885'],26,,,,,,,,,,,,,,,,Spain,772,00:23:26.885,Ball Receipt*,,,,,,,33.6,72.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24c9f42b-5220-448c-b33a-e3869dee49ba,958,,,"[61.7, 27.5]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arlind Afrim Ajeti,8291.0,Right Center Back,41,Albania,906,['e13441dc-caf4-4eb2-93ac-da49b7a17e98'],30,,,,,,,,,,,,,,,,Albania,906,00:23:30.587,Ball Receipt*,,,,,,,61.7,27.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fe72a06-4f90-4d51-8f4b-daa7e225ae0f,960,,,"[63.9, 28.9]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ylber Ramadani,24438.0,Right Defensive Midfield,41,Albania,906,['6306b2de-6f4b-472f-aed4-e4ebfedb41b9'],30,,,,,,,,,,,,,,,,Albania,906,00:23:30.957,Ball Receipt*,,,,,,,63.9,28.9,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c00b3e5-f062-4360-946a-4039ac478d9f,963,,,"[63.8, 37.0]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván Balliu Campeny,3378.0,Right Back,41,Albania,906,['2ac18844-5e93-47d0-903d-551d0cc467d2'],32,,,,,,,,,,,,,,,,Albania,906,00:23:32.273,Ball Receipt*,,,,,,,63.8,37.0,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4361da4-dd12-4e85-bd7e-75860fce4107,966,,,"[69.6, 28.3]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kristjan Asllani,57303.0,Left Defensive Midfield,41,Albania,906,['d2725973-abc0-47a0-85f7-4c4df0d9cb6e'],34,,,,,,,,,,,,,,,,Albania,906,00:23:34.922,Ball Receipt*,,,,,,,69.6,28.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2909f0e6-300c-4cd7-9566-94ebe1aafb4a,969,,,"[63.9, 35.7]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ylber Ramadani,24438.0,Right Defensive Midfield,41,Albania,906,['41d6178a-70fc-4139-ad0e-c1d290aa72ca'],38,,,,,,,,,,,,,,,,Albania,906,00:23:38.778,Ball Receipt*,,,,,,,63.9,35.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64a27210-055b-4e5f-984d-bd26e5e6960b,972,,,"[59.5, 60.8]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván Balliu Campeny,3378.0,Right Back,41,Albania,906,['45221fd7-cf2b-4ccb-af18-166e1926b8c7'],40,,,,,,,,,,,,,,,,Albania,906,00:23:40.999,Ball Receipt*,,,,,,,59.5,60.8,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c71fa4f3-8a45-4aab-ae6d-3b46e2d01057,975,,,"[69.0, 76.5]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jasir Asani,41186.0,Right Wing,41,Albania,906,['d71c34bc-d27f-40c6-9624-d59d09e3c7ab'],43,,,,,,,,,,,,,,,,Albania,906,00:23:43.440,Ball Receipt*,,,,,,,69.0,76.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b11c934-4a49-46b5-a142-891d8b14f1ed,978,,,"[60.5, 70.6]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván Balliu Campeny,3378.0,Right Back,41,Albania,906,['344dce21-b1c1-4779-b6a9-a2ade07b7294'],45,,,,,,,,,,,,,,,,Albania,906,00:23:45.102,Ball Receipt*,,,,,,,60.5,70.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68033a83-e13a-4ff1-b9cd-e20ff1c7e1c7,982,,,"[79.3, 76.6]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Qazim Laçi,7531.0,Center Attacking Midfield,41,Albania,906,"['a1b759ec-3d42-4b48-9c31-599fb54d3473', 'a542c78e-709a-49f8-92c5-dbaa9dbec870']",47,,,,,,,,,,,,,,,,Albania,906,00:23:47.400,Ball Receipt*,True,,,,,,79.3,76.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5798facd-4b97-431c-b0bb-b573f9610e9e,987,,,"[91.2, 75.5]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristjan Asllani,57303.0,Left Defensive Midfield,42,Albania,906,['4b62b8ca-2334-4635-bf39-7e066d26a8cd'],12,,,,,,,,,,,,,,,,Albania,906,00:24:12.877,Ball Receipt*,,,,,,,91.2,75.5,,,Albania vs Spain,Albania,Spain
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f87c2ac-bc8b-4100-9e3e-6811a200441e,990,,,"[105.6, 62.2]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rey Manaj,23987.0,Center Forward,42,Albania,906,['f5b25d44-f97a-4b65-9f49-810e29a85292'],15,,,,,,,,,,,,,,,,Albania,906,00:24:15.392,Ball Receipt*,,,,,,,105.6,62.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e1c9cd1-cdff-498e-b848-10c861b5b9a2,993,,,"[28.9, 5.1]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,43,Spain,772,['82c21e33-3c42-4284-a964-4a9f3536cbe0'],17,,,,,,,,,,,,,,,,Spain,772,00:24:17.465,Ball Receipt*,,,,,,,28.9,5.1,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e461a5d1-c535-45c5-9778-58d0c02ffe20,995,,,"[29.2, 12.7]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,43,Spain,772,['88862895-aec4-462d-a1db-e18dbe8e7de6'],18,,,,,,,,,,,,,,,,Spain,772,00:24:18.149,Ball Receipt*,,,,,,,29.2,12.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96834140-8dfc-40c7-85a9-f6ddc4afef2a,999,,,"[44.9, 6.2]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,43,Spain,772,"['9faab7a8-4c74-4950-bf15-0ee84c1ca940', 'c253d212-ac20-43fa-b87f-a646e1f3c191']",20,,,,,,,,,,,,,,,,Spain,772,00:24:20.310,Ball Receipt*,True,,,,,,44.9,6.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0b46bef-c528-46de-91e4-f6764ced40a2,1004,,,"[33.2, 21.4]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,44,Spain,772,['c1167f17-cfd2-4da2-8dc8-450c3fc35f53'],37,,,,,,,,,,,,,,,,Spain,772,00:24:37.583,Ball Receipt*,,,,,,,33.2,21.4,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0f06f75-95e5-4528-ae8a-d8cd1cfd88c4,1007,,,"[40.8, 46.7]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Vivian Moreno,41542.0,Right Center Back,44,Spain,772,['9050a818-737f-4117-8207-00b886030bdc'],39,,,,,,,,,,,,,,,,Spain,772,00:24:39.382,Ball Receipt*,,,,,,,40.8,46.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31feba71-41ab-4584-b580-e3baaf4501c0,1010,,,"[44.3, 29.2]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,44,Spain,772,['71f44d68-f467-47cd-9c82-1c891245a0e0'],42,,,,,,,,,,,,,,,,Spain,772,00:24:42.829,Ball Receipt*,,,,,,,44.3,29.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d259d9a-1035-4f48-95af-1442c9899716,1013,,,"[62.2, 36.9]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Zubimendi Ibáñez,24921.0,Right Defensive Midfield,44,Spain,772,['ba79515d-21ea-42ea-bb9d-593abd96fc2f'],47,,,,,,,,,,,,,,,,Spain,772,00:24:47.858,Ball Receipt*,,,,,,,62.2,36.9,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07802b7e-e679-4da0-9bc1-416ca6eb8262,1015,,,"[72.0, 30.6]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Merino Zazón,3042.0,Left Defensive Midfield,44,Spain,772,['77fbba2a-ef50-4df7-a790-ace4c579e45b'],48,,,,,,,,,,,,,,,,Spain,772,00:24:48.945,Ball Receipt*,,,,,,,72.0,30.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6798d5f0-3541-42fd-ba44-0f511796312f,1018,,,"[108.9, 11.3]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,44,Spain,772,['8894ec32-d840-4ef8-95d9-1bbe37cf410e'],52,,,,,,,,,,,,,,,,Spain,772,00:24:52.667,Ball Receipt*,,,,,,,108.9,11.3,,,Albania vs Spain,Albania,Spain
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986beab9-9f25-4815-97f4-a5ae7e2b6f82,1021,,,"[108.6, 36.3]",3930179,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Sanmartín Mato,3265.0,Center Forward,44,Spain,772,['f4a3159d-c4ad-45ae-b2f7-fb2bfcff5d90'],53,,,,,,,,,,,,,,,,Spain,772,00:24:53.008,Ball Receipt*,,,,,,,108.6,36.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742948f-c02a-443e-be68-0f49eb6de0b3,1024,,,"[109.7, 40.6]",3930179,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Vivian Moreno,41542.0,Right Center Back,45,Spain,772,['5f6b252e-630c-4ff2-b8b0-3f32e730d665'],24,,,,,,,,,,,,,,,,Spain,772,00:25:24.259,Ball Receipt*,,,,,,,109.7,40.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29b5a235-6bb0-48c1-9cf1-84dcaa20de12,1034,,,"[63.6, 51.4]",3930179,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jesús Navas González,6821.0,Right Back,45,Spain,772,['cf7a197b-f1cc-4ee9-bf05-7a69c9882afe'],35,,,,,,,,,,,,,,,,Spain,772,00:25:35.845,Ball Receipt*,,,,,,,63.6,51.4,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6467aa5-3a76-43e7-b67d-fd55d496f0f5,1037,,,"[64.4, 66.3]",3930179,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Vivian Moreno,41542.0,Right Center Back,45,Spain,772,['580b18ff-0695-4768-b739-16d68e36a49f'],39,,,,,,,,,,,,,,,,Spain,772,00:25:39.273,Ball Receipt*,,,,,,,64.4,66.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d247dd30-566f-45c1-9c5a-5662909571a6,1040,,,"[59.4, 33.4]",3930179,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aymeric Laporte,4353.0,Left Center Back,45,Spain,772,['522123dd-3836-4fcd-a63f-56c528fb3efc'],42,,,,,,,,,,,,,,,,Spain,772,00:25:42.267,Ball Receipt*,,,,,,,59.4,33.4,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cd19d3a-3b65-44b6-9aba-1bed11f9f1e2,1043,,,"[54.7, 44.1]",3930179,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Martín Zubimendi Ibáñez,24921.0,Right Defensive Midfield,45,Spain,772,['b9ae162d-2874-47ee-93e8-5fd672f1784b'],45,,,,,,,,,,,,,,,,Spain,772,00:25:45.167,Ball Receipt*,,,,,,,54.7,44.1,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187395ec-52f7-4f78-8799-48953f1bd75c,1046,,,"[56.8, 56.2]",3930179,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Vivian Moreno,41542.0,Right Center Back,45,Spain,772,['40f8c61a-7e2c-43f5-97af-bb0ae04a5dfc'],47,,,,,,,,,,,,,,,,Spain,772,00:25:47.486,Ball Receipt*,,,,,,,56.8,56.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93568162-b103-4983-97aa-3a01db22c1d4,1049,,,"[82.2, 57.2]",3930179,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,45,Spain,772,['7750652a-5bd2-48d4-9a04-aa0a6ef4a60b'],51,,,,,,,,,,,,,,,,Spain,772,00:25:51.097,Ball Receipt*,,,,,,,82.2,57.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8894f4f-7632-4829-8890-98bbd755d706,1052,,,"[114.2, 13.7]",3930179,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ferrán Torres García,6748.0,Right Wing,45,Spain,772,['e8b42298-c116-4d76-812a-6e89278db92e'],57,,,,,,,,,,,,,,,,Spain,772,00:25:57.480,Ball Receipt*,,,,,,,114.2,13.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88802b68-3d9f-486f-b9f6-3e13b68aa577,1056,,,"[90.0, 18.9]",3930179,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Martín Zubimendi Ibáñez,24921.0,Right Defensive Midfield,45,Spain,772,['f6f2cf55-b449-45a3-9ac7-68c309c89496'],2,,,,,,,,,,,,,,,,Spain,772,00:26:02.089,Ball Receipt*,,,,,,,90.0,18.9,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c89fe6d4-073c-42b8-9680-bd2caa591ed7,1060,,,"[82.0, 37.1]",3930179,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Vivian Moreno,41542.0,Right Center Back,45,Spain,772,['4ac833bb-6bc9-490a-8035-e07b7dc4f151'],4,,,,,,,,,,,,,,,,Spain,772,00:26:04.765,Ball Receipt*,,,,,,,82.0,37.1,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cce6be6-ab29-4fbb-98a9-66701debd762,1063,,,"[83.6, 7.6]",3930179,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,45,Spain,772,['52739970-a5da-421c-8eaa-64195c0adc5f'],8,,,,,,,,,,,,,,,,Spain,772,00:26:08.393,Ball Receipt*,,,,,,,83.6,7.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f15d950-a4b6-4cb5-9e9d-69694d1cba7a,1066,,,"[99.1, 3.2]",3930179,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ferrán Torres García,6748.0,Right Wing,45,Spain,772,['c85f9f91-3fcb-4229-afb1-ce24b73df459'],10,,,,,,,,,,,,,,,,Spain,772,00:26:10.401,Ball Receipt*,,,,,,,99.1,3.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3fbd77b-b8d3-4f99-928e-1a622fb77db7,1072,,,"[15.8, 58.5]",3930179,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,46,Albania,906,['5c3500df-fcb0-442c-bed2-26ae715a66b3'],27,,,,,,,,,,,,,,,,Albania,906,00:26:27.672,Ball Receipt*,,,,,,,15.8,58.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc6c38c-a6e0-42b5-98fe-5b8d2bf91750,1075,,,"[26.7, 72.7]",3930179,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Balliu Campeny,3378.0,Right Back,46,Albania,906,['6f941b0b-2fdd-4ce0-9b76-a3ce56803b15'],29,,,,,,,,,,,,,,,,Albania,906,00:26:29.778,Ball Receipt*,,,,,,,26.7,72.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbe2a246-941c-4b73-8b1e-2f99a78f4ecd,1081,,,"[60.7, 75.7]",3930179,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rey Manaj,23987.0,Center Forward,47,Albania,906,['1bc29f97-38ce-47c1-9c2c-51b965631524'],52,,,,,,,,,,,,,,,,Albania,906,00:26:52.768,Ball Receipt*,,,,,,,60.7,75.7,,,Albania vs Spain,Albania,Spain
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4baf84c8-0d11-4f85-8ec7-8b60f2744ad3,1085,,,"[52.2, 4.6]",3930179,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,47,Albania,906,['743359c2-8eeb-4283-8f41-411e8a6ae29f'],55,,,,,,,,,,,,,,,,Spain,772,00:26:55.867,Ball Receipt*,,,,,,,52.2,4.6,,,Albania vs Spain,Albania,Spain
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aadb2b0-f78f-41bb-bf6e-aad930773d74,1087,,,"[96.1, 63.0]",3930179,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rey Manaj,23987.0,Center Forward,48,Albania,906,['2dc30920-e579-4049-9f44-712bff62beaa'],17,,,,,,,,,,,,,,,,Albania,906,00:27:17.734,Ball Receipt*,,,,,,,96.1,63.0,,,Albania vs Spain,Albania,Spain
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b1ba83c-e5ff-47df-ad5f-59072bc101d6,1092,,,"[46.8, 15.3]",3930179,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,49,Spain,772,['13cbdbb8-8ca0-46b2-b2d8-68642186a6c5'],20,,,,,,,,,,,,,,,,Spain,772,00:27:20.095,Ball Receipt*,,,,,,,46.8,15.3,,,Albania vs Spain,Albania,Spain
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42917932-4138-4a70-a3b1-72a3825364fc,1097,,,"[59.4, 41.7]",3930179,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,49,Spain,772,['76e82398-4d65-41fa-8211-febbcd304b4d'],26,,,,,,,,,,,,,,,,Spain,772,00:27:26.940,Ball Receipt*,,,,,,,59.4,41.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a23a470-77d1-4bc2-8255-df18a99e7d43,1103,,,"[91.0, 65.5]",3930179,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,49,Spain,772,['e2fd5ac2-3f4d-456d-906f-640b3d3fc96d'],34,,,,,,,,,,,,,,,,Spain,772,00:27:34.063,Ball Receipt*,,,,,,,91.0,65.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c26af343-bb92-4994-871e-176d88101700,1112,,,"[8.9, 2.7]",3930179,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristjan Asllani,57303.0,Left Defensive Midfield,51,Albania,906,['94ab492d-0dd1-43dc-b8b4-a9e96b500ceb'],59,,,,,,,,,,,,,,,,Albania,906,00:27:59.686,Ball Receipt*,,,,,,,8.9,2.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41872cf7-dc13-4b63-81c0-2b3be10f4d41,1114,,,"[39.5, 7.5]",3930179,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rey Manaj,23987.0,Center Forward,51,Albania,906,['e7a381ee-417d-432c-829b-5fc4ff4a5e65'],2,,,,,,,,,,,,,,,,Albania,906,00:28:02.374,Ball Receipt*,,,,,,,39.5,7.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37b59eac-2a9d-4c41-b9b3-6b386ef777ea,1118,,,"[51.6, 2.6]",3930179,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nedim Bajrami,32030.0,Left Wing,51,Albania,906,"['8c6fee29-bd94-4dcf-b0fd-35f231efd1b5', 'd9d1c826-0afe-4bed-866a-40257d3d2b72']",4,,,,,,,,,,,,,,,,Albania,906,00:28:04.208,Ball Receipt*,True,,,,,,51.6,2.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97aa89a3-b7ac-499e-911e-e043200f9b68,1121,,,"[64.6, 16.7]",3930179,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Qazim Laçi,7531.0,Center Attacking Midfield,51,Albania,906,['be682ab9-7c10-422e-983b-53a85f5564fe'],9,,,,,,,,,,,,,,,,Albania,906,00:28:09.440,Ball Receipt*,,,,,,,64.6,16.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b083aaab-071c-403d-8ea0-72317addfa53,1126,,,"[46.4, 74.4]",3930179,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Balliu Campeny,3378.0,Right Back,51,Albania,906,['629b1607-918f-49dd-825c-78078d22dba8'],16,,,,,,,,,,,,,,,,Albania,906,00:28:16.727,Ball Receipt*,,,,,,,46.4,74.4,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8269791b-dbfe-4cd7-8275-109fb9614e11,1130,,,"[67.6, 75.0]",3930179,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jasir Asani,41186.0,Right Wing,51,Albania,906,"['a8ccc89e-fe80-4420-bf2c-40cebe59cfe1', 'f0e46630-5457-425b-881f-f3d682d299ee']",19,,,,,,,,,,,,,,,,Albania,906,00:28:19.482,Ball Receipt*,True,,,,,,67.6,75.0,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d98f9de-6597-466e-9c69-be56a4e466c1,1134,,,"[35.7, 53.1]",3930179,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arlind Afrim Ajeti,8291.0,Right Center Back,51,Albania,906,['6dbcfaa5-9a4d-466f-a075-09cc4c51a3c0'],25,,,,,,,,,,,,,,,,Albania,906,00:28:25.603,Ball Receipt*,,,,,,,35.7,53.1,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03d7500f-fe55-46e7-bb30-b9d53976a9e0,1138,,,"[38.4, 46.7]",3930179,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristjan Asllani,57303.0,Left Defensive Midfield,51,Albania,906,"['4d8dc446-d6a0-489c-b6d5-f132c93987cb', '6332d262-1b49-48dc-9fea-f4ec40eed336']",28,,,,,,,,,,,,,,,,Albania,906,00:28:28.166,Ball Receipt*,True,,,,,,38.4,46.7,,,Albania vs Spain,Albania,Spain
