50_50,bad_behaviour_card,ball_receipt_outcome,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,1.2247,,,,,,,,,,,,,756fdbd8-dc4e-42b7-b1e6-0b19a819a169,1453,,,"[51.3, 58.7]",3930161,36,,,,,0.8609513,,Right Foot,,,,"[62.9, 72.2]",,Ground Pass,,17.799158,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,48,Italy,914,['5d1cda2a-2db7-4299-906d-6beda15ab7bc'],49,,,,,,,,,,,,,,,,,Italy,914,00:36:49.421,Pass,,,,,,,51.3,58.7,62.9,72.2,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.662115,,,,,,,,,,,,,c65cdbc6-aeac-4a6d-a388-8bf4fb5405c6,1456,,,"[62.9, 72.2]",3930161,36,,,,,-0.79168737,,Right Foot,,,,"[70.8, 64.2]",,Ground Pass,,11.24322,,,Davide Frattesi,30926.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,['6a0f4011-f4c3-42c3-ac7b-a28116e3c3ac'],52,,,,,,,,,,,,,,,,,Italy,914,00:36:52.550,Pass,,,,,,,62.9,72.2,70.8,64.2,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.425381,,,,,,,,,,,,,02d041ce-19f6-4662-94f8-c9400a15a484,1459,,,"[70.4, 63.3]",3930161,36,,,,,2.2181885,,Right Foot,,,,"[67.3, 67.4]",,Ground Pass,,5.140039,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Davide Frattesi,30926.0,Right Center Midfield,48,Italy,914,['0fc95104-dcca-4e60-82b1-2702cc2c09c7'],53,,,,,,,,,,,,,,,,,Italy,914,00:36:53.252,Pass,,,,,,,70.4,63.3,67.3,67.4,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.59907,,,,,,,,,,,,,65db6dd0-9e44-4473-89ab-7dbe96e651f4,1463,,,"[67.6, 66.6]",3930161,36,,,,,-1.9448742,,Right Foot,,,,"[58.1, 42.4]",,Ground Pass,,25.997885,,,Alessandro Bastoni,7480.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,"['979d35f7-b24e-4d61-80f8-b8d66ffbe3f0', 'fd6470aa-b5a6-4841-a7f8-6c4a6c4850bc']",54,,,,,,,,,,,,,,,,,Italy,914,00:36:54.757,Pass,True,,,,,,67.6,66.6,58.1,42.4,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,75248cca-0ba8-4486-a1de-3f797696daac,1466,,,"[72.4, 32.8]",3930161,36,,,,,-0.9888912,,Left Foot,,,,"[82.4, 17.6]",,Ground Pass,,18.194504,,,Riccardo Calafiori,41768.0,,,,,,1,From Throw In,Alessandro Bastoni,7480.0,Right Center Back,48,Italy,914,['2f9236b9-7b3b-4242-a6f3-16781bb23388'],59,,,,,,,,,,,,,,,,,Italy,914,00:36:59.740,Pass,,,,,,,72.4,32.8,82.4,17.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.810868,,,,,,,,,,,,,95f46ee5-5267-45aa-b1f3-10215d92778b,1470,,,"[92.5, 18.4]",3930161,37,,,,,-1.709436,,Right Foot,,,,"[91.3, 9.8]",,Ground Pass,,8.683317,,,Federico Dimarco,12255.0,,,,,,1,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,48,Italy,914,['4b1aba1c-3f00-47dc-8010-3b2553a177e2'],5,,,,,,,,,,,,,,,,,Italy,914,00:37:05.043,Pass,,,,,,,92.5,18.4,91.3,9.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,1fd5d7aa-27c2-44c3-985e-eb428d065f14,1473,,,"[88.4, 8.8]",3930161,37,,,,,2.7341628,,Left Foot,,,,"[78.9, 12.9]",,Ground Pass,,10.34698,,,Alessandro Bastoni,7480.0,,,,,,1,From Throw In,Federico Dimarco,12255.0,Left Back,48,Italy,914,['cb28bdb4-1bee-46bb-8abf-6892bcdf3bd2'],5,,,,,,,,,,,,,,,,,Italy,914,00:37:05.894,Pass,,,,,,,88.4,8.8,78.9,12.9,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.361803,,,,,,,,,,,,,dcc09049-4004-46f1-963f-9850bf602865,1476,,,"[80.0, 12.4]",3930161,37,,,,,-0.33502412,,Left Foot,,,,"[93.5, 7.7]",,Ground Pass,,14.294754,,,Federico Dimarco,12255.0,,,,,,1,From Throw In,Alessandro Bastoni,7480.0,Right Center Back,48,Italy,914,['a60f48fd-724c-49b6-ae18-cd44dc1b376c'],8,,,,,,,,,,,,,,,,,Italy,914,00:37:08.601,Pass,,,,,,,80.0,12.4,93.5,7.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.440129,,,,,,,,,,,,,b7005970-520d-4180-b8a0-f38a2b9d7b06,1479,,,"[93.9, 7.7]",3930161,37,,,,,2.8530054,,Left Foot,,,,"[81.1, 11.5]",,Ground Pass,,13.352154,,,Alessandro Bastoni,7480.0,,,,,,1,From Throw In,Federico Dimarco,12255.0,Left Back,48,Italy,914,['40840609-4f81-40f6-8d83-ef06248f38bd'],10,,,,,,,,,,,,,,,,,Italy,914,00:37:10.003,Pass,,,,,,,93.9,7.7,81.1,11.5,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.507169,,,,,,,,,,,,,3aad55ae-05a8-4a04-923a-86d5ae1a60ea,1482,,,"[82.5, 11.5]",3930161,37,,,,,0.2025413,,Left Foot,,,,"[93.7, 13.8]",,Ground Pass,,11.4337225,,,Riccardo Calafiori,41768.0,,,,,,1,From Throw In,Alessandro Bastoni,7480.0,Right Center Back,48,Italy,914,['a0a78e09-79f9-476b-b675-0b79babc4695'],12,,,,,,,,,,,,,,,,,Italy,914,00:37:12.457,Pass,,,,,,,82.5,11.5,93.7,13.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.54697,,,,,,,,,,,,,60383da0-acd3-47eb-9eca-55c619062736,1485,,,"[93.7, 13.8]",3930161,37,,,,,-2.2631307,,Right Foot,,,,"[90.3, 9.7]",,Ground Pass,,5.3263497,,,Alessandro Bastoni,7480.0,,,,,,1,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,48,Italy,914,['0aed4a24-2bc1-4e26-832b-d4824df37092'],13,,,,,,,,,,,,,,,,,Italy,914,00:37:13.662,Pass,,,,,,,93.7,13.8,90.3,9.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.862145,,,,,,,,,,,,,61b04e89-f1f7-452d-9908-b37842927135,1489,,,"[91.1, 8.0]",3930161,37,,,,,2.7878895,,Left Foot,,,,"[78.1, 12.8]",,Ground Pass,,13.85785,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Alessandro Bastoni,7480.0,Right Center Back,48,Italy,914,['f04dd58b-52ca-4a7a-b8e8-56b237d55854'],14,,,,,,,,,,,,,,,,,Italy,914,00:37:14.288,Pass,,,,,,,91.1,8.0,78.1,12.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.501234,,,,,,,,,,,,,5c049194-7d5a-43f5-8d5a-5ca23b96dcc8,1492,,,"[73.3, 14.5]",3930161,37,,,,,2.3923905,,Right Foot,,,,"[54.7, 31.8]",,Ground Pass,,25.401772,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,['69ae9bb3-f7a7-48a0-8ea0-d05da936ef07'],17,,,,,,,,,,,,,,,,,Italy,914,00:37:17.378,Pass,,,,,,,73.3,14.5,54.7,31.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.6104,,,,,,,,,,,,,af467bc9-2b66-4ca9-9006-75ccffad793e,1495,,,"[54.7, 31.8]",3930161,37,,,,,1.1353599,,Right Foot,,,,"[65.4, 54.8]",,Ground Pass,,25.367105,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,48,Italy,914,['30460897-a6cb-4e9f-a61a-23610a54206f'],19,,,,,,,,,,,,,,,,,Italy,914,00:37:19.537,Pass,,,,,,,54.7,31.8,65.4,54.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,ca2f9dcd-f3bc-49ab-95aa-8c0722260e58,1498,,,"[65.4, 54.8]",3930161,37,,,,,-1.786438,,Right Foot,,,,"[63.1, 44.3]",,Ground Pass,,10.748954,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,48,Italy,914,['7992fafc-f5da-478f-9792-b395544d1d43'],25,,,,,,,,,,,,,,,,,Italy,914,00:37:25.421,Pass,,,,,,,65.4,54.8,63.1,44.3,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.2234,,,,,,,,,,,,,6e018402-ce6a-4d68-8006-d30d20c1b3ac,1501,,,"[63.2, 44.7]",3930161,37,,,,,-1.1553042,,Right Foot,,,,"[66.2, 37.9]",,Ground Pass,,7.4323616,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,48,Italy,914,['834da969-fdfd-4c6b-b2ef-6b69515138bd'],27,,,,,,,,,,,,,,,,,Italy,914,00:37:27.018,Pass,,,,,,,63.2,44.7,66.2,37.9,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.226,,,,,,,,,,,,,e0b9af23-a118-4d74-89ca-705b4578bda3,1504,,,"[66.2, 37.9]",3930161,37,,,,,-1.3331382,,Right Foot,,,,"[70.1, 21.8]",,Ground Pass,,16.565626,,,Alessandro Bastoni,7480.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,['92727979-7076-4ec2-9e7f-208361bfce88'],28,,,,,,,,,,,,,,,,,Italy,914,00:37:28.572,Pass,,,,,,,66.2,37.9,70.1,21.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,50e76285-7cc7-421d-9097-7e5574703d39,1507,,,"[73.2, 20.3]",3930161,37,,,,,2.428358,,Left Foot,,,,"[64.3, 28.0]",,Ground Pass,,11.768602,,,Riccardo Calafiori,41768.0,,,,,,1,From Throw In,Alessandro Bastoni,7480.0,Right Center Back,48,Italy,914,['5f5e2579-4af1-4480-8bef-17e1731f292b'],32,,,,,,,,,,,,,,,,,Italy,914,00:37:32.922,Pass,,,,,,,73.2,20.3,64.3,28.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.6221,,,,,,,,,,,,,701fcc61-2a76-4265-bc7e-3af850793aa9,1510,,,"[64.3, 28.0]",3930161,37,,,,,1.4957027,,Left Foot,,,,"[66.7, 59.9]",,Ground Pass,,31.990154,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,48,Italy,914,['542a18fe-c466-42ef-bfbe-322934515d06'],35,,,,,,,,,,,,,,,,,Italy,914,00:37:35.331,Pass,,,,,,,64.3,28.0,66.7,59.9,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.783767,,,,,,,,,,,,,32a99be3-1324-4d7c-bc68-c0c28a708a63,1513,,,"[72.2, 62.7]",3930161,37,,,,,-0.098273955,,Right Foot,,,,"[79.3, 62.0]",,Ground Pass,,7.1344237,,,Davide Frattesi,30926.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,48,Italy,914,['036154dd-3faf-4ff9-8040-27565c9e8479'],39,,,,,,,,,,,,,,,,,Italy,914,00:37:39.700,Pass,,,,,,,72.2,62.7,79.3,62.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.923062,,,,,,,,,,,,,156d88f2-cae0-40ac-a7e7-2568a295d103,1517,,,"[78.4, 62.5]",3930161,37,,,,,-1.4801364,,Left Foot,,,,"[79.3, 52.6]",,Ground Pass,,9.9408245,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Davide Frattesi,30926.0,Right Center Midfield,48,Italy,914,"['a2985096-4beb-408d-8a67-1f6b52724503', 'ec235894-a75c-4462-a731-b8dc8f4ec734']",40,,,,,,,,,,,,,,,,,Italy,914,00:37:40.524,Pass,True,,,,,,78.4,62.5,79.3,52.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.357273,,,,,,,,,,,,,59239377-9e6f-47e5-b866-6ff9168df169,1521,,,"[78.4, 52.7]",3930161,37,,,,,1.9869683,,Right Foot,,,,"[70.4, 70.8]",,Ground Pass,,19.789139,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,48,Italy,914,['b8c004b5-64ab-476f-a633-380b7e0d67ff'],42,,,,,,,,,,,,,,,,,Italy,914,00:37:42.384,Pass,,,,,,,78.4,52.7,70.4,70.8,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,91c70c59-0ce2-4673-ac05-6cd075a2db4c,1524,,,"[68.7, 68.4]",3930161,37,,,,,-1.849096,,Right Foot,,,,"[64.3, 53.0]",,Ground Pass,,16.016241,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,48,Italy,914,['0ba61581-f7be-446c-afaa-e05d4479afdf'],43,,,,,,,,,,,,,,,,,Italy,914,00:37:43.782,Pass,,,,,,,68.7,68.4,64.3,53.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.741909,,,,,,,,,,,,,8784c297-a3db-45dd-a009-f73ba55be2fc,1527,,,"[64.3, 53.0]",3930161,37,,,,,-0.07677189,,Right Foot,,,,"[69.5, 52.6]",,Ground Pass,,5.215362,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,['b4d672b5-78af-4e61-b5f6-8ec7fa676054'],45,,,,,,,,,,,,,,,,,Italy,914,00:37:45.418,Pass,,,,,,,64.3,53.0,69.5,52.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,be8f1ab6-050d-4a27-9a94-849dd9267451,1530,,,"[69.5, 52.6]",3930161,37,,,,,1.5707964,,Right Foot,,,,"[69.5, 65.6]",,Ground Pass,,13.0,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,48,Italy,914,['96f14d37-b793-4c1b-a462-c84d5d9cb1b6'],46,,,,,,,,,,,,,,,,,Italy,914,00:37:46.968,Pass,,,,,,,69.5,52.6,69.5,65.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.95457,,,,,,,,,,,,,78ef00f4-55fb-4ed3-a174-f8d5be2b4550,1533,,,"[69.5, 65.6]",3930161,37,,,,,-0.35877067,,Right Foot,,,,"[75.9, 63.2]",,Ground Pass,,6.835203,,,Davide Frattesi,30926.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,48,Italy,914,['7c460331-8125-4abf-bd16-241285c43ba4'],48,,,,,,,,,,,,,,,,,Italy,914,00:37:48.402,Pass,,,,,,,69.5,65.6,75.9,63.2,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.866225,,,,,,,,,,,,,b610e0ad-ca81-45e3-b267-a52d70dec6a7,1536,,,"[75.9, 63.2]",3930161,37,,,,,1.2252407,,Right Foot,,,,"[77.7, 68.2]",,Ground Pass,,5.314132,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Davide Frattesi,30926.0,Right Center Midfield,48,Italy,914,['c9d8e73f-a592-4db5-b30c-9c48c3a7c6e2'],49,,,,,,,,,,,,,,,,,Italy,914,00:37:49.893,Pass,,,,,,,75.9,63.2,77.7,68.2,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.125105,,,,,,,,,,,,,529e5bb2-5095-4abf-8935-798eb6099eab,1539,,,"[79.6, 70.1]",3930161,37,,,,,2.0176387,,Left Foot,,,,"[77.3, 74.9]",,Ground Pass,,5.322593,,,Federico Chiesa,7156.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,48,Italy,914,['cbbacd56-1a8e-47d7-adc8-911bb22f701d'],51,,,,,,,,,,,,,,,,,Italy,914,00:37:51.569,Pass,,,,,,,79.6,70.1,77.3,74.9,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,7c3bfa72-ab11-4920-a8f5-1f33d7c01c20,1542,,,"[74.1, 75.4]",3930161,37,,,,,-2.1727145,,Right Foot,,,,"[66.2, 63.9]",,Ground Pass,,13.952061,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Federico Chiesa,7156.0,Right Wing,48,Italy,914,['8986f30f-c569-4adf-9f94-4268e973564a'],53,,,,,,,,,,,,,,,,,Italy,914,00:37:53.208,Pass,,,,,,,74.1,75.4,66.2,63.9,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,07699983-5394-434a-8032-72407db1c5d0,1545,,,"[66.7, 60.9]",3930161,37,,,,,-1.9052044,,Right Foot,,,,"[58.5, 37.3]",,Ground Pass,,24.983995,,,Riccardo Calafiori,41768.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,['7d4da21f-0a3e-4cd5-b402-43c962da9e1f'],55,,,,,,,,,,,,,,,,,Italy,914,00:37:55.400,Pass,,,,,,,66.7,60.9,58.5,37.3,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.2208,,,,,,,,,,,,,e05e3502-deda-4262-835c-495e2147f8c3,1548,,,"[57.8, 34.5]",3930161,37,,,,,-1.3128687,,Left Foot,,,,"[62.1, 18.2]",,Ground Pass,,16.85764,,,Alessandro Bastoni,7480.0,,,,,,1,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,48,Italy,914,['1e70ca3b-2e81-44ea-9359-a1e97f78b223'],58,,,,,,,,,,,,,,,,,Italy,914,00:37:58.533,Pass,,,,,,,57.8,34.5,62.1,18.2,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.6208,,,,,,,,,,,,,df734e33-7d9d-4137-8f03-482f85a3b9a3,1551,,,"[62.1, 18.2]",3930161,38,,,,,2.3053908,,Left Foot,,,,"[50.9, 30.6]",,Ground Pass,,16.709278,,,Riccardo Calafiori,41768.0,,,,,,1,From Throw In,Alessandro Bastoni,7480.0,Right Center Back,48,Italy,914,['78b2e407-f0c8-4b0f-b915-4deccddd2b7e'],1,,,,,,,,,,,,,,,,,Italy,914,00:38:01.761,Pass,,,,,,,62.1,18.2,50.9,30.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,8fbcf6c3-aed0-492f-923a-44204815a568,1554,,,"[50.9, 30.9]",3930161,38,,,,,1.3325516,,Left Foot,,,,"[56.0, 51.9]",,Ground Pass,,21.610415,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,48,Italy,914,['748e2e9f-2e39-483a-bdc7-db1c546dc433'],4,,,,,,,,,,,,,,,,,Italy,914,00:38:04.022,Pass,,,,,,,50.9,30.9,56.0,51.9,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.875293,,,,,,,,,,,,,d9dc77a9-2577-491a-b002-cd3baa087840,1557,,,"[69.8, 62.3]",3930161,38,,,,,0.8562471,,Left Foot,,,,"[77.0, 70.6]",,Ground Pass,,10.9877205,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,['2e95d372-4ec2-4e76-b225-c7042298fb18'],9,,,,,,,,,,,,,,,,,Italy,914,00:38:09.931,Pass,,,,,,,69.8,62.3,77.0,70.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.806446,,,,,,,,,,,,,603effe3-7e25-47ab-b615-e19f22de266e,1560,,,"[77.0, 70.6]",3930161,38,,,,,-2.7969453,,Right Foot,,,,"[73.1, 69.2]",,Ground Pass,,4.14367,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,48,Italy,914,['5f284d77-6876-493f-a4a6-25775d05009a'],10,,,,,,,,,,,,,,,,,Italy,914,00:38:10.868,Pass,,,,,,,77.0,70.6,73.1,69.2,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.816483,,,,,,,,,,,,,02b1fe00-f687-4300-bc34-acf162419f16,1563,,,"[73.1, 69.2]",3930161,38,,,,,-0.66104317,,Right Foot,,,,"[80.3, 63.6]",,Ground Pass,,9.121404,,,Davide Frattesi,30926.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,['431da1b9-bab4-4929-ba8b-cfdeeb6b3f55'],11,,,,,,,,,,,,,,,,,Italy,914,00:38:11.773,Pass,,,,,,,73.1,69.2,80.3,63.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.924672,,,,,,,,,,,,,d903acf9-a921-4ab3-a5e9-bbd8f7678695,1566,,,"[80.3, 63.6]",3930161,38,,,,,2.3737366,,Left Foot,,,,"[74.5, 69.2]",,Ground Pass,,8.062258,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Davide Frattesi,30926.0,Right Center Midfield,48,Italy,914,['37f1be3f-cdfa-4cda-8d68-7710fd52c6c3'],12,,,,,,,,,,,,,,,,,Italy,914,00:38:12.630,Pass,,,,,,,80.3,63.6,74.5,69.2,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.092293,,,,,,,,,,,,,015c2d9c-2a44-48e1-8b49-a5fbda97844e,1569,,,"[74.5, 69.2]",3930161,38,,,,,0.6192424,,Right Foot,,,,"[83.9, 75.9]",,Ground Pass,,11.543396,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,['435eae55-e1c2-48e9-b175-e507d18d19c4'],15,,,,,,,,,,,,,,,,,Italy,914,00:38:15.278,Pass,,,,,,,74.5,69.2,83.9,75.9,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.860462,,,,,,,,,,,,,2861460e-6813-4500-abe9-285b6d24368a,1572,,,"[83.9, 75.9]",3930161,38,,,,,-2.8117561,,Right Foot,,,,"[72.8, 72.1]",,Ground Pass,,11.732433,,,Nicolò Barella,8181.0,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,48,Italy,914,['3b6482be-b394-4360-b73c-47df0b7de0ae'],16,,,,,,,,,,,,,,,,,Italy,914,00:38:16.831,Pass,,,,,,,83.9,75.9,72.8,72.1,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.942695,,,,,,,,,,,,,abc35960-908d-43f4-b8a8-4b3efb435106,1575,,,"[72.8, 72.1]",3930161,38,,,,,-0.92320526,,Right Foot,,,,"[78.7, 64.3]",,Ground Pass,,9.780082,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,48,Italy,914,['7fb10637-804b-4988-88ac-096380422e54'],18,,,,,,,,,,,,,,,,,Italy,914,00:38:18.395,Pass,,,,,,,72.8,72.1,78.7,64.3,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,ffcfed6c-a008-4a11-922f-744efe079ba6,1578,,,"[73.6, 63.6]",3930161,38,,,,,-2.3086114,,Right Foot,,,,"[63.6, 52.6]",,Ground Pass,,14.866069,,,Alessandro Bastoni,7480.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,48,Italy,914,['ac57f666-a319-4f75-9119-11d8861293ce'],20,,,,,,,,,,,,,,,,,Italy,914,00:38:20.112,Pass,,,,,,,73.6,63.6,63.6,52.6,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.86993,,,,,,,,,,,,,55fe5935-2148-485e-a695-b70206da2ffc,1581,,,"[64.0, 47.5]",3930161,38,,,,,-0.96601677,,Right Foot,,,,"[68.7, 40.7]",,Ground Pass,,8.266196,,,Lorenzo Pellegrini,6963.0,,,,,,1,From Throw In,Alessandro Bastoni,7480.0,Right Center Back,48,Italy,914,['3be3ce6a-6319-4141-8835-ec4281e1363e'],26,,,,,,,,,,,,,,,,,Italy,914,00:38:26.837,Pass,,,,,,,64.0,47.5,68.7,40.7,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.822277,,,,,,,,,,,,,d5d9ae5f-b3b5-4729-93f9-7d90a9b072af,1584,,,"[69.5, 41.0]",3930161,38,,,,,1.2193515,,Right Foot,,,,"[72.8, 50.0]",,Ground Pass,,9.585927,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Left Wing,48,Italy,914,['cc0881b7-16d5-4b93-abd8-dd6c4bc69ac4'],27,,,,,,,,,,,,,,,,,Italy,914,00:38:27.747,Pass,,,,,,,69.5,41.0,72.8,50.0,Italy vs Albania,Italy,Albania
,,,,,,,,,,,,,,,,0.692047,,,,,,,,,,,,,6fd82e34-c568-40ff-8342-fa0c432d6441,1587,,,"[72.8, 50.0]",3930161,38,,,,,-0.34945127,,Right Foot,,,,"[84.6, 45.7]",,Ground Pass,,12.55906,,,Gianluca Scamacca,10992.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,48,Italy,914,['ab000f4b-8230-47dc-8942-60d04c74847f'],29,,,,,,,,,,,,,,,,,Italy,914,00:38:29.329,Pass,,,,,,,72.8,50.0,84.6,45.7,Italy vs Albania,Italy,Albania
