50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,2.135961,,,,,,,,,,,,3fb6b5af-5f79-4977-a657-ad1ccb01e049,2576,,,"[63.1, 27.3]",3938640,67,,,,1.0310249,,Left Foot,,,"[90.3, 72.7]",,High Pass,,52.924473,,,,Oleksandr Tymchyk,45863.0,,True,,,,2,Regular Play,Mykola Matvienko,18617.0,Left Center Back,112,Ukraine,911,['1955a750-45b6-4689-b248-3c9d7f45dce8'],58,,,,,,,,,,,,,,,,,Ukraine,911,00:22:58.299,Pass,,,,,,,63.1,27.3,90.3,72.7,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.409907,,,,,,,,,,,,e962f185-9d0b-4285-bcb4-14f4f02b3d78,2579,,,"[89.5, 73.0]",3938640,68,,,,-2.5050845,,Right Foot,,,"[82.6, 67.9]",,Ground Pass,,8.58021,,,,Mykola Shaparenko,21294.0,,,,,,2,Regular Play,Oleksandr Tymchyk,45863.0,Right Back,112,Ukraine,911,['7863811b-ecbd-43a6-952e-21f09798b2f3'],2,,,,,,,,,,,,,,,,,Ukraine,911,00:23:02.013,Pass,,,,,,,89.5,73.0,82.6,67.9,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,2.099122,,,,,,,,,,,,fa012429-e479-4af5-8c21-82a8c70afb4a,2582,,,"[82.6, 57.7]",3938640,68,,,,-2.031386,,Right Foot,,,"[69.6, 31.5]",,Ground Pass,,29.247906,,,,Mykola Matvienko,18617.0,,,,,,2,Regular Play,Mykola Shaparenko,21294.0,Right Defensive Midfield,112,Ukraine,911,['c903c136-8ccd-4cb1-9f52-c70d7833f96b'],5,,,,,,,,,,,,,,,,,Ukraine,911,00:23:05.316,Pass,,,,,,,82.6,57.7,69.6,31.5,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.128434,,,,,,,,,,,,dc7ca91e-308a-4a41-abd8-5640036c956e,2585,,,"[77.2, 27.6]",3938640,68,,,,-1.085081,,Left Foot,,,"[89.5, 4.3]",,Ground Pass,,26.347296,,,,Oleksandr Zinchenko,3575.0,,,,,,2,Regular Play,Mykola Matvienko,18617.0,Left Center Back,112,Ukraine,911,['65124467-7d64-4cbe-8a17-03a98102df3e'],8,,,,,,,,,,,,,,,,,Ukraine,911,00:23:08.589,Pass,,,,,,,77.2,27.6,89.5,4.3,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,2.744346,,,,,,,,,,,,38dfd285-feaa-407f-acfa-933b04f8d27b,2588,,,"[89.5, 4.3]",3938640,68,,,,0.4949725,,Left Foot,,,"[118.4, 19.9]",,Low Pass,,32.84159,,,,Mykhailo Mudryk,39483.0,,,,,,2,Regular Play,Oleksandr Zinchenko,3575.0,Left Back,112,Ukraine,911,['993bf695-753a-40e3-9d58-7002a879f20d'],10,,,,,,,,,,,,,,,,,Ukraine,911,00:23:10.661,Pass,,,,,,,89.5,4.3,118.4,19.9,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,0.348398,,,,,,,,,,,,17b98670-bf06-470b-9da5-f8ef56cb681f,2590,,,"[118.4, 20.4]",3938640,68,,,,1.735945,,Left Foot,,,"[118.1, 22.2]",,Ground Pass,,1.8248287,,Incomplete,,,,,,,,,2,Regular Play,Mykhailo Mudryk,39483.0,Left Midfield,112,Ukraine,911,['82a40525-83e5-4068-acd4-4dd9c43e2ef7'],13,,,,,,,,,,,,,,,,,Ukraine,911,00:23:13.405,Pass,,,,,,,118.4,20.4,118.1,22.2,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.117805,,,,,,,,,,,,ab92e592-0c34-43b1-9691-76d156489cc6,2592,,,"[120.0, 0.1]",3938640,68,,,,1.7634971,bd1fb535-671d-4a4a-a441-78c1f2bf189e,Right Foot,,,"[113.6, 32.9]",,High Pass,True,33.418556,,,,Roman Yaremchuk,23649.0,True,,Inswinging,,Corner,2,From Corner,Mykhailo Mudryk,39483.0,Left Midfield,113,Ukraine,911,['1640feda-5097-41f6-a704-6f8671137a1d'],39,,,,,,,,,,,,,,,,,Ukraine,911,00:23:39.163,Pass,,,,,,,120.0,0.1,113.6,32.9,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,0.398744,,,,,,,,,,,,279837b2-4782-4776-af62-1c864938e8da,2601,,,"[65.3, 74.5]",3938640,68,,,,-1.856418,,Right Foot,,,"[61.6, 61.9]",,Ground Pass,,13.132022,,,,Mykola Shaparenko,21294.0,,,,,,2,From Corner,Oleksandr Tymchyk,45863.0,Right Back,113,Ukraine,911,['19397f7f-ed3e-47ea-9def-3e795e0a4ac5'],47,,,,,,,,,,,,,,,,,Ukraine,911,00:23:47.893,Pass,,,,,,,65.3,74.5,61.6,61.9,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.068044,,,,,,,,,,,,7910ea31-01a3-4aac-9158-b2f169df3e17,2604,,,"[56.5, 54.8]",3938640,68,,,,-1.8925469,,Right Foot,,,"[51.3, 39.2]",,Ground Pass,,16.443844,,,,Georgiy Sudakov,38975.0,,,,,,2,From Corner,Mykola Shaparenko,21294.0,Right Defensive Midfield,113,Ukraine,911,['ab997440-ebad-4001-9981-358cf1e24192'],50,,,,,,,,,,,,,,,,,Ukraine,911,00:23:50.035,Pass,,,,,,,56.5,54.8,51.3,39.2,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,3.12027,,,,,,,,,,,,9da4ea81-a1a7-4798-b282-3aa2bc2f660b,2608,,,"[42.3, 54.0]",3938640,68,,,,-2.587141,,Left Foot,,,"[18.4, 39.2]",,Ground Pass,,28.111385,,,,Anatolii Trubin,37330.0,,,,,,2,From Corner,Georgiy Sudakov,38975.0,Center Attacking Midfield,113,Ukraine,911,['46f5cbee-5082-4739-a86b-a633fff890c3'],56,,,,,,,,,,,,,,,,,Ukraine,911,00:23:56.257,Pass,,,,,,,42.3,54.0,18.4,39.2,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.039733,,,,,,,,,,,,7201d45a-e423-4918-a137-b2254d138297,2611,,,"[18.7, 38.1]",3938640,69,,,,-0.57575834,,Right Foot,,,"[30.1, 30.7]",,Ground Pass,,13.591173,,,,Mykola Matvienko,18617.0,,,,,,2,From Corner,Anatolii Trubin,37330.0,Goalkeeper,113,Ukraine,911,['fe7d2425-80e8-4f78-8350-70d559170cc1'],0,,,,,,,,,,,,,,,,,Ukraine,911,00:24:00.781,Pass,,,,,,,18.7,38.1,30.1,30.7,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,3.262293,,,,,,,,,,,,576cf4c9-961a-4660-9cbc-0c5ef9c32d49,2614,,,"[35.2, 30.4]",3938640,69,,,,0.40607056,,Left Foot,,,"[96.6, 56.8]",,High Pass,,66.83502,,Pass Offside,,Oleksandr Zubkov,31892.0,,,,,,2,From Corner,Mykola Matvienko,18617.0,Left Center Back,113,Ukraine,911,['fc2cd23d-2917-420f-9a73-01d836d02f6b'],3,,,,,,,,,,,,,,,,,Ukraine,911,00:24:03.735,Pass,,,,,,,35.2,30.4,96.6,56.8,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,3.018978,,,,,,,,,,,,69d8177e-4c16-40b8-89bd-f716276b578d,2616,,,"[23.5, 31.3]",3938640,69,,,,0.26574302,,Right Foot,,,"[90.0, 49.4]",,High Pass,,68.91923,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Martin Dúbravka,3711.0,Goalkeeper,114,Slovakia,908,['9f61103d-e76d-4533-aa71-cfedd7ce9553'],42,,,,,,,,,,,,,,,,,Slovakia,908,00:24:42.815,Pass,,,,,,,23.5,31.3,90.0,49.4,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.637189,,,,,,,,,,,,9f61103d-e76d-4533-aa71-cfedd7ce9553,2617,,,"[30.1, 30.7]",3938640,69,,,,0.4849714,,Head,,,"[46.8, 39.5]",,High Pass,,18.876705,,,,Georgiy Sudakov,38975.0,,,,,Recovery,2,Regular Play,Mykola Matvienko,18617.0,Left Center Back,115,Ukraine,911,"['3323745a-adfa-4d68-895e-89b50d53e0ae', '69d8177e-4c16-40b8-89bd-f716276b578d']",45,,,,,,,,,,,,,,,,,Ukraine,911,00:24:45.834,Pass,,,,,,,30.1,30.7,46.8,39.5,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.616528,,,,,,,,,,,,2899ab25-f192-40d6-b929-dc4c58b1ec2e,2620,,,"[46.8, 39.5]",3938640,69,,,True,-0.19739556,,,,,"[50.8, 38.7]",,High Pass,,4.0792155,,,,Roman Yaremchuk,23649.0,,,,,,2,Regular Play,Georgiy Sudakov,38975.0,Center Attacking Midfield,115,Ukraine,911,"['77f0e9c8-0c42-45c2-b814-669c91d72bac', 'c2221358-558b-4134-a93b-190e9eafe659']",47,,,,,,,,,,,,,,,,,Ukraine,911,00:24:47.511,Pass,True,,,,,,46.8,39.5,50.8,38.7,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,0.48013,,,,,,,,,,,,6f73b902-c0eb-4cdf-b3d8-54be573a41a1,2624,,,"[47.4, 39.2]",3938640,69,,,,-0.6716062,,Right Foot,,,"[51.3, 36.1]",,Ground Pass,,4.9819674,,,,Georgiy Sudakov,38975.0,,,,,,2,Regular Play,Roman Yaremchuk,23649.0,Center Forward,115,Ukraine,911,"['0af027b2-18c4-4bf4-b6f0-1bb25d818981', 'bb55d921-0adf-405b-a581-fd72c450cc11']",49,,,,,,,,,,,,,,,,,Ukraine,911,00:24:49.777,Pass,True,,,,,,47.4,39.2,51.3,36.1,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.110103,,,,,,,,,,,,bffc8090-1732-4851-8799-a932b0975bc4,2627,,,"[51.1, 35.2]",3938640,69,,,,1.2576416,,Right Foot,,,"[54.5, 45.7]",,Ground Pass,,11.0367565,,,,Oleksandr Zubkov,31892.0,,,,,,2,Regular Play,Georgiy Sudakov,38975.0,Center Attacking Midfield,115,Ukraine,911,"['6771413f-2cb4-49c3-ae2c-4088397cd3f3', 'd7567403-b8e6-4af9-ba9f-f7061bd2067c']",50,,,,,,,,,,,,,,,,,Ukraine,911,00:24:50.257,Pass,True,,,,,,51.1,35.2,54.5,45.7,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,2.082314,,,,,,,,,,,,b63fcbfd-899e-47ab-adf7-873f9c93a2ed,2630,,,"[55.9, 41.8]",3938640,69,,,,-1.5604519,,Left Foot,,,"[56.2, 12.8]",,Ground Pass,,29.001553,,,,Oleksandr Zinchenko,3575.0,,,,,,2,Regular Play,Oleksandr Zubkov,31892.0,Right Midfield,115,Ukraine,911,['b91fa121-a3df-4b8d-a908-6f9aae432f81'],52,,,,,,,,,,,,,,,,,Ukraine,911,00:24:52.314,Pass,,,,,,,55.9,41.8,56.2,12.8,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,0.664272,,,,,,,,,,,,ffbb08d5-d6c8-4d3e-8cf8-24c82789488d,2639,,,"[57.0, 62.2]",3938640,69,,,,-2.2328568,,Left Foot,,,"[51.7, 55.4]",,Ground Pass,,8.621485,,,,Stanislav Lobotka,6798.0,,,,,Recovery,2,Regular Play,Peter Pekarík,9722.0,Right Back,116,Slovakia,908,['9bf755e5-f2b2-46bf-9f91-ebb608555d0d'],56,,,,,,,,,,,,,,,,,Slovakia,908,00:24:56.744,Pass,,,,,,,57.0,62.2,51.7,55.4,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.633402,,,,,,,,,,,,42e7d290-86c4-4511-8752-75a4ff270c2e,2645,,,"[50.3, 51.9]",3938640,70,,,,-2.1760385,,Right Foot,,,"[38.4, 34.7]",,Ground Pass,,20.915306,,,,Milan Škriniar,6990.0,,,,,Free Kick,2,From Free Kick,Stanislav Lobotka,6798.0,Center Defensive Midfield,117,Slovakia,908,['59a06e93-fda3-4cc3-9983-682a4619d94d'],20,,,,,,,,,,,,,,,,,Slovakia,908,00:25:20.873,Pass,,,,,,,50.3,51.9,38.4,34.7,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.386232,,,,,,,,,,,,4e7a97d5-de91-4cc6-bc7e-8f3be3b78d58,2648,,,"[49.4, 24.7]",3938640,70,,,,-1.2979798,,Right Foot,,,"[54.8, 5.4]",,Ground Pass,,20.041208,,,,Adam Obert,85063.0,,,,,,2,From Free Kick,Milan Škriniar,6990.0,Left Center Back,117,Slovakia,908,['5b09a55c-c9ac-427b-b340-4438bb9596b5'],25,,,,,,,,,,,,,,,,,Slovakia,908,00:25:25.987,Pass,,,,,,,49.4,24.7,54.8,5.4,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,0.631292,,,,,,,,,,,,237fa331-bbe4-4bcb-bd8c-9860769c7dde,2656,,,"[56.3, 13.9]",3938640,70,,,,1.469693,,Right Foot,,,"[57.0, 20.8]",,Ground Pass,,6.935416,,,,Stanislav Lobotka,6798.0,,,,,,2,From Free Kick,Adam Obert,85063.0,Left Back,117,Slovakia,908,"['57b574b4-c440-42dc-a045-f2c369ad7c3d', 'ad96037e-e35c-47d8-94cb-430a81ca64fa']",30,,,,,,,,,,,,,,,,,Slovakia,908,00:25:30.501,Pass,True,,,,,,56.3,13.9,57.0,20.8,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,0.859735,,,,,,,,,,,,b19d10c0-a80d-48d9-b019-3f0d15e4a6da,2658,,,"[57.0, 20.8]",3938640,70,,,,-0.8550527,,Right Foot,,,"[65.0, 11.6]",,Ground Pass,,12.1918,,Incomplete,,Tomáš Suslov,35653.0,,,,,,2,From Free Kick,Stanislav Lobotka,6798.0,Center Defensive Midfield,117,Slovakia,908,"['046e1f6e-f478-40ea-8010-b56e1b940834', '9e7ab834-d795-40b7-95d4-0ddc3c5ef5b5']",31,,,,,,,,,,,,,,,,,Slovakia,908,00:25:31.133,Pass,,,,,,,57.0,20.8,65.0,11.6,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,2.407235,,,,,,,,,,,,bc9d6ef7-292b-40c8-b1e6-a0df47477723,2665,,,"[77.8, 80.0]",3938640,70,,,,-2.7279034,,,,,"[57.3, 71.0]",,Low Pass,,22.388613,,,,Illia Zabarnyi,39136.0,,,,,Throw-in,2,From Throw In,Oleksandr Tymchyk,45863.0,Right Back,119,Ukraine,911,['4268ca10-1dc6-450c-bf8e-6915e739a0b9'],42,,,,,,,,,,,,,,,,,Ukraine,911,00:25:42.957,Pass,,,,,,,77.8,80.0,57.3,71.0,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.727184,,,,,,,,,,,,af715100-4d0d-400f-b952-b925ddaecc02,2668,,,"[49.7, 56.6]",3938640,70,,,,-1.6461252,,Left Foot,,,"[47.7, 30.1]",,Ground Pass,,26.575365,,,,Mykola Matvienko,18617.0,,,,,,2,From Throw In,Illia Zabarnyi,39136.0,Right Center Back,119,Ukraine,911,['2cbf9926-bce9-45be-bc85-5a2950eab5b5'],46,,,,,,,,,,,,,,,,,Ukraine,911,00:25:46.928,Pass,,,,,,,49.7,56.6,47.7,30.1,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.572261,,,,,,,,,,,,8c679af8-60cb-4e38-9cb4-aa5e470d0eb6,2671,,,"[47.7, 30.1]",3938640,70,,,,1.8171505,,Left Foot,,,"[43.4, 47.2]",,Ground Pass,,17.632357,,,,Illia Zabarnyi,39136.0,,,,,,2,From Throw In,Mykola Matvienko,18617.0,Left Center Back,119,Ukraine,911,['2e725bf5-ad49-415a-b47c-6223b48cc565'],49,,,,,,,,,,,,,,,,,Ukraine,911,00:25:49.127,Pass,,,,,,,47.7,30.1,43.4,47.2,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.038447,,,,,,,,,,,,98c82f3d-f976-4aac-b868-a3d5c7772b32,2674,,,"[47.1, 39.2]",3938640,70,,,,-1.8302457,,Right Foot,,,"[42.8, 23.0]",,Ground Pass,,16.760967,,,,Mykola Matvienko,18617.0,,,,,,2,From Throw In,Illia Zabarnyi,39136.0,Right Center Back,119,Ukraine,911,['0976693a-f69d-4215-a957-97167f14b20c'],51,,,,,,,,,,,,,,,,,Ukraine,911,00:25:51.258,Pass,,,,,,,47.1,39.2,42.8,23.0,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,3.115051,,,,,,,,,,,,4ba301d6-0637-4b53-aa52-01dba55b63c6,2677,,,"[42.8, 19.0]",3938640,70,,,,-0.06766212,,Left Foot,,,"[97.4, 15.3]",,High Pass,,54.725224,,,,Oleksandr Zinchenko,3575.0,,,,,,2,From Throw In,Mykola Matvienko,18617.0,Left Center Back,119,Ukraine,911,['ab8aed84-e3b2-4dd6-8e79-5cd2699184fd'],53,,,,,,,,,,,,,,,,,Ukraine,911,00:25:53.756,Pass,,,,,,,42.8,19.0,97.4,15.3,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.847074,,,,,,,,,,,,b76158a5-02a2-4aca-ad45-f32885da9a02,2680,,,"[97.4, 15.3]",3938640,70,,,True,0.9712868,,,True,,"[111.0, 35.2]",,High Pass,,24.10332,,Incomplete,,,,,,,,,2,From Throw In,Oleksandr Zinchenko,3575.0,Left Back,119,Ukraine,911,"['209ebbf8-2072-4d01-8077-f5aa61e33285', '41f39937-5054-48f2-8f52-4e31bcba6147']",56,,,,,,,,,,,,,,,,,Ukraine,911,00:25:56.871,Pass,True,,,,,,97.4,15.3,111.0,35.2,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.803228,,,,,,,,,,,,0073be6c-55c7-4d55-b660-823c9dc62649,2683,,,"[15.4, 44.6]",3938640,71,,,,0.08782382,,Keeper Arm,,,"[31.3, 46.0]",,Ground Pass,,15.961516,,,,Stanislav Lobotka,6798.0,,,,,,2,Regular Play,Martin Dúbravka,3711.0,Goalkeeper,120,Slovakia,908,['04afd89a-fa0e-4f64-8070-9299d88c4697'],1,,,,,,,,,,,,,,,,,Slovakia,908,00:26:01.911,Pass,,,,,,,15.4,44.6,31.3,46.0,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,0.958999,,,,,,,,,,,,5ccc1a4d-aa55-4bcb-949c-b959dcdbdb1d,2686,,,"[44.3, 43.2]",3938640,71,,,,-1.2331018,,Right Foot,,,"[48.9, 30.1]",,Ground Pass,,13.884164,,,,László Bénes,11383.0,,,,,,2,Regular Play,Stanislav Lobotka,6798.0,Center Defensive Midfield,120,Slovakia,908,['09449271-d6fc-4e8b-9a4b-590053625bac'],6,,,,,,,,,,,,,,,,,Slovakia,908,00:26:06.685,Pass,,,,,,,44.3,43.2,48.9,30.1,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.786549,,,,,,,,,,,,a4e17367-39bc-477c-a038-0c9224c55a18,2689,,,"[48.3, 30.7]",3938640,71,,,,3.0514123,,Left Foot,,,"[29.5, 32.4]",,Ground Pass,,18.876705,,,,Milan Škriniar,6990.0,,,,,,2,Regular Play,László Bénes,11383.0,Left Center Midfield,120,Slovakia,908,['aa01e3fe-79f6-46dd-9a0a-1caa166b7dff'],7,,,,,,,,,,,,,,,,,Slovakia,908,00:26:07.724,Pass,,,,,,,48.3,30.7,29.5,32.4,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.434586,,,,,,,,,,,,d3feaf59-1eec-432c-9ae0-af3df89467c2,2691,,,"[29.5, 32.4]",3938640,71,,,,1.3342385,,Left Foot,,,"[34.9, 54.8]",,Ground Pass,,23.041702,,,,Denis Vavro,16298.0,,,,,,2,Regular Play,Milan Škriniar,6990.0,Left Center Back,120,Slovakia,908,['4d2eb43b-7406-4182-8f6c-b80954b816ef'],9,,,,,,,,,,,,,,,,,Slovakia,908,00:26:09.510,Pass,,,,,,,29.5,32.4,34.9,54.8,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,2.440525,,,,,,,,,,,,8ba63897-ed45-44f8-af32-706d7108f219,2693,,,"[35.2, 55.1]",3938640,71,,,,-1.7386376,,Right Foot,,,"[30.1, 25.0]",,Ground Pass,,30.529003,,,,Milan Škriniar,6990.0,,,,,,2,Regular Play,Denis Vavro,16298.0,Right Center Back,120,Slovakia,908,['c78de59e-665c-4870-8346-c6062dce9aec'],10,,,,,,,,,,,,,,,,,Slovakia,908,00:26:10.945,Pass,,,,,,,35.2,55.1,30.1,25.0,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.359741,,,,,,,,,,,,6d5c0236-0b9b-420b-aeff-6871fd8adb8e,2696,,,"[36.6, 19.3]",3938640,71,,,,-0.63420624,,Right Foot,,,"[57.4, 4.0]",,Ground Pass,,25.821115,,,,Adam Obert,85063.0,,,,,,2,Regular Play,Milan Škriniar,6990.0,Left Center Back,120,Slovakia,908,['0a666b84-a05d-4939-8ee3-c8769057bc83'],14,,,,,,,,,,,,,,,,,Slovakia,908,00:26:14.535,Pass,,,,,,,36.6,19.3,57.4,4.0,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,0.864574,,,,,,,,,,,,fb072e0e-2aa6-4ab9-8bc4-0a28498e0535,2700,,,"[57.9, 3.7]",3938640,71,,,,-0.0422284,,Left Foot,,,"[65.0, 3.4]",,Ground Pass,,7.106335,,,,Tomáš Suslov,35653.0,,,,,,2,Regular Play,Adam Obert,85063.0,Left Back,120,Slovakia,908,"['332159f1-faef-48f4-8c0e-62b21f8fad13', '625fd26b-543e-4dfa-a9d6-3697fdd89f09']",16,,,,,,,,,,,,,,,,,Slovakia,908,00:26:16.799,Pass,True,,,,,,57.9,3.7,65.0,3.4,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,2.162897,,,,,,,,,,,,58a06d61-cee1-4e34-9cdc-d5bc86d0c0af,2706,,,"[57.2, 3.8]",3938640,71,,,,2.863293,,Left Foot,,,"[34.1, 10.4]",,Ground Pass,,24.024363,,,,Milan Škriniar,6990.0,,,,,Free Kick,2,From Free Kick,Adam Obert,85063.0,Left Back,121,Slovakia,908,['aef93f46-3a0c-4a68-9e2f-83019e1884e6'],29,,,,,,,,,,,,,,,,,Slovakia,908,00:26:29.552,Pass,,,,,,,57.2,3.8,34.1,10.4,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,2.470144,,,,,,,,,,,,c08d58c9-b7cb-4ad6-998c-955ac4e61394,2709,,,"[33.8, 11.6]",3938640,71,,,,1.5773039,,Right Foot,,,"[33.5, 57.7]",,Ground Pass,,46.100975,,,,Denis Vavro,16298.0,,True,,,,2,From Free Kick,Milan Škriniar,6990.0,Left Center Back,121,Slovakia,908,['7723281f-8044-4291-8d8b-bf7905706005'],33,,,,,,,,,,,,,,,,,Slovakia,908,00:26:33.385,Pass,,,,,,,33.8,11.6,33.5,57.7,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,2.314302,,,,,,,,,,,,41a16c53-c03c-46ee-abe4-4de8f33e118b,2711,,,"[33.8, 58.5]",3938640,71,,,,-2.3221169,,Right Foot,,,"[16.8, 40.3]",,Ground Pass,,24.904617,,,,Martin Dúbravka,3711.0,,,,,,2,From Free Kick,Denis Vavro,16298.0,Right Center Back,121,Slovakia,908,['3b48dc7b-066c-4ab2-a064-51ee77c49140'],35,,,,,,,,,,,,,,,,,Slovakia,908,00:26:35.855,Pass,,,,,,,33.8,58.5,16.8,40.3,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.453587,,,,,,,,,,,,752407f8-06c3-4f34-84a9-4503dea639a3,2714,,,"[17.3, 37.8]",3938640,71,,,,-1.0606706,,Right Foot,,,"[26.7, 21.0]",,Ground Pass,,19.250975,,,,Milan Škriniar,6990.0,,,,,,2,From Free Kick,Martin Dúbravka,3711.0,Goalkeeper,121,Slovakia,908,['46de4c88-54ec-4fd4-a936-3131855fea84'],39,,,,,,,,,,,,,,,,,Slovakia,908,00:26:39.810,Pass,,,,,,,17.3,37.8,26.7,21.0,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,1.762683,,,,,,,,,,,,c1c2a044-a76c-4757-b699-bbf833abccd7,2717,,,"[27.0, 21.3]",3938640,71,,,,2.3561945,,Left Foot,,,"[12.5, 35.8]",,Ground Pass,,20.506096,,,,Martin Dúbravka,3711.0,,,,,,2,From Free Kick,Milan Škriniar,6990.0,Left Center Back,121,Slovakia,908,['522b6b68-7aaa-4fb7-b143-41688979832e'],42,,,,,,,,,,,,,,,,,Slovakia,908,00:26:42.495,Pass,,,,,,,27.0,21.3,12.5,35.8,Slovakia vs Ukraine,Slovakia,Ukraine
,,,,,,,,,,,,,,,,3.035622,,,,,,,,,,,,687c4dfd-dfbc-4606-9f77-5061d71a6089,2720,,,"[15.4, 37.5]",3938640,71,,,,0.7670404,,Right Foot,,,"[57.0, 77.6]",,High Pass,,57.78036,,Incomplete,,Peter Pekarík,9722.0,,True,,,,2,From Free Kick,Martin Dúbravka,3711.0,Goalkeeper,121,Slovakia,908,"['bd85b6fa-ad0d-4847-a5df-7ecf2bf776c2', 'f89620d9-d65b-4f03-a947-2f4cd4b757db']",50,,,,,,,,,,,,,,,,,Slovakia,908,00:26:50.365,Pass,,,,,,,15.4,37.5,57.0,77.6,Slovakia vs Ukraine,Slovakia,Ukraine
