50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c130033b-dcf7-4b67-bc22-952b433890fc,1407,,,"[44.9, 60.5]",3942349,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N'Golo Kanté,3961.0,Left Center Midfield,45,France,771,"['415ee4d0-b095-47d4-886e-3693a8100a04', 'e14adb5f-8f88-4652-b5b1-cf3e71adb8a1']",39,,,,,,,,,,,,,,,,France,771,00:31:39.797,Ball Receipt*,True,,,,,,44.9,60.5,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160d91b7-37a7-4597-9bdc-3bca05a55731,1409,,,"[31.2, 61.2]",3942349,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,45,France,771,['a9648a0d-35c5-4f94-86fc-1b939bde85e8'],41,,,,,,,,,,,,,,,,France,771,00:31:41.346,Ball Receipt*,,,,,,,31.2,61.2,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed203dd8-abf9-4fda-9ea5-571508b04ddd,1413,,,"[3.9, 49.8]",3942349,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mike Maignan,3761.0,Goalkeeper,45,France,771,"['cd7bea3a-f1be-4aad-aca8-c24012f53e48', 'd9da4d35-071e-4a4f-a79c-91945d7ad57d']",49,,,,,,,,,,,,,,,,France,771,00:31:49.092,Ball Receipt*,True,,,,,,3.9,49.8,,,Portugal vs France,Portugal,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8495a3c-b03f-44d7-ba0f-5b325f9add4e,1416,,,"[50.1, 64.6]",3942349,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,45,France,771,['3bbca4da-8a6c-4fa0-80a8-951e95a7e8a1'],52,,,,,,,,,,,,,,,,France,771,00:31:52.486,Ball Receipt*,,,,,,,50.1,64.6,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c63ec22f-44a8-425f-97bc-e6bdc5fb2237,1418,,,"[56.5, 23.2]",3942349,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,46,Portugal,780,['b3a2e9f5-bce2-4dd9-ac4d-c0a079e3b81f'],53,,,,,,,,,,,,,,,,Portugal,780,00:31:53.444,Ball Receipt*,,,,,,,56.5,23.2,,,Portugal vs France,Portugal,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046705c-8d70-4164-a523-7b04ffc727af,1421,,,"[84.5, 26.7]",3942349,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,46,Portugal,780,['77ee32c6-a586-44f3-841d-07a620cfda67'],55,,,,,,,,,,,,,,,,Portugal,780,00:31:55.299,Ball Receipt*,,,,,,,84.5,26.7,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3b7e3f1-8f10-458f-8005-829aec581e14,1424,,,"[84.3, 4.8]",3942349,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alexandre Conceição Leão,18360.0,Left Midfield,46,Portugal,780,['8076f4ef-9889-4c97-b67c-0d793955c4ae'],58,,,,,,,,,,,,,,,,Portugal,780,00:31:58.037,Ball Receipt*,,,,,,,84.3,4.8,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d2e1616-6247-4df4-9384-b91d7297087c,1427,,,"[64.6, 8.1]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Back,46,Portugal,780,['817cd148-865f-4539-b7be-335fe6f38544'],1,,,,,,,,,,,,,,,,Portugal,780,00:32:01.148,Ball Receipt*,,,,,,,64.6,8.1,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c2445d5-956d-406d-a27f-1de23b530d4a,1430,,,"[56.5, 15.5]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,46,Portugal,780,['477e05b1-6156-42e3-ab39-86f1bb580170'],5,,,,,,,,,,,,,,,,Portugal,780,00:32:05.775,Ball Receipt*,,,,,,,56.5,15.5,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d18d8d5a-1a06-43da-8675-7d09922f0dda,1433,,,"[60.2, 30.0]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Right Defensive Midfield,46,Portugal,780,['1fcfd3bf-c118-4ee7-b753-a23daf5fec30'],10,,,,,,,,,,,,,,,,Portugal,780,00:32:10.730,Ball Receipt*,,,,,,,60.2,30.0,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb1e2901-a50f-4b89-bd7e-6184589ea612,1436,,,"[77.9, 74.2]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,46,Portugal,780,['fdb85e2d-784b-4397-a742-3a42605fd103'],15,,,,,,,,,,,,,,,,Portugal,780,00:32:15.077,Ball Receipt*,,,,,,,77.9,74.2,,,Portugal vs France,Portugal,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,10015e80-ce63-4b4e-9f6e-2cbd7a74b161,1439,,,"[93.0, 58.8]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,46,Portugal,780,['91c04d67-c6cb-4b9f-a316-82a50f44c1f6'],20,,,,,,,,,,,,,,,,Portugal,780,00:32:20.723,Ball Receipt*,,,,,,,93.0,58.8,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f157252b-f620-4fe0-b54d-60d47b7f2705,1441,,,"[28.3, 20.2]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,47,France,771,['0daab04a-7f47-4a05-8298-eb821b901b85'],21,,,,,,,,,,,,,,,,France,771,00:32:21.159,Ball Receipt*,,,,,,,28.3,20.2,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548caa75-d3c4-48aa-82fa-32ed86bcfb1a,1444,,,"[35.6, 24.0]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,47,France,771,['5ae87618-0fb6-4a17-b123-17a206f273d2'],22,,,,,,,,,,,,,,,,France,771,00:32:22.758,Ball Receipt*,,,,,,,35.6,24.0,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318dbe24-05f4-41f3-b2dd-85e3468d153b,1447,,,"[41.6, 28.7]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,47,France,771,['2794004f-8d14-4c3c-adb7-fbfe08f9f57b'],23,,,,,,,,,,,,,,,,France,771,00:32:23.394,Ball Receipt*,,,,,,,41.6,28.7,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a451d006-101a-4625-b124-629a7ad7763c,1450,,,"[66.5, 64.6]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,47,France,771,['0fd5d6fb-d1fd-4e2d-a444-347efcaa69ad'],29,,,,,,,,,,,,,,,,France,771,00:32:29.506,Ball Receipt*,,,,,,,66.5,64.6,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e78e898-2abf-45d2-b7bf-3404cec3b481,1453,,,"[71.0, 54.6]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,47,France,771,['2318c744-0c9f-4ce5-8398-12383675d440'],31,,,,,,,,,,,,,,,,France,771,00:32:31.289,Ball Receipt*,,,,,,,71.0,54.6,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44d8d44d-94b5-4a7e-9717-1bd77f070eaa,1456,,,"[91.6, 69.9]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,47,France,771,['f3b40c61-3d1c-4932-a5f0-fd3cd1f70493'],35,,,,,,,,,,,,,,,,France,771,00:32:35.066,Ball Receipt*,,,,,,,91.6,69.9,,,Portugal vs France,Portugal,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,034a706f-1f88-499d-8b6a-689b684cdc95,1459,,,"[109.4, 41.2]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,47,France,771,['5ef44348-df88-4ae6-bc1f-5f1a93ff1b2b'],38,,,,,,,,,,,,,,,,France,771,00:32:38.170,Ball Receipt*,,,,,,,109.4,41.2,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439f65c2-05e3-4829-8ac2-f7aa761e1573,1464,,,"[93.0, 32.4]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,47,France,771,['c140e0f3-507d-4468-8e1f-7b263166b0f2'],46,,,,,,,,,,,,,,,,France,771,00:32:46.892,Ball Receipt*,,,,,,,93.0,32.4,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7caa14d-8c95-43c3-abe3-7273cf83652a,1467,,,"[99.4, 15.3]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,47,France,771,['fd942f35-ccb3-4fa4-a8d9-6de11c85e33d'],49,,,,,,,,,,,,,,,,France,771,00:32:49.657,Ball Receipt*,,,,,,,99.4,15.3,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bb8c56-d7e9-4a57-9537-46842c974ea5,1470,,,"[90.8, 17.7]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,47,France,771,['0dfe3fa3-4dd7-4ec8-87a4-7958f619d054'],53,,,,,,,,,,,,,,,,France,771,00:32:53.791,Ball Receipt*,,,,,,,90.8,17.7,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406dee19-4ff1-464b-b59e-9273eb109774,1473,,,"[92.6, 70.1]",3942349,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,47,France,771,['6e24e617-ffff-44de-840e-744b770aa6c8'],59,,,,,,,,,,,,,,,,France,771,00:32:59.036,Ball Receipt*,,,,,,,92.6,70.1,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c72fa65-8690-47b6-bd7c-f644aec6f663,1476,,,"[91.0, 55.5]",3942349,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N'Golo Kanté,3961.0,Left Center Midfield,47,France,771,['6a403286-e300-4bb6-b4ec-667c5daad7ae'],3,,,,,,,,,,,,,,,,France,771,00:33:03.147,Ball Receipt*,,,,,,,91.0,55.5,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb64b902-b9b6-478f-8f83-dcc0c9956937,1480,,,"[102.7, 70.1]",3942349,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Camavinga,24778.0,Right Center Midfield,47,France,771,['a283aacc-9548-4d8a-8f72-25ca5c65ef44'],7,,,,,,,,,,,,,,,,France,771,00:33:07.604,Ball Receipt*,,,,,,,102.7,70.1,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbc4f57b-b8a7-4dc2-9bf8-0636a3b56d64,1483,,,"[106.2, 50.1]",3942349,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,47,France,771,['ba8551e7-0cf5-4e4d-90c9-6ea6c6b13451'],10,,,,,,,,,,,,,,,,France,771,00:33:10.434,Ball Receipt*,,,,,,,106.2,50.1,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2eef3ce-58bb-46b2-b613-853237ec8947,1488,,,"[99.9, 67.1]",3942349,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jules Koundé,4445.0,Right Back,48,France,771,['28ec9f21-6b15-4a32-8396-e45b15572f9c'],46,,,,,,,,,,,,,,,,France,771,00:33:46.317,Ball Receipt*,,,,,,,99.9,67.1,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0845cf0-e0ba-469a-97a5-5134b8096caf,1491,,,"[114.3, 62.3]",3942349,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Center Attacking Midfield,48,France,771,['3cf3390a-8e5e-46f2-afb9-1a9731e9412c'],49,,,,,,,,,,,,,,,,France,771,00:33:49.141,Ball Receipt*,,,,,,,114.3,62.3,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68769f99-91ff-436c-987f-8dd749afc9c8,1494,,,"[110.2, 29.8]",3942349,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dayotchanculle Upamecano,8519.0,Right Center Back,48,France,771,['00aa7675-4f6d-40c7-9d0d-715ca58e1cee'],51,,,,,,,,,,,,,,,,France,771,00:33:51.142,Ball Receipt*,,,,,,,110.2,29.8,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06a0707a-1069-40ef-839e-7a00fa7cca1e,1497,,,"[102.3, 6.5]",3942349,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kylian Mbappé Lottin,3009.0,Left Center Forward,48,France,771,['8e392534-a395-48ea-b7c4-dc71e066d3cf'],54,,,,,,,,,,,,,,,,France,771,00:33:54.642,Ball Receipt*,,,,,,,102.3,6.5,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f7268c7-2398-47e6-8734-8fa9e9d577f5,1500,,,"[96.9, 18.8]",3942349,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dayotchanculle Upamecano,8519.0,Right Center Back,48,France,771,['f8287557-39a1-419b-a66f-661a3bb7563a'],59,,,,,,,,,,,,,,,,France,771,00:33:59.341,Ball Receipt*,,,,,,,96.9,18.8,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6738119b-0550-470b-bbe0-f4621482a542,1503,,,"[92.0, 47.7]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Eduardo Camavinga,24778.0,Right Center Midfield,48,France,771,['9f3bddbd-aef3-46d6-bed6-3c843f463215'],1,,,,,,,,,,,,,,,,France,771,00:34:01.773,Ball Receipt*,,,,,,,92.0,47.7,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fea6999-9b19-4524-b88e-e4d6bb7294c7,1507,,,"[83.2, 37.0]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,William Saliba,17592.0,Left Center Back,48,France,771,['e2e6cd98-f117-4710-832b-ad6d16aba62f'],3,,,,,,,,,,,,,,,,France,771,00:34:03.258,Ball Receipt*,,,,,,,83.2,37.0,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e58f3233-61f5-4238-8c1b-39637b68053a,1510,,,"[91.8, 8.4]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,48,France,771,['0395affb-b87e-4404-977b-b2b50d0d0013'],5,,,,,,,,,,,,,,,,France,771,00:34:05.758,Ball Receipt*,,,,,,,91.8,8.4,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68974428-8e49-438c-aa33-2e97b16d9c4f,1513,,,"[85.5, 19.4]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Theo Bernard François Hernández,6704.0,Left Back,48,France,771,['3f694ac2-0e9a-45a3-8297-85dde1f09482'],8,,,,,,,,,,,,,,,,France,771,00:34:08.262,Ball Receipt*,,,,,,,85.5,19.4,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7beaf145-3ac6-4556-901f-7cce37d0e643,1516,,,"[89.9, 10.3]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,48,France,771,['85fb7438-34a5-43fb-ba24-cbe6ed40be86'],9,,,,,,,,,,,,,,,,France,771,00:34:09.957,Ball Receipt*,,,,,,,89.9,10.3,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f99cc52d-d9c7-432c-9108-d7a050e1edae,1519,,,"[93.4, 33.1]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Eduardo Camavinga,24778.0,Right Center Midfield,48,France,771,['c1b7b956-d0f8-4b4a-827f-c1eab8315a7d'],13,,,,,,,,,,,,,,,,France,771,00:34:13.221,Ball Receipt*,,,,,,,93.4,33.1,,,Portugal vs France,Portugal,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f6a1e2-dffe-4e61-96c6-26071d538958,1523,,,"[104.6, 60.2]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Center Attacking Midfield,48,France,771,['a41eef11-a22b-4249-b13a-05e74b873f99'],20,,,,,,,,,,,,,,,,France,771,00:34:20.834,Ball Receipt*,,,,,,,104.6,60.2,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8603151c-1e7f-4127-835e-565a59151c1b,1531,,,"[6.5, 16.6]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,50,Portugal,780,"['53d7d480-96d5-445a-b57c-6b580442cd05', 'bdb7423a-97ab-4cae-a435-a45b7663a2c8']",44,,,,,,,,,,,,,,,,Portugal,780,00:34:44.960,Ball Receipt*,True,,,,,,6.5,16.6,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2621d29-6f12-4406-b5b4-a256220dbd89,1534,,,"[21.7, 4.3]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nuno Mendes,41092.0,Left Back,50,Portugal,780,['d698fe50-5d41-416c-a802-cfa283f3cfc3'],46,,,,,,,,,,,,,,,,Portugal,780,00:34:46.997,Ball Receipt*,,,,,,,21.7,4.3,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c707a84-3d80-427d-9f5c-3a6ad9c7466e,1537,,,"[42.4, 7.0]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,50,Portugal,780,['479c1716-a504-4fce-9e19-6bb69c5ae636'],49,,,,,,,,,,,,,,,,Portugal,780,00:34:49.011,Ball Receipt*,,,,,,,42.4,7.0,,,Portugal vs France,Portugal,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,13fb5dd0-f5c8-43d3-9cc1-93db90d77c22,1541,,,"[96.3, 19.8]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,50,Portugal,780,['8022b849-1f9d-4185-a532-945e81b2107a'],54,,,,,,,,,,,,,,,,Portugal,780,00:34:54.240,Ball Receipt*,,,,,,,96.3,19.8,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d31b690a-def3-4ee9-be9e-6621eceeb09d,1545,,,"[30.8, 53.1]",3942349,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N'Golo Kanté,3961.0,Left Center Midfield,51,France,771,['77bfa35f-3f41-4760-9491-d6da604d126b'],58,,,,,,,,,,,,,,,,France,771,00:34:58.336,Ball Receipt*,,,,,,,30.8,53.1,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c67ea7a0-ea35-447b-9177-57d88f732e68,1548,,,"[23.8, 28.5]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,51,France,771,['86a9485b-b74d-4a87-ac5a-8340f8ec3099'],2,,,,,,,,,,,,,,,,France,771,00:35:02.434,Ball Receipt*,,,,,,,23.8,28.5,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69cd95a7-a81e-4213-a69c-831379ad027b,1551,,,"[48.4, 4.9]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,51,France,771,['f09531a7-535b-488b-890c-6ff3fbde1e24'],8,,,,,,,,,,,,,,,,France,771,00:35:08.320,Ball Receipt*,,,,,,,48.4,4.9,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d45b456-5f9d-4d15-81c0-dcf45d3f21b0,1554,,,"[55.1, 20.5]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N'Golo Kanté,3961.0,Left Center Midfield,51,France,771,['b7689a35-9784-4765-a067-bebcf56d3796'],10,,,,,,,,,,,,,,,,France,771,00:35:10.995,Ball Receipt*,,,,,,,55.1,20.5,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697385f4-7bb1-4dfb-942a-6f53d3b67228,1557,,,"[58.0, 34.6]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,51,France,771,['35d16f74-3f2b-467a-a7ac-b0ca9db9653b'],14,,,,,,,,,,,,,,,,France,771,00:35:14.487,Ball Receipt*,,,,,,,58.0,34.6,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5593837-52e3-4637-b0e8-83db45b8ea01,1560,,,"[70.2, 52.3]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Camavinga,24778.0,Right Center Midfield,51,France,771,['9db6e2f8-0f21-4a46-a3c5-cc5d25d6021f'],15,,,,,,,,,,,,,,,,France,771,00:35:15.808,Ball Receipt*,,,,,,,70.2,52.3,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec39a30-cf55-47c3-8b99-c01afc307c41,1563,,,"[109.4, 70.8]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,51,France,771,['a95eb83e-b493-46e8-b727-b7f472216410'],21,,,,,,,,,,,,,,,,France,771,00:35:21.085,Ball Receipt*,,,,,,,109.4,70.8,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b01a4ec-ea1e-405c-a267-54d53f653f0a,1566,,,"[91.8, 64.6]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,51,France,771,['89a94ce4-8ab7-497f-9f25-50f05758d848'],23,,,,,,,,,,,,,,,,France,771,00:35:23.333,Ball Receipt*,,,,,,,91.8,64.6,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9771e35-9f51-48fc-ba64-b7e3cea6f197,1569,,,"[90.3, 51.3]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,51,France,771,['25e4a5bf-eeec-4419-87b1-aec94367b32a'],25,,,,,,,,,,,,,,,,France,771,00:35:25.066,Ball Receipt*,,,,,,,90.3,51.3,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8653b17-c1fb-410d-9cf2-6e757055f1c0,1572,,,"[108.6, 63.7]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,51,France,771,['8c3a800b-04f8-443c-b5dc-5b1f91bffdd6'],29,,,,,,,,,,,,,,,,France,771,00:35:29.261,Ball Receipt*,,,,,,,108.6,63.7,,,Portugal vs France,Portugal,France
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d0c4e37-f221-4c98-bdaa-58f2f503b7f6,1575,,,"[105.4, 45.5]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,51,France,771,['703e535f-a6eb-4b00-833a-519802bd1371'],30,,,,,,,,,,,,,,,,France,771,00:35:30.042,Ball Receipt*,,,,,,,105.4,45.5,,,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ee28617-5335-4ebf-b926-675da19bc85a,1583,,,"[12.6, 21.8]",3942349,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Back,52,Portugal,780,['17f0dd3e-0055-4b00-8cf9-04aba47372b7'],37,,,,,,,,,,,,,,,,Portugal,780,00:35:37.465,Ball Receipt*,,,,,,,12.6,21.8,,,Portugal vs France,Portugal,France
