50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,"[93.5, 33.2]",,,,,,,,,,,,0.166856,,,,,,,,,,,,,,ea955023-d364-4027-8374-a14d90273aa5,2023,,"[94.2, 30.2]",3930158,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Wing,82,Germany,770,"['7a1a4e7b-d1b2-418a-8f48-a1dd46a09627', '8d983465-e147-46e1-b6c8-dcb47e6b3545', 'cb09b7bb-c255-43a5-9e17-f059c7f99b80']",59,,,,,,,,,,,,,,,,Germany,770,00:06:59.082,Carry,True,,,,,,94.2,30.2,,,93.5,33.2,,,,93.5,33.2,Germany vs Scotland,Germany,Scotland
,,,,"[96.1, 42.3]",,,,,,,,,,,,0.704823,,,,,,,,,,,,,,fbf60887-d538-46c5-b7bc-f60972a83b1e,2026,,"[95.0, 42.9]",3930158,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,82,Germany,770,"['934e417f-2e39-40a2-a820-8e04f42dfb0c', 'd5c34852-b7b0-4c50-a4d1-399483dbe54d', 'eb3c65d7-f81d-43e5-9083-df7b4d30ea21']",0,,,,,,,,,,,,,,,,Germany,770,00:07:00.075,Carry,True,,,,,,95.0,42.9,,,96.1,42.3,,,,96.1,42.3,Germany vs Scotland,Germany,Scotland
,,,,"[15.4, 41.4]",,,,,,,,,,,,1.643613,,,,,,,,,,,,,,0f678339-3ff1-4954-b13e-12a42386dc04,2038,,"[15.1, 37.9]",3930158,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,84,Germany,770,"['42a5b1a1-e354-4931-8197-f62a5e9c86c2', 'f7270524-b489-4d59-b044-ac4ff8fc1069']",49,,,,,,,,,,,,,,,,Germany,770,00:07:49.455,Carry,,,,,,,15.1,37.9,,,15.4,41.4,,,,15.4,41.4,Germany vs Scotland,Germany,Scotland
,,,,"[24.9, 58.8]",,,,,,,,,,,,1.034221,,,,,,,,,,,,,,b7254e69-ac43-4828-857a-f6d0d463e049,2041,,"[25.3, 58.4]",3930158,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,84,Germany,770,"['8e2dc24b-a4b0-4c8b-b197-7c75443c7011', '9cdf929e-425a-4cb9-ae56-96dfe7a3c173']",52,,,,,,,,,,,,,,,,Germany,770,00:07:52.940,Carry,,,,,,,25.3,58.4,,,24.9,58.8,,,,24.9,58.8,Germany vs Scotland,Germany,Scotland
,,,,"[31.1, 47.9]",,,,,,,,,,,,2.094281,,,,,,,,,,,,,,738bf15f-dbda-464d-a893-bf8f580e5972,2044,,"[27.6, 49.1]",3930158,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,84,Germany,770,"['b72111b8-7c91-40d2-bc69-4e502c8e28a6', 'f5cfcbac-5389-4399-968c-85d940c480f4']",55,,,,,,,,,,,,,,,,Germany,770,00:07:55.206,Carry,,,,,,,27.6,49.1,,,31.1,47.9,,,,31.1,47.9,Germany vs Scotland,Germany,Scotland
,,,,"[55.5, 3.7]",,,,,,,,,,,,1.464773,,,,,,,,,,,,,,8de81f0d-b7ec-424d-9812-be11a8d5b296,2047,,"[54.8, 3.2]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,84,Germany,770,"['2bcf165e-88b7-4bdf-874d-da0d96ba1a4c', 'b10fa405-226b-4871-9717-4c29a0fe2680', 'd8bff136-7099-4714-be5b-f87c0dbea35a']",0,,,,,,,,,,,,,,,,Germany,770,00:08:00.325,Carry,True,,,,,,54.8,3.2,,,55.5,3.7,,,,55.5,3.7,Germany vs Scotland,Germany,Scotland
,,,,"[50.6, 2.4]",,,,,,,,,,,,0.521114,,,,,,,,,,,,,,5280fb47-8913-49d5-ad2c-3ba8a7958645,2051,,"[49.0, 2.7]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,84,Germany,770,"['1db092b6-aa75-4821-be4d-bb9986144d89', '1e27cddd-cc8d-4534-9e00-0d88f51d336c', '5adc865e-1a9b-47d3-8782-e11d477851fc']",2,,,,,,,,,,,,,,,,Germany,770,00:08:02.845,Carry,True,,,,,,49.0,2.7,,,50.6,2.4,,,,50.6,2.4,Germany vs Scotland,Germany,Scotland
,,,,"[36.8, 27.6]",,,,,,,,,,,,0.04909,,,,,,,,,,,,,,1ca44669-fd7b-4019-b23d-0bef81b17b65,2055,,"[37.1, 26.9]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,84,Germany,770,"['62d84900-0c48-4f03-a517-07cb5f311654', 'bd627bc0-20b9-477f-9a2b-3d4bba4edfef']",6,,,,,,,,,,,,,,,,Germany,770,00:08:06.687,Carry,,,,,,,37.1,26.9,,,36.8,27.6,,,,36.8,27.6,Germany vs Scotland,Germany,Scotland
,,,,"[61.0, 47.1]",,,,,,,,,,,,3.88448,,,,,,,,,,,,,,3a713823-bebf-47fd-a696-f97cb931782c,2060,,"[44.4, 37.6]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,84,Germany,770,"['56712174-48c4-490f-983e-64bcfc01d32c', '86ad324f-c72f-4c56-8f22-0c388178c4d6']",9,,,,,,,,,,,,,,,,Germany,770,00:08:09.226,Carry,,,,,,,44.4,37.6,,,61.0,47.1,,,,61.0,47.1,Germany vs Scotland,Germany,Scotland
,,,,"[61.6, 54.3]",,,,,,,,,,,,0.045563,,,,,,,,,,,,,,c3bdfcf9-12b3-4cba-9fa8-02b7d875b7d1,2065,,"[61.5, 54.6]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,84,Germany,770,"['14150ff2-3f97-47c3-8cac-1763a1320d3e', '78fff4cc-7568-4248-a9e2-dc2c53c81407']",15,,,,,,,,,,,,,,,,Germany,770,00:08:15.910,Carry,,,,,,,61.5,54.6,,,61.6,54.3,,,,61.6,54.3,Germany vs Scotland,Germany,Scotland
,,,,"[49.3, 58.8]",,,,,,,,,,,,1.273504,,,,,,,,,,,,,,4782d230-35da-436c-8190-0b53e852f362,2071,,"[52.6, 58.9]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,84,Germany,770,"['3868074a-a497-4516-99d3-a914f128cbd8', '82e2bb26-60aa-46f6-89b4-fb981ae3fa6b']",18,,,,,,,,,,,,,,,,Germany,770,00:08:18.295,Carry,,,,,,,52.6,58.9,,,49.3,58.8,,,,49.3,58.8,Germany vs Scotland,Germany,Scotland
,,,,"[36.4, 17.9]",,,,,,,,,,,,1.897924,,,,,,,,,,,,,,13642899-53ba-48fe-a0b2-7623f50df15f,2076,,"[33.9, 23.9]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Left Center Back,84,Germany,770,"['34ab43ca-4bf7-4548-80f9-43f4f5d99868', 'c963d438-c533-4dcd-9630-4fb8602eeaba']",23,,,,,,,,,,,,,,,,Germany,770,00:08:23.957,Carry,,,,,,,33.9,23.9,,,36.4,17.9,,,,36.4,17.9,Germany vs Scotland,Germany,Scotland
,,,,"[47.6, 6.2]",,,,,,,,,,,,2.345249,,,,,,,,,,,,,,96c4d444-e49d-4aa9-a9e1-5e6575a7ccc5,2079,,"[44.4, 5.7]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,84,Germany,770,"['716f6c81-27b4-4c17-a032-3e2d6f3570d7', 'a095cdec-8eec-471b-a0ae-074d073f6bdd']",26,,,,,,,,,,,,,,,,Germany,770,00:08:26.858,Carry,,,,,,,44.4,5.7,,,47.6,6.2,,,,47.6,6.2,Germany vs Scotland,Germany,Scotland
,,,,"[52.8, 32.9]",,,,,,,,,,,,1.933673,,,,,,,,,,,,,,b47e905f-9d30-41a4-acb0-0f7796caf5f1,2085,,"[51.6, 22.6]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,84,Germany,770,"['36a0249d-f995-4caa-bc3b-035c166099e6', '9bd08715-c973-4832-8b07-26d23ca26d2a']",31,,,,,,,,,,,,,,,,Germany,770,00:08:31.444,Carry,,,,,,,51.6,22.6,,,52.8,32.9,,,,52.8,32.9,Germany vs Scotland,Germany,Scotland
,,,,"[51.3, 11.3]",,,,,,,,,,,,7.146379,,,,,,,,,,,,,,a91f0ad5-2ed9-4b4b-9516-cff2188446d7,2090,,"[49.5, 16.3]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John McGinn,9974.0,Left Center Midfield,85,Scotland,942,"['89591460-8000-4cf6-8e42-0a486620d065', '8d765575-6d00-441a-a92b-7d831b70c6b6', 'f5bf134a-9342-4434-99fd-6e942e54f530']",37,,,,,,,,,,,,,,,,Scotland,942,00:08:37.389,Carry,True,,,,,,49.5,16.3,,,51.3,11.3,,,,51.3,11.3,Germany vs Scotland,Germany,Scotland
,,,,"[39.1, 3.9]",,,,,,,,,,,,1.333367,,,,,,,,,,,,,,93ce604d-33f4-4721-95b7-8cbcbebaad7a,2094,,"[41.3, 2.8]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['b4bce465-0328-4e29-9582-fc1457f36083', 'c47eb461-9cfc-4fe7-8417-aa7aa8c69fe6']",45,,,,,,,,,,,,,,,,Scotland,942,00:08:45.428,Carry,,,,,,,41.3,2.8,,,39.1,3.9,,,,39.1,3.9,Germany vs Scotland,Germany,Scotland
,,,,"[27.1, 30.0]",,,,,,,,,,,,2.014018,,,,,,,,,,,,,,7d416287-aa7c-4294-957f-1c722bb60ba2,2097,,"[27.9, 29.3]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grant Campbell Hanley,9481.0,Center Back,85,Scotland,942,"['bc700b1c-f17d-4cf9-a3a8-47a94b276b20', 'c499a3b9-846f-4a9e-a957-a08228441d75']",48,,,,,,,,,,,,,,,,Scotland,942,00:08:48.360,Carry,,,,,,,27.9,29.3,,,27.1,30.0,,,,27.1,30.0,Germany vs Scotland,Germany,Scotland
,,,,"[20.6, 54.9]",,,,,,,,,,,,2.895659,,,,,,,,,,,,,,2221b4da-949a-478b-85c4-3368b5d0362a,2100,,"[19.3, 51.2]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Hendry,11116.0,Right Center Back,85,Scotland,942,"['34b19310-8960-4dc0-849c-311cc8a32bd5', 'eb4fc8b4-222b-4bfe-8894-9fd2569e2ad3']",51,,,,,,,,,,,,,,,,Scotland,942,00:08:51.848,Carry,,,,,,,19.3,51.2,,,20.6,54.9,,,,20.6,54.9,Germany vs Scotland,Germany,Scotland
,,,,"[18.6, 77.9]",,,,,,,,,,,,2.911881,,,,,,,,,,,,,,34039fd8-821f-4f38-96be-c0b9c57874e2,2105,,"[29.1, 76.0]",3930158,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Ralston,22308.0,Right Wing Back,85,Scotland,942,"['0e37d9ff-c45e-4f80-8261-502c99344a07', '7165d556-7666-4232-8936-46bf84fefdaa', 'baf5386e-6327-4952-92f4-7cc44a981819']",57,,,,,,,,,,,,,,,,Scotland,942,00:08:57.147,Carry,True,,,,,,29.1,76.0,,,18.6,77.9,,,,18.6,77.9,Germany vs Scotland,Germany,Scotland
,,,,"[55.6, 19.1]",,,,,,,,,,,,0.377236,,,,,,,,,,,,,,42c06009-4f55-4552-8845-cada052944a9,2115,,"[55.5, 18.7]",3930158,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,87,Germany,770,"['391c6ce2-787f-4bb7-b5ba-95d435bfdaa3', 'b7017ac8-1b8b-477a-a376-b04a8a8b447b']",29,,,,,,,,,,,,,,,,Germany,770,00:09:29.300,Carry,,,,,,,55.5,18.7,,,55.6,19.1,,,,55.6,19.1,Germany vs Scotland,Germany,Scotland
,,,,"[49.0, 21.1]",,,,,,,,,,,,0.053809,,,,,,,,,,,,,,56bb2c46-eeae-4601-818a-92b98100cf2d,2118,,"[49.0, 21.1]",3930158,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,87,Germany,770,"['4c50828b-7cf9-4a28-adac-a415f140fd28', 'fe033f48-b7f0-4cbe-b6d0-42857d94b588']",31,,,,,,,,,,,,,,,,Germany,770,00:09:31.085,Carry,,,,,,,49.0,21.1,,,49.0,21.1,,,,49.0,21.1,Germany vs Scotland,Germany,Scotland
,,,,"[50.6, 39.3]",,,,,,,,,,,,0.643184,,,,,,,,,,,,,,e2a7b063-1add-4825-869c-61f932adeda9,2121,,"[51.3, 37.1]",3930158,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,87,Germany,770,"['242a39b2-fff2-4731-b249-184e3c4bd9a9', '816ba127-07cd-4982-9d1e-68d2630d73b8']",32,,,,,,,,,,,,,,,,Germany,770,00:09:32.562,Carry,,,,,,,51.3,37.1,,,50.6,39.3,,,,50.6,39.3,Germany vs Scotland,Germany,Scotland
,,,,"[56.6, 34.1]",,,,,,,,,,,,0.811794,,,,,,,,,,,,,,51e8c801-1140-44b8-92fc-d22a07456663,2124,,"[56.6, 34.1]",3930158,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,87,Germany,770,"['7ad9c192-c22a-488a-bbcb-1648e00fed0d', '9725aafa-ace4-4c40-a21a-1912d3e23973']",34,,,,,,,,,,,,,,,,Germany,770,00:09:34.337,Carry,,,,,,,56.6,34.1,,,56.6,34.1,,,,56.6,34.1,Germany vs Scotland,Germany,Scotland
,,,,"[55.3, 27.1]",,,,,,,,,,,,0.562592,,,,,,,,,,,,,,4d782672-3bcf-4380-9b33-310a53500f33,2127,,"[55.3, 26.2]",3930158,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Left Center Back,87,Germany,770,"['72731ff1-79eb-42c8-95d2-35d7ebea3264', 'bfdab091-7c6a-4bb5-aadb-0d222c779809']",35,,,,,,,,,,,,,,,,Germany,770,00:09:35.913,Carry,,,,,,,55.3,26.2,,,55.3,27.1,,,,55.3,27.1,Germany vs Scotland,Germany,Scotland
,,,,"[69.8, 6.7]",,,,,,,,,,,,0.892287,,,,,,,,,,,,,,abab2e3f-1ae6-4580-9b50-2f88d7b7d0ed,2130,,"[66.8, 4.2]",3930158,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,87,Germany,770,"['40b46758-98ee-48a1-a42b-a4653b1ba858', '4e115a48-ff6b-42b7-9cf7-b88f3915297c']",38,,,,,,,,,,,,,,,,Germany,770,00:09:38.198,Carry,,,,,,,66.8,4.2,,,69.8,6.7,,,,69.8,6.7,Germany vs Scotland,Germany,Scotland
,,,,"[70.8, 0.9]",,,,,,,,,,,,1.397109,,,,,,,,,,,,,,efb348cb-1390-491c-b105-7a62877c5635,2136,,"[71.0, 2.7]",3930158,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,87,Germany,770,"['4aadf940-b3b7-4d26-895d-f52c753d29ab', 'aa04bbef-ca0e-493a-aeb7-0c303aa373a3', 'd575ca9e-993a-4aea-834b-f3f0557bc868']",41,,,,,,,,,,,,,,,,Germany,770,00:09:41.116,Carry,True,,,,,,71.0,2.7,,,70.8,0.9,,,,70.8,0.9,Germany vs Scotland,Germany,Scotland
,,,,"[55.1, 34.6]",,,,,,,,,,,,1.999999,,,,,,,,,,,,,,a5451e58-ba80-49a7-a607-923458407701,2147,,"[61.7, 28.0]",3930158,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Defensive Midfield,89,Germany,770,"['7371aa01-b2ea-4b65-905e-d30505772b0b', 'b7b2f907-146c-4f44-be8a-d8eab1cdf7cc']",54,,,,,,,,,,,,,,,,Germany,770,00:09:54.916,Carry,,,,,,,61.7,28.0,,,55.1,34.6,,,,55.1,34.6,Germany vs Scotland,Germany,Scotland
,,,,"[54.5, 37.9]",,,,,,,,,,,,1.225728,,,,,,,,,,,,,,00ad3a26-2c35-4f01-985b-0774f732f898,2150,,"[52.8, 42.4]",3930158,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,89,Germany,770,"['685c38fb-f3d4-4eee-9cfa-c8e0b44442ea', 'dfc9d185-29d2-4831-97fc-d74e4446053e']",58,,,,,,,,,,,,,,,,Germany,770,00:09:58.139,Carry,,,,,,,52.8,42.4,,,54.5,37.9,,,,54.5,37.9,Germany vs Scotland,Germany,Scotland
,,,,"[88.8, 12.6]",,,,,,,,,,,,2.604156,,,,,,,,,,,,,,e796a7b3-6598-4a0a-bcaa-5240c6ee29c8,2153,,"[74.7, 5.8]",3930158,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,89,Germany,770,"['76ec9194-e13b-4515-ab07-c492f291319c', 'f0985ff6-f92f-4463-98dd-836e67ee96b7']",0,,,,,,,,,,,,,,,,Germany,770,00:10:00.831,Carry,,,,,,,74.7,5.8,,,88.8,12.6,,,,88.8,12.6,Germany vs Scotland,Germany,Scotland
,,,,"[31.5, 6.1]",,,,,,,,,,,,5.782541,,,,,,,,,,,,,,6b600ad5-854d-4571-9956-a22b6f852605,2158,,"[10.6, 28.2]",3930158,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Tierney,10540.0,Left Center Back,89,Germany,770,"['1c756cfb-898f-4501-8bbd-1284593b745a', '7068185d-6cef-4469-8c95-508e33623e1b', 'dec42965-0bcc-488d-940f-f03fa3b66e52']",7,,,,,,,,,,,,,,,,Scotland,942,00:10:07.071,Carry,True,,,,,,10.6,28.2,,,31.5,6.1,,,,31.5,6.1,Germany vs Scotland,Germany,Scotland
,,,,"[71.5, 36.1]",,,,,,,,,,,,2.011631,,,,,,,,,,,,,,562939a1-77db-454e-bd3e-c8cda405c7f5,2171,,"[66.3, 37.1]",3930158,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pascal Groß,3097.0,Right Defensive Midfield,90,Germany,770,"['22ab4bfa-59e2-48ff-b3da-ed5c14109565', '71e2a27a-108c-425f-a05f-156935677133']",35,,,,,,,,,,,,,,,,Germany,770,00:10:35.889,Carry,,,,,,,66.3,37.1,,,71.5,36.1,,,,71.5,36.1,Germany vs Scotland,Germany,Scotland
,,,,"[82.5, 22.2]",,,,,,,,,,,,1.176205,,,,,,,,,,,,,,2963390a-a05c-4423-91c5-d06b1150590d,2174,,"[76.3, 22.6]",3930158,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florian Wirtz,40724.0,Left Wing,90,Germany,770,"['48a4eb97-0b31-4522-bc66-92854b7b6f18', 'c9418cd0-5d82-45ad-9cf8-6aad68824001']",39,,,,,,,,,,,,,,,,Germany,770,00:10:39.273,Carry,,,,,,,76.3,22.6,,,82.5,22.2,,,,82.5,22.2,Germany vs Scotland,Germany,Scotland
,,,,"[104.7, 11.7]",,,,,,,,,,,,0.87744,,,,,,,,,,,,,,31547c91-b7cc-4003-9dfc-dd9652a4e437,2177,,"[99.2, 12.1]",3930158,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maximilian Mittelstädt,12407.0,Left Back,90,Germany,770,"['ce2d505e-1374-4011-9edb-7c38418be4cc', 'e0bd7209-5c5f-418f-9d28-d64b303a2e2a']",42,,,,,,,,,,,,,,,,Germany,770,00:10:42.029,Carry,,,,,,,99.2,12.1,,,104.7,11.7,,,,104.7,11.7,Germany vs Scotland,Germany,Scotland
,,,,"[78.3, 12.6]",,,,,,,,,,,,1.420786,,,,,,,,,,,,,,d5f82148-58d9-4103-9751-c23a1a2811c1,2189,,"[77.5, 11.9]",3930158,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Toni Kroos,5574.0,Left Defensive Midfield,91,Germany,770,"['2be0d7ff-cb31-4a7a-9560-a316ef2f7b35', 'de0fa964-831f-4929-a354-12c8210ba290']",12,,,,,,,,,,,,,,,,Germany,770,00:11:12.945,Carry,,,,,,,77.5,11.9,,,78.3,12.6,,,,78.3,12.6,Germany vs Scotland,Germany,Scotland
,,,,"[110.6, 16.5]",,,,,,,,,,,,5.119997,,,,,,,,,,,,,,a5769b45-7373-49db-9976-8af6570ac225,2192,,"[92.3, 4.0]",3930158,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Florian Wirtz,40724.0,Left Wing,91,Germany,770,"['72695ac5-5c88-4d8a-849f-697473e46e3a', 'a0f3337e-4cec-4fbe-b25e-3ebcd82e0f96']",15,,,,,,,,,,,,,,,,Germany,770,00:11:15.497,Carry,,,,,,,92.3,4.0,,,110.6,16.5,,,,110.6,16.5,Germany vs Scotland,Germany,Scotland
,,,,"[102.0, 11.1]",,,,,,,,,,,,1.398915,,,,,,,,,,,,,,35d665f4-9da2-4e05-84f0-7aa3f6a3a86c,2195,,"[103.3, 12.4]",3930158,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jamal Musiala,39565.0,Right Wing,91,Germany,770,"['0e655554-cd5e-4a27-a8ed-75f4e25667a8', '83418325-b010-4135-8667-b082977f69b2', '87d87e6d-96dc-4ae9-8882-83cd70ef8b53']",21,,,,,,,,,,,,,,,,Germany,770,00:11:21.598,Carry,True,,,,,,103.3,12.4,,,102.0,11.1,,,,102.0,11.1,Germany vs Scotland,Germany,Scotland
,,,,"[90.0, 24.1]",,,,,,,,,,,,1.090177,,,,,,,,,,,,,,75e71a9e-76cd-446e-92f4-200adb86ce3c,2199,,"[91.5, 20.4]",3930158,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Toni Kroos,5574.0,Left Defensive Midfield,91,Germany,770,"['0651c55d-377a-411c-9217-469d5a1708a9', 'c8774a2b-9b52-406d-8854-30bc8aad540e']",23,,,,,,,,,,,,,,,,Germany,770,00:11:23.861,Carry,,,,,,,91.5,20.4,,,90.0,24.1,,,,90.0,24.1,Germany vs Scotland,Germany,Scotland
,,,,"[95.4, 57.2]",,,,,,,,,,,,3.269519,,,,,,,,,,,,,,7e39e9c6-d372-4662-bcc5-d52446c0dcd2,2202,,"[90.0, 53.6]",3930158,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joshua Kimmich,5579.0,Right Back,91,Germany,770,"['3cfb67dd-cbcf-4ef9-b321-324853ee0d60', 'e189f69e-6010-444c-914c-115307e0c27b']",26,,,,,,,,,,,,,,,,Germany,770,00:11:26.328,Carry,,,,,,,90.0,53.6,,,95.4,57.2,,,,95.4,57.2,Germany vs Scotland,Germany,Scotland
,,,,"[71.6, 41.4]",,,,,,,,,,,,2.31686,,,,,,,,,,,,,,9a764442-3c4b-4f9e-b924-425f00677d23,2209,,"[79.3, 47.8]",3930158,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonathan Tah,8221.0,Left Center Back,91,Germany,770,"['ac625cdd-3a9f-4917-a0d5-d98bd9fb10d3', 'b99ad87a-16f8-411c-bb73-9482f6697fed']",34,,,,,,,,,,,,,,,,Germany,770,00:11:34.320,Carry,,,,,,,79.3,47.8,,,71.6,41.4,,,,71.6,41.4,Germany vs Scotland,Germany,Scotland
,,,,"[72.0, 50.4]",,,,,,,,,,,,0.638995,,,,,,,,,,,,,,f567f31b-41de-4d61-b6e1-48df5049b6d8,2212,,"[71.5, 48.4]",3930158,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Rüdiger,3167.0,Right Center Back,91,Germany,770,"['89e12d5a-0581-4a39-b4bc-205dfc580d7a', 'b8d4fb9f-8a9b-4c0d-8238-6cead513c252']",37,,,,,,,,,,,,,,,,Germany,770,00:11:37.655,Carry,,,,,,,71.5,48.4,,,72.0,50.4,,,,72.0,50.4,Germany vs Scotland,Germany,Scotland
,,,,"[86.5, 73.6]",,,,,,,,,,,,1.086532,,,,,,,,,,,,,,b85451a6-71cf-4b96-b07e-b5394fb71998,2215,,"[86.7, 73.6]",3930158,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joshua Kimmich,5579.0,Right Back,91,Germany,770,"['9600f10f-b5c0-4995-b4db-e78d39945427', 'ef639354-160b-4b00-aa5f-916cad6f3ed4']",39,,,,,,,,,,,,,,,,Germany,770,00:11:39.562,Carry,,,,,,,86.7,73.6,,,86.5,73.6,,,,86.5,73.6,Germany vs Scotland,Germany,Scotland
,,,,"[104.0, 65.3]",,,,,,,,,,,,2.242828,,,,,,,,,,,,,,751cb23a-4c32-4aa7-994e-4d7f829d6841,2218,,"[100.0, 73.6]",3930158,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kai Havertz,8966.0,Center Forward,91,Germany,770,"['08568632-a9fd-40dc-a3cd-63e101761ed6', '48a4b8f8-b3ae-4c42-acd1-4de57360303a']",42,,,,,,,,,,,,,,,,Germany,770,00:11:42.017,Carry,,,,,,,100.0,73.6,,,104.0,65.3,,,,104.0,65.3,Germany vs Scotland,Germany,Scotland
