50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,"[28.3, 18.2]",,,,,,,,,,,0.121539,,,,,,,,,,,5b1fedda-d08d-40ca-b26c-981ed4117436,883,,,"[28.3, 18.2]",3938645,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitalii Mykolenko,20827.0,Left Wing Back,37,Ukraine,911,"['24a70f12-b295-4d24-a8ab-22b312e0286b', 'b8d30661-d9ef-482d-950c-bd4cf92fd012']",49,,,,,,,,,,,,,,,,Ukraine,911,00:18:49.735,Carry,,,,,,,28.3,18.2,,,28.3,18.2,,,,28.3,18.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[33.9, 29.4]",,,,,,,,,,,1.685138,,,,,,,,,,,f2a86d1d-26ff-4362-87e2-5b41482e26fe,886,,,"[35.2, 29.8]",3938645,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgiy Sudakov,38975.0,Left Center Midfield,37,Ukraine,911,"['5e793354-62e6-4980-a2d9-597d0cf8d3a1', 'b6be7769-2133-4be7-a130-3f351c73143f']",51,,,,,,,,,,,,,,,,Ukraine,911,00:18:51.095,Carry,,,,,,,35.2,29.8,,,33.9,29.4,,,,33.9,29.4,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[26.6, 20.9]",,,,,,,,,,,3.908005,,,,,,,,,,,65791a87-c3ae-44a6-8599-5ad40ae8d165,889,,,"[22.8, 21.4]",3938645,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,37,Ukraine,911,"['5a8fe602-01e1-44de-8c60-1b970586a9e7', '65ec5f35-7d8c-4f4c-ae6a-1975fc6b8370']",54,,,,,,,,,,,,,,,,Ukraine,911,00:18:54.209,Carry,,,,,,,22.8,21.4,,,26.6,20.9,,,,26.6,20.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[20.1, 52.5]",,,,,,,,,,,0.636368,,,,,,,,,,,6f0f21ef-1270-4d27-a9d2-0f4562c2ba33,892,,,"[14.2, 49.1]",3938645,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,37,Ukraine,911,"['d7abda08-d260-47d1-a2fa-743c20750ce8', 'dda12fb1-1997-452b-8d7c-baf529f1de2c']",59,,,,,,,,,,,,,,,,Ukraine,911,00:18:59.679,Carry,,,,,,,14.2,49.1,,,20.1,52.5,,,,20.1,52.5,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[34.4, 54.2]",,,,,,,,,,,0.708326,,,,,,,,,,,c70cdaf4-810c-4b9f-87e9-b683fd9e2d8b,895,,,"[34.4, 54.2]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,37,Ukraine,911,"['5c80378e-7034-426e-9394-e3c853aa9fde', 'ff557b9c-c8c9-4b69-bd91-a5fc2b3dda9c']",1,,,,,,,,,,,,,,,,Ukraine,911,00:19:01.152,Carry,,,,,,,34.4,54.2,,,34.4,54.2,,,,34.4,54.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[40.3, 75.9]",,,,,,,,,,,1.11682,,,,,,,,,,,2321044c-56ea-4054-a51c-8728576d783b,898,,,"[37.9, 76.3]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Tymchyk,45863.0,Right Wing Back,37,Ukraine,911,"['33cff983-7047-41a9-9838-42f9af8ab8f0', 'e0fb8a74-1d6a-4adb-8dc9-c9ad1030f3ff']",3,,,,,,,,,,,,,,,,Ukraine,911,00:19:03.300,Carry,,,,,,,37.9,76.3,,,40.3,75.9,,,,40.3,75.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[50.4, 58.8]",,,,,,,,,,,1.444926,,,,,,,,,,,d3b01edf-7ddb-4dcb-9900-aa040bcdeac0,903,,,"[48.3, 58.0]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Volodymyr Brazhko,144127.0,Center Defensive Midfield,37,Ukraine,911,"['b33dc47a-516d-4160-a7d8-39b7e2695b29', 'c5b0d575-2b88-43bf-bce2-ae3c665196ab', 'd88f42a9-f247-4eeb-b8be-a8cd6092c0a9']",7,,,,,,,,,,,,,,,,Ukraine,911,00:19:07.774,Carry,True,,,,,,48.3,58.0,,,50.4,58.8,,,,50.4,58.8,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[57.3, 66.0]",,,,,,,,,,,0.864064,,,,,,,,,,,d28bb814-fc58-492c-8c3c-77f238c850c7,907,,,"[57.1, 60.7]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artem Dovbyk,25079.0,Right Center Forward,37,Ukraine,911,"['112b25d9-0e69-4ca3-9568-8eab622f5294', '174781b2-c55a-4f75-bb17-eb64e636eda1']",9,,,,,,,,,,,,,,,,Ukraine,911,00:19:09.823,Carry,,,,,,,57.1,60.7,,,57.3,66.0,,,,57.3,66.0,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[48.3, 68.7]",,,,,,,,,,,1.373513,,,,,,,,,,,0345e45c-8878-4b8f-ac74-63f18770ce9b,910,,,"[44.9, 72.5]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Tymchyk,45863.0,Right Wing Back,37,Ukraine,911,"['876460d2-6e4f-4ece-9c92-8c5d094e553f', '916344eb-0ba1-446c-9dc3-3e74cca15816']",12,,,,,,,,,,,,,,,,Ukraine,911,00:19:12.156,Carry,,,,,,,44.9,72.5,,,48.3,68.7,,,,48.3,68.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[42.4, 53.8]",,,,,,,,,,,3.300435,,,,,,,,,,,25c96ce3-fa8f-4918-a9b1-ee97ab2cf31f,915,,,"[39.0, 62.2]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,37,Ukraine,911,"['113b26b9-e4cd-486a-8b56-1036324fa134', '1c983ff3-a7c1-405a-a4ea-2d23f68f06ce']",15,,,,,,,,,,,,,,,,Ukraine,911,00:19:15.714,Carry,,,,,,,39.0,62.2,,,42.4,53.8,,,,42.4,53.8,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[49.5, 22.2]",,,,,,,,,,,2.822232,,,,,,,,,,,b37bbe6a-9cf6-45b3-a9a0-3aadb7043743,918,,,"[47.0, 26.8]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,37,Ukraine,911,"['c2916c53-da1c-4b74-a783-bd9ab8f87e70', 'e0337b2c-c28f-4edb-8535-b412aac8c493']",20,,,,,,,,,,,,,,,,Ukraine,911,00:19:20.662,Carry,,,,,,,47.0,26.8,,,49.5,22.2,,,,49.5,22.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[65.5, 25.4]",,,,,,,,,,,1.241461,,,,,,,,,,,ed9aaa3c-f61e-4991-8cb3-4f926aa4f7dc,921,,,"[63.9, 28.1]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Volodymyr Brazhko,144127.0,Center Defensive Midfield,37,Ukraine,911,"['25eb066c-d8c5-4c30-998b-56d775f1adde', 'cc945895-3731-4f7b-a731-5c5f6c0e024d']",24,,,,,,,,,,,,,,,,Ukraine,911,00:19:24.607,Carry,,,,,,,63.9,28.1,,,65.5,25.4,,,,65.5,25.4,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[57.3, 30.2]",,,,,,,,,,,3.211758,,,,,,,,,,,502b8bcb-3ae9-4129-9485-b8c0d353b73c,924,,,"[51.0, 23.9]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,37,Ukraine,911,"['8040def4-fe9d-4e3b-b7b6-eb637e11de09', 'b585b2dc-4c55-4b62-878d-c3f2e4cdec20']",27,,,,,,,,,,,,,,,,Ukraine,911,00:19:27.412,Carry,,,,,,,51.0,23.9,,,57.3,30.2,,,,57.3,30.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[67.6, 58.4]",,,,,,,,,,,5.308821,,,,,,,,,,,36588d15-5155-4beb-9e34-06fabc4fd428,927,,,"[55.0, 55.7]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,37,Ukraine,911,"['5f0dabba-0cae-44ae-941b-1534a6165642', 'd5db8b3a-0e79-4c5c-a8e7-43b1cd720343']",32,,,,,,,,,,,,,,,,Ukraine,911,00:19:32.322,Carry,,,,,,,55.0,55.7,,,67.6,58.4,,,,67.6,58.4,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[41.5, 44.9]",,,,,,,,,,,0.893481,,,,,,,,,,,f02bdf2e-76b1-4918-9d07-c1680229d283,934,,,"[43.8, 46.4]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Svatok,30059.0,Center Back,37,Ukraine,911,"['a6c9f352-2132-40b5-9b54-eb63d2eb559b', 'a912ed16-4c9e-4566-a521-2f985a97fd26']",41,,,,,,,,,,,,,,,,Ukraine,911,00:19:41.446,Carry,,,,,,,43.8,46.4,,,41.5,44.9,,,,41.5,44.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[54.8, 22.2]",,,,,,,,,,,1.398927,,,,,,,,,,,782c157f-ed07-45da-acc1-53d728c73686,937,,,"[51.8, 29.4]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Matvienko,18617.0,Left Center Back,37,Ukraine,911,"['218ddca6-5fcb-452b-84ca-465d94f135c7', '59c958e8-2856-4648-9fd9-f7f79059bedb']",43,,,,,,,,,,,,,,,,Ukraine,911,00:19:43.530,Carry,,,,,,,51.8,29.4,,,54.8,22.2,,,,54.8,22.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[79.9, 35.9]",,,,,,,,,,,3.007452,,,,,,,,,,,2a6235ab-f239-4325-915b-099044aba13f,940,,,"[64.1, 37.2]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,37,Ukraine,911,"['68ab1914-779d-458f-8e58-b6bdab7b32ee', '8dde2f2e-f60c-41bd-a965-c71da04ea866']",45,,,,,,,,,,,,,,,,Ukraine,911,00:19:45.878,Carry,,,,,,,64.1,37.2,,,79.9,35.9,,,,79.9,35.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[91.1, 43.1]",,,,,,,,,,,0.94832,,,,,,,,,,,7d8d1bb8-fd35-40ca-9ee8-0884b98aa2e2,943,,,"[86.6, 50.4]",3938645,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Left Center Forward,37,Ukraine,911,"['58b806d6-4a0d-4ad0-a37f-4de54bf19b66', 'de299827-d321-4ad9-aeed-b7f23c78c637']",49,,,,,,,,,,,,,,,,Ukraine,911,00:19:49.831,Carry,,,,,,,86.6,50.4,,,91.1,43.1,,,,91.1,43.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[54.6, 14.1]",,,,,,,,,,,2.067519,,,,,,,,,,,b6161ea6-dab0-44d3-ba1e-41beae10dfb2,952,,,"[50.6, 11.4]",3938645,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Youri Tielemans,2954.0,Left Defensive Midfield,39,Belgium,782,"['a67c5997-0c69-4609-9740-14c00cd09939', 'd9bd3d39-359b-40fb-a9b3-bc859e75b6b1']",7,,,,,,,,,,,,,,,,Belgium,782,00:20:07.147,Carry,,,,,,,50.6,11.4,,,54.6,14.1,,,,54.6,14.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[52.0, 39.4]",,,,,,,,,,,1.13394,,,,,,,,,,,ede74e2f-f58e-4c1b-8425-b1db907a2ff6,955,,,"[52.0, 39.4]",3938645,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Amadou Onana,48347.0,Right Defensive Midfield,39,Belgium,782,"['62487dc7-084d-4fc3-b762-b290aa58ff0c', '80df5a07-6922-4d16-a0cc-c3cd49e0e1bd']",10,,,,,,,,,,,,,,,,Belgium,782,00:20:10.202,Carry,,,,,,,52.0,39.4,,,52.0,39.4,,,,52.0,39.4,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[71.8, 56.0]",,,,,,,,,,,3.235699,,,,,,,,,,,699814fc-c1c3-427b-9df5-3051a932bcfb,958,,,"[55.4, 55.2]",3938645,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Wout Faes,8854.0,Right Center Back,39,Belgium,782,"['1d69adfd-0212-4d6f-816a-a9d99124fe71', 'f9cc1640-c34d-446f-9bd2-7ece11b86845']",12,,,,,,,,,,,,,,,,Belgium,782,00:20:12.681,Carry,,,,,,,55.4,55.2,,,71.8,56.0,,,,71.8,56.0,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[80.9, 60.0]",,,,,,,,,,,0.04,,,,,,,,,,,6c83b679-f547-4e1f-8dcd-5f7185e10851,961,,,"[80.9, 60.0]",3938645,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Leandro Trossard,16559.0,Right Wing,39,Belgium,782,"['1f8d3620-a110-48e9-b6d1-c577fda0659d', '69cd33c7-e0f6-4d78-84fa-a584b5e6edd0']",16,,,,,,,,,,,,,,,,Belgium,782,00:20:16.663,Carry,,,,,,,80.9,60.0,,,80.9,60.0,,,,80.9,60.0,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[73.5, 64.0]",,,,,,,,,,,1.692822,,,,,,,,,,,fb3c9955-d87d-4e44-9b52-106b2a05bbd0,964,,,"[73.9, 62.7]",3938645,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Wout Faes,8854.0,Right Center Back,39,Belgium,782,"['014ba1cd-f8d3-4e6a-ad6d-10c179fb2430', '41703437-4b90-4bb7-8fde-5465def25df7']",17,,,,,,,,,,,,,,,,Belgium,782,00:20:17.360,Carry,,,,,,,73.9,62.7,,,73.5,64.0,,,,73.5,64.0,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[87.9, 31.7]",,,,,,,,,,,3.551211,,,,,,,,,,,1bb6e9b6-f8f7-4fb6-8799-21dc5dbc7110,969,,,"[56.3, 23.3]",3938645,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Left Center Forward,40,Ukraine,911,"['4a2db516-0ed5-432d-9037-b27bb43d2183', '7e28f563-4ae3-4cc9-8c11-8e7ee2d3b5ce']",21,,,,,,,,,,,,,,,,Ukraine,911,00:20:21.250,Carry,,,,,,,56.3,23.3,,,87.9,31.7,,,,87.9,31.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[94.9, 34.0]",,,,,,,,,,,1.05251,,,,,,,,,,,55462132-41aa-4d36-96cb-e845e1e40ad6,972,,,"[91.0, 48.5]",3938645,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artem Dovbyk,25079.0,Right Center Forward,40,Ukraine,911,"['4ea23267-9472-4fc0-aaf3-5e3ea5310b7d', '6930f055-d0fb-4cec-830f-f7a95cf04d9d', '78c31b0b-eb17-45d9-89ae-2bcb249287d1']",25,,,,,,,,,,,,,,,,Ukraine,911,00:20:25.668,Carry,True,,,,,,91.0,48.5,,,94.9,34.0,,,,94.9,34.0,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[10.3, 34.1]",,,,,,,,,,,3.192275,,,,,,,,,,,bfdeaaba-c420-4508-8416-03b8de36b6ae,978,,,"[3.6, 35.8]",3938645,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Koen Casteels,8240.0,Goalkeeper,41,Belgium,782,"['c92673ca-f80a-41d8-944a-858cd6778d0d', 'd4fe3aeb-3c70-420d-8a51-df4df1654dcd', 'e5300b25-a432-4e0f-af78-06a467c663ad']",2,,,,,,,,,,,,,,,,Belgium,782,00:21:02.399,Carry,True,,,,,,3.6,35.8,,,10.3,34.1,,,,10.3,34.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[7.4, 71.0]",,,,,,,,,,,1.894652,,,,,,,,,,,0c232168-2e8e-4fd5-bc27-9223103e9598,984,,,"[6.1, 60.5]",3938645,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anatolii Trubin,37330.0,Goalkeeper,41,Belgium,782,"['2d4c3929-d013-4076-aa4f-bd9dc8ccf0db', '971a0e12-3b29-4d40-af34-e2c52936b332', 'ce96f20c-3bb6-4cdd-af08-189e491102df']",14,,,,,,,,,,,,,,,,Ukraine,911,00:21:14.291,Carry,True,,,,,,6.1,60.5,,,7.4,71.0,,,,7.4,71.0,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[57.3, 7.6]",,,,,,,,,,,1.100014,,,,,,,,,,,95c4273c-251c-473d-9c97-78853365b141,988,,,"[56.0, 8.6]",3938645,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Theate,43913.0,Left Back,41,Belgium,782,"['65c1928b-ea9f-4076-925c-9b2de0e725d4', 'de394096-0763-411e-b7ec-708763fc522a']",19,,,,,,,,,,,,,,,,Belgium,782,00:21:19.363,Carry,,,,,,,56.0,8.6,,,57.3,7.6,,,,57.3,7.6,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[76.9, 5.9]",,,,,,,,,,,1.655294,,,,,,,,,,,b6edf940-5f40-4f08-a877-1a8194c2a719,991,,,"[71.8, 2.5]",3938645,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin De Bruyne,3089.0,Center Attacking Midfield,41,Belgium,782,"['6f0c58d3-f882-468d-81d3-b817ad854f6b', 'aca33d50-2aec-4cc2-b863-f9d5b26497f7', 'bc603007-26fa-48df-9258-56ae04a7ef9c']",21,,,,,,,,,,,,,,,,Belgium,782,00:21:21.943,Carry,True,,,,,,71.8,2.5,,,76.9,5.9,,,,76.9,5.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[34.4, 56.7]",,,,,,,,,,,8.594013,,,,,,,,,,,004dd297-2ed1-48d5-8ed4-a7063c8a38a9,999,,,"[14.2, 73.8]",3938645,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Illia Zabarnyi,39136.0,Right Center Back,42,Ukraine,911,"['a65394b8-55bf-4517-9298-af4e477e89ce', 'eeca4884-dc70-45bd-bae3-6d4dcf747bc0']",36,,,,,,,,,,,,,,,,Ukraine,911,00:21:36.873,Carry,,,,,,,14.2,73.8,,,34.4,56.7,,,,34.4,56.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[29.1, 30.2]",,,,,,,,,,,0.427684,,,,,,,,,,,74079321-e938-4b46-8715-0ce6d76ac2a3,1002,,,"[28.7, 31.2]",3938645,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oleksandr Svatok,30059.0,Center Back,42,Ukraine,911,"['449bf48e-290f-43e5-8982-b0246fc14263', '95b797c1-51f5-41d3-94cf-a0a2ad464278']",47,,,,,,,,,,,,,,,,Ukraine,911,00:21:47.615,Carry,,,,,,,28.7,31.2,,,29.1,30.2,,,,29.1,30.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[38.6, 22.6]",,,,,,,,,,,2.675169,,,,,,,,,,,f9adccac-f845-4968-91bf-8d6052f46950,1005,,,"[36.3, 22.8]",3938645,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mykola Matvienko,18617.0,Left Center Back,42,Ukraine,911,"['3689255a-e5c2-4425-8b23-0c258b63c9d8', 'fbdc378f-3e90-46aa-994a-2cb13c14b08f']",49,,,,,,,,,,,,,,,,Ukraine,911,00:21:49.115,Carry,,,,,,,36.3,22.8,,,38.6,22.6,,,,38.6,22.6,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[41.9, 59.1]",,,,,,,,,,,3.216696,,,,,,,,,,,16e92902-1419-45f8-b102-b5e1fcadcd04,1008,,,"[31.8, 60.5]",3938645,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Illia Zabarnyi,39136.0,Right Center Back,42,Ukraine,911,"['2705edc8-d573-47a0-8aa8-bb8e674c55a1', '83613dab-1a40-41ae-9f02-a96bc8516b88']",53,,,,,,,,,,,,,,,,Ukraine,911,00:21:53.505,Carry,,,,,,,31.8,60.5,,,41.9,59.1,,,,41.9,59.1,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[50.6, 51.2]",,,,,,,,,,,1.093119,,,,,,,,,,,7593024a-eedd-4dc8-a7b7-492918272e33,1015,,,"[50.1, 50.7]",3938645,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,43,Belgium,782,"['44ec7536-d599-47bc-bcc2-2f53d3a74e4b', '555ec11b-9acb-4c4c-8d9b-bd816a31d984', 'e303d70c-32a8-43de-83d7-a1c08676c275']",2,,,,,,,,,,,,,,,,Belgium,782,00:22:02.783,Carry,True,,,,,,50.1,50.7,,,50.6,51.2,,,,50.6,51.2,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[62.4, 32.6]",,,,,,,,,,,1.286909,,,,,,,,,,,aa8e35bc-66db-4449-b55b-8bb7913cd3b0,1019,,,"[54.8, 33.9]",3938645,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,43,Belgium,782,"['3d832e35-0b13-4486-8c50-9161ca1a4d2f', 'bc8a21ca-873f-4aad-b8d3-47188ba5ee88', 'd750e722-6ec3-4f54-89c9-0cb885443607']",5,,,,,,,,,,,,,,,,Belgium,782,00:22:05.054,Carry,True,,,,,,54.8,33.9,,,62.4,32.6,,,,62.4,32.6,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[69.9, 5.9]",,,,,,,,,,,3.137107,,,,,,,,,,,0a4d0205-296c-4e49-ad3e-985adaec5609,1025,,,"[62.8, 7.8]",3938645,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Back,43,Belgium,782,"['47e28022-9c7b-488b-b199-f2ea731729d1', 'df5067f4-b9ad-4fe2-ba5d-c8bcef8bb543']",9,,,,,,,,,,,,,,,,Belgium,782,00:22:09.669,Carry,,,,,,,62.8,7.8,,,69.9,5.9,,,,69.9,5.9,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[71.8, 14.7]",,,,,,,,,,,0.666781,,,,,,,,,,,cc268a9f-fb80-4c67-906d-043cf9445504,1028,,,"[71.8, 13.3]",3938645,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,43,Belgium,782,"['7dd39b2b-4003-4e18-85a8-55d87201f1d7', 'edb4e5b3-6386-470f-8836-da06b4bd0086']",13,,,,,,,,,,,,,,,,Belgium,782,00:22:13.895,Carry,,,,,,,71.8,13.3,,,71.8,14.7,,,,71.8,14.7,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[69.9, 6.3]",,,,,,,,,,,0.040000003,,,,,,,,,,,953bb8e5-9bd1-4360-b4a0-905268b88134,1031,,,"[69.9, 6.3]",3938645,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Back,43,Belgium,782,"['12325eb8-f9aa-475b-b39d-2dbd969a6cff', 'e44807bd-20fc-4e42-9b14-5f0c465d72e6']",16,,,,,,,,,,,,,,,,Belgium,782,00:22:16.459,Carry,,,,,,,69.9,6.3,,,69.9,6.3,,,,69.9,6.3,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[63.0, 12.8]",,,,,,,,,,,1.626475,,,,,,,,,,,90eb81a0-1817-4e9b-aa47-3ae33b8a079c,1034,,,"[65.1, 9.0]",3938645,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Left Defensive Midfield,43,Belgium,782,"['2de21383-2860-4870-a0f4-079cd18e76d7', '6978ac44-c725-48b7-971d-8bd05d6a7984']",17,,,,,,,,,,,,,,,,Belgium,782,00:22:17.533,Carry,,,,,,,65.1,9.0,,,63.0,12.8,,,,63.0,12.8,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[63.2, 32.4]",,,,,,,,,,,2.585663,,,,,,,,,,,7211847d-6e79-474e-a758-d8f51e353b93,1037,,,"[63.0, 25.0]",3938645,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Onana,48347.0,Right Defensive Midfield,43,Belgium,782,"['5eb08516-99bd-4597-8740-fdd3645ebbbe', 'ea66aa9e-685c-43ee-8b93-e6fb9f37a7cc']",19,,,,,,,,,,,,,,,,Belgium,782,00:22:19.996,Carry,,,,,,,63.0,25.0,,,63.2,32.4,,,,63.2,32.4,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[54.6, 46.3]",,,,,,,,,,,1.140412,,,,,,,,,,,f1e89688-c84e-4b17-8614-fb285a0e5f05,1040,,,"[55.4, 43.0]",3938645,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wout Faes,8854.0,Right Center Back,43,Belgium,782,"['093af07c-7ca3-40c3-9753-1a0401b42e2f', 'c0a78b63-f453-4998-843f-7812a0de7b8c']",24,,,,,,,,,,,,,,,,Belgium,782,00:22:24.040,Carry,,,,,,,55.4,43.0,,,54.6,46.3,,,,54.6,46.3,Ukraine vs Belgium,Ukraine,Belgium
,,,,,"[72.2, 64.0]",,,,,,,,,,,2.205982,,,,,,,,,,,bdeefc8c-f12a-4f05-9174-be1919d4e5d3,1043,,,"[64.5, 61.9]",3938645,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothy Castagne,6989.0,Right Back,43,Belgium,782,"['c68c36e2-e02e-4d2a-aac7-3904a3482b4a', 'e30f398c-80e8-4f4d-82ee-e2e08f53c7d8']",26,,,,,,,,,,,,,,,,Belgium,782,00:22:26.587,Carry,,,,,,,64.5,61.9,,,72.2,64.0,,,,72.2,64.0,Ukraine vs Belgium,Ukraine,Belgium
