50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,0.495004,,,,,,,,,,,,,32679645-d328-432c-a89f-ccd2757c9eb8,27,,,"[33.7, 8.0]",3930166,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,3,Czech Republic,912,"['49c6d015-ba73-41a9-8b5c-faed3911219b', 'a454f0c7-166b-4ff2-a837-b9d0ff56acd9']",18,,,,,,,,,,,,,,,Portugal,780,00:00:18.193,Pressure,,,,,,,33.7,8.0,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.303213,,,,,,,,,,,,,327995ce-c82e-4ee6-8352-45c00021094a,37,,,"[11.4, 5.3]",3930166,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Wing Back,3,Czech Republic,912,"['2c48d5b0-f4f6-467f-b948-ffc5a4a5e4c8', 'a1541045-dd2e-40df-8b34-1c771c14ffd6']",21,,,,,,,,,,,,,,,Portugal,780,00:00:21.812,Pressure,,,,,,,11.4,5.3,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.390226,,,,,,,,,,,,,4daea03d-2abe-4a4d-b365-e2bdb9b162d6,44,,,"[21.6, 17.4]",3930166,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,3,Czech Republic,912,"['ba42ea54-162f-4d41-a527-4d3ff33ac397', 'e7d2f1e8-d64c-4654-be40-814a616db072', 'efae16de-2a65-4bf2-b6a1-5be8b2a83042']",29,,,,,,,,,,,,,,,Portugal,780,00:00:29.847,Pressure,,,,,,,21.6,17.4,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.532376,,,,,,,,,,,,,358c9c77-5fb6-4c26-bd06-3dfeaedb2ebd,47,,,"[22.3, 7.4]",3930166,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,3,Czech Republic,912,"['ba42ea54-162f-4d41-a527-4d3ff33ac397', 'efae16de-2a65-4bf2-b6a1-5be8b2a83042']",30,,,,,,,,,,,,,,,Portugal,780,00:00:30.703,Pressure,,,,,,,22.3,7.4,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.758336,,,,,,,,,,,,,3c19d96f-251d-4414-9cb0-62727202a12b,51,,,"[19.9, 5.8]",3930166,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,3,Czech Republic,912,['1cf86708-3586-4e58-b9ac-4c353e12a294'],32,,,,,,,,,,,,,,,Portugal,780,00:00:32.545,Pressure,,,,,,,19.9,5.8,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,2.371281,,,,,,,,,,,,,3905a8d8-7363-4d4c-ae9e-9e0f7513b6e8,52,,,"[15.6, 9.8]",3930166,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,3,Czech Republic,912,['cd5afaf2-a946-4652-a3e6-ebdc1e04d6cb'],34,,,,,,,,,,,,,,,Portugal,780,00:00:34.443,Pressure,,,,,,,15.6,9.8,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.386595,,,,,,,,,,,,,2adaace7-0d02-4a63-8ac2-fa3da2c28e1a,87,,,"[50.1, 5.1]",3930166,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pavel Šulc,28227.0,Left Center Midfield,4,Portugal,780,"['1b99eb08-d173-4b51-bbb0-f3d4a15d89f2', '562e6607-5cbd-4239-b937-b3c4d0854669']",36,,,,,,,,,,,,,,,Czech Republic,912,00:01:36.061,Pressure,,,,,,,50.1,5.1,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.600054,,,,,,,,,,,,,0104a6a6-4f65-41eb-9ae2-18c05e8f81dd,123,,,"[51.9, 46.7]",3930166,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,5,Czech Republic,912,"['3c23913b-7fbd-4e9f-ab7f-9221e17e40df', '8064dd1b-1563-4c4f-a304-08d6582da2e7', 'b3bd4076-3611-4298-8cbe-793e008ca4f1']",44,,,,,,,,,,,,,,,Portugal,780,00:02:44.195,Pressure,,,,,,,51.9,46.7,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,True,,,,,0.444431,,,,,,,,,,,,,581aec0a-73f1-4484-ad1d-4600fc608f7c,129,,,"[73.0, 29.6]",3930166,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Souček,4870.0,Center Defensive Midfield,6,Portugal,780,"['1d46e282-9844-4840-94b2-a68dde55d10b', '609af337-4bee-4956-9803-f24f6bda997f']",46,,,,,,,,,,,,,,,Czech Republic,912,00:02:46.881,Pressure,,,,,,,73.0,29.6,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.53413,,,,,,,,,,,,,555a4784-903a-4a77-b2f5-763b79a4bc19,139,,,"[69.7, 53.0]",3930166,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Schick,7044.0,Right Center Forward,6,Portugal,780,"['77398a9a-aa47-4fb1-99ed-18d21ab3cbed', '8ff71998-7125-4da4-a4a9-b9e73461a93a']",53,,,,,,,,,,,,,,,Czech Republic,912,00:02:53.440,Pressure,,,,,,,69.7,53.0,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.942104,,,,,,,,,,,,,d4817854-44a6-41e5-b556-c44070245f8e,146,,,"[56.8, 74.3]",3930166,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Schick,7044.0,Right Center Forward,6,Portugal,780,['cd107271-cc2e-4517-acde-3d306e38fe38'],3,,,,,,,,,,,,,,,Czech Republic,912,00:03:03.862,Pressure,,,,,,,56.8,74.3,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.68297,,,,,,,,,,,,,bad59c10-9d7c-4a5a-8044-92bb0b7d527c,151,,,"[117.7, 66.2]",3930166,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Wing Back,6,Portugal,780,['15b80a84-aced-4c79-b86f-1e9f7e9c2a29'],11,,,,,,,,,,,,,,,Portugal,780,00:03:11.116,Pressure,,,,,,,117.7,66.2,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.961896,,,,,,,,,,,,,9bcdb56c-f552-4447-9c5a-27bc666a0a25,163,,,"[44.9, 30.7]",3930166,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,7,Czech Republic,912,"['6176dcd8-b32c-4e2e-9ce4-c8aab8f52102', 'd82b7a4f-1dc2-440c-8752-4e92bd88d1a6']",33,,,,,,,,,,,,,,,Portugal,780,00:03:33.895,Pressure,,,,,,,44.9,30.7,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.398345,,,,,,,,,,,,,73558768-533a-41e1-8a6c-a6f102d61702,201,,,"[36.2, 8.1]",3930166,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pavel Šulc,28227.0,Left Center Midfield,8,Portugal,780,"['95b0fb91-c54c-4596-ad0e-08393737a01d', 'a4b47eb8-81ae-4536-bf92-929f681d108a']",35,,,,,,,,,,,,,,,Czech Republic,912,00:04:35.052,Pressure,,,,,,,36.2,8.1,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.545596,,,,,,,,,,,,,e47c7af0-7ccf-4bce-aec5-6cab3c08b7c1,209,,,"[16.0, 3.5]",3930166,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Doudera,35441.0,Left Wing Back,8,Portugal,780,['3e614e65-91c0-4ac2-8beb-f8cd40054847'],42,,,,,,,,,,,,,,,Czech Republic,912,00:04:42.716,Pressure,,,,,,,16.0,3.5,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.568655,,,,,,,,,,,,,b64a43a4-5efa-4b01-814b-d224b3e4fd9c,228,,,"[106.9, 16.3]",3930166,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alexandre Conceição Leão,18360.0,Left Center Forward,9,Portugal,780,['4f1a43a4-28fd-4bef-93db-6ac316feb0b8'],20,,,,,,,,,,,,,,,Portugal,780,00:05:20.126,Pressure,,,,,,,106.9,16.3,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.430532,,,,,,,,,,,,,462f6be7-8e74-41f9-ba01-698e856b6b3c,234,,,"[37.2, 7.3]",3930166,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vladimír Coufal,16570.0,Right Wing Back,10,Portugal,780,['be6a6780-735e-4ab1-bf13-a6f8ed91e8d4'],0,,,,,,,,,,,,,,,Czech Republic,912,00:06:00.889,Pressure,,,,,,,37.2,7.3,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.701553,,,,,,,,,,,,,85df808c-5ec6-4366-b33d-85efd9e851e4,236,,,"[54.9, 8.6]",3930166,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Doudera,35441.0,Left Wing Back,10,Portugal,780,"['14674b83-db29-46ec-bcb2-78b794a5792f', '307d2db1-d2ac-4fac-8288-4bb7e0dd777b', '6be718fb-5fa6-40af-8d5b-7f470376c5c6']",3,,,,,,,,,,,,,,,Czech Republic,912,00:06:03.164,Pressure,,,,,,,54.9,8.6,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.352583,,,,,,,,,,,,,2542b162-50b8-46d0-bfd8-599bd7349202,252,,,"[17.8, 70.7]",3930166,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tomáš Holeš,16469.0,Right Center Back,10,Portugal,780,"['33ffb229-d398-4807-8365-62680cd466ef', '35a0b310-68df-4613-8e28-59f97cc2064f']",19,,,,,,,,,,,,,,,Czech Republic,912,00:06:19.060,Pressure,,,,,,,17.8,70.7,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,True,,,,,0.7237,,,,,,,,,,,,,89753287-3847-4d88-8092-9f74f3834749,260,,,"[108.9, 31.5]",3930166,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,10,Portugal,780,"['688516d3-cb11-4cef-b42d-89dd571ddfb0', '83329405-dc9c-4e8d-9987-438d6908da7a', '9f1a9f0d-6396-4c6c-826e-e1a642399b03']",23,,,,,,,,,,,,,,,Portugal,780,00:06:23.303,Pressure,,,,,,,108.9,31.5,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.520084,,,,,,,,,,,,,d3498cc9-fa77-43e1-85be-e54fe1f2f41d,283,,,"[35.1, 59.9]",3930166,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,11,Czech Republic,912,"['65475887-25e3-49ca-aa87-52bcd05d332d', '950d6b6e-4c68-4f89-b8b4-5af3c08f027d']",41,,,,,,,,,,,,,,,Portugal,780,00:06:41.387,Pressure,,,,,,,35.1,59.9,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.026564,,,,,,,,,,,,,c7bf5e90-0146-4b3d-a157-0a81b8ce463b,287,,,"[34.8, 79.2]",3930166,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Wing Back,11,Czech Republic,912,"['2de67b43-1b46-4474-9e79-aaea5d85a15d', 'fcc56449-44a8-41f6-8426-90223988f69a']",44,,,,,,,,,,,,,,,Portugal,780,00:06:44.738,Pressure,,,,,,,34.8,79.2,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.939505,,,,,,,,,,,,,2cedce82-4a51-4ae5-895b-86dc65bf5a40,295,,,"[61.2, 71.4]",3930166,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,11,Czech Republic,912,"['0bd01d84-ead0-4802-a0b6-c6db2db547b4', '2682d225-40a1-4ee0-85fa-eb4d234d7c09']",51,,,,,,,,,,,,,,,Portugal,780,00:06:51.425,Pressure,,,,,,,61.2,71.4,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.151007,,,,,,,,,,,,,b5ce0bd1-19ee-43ca-bbcd-afccc0b25df9,311,,,"[80.0, 40.5]",3930166,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,11,Czech Republic,912,"['0bf5c9fa-0cc6-467a-9fe6-b829abfcc521', '6f1c095f-eb76-4f53-a8b1-7a973bfb1445', '76d99904-6ef2-4242-9862-e76a25835b6b']",11,,,,,,,,,,,,,,,Portugal,780,00:07:11.507,Pressure,,,,,,,80.0,40.5,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.373392,,,,,,,,,,,,,1388c78f-b337-4e69-87ee-236a006c8ff6,328,,,"[22.5, 57.8]",3930166,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Wing Back,12,Portugal,780,"['3555fac6-eef0-4267-a396-e49b537e084d', '8dca2920-cc7e-440c-80d7-2248d6c1d54e']",29,,,,,,,,,,,,,,,Czech Republic,912,00:07:29.637,Pressure,,,,,,,22.5,57.8,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.629286,,,,,,,,,,,,,ef9c1f9e-6c25-40ff-83e8-a9a283fa66b9,390,,,"[59.5, 10.5]",3930166,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pavel Šulc,28227.0,Left Center Midfield,14,Portugal,780,"['6518423c-e0aa-40e8-9c98-9a957450920b', '71b1fc92-1081-4aaf-b755-f1426bc0d6cd']",17,,,,,,,,,,,,,,,Czech Republic,912,00:09:17.595,Pressure,,,,,,,59.5,10.5,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.482023,,,,,,,,,,,,,f79019e1-75d9-4e98-85df-3764c525a914,409,,,"[34.8, 67.9]",3930166,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tomáš Holeš,16469.0,Right Center Back,14,Portugal,780,"['59531c9b-7f6f-4812-93d0-f69a298838dd', '5f2cc0d9-c8c1-4dc3-9c6f-69abfbc821ae']",33,,,,,,,,,,,,,,,Czech Republic,912,00:09:33.096,Pressure,,,,,,,34.8,67.9,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.151715,,,,,,,,,,,,,fe65f1d2-f904-494a-aee1-6f6b5fb8a20c,411,,,"[39.2, 53.2]",3930166,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tomáš Souček,4870.0,Center Defensive Midfield,14,Portugal,780,"['bfce4995-6432-473c-9cb2-0433ffd593ca', 'cd52f9cf-5e4f-4a5c-9c97-18edde902243', 'cd588923-41dd-401e-bf5d-c6f1c2495ef4']",34,,,,,,,,,,,,,,,Czech Republic,912,00:09:34.300,Pressure,,,,,,,39.2,53.2,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.081459,,,,,,,,,,,,,c18b6f58-f36d-46c9-bfc3-f97932c51c4e,439,,,"[18.5, 11.8]",3930166,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Center Back,15,Czech Republic,912,['e3437698-7086-4919-bde6-d4f3ae2d141e'],58,,,,,,,,,,,,,,,Portugal,780,00:09:58.246,Pressure,,,,,,,18.5,11.8,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.437658,,,,,,,,,,,,,7694dda6-93d7-4dc9-810e-f2fc01491342,450,,,"[19.2, 56.4]",3930166,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Robin Hranáč,81330.0,Center Back,16,Portugal,780,"['2d221185-0e86-4182-891a-4a3137d95a4d', 'ede4f2b1-8d60-408c-a2e3-f60c6f0962c7']",30,,,,,,,,,,,,,,,Czech Republic,912,00:10:30.779,Pressure,,,,,,,19.2,56.4,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.665232,,,,,,,,,,,,,44298c44-0349-457c-9d69-f6bffcee88ed,454,,,"[102.7, 15.7]",3930166,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,17,Czech Republic,912,"['8158d58b-2a67-4472-92e5-997884e21c73', 'bf3f76e5-efdf-437e-a756-66bf2b721be2', 'c4710908-1366-4bb7-a538-f4d02eecf9b3']",52,,,,,,,,,,,,,,,Portugal,780,00:10:52.909,Pressure,,,,,,,102.7,15.7,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.256771,,,,,,,,,,,,,4bc99c2a-4e85-43c0-b0bb-29bf699150ea,476,,,"[9.0, 68.1]",3930166,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Wing Back,18,Portugal,780,['3825d7a8-9850-4ec6-861f-d1788ad54615'],13,,,,,,,,,,,,,,,Czech Republic,912,00:11:13.378,Pressure,,,,,,,9.0,68.1,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.944852,,,,,,,,,,,,,07b46af8-f0b2-42b2-a329-57935d28cf84,483,,,"[98.8, 28.2]",3930166,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,18,Portugal,780,['2b0bfad9-342d-445e-bb3b-715789070672'],18,,,,,,,,,,,,,,,Portugal,780,00:11:18.940,Pressure,,,,,,,98.8,28.2,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.223898,,,,,,,,,,,,,6be47165-5a7e-4487-a127-bb374b8d10da,507,,,"[109.3, 48.7]",3930166,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,19,Czech Republic,912,"['51756d4b-58f0-45ac-81a9-60df72d54503', '86f9be1c-7bb4-44a2-a2a5-f3f6a06dd699']",48,,,,,,,,,,,,,,,Portugal,780,00:11:48.227,Pressure,,,,,,,109.3,48.7,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,True,,,,,0.223193,,,,,,,,,,,,,6c7ba1f2-42af-4888-a4fe-c1072f2e0a8d,513,,,"[25.7, 41.1]",3930166,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Provod,28034.0,Right Center Midfield,19,Czech Republic,912,"['7f65dc4e-c6e7-4b1e-87b7-9db8f2b107cd', '8ed75695-17c7-4ca1-83b1-7f171e63f40f']",54,,,,,,,,,,,,,,,Czech Republic,912,00:11:54.445,Pressure,,,,,,,25.7,41.1,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.581691,,,,,,,,,,,,,3f419a61-c076-43f5-9c90-6d3c8cab5849,528,,,"[35.8, 60.5]",3930166,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Souček,4870.0,Center Defensive Midfield,20,Portugal,780,"['1ec3ae0b-6aba-4ba5-a3da-8b6c0e92b929', '8a636c93-95dc-448f-b772-e42bdbabee29']",9,,,,,,,,,,,,,,,Czech Republic,912,00:12:09.583,Pressure,,,,,,,35.8,60.5,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.503372,,,,,,,,,,,,,ae090194-514b-458a-b376-30334f5a0727,535,,,"[33.7, 64.4]",3930166,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Schick,7044.0,Right Center Forward,20,Portugal,780,['a446a4fc-0712-4cfb-a375-367c52475093'],15,,,,,,,,,,,,,,,Czech Republic,912,00:12:15.829,Pressure,,,,,,,33.7,64.4,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,True,,,,,0.947483,,,,,,,,,,,,,4267008a-5140-4a36-b696-6fea62dfeef3,549,,,"[98.1, 54.8]",3930166,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,21,Czech Republic,912,"['19fc0ee5-fd6e-4a87-824c-8defc577fc7e', '81a1e52b-4ade-4cdc-8cef-b311b1514e28', '8ce67fb8-f33f-4739-bcf5-bdff6b24f480']",29,,,,,,,,,,,,,,,Portugal,780,00:12:29.121,Pressure,,,,,,,98.1,54.8,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,True,,,,,0.692889,,,,,,,,,,,,,d8b4fd87-c1ec-451f-8632-6e82fcf24688,574,,,"[92.2, 62.0]",3930166,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,23,Czech Republic,912,"['0177ee7f-9004-4a01-bf17-4b1c83f46507', 'cbd50933-3e69-4fb1-a55b-c2ab40876d04']",47,,,,,,,,,,,,,,,Portugal,780,00:12:47.958,Pressure,,,,,,,92.2,62.0,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.689652,,,,,,,,,,,,,962806ed-1c54-48c3-a2b1-9abf8ba024c5,576,,,"[109.4, 51.2]",3930166,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,23,Czech Republic,912,"['47a84abc-5e68-450f-9749-dc75832d62f4', '571e064f-5689-455f-b703-6e0def1c70fb', '8071f9f0-b498-4fff-819b-f724e5d1db6b']",50,,,,,,,,,,,,,,,Portugal,780,00:12:50.498,Pressure,,,,,,,109.4,51.2,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.419479,,,,,,,,,,,,,727e9ce5-f790-435c-8ff5-7e02901733a6,609,,,"[34.8, 56.4]",3930166,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomáš Holeš,16469.0,Right Center Back,25,Portugal,780,"['031f92f7-8014-4c03-89f8-d655e3858446', 'cfb6e510-a9a1-42bf-a7cf-4af635b6c6d3']",48,,,,,,,,,,,,,,,Czech Republic,912,00:13:48.611,Pressure,,,,,,,34.8,56.4,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,f8aa7c37-60a6-4b31-a3f3-bd32c145283e,612,,,"[37.9, 57.5]",3930166,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrik Schick,7044.0,Right Center Forward,25,Portugal,780,"['031f92f7-8014-4c03-89f8-d655e3858446', '5d913d43-67a6-4df7-973b-b8adfb4ea705']",48,,,,,,,,,,,,,,,Czech Republic,912,00:13:48.849,Pressure,,,,,,,37.9,57.5,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.598165,,,,,,,,,,,,,8f285602-230d-4d52-ad8d-d2437a7522af,621,,,"[42.0, 22.0]",3930166,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Kuchta,29484.0,Left Center Forward,25,Portugal,780,['7269457e-2ea6-4b49-9492-f52a3439b1e6'],57,,,,,,,,,,,,,,,Czech Republic,912,00:13:57.278,Pressure,,,,,,,42.0,22.0,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.279997,,,,,,,,,,,,,99d97f74-4a6d-4370-a52f-e3e490e1c1cb,622,,,"[35.4, 30.5]",3930166,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pavel Šulc,28227.0,Left Center Midfield,25,Portugal,780,['5ac8ff1b-cdce-4b46-801c-372342030791'],58,,,,,,,,,,,,,,,Czech Republic,912,00:13:58.472,Pressure,,,,,,,35.4,30.5,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,True,,,,,0.327685,,,,,,,,,,,,,f03445a5-9ee4-43ac-b5fc-ed2d4c2767b4,655,,,"[47.0, 62.9]",3930166,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Provod,28034.0,Right Center Midfield,30,Portugal,780,"['ba2427a0-7ac0-4796-8d0f-c48a67effb4f', 'cb75559f-4904-47cd-8f15-ca3fc7325cd8']",50,,,,,,,,,,,,,,,Czech Republic,912,00:14:50.235,Pressure,,,,,,,47.0,62.9,,,,,,,,,,Portugal vs Czech Republic,Portugal,Czech Republic
