50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,e6b42f43-01c7-4199-8c67-7b413558200d,763,,"[60.6, 7.4]",3930175,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicușor Silviu Bancu,34600.0,Left Back,46,Belgium,782,"['2a735dc7-d4ad-41f0-8d58-a581c8acbad5', '786bbcb4-1ffa-4510-b776-0d7156eff90c']",30,,,,,,,,,,,,,,,,Romania,905,00:21:30.554,Foul Committed,,,,,,,60.6,7.4,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d9f9d713-269a-4f19-ae7a-1049ae2adb8d,814,,"[42.3, 76.9]",3930175,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Denis Mihai Drăguş,31193.0,Center Forward,47,Belgium,782,"['65467a4e-a73f-45d5-b7a2-d04c32ce9229', 'c6b1481e-6c60-40ee-b6ad-32ccc472c5b5']",36,,,,,,,,,,,,,,,,Romania,905,00:22:36.682,Foul Committed,,,,,,,42.3,76.9,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,cf6af806-3b90-471a-a262-f860c625d184,852,,"[104.4, 39.6]",3930175,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Man,56905.0,Right Midfield,51,Belgium,782,['a566af5e-e0f3-4b98-9ec9-a44a02ede40d'],52,,,,,,,,,,,,,,,,Romania,905,00:23:52.433,Foul Committed,,,,,,,104.4,39.6,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,acb13c45-8046-401e-aa12-054aa334c5e7,965,,"[37.1, 21.2]",3930175,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marius Mihai Marin,30913.0,Center Defensive Midfield,53,Romania,905,"['3b910826-8a15-4b10-a723-0c518883b752', 'ad82a041-3799-4397-bfb9-92b2d8a4daf5']",32,,,,,,,,,,,,,,,,Romania,905,00:27:32.502,Foul Committed,,,,,,,37.1,21.2,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b7238f8-63d9-433c-b7da-466b5b6a9b6f,968,,"[104.2, 34.5]",3930175,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youri Tielemans,2954.0,Right Defensive Midfield,54,Belgium,782,['972639fa-14b2-4ca3-be5f-8c33c6e49f47'],8,,,,,,,,,,,,,,,,Belgium,782,00:28:08.984,Foul Committed,,,,,,,104.2,34.5,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,True,,,Handball,,,,,,,,,816486d3-6242-4e7a-a4d3-1486ce73c7fd,1104,,"[114.3, 66.4]",3930175,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dodi Lukebakio,12306.0,Right Wing,59,Romania,905,,31,,,,,,,,,,,,,,,,Belgium,782,00:31:31.356,Foul Committed,,,,,,,114.3,66.4,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,2d73b17a-80a9-4ba2-b3c3-a3a216eead1b,1164,,"[64.9, 51.4]",3930175,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Man,56905.0,Right Midfield,60,Belgium,782,"['3d93d083-542c-4149-acee-9e1b319bd023', 'c0c1ba17-1b68-401c-9b5d-e66edf692be9', 'd559923c-6195-429b-91e3-67323c65062e']",4,,,,,,,,,,,,,,,,Romania,905,00:32:04.307,Foul Committed,,,,,,,64.9,51.4,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,True,,,,,0.0,,Yellow Card,,,,,,,,,,,d2d60233-9057-4c52-92b3-97c1878aa4cd,1261,,"[70.3, 72.3]",3930175,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dodi Lukebakio,12306.0,Right Wing,62,Romania,905,"['1ce0a566-7136-4f8d-9836-65de341c1729', '2573dc30-34f3-44f4-bd9c-25dc475203a3']",22,,,,,,,,,,,,,,,,Belgium,782,00:34:22.646,Foul Committed,,,,,,,70.3,72.3,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,c06441c6-13b1-40ea-9bc2-a975fe936f37,1637,,"[70.3, 20.1]",3930175,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremy Doku,23650.0,Left Wing,80,Romania,905,"['5198a6b2-87c0-4915-82dc-35ce749115ae', 'f6af2d0c-af48-49db-b838-be7ac63c8a8f']",31,,,,,,,,,,,,,,,,Belgium,782,00:43:31.476,Foul Committed,,,,,,,70.3,20.1,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,34aeb309-a609-4578-90c4-00f04e8dfaf6,2006,,"[72.1, 62.2]",3930175,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Răzvan Gabriel Marin,16344.0,Right Center Midfield,99,Belgium,782,"['123f3aa9-30ae-47b8-ab08-3c5a0b62c3fd', 'd6ddbc5b-bc24-4047-8cf6-c50fd1ae21aa']",8,,,,,,,,,,,,,,,,Romania,905,00:08:08.811,Foul Committed,,,,,,,72.1,62.2,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,16064567-b702-4f34-afc4-9f7c4d506448,2017,,"[103.6, 58.1]",3930175,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denis Mihai Drăguş,31193.0,Center Forward,100,Belgium,782,['2851379b-0ab0-4131-a0bf-8c0439cbefc1'],36,,,,,,,,,,,,,,,,Romania,905,00:08:36.278,Foul Committed,,,,,,,103.6,58.1,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8cb23af9-4cce-4df6-93c1-18863728ac9d,2112,,"[28.3, 2.5]",3930175,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Valentin Mihai Mihăilă,72512.0,Left Midfield,107,Belgium,782,['9705aabc-9e6d-4522-a37e-1c8d7be1d3a0'],20,,,,,,,,,,,,,,,,Romania,905,00:12:20.754,Foul Committed,,,,,,,28.3,2.5,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,75ae7805-f7b0-42c8-a583-148089b27c5f,2158,,"[80.3, 27.1]",3930175,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicușor Silviu Bancu,34600.0,Left Back,112,Belgium,782,['ccafe143-ae74-4597-a1cb-600d08f0eac4'],55,,,,,,,,,,,,,,,,Romania,905,00:13:55.992,Foul Committed,,,,,,,80.3,27.1,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,True,,,,,0.0,,Yellow Card,,,,,,,,,,,ed35f3bf-1df0-41be-ad3f-67e140df52ac,2313,,"[77.3, 65.2]",3930175,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marius Mihai Marin,30913.0,Center Defensive Midfield,123,Belgium,782,['dfe27643-a398-465b-8992-5aebce1104f1'],24,,,,,,,,,,,,,,,,Romania,905,00:19:24.205,Foul Committed,,,,,,,77.3,65.2,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,b29f7ed3-7432-4bb2-8f5f-76f52b18bd8b,2465,,"[79.2, 67.8]",3930175,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wout Faes,8854.0,Right Center Back,130,Romania,905,"['512ca891-9beb-4952-9538-daaed8973001', '61d842e2-ea2f-45cd-9bf4-b61ccbc4135e', 'e5c431c4-871b-4a59-a5b4-1265afed1fac']",53,,,,,,,,,,,,,,,,Belgium,782,00:23:53.139,Foul Committed,,,,,,,79.2,67.8,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d0624b5-42b7-475a-be15-22613bf46fcb,2740,,"[79.0, 73.7]",3930175,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zeno Debast,114832.0,Right Back,145,Romania,905,['1ae0c4b5-9c24-4e7f-968d-e7df49bc7766'],56,,,,,,,,,,,,,,,,Belgium,782,00:31:56.069,Foul Committed,,,,,,,79.0,73.7,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,True,,,,,0.0,True,,,,,,,,,,,,e3578ee0-9084-4502-8dc7-5d443248f2ab,2864,,"[85.0, 68.8]",3930175,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,152,Belgium,782,"['1669c7c4-6f1e-463f-916c-e3975e5dba1c', '53745375-35ae-43c9-996a-4a7d7902f869', '97e6c440-e0a5-4116-8c95-4e2e6fcdf9c2']",44,,,,,,,,,,,,,,,,Romania,905,00:36:44.445,Foul Committed,,,,,,,85.0,68.8,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aef42817-031a-4fa1-a6e7-64f37416ddb9,2909,,"[87.5, 51.1]",3930175,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin De Bruyne,3089.0,Center Attacking Midfield,154,Belgium,782,['bbc8c08a-bbcc-4139-92f7-74bc413b10ee'],10,,,,,,,,,,,,,,,,Belgium,782,00:38:10.299,Foul Committed,,,,,,,87.5,51.1,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65292a93-e561-48b9-8987-a45fed11df38,3021,,"[84.5, 17.7]",3930175,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,164,Romania,905,['4bcd27ec-5a1c-46da-9919-29a13e4b1ebb'],44,,,,,,,,,,,,,,,,Belgium,782,00:42:44.712,Foul Committed,,,,,,,84.5,17.7,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c92993a7-dcd1-463d-acb3-34b4bb2e3748,3056,,"[75.8, 4.2]",3930175,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,168,Romania,905,"['8a373d26-7cd9-43e6-8cfb-2e488b6a18bd', 'de873503-8edd-44fb-b60e-005824cc7512']",45,,,,,,,,,,,,,,,,Belgium,782,00:44:45.144,Foul Committed,,,,,,,75.8,4.2,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8c2cfa0e-0d73-4283-8d3b-07e67cb2267f,23,,"[67.5, 72.3]",3930175,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dodi Lukebakio,12306.0,Right Wing,2,Belgium,782,"['93fcc2eb-3efd-47db-96ba-67db545e1db3', 'a5d86d68-7a71-4e17-9e6e-7540dff06443']",10,,,,,,,,,,,,,,,,Belgium,782,00:00:10.455,Foul Won,True,,,,,,67.5,72.3,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,70dfbc89-bf96-4415-b39a-30f9f4f6943c,182,,"[63.8, 67.6]",3930175,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Youri Tielemans,2954.0,Right Defensive Midfield,14,Belgium,782,['ebc77b0d-3d22-4f9b-88f2-51fea77fa506'],30,,,,,,,,,,,,,,,,Belgium,782,00:05:30.976,Foul Won,True,,,,,,63.8,67.6,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,998a0f46-4f83-40b3-ae2b-102fcb3f8cd6,248,,"[5.4, 47.8]",3930175,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florin Constantin Niţă,28242.0,Goalkeeper,17,Romania,905,['4a875b25-fe40-44ff-9e74-8e6be507f4ed'],27,,,,,,,,,,,,,,,,Romania,905,00:06:27.290,Foul Won,True,,,,,,5.4,47.8,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,b2735e42-fd6f-4f21-88bb-a506dc2df1af,588,,"[19.8, 25.8]",3930175,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marius Mihai Marin,30913.0,Center Defensive Midfield,32,Belgium,782,['03191f49-5bd7-48b1-980f-2aecf19aa630'],39,,,,,,,,,,,,,,,,Romania,905,00:14:39.164,Foul Won,,,,,,,19.8,25.8,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f734fbcf-6a94-438d-a458-ac23d57a3243,605,,"[52.3, 66.3]",3930175,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dodi Lukebakio,12306.0,Right Wing,34,Belgium,782,['97190dfa-1302-4d42-a869-9268d51725ae'],1,,,,,,,,,,,,,,,,Belgium,782,00:16:01.488,Foul Won,True,,,,,,52.3,66.3,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,acaa00a3-e70f-42bd-8a96-61bc44aff7e4,717,,"[92.8, 63.8]",3930175,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Răzvan Gabriel Marin,16344.0,Right Center Midfield,41,Romania,905,['ec9ff9e4-19bc-4cb1-86af-8f068dcdd4a0'],33,,,,,,,,,,,,,,,,Romania,905,00:19:33.364,Foul Won,True,,,,,,92.8,63.8,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,786bbcb4-1ffa-4510-b776-0d7156eff90c,764,,"[59.5, 72.7]",3930175,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dodi Lukebakio,12306.0,Right Wing,46,Belgium,782,['e6b42f43-01c7-4199-8c67-7b413558200d'],30,,,,,,,,,,,,,,,,Belgium,782,00:21:30.554,Foul Won,True,,,,,,59.5,72.7,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65467a4e-a73f-45d5-b7a2-d04c32ce9229,815,,"[77.8, 3.2]",3930175,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin De Bruyne,3089.0,Center Attacking Midfield,47,Belgium,782,['d9f9d713-269a-4f19-ae7a-1049ae2adb8d'],36,,,,,,,,,,,,,,,,Belgium,782,00:22:36.682,Foul Won,True,,,,,,77.8,3.2,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a566af5e-e0f3-4b98-9ec9-a44a02ede40d,853,,"[15.7, 40.5]",3930175,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dodi Lukebakio,12306.0,Right Wing,51,Belgium,782,"['cf6af806-3b90-471a-a262-f860c625d184', 'efce818e-2f3d-4cbd-afaf-8d2bfa448dfc']",52,,,,,,,,,,,,,,,,Belgium,782,00:23:52.433,Foul Won,True,,,,,,15.7,40.5,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ad82a041-3799-4397-bfb9-92b2d8a4daf5,966,,"[83.0, 58.9]",3930175,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,53,Romania,905,['acb13c45-8046-401e-aa12-054aa334c5e7'],32,,,,,,,,,,,,,,,,Belgium,782,00:27:32.502,Foul Won,True,,,,,,83.0,58.9,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,972639fa-14b2-4ca3-be5f-8c33c6e49f47,969,,"[15.9, 45.6]",3930175,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Radu Drăgușin,39615.0,Right Center Back,54,Belgium,782,['9b7238f8-63d9-433c-b7da-466b5b6a9b6f'],8,,,,,,,,,,,,,,,,Romania,905,00:28:08.984,Foul Won,True,,,,,,15.9,45.6,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,d559923c-6195-429b-91e3-67323c65062e,1165,,"[55.2, 28.7]",3930175,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Back,60,Belgium,782,['2d73b17a-80a9-4ba2-b3c3-a3a216eead1b'],4,,,,,,,,,,,,,,,,Belgium,782,00:32:04.307,Foul Won,True,,,,,,55.2,28.7,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2573dc30-34f3-44f4-bd9c-25dc475203a3,1262,,"[49.8, 7.8]",3930175,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Mihai Drăguş,31193.0,Center Forward,62,Romania,905,['d2d60233-9057-4c52-92b3-97c1878aa4cd'],22,,,,,,,,,,,,,,,,Romania,905,00:34:22.646,Foul Won,True,,,,,,49.8,7.8,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f6af2d0c-af48-49db-b838-be7ac63c8a8f,1638,,"[49.8, 60.0]",3930175,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radu Drăgușin,39615.0,Right Center Back,80,Romania,905,"['384f2c12-321b-446d-a12d-4d4200a0d19f', 'c06441c6-13b1-40ea-9bc2-a975fe936f37']",31,,,,,,,,,,,,,,,,Romania,905,00:43:31.476,Foul Won,True,,,,,,49.8,60.0,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d6ddbc5b-bc24-4047-8cf6-c50fd1ae21aa,2007,,"[48.0, 17.9]",3930175,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,99,Belgium,782,['34aeb309-a609-4578-90c4-00f04e8dfaf6'],8,,,,,,,,,,,,,,,,Belgium,782,00:08:08.811,Foul Won,True,,,,,,48.0,17.9,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2851379b-0ab0-4131-a0bf-8c0439cbefc1,2018,,"[16.5, 22.0]",3930175,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,100,Belgium,782,['16064567-b702-4f34-afc4-9f7c4d506448'],36,,,,,,,,,,,,,,,,Belgium,782,00:08:36.278,Foul Won,True,,,,,,16.5,22.0,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,9705aabc-9e6d-4522-a37e-1c8d7be1d3a0,2113,,"[91.8, 77.6]",3930175,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Youri Tielemans,2954.0,Right Defensive Midfield,107,Belgium,782,"['5e409928-ed7c-4b63-8622-80a9ba4a11c0', '8cb23af9-4cce-4df6-93c1-18863728ac9d']",20,,,,,,,,,,,,,,,,Belgium,782,00:12:20.754,Foul Won,True,,,,,,91.8,77.6,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ccafe143-ae74-4597-a1cb-600d08f0eac4,2159,,"[39.8, 53.0]",3930175,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Trossard,16559.0,Right Wing,112,Belgium,782,['75ae7805-f7b0-42c8-a583-148089b27c5f'],55,,,,,,,,,,,,,,,,Belgium,782,00:13:55.992,Foul Won,True,,,,,,39.8,53.0,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dfe27643-a398-465b-8992-5aebce1104f1,2314,,"[42.8, 14.9]",3930175,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,123,Belgium,782,['ed35f3bf-1df0-41be-ad3f-67e140df52ac'],24,,,,,,,,,,,,,,,,Belgium,782,00:19:24.205,Foul Won,True,,,,,,42.8,14.9,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,61d842e2-ea2f-45cd-9bf4-b61ccbc4135e,2466,,"[40.9, 12.3]",3930175,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ianis Hagi,28565.0,Left Midfield,130,Romania,905,['b29f7ed3-7432-4bb2-8f5f-76f52b18bd8b'],53,,,,,,,,,,,,,,,,Romania,905,00:23:53.139,Foul Won,True,,,,,,40.9,12.3,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,1ae0c4b5-9c24-4e7f-968d-e7df49bc7766,2741,,"[41.1, 6.4]",3930175,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ianis Hagi,28565.0,Left Midfield,145,Romania,905,['4d0624b5-42b7-475a-be15-22613bf46fcb'],56,,,,,,,,,,,,,,,,Romania,905,00:31:56.069,Foul Won,True,,,,,,41.1,6.4,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,53745375-35ae-43c9-996a-4a7d7902f869,2865,,"[35.1, 11.3]",3930175,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,152,Belgium,782,['e3578ee0-9084-4502-8dc7-5d443248f2ab'],44,,,,,,,,,,,,,,,,Belgium,782,00:36:44.445,Foul Won,True,,,,,,35.1,11.3,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,bbc8c08a-bbcc-4139-92f7-74bc413b10ee,2910,,"[32.6, 29.0]",3930175,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrei Burcă Andonie,31908.0,Left Center Back,154,Belgium,782,['aef42817-031a-4fa1-a6e7-64f37416ddb9'],10,,,,,,,,,,,,,,,,Romania,905,00:38:10.299,Foul Won,True,,,,,,32.6,29.0,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4bcd27ec-5a1c-46da-9919-29a13e4b1ebb,3022,,"[35.6, 62.4]",3930175,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Răzvan Gabriel Marin,16344.0,Center Defensive Midfield,164,Romania,905,['65292a93-e561-48b9-8987-a45fed11df38'],44,,,,,,,,,,,,,,,,Romania,905,00:42:44.712,Foul Won,True,,,,,,35.6,62.4,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de873503-8edd-44fb-b60e-005824cc7512,3057,,"[44.3, 75.9]",3930175,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Alibec,10915.0,Center Forward,168,Romania,905,['c92993a7-dcd1-463d-acb3-34b4bb2e3748'],45,,,,,,,,,,,,,,,,Romania,905,00:44:45.144,Foul Won,True,,,,,,44.3,75.9,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,a27a3684-6ba2-47fd-a80a-343c32c0eca0,48,,"[19.3, 41.0]",3930175,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrei Burcă Andonie,31908.0,Left Center Back,3,Belgium,782,['53c6393f-8c37-4aa5-97fd-f2d63e0dafb9'],41,,,,,,,,,,,,,,,,Romania,905,00:00:41.286,Clearance,True,,,,,,19.3,41.0,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,25b04e69-982d-4c70-a77f-a2d913066997,139,,"[7.2, 34.2]",3930175,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Onana,48347.0,Left Defensive Midfield,10,Romania,905,['5a982b18-9633-4413-992b-9b6918a876da'],0,,,,,,,,,,,,,,,,Belgium,782,00:03:00.019,Clearance,True,,,,,,7.2,34.2,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,261e948b-8e99-40b4-99e7-6f4829abcdbc,166,,"[9.6, 68.8]",3930175,4,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Romelu Lukaku Menama,3289.0,Center Forward,12,Romania,905,['ae38ff0c-8edc-4c60-b0b9-93ec90eef908'],38,,,,,,,,,,,,,,,,Belgium,782,00:04:38.923,Clearance,True,,,,,,9.6,68.8,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,6e1738dd-5d83-4ff1-ba48-e490a0e002f0,253,,"[56.8, 3.2]",3930175,6,,True,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Arthur Theate,43913.0,Left Back,17,Romania,905,"['41fde739-c5c0-4001-b832-b28400dd85c4', '8d994391-8e07-409e-ae21-7a5a8ddaef0c']",43,,,,,,,,,,,,,,,,Belgium,782,00:06:43.729,Clearance,True,,,,,,56.8,3.2,,,,,,,,,,Belgium vs Romania,Belgium,Romania
,,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,f62b216c-f042-44a0-abad-68ec3ac0cfbe,453,,"[12.2, 31.6]",3930175,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentin Mihai Mihăilă,72512.0,Left Midfield,26,Belgium,782,,58,,,,,,,,,,,,,,,,Romania,905,00:10:58.342,Clearance,True,,,,,,12.2,31.6,,,,,,,,,,Belgium vs Romania,Belgium,Romania
