50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d1589b1-a6bc-4a5a-8175-e6302bc5ec12,1793,,,"[106.3, 59.9]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Attacking Midfield,73,Serbia,786,['8bf3aa02-25a6-48c2-b637-21d95abae3a5'],13,,,,,,,,,,,,,,,,,Serbia,786,00:40:13.572,Ball Receipt*,,,,,,,106.3,59.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631cc43a-5404-4117-b9ab-7679eac22ed1,1800,,,"[44.3, 5.1]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andraž Šporar,31866.0,Right Center Forward,73,Serbia,786,['6545f8e4-26a5-4054-bc62-96de6200e683'],24,,,,,,,,,,,,,,,,,Slovenia,944,00:40:24.270,Ball Receipt*,,,,,,,44.3,5.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdd78cdb-65aa-4e50-8c9b-8102d2ec0129,1804,,,"[49.2, 56.1]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Milenković,5603.0,Center Back,73,Serbia,786,['b101b68c-df58-4552-b452-e923b9befe2f'],27,,,,,,,,,,,,,,,,,Serbia,786,00:40:27.345,Ball Receipt*,,,,,,,49.2,56.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57451bcd-7e95-4227-9d2a-cae6aa066881,1807,,,"[58.6, 40.7]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Ilić,30179.0,Right Defensive Midfield,73,Serbia,786,['c4b36581-6904-49f2-bd5f-84808ce5b9ab'],29,,,,,,,,,,,,,,,,,Serbia,786,00:40:29.492,Ball Receipt*,,,,,,,58.6,40.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a53e162e-4899-44d3-bf7b-4dcf1660c4c3,1810,,,"[52.2, 44.9]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Milenković,5603.0,Center Back,73,Serbia,786,['13ac2cd9-249c-4db6-8963-51c5523249aa'],32,,,,,,,,,,,,,,,,,Serbia,786,00:40:32.125,Ball Receipt*,,,,,,,52.2,44.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4e224ec-4f05-4dbb-8cf2-90d4d5503120,1813,,,"[55.8, 60.7]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Right Center Back,73,Serbia,786,['a743f927-a75d-43d1-a3b0-ba7a5d94c432'],34,,,,,,,,,,,,,,,,,Serbia,786,00:40:34.486,Ball Receipt*,,,,,,,55.8,60.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600b794-b6e2-415f-bd07-c74d7df93641,1817,,,"[66.6, 73.7]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saša Lukić,6687.0,Left Defensive Midfield,73,Serbia,786,"['0eb2aa17-4d44-4d68-a9b6-06d17dc0a369', 'f6ffb4ba-519b-46cf-980b-d7b63a53fb9b']",36,,,,,,,,,,,,,,,,,Serbia,786,00:40:36.338,Ball Receipt*,True,,,,,,66.6,73.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc63826-1c6a-4e65-9d7f-47e01bdab67a,1820,,,"[61.3, 67.1]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Right Center Back,73,Serbia,786,['8ed63df9-be7f-4671-af4b-8afc8b22b53c'],38,,,,,,,,,,,,,,,,,Serbia,786,00:40:38.213,Ball Receipt*,,,,,,,61.3,67.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8442e71-3f4c-4946-bbc6-ac53e53bbf64,1823,,,"[84.4, 76.3]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrija Živković,6318.0,Right Wing Back,73,Serbia,786,['f4bf6f0f-c680-4ca4-bbf5-c9729381df2f'],43,,,,,,,,,,,,,,,,,Serbia,786,00:40:43.188,Ball Receipt*,,,,,,,84.4,76.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38e4fe84-2829-4874-8fb0-0ef0a9ad288d,1826,,,"[84.7, 69.9]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Attacking Midfield,73,Serbia,786,['9ab22265-ec63-4d60-8dbe-a0362d461e57'],44,,,,,,,,,,,,,,,,,Serbia,786,00:40:44.791,Ball Receipt*,,,,,,,84.7,69.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336f238d-be6b-476a-869b-ed4e3ca2db41,1829,,,"[98.1, 73.2]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrija Živković,6318.0,Right Wing Back,73,Serbia,786,['b94bc921-c9ec-4cdb-b330-37af48d6b522'],47,,,,,,,,,,,,,,,,,Serbia,786,00:40:47.787,Ball Receipt*,,,,,,,98.1,73.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee847019-678c-422d-8694-58b44344c79c,1832,,,"[111.8, 40.5]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,73,Serbia,786,['67c267f6-821c-40a5-b218-68f7a2130840'],52,,,,,,,,,,,,,,,,,Serbia,786,00:40:52.563,Ball Receipt*,,,,,,,111.8,40.5,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42b7e667-7440-4365-84c4-3e3743c283d1,1839,,,"[99.8, 74.2]",3930170,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrija Živković,6318.0,Right Wing Back,73,Serbia,786,['6184beed-597a-43f5-9b55-6b47eaae2ffe'],59,,,,,,,,,,,,,,,,,Serbia,786,00:40:59.827,Ball Receipt*,,,,,,,99.8,74.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4670dcf4-28c8-49ae-8505-8bf6197077e8,1843,,,"[110.6, 30.0]",3930170,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,73,Serbia,786,"['adafcab8-7862-4cfe-b08e-7182258d6bc8', 'f608b4f6-f79a-4400-a6f8-b9fb3da2d914']",4,,,,,,,,,,,,,,,,,Serbia,786,00:41:04.532,Ball Receipt*,True,,,,,,110.6,30.0,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39eedd42-3f7d-4b0c-9a59-ee264ae32702,1852,,,"[78.8, 22.1]",3930170,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Šeško,38759.0,Left Center Forward,74,Slovenia,944,['ef39999a-80f7-4b5f-acc0-fe778697e41d'],53,,,,,,,,,,,,,,,,,Slovenia,944,00:41:53.538,Ball Receipt*,,,,,,,78.8,22.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f29ce6c-3395-4e8c-b34d-50f7642da236,1855,,,"[86.1, 26.6]",3930170,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andraž Šporar,31866.0,Right Center Forward,74,Slovenia,944,['0b2f5aa6-590e-4e17-819c-daa17a8b994b'],54,,,,,,,,,,,,,,,,,Slovenia,944,00:41:54.499,Ball Receipt*,,,,,,,86.1,26.6,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a5f566c-a46b-439d-bcc6-b7b1cb80d259,1861,,,"[112.1, 44.4]",3930170,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andraž Šporar,31866.0,Right Center Forward,75,Slovenia,944,['197e72cf-bb14-4735-8d91-454ad8a66281'],33,,,,,,,,,,,,,,,,,Slovenia,944,00:42:33.314,Ball Receipt*,,,,,,,112.1,44.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908078e4-5bf7-4548-8d7c-cdb9764ebf89,1871,,,"[94.2, 2.2]",3930170,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Filip Mladenović,7993.0,Left Wing Back,75,Slovenia,944,['bfe5afb6-fc7b-4d11-a335-fe635aaaa1c2'],48,,,,,,,,,,,,,,,,,Serbia,786,00:42:48.019,Ball Receipt*,,,,,,,94.2,2.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01c68a37-03da-4d99-843e-4de7c8341f2f,1874,,,"[110.0, 28.5]",3930170,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Mitrović,4269.0,Center Forward,75,Slovenia,944,['156b11ce-000d-4e0c-b621-8d2eccef3f5b'],49,,,,,,,,,,,,,,,,,Serbia,786,00:42:49.230,Ball Receipt*,,,,,,,110.0,28.5,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6feeddf-403c-4fbb-a053-22869eb61f8d,1884,,,"[76.9, 39.2]",3930170,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Žan Karničnik,137487.0,Right Back,75,Slovenia,944,['2d16aa89-cdaa-483d-bc5d-7789ba6b9ee7'],0,,,,,,,,,,,,,,,,,Slovenia,944,00:43:00.515,Ball Receipt*,,,,,,,76.9,39.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,064caa18-4d41-40e9-9f00-4e8a7934e214,1888,,,"[84.8, 22.2]",3930170,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andraž Šporar,31866.0,Right Center Forward,75,Slovenia,944,['8416264f-3cfb-4dde-8646-022a2f609bce'],2,,,,,,,,,,,,,,,,,Slovenia,944,00:43:02.528,Ball Receipt*,,,,,,,84.8,22.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028ef96c-b531-48b2-ac27-607510f67a7e,1891,,,"[87.1, 47.5]",3930170,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Petar Stojanović,16528.0,Right Midfield,75,Slovenia,944,['de535df7-8e0f-46ad-b804-5132f1fe5ffd'],5,,,,,,,,,,,,,,,,,Slovenia,944,00:43:05.812,Ball Receipt*,,,,,,,87.1,47.5,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c794ed6-446c-46c3-b6be-d3f1a16f79d3,1899,,,"[103.7, 5.4]",3930170,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,76,Slovenia,944,['786fa083-2e0b-4028-aa0a-6e8c00b9c319'],4,,,,,,,,,,,,,,,,,Slovenia,944,00:44:04.637,Ball Receipt*,,,,,,,103.7,5.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443afe44-d205-424c-9209-fdfa1fd12ab4,1902,,,"[112.1, 54.6]",3930170,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vanja Drkušić,205932.0,Right Center Back,76,Slovenia,944,['eff6ca83-34dc-477d-a45a-c1833f7263d8'],7,,,,,,,,,,,,,,,,,Slovenia,944,00:44:07.721,Ball Receipt*,,,,,,,112.1,54.6,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a4518e2-5df5-4d17-bbce-6114ef8f152d,1904,,,"[69.3, 6.1]",3930170,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Filip Mladenović,7993.0,Left Wing Back,77,Serbia,786,['a239759b-4be7-405b-b918-7a73ca5be88e'],39,,,,,,,,,,,,,,,,,Serbia,786,00:44:39.252,Ball Receipt*,,,,,,,69.3,6.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a6b592b-1ad5-478f-a49a-44def6abd9ab,1907,,,"[66.0, 68.2]",3930170,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Šeško,38759.0,Left Center Forward,78,Slovenia,944,['f31b4e7e-615e-4b78-b75d-12fd7db6ed53'],55,,,,,,,,,,,,,,,,,Slovenia,944,00:44:55.130,Ball Receipt*,,,,,,,66.0,68.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83fe583a-7a1d-45be-ab21-b0b66d0b8830,1910,,,"[70.2, 78.2]",3930170,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andraž Šporar,31866.0,Right Center Forward,78,Slovenia,944,['d1279c1e-a36a-4268-b96e-3427518f8cc8'],55,,,,,,,,,,,,,,,,,Slovenia,944,00:44:55.300,Ball Receipt*,,,,,,,70.2,78.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ea5f660-71b5-465a-8ba3-454c4b626e0b,1921,,,"[55.7, 42.6]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Attacking Midfield,79,Serbia,786,['fded0796-53e5-4f62-b6e5-16fdfcddadbe'],2,,,,,,,,,,,,,,,,,Serbia,786,00:45:02.035,Ball Receipt*,,,,,,,55.7,42.6,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac939cc7-d109-425d-8857-6fe378600633,1925,,,"[70.5, 64.3]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrija Živković,6318.0,Right Wing Back,79,Serbia,786,['c4c74143-ad07-439a-a765-c691f0183525'],4,,,,,,,,,,,,,,,,,Serbia,786,00:45:04.695,Ball Receipt*,,,,,,,70.5,64.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76050873-a529-456b-92d8-f880bec4a831,1933,,,"[114.3, 75.7]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrija Živković,6318.0,Right Wing Back,80,Serbia,786,['6b84c15f-c73d-4c77-b141-40bc35db0b1a'],23,,,,,,,,,,,,,,,,,Serbia,786,00:45:23.310,Ball Receipt*,,,,,,,114.3,75.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40e7963a-ef95-4705-8932-63592df48443,1936,,,"[113.6, 32.8]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aleksandar Mitrović,4269.0,Center Forward,80,Serbia,786,['3572cc1e-761b-49cf-a7c5-d794853e1db6'],26,,,,,,,,,,,,,,,,,Serbia,786,00:45:26.695,Ball Receipt*,,,,,,,113.6,32.8,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f08d9859-56af-4307-a28d-1edac2d6c3d5,1947,,,"[51.1, 38.3]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Saša Lukić,6687.0,Left Defensive Midfield,82,Serbia,786,['bdd04ecd-1e6a-41dc-8dae-7a37b376f63a'],1,,,,,,,,,,,,,,,,,Serbia,786,00:00:01.167,Ball Receipt*,,,,,,,51.1,38.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313ac3da-0c00-4edb-ac6d-5c4fc1744be0,1950,,,"[45.8, 50.2]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivan Ilić,30179.0,Right Defensive Midfield,82,Serbia,786,['dd9efd63-a330-494c-8b24-1b4a6c4fa848'],3,,,,,,,,,,,,,,,,,Serbia,786,00:00:03.864,Ball Receipt*,,,,,,,45.8,50.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3efb6773-39d7-40a2-8f7b-55c8190ceeeb,1953,,,"[33.2, 43.6]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nikola Milenković,5603.0,Center Back,82,Serbia,786,['a32c5164-d8b4-4303-8835-f079705c39ab'],4,,,,,,,,,,,,,,,,,Serbia,786,00:00:04.995,Ball Receipt*,,,,,,,33.2,43.6,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732b51c-f643-4581-b7ef-e9af08f0646e,1956,,,"[33.0, 66.5]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Milos Veljkovic,6321.0,Right Center Back,82,Serbia,786,['c3fbc480-e3a5-48e0-8ee5-e7081891c3e5'],9,,,,,,,,,,,,,,,,,Serbia,786,00:00:09.432,Ball Receipt*,,,,,,,33.0,66.5,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf6fdf5d-94c7-41ed-9ae0-f1b661fc8fae,1959,,,"[23.7, 35.6]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nikola Milenković,5603.0,Center Back,82,Serbia,786,['ee8c095e-f2ce-43fe-97d1-163644a9842c'],11,,,,,,,,,,,,,,,,,Serbia,786,00:00:11.192,Ball Receipt*,,,,,,,23.7,35.6,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940ee2dc-9ba4-4166-9d72-0442a465c547,1962,,,"[22.2, 12.9]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Strahinja Pavlović,27719.0,Left Center Back,82,Serbia,786,['4d02701d-871f-49dc-b889-1fbb5aa7cd73'],14,,,,,,,,,,,,,,,,,Serbia,786,00:00:14.868,Ball Receipt*,,,,,,,22.2,12.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7246b1dc-d608-4294-96c5-642aea4b4136,1965,,,"[35.6, 5.4]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mijat Gaćinović,8669.0,Left Wing Back,82,Serbia,786,['7549c549-934b-42d3-a5b6-89d70a9428cd'],16,,,,,,,,,,,,,,,,,Serbia,786,00:00:16.212,Ball Receipt*,,,,,,,35.6,5.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375c71bc-35af-41b2-b4ac-d6ea8ad630c3,1969,,,"[34.8, 15.1]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Strahinja Pavlović,27719.0,Left Center Back,82,Serbia,786,['fcdce97c-2b8d-47ed-b2e1-4fcd36fb6d9e'],18,,,,,,,,,,,,,,,,,Serbia,786,00:00:18.809,Ball Receipt*,,,,,,,34.8,15.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730f0fc8-6c39-4ceb-bc23-6c596cbbbf36,1973,,,"[29.7, 7.7]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mijat Gaćinović,8669.0,Left Wing Back,82,Serbia,786,['f53a0661-2d41-405c-8f68-3398ff04fec0'],20,,,,,,,,,,,,,,,,,Serbia,786,00:00:20.736,Ball Receipt*,,,,,,,29.7,7.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477dacf-5661-469c-a473-165847e186c8,1977,,,"[19.9, 43.0]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Milos Veljkovic,6321.0,Right Center Back,82,Serbia,786,['ad2e2f3a-8b71-4b8b-951c-32439efea0da'],23,,,,,,,,,,,,,,,,,Serbia,786,00:00:23.520,Ball Receipt*,,,,,,,19.9,43.0,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f5692f7-ef20-4d54-b990-a9e42670be8d,1980,,,"[53.8, 75.0]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrija Živković,6318.0,Right Wing Back,82,Serbia,786,['212c767b-c2d9-417b-816c-7cc9c5cecf1c'],30,,,,,,,,,,,,,,,,,Serbia,786,00:00:30.077,Ball Receipt*,,,,,,,53.8,75.0,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551c795b-e4d0-4527-a6cf-9f771e4c2c58,1983,,,"[42.9, 73.8]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Milos Veljkovic,6321.0,Right Center Back,82,Serbia,786,['db7a208c-9bb8-4c45-a2e3-f3f46b487839'],32,,,,,,,,,,,,,,,,,Serbia,786,00:00:32.190,Ball Receipt*,,,,,,,42.9,73.8,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94fcebe0-3312-4208-b803-a0907d522854,1986,,,"[26.4, 42.1]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nikola Milenković,5603.0,Center Back,82,Serbia,786,['5f7bd4fd-49f0-42ad-8538-4a47e635644f'],35,,,,,,,,,,,,,,,,,Serbia,786,00:00:35.309,Ball Receipt*,,,,,,,26.4,42.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33fe140b-a16d-4d3b-a158-f43d6add5f97,1989,,,"[38.3, 62.8]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Milos Veljkovic,6321.0,Right Center Back,82,Serbia,786,['2a82061a-0758-4fd4-84de-a3fae689a2fa'],39,,,,,,,,,,,,,,,,,Serbia,786,00:00:39.897,Ball Receipt*,,,,,,,38.3,62.8,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30bd9cf-ecd7-40ba-9d8f-71c6e537dca0,1992,,,"[56.3, 75.6]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrija Živković,6318.0,Right Wing Back,82,Serbia,786,['86d05015-1ef5-47c1-998a-f013491c2fd1'],42,,,,,,,,,,,,,,,,,Serbia,786,00:00:42.866,Ball Receipt*,,,,,,,56.3,75.6,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b802478b-ee7b-433b-b51b-5d5c60c21215,1995,,,"[37.3, 41.9]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nikola Milenković,5603.0,Center Back,82,Serbia,786,['36f6f802-20ca-4465-b263-55332a0b03e8'],47,,,,,,,,,,,,,,,,,Serbia,786,00:00:47.030,Ball Receipt*,,,,,,,37.3,41.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707a8b1f-a7e1-484c-a51d-d903f5c2d175,1998,,,"[45.1, 66.3]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Milos Veljkovic,6321.0,Right Center Back,82,Serbia,786,['a5b0a3d5-9d80-4e81-a193-80cb48f3b883'],50,,,,,,,,,,,,,,,,,Serbia,786,00:00:50.762,Ball Receipt*,,,,,,,45.1,66.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aed109b8-a5a9-4864-a181-c254e94fe9c0,2001,,,"[69.3, 75.6]",3930170,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivan Ilić,30179.0,Right Defensive Midfield,82,Serbia,786,['9efd4c6e-45ce-4cee-9665-7229816be739'],54,,,,,,,,,,,,,,,,,Serbia,786,00:00:54.677,Ball Receipt*,,,,,,,69.3,75.6,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
