50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,"[70.2, 49.5]",,,,,,,,,,,,,3.611111,,,,,,,,,,,,,,,,,a230b0b8-f09d-4809-87b4-05b33c0f3161,2320,,"[61.5, 53.1]",3941020,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,112,Portugal,780,"['31cf0a8e-b94b-4fb6-ad79-5cb44eb8b7a2', 'd8eb221b-2463-4ae7-9e46-e39967593fbe']",56,,,,,,,,,,,,,,,,,,,Portugal,780,00:18:56.539,Carry,,,,,,,61.5,53.1,,,70.2,49.5,,,,70.2,49.5,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[72.3, 18.4]",,,,,,,,,,,,,3.626056,,,,,,,,,,,,,,,,,0f866d48-3543-4d60-8e20-c0c0e2e66118,2323,,"[67.8, 19.1]",3941020,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,112,Portugal,780,"['199ef4f5-8b3c-44a9-b76d-8c0d96b4122f', 'c0a13b11-b19e-480e-964f-e15e45be5a87']",1,,,,,,,,,,,,,,,,,,,Portugal,780,00:19:01.979,Carry,,,,,,,67.8,19.1,,,72.3,18.4,,,,72.3,18.4,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[65.5, 18.8]",,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,34291afb-e0bd-484d-b2fb-5115b1b3fe5c,2326,,"[64.1, 21.2]",3941020,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,112,Portugal,780,"['0349ebe3-3836-4cc5-81b7-a4b9ea49a604', '8a1b5d82-e7ae-438b-ab28-3781a77616fd']",6,,,,,,,,,,,,,,,,,,,Portugal,780,00:19:06.922,Carry,,,,,,,64.1,21.2,,,65.5,18.8,,,,65.5,18.8,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[78.6, 7.7]",,,,,,,,,,,,,1.730614,,,,,,,,,,,,,,,,,85f25f34-6834-4e81-b111-eed949e9b8f1,2329,,"[75.4, 10.4]",3941020,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,112,Portugal,780,"['7d35df23-a595-498d-a024-079345b4f1b9', '9f73f2e2-476f-4df1-a007-6d0902b66a57']",9,,,,,,,,,,,,,,,,,,,Portugal,780,00:19:09.378,Carry,,,,,,,75.4,10.4,,,78.6,7.7,,,,78.6,7.7,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[117.6, 12.8]",,,,,,,,,,,,,3.477419,,,,,,,,,,,,,,,,,c79bb3ce-51f7-4d6b-a5f5-9f6be498b3bd,2332,,"[93.3, 3.5]",3941020,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Alexandre Conceição Leão,18360.0,Left Wing,112,Portugal,780,"['57ead6f6-007d-48c6-ad57-c5338d835a13', '98ee8091-5fe3-4302-97e6-6d2aa0bf2e6e', 'e12cbcbd-70a7-42cd-91da-7a4691ebcc36']",12,,,,,,,,,,,,,,,,,,,Portugal,780,00:19:12.203,Carry,True,,,,,,93.3,3.5,,,117.6,12.8,,,,117.6,12.8,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[30.9, 19.5]",,,,,,,,,,,,,1.104049,,,,,,,,,,,,,,,,,bc0d9aa3-bb38-4f16-a1a5-ce956ded03f1,2342,,"[31.7, 20.7]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,114,Portugal,780,"['9b007142-d5a1-4c96-9f9a-f5fb4be49e91', 'e9d66a27-bb35-4c84-9056-bf627d8934ff', 'ec038650-0010-4592-82c9-2cafac560feb']",3,,,,,,,,,,,,,,,,,,,Portugal,780,00:20:03.544,Carry,True,,,,,,31.7,20.7,,,30.9,19.5,,,,30.9,19.5,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[48.9, 18.6]",,,,,,,,,,,,,4.596892,,,,,,,,,,,,,,,,,8c15ce08-c987-42e5-a49e-c90e83f6807c,2345,,"[44.6, 11.1]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuno Mendes,41092.0,Left Back,114,Portugal,780,"['11bdd64d-8c5c-44c7-8beb-e6536c5999c6', '6c967045-a7b9-48c4-8897-b012c7268f18', 'd4b1ec5f-689e-4b94-8990-d289d9459f70']",6,,,,,,,,,,,,,,,,,,,Portugal,780,00:20:06.002,Carry,True,,,,,,44.6,11.1,,,48.9,18.6,,,,48.9,18.6,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[53.2, 42.7]",,,,,,,,,,,,,1.779433,,,,,,,,,,,,,,,,,0979eb69-1045-43ca-bf34-5345011cef89,2349,,"[45.8, 33.7]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Defensive Midfield,114,Portugal,780,"['a7ce7a37-664d-42ff-9fc8-eb9637563118', 'f433f9b6-ccd4-403a-a95d-9f5a8c8c12ee']",11,,,,,,,,,,,,,,,,,,,Portugal,780,00:20:11.627,Carry,,,,,,,45.8,33.7,,,53.2,42.7,,,,53.2,42.7,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[63.9, 68.4]",,,,,,,,,,,,,1.463566,,,,,,,,,,,,,,,,,682c14a4-6a04-458e-9dfb-2d3bd2595d74,2352,,"[60.5, 66.9]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,114,Portugal,780,"['37ffe526-1e75-4ef6-a449-9ef2efce124a', 'b69aa919-1cdf-4a09-8b50-e2f339c4079a']",14,,,,,,,,,,,,,,,,,,,Portugal,780,00:20:14.547,Carry,,,,,,,60.5,66.9,,,63.9,68.4,,,,63.9,68.4,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[10.7, 29.8]",,,,,,,,,,,,,0.723305,,,,,,,,,,,,,,,,,fbe541db-8d95-4b37-9c04-05b2ba019938,2358,,"[9.9, 30.2]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaka Bijol,16047.0,Left Center Back,114,Portugal,780,"['59fe927f-baa4-4764-a5c1-4617106f7e63', '6e370145-29d2-46ec-b3ad-4db6929450f8']",21,,,,,,,,,,,,,,,,,,,Slovenia,944,00:20:21.107,Carry,,,,,,,9.9,30.2,,,10.7,29.8,,,,10.7,29.8,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[90.5, 75.3]",,,,,,,,,,,,,0.879904,,,,,,,,,,,,,,,,,04d787d6-26d4-4378-b206-8b3a87ff35f6,2362,,"[90.3, 75.3]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,114,Portugal,780,"['3537b20b-e3ff-4ee4-ac81-c3610dd9115b', '41e07170-56dc-4d30-9782-1bc80165f366']",27,,,,,,,,,,,,,,,,,,,Portugal,780,00:20:27.653,Carry,,,,,,,90.3,75.3,,,90.5,75.3,,,,90.5,75.3,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[97.0, 55.8]",,,,,,,,,,,,,0.668572,,,,,,,,,,,,,,,,,fb6aa077-fb84-40d1-a130-f2f6f16a0766,2366,,"[96.0, 59.2]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,114,Portugal,780,"['45ef6675-afdd-4c85-a5f9-0fc5acab33e2', '82ee94cb-eb19-4e9d-b610-bcfa83d982e9', 'a48d3b78-62e5-4e46-90ec-5a601ac753be', 'facf11d9-0933-4e77-87c6-5652c54c6871']",30,,,,,,,,,,,,,,,,,,,Portugal,780,00:20:30.242,Carry,True,,,,,,96.0,59.2,,,97.0,55.8,,,,97.0,55.8,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[20.0, 33.2]",,,,,,,,,,,,,0.262084,,,,,,,,,,,,,,,,,1b199a8b-4445-4467-84cf-3484dfdd408b,2371,,"[18.5, 33.2]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaka Bijol,16047.0,Left Center Back,114,Portugal,780,"['25052dba-8175-4f6e-a34c-66af9292c76e', '4aa09cfe-c312-4013-adc9-9dffbc3830c2', 'a0e72f5e-e819-49f7-b3d5-3aefbb25f1b9']",31,,,,,,,,,,,,,,,,,,,Slovenia,944,00:20:31.993,Carry,True,,,,,,18.5,33.2,,,20.0,33.2,,,,20.0,33.2,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[41.6, 32.7]",,,,,,,,,,,,,3.500058,,,,,,,,,,,,,,,,,2c132260-5792-4023-baa8-582040c91bc7,2374,,"[20.0, 33.2]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaka Bijol,16047.0,Left Center Back,114,Portugal,780,"['364fd508-f225-478c-abed-1da581cdef8d', 'a0e72f5e-e819-49f7-b3d5-3aefbb25f1b9', 'a95407e5-fca5-420c-ae43-1bccc9a944f7', 'bec428f5-6a8e-4d41-84ed-342ad7faec95']",32,,,,,,,,,,,,,,,,,,,Slovenia,944,00:20:32.255,Carry,True,,,,,,20.0,33.2,,,41.6,32.7,,,,41.6,32.7,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[64.5, 33.7]",,,,,,,,,,,,,2.877774,,,,,,,,,,,,,,,,,c74a8c96-6b03-44b8-8bbf-ed178aa28f43,2383,,"[63.0, 35.0]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuno Mendes,41092.0,Left Back,114,Portugal,780,"['41121895-ac99-4dff-a838-91ebe20f95c1', '5b0a49d0-0173-4a66-aa29-c2549365b6b3']",40,,,,,,,,,,,,,,,,,,,Portugal,780,00:20:40.538,Carry,,,,,,,63.0,35.0,,,64.5,33.7,,,,64.5,33.7,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[93.7, 20.7]",,,,,,,,,,,,,2.90133,,,,,,,,,,,,,,,,,607eaf46-417a-4514-b06b-60ad16a28114,2386,,"[76.9, 18.4]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,114,Portugal,780,"['04b47701-df00-4082-9c04-e95684d435ca', 'cafcac26-8afb-4c47-bd52-9d01b4b1941a', 'ed625ba2-2b67-4019-8e80-da981a4bffbd']",44,,,,,,,,,,,,,,,,,,,Portugal,780,00:20:44.445,Carry,True,,,,,,76.9,18.4,,,93.7,20.7,,,,93.7,20.7,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[10.7, 61.3]",,,,,,,,,,,,,1.404037,,,,,,,,,,,,,,,,,b8bd11c5-3512-4e6d-8b54-0c80bd3a58ae,2390,,"[12.0, 56.3]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vanja Drkušić,205932.0,Right Center Back,115,Slovenia,944,"['15a52277-d80d-48a0-b500-097d38f6f9fd', '48074ceb-24ef-45b7-bae6-b72a77587dbb']",49,,,,,,,,,,,,,,,,,,,Slovenia,944,00:20:49.076,Carry,,,,,,,12.0,56.3,,,10.7,61.3,,,,10.7,61.3,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[31.0, 76.6]",,,,,,,,,,,,,3.454916,,,,,,,,,,,,,,,,,ea80478f-666b-4cd7-aab5-fab4f2808321,2393,,"[26.2, 70.5]",3941020,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petar Stojanović,16528.0,Right Midfield,115,Slovenia,944,"['07b96bcc-a14f-4cfd-92fc-f33abb106c1c', '4fddd974-33dc-4926-a822-1944373a92ca', 'c0556aec-92e7-405e-a881-c39491aea7c0']",51,,,,,,,,,,,,,,,,,,,Slovenia,944,00:20:51.612,Carry,True,,,,,,26.2,70.5,,,31.0,76.6,,,,31.0,76.6,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[51.4, 57.7]",,,,,,,,,,,,,0.392362,,,,,,,,,,,,,,,,,bbdb8606-0f59-44f1-9fa3-7f351bfff90e,2416,,"[51.4, 57.9]",3941020,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Šeško,38759.0,Left Center Forward,116,Slovenia,944,"['2b40adf2-2f22-4b66-9a6d-7b7dfd0ab335', '674186b6-a535-4ba3-8602-d4aae3d02e5b']",30,,,,,,,,,,,,,,,,,,,Slovenia,944,00:21:30.622,Carry,,,,,,,51.4,57.9,,,51.4,57.7,,,,51.4,57.7,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[65.1, 53.9]",,,,,,,,,,,,,1.717342,,,,,,,,,,,,,,,,,0e24c383-d0e2-4d00-bd50-505fe2f8b4c8,2423,,"[63.6, 47.6]",3941020,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,117,Portugal,780,"['4c5810bb-87c9-4831-b775-6ff0e8fb5888', 'eaee353a-5073-46c3-b1be-aa79e193b653']",33,,,,,,,,,,,,,,,,,,,Portugal,780,00:21:33.702,Carry,,,,,,,63.6,47.6,,,65.1,53.9,,,,65.1,53.9,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[100.4, 68.1]",,,,,,,,,,,,,2.799924,,,,,,,,,,,,,,,,,e3c722bf-734a-424a-9237-735bd2576c13,2426,,"[89.7, 71.3]",3941020,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,117,Portugal,780,"['b010ceae-665e-4d88-bf29-5ffd823b3849', 'e339045a-9bf6-4d98-b3f5-4128bb3c99ca']",37,,,,,,,,,,,,,,,,,,,Portugal,780,00:21:37.164,Carry,,,,,,,89.7,71.3,,,100.4,68.1,,,,100.4,68.1,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[28.9, 3.5]",,,,,,,,,,,,,2.997223,,,,,,,,,,,,,,,,,5e4574a7-530e-4b1d-8193-85ad2f07d390,2430,,"[34.2, 4.8]",3941020,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Šeško,38759.0,Left Center Forward,118,Slovenia,944,"['a3f785a4-0554-42d8-b911-f8de4f703f8e', 'bbea4348-33db-424e-96c1-769beea96acb', 'e8f42410-5257-4a8a-9256-759df4a25a2e']",43,,,,,,,,,,,,,,,,,,,Slovenia,944,00:21:43.062,Carry,True,,,,,,34.2,4.8,,,28.9,3.5,,,,28.9,3.5,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[52.5, 51.8]",,,,,,,,,,,,,0.014625001,,,,,,,,,,,,,,,,,8acf43ba-d3e4-46f6-b965-1c794c4ef3a8,2441,,"[52.5, 51.8]",3941020,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Defensive Midfield,119,Slovenia,944,"['9c6fda5f-94a0-4e40-9375-1503c0587c2b', 'd1fc022d-dd9f-48af-8d81-51cc5541a8b2']",16,,,,,,,,,,,,,,,,,,,Portugal,780,00:22:16.411,Carry,,,,,,,52.5,51.8,,,52.5,51.8,,,,52.5,51.8,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[63.6, 66.5]",,,,,,,,,,,,,2.104091,,,,,,,,,,,,,,,,,1c50db8a-cc9a-474c-9f3c-ececf3182c30,2444,,"[54.3, 65.2]",3941020,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Žan Karničnik,137487.0,Right Back,119,Slovenia,944,"['6fa44768-bc7a-49af-ba0e-194354bc2051', 'c8f6a05d-bb29-4dce-99b6-ec546da0a109', 'fa80dbe8-2561-4cde-bc24-4fc50bdfe932']",22,,,,,,,,,,,,,,,,,,,Slovenia,944,00:22:22.490,Carry,True,,,,,,54.3,65.2,,,63.6,66.5,,,,63.6,66.5,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[17.9, 34.6]",,,,,,,,,,,,,2.017437,,,,,,,,,,,,,,,,,ca3ebbb7-a272-4ccf-82db-711bc97c8c25,2450,,"[16.6, 29.3]",3941020,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo Meireles Costa,32975.0,Goalkeeper,120,Portugal,780,"['23b18e8b-0bf7-4b7a-83ab-d257e754b06e', 'b0ff5e54-81da-4d90-a6cc-85d15d44ef7b']",42,,,,,,,,,,,,,,,,,,,Portugal,780,00:22:42.708,Carry,,,,,,,16.6,29.3,,,17.9,34.6,,,,17.9,34.6,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[34.5, 20.5]",,,,,,,,,,,,,2.862484,,,,,,,,,,,,,,,,,c2ffb071-a187-439a-9f21-5974ab8353d8,2453,,"[28.2, 25.9]",3941020,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,120,Portugal,780,"['1113aa38-8eaf-4cda-8f9d-cead85a22cbf', 'd720f2e5-0eac-42c2-8baf-f87952ef0bf0']",46,,,,,,,,,,,,,,,,,,,Portugal,780,00:22:46.433,Carry,,,,,,,28.2,25.9,,,34.5,20.5,,,,34.5,20.5,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[52.6, 2.7]",,,,,,,,,,,,,3.719185,,,,,,,,,,,,,,,,,80fd362a-6e65-4e1d-b9ef-159530d7b2c8,2456,,"[45.4, 2.6]",3941020,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Back,120,Portugal,780,"['38c29f43-f987-4955-a50a-969ec4a69c60', '41e303d8-c0d3-48b3-8b42-0b87f6bd8494']",51,,,,,,,,,,,,,,,,,,,Portugal,780,00:22:51.064,Carry,,,,,,,45.4,2.6,,,52.6,2.7,,,,52.6,2.7,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[49.8, 14.9]",,,,,,,,,,,,,2.17824,,,,,,,,,,,,,,,,,d6694afa-c129-4b4a-804d-2fb6207af826,2459,,"[45.2, 10.0]",3941020,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,120,Portugal,780,"['20f27621-95cd-459d-b6f0-9e6dee3301be', '43f25bb3-abd9-4ae6-9148-ad1401a1a4e9']",56,,,,,,,,,,,,,,,,,,,Portugal,780,00:22:56.193,Carry,,,,,,,45.2,10.0,,,49.8,14.9,,,,49.8,14.9,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[49.6, 37.1]",,,,,,,,,,,,,1.168355,,,,,,,,,,,,,,,,,aa1ae0af-3931-4563-8a2c-4ad66a91baff,2462,,"[48.4, 31.4]",3941020,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Left Defensive Midfield,120,Portugal,780,"['53adf105-4f09-49a2-b31d-c5ebde51152c', 'c162e491-8f45-49ba-a999-dd322290d644']",59,,,,,,,,,,,,,,,,,,,Portugal,780,00:22:59.399,Carry,,,,,,,48.4,31.4,,,49.6,37.1,,,,49.6,37.1,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[57.3, 63.9]",,,,,,,,,,,,,6.495282,,,,,,,,,,,,,,,,,e27c8209-5229-41e0-b21a-65c41a3ee7b8,2465,,"[63.7, 71.3]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,120,Portugal,780,"['326f4541-58d0-4ee0-9cd2-5f3f4753e105', '3de4d3f4-8f27-4fe9-ba64-787e7322dcb4']",2,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:02.659,Carry,,,,,,,63.7,71.3,,,57.3,63.9,,,,57.3,63.9,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[53.1, 37.1]",,,,,,,,,,,,,1.807721,,,,,,,,,,,,,,,,,77a6b180-e4f0-4fa2-9bca-579fa2b9aa76,2468,,"[51.5, 36.5]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,120,Portugal,780,"['1d5fffa6-780d-4c9b-a30e-0c9399ed1093', 'd79ba614-89c8-4690-a5a5-af666373b994']",10,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:10.862,Carry,,,,,,,51.5,36.5,,,53.1,37.1,,,,53.1,37.1,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[56.3, 35.6]",,,,,,,,,,,,,6.994336,,,,,,,,,,,,,,,,,e931b4c9-c8f0-4de2-9f28-1632a4ffd833,2473,,"[53.2, 38.2]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,120,Portugal,780,"['0a5eda08-4ca1-4ff0-8514-f6bf36bcf0a2', '2a727820-f479-414a-b768-eaae615074e0']",14,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:14.837,Carry,,,,,,,53.2,38.2,,,56.3,35.6,,,,56.3,35.6,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[59.4, 63.3]",,,,,,,,,,,,,0.950742,,,,,,,,,,,,,,,,,324c2b30-bfe8-4589-bc6f-ec77e567931e,2476,,"[58.0, 62.9]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,120,Portugal,780,"['add13264-4d90-446a-a830-fda836ae41d3', 'd36a1941-dbe3-486c-bd73-d34413f43c12']",23,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:23.470,Carry,,,,,,,58.0,62.9,,,59.4,63.3,,,,59.4,63.3,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[62.4, 76.1]",,,,,,,,,,,,,1.004654,,,,,,,,,,,,,,,,,fbcf3a41-aae6-4948-ba89-30f2562b37f6,2479,,"[68.5, 76.6]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,120,Portugal,780,"['65584970-95a9-45ca-acf1-0871b3daa599', '9946025a-3563-4f65-a039-df49259f96bd', 'cd20e66f-f723-413a-a2a9-56908ea2b2f3']",25,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:25.590,Carry,True,,,,,,68.5,76.6,,,62.4,76.1,,,,62.4,76.1,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[42.2, 53.7]",,,,,,,,,,,,,4.847792,,,,,,,,,,,,,,,,,c9910960-2d5b-46cf-a92d-57738017c4b8,2483,,"[45.8, 72.4]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,120,Portugal,780,"['7e1b36e4-ccc3-47a5-8b57-7eca86b4a007', '83cf35de-7070-433d-bc26-fef416a5a67a']",27,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:27.925,Carry,,,,,,,45.8,72.4,,,42.2,53.7,,,,42.2,53.7,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[49.0, 15.3]",,,,,,,,,,,,,2.011778,,,,,,,,,,,,,,,,,705032f6-a1f3-433e-a098-aae6a60473ed,2486,,"[42.2, 24.3]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,120,Portugal,780,"['816ee973-2667-4688-8156-2d31259cc6c4', 'bf19e595-856b-4905-9e52-056eab234535']",34,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:34.329,Carry,,,,,,,42.2,24.3,,,49.0,15.3,,,,49.0,15.3,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[54.0, 6.0]",,,,,,,,,,,,,0.997602,,,,,,,,,,,,,,,,,8b522c8d-85af-457a-950c-259944fa4134,2489,,"[52.6, 6.4]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo José Teixeira da Silva,9929.0,Center Attacking Midfield,120,Portugal,780,"['5079d300-c639-4131-8f3a-4691fc6e4bd6', '5650b19a-c940-4d7b-b621-ebf28266a283']",37,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:37.296,Carry,,,,,,,52.6,6.4,,,54.0,6.0,,,,54.0,6.0,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[62.8, 1.8]",,,,,,,,,,,,,2.101077,,,,,,,,,,,,,,,,,1300bd5d-defb-4e90-870f-63212cf0c7c0,2492,,"[67.2, 2.1]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Back,120,Portugal,780,"['055eb290-8022-4bc0-8450-bfd90bc1e3d3', '70fa9869-9bd2-4e52-ac08-185ed47dc555']",39,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:39.595,Carry,,,,,,,67.2,2.1,,,62.8,1.8,,,,62.8,1.8,Portugal vs Slovenia,Portugal,Slovenia
,,,,,,,"[62.6, 10.0]",,,,,,,,,,,,,1.1101,,,,,,,,,,,,,,,,,ba5a5a5c-01ab-4b38-ae8c-92c55ca1d5fa,2495,,"[63.2, 9.6]",3941020,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Alexandre Conceição Leão,18360.0,Left Wing,120,Portugal,780,"['95b13f18-03c1-4663-8863-1ea79d3fa293', 'c17211ca-2d9d-4edd-8caf-d80d923a5073']",42,,,,,,,,,,,,,,,,,,,Portugal,780,00:23:42.658,Carry,,,,,,,63.2,9.6,,,62.6,10.0,,,,62.6,10.0,Portugal vs Slovenia,Portugal,Slovenia
