50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,1.583497,,,,,,,,,,,ecbeb7c9-1e50-4b38-9464-42b9dc009866,2450,,"[13.1, 17.9]",3930168,55,,,,,-0.51059294,,Left Foot,,,,"[42.2, 1.6]",,Ground Pass,,33.35416,,,Milos Kerkez,89635.0,,,,,,,2,From Free Kick,Márton Dárdai,40920.0,Left Center Back,90,Hungary,916,['bfa84a73-d1c6-47a3-acec-0ce7325ed9b7'],21,,,,,,,,,,,,,,,,Hungary,916,00:10:21.250,Pass,,,,,,,13.1,17.9,42.2,1.6,,,,,,42.2,1.6,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,2.439719,,,,,,,,,,,604f6507-ad03-4e39-bea3-2f22f597ac83,2454,,"[76.9, 2.1]",3930168,55,,,,,0.0,,Left Foot,,,,"[105.9, 2.1]",,Ground Pass,,29.0,Incomplete,,Roland Sallai,19316.0,,,,,,,2,From Free Kick,Milos Kerkez,89635.0,Left Wing Back,90,Hungary,916,"['49c90908-e918-49b4-bb73-ee1566c86ec7', 'c890b780-2a94-47a7-a5b4-218147896919']",26,,,,,,,,,,,,,,,,Hungary,916,00:10:26.609,Pass,,,,,,,76.9,2.1,105.9,2.1,,,,,,105.9,2.1,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,2.051179,,,,,,,,,,,fccb31ed-2a66-4594-841c-94e81efae856,2458,,"[111.1, 0.1]",3930168,55,,,,,1.4695181,,,,,,"[113.6, 24.7]",,High Pass,,24.726706,Incomplete,,Milos Kerkez,89635.0,,,,,,Throw-in,2,From Throw In,Roland Sallai,19316.0,Left Attacking Midfield,91,Hungary,916,"['21b70997-6209-401f-999c-4895050451dd', 'ee0e2966-a1bd-43f5-910d-3c6ae1c9af8d']",31,,,,,,,,,,,,,,,,Hungary,916,00:10:31.404,Pass,,,,,,,111.1,0.1,113.6,24.7,,,,,,113.6,24.7,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.587512,,,,,,,,,,,41fee484-f58d-4715-8228-41742a312792,2461,,"[84.1, 14.9]",3930168,55,,,,,-1.2329181,,Right Foot,,,,"[89.3, 0.1]",,Low Pass,,15.686937,Out,,Roland Sallai,19316.0,,,,,,Recovery,2,From Throw In,András Schäfer,42822.0,Left Defensive Midfield,91,Hungary,916,['8af150e7-241e-40b4-b0cb-3d49aafd72f9'],35,,,,,,,,,,,,,,,,Hungary,916,00:10:35.457,Pass,,,,,,,84.1,14.9,89.3,0.1,,,,,,89.3,0.1,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.777004,,,,,,,,,,,2d452ba6-b207-4171-814c-d629811dc984,2463,,"[27.4, 80.0]",3930168,55,,,,,-2.2912452,,,,,,"[15.9, 66.9]",,Low Pass,,17.43158,,,Antonio Rüdiger,3167.0,,,,,,Throw-in,2,From Throw In,Joshua Kimmich,5579.0,Right Back,92,Germany,770,['25e49738-a18a-4e42-bfe6-93f3a06e2c0c'],44,,,,,,,,,,,,,,,,Germany,770,00:10:44.179,Pass,,,,,,,27.4,80.0,15.9,66.9,,,,,,15.9,66.9,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.479736,,,,,,,,,,,4d2314ab-3ca0-42af-aa3d-a84c3c2ded8f,2466,,"[13.3, 60.9]",3930168,55,,,,,-1.4905095,,Right Foot,,,,"[15.4, 34.8]",,Ground Pass,,26.184347,,,Jonathan Tah,8221.0,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,92,Germany,770,['1c182031-7aaa-47f2-bfc4-697e921c7a22'],48,,,,,,,,,,,,,,,,Germany,770,00:10:48.858,Pass,,,,,,,13.3,60.9,15.4,34.8,,,,,,15.4,34.8,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.234181,,,,,,,,,,,ce4c78b7-26ff-4ce9-a686-358528241f20,2469,,"[21.4, 30.5]",3930168,55,,,,,-0.5912921,,Right Foot,,,,"[42.4, 16.4]",,Ground Pass,,25.294466,,,Maximilian Mittelstädt,12407.0,,,,,,,2,From Throw In,Jonathan Tah,8221.0,Left Center Back,92,Germany,770,['86fdac9a-ec57-43c2-a66d-2b4e17e34eac'],51,,,,,,,,,,,,,,,,Germany,770,00:10:51.960,Pass,,,,,,,21.4,30.5,42.4,16.4,,,,,,42.4,16.4,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.388561,,,,,,,,,,,54d5bde5-c129-42ea-9297-3aa2c4ffd214,2472,,"[49.7, 14.7]",3930168,55,,,,,2.3403227,,Left Foot,,,,"[37.3, 27.5]",,Ground Pass,,17.821335,,,Jonathan Tah,8221.0,,,,,,,2,From Throw In,Maximilian Mittelstädt,12407.0,Left Back,92,Germany,770,['bb605434-9dc4-4a36-9901-88352b746712'],54,,,,,,,,,,,,,,,,Germany,770,00:10:54.997,Pass,,,,,,,49.7,14.7,37.3,27.5,,,,,,37.3,27.5,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.235672,,,,,,,,,,,c5e80bcd-4e9e-47dd-befc-40d50a40828a,2475,,"[56.9, 28.8]",3930168,56,,,,,1.804997,,Right Foot,,,,"[52.2, 48.5]",,Ground Pass,,20.252901,,,Antonio Rüdiger,3167.0,,,,,,,2,From Throw In,Jonathan Tah,8221.0,Left Center Back,92,Germany,770,['c1ae2bfd-e6cf-4a8c-9933-4338b25235d2'],3,,,,,,,,,,,,,,,,Germany,770,00:11:03.264,Pass,,,,,,,56.9,28.8,52.2,48.5,,,,,,52.2,48.5,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,2.745371,,,,,,,,,,,ff3488ab-2827-41cf-8e8a-a2322bbec0fa,2478,,"[56.9, 47.7]",3930168,56,,,,,0.27175796,,Right Foot,,,,"[101.4, 60.1]",,High Pass,,46.195347,,,Kai Havertz,8966.0,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,92,Germany,770,['2c177c8a-f711-4100-9042-3922d5b0b623'],7,,,,,,,,,,,,,,,,Germany,770,00:11:07.533,Pass,,,,,,,56.9,47.7,101.4,60.1,,,,,,101.4,60.1,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.04647,,,,,,,,,,,ef3e2bee-b79c-4d19-bc3b-0873c5a00483,2481,,"[105.7, 60.5]",3930168,56,,,,,-1.2722974,,Right Foot,,,,"[106.1, 59.2]",,Low Pass,,1.360147,Incomplete,,İlkay Gündoğan,10287.0,,,,,,,2,From Throw In,Kai Havertz,8966.0,Center Forward,92,Germany,770,"['5538665c-7868-46af-a56b-f35c225d59cc', 'caba598e-43f6-4400-b82e-dc415dbc6bad']",10,,,,,,,,,,,,,,,,Germany,770,00:11:10.930,Pass,,,,,,,105.7,60.5,106.1,59.2,,,,,,106.1,59.2,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.755815,,,,,,,,,,,417735ab-1173-46a7-b3f4-ed5e10527df8,2484,,"[119.8, 77.2]",3930168,56,,,,,-3.0722594,,Left Foot,,,,"[112.6, 76.7]",,Ground Pass,,7.21734,,,Joshua Kimmich,5579.0,,,,,,Recovery,2,From Throw In,Kai Havertz,8966.0,Center Forward,92,Germany,770,['c0dce1ff-a787-460b-a18c-aa6bd87004bf'],13,,,,,,,,,,,,,,,,Germany,770,00:11:13.892,Pass,,,,,,,119.8,77.2,112.6,76.7,,,,,,112.6,76.7,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.756946,,,,,,,,,,,f27580ea-253b-4f1f-9ba2-6c6327fa2b8e,2487,,"[107.0, 73.7]",3930168,56,,,,,-2.9044724,,Right Foot,,,,"[95.0, 70.8]",,Ground Pass,,12.345445,,,Florian Wirtz,40724.0,,,,,,,2,From Throw In,Joshua Kimmich,5579.0,Right Back,92,Germany,770,['b68ab8bd-8750-4226-8dd6-e8d70713d49b'],16,,,,,,,,,,,,,,,,Germany,770,00:11:16.418,Pass,,,,,,,107.0,73.7,95.0,70.8,,,,,,95.0,70.8,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.858542,,,,,,,,,,,040f77b3-4d33-4544-a9fb-1a6c03c83920,2490,,"[95.0, 59.6]",3930168,56,,,,,-2.1047504,,Right Foot,,,,"[86.9, 45.9]",,Ground Pass,,15.915401,,,Jonathan Tah,8221.0,,,,,,,2,From Throw In,Florian Wirtz,40724.0,Right Wing,92,Germany,770,['a8073152-c746-49b7-829a-91588fa10150'],21,,,,,,,,,,,,,,,,Germany,770,00:11:21.141,Pass,,,,,,,95.0,59.6,86.9,45.9,,,,,,86.9,45.9,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.588011,,,,,,,,,,,6316d03e-5048-4b31-974a-b4e942a147f5,2493,,"[86.9, 44.2]",3930168,56,,,,,0.36195877,,Left Foot,,,,"[97.2, 48.1]",,Ground Pass,,11.013628,,,Florian Wirtz,40724.0,,,,,,,2,From Throw In,Jonathan Tah,8221.0,Left Center Back,92,Germany,770,['f5983867-c5f9-4121-954a-7b0a282eb8b7'],23,,,,,,,,,,,,,,,,Germany,770,00:11:23.994,Pass,,,,,,,86.9,44.2,97.2,48.1,,,,,,97.2,48.1,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.308557,,,,,,,,,,,307e34bc-4576-4f7d-aa04-b228a00d4939,2497,,"[97.6, 48.1]",3930168,56,,,,,-1.4806161,,Right Foot,,,,"[99.3, 29.3]",,Ground Pass,,18.876705,Incomplete,,Jamal Musiala,39565.0,,,,,,,2,From Throw In,Florian Wirtz,40724.0,Right Wing,92,Germany,770,"['2a722630-b00f-4416-9fe8-ed3c9ed3e567', '40b8810c-c2e8-400c-a4c6-3d442036504a', 'd76c2d7e-4342-4816-8b32-321bba077990']",24,,,,,,,,,,,,,,,,Germany,770,00:11:24.688,Pass,True,,,,,,97.6,48.1,99.3,29.3,,,,,,99.3,29.3,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.970944,,,,,,,,,,,d76c2d7e-4342-4816-8b32-321bba077990,2499,,"[20.8, 50.8]",3930168,56,,,,,-0.049342632,,Right Foot,,,,"[28.9, 50.4]",,Ground Pass,,8.109871,,,Dominik Szoboszlai,21209.0,,,,,,Recovery,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,93,Hungary,916,"['0faa1eed-da1c-4beb-baad-a2ba389fe44f', '307e34bc-4576-4f7d-aa04-b228a00d4939']",25,,,,,,,,,,,,,,,,Hungary,916,00:11:25.996,Pass,,,,,,,20.8,50.8,28.9,50.4,,,,,,28.9,50.4,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.057215,,,,,,,,,,,2509c83b-34da-4e9d-89ea-24674d923074,2503,,"[28.5, 51.3]",3930168,56,,,,,1.6068168,,Right Foot,,,,"[28.1, 62.4]",,Ground Pass,,11.107204,,,Bendegúz Bolla,46789.0,,,,,,,2,Regular Play,Dominik Szoboszlai,21209.0,Right Attacking Midfield,93,Hungary,916,['cc58eedd-1ecc-41bb-874f-07e84f225f0b'],28,,,,,,,,,,,,,,,,Hungary,916,00:11:28.214,Pass,,,,,,,28.5,51.3,28.1,62.4,,,,,,28.1,62.4,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,3.773305,,,,,,,,,,,07d022b6-3747-4bac-886b-6c8ca281ef46,2507,,"[35.4, 73.5]",3930168,56,,,,,0.056831516,,Right Foot,,,,"[81.1, 76.1]",,High Pass,,45.7739,Incomplete,,Dominik Szoboszlai,21209.0,,,,,,,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,93,Hungary,916,"['136062d9-4b3f-47c9-bd13-289c927ddf6e', 'aa6fe7ac-32fb-474f-bd06-370c9a0b55ac', 'd97ebce1-d5d4-4797-a2be-f0385fd1e6db']",30,,,,,,,,,,,,,,,,Hungary,916,00:11:30.364,Pass,True,,,,,,35.4,73.5,81.1,76.1,,,,,,81.1,76.1,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.873701,,,,,,,,,,,ef302cb4-4451-4613-b0f1-e8061d7a0469,2513,,"[88.0, 80.0]",3930168,57,,True,,,-0.34433398,,,,,,"[102.5, 74.8]",,High Pass,,15.404221,,,Bendegúz Bolla,46789.0,,,,,,Throw-in,2,From Throw In,Attila Fiola,11268.0,Right Center Back,94,Hungary,916,['07619968-7f2e-4d14-91c0-b5aeab9e9362'],43,,,,,,,,,,,,,,,,Hungary,916,00:12:43.051,Pass,,,,,,,88.0,80.0,102.5,74.8,,,,,,102.5,74.8,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,2.082678,,,,,,,,,,,8aa85706-47ac-4a5a-8ef3-d33a55be913d,2516,,"[104.2, 75.7]",3930168,57,,,,,-1.1087564,,Left Foot,,,,"[116.6, 50.8]",,High Pass,,27.816721,,,Barnabás Varga,12921.0,,,,,,,2,From Throw In,Bendegúz Bolla,46789.0,Right Wing Back,94,Hungary,916,['420ac843-3476-441e-9d8c-f8669825a7f6'],45,,,,,,,,,,,,,,,,Hungary,916,00:12:45.654,Pass,,,,,,,104.2,75.7,116.6,50.8,,,,,,116.6,50.8,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.577623,,,,,,,,,,,a4bb2352-7488-4044-b5ae-f82465340464,2519,,"[116.6, 50.8]",3930168,57,,,,True,2.5127964,,,,,,"[108.9, 56.4]",,High Pass,,9.521029,Incomplete,,,,,,,,,,2,From Throw In,Barnabás Varga,12921.0,Center Forward,94,Hungary,916,"['136c8c83-159d-4fc0-90b3-d11ff6e124bd', '1c30729c-35f4-4038-8f07-98c15f227f51']",47,,,,,,,,,,,,,,,,Hungary,916,00:12:47.777,Pass,True,,,,,,116.6,50.8,108.9,56.4,,,,,,108.9,56.4,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.373124,,,,,,,,,,,5fad023c-a644-47d5-9ced-b19f050df341,2530,,"[5.1, 40.9]",3930168,58,,,,,-0.99123234,,Right Foot,,,,"[8.7, 35.4]",,Ground Pass,,6.5734315,,,Jonathan Tah,8221.0,,,,,,Goal Kick,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,95,Germany,770,['38c1f026-7578-44f0-bf45-c12acef4cf91'],6,,,,,,,,,,,,,,,,Germany,770,00:13:06.590,Pass,,,,,,,5.1,40.9,8.7,35.4,,,,,,8.7,35.4,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.537132,,,,,,,,,,,e0ae3e70-fe00-4b99-83b2-5ef792ed9e1d,2533,,"[15.0, 32.3]",3930168,58,,,,,1.5707964,,Left Foot,,,,"[15.0, 52.4]",,Ground Pass,,20.1,,,Antonio Rüdiger,3167.0,,,,,,,2,From Goal Kick,Jonathan Tah,8221.0,Left Center Back,95,Germany,770,['5b18eb2b-8c61-42e6-a57c-423b1009f379'],11,,,,,,,,,,,,,,,,Germany,770,00:13:11.097,Pass,,,,,,,15.0,32.3,15.0,52.4,,,,,,15.0,52.4,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.788278,,,,,,,,,,,1dbe94c8-dec1-45db-bc88-89c6add56907,2536,,"[47.1, 55.8]",3930168,58,,,,,0.9436385,,Left Foot,,,,"[62.9, 77.6]",,Ground Pass,,26.923595,,,Joshua Kimmich,5579.0,,,,,,,2,From Goal Kick,Antonio Rüdiger,3167.0,Right Center Back,95,Germany,770,['96b1d74e-568d-453b-9a82-af23bf538429'],22,,,,,,,,,,,,,,,,Germany,770,00:13:22.385,Pass,,,,,,,47.1,55.8,62.9,77.6,,,,,,62.9,77.6,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.102903,,,,,,,,,,,1d19c051-1d4f-48dc-bbbd-4afbf35e9d2a,2539,,"[68.5, 76.5]",3930168,58,,,,,-2.453234,,Right Foot,,,,"[56.1, 66.3]",,Ground Pass,,16.056152,,,Antonio Rüdiger,3167.0,,,,,,,2,From Goal Kick,Joshua Kimmich,5579.0,Right Back,95,Germany,770,['c5e29332-11a0-4916-a763-8665271f4e14'],27,,,,,,,,,,,,,,,,Germany,770,00:13:27.680,Pass,,,,,,,68.5,76.5,56.1,66.3,,,,,,56.1,66.3,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.163337,,,,,,,,,,,4d2a222f-6e6c-411c-a3d8-ea9cb5fa1ce6,2542,,"[56.1, 60.9]",3930168,58,,,,,-1.5188949,,Right Foot,,,,"[56.9, 45.5]",,Ground Pass,,15.420765,,,Jonathan Tah,8221.0,,,,,,,2,From Goal Kick,Antonio Rüdiger,3167.0,Right Center Back,95,Germany,770,['26d3c590-c7b0-45c7-a2aa-d79cb43a302d'],30,,,,,,,,,,,,,,,,Germany,770,00:13:30.010,Pass,,,,,,,56.1,60.9,56.9,45.5,,,,,,56.9,45.5,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.213198,,,,,,,,,,,d78b439a-0879-4860-8450-045df087567c,2545,,"[57.4, 40.4]",3930168,58,,,,,-1.3267335,,Right Foot,,,,"[63.8, 14.7]",,Ground Pass,,26.484901,,,Toni Kroos,5574.0,,,,,,,2,From Goal Kick,Jonathan Tah,8221.0,Left Center Back,95,Germany,770,['a345fb7d-5ccb-426e-ae8d-e038ad7c9f5e'],33,,,,,,,,,,,,,,,,Germany,770,00:13:33.220,Pass,,,,,,,57.4,40.4,63.8,14.7,,,,,,63.8,14.7,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.684233,,,,,,,,,,,1dc5187a-1130-48c0-9bbc-eaa3fa7c8738,2548,,"[71.1, 16.0]",3930168,58,,,,,0.013985102,,Right Foot,,,,"[99.7, 16.4]",,Ground Pass,,28.602797,,,Niclas Füllkrug,8546.0,,,,,,,2,From Goal Kick,Toni Kroos,5574.0,Left Defensive Midfield,95,Germany,770,['974c2fd4-e377-4027-9de4-115bb71417fa'],37,,,,,,,,,,,,,,,,Germany,770,00:13:37.084,Pass,,,,,,,71.1,16.0,99.7,16.4,,,,,,99.7,16.4,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.846846,,,,,,,,,,,b0caf770-ad98-4ea5-a708-6223a2c505d9,2551,,"[101.0, 16.0]",3930168,58,,,,,-1.8406454,,Right Foot,,,,"[98.4, 6.6]",,Ground Pass,,9.752948,,,Maximilian Mittelstädt,12407.0,,,,,,,2,From Goal Kick,Niclas Füllkrug,8546.0,Center Forward,95,Germany,770,['fb15e157-907a-4f50-b2cd-7d895bbc5413'],38,,,,,,,,,,,,,,,,Germany,770,00:13:38.961,Pass,,,,,,,101.0,16.0,98.4,6.6,,,,,,98.4,6.6,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.575323,,,,,,,,,,,386c70fc-0212-4ac4-af45-3dfe4396b838,2554,,"[95.8, 6.4]",3930168,58,,,,,1.9351276,,Right Foot,,,,"[91.3, 18.2]",,Ground Pass,,12.628935,,,Jamal Musiala,39565.0,,,,,,,2,From Goal Kick,Maximilian Mittelstädt,12407.0,Left Back,95,Germany,770,['908f845e-07ee-4d1d-9ca5-7ef00778ddec'],41,,,,,,,,,,,,,,,,Germany,770,00:13:41.216,Pass,,,,,,,95.8,6.4,91.3,18.2,,,,,,91.3,18.2,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.507314,,,,,,,,,,,75e42da5-0c8c-423f-8fb0-7772be9b9848,2557,,"[91.7, 25.1]",3930168,58,,,,,0.82405293,,Right Foot,,,,"[100.4, 34.5]",,Low Pass,,12.808201,Incomplete,,İlkay Gündoğan,10287.0,,,,,,,2,From Goal Kick,Jamal Musiala,39565.0,Left Wing,95,Germany,770,"['49331d12-400a-4880-835e-7ff9c5537f4d', 'df6cd61d-a6dc-498c-9e12-985c14fcf3ad']",43,,,,,,,,,,,,,,,,Germany,770,00:13:43.539,Pass,,,,,,,91.7,25.1,100.4,34.5,,,,,,100.4,34.5,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.842993,,,,,,,,,,,0fa210e1-7a70-47f9-b843-fd7b85bf5575,2562,,"[8.2, 38.1]",3930168,58,,,,,-1.3909428,,Keeper Arm,,,,"[11.2, 21.6]",,Ground Pass,,16.77051,,,Márton Dárdai,40920.0,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,96,Hungary,916,['14ab6247-e7bf-4220-862f-664f4a517850'],53,,,,,,,,,,,,,,,,Hungary,916,00:13:53.492,Pass,,,,,,,8.2,38.1,11.2,21.6,,,,,,11.2,21.6,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,3.100952,,,,,,,,,,,54caf95e-d770-46bb-a2eb-1fc4cfcc5d93,2566,,"[16.5, 15.8]",3930168,58,,,,,-0.11914109,,Left Foot,,,,"[85.0, 7.6]",,High Pass,,68.98906,,,Roland Sallai,19316.0,,,,,,,2,Regular Play,Márton Dárdai,40920.0,Left Center Back,96,Hungary,916,['a8a5a443-a3ea-4b42-a77f-1d7d6fe58923'],57,,,,,,,,,,,,,,,,Hungary,916,00:13:57.349,Pass,,,,,,,16.5,15.8,85.0,7.6,,,,,,85.0,7.6,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,1.53119,,,,,,,,,,,fbbad804-c9dd-4583-a342-be4754d92ad2,2570,,"[114.7, 11.5]",3930168,59,,,,,1.6098644,9b9c75d9-d783-416f-8e7f-017990430328,Left Foot,True,,,"[113.5, 42.2]",,High Pass,,30.723444,,,Barnabás Varga,12921.0,True,,,,,,2,Regular Play,Roland Sallai,19316.0,Left Attacking Midfield,96,Hungary,916,['d1eba047-c949-4b25-b92b-296aaffdfbe0'],5,,,,,,,,,,,,,,,,Hungary,916,00:14:05.503,Pass,,,,,,,114.7,11.5,113.5,42.2,,,,,,113.5,42.2,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,2.132299,,,,,,,,,,,9b1c16a0-cedf-46fb-a57d-f847c6b7bf33,2574,,"[7.0, 46.4]",3930168,59,,True,,,0.8995662,,Right Foot,,,,"[23.6, 67.3]",,Ground Pass,,26.69026,,,Joshua Kimmich,5579.0,,,,,,Goal Kick,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,97,Germany,770,['73f8763f-c482-4e19-b00a-f63fb707e227'],14,,,,,,,,,,,,,,,,Germany,770,00:14:14.544,Pass,,,,,,,7.0,46.4,23.6,67.3,,,,,,23.6,67.3,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.460065,,,,,,,,,,,15e88d8f-0a85-44d6-b9af-2f2128b5b308,2576,,"[56.9, 57.9]",3930168,59,,,,,-2.7032561,,Right Foot,,,,"[50.5, 54.9]",,Ground Pass,,7.0682387,,,Robert Andrich,9195.0,,,,,,,2,From Goal Kick,Joshua Kimmich,5579.0,Right Back,97,Germany,770,['0c101a98-7a34-4cce-a2e0-26d332a9dd8c'],22,,,,,,,,,,,,,,,,Germany,770,00:14:22.081,Pass,,,,,,,56.9,57.9,50.5,54.9,,,,,,50.5,54.9,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.693741,,,,,,,,,,,34ab64ef-585f-49f3-95af-4b813371d27b,2579,,"[50.1, 55.4]",3930168,59,,,,,3.0951145,,Right Foot,,,,"[41.5, 55.8]",,Ground Pass,,8.609298,,,Antonio Rüdiger,3167.0,,,,,,,2,From Goal Kick,Robert Andrich,9195.0,Right Defensive Midfield,97,Germany,770,['79917c91-3bc6-4c25-ab2a-b0f19762d3ec'],23,,,,,,,,,,,,,,,,Germany,770,00:14:23.357,Pass,,,,,,,50.1,55.4,41.5,55.8,,,,,,41.5,55.8,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.853513,,,,,,,,,,,3e529315-65c1-40d7-b355-86c5f41474dc,2582,,"[41.5, 55.8]",3930168,59,,,,,-0.21866895,,Left Foot,,,,"[51.4, 53.6]",,Ground Pass,,10.141499,,,Robert Andrich,9195.0,,,,,,,2,From Goal Kick,Antonio Rüdiger,3167.0,Right Center Back,97,Germany,770,['20cfef47-fa7c-4cf3-8331-65d59b16d984'],25,,,,,,,,,,,,,,,,Germany,770,00:14:25.851,Pass,,,,,,,41.5,55.8,51.4,53.6,,,,,,51.4,53.6,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.760722,,,,,,,,,,,b17f2bf1-9bd2-4568-8236-4b69dbc53e81,2585,,"[54.8, 46.4]",3930168,59,,,,,-1.125084,,Right Foot,,,,"[63.4, 28.4]",,Ground Pass,,19.948935,,,Jamal Musiala,39565.0,,,,,,,2,From Goal Kick,Robert Andrich,9195.0,Right Defensive Midfield,97,Germany,770,['57392d9f-53ee-453d-a00d-c77757ad7cec'],28,,,,,,,,,,,,,,,,Germany,770,00:14:28.016,Pass,,,,,,,54.8,46.4,63.4,28.4,,,,,,63.4,28.4,Germany vs Hungary,Germany,Hungary
,,,,,,,,,,,,,,,,,,0.873195,,,,,,,,,,,fe6c3e35-fc0c-460c-ac68-21c131ea09da,2588,,"[63.4, 28.4]",3930168,59,,,,,-2.4433517,,Right Foot,,,,"[57.8, 23.7]",,Ground Pass,,7.3109508,,,Toni Kroos,5574.0,,,,,,,2,From Goal Kick,Jamal Musiala,39565.0,Left Wing,97,Germany,770,['aa453b28-b1d8-42e6-b95e-eb894141be5f'],29,,,,,,,,,,,,,,,,Germany,770,00:14:29.106,Pass,,,,,,,63.4,28.4,57.8,23.7,,,,,,57.8,23.7,Germany vs Hungary,Germany,Hungary
