50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,01fdf98e-7035-462a-92c1-948bb0143037,1667,,,"[18.3, 66.4]",3930165,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,85,France,771,['ca4c235c-a920-4721-ad4a-c51c7978cb58'],33,,,,,,,,,,,,,,,,France,771,00:42:33.165,Ball Receipt*,,,,,,,18.3,66.4,,,,,,,,,,Austria vs France,Austria,France
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ceeb9cf4-c07f-49f4-b557-7cec063072a1,1670,,,"[60.7, 36.4]",3930165,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,85,France,771,['c95bfb0c-9fbf-4d8b-a09f-78ebe9ad3310'],35,,,,,,,,,,,,,,,,France,771,00:42:35.836,Ball Receipt*,,,,,,,60.7,36.4,,,,,,,,,,Austria vs France,Austria,France
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,708aefcd-489a-46d2-b68d-56f1926c6619,1672,,,"[61.3, 11.4]",3930165,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Mwene,13315.0,Left Back,85,France,771,['9d05a55f-54a9-4a7e-881d-6aa3355ad2dc'],38,,,,,,,,,,,,,,,,Austria,915,00:42:38.016,Ball Receipt*,,,,,,,61.3,11.4,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,3842e4ee-a74e-4f55-9f54-79e034d66771,1676,,,"[75.4, 76.2]",3930165,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,85,France,771,['26a244b2-1bc9-4709-bad0-921610450110'],42,,,,,,,,,,,,,,,,France,771,00:42:42.034,Ball Receipt*,,,,,,,75.4,76.2,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e4b9716-4e66-45b0-8a10-4c7183787b98,1682,,,"[56.7, 7.0]",3930165,42,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marcel Sabitzer,8518.0,Left Wing,86,Austria,915,['7b83cf66-3d35-4561-8572-3a5a63102b83'],45,,,,,,,,,,,,,,,,Austria,915,00:42:45.978,Ball Receipt*,,,,,,,56.7,7.0,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,8ccab57e-e67b-4914-b264-ac32340d9626,1686,,,"[67.7, 17.1]",3930165,42,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Christoph Baumgartner,24977.0,Center Attacking Midfield,86,Austria,915,"['60a9bf3a-078f-493d-b8ed-d20328ac14c8', 'b6b42ad7-8fcf-45e7-84a8-13f092662f91']",47,,,,,,,,,,,,,,,,Austria,915,00:42:47.207,Ball Receipt*,True,,,,,,67.7,17.1,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,54db9997-8824-488c-b2b2-c629719df58d,1693,,,"[64.9, 55.4]",3930165,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,87,France,771,['3ba545c7-e28f-4021-9da6-dbbde0223971'],50,,,,,,,,,,,,,,,,France,771,00:42:50.879,Ball Receipt*,,,,,,,64.9,55.4,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,eb2d463d-ab51-404d-a871-244627dbe03e,1696,,,"[73.7, 1.4]",3930165,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Thuram,2972.0,Left Wing,87,France,771,['92939dd6-e7ba-4675-ac4c-d3af8519c389'],55,,,,,,,,,,,,,,,,France,771,00:42:55.775,Ball Receipt*,,,,,,,73.7,1.4,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,a05749fe-c69d-4f3d-a7a1-ca48de76ec70,1699,,,"[103.3, 2.0]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,87,France,771,['6352d71d-e45a-4bf2-8c52-12bb6a192995'],0,,,,,,,,,,,,,,,,France,771,00:43:00.297,Ball Receipt*,,,,,,,103.3,2.0,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6460d0b-6036-40ca-b609-1c5561298737,1702,,,"[89.8, 6.1]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,87,France,771,['3b3a3d3f-d6d4-468d-928a-eb7de4ca1d02'],3,,,,,,,,,,,,,,,,France,771,00:43:03.405,Ball Receipt*,,,,,,,89.8,6.1,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,eb5784e4-bd50-452f-96d2-24f791c79d18,1705,,,"[89.8, 17.7]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,87,France,771,['9a0f3d62-5bc1-43cc-b0a2-a76599f99600'],4,,,,,,,,,,,,,,,,France,771,00:43:04.810,Ball Receipt*,,,,,,,89.8,17.7,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,1144d45c-51cf-4ffd-a649-0cd8d1f55164,1709,,,"[90.2, 30.8]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,87,France,771,"['964d1472-0285-4797-b11d-6adff3a59a67', '96d25cd9-7df6-49c9-8abf-c7ef92d52ea8']",7,,,,,,,,,,,,,,,,France,771,00:43:07.246,Ball Receipt*,True,,,,,,90.2,30.8,,,,,,,,,,Austria vs France,Austria,France
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,acf6d990-0f75-497e-aafc-556dd0b480d3,1711,,,"[97.9, 23.1]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,87,France,771,['554f2258-ddac-4f6f-a7c8-aa0f8aeca05f'],7,,,,,,,,,,,,,,,,France,771,00:43:07.327,Ball Receipt*,,,,,,,97.9,23.1,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,c80ccb81-5bd9-481d-8115-2cd99681182a,1715,,,"[33.4, 49.0]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Center Attacking Midfield,87,France,771,"['0163fc96-6887-40b5-856f-579630b3a658', 'f6810e1f-38db-436e-b10b-4ad25771ec47']",9,,,,,,,,,,,,,,,,Austria,915,00:43:09.644,Ball Receipt*,True,,,,,,33.4,49.0,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,cb287739-2c0b-45d8-9ac7-a7263e1b3a1f,1719,,,"[45.2, 40.7]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,87,France,771,['9f8505d7-65b0-4937-b38b-9d5c9180cf7e'],13,,,,,,,,,,,,,,,,France,771,00:43:13.936,Ball Receipt*,,,,,,,45.2,40.7,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a39c93b-d924-4223-9f12-fc3c408847d1,1722,,,"[48.1, 73.7]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,87,France,771,['ff2a90e0-104c-430c-bb2a-a14974c38c82'],20,,,,,,,,,,,,,,,,France,771,00:43:20.208,Ball Receipt*,,,,,,,48.1,73.7,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,7a53e2e8-9563-40f1-96a7-331563a150f5,1725,,,"[63.8, 64.4]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,87,France,771,['071046c3-8e44-479a-8e51-6ce79d5f144b'],22,,,,,,,,,,,,,,,,France,771,00:43:22.089,Ball Receipt*,,,,,,,63.8,64.4,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,3005b097-36d4-4a24-877a-67eb403731f4,1727,,,"[52.8, 65.3]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,87,France,771,['d6d608f1-9ea1-48e4-8a56-567cdedc809c'],23,,,,,,,,,,,,,,,,France,771,00:43:23.300,Ball Receipt*,,,,,,,52.8,65.3,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,8cae5fbd-567d-4ea7-81fe-1b1fc857adcd,1730,,,"[58.0, 56.1]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,87,France,771,['eb8612ea-2a95-453b-a6f2-ebfae705e9b6'],25,,,,,,,,,,,,,,,,France,771,00:43:25.078,Ball Receipt*,,,,,,,58.0,56.1,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f5e3a9a-3520-47ab-a1d6-fa31068f0469,1733,,,"[46.2, 61.3]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,87,France,771,['3187e9f5-4e9d-4b44-aa32-e9ab81949c02'],26,,,,,,,,,,,,,,,,France,771,00:43:26.438,Ball Receipt*,,,,,,,46.2,61.3,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,07b25144-2a5f-44d4-972e-b0d646524cf4,1736,,,"[54.5, 55.1]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,87,France,771,['d8f62f45-3843-44fc-8612-03d473c55c32'],29,,,,,,,,,,,,,,,,France,771,00:43:29.108,Ball Receipt*,,,,,,,54.5,55.1,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,ce988701-7040-41ac-92d8-141be142d2c2,1738,,,"[45.0, 25.2]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Saliba,17592.0,Left Center Back,87,France,771,['cab0bd6b-f7c1-40ab-9963-29fb7e3f2829'],31,,,,,,,,,,,,,,,,France,771,00:43:31.158,Ball Receipt*,,,,,,,45.0,25.2,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2b4191b-99b2-414b-bed3-32670e241325,1741,,,"[57.0, 3.3]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,87,France,771,['23a3ab34-8c67-4546-afcd-f70bd86053be'],34,,,,,,,,,,,,,,,,France,771,00:43:34.181,Ball Receipt*,,,,,,,57.0,3.3,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,bb332a1e-2d7f-4d47-9f31-f213b7aa284c,1744,,,"[68.8, 1.6]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Thuram,2972.0,Left Wing,87,France,771,['b5c8b203-9e4e-4f0a-b7e1-f90699f383be'],35,,,,,,,,,,,,,,,,France,771,00:43:35.890,Ball Receipt*,,,,,,,68.8,1.6,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,599e2d2e-f103-4508-af8e-1e43f4dd313e,1746,,,"[56.4, 3.7]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,87,France,771,['903f20fd-2e98-4aba-81dc-2ae2994ce03f'],37,,,,,,,,,,,,,,,,France,771,00:43:37.343,Ball Receipt*,,,,,,,56.4,3.7,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,8c853045-d7b5-4c0e-bc1d-fbf27a4712c3,1749,,,"[46.7, 11.1]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Saliba,17592.0,Left Center Back,87,France,771,['ff478191-45f4-45f2-94ca-fa1476647176'],38,,,,,,,,,,,,,,,,France,771,00:43:38.967,Ball Receipt*,,,,,,,46.7,11.1,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e9f9249-6642-4b3a-95af-5530205c5dde,1752,,,"[44.8, 42.7]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,87,France,771,['e9d084e6-952f-4df1-8636-502fe2af1c02'],42,,,,,,,,,,,,,,,,France,771,00:43:42.597,Ball Receipt*,,,,,,,44.8,42.7,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,5578c220-7f23-4241-a723-feca3954099a,1755,,,"[46.3, 62.6]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,87,France,771,['8c05a231-2783-4c09-8e8c-fbfef42fd203'],44,,,,,,,,,,,,,,,,France,771,00:43:44.931,Ball Receipt*,,,,,,,46.3,62.6,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,f61dbd1a-76a4-4ffb-8bdf-b3197d487a7b,1758,,,"[42.9, 49.4]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Right Center Back,87,France,771,['f71c77d9-7c24-4d12-b3b0-6e66a9243d39'],47,,,,,,,,,,,,,,,,France,771,00:43:47.316,Ball Receipt*,,,,,,,42.9,49.4,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,549f76ee-275d-4aae-b955-2f389c9c5530,1762,,,"[55.0, 34.3]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N'Golo Kanté,3961.0,Right Defensive Midfield,87,France,771,"['32962561-35fd-448e-a232-135609e86fd8', '90ae11ad-6fd0-4b12-a973-868b319553d1']",49,,,,,,,,,,,,,,,,France,771,00:43:49.407,Ball Receipt*,True,,,,,,55.0,34.3,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc4da9bf-c8b3-40a3-9d2d-4038b9e5f8e9,1764,,,"[34.9, 22.3]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Saliba,17592.0,Left Center Back,87,France,771,['20663cb0-1e34-4777-9304-a2fa28af013e'],51,,,,,,,,,,,,,,,,France,771,00:43:51.189,Ball Receipt*,,,,,,,34.9,22.3,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,405d8729-d8a2-4983-b24b-0e57915fb188,1767,,,"[15.3, 42.9]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mike Maignan,3761.0,Goalkeeper,87,France,771,['dd814b90-7b28-4e5f-a929-bff388c9cc6c'],54,,,,,,,,,,,,,,,,France,771,00:43:54.078,Ball Receipt*,,,,,,,15.3,42.9,,,,,,,,,,Austria vs France,Austria,France
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,0e512d3c-d9bb-4e95-a50b-8f3a002ed4bc,1771,,,"[63.0, 69.1]",3930165,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,87,France,771,['919120fd-538e-43d3-bd5e-14f2081b5999'],59,,,,,,,,,,,,,,,,France,771,00:43:59.371,Ball Receipt*,,,,,,,63.0,69.1,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,20d14790-e895-491a-946e-ad98198f91e9,1773,,,"[39.0, 12.4]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Wöber,8068.0,Left Center Back,88,Austria,915,['2ddc06c8-ec5f-4043-942f-52384c7e56b4'],4,,,,,,,,,,,,,,,,Austria,915,00:44:04.769,Ball Receipt*,,,,,,,39.0,12.4,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,fd0446d1-a678-497e-936e-a633106df59d,1775,,,"[40.6, 28.5]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Danso,11820.0,Right Center Back,88,Austria,915,['c633d783-7ff9-4c47-a77e-45b73e7733e7'],6,,,,,,,,,,,,,,,,Austria,915,00:44:06.913,Ball Receipt*,,,,,,,40.6,28.5,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,c03bdfec-34a8-4110-986e-b79e26e12141,1778,,,"[56.0, 35.6]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,88,Austria,915,['63477ee4-c5d8-4e2a-a2f6-ca7fdbd9e8e9'],10,,,,,,,,,,,,,,,,Austria,915,00:44:10.126,Ball Receipt*,,,,,,,56.0,35.6,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,be0dcd96-28c8-4911-8273-aab429bb7b24,1781,,,"[50.7, 29.5]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Danso,11820.0,Right Center Back,88,Austria,915,['1f036ed6-e2b5-456d-b17d-030541d75dd6'],12,,,,,,,,,,,,,,,,Austria,915,00:44:12.635,Ball Receipt*,,,,,,,50.7,29.5,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,a31b3986-149a-4bc8-8100-00f7613233c9,1784,,,"[72.4, 3.7]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Mwene,13315.0,Left Back,88,Austria,915,['17e7cb0f-4dcd-41a7-8421-aa1de1217843'],17,,,,,,,,,,,,,,,,Austria,915,00:44:17.753,Ball Receipt*,,,,,,,72.4,3.7,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,df0e9844-49bc-4211-bd96-b583f0a44726,1787,,,"[58.8, 13.4]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Wöber,8068.0,Left Center Back,88,Austria,915,['17d3a977-8637-499c-a223-1484a2024acd'],21,,,,,,,,,,,,,,,,Austria,915,00:44:21.334,Ball Receipt*,,,,,,,58.8,13.4,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,8cbd28ed-21a4-4857-9a8a-b5979354f08f,1790,,,"[60.4, 23.9]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,88,Austria,915,['e2a9f669-1b45-4497-a3a8-e4d4e245512a'],22,,,,,,,,,,,,,,,,Austria,915,00:44:22.799,Ball Receipt*,,,,,,,60.4,23.9,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee896c7-70d9-4834-be4a-fab69db49955,1794,,,"[55.2, 12.2]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Wöber,8068.0,Left Center Back,88,Austria,915,['ab862a34-913c-4049-bc50-6986986d8333'],25,,,,,,,,,,,,,,,,Austria,915,00:44:25.048,Ball Receipt*,,,,,,,55.2,12.2,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e68a3d9-9ed0-4b00-aee0-90ea980ddde3,1796,,,"[47.2, 34.5]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Danso,11820.0,Right Center Back,88,Austria,915,['5349da12-0c0c-4bf5-8ac2-2cddf57b6fa8'],27,,,,,,,,,,,,,,,,Austria,915,00:44:27.299,Ball Receipt*,,,,,,,47.2,34.5,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,30520794-ea97-42fe-a91f-861b5ad38f2a,1799,,,"[53.4, 58.5]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,88,Austria,915,['401c225b-facd-4c59-b622-7e8f8de58cd6'],30,,,,,,,,,,,,,,,,Austria,915,00:44:30.865,Ball Receipt*,,,,,,,53.4,58.5,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,27b9ebc6-4473-4f10-848c-18fbf38fd70b,1803,,,"[70.4, 45.1]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christoph Baumgartner,24977.0,Center Attacking Midfield,88,Austria,915,"['77d1a489-ddc8-42ba-9130-bd70b1fd329a', '7831e65a-5454-4440-9578-b2f5bd77780d']",33,,,,,,,,,,,,,,,,Austria,915,00:44:33.455,Ball Receipt*,True,,,,,,70.4,45.1,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,2495bf73-c414-444a-b1b7-22ed75ad770e,1806,,,"[61.6, 59.7]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,88,Austria,915,['c89d6bee-1b06-4e44-9491-ee03f8842944'],35,,,,,,,,,,,,,,,,Austria,915,00:44:35.458,Ball Receipt*,,,,,,,61.6,59.7,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,c784be60-c97b-46ff-8e73-434fbeabdf51,1809,,,"[55.7, 35.3]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,88,Austria,915,['def60e49-74f2-4eea-a519-f9b7b5ad7562'],42,,,,,,,,,,,,,,,,Austria,915,00:44:42.936,Ball Receipt*,,,,,,,55.7,35.3,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f2681f1-f759-46b2-96a2-70ccad1c22d3,1812,,,"[76.1, 26.8]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Wöber,8068.0,Left Center Back,88,Austria,915,['7ff89735-7fe2-47aa-9380-eba0d14d1464'],52,,,,,,,,,,,,,,,,Austria,915,00:44:52.848,Ball Receipt*,,,,,,,76.1,26.8,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,2d0d50ad-b9a7-44a9-bde1-beb5207cec1d,1815,,,"[76.8, 36.4]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Defensive Midfield,88,Austria,915,['75612ff3-2d56-45a3-a56a-d696cd692630'],56,,,,,,,,,,,,,,,,Austria,915,00:44:56.938,Ball Receipt*,,,,,,,76.8,36.4,,,,,,,,,,Austria vs France,Austria,France
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,57a4cfcc-e84a-45e7-ad51-67c7de9f5eee,1817,,,"[83.6, 26.8]",3930165,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Sabitzer,8518.0,Left Wing,88,Austria,915,['df513d10-c5b6-469a-8e35-a97a4fd6b13f'],58,,,,,,,,,,,,,,,,Austria,915,00:44:58.826,Ball Receipt*,,,,,,,83.6,26.8,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e275fc3-4009-4676-ad44-b8d0ef6a7d6a,1819,,,"[47.9, 63.2]",3930165,45,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ousmane Dembélé,5477.0,Right Wing,89,France,771,['7585ba90-5fc9-4dbb-8efd-0eb83d0b9703'],0,,,,,,,,,,,,,,,,France,771,00:45:00.270,Ball Receipt*,,,,,,,47.9,63.2,,,,,,,,,,Austria vs France,Austria,France
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,907dcb51-cc64-4a7f-993c-8b51ef19ecbc,1824,,,"[59.3, 55.1]",3930165,45,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Antoine Griezmann,5487.0,Center Attacking Midfield,89,France,771,['fc760385-390b-4725-8c81-2a970921fb4b'],2,,,,,,,,,,,,,,,,France,771,00:45:02.788,Ball Receipt*,,,,,,,59.3,55.1,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,e206bb2b-29cd-4290-ad62-73ef9d1b0241,1828,,,"[62.7, 52.4]",3930165,45,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Antoine Griezmann,5487.0,Center Attacking Midfield,89,France,771,['e47f46b2-be03-4d11-9509-3a3ca0161a24'],5,,,,,,,,,,,,,,,,France,771,00:45:05.130,Ball Receipt*,,,,,,,62.7,52.4,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,557bd3c5-8204-4767-ab2e-ebb921960d94,1831,,,"[97.5, 48.7]",3930165,45,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kylian Mbappé Lottin,3009.0,Center Forward,89,France,771,['8f91e7cf-300b-4957-8289-f1e969ea287d'],7,,,,,,,,,,,,,,,,France,771,00:45:07.178,Ball Receipt*,,,,,,,97.5,48.7,,,,,,,,,,Austria vs France,Austria,France
,,,,,,,,,,,,,,,,,,,,,,,,,,,139f14e8-f31b-46f2-8929-0f3d4cbbb945,1838,,,"[27.6, 53.9]",3930165,45,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Konrad Laimer,8506.0,Right Wing,90,Austria,915,['4ca52951-cbb6-4a0b-9534-c5826241dc7e'],15,,,,,,,,,,,,,,,,Austria,915,00:45:15.539,Ball Receipt*,,,,,,,27.6,53.9,,,,,,,,,,Austria vs France,Austria,France
