50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,1.024759,,,,,,,,,,,,1d6a37b7-e8a0-422e-a4b8-d84d568b6291,2884,,,"[65.0, 68.4]",3930174,70,,,,,2.4604661,,Right Foot,,,,"[55.5, 76.1]",,Ground Pass,,12.228655,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,2,From Throw In,Rúben Diogo Da Silva Neves,9927.0,Left Defensive Midfield,117,Portugal,780,['06900170-e0d7-4567-acbf-f286f9c468d6'],11,,,,,,,,,,,,,,,,Portugal,780,00:25:11.179,Pass,,,,,,,65.0,68.4,55.5,76.1,,,,,,55.5,76.1,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,2.616864,,,,,,,,,,,,c83136c8-7cc6-490c-8d9c-27afaa2cf90f,2888,,,"[51.8, 71.8]",3930174,70,,,,,-2.6522844,,Right Foot,,,,"[11.8, 50.5]",,Ground Pass,,45.317657,,,,,Diogo Meireles Costa,32975.0,,,,,,,2,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,117,Portugal,780,"['c9b54ab3-a935-45d2-977b-2bdf734a9329', 'd8e28cf1-9613-4c12-8b6c-82fc9ae3d4a5']",15,,,,,,,,,,,,,,,,Portugal,780,00:25:15.067,Pass,True,,,,,,51.8,71.8,11.8,50.5,,,,,,11.8,50.5,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,5.243762,,,,,,,,,,,,70705bb6-a694-43fa-a5ef-4b9ba3bf8f1c,2892,,,"[14.6, 55.0]",3930174,70,,,,,-0.17965618,,Right Foot,,,,"[103.8, 38.8]",,High Pass,,90.65914,,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Throw In,Diogo Meireles Costa,32975.0,Goalkeeper,117,Portugal,780,"['7621f3cf-c5e7-468b-a52b-3ebe7f744b5a', 'af48adec-1f0c-4666-b49a-0ba529352884', 'f830f4e4-fdcd-4ad3-80db-bd437875e62b']",20,,,,,,,,,,,,,,,,Portugal,780,00:25:20.476,Pass,True,,,,,,14.6,55.0,103.8,38.8,,,,,,103.8,38.8,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.699565,,,,,,,,,,,,86e79772-d089-48e8-ac07-ad0331626cfe,2896,,,"[21.5, 48.7]",3930174,70,,,,,-0.89660007,,Right Foot,,,,"[39.4, 26.3]",,Ground Pass,,28.673508,,,,,İsmail Yüksek,78241.0,,,,,,,2,Regular Play,Altay Bayındır,30442.0,Goalkeeper,118,Turkey,909,['86f1cc8e-05ad-4b67-b484-8302df3aede4'],28,,,,,,,,,,,,,,,,Turkey,909,00:25:28.790,Pass,,,,,,,21.5,48.7,39.4,26.3,,,,,,39.4,26.3,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,2.133919,,,,,,,,,,,,f1f97d4a-2d81-430f-b0bf-c0a0ff1bcd93,2899,,,"[46.0, 24.4]",3930174,70,,,,,2.6429398,,Right Foot,,,,"[35.9, 29.9]",,Ground Pass,,11.500435,,,,,Abdülkerim Bardakcı,48383.0,,,,,,,2,Regular Play,İsmail Yüksek,78241.0,Right Defensive Midfield,118,Turkey,909,['02b93b51-c66a-4c92-aba7-2970667bed93'],34,,,,,,,,,,,,,,,,Turkey,909,00:25:34.770,Pass,,,,,,,46.0,24.4,35.9,29.9,,,,,,35.9,29.9,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.919824,,,,,,,,,,,,7f2cce52-b3b9-4dca-9638-aa48733181eb,2902,,,"[36.3, 30.5]",3930174,70,,,,,-1.3432288,,Left Foot,,,,"[38.5, 21.0]",,Ground Pass,,9.7514105,,,,,Arda Güler,116587.0,,,,,,,2,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,118,Turkey,909,['f1c9f4c6-309b-47be-879d-de09bf02eecc'],39,,,,,,,,,,,,,,,,Turkey,909,00:25:39.469,Pass,,,,,,,36.3,30.5,38.5,21.0,,,,,,38.5,21.0,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.788664,,,,,,,,,,,,79ee6625-8e5b-4499-aa5a-b05606f28f0d,2905,,,"[33.4, 24.5]",3930174,70,,,,,2.524905,,Left Foot,,,,"[12.1, 39.6]",,Ground Pass,,26.109385,,,,,Altay Bayındır,30442.0,,,,,,,2,Regular Play,Arda Güler,116587.0,Center Attacking Midfield,118,Turkey,909,['1969da37-1217-44ea-ad25-b69dea0cd9d5'],41,,,,,,,,,,,,,,,,Turkey,909,00:25:41.321,Pass,,,,,,,33.4,24.5,12.1,39.6,,,,,,12.1,39.6,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.420894,,,,,,,,,,,,1ec67576-3806-4865-be51-3915bc926a88,2909,,,"[13.7, 45.4]",3930174,70,,,,,0.98279375,,Right Foot,,,,"[24.1, 61.0]",,Ground Pass,,18.748867,,,,,Samet Akaydin,133305.0,,,,,,,2,Regular Play,Altay Bayındır,30442.0,Goalkeeper,118,Turkey,909,"['e77f9ab3-4ba0-496e-8ba5-98a215a634f5', 'ebbabca7-071f-47ed-8a7b-8911e7cfab2f']",45,,,,,,,,,,,,,,,,Turkey,909,00:25:45.450,Pass,True,,,,,,13.7,45.4,24.1,61.0,,,,,,24.1,61.0,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.897336,,,,,,,,,,,,421e8417-6381-4713-86bf-bdb286bdba2b,2913,,,"[25.4, 66.9]",3930174,70,,,,,0.87471217,,Right Foot,,,,"[31.5, 74.2]",,Ground Pass,,9.513149,,,,,Mehmet Zeki Çelik,10349.0,,,,,,,2,Regular Play,Samet Akaydin,133305.0,Right Center Back,118,Turkey,909,['855bf553-19bc-4899-910c-fab5dbd8bdd4'],47,,,,,,,,,,,,,,,,Turkey,909,00:25:47.715,Pass,,,,,,,25.4,66.9,31.5,74.2,,,,,,31.5,74.2,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.012822,,,,,,,,,,,,c2ac9046-4efc-42b9-8ef0-b1f42c18dc6b,2917,,,"[29.1, 74.1]",3930174,70,,,,,-2.9310207,,Left Foot,,,,"[16.0, 71.3]",,Ground Pass,,13.395895,,,,,Samet Akaydin,133305.0,,,,,,,2,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,118,Turkey,909,['e6c0b449-2df4-4678-b336-b81ca276c8c5'],50,,,,,,,,,,,,,,,,Turkey,909,00:25:50.628,Pass,,,,,,,29.1,74.1,16.0,71.3,,,,,,16.0,71.3,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.122133,,,,,,,,,,,,6aaa65c6-5149-41f2-a086-4a8da438f098,2920,,,"[16.0, 71.3]",3930174,70,,,,,-0.2489627,,Right Foot,,,,"[39.6, 65.3]",,Low Pass,,24.35077,,,Incomplete,,Arda Güler,116587.0,,,,,,,2,Regular Play,Samet Akaydin,133305.0,Right Center Back,118,Turkey,909,"['3b09e238-2c56-48e7-beda-54f7fcfc835a', 'b3a2fbc7-cd33-4d38-a3c9-812987622314']",51,,,,,,,,,,,,,,,,Turkey,909,00:25:51.722,Pass,,,,,,,16.0,71.3,39.6,65.3,,,,,,39.6,65.3,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.645428,,,,,,,,,,,,b3a2fbc7-cd33-4d38-a3c9-812987622314,2922,,,"[80.5, 14.8]",3930174,70,,,,,-0.67236847,,Head,,,,"[90.8, 6.6]",,High Pass,,13.165485,,,Incomplete,,Pedro Lomba Neto,23256.0,,,,,,Interception,2,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,118,Turkey,909,"['258cd683-0dfb-4868-b326-64bd90b1f303', '43ed43f4-eb4c-4eea-bf49-f3ad9313dedb', '6aaa65c6-5149-41f2-a086-4a8da438f098']",52,,,,,,,,,,,,,,,,Portugal,780,00:25:52.844,Pass,,,,,,,80.5,14.8,90.8,6.6,,,,,,90.8,6.6,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.856886,,,,,,,,,,,,258cd683-0dfb-4868-b326-64bd90b1f303,2925,,,"[29.3, 73.5]",3930174,70,,,,True,-0.06746502,,,,,,"[44.1, 72.5]",,High Pass,,14.833745,,,,,Barış Alper Yılmaz,134209.0,,,,,,Recovery,2,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,118,Turkey,909,"['037ccc29-e139-4f8a-b807-db7b8f70cedc', '3fde5222-1765-44f4-8e7e-dd3451bfe3ab', 'b3a2fbc7-cd33-4d38-a3c9-812987622314']",54,,,,,,,,,,,,,,,,Turkey,909,00:25:54.490,Pass,True,,,,,,29.3,73.5,44.1,72.5,,,,,,44.1,72.5,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.891784,,,,,,,,,,,,4e94a31c-f5ff-4af1-9387-9c76eaacdff8,2930,,,"[44.3, 74.2]",3930174,70,,,,,1.5707964,,Right Foot,,,,"[44.3, 77.9]",,Ground Pass,,3.7,,,,,Arda Güler,116587.0,,,,,,,2,Regular Play,Barış Alper Yılmaz,134209.0,Right Wing,118,Turkey,909,['d9d30a55-d1f4-430b-906a-546498fa3487'],58,,,,,,,,,,,,,,,,Turkey,909,00:25:58.808,Pass,,,,,,,44.3,74.2,44.3,77.9,,,,,,44.3,77.9,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.016932,,,,,,,,,,,,7063375c-7a43-4a8b-81a6-ae79dc8b03f4,2936,,,"[47.4, 80.0]",3930174,71,,True,,,-2.0158126,,,,,,"[44.3, 73.5]",,Low Pass,,7.201389,,,,,İsmail Yüksek,78241.0,,,,,,Throw-in,2,From Throw In,Mehmet Zeki Çelik,10349.0,Right Back,119,Turkey,909,['deb1d71a-98d4-47aa-83c4-55d0bfb67bf1'],11,,,,,,,,,,,,,,,,Turkey,909,00:26:11.798,Pass,,,,,,,47.4,80.0,44.3,73.5,,,,,,44.3,73.5,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.552262,,,,,,,,,,,,cf94befd-1656-49b9-8225-9ef0accf93c9,2938,,,"[44.3, 72.1]",3930174,71,,True,,,1.1784562,,Right Foot,,,,"[46.7, 77.9]",,Ground Pass,,6.276942,,,,,Mehmet Zeki Çelik,10349.0,,,,,,,2,From Throw In,İsmail Yüksek,78241.0,Right Defensive Midfield,119,Turkey,909,['6e99aee5-463f-4420-b46c-ae7bd1a46e24'],13,,,,,,,,,,,,,,,,Turkey,909,00:26:13.752,Pass,,,,,,,44.3,72.1,46.7,77.9,,,,,,46.7,77.9,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.648069,,,,,,,,,,,,87ece3d1-c574-471d-b159-358667c36965,2941,,,"[54.5, 77.9]",3930174,71,,,,,-0.6861988,,Right Foot,,,,"[66.1, 68.4]",,Ground Pass,,14.993666,,,,,Yusuf Yazıcı,29989.0,,,,,,,2,From Throw In,Mehmet Zeki Çelik,10349.0,Right Back,119,Turkey,909,['45efb632-79ac-4102-b8b7-240b694d9946'],16,,,,,,,,,,,,,,,,Turkey,909,00:26:16.200,Pass,,,,,,,54.5,77.9,66.1,68.4,,,,,,66.1,68.4,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.963398,,,,,,,,,,,,a159a725-a3a9-4d4e-b44b-968b2e8692be,2944,,,"[66.1, 68.2]",3930174,71,,,,,1.2120256,,Right Foot,,,,"[69.7, 77.8]",,Ground Pass,,10.252805,,,,,Arda Güler,116587.0,,,,,,,2,From Throw In,Yusuf Yazıcı,29989.0,Center Forward,119,Turkey,909,['4b20a5d4-fba0-4939-991b-0fea02400263'],16,,,,,,,,,,,,,,,,Turkey,909,00:26:16.928,Pass,,,,,,,66.1,68.2,69.7,77.8,,,,,,69.7,77.8,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.703905,,,,,,,,,,,,a65ea05b-93bb-4392-ba2d-3f82213b6dd4,2947,,,"[70.9, 77.8]",3930174,71,,,,,-1.4232283,,Left Foot,,,,"[72.0, 70.4]",,Ground Pass,,7.48131,,,,,Yusuf Yazıcı,29989.0,,,,,,,2,From Throw In,Arda Güler,116587.0,Center Attacking Midfield,119,Turkey,909,['3f6d4b40-54bc-4f40-adf5-9513931ace95'],19,,,,,,,,,,,,,,,,Turkey,909,00:26:19.342,Pass,,,,,,,70.9,77.8,72.0,70.4,,,,,,72.0,70.4,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.576713,,,,,,,,,,,,2c15a811-1f8c-4dc5-bd82-b4726a5edd8f,2951,,,"[74.9, 76.8]",3930174,71,,,,,-1.4743226,,Left Foot,,,,"[75.5, 70.6]",,Ground Pass,,6.228965,,,Incomplete,,Arda Güler,116587.0,,,,,,,2,From Throw In,Yusuf Yazıcı,29989.0,Center Forward,119,Turkey,909,"['a19ef82a-8b2b-488e-861d-53c7e6a53a12', 'ec9dec20-0fbc-4761-9b5b-97fd0482579b', 'f13084c6-bd45-4733-b86a-f3929c7903b1']",22,,,,,,,,,,,,,,,,Turkey,909,00:26:22.127,Pass,True,,,,,,74.9,76.8,75.5,70.6,,,,,,75.5,70.6,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.50293,,,,,,,,,,,,699b0900-b245-4cca-986b-3db175690491,2956,,,"[44.6, 10.3]",3930174,71,,,,,-0.9760371,,Right Foot,,,,"[49.2, 3.5]",,Ground Pass,,8.20975,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,120,Portugal,780,"['a48a24e7-cb92-48ff-9f11-742f560d21f1', 'bf547120-1ea1-4623-9684-f5503de6fcc2']",23,,,,,,,,,,,,,,,,Portugal,780,00:26:23.058,Pass,True,,,,,,44.6,10.3,49.2,3.5,,,,,,49.2,3.5,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.329953,,,,,,,,,,,,498526b8-2cb3-4196-bb62-1cfa3e14cbc2,2959,,,"[50.4, 3.7]",3930174,71,,,,,1.5707964,,Right Foot,,,,"[50.4, 7.6]",,Ground Pass,,3.9,,,,,Pedro Lomba Neto,23256.0,,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,120,Portugal,780,['2f4960d4-962a-4a64-952e-d1330e5acefc'],23,,,,,,,,,,,,,,,,Portugal,780,00:26:23.572,Pass,,,,,,,50.4,3.7,50.4,7.6,,,,,,50.4,7.6,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.020773,,,,,,,,,,,,fc8d2996-03f6-4e34-8465-42b692bc1fe0,2967,,,"[52.8, 25.8]",3930174,71,,,,,-1.5643448,,Right Foot,,,,"[52.9, 10.3]",,Ground Pass,,15.500322,,,,,Nuno Mendes,41092.0,,,,,,Free Kick,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,121,Portugal,780,['243871d8-8eb7-4693-a53d-ef7d9c8f72c9'],55,,,,,,,,,,,,,,,,Portugal,780,00:26:55.767,Pass,,,,,,,52.8,25.8,52.9,10.3,,,,,,52.9,10.3,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,dca9a80c-423c-4f90-8260-7299a99771a9,2970,,,"[52.9, 10.3]",3930174,71,,,,,-0.3453008,,Left Foot,,,,"[66.8, 5.3]",,Ground Pass,,14.771933,,,,,Pedro Lomba Neto,23256.0,,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Back,121,Portugal,780,['63815f5d-cdac-4701-9c9b-f971745568e6'],57,,,,,,,,,,,,,,,,Portugal,780,00:26:57.907,Pass,,,,,,,52.9,10.3,66.8,5.3,,,,,,66.8,5.3,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.911361,,,,,,,,,,,,bffe8b4d-4cba-43bc-92a2-cb6a7f9ff5c6,2974,,,"[81.3, 21.5]",3930174,72,,,,,0.12659213,,Right Foot,,,,"[97.8, 23.6]",,Ground Pass,,16.633099,,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,Through Ball,True,,2,From Free Kick,Pedro Lomba Neto,23256.0,Left Wing,121,Portugal,780,"['4deb3462-6796-4bbd-ae55-a0161dbd1d93', 'a056fe88-3821-4603-a023-e81d6a82dcaf', 'b7807bae-6c61-4e42-993a-2280f9a62f45']",2,,,,,,,,,,,,,,,,Portugal,780,00:27:02.567,Pass,True,,,,,,81.3,21.5,97.8,23.6,,,,,,97.8,23.6,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.272456,,,,,,,,,,,,c2d6a6fd-9448-45be-8187-627c06d78832,2979,,,"[114.8, 21.7]",3930174,72,,,,,1.6078165,,Left Foot,,,,"[114.6, 27.1]",,Ground Pass,,5.4037023,,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,2,From Free Kick,Pedro Lomba Neto,23256.0,Left Wing,121,Portugal,780,"['51f03516-f3f1-4198-a26d-79b46ba4bc50', '56c6e524-a4a5-40ce-996f-5816dea6804b']",7,,,,,,,,,,,,,,,,Portugal,780,00:27:07.528,Pass,,,,,,,114.8,21.7,114.6,27.1,,,,,,114.6,27.1,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.046375,,,,,,,,,,,,542ba865-62bb-4f8c-92b8-3af0d4b8cee4,2984,,,"[118.5, 18.7]",3930174,72,,,,,1.7790718,,Left Foot,True,,,"[114.4, 38.1]",,Low Pass,,19.828514,,,Incomplete,,Nélson Cabral Semedo,6374.0,,,,,,,2,From Free Kick,Pedro Lomba Neto,23256.0,Left Wing,121,Portugal,780,"['4445f6ce-ace4-4072-836f-7740d7332959', '7524a8a9-e2b7-46af-8a00-88b3768156a7']",11,,,,,,,,,,,,,,,,Portugal,780,00:27:11.130,Pass,,,,,,,118.5,18.7,114.4,38.1,,,,,,114.4,38.1,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,0.833392,,,,,,,,,,,,61908b40-8ac8-42fc-93f8-0ad8d744b248,2991,,,"[77.1, 47.2]",3930174,72,,,,,-0.4160645,,Right Foot,,,,"[81.4, 45.3]",,Ground Pass,,4.7010636,,,,,Rúben Diogo Da Silva Neves,9927.0,,,,,,,2,From Free Kick,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,121,Portugal,780,"['5fa138ac-b1dc-4325-a724-e6448f2d191f', 'dba96ff3-bc3c-4075-92a1-7e18c7ba2a5f']",18,,,,,,,,,,,,,,,,Portugal,780,00:27:18.650,Pass,True,,,,,,77.1,47.2,81.4,45.3,,,,,,81.4,45.3,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.604411,,,,,,,,,,,,fa400553-27c4-40b1-bd5a-46a0bb44f856,2994,,,"[77.7, 49.0]",3930174,72,,,,,2.0637856,,Right Foot,,,,"[67.6, 67.8]",,Ground Pass,,21.341274,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,2,From Free Kick,Rúben Diogo Da Silva Neves,9927.0,Left Defensive Midfield,121,Portugal,780,['1757ad90-7328-48cd-a5a3-d13166fd25af'],20,,,,,,,,,,,,,,,,Portugal,780,00:27:20.474,Pass,,,,,,,77.7,49.0,67.6,67.8,,,,,,67.6,67.8,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.50877,,,,,,,,,,,,644f1d13-0dbb-4ef1-a585-2958bdfe748f,2997,,,"[67.6, 68.9]",3930174,72,,,,,0.55038595,,Right Foot,,,,"[80.8, 77.0]",,Ground Pass,,15.487091,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,2,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,121,Portugal,780,['8d4fc60e-5c22-46d9-a866-8786f886046e'],22,,,,,,,,,,,,,,,,Portugal,780,00:27:22.530,Pass,,,,,,,67.6,68.9,80.8,77.0,,,,,,80.8,77.0,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.148311,,,,,,,,,,,,ba3fd2c6-be09-4f4d-accb-ca388afeeb54,3000,,,"[78.1, 77.5]",3930174,72,,,,,-1.8673421,,Left Foot,,,,"[74.8, 66.7]",,Ground Pass,,11.292918,,,,,Rúben Diogo Da Silva Neves,9927.0,,,,,,,2,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,121,Portugal,780,['661f915c-ce86-485b-adb3-8a42b98a942c'],25,,,,,,,,,,,,,,,,Portugal,780,00:27:25.248,Pass,,,,,,,78.1,77.5,74.8,66.7,,,,,,74.8,66.7,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.641996,,,,,,,,,,,,5e20258d-16a1-47f6-b708-a09384ff47d9,3003,,,"[74.4, 66.0]",3930174,72,,,,,2.714965,,Right Foot,,,,"[53.5, 75.5]",,Ground Pass,,22.957787,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,2,From Free Kick,Rúben Diogo Da Silva Neves,9927.0,Left Defensive Midfield,121,Portugal,780,['22fa8a10-c89e-43d4-ae5e-14ffd7323c48'],26,,,,,,,,,,,,,,,,Portugal,780,00:27:26.516,Pass,,,,,,,74.4,66.0,53.5,75.5,,,,,,53.5,75.5,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.239213,,,,,,,,,,,,f747edc7-f9e3-4127-bc6a-c0a45f587c21,3012,,,"[51.4, 63.2]",3930174,75,,,,,1.1878976,,Right Foot,,,,"[57.2, 77.6]",,Ground Pass,,15.524175,,,,,Nélson Cabral Semedo,6374.0,,,,,,,2,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,124,Portugal,780,['42ecc842-e356-4a2b-afc3-8155b328da7f'],40,,,,,,,,,,,,,,,,Portugal,780,00:30:40.241,Pass,,,,,,,51.4,63.2,57.2,77.6,,,,,,57.2,77.6,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.641681,,,,,,,,,,,,86c73fa6-09cb-4787-9e87-1971d1327511,3015,,,"[62.9, 76.7]",3930174,75,,,,,-3.0961695,,Right Foot,,,,"[40.9, 75.7]",,Ground Pass,,22.022715,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,124,Portugal,780,['d7a8ac26-f10e-42c8-8ca5-e6793cb32314'],44,,,,,,,,,,,,,,,,Portugal,780,00:30:44.830,Pass,,,,,,,62.9,76.7,40.9,75.7,,,,,,40.9,75.7,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.612954,,,,,,,,,,,,034f5cac-b15f-46df-8cb9-22fc2d610fcd,3018,,,"[40.1, 75.3]",3930174,75,,,,,-2.0401149,,Right Foot,,,,"[29.4, 54.2]",,Ground Pass,,23.65798,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,2,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,124,Portugal,780,['272fae08-5031-4627-8acb-a198dcebbcb5'],47,,,,,,,,,,,,,,,,Portugal,780,00:30:47.145,Pass,,,,,,,40.1,75.3,29.4,54.2,,,,,,29.4,54.2,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.640793,,,,,,,,,,,,a24d249f-9d6f-4ae4-adff-9fb2897a1ae1,3022,,,"[42.3, 33.3]",3930174,75,,,,,-1.8311436,,Right Foot,,,,"[35.8, 8.9]",,Ground Pass,,25.25094,,,,,Nuno Mendes,41092.0,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,124,Portugal,780,"['4a21be20-2a71-4339-b626-607ec55c9c67', 'b853e29e-e893-4579-a36c-42636fc3753d']",52,,,,,,,,,,,,,,,,Portugal,780,00:30:52.358,Pass,True,,,,,,42.3,33.3,35.8,8.9,,,,,,35.8,8.9,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.146398,,,,,,,,,,,,71646b50-1d89-4405-99b4-e02fcb52479a,3025,,,"[36.2, 7.1]",3930174,75,,,,,0.15887073,,Left Foot,,,,"[54.3, 10.0]",,Ground Pass,,18.330849,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,2,Regular Play,Nuno Mendes,41092.0,Left Back,124,Portugal,780,['f45c2c23-2aba-4d3c-849d-b8f4b60e0284'],55,,,,,,,,,,,,,,,,Portugal,780,00:30:55.559,Pass,,,,,,,36.2,7.1,54.3,10.0,,,,,,54.3,10.0,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.632747,,,,,,,,,,,,e263327c-bb20-479b-a6c7-fb8abe308781,3032,,,"[92.6, 7.6]",3930174,76,,,,,0.10574929,,Right Foot,,,,"[110.5, 9.5]",,Ground Pass,,18.000555,,,,,Pedro Lomba Neto,23256.0,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,124,Portugal,780,['01d1ca01-875b-4ab3-8153-72221fc6123c'],2,,,,,,,,,,,,,,,,Portugal,780,00:31:02.906,Pass,,,,,,,92.6,7.6,110.5,9.5,,,,,,110.5,9.5,Turkey vs Portugal,Turkey,Portugal
,,,,,,,,,,,,,,,,,,1.224348,,,,,,,,,,,,14524224-a506-47ae-a4c4-0995c8983b12,3043,,,"[8.8, 69.8]",3930174,76,,,,,0.17577328,,Right Foot,,,,"[34.7, 74.4]",,Low Pass,,26.305323,,,,,Arda Güler,116587.0,,,,,,,2,Regular Play,Merih Demiral,23558.0,Right Center Back,124,Portugal,780,['787db692-e4af-4434-892b-5cf27f0ecb07'],9,,,,,,,,,,,,,,,,Turkey,909,00:31:09.960,Pass,,,,,,,8.8,69.8,34.7,74.4,,,,,,34.7,74.4,Turkey vs Portugal,Turkey,Portugal
