50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,"[84.6, 3.2]",,,,,,,,,,,,0.372996,,,,,,,,,,,,,,,56a18274-1903-48b9-9422-ae5f64b5b456,1770,,,"[84.9, 2.6]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Jurásek,134272.0,Left Wing Back,88,Czech Republic,912,"['0152e844-4ad9-491d-9af2-343cec1b311d', 'a14dcabf-7819-42be-991b-09189814ca28', 'a270eca9-d121-4caf-9249-f9709bb0a432']",5,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:05.653,Carry,True,,,,,,84.9,2.6,,,84.6,3.2,,,,84.6,3.2,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[73.1, 19.0]",,,,,,,,,,,,2.393863,,,,,,,,,,,,,,,7971f305-721c-454a-9cf5-c2d6a4df2ca0,1773,,,"[70.0, 16.0]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,88,Czech Republic,912,"['90438fe1-f182-451f-a96b-7fac6e05dd35', 'dbdefe62-30ba-4688-9c8f-db8ae5d8cd5c']",7,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:07.803,Carry,,,,,,,70.0,16.0,,,73.1,19.0,,,,73.1,19.0,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[84.4, 4.1]",,,,,,,,,,,,1.898858,,,,,,,,,,,,,,,087bad7f-751d-40fc-b0bc-c7cdaa0d7f04,1776,,,"[81.6, 4.5]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Hranáč,81330.0,Center Back,88,Czech Republic,912,"['c8787ce2-e844-487b-8d21-0cfb7c23796a', 'd5edbcd9-0324-4732-9b17-7f6e4d86d979', 'fb8d7adc-25d1-429d-a94f-8e4d2fd9caea']",11,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:11.881,Carry,True,,,,,,81.6,4.5,,,84.4,4.1,,,,84.4,4.1,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[62.1, 18.7]",,,,,,,,,,,,1.070852,,,,,,,,,,,,,,,a3d244d4-d989-4950-8141-781b64388e0a,1780,,,"[61.4, 17.3]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,88,Czech Republic,912,"['e5f80a77-38aa-4d7f-80ca-a171cd7e092b', 'f0326184-bf8c-4571-b95f-2e23579e44ee']",15,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:15.800,Carry,,,,,,,61.4,17.3,,,62.1,18.7,,,,62.1,18.7,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[64.7, 47.6]",,,,,,,,,,,,1.002094,,,,,,,,,,,,,,,ba3cb316-23b9-4bd8-917e-22048f301077,1783,,,"[64.6, 43.8]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Center Back,88,Czech Republic,912,"['ace9a809-634a-4d4e-8518-f433f8ca76b9', 'ec84148b-5b97-45a5-b927-b0f1335eed70']",18,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:18.399,Carry,,,,,,,64.6,43.8,,,64.7,47.6,,,,64.7,47.6,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[84.0, 59.2]",,,,,,,,,,,,4.509352,,,,,,,,,,,,,,,c2f7f221-eb23-4d8a-be43-ed6cbae48b52,1786,,,"[84.1, 77.7]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Václav Černý,8116.0,Right Attacking Midfield,88,Czech Republic,912,"['a26b10fa-68b3-4d5c-99f6-6686a850817f', 'fe84f2b2-9e74-4735-b034-e9b9cee46e9b']",21,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:21.208,Carry,,,,,,,84.1,77.7,,,84.0,59.2,,,,84.0,59.2,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[43.2, 18.1]",,,,,,,,,,,,1.053754,,,,,,,,,,,,,,,4a73afe9-7372-4cd4-a407-0fd5edbe88b5,1794,,,"[42.4, 18.5]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Hranáč,81330.0,Center Back,90,Czech Republic,912,"['297e4ed1-ed5d-4d3e-8052-03fead8a39f6', 'f8ca26fe-7b14-46bc-85cd-310978db2dc0']",54,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:54.464,Carry,,,,,,,42.4,18.5,,,43.2,18.1,,,,43.2,18.1,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[63.4, 10.8]",,,,,,,,,,,,1.261978,,,,,,,,,,,,,,,ab3137f1-531c-4fb4-a972-475c47ec2c8b,1797,,,"[57.6, 11.6]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,90,Czech Republic,912,"['035baaec-1eb0-4b50-8157-fbd7a6ef2474', 'f6f9f91b-d174-477a-8526-dd6ae322b787']",57,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:57.198,Carry,,,,,,,57.6,11.6,,,63.4,10.8,,,,63.4,10.8,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[78.0, 4.5]",,,,,,,,,,,,0.803356,,,,,,,,,,,,,,,f6fd2145-6df0-488f-8f18-dce9b74cb8bd,1800,,,"[77.5, 4.7]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Jurásek,134272.0,Left Wing Back,90,Czech Republic,912,"['69ad4434-8d43-4f8f-9f21-d64e6694dc25', 'a43fc85e-db0f-4fe7-b568-e28701ec1c28']",59,,,,,,,,,,,,,,,,,Czech Republic,912,00:04:59.908,Carry,,,,,,,77.5,4.7,,,78.0,4.5,,,,78.0,4.5,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[76.6, 5.1]",,,,,,,,,,,,1.415311,,,,,,,,,,,,,,,b26e040b-6fdd-44f7-9288-e885df2ca984,1805,,,"[79.0, 5.3]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Jurásek,134272.0,Left Wing Back,90,Czech Republic,912,"['a4af3db4-075f-4ad3-b53a-ae0940247ed0', 'fe662639-57cc-4fc1-8589-484172af5bdf']",1,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:01.353,Carry,,,,,,,79.0,5.3,,,76.6,5.1,,,,76.6,5.1,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[71.6, 15.2]",,,,,,,,,,,,1.841531,,,,,,,,,,,,,,,80fc1c7f-17da-425a-92cf-dcd5caf87b4a,1808,,,"[69.1, 10.4]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,90,Czech Republic,912,"['55affc8c-5d62-4866-947e-3bb4deb85b6a', 'daab9bac-d152-4ddd-9330-721269b68d8e']",3,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:03.887,Carry,,,,,,,69.1,10.4,,,71.6,15.2,,,,71.6,15.2,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[72.1, 45.9]",,,,,,,,,,,,2.343747,,,,,,,,,,,,,,,49fc46f6-7adc-4441-8c23-f2b53a96c512,1811,,,"[64.6, 44.1]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Hranáč,81330.0,Center Back,90,Czech Republic,912,"['589dfe08-bfcd-4e09-8573-bd5690da08d9', '7dace361-0cfd-4c5f-8929-c1ff440545a6']",8,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:08.302,Carry,,,,,,,64.6,44.1,,,72.1,45.9,,,,72.1,45.9,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[110.1, 3.8]",,,,,,,,,,,,0.082738005,,,,,,,,,,,,,,,1156764f-db13-4fe8-9661-354ee04f03a5,1814,,,"[110.5, 3.8]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Jurásek,134272.0,Left Wing Back,90,Czech Republic,912,"['3e4b2119-279f-4a73-b07b-9ccb0cabeb62', 'c7c17682-3e21-4c4f-a0f7-87c9551f1dbe']",13,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:13.567,Carry,,,,,,,110.5,3.8,,,110.1,3.8,,,,110.1,3.8,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[102.5, 15.4]",,,,,,,,,,,,0.764162,,,,,,,,,,,,,,,6f0ace06-bd20-4e9e-9902-7c0862237bd0,1817,,,"[104.8, 17.2]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Attacking Midfield,90,Czech Republic,912,"['574b2be7-3082-4c12-a578-5afcb0b15300', 'c890b1db-1c03-4550-a7f8-cdb3df913480', 'f3660271-5f99-4e7a-8e38-67186b68947d']",15,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:15.052,Carry,True,,,,,,104.8,17.2,,,102.5,15.4,,,,102.5,15.4,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[20.4, 69.0]",,,,,,,,,,,,0.966651,,,,,,,,,,,,,,,7f2bf409-2aaf-44f7-a22a-59273c87c86b,1821,,,"[17.6, 64.7]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zuriko Davitashvili,44183.0,Right Wing,90,Czech Republic,912,"['046110ca-3e92-4387-8404-ca6ad2d3254e', '9b62affd-8cb9-4e10-8eb3-b06e5045f1e9']",15,,,,,,,,,,,,,,,,,Georgia,2138,00:05:15.816,Carry,,,,,,,17.6,64.7,,,20.4,69.0,,,,20.4,69.0,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[21.5, 38.0]",,,,,,,,,,,,2.246226,,,,,,,,,,,,,,,e6c98aed-fec3-4594-8b74-61144523609b,1825,,,"[13.5, 30.3]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jindřich Staněk,28040.0,Goalkeeper,90,Czech Republic,912,"['45ab4543-118c-4096-91ae-55860097103b', 'efd716d1-3876-407a-8e91-a5adbcb643c1']",22,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:22.807,Carry,,,,,,,13.5,30.3,,,21.5,38.0,,,,21.5,38.0,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[40.2, 37.4]",,,,,,,,,,,,2.121297,,,,,,,,,,,,,,,f0ec6674-7e16-4664-a44c-00482f475e69,1828,,,"[34.3, 38.1]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Hranáč,81330.0,Center Back,90,Czech Republic,912,"['abf07b1b-9bec-4184-bd09-3975fff4d43b', 'dc1b1b08-fb01-4179-8d4b-c29404ce092c']",26,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:26.579,Carry,,,,,,,34.3,38.1,,,40.2,37.4,,,,40.2,37.4,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[65.6, 19.0]",,,,,,,,,,,,4.335734,,,,,,,,,,,,,,,0de5aafe-be22-44e7-8667-37ecb3a4ac95,1831,,,"[50.9, 18.5]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,90,Czech Republic,912,"['0cc53237-09b0-47d6-a5d9-2b52bd6edb60', 'a2fed643-83ae-4020-9d1f-fc68239038ab']",30,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:30.076,Carry,,,,,,,50.9,18.5,,,65.6,19.0,,,,65.6,19.0,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[84.4, 4.1]",,,,,,,,,,,,1.155994,,,,,,,,,,,,,,,898b3eea-177c-4a37-8eb4-888d6ae7d254,1834,,,"[79.5, 3.9]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Jurásek,134272.0,Left Wing Back,90,Czech Republic,912,"['1ce4d8a9-aef9-428a-b4f5-6b2361df7b19', 'c0eb8ddc-3487-49f2-9d78-d771ece011c1']",36,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:36.316,Carry,,,,,,,79.5,3.9,,,84.4,4.1,,,,84.4,4.1,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[83.5, 6.9]",,,,,,,,,,,,4.402499,,,,,,,,,,,,,,,6cd03637-eafb-47fc-8f76-ba7bd8defea1,1837,,,"[75.4, 15.2]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,90,Czech Republic,912,"['3be79bf7-59a5-465d-a265-5473706a79c4', '891f16f7-be81-4e05-81bc-98399ded29ae', 'e8228602-9dc7-4c91-a705-16687674d311']",39,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:39.127,Carry,True,,,,,,75.4,15.2,,,83.5,6.9,,,,83.5,6.9,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[76.6, 39.2]",,,,,,,,,,,,2.951502,,,,,,,,,,,,,,,1668f12e-969e-46a6-b3a5-5506b23f4ccd,1841,,,"[70.6, 19.9]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Right Defensive Midfield,90,Czech Republic,912,"['6dd9a8ed-3d45-4083-bbfa-b9c161376065', '70d3fcd2-7ffb-4cc1-bd73-30a25311b009']",44,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:44.985,Carry,,,,,,,70.6,19.9,,,76.6,39.2,,,,76.6,39.2,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[92.9, 67.5]",,,,,,,,,,,,1.524707,,,,,,,,,,,,,,,7533fe9f-1651-40f5-8c7d-a36d32203506,1844,,,"[85.0, 66.4]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Center Back,90,Czech Republic,912,"['2c6c20ec-d7a9-4a7e-a7c3-24f335090309', 'c6b67c2c-89e8-4a19-a6e5-731c78606ce1']",49,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:49.745,Carry,,,,,,,85.0,66.4,,,92.9,67.5,,,,92.9,67.5,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[22.2, 31.5]",,,,,,,,,,,,22.088715,,,,,,,,,,,,,,,3469a317-0e99-4799-9d1a-0fea20f90c67,1851,,,"[7.8, 39.1]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Mamardashvili,102371.0,Goalkeeper,91,Georgia,2138,"['8968f774-2662-433a-a900-7be89c96f4db', 'd2ed33a4-2478-418e-8274-9ba217975280']",55,,,,,,,,,,,,,,,,,Georgia,2138,00:05:55.014,Carry,,,,,,,7.8,39.1,,,22.2,31.5,,,,22.2,31.5,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[92.9, 72.9]",,,,,,,,,,,,3.84215,,,,,,,,,,,,,,,09e21017-58e3-46f0-975b-1263f324a07c,1857,,,"[68.3, 64.3]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anzor Mekvabishvili,264017.0,Right Defensive Midfield,91,Georgia,2138,"['468092d8-b5f6-400a-9b8a-85c5a4db2116', 'a5cb74f2-b5bb-4521-bd82-8a879bb3fdd1']",21,,,,,,,,,,,,,,,,,Georgia,2138,00:06:21.813,Carry,,,,,,,68.3,64.3,,,92.9,72.9,,,,92.9,72.9,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[104.2, 64.7]",,,,,,,,,,,,1.285969,,,,,,,,,,,,,,,d49c373a-db7f-44f0-8f39-ea2d06bde4d9,1860,,,"[94.1, 64.9]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zuriko Davitashvili,44183.0,Right Wing,91,Georgia,2138,"['af4d9dce-1c32-42da-b9df-b92e25ac8d01', 'e65387ae-9a0d-4c92-8a7f-f86b3b82ccfa']",26,,,,,,,,,,,,,,,,,Georgia,2138,00:06:26.573,Carry,,,,,,,94.1,64.9,,,104.2,64.7,,,,104.2,64.7,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[101.3, 63.5]",,,,,,,,,,,,0.662509,,,,,,,,,,,,,,,efed7e64-5352-4587-8d13-6479c29007f3,1863,,,"[104.6, 69.1]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anzor Mekvabishvili,264017.0,Right Defensive Midfield,91,Georgia,2138,"['4a5ef812-0cb1-47c1-b08f-2215a2349cc5', '9e4c7236-a6ef-48e3-a0f4-88f2edfe0191']",28,,,,,,,,,,,,,,,,,Georgia,2138,00:06:28.666,Carry,,,,,,,104.6,69.1,,,101.3,63.5,,,,101.3,63.5,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[86.6, 52.2]",,,,,,,,,,,,3.900084,,,,,,,,,,,,,,,e4185a05-7397-4c3a-a946-b58ca4a2f9bc,1866,,,"[86.9, 57.8]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Kochorashvili,41202.0,Left Defensive Midfield,91,Georgia,2138,"['1fcd8d9c-504d-45b0-aad5-ad359e8de45a', '220e96c6-598e-4efd-b00a-9ee513470561']",30,,,,,,,,,,,,,,,,,Georgia,2138,00:06:30.518,Carry,,,,,,,86.9,57.8,,,86.6,52.2,,,,86.6,52.2,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[92.9, 76.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,aa2c4897-80ef-4863-9e2f-2d0830adc744,1869,,,"[92.7, 76.3]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Otar Kakabadze,25036.0,Right Wing Back,91,Georgia,2138,"['69550fed-5c34-406e-b94b-f5870389e133', '7f80eb09-2248-496e-84c6-cd5218b56fbc']",36,,,,,,,,,,,,,,,,,Georgia,2138,00:06:36.316,Carry,,,,,,,92.7,76.3,,,92.9,76.3,,,,92.9,76.3,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[85.7, 71.8]",,,,,,,,,,,,0.265912,,,,,,,,,,,,,,,370e3c13-36bb-43e7-a1da-bec3e38d757f,1872,,,"[85.8, 69.9]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anzor Mekvabishvili,264017.0,Right Defensive Midfield,91,Georgia,2138,"['53d6967a-c7e9-4f4c-80a6-b84f5a67c948', '84594057-b8cf-4da1-9847-153facaf1960']",37,,,,,,,,,,,,,,,,,Georgia,2138,00:06:37.635,Carry,,,,,,,85.8,69.9,,,85.7,71.8,,,,85.7,71.8,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[50.6, 53.9]",,,,,,,,,,,,0.198558,,,,,,,,,,,,,,,fdd00599-9df7-4ca6-b7ac-e7f5adf83cc0,1880,,,"[50.4, 53.9]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guram Kashia,7839.0,Center Back,93,Georgia,2138,"['5d72eb40-f3cf-4a0d-a0d9-5b56d914972a', '74a7086e-aa42-4a9c-84e8-15c654696900']",45,,,,,,,,,,,,,,,,,Georgia,2138,00:06:45.892,Carry,,,,,,,50.4,53.9,,,50.6,53.9,,,,50.6,53.9,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[61.9, 52.2]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,ac4ffc94-14b7-4fbe-a047-7161a0a100c6,1884,,,"[61.9, 52.7]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Kochorashvili,41202.0,Left Defensive Midfield,93,Georgia,2138,"['1a424d99-4eab-4522-9f6d-07ae29634635', '1d5666b3-feb1-43da-9051-11222426d91d', '5b217d93-63d8-466b-b59e-78b1ee87c1bd']",46,,,,,,,,,,,,,,,,,Georgia,2138,00:06:46.845,Carry,True,,,,,,61.9,52.7,,,61.9,52.2,,,,61.9,52.2,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[49.1, 52.4]",,,,,,,,,,,,1.146915,,,,,,,,,,,,,,,4c7b700b-e0d5-4cb5-80d4-dd019e5c1042,1887,,,"[47.6, 51.3]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guram Kashia,7839.0,Center Back,93,Georgia,2138,"['4ab09ab5-884a-4398-90db-2b415dd0055b', 'c8d9a177-a5fc-4d3e-8e4e-440f4f22189c']",48,,,,,,,,,,,,,,,,,Georgia,2138,00:06:48.622,Carry,,,,,,,47.6,51.3,,,49.1,52.4,,,,49.1,52.4,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[50.4, 59.9]",,,,,,,,,,,,0.967172,,,,,,,,,,,,,,,a538df8e-a2cc-4ef2-be5f-9b0fff00ab6c,1890,,,"[57.6, 60.5]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anzor Mekvabishvili,264017.0,Right Defensive Midfield,93,Georgia,2138,"['16d9a045-30ec-44c2-a779-cf09793a0178', '2392574f-353f-4390-8033-c115336bf638']",50,,,,,,,,,,,,,,,,,Georgia,2138,00:06:50.612,Carry,,,,,,,57.6,60.5,,,50.4,59.9,,,,50.4,59.9,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[41.5, 53.9]",,,,,,,,,,,,2.417441,,,,,,,,,,,,,,,6cc0288b-0af1-4f15-9596-a08b4c923fa2,1893,,,"[42.1, 53.9]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guram Kashia,7839.0,Center Back,93,Georgia,2138,"['3ed2472b-ed26-42e2-88e9-03c110d337ae', 'd3bd694c-5974-4197-b25f-7f1ba1aa7482', 'e482ea23-e540-46b8-acee-f4e28591248d']",52,,,,,,,,,,,,,,,,,Georgia,2138,00:06:52.542,Carry,True,,,,,,42.1,53.9,,,41.5,53.9,,,,41.5,53.9,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[44.1, 72.4]",,,,,,,,,,,,1.131791,,,,,,,,,,,,,,,758b9706-9a44-4b1c-9f75-7a8f7118a48c,1898,,,"[49.2, 70.0]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anzor Mekvabishvili,264017.0,Right Defensive Midfield,93,Georgia,2138,"['43ca19b1-b1b3-4b1d-a98c-31f6a9467942', '9c276183-885e-4b0b-a325-18424ca0afd6', 'c5873c49-2137-4b50-912c-957d06d6dcde']",56,,,,,,,,,,,,,,,,,Georgia,2138,00:06:56.025,Carry,True,,,,,,49.2,70.0,,,44.1,72.4,,,,44.1,72.4,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[50.1, 76.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,f90de1e3-5338-4cea-afa7-8db4b6d205e4,1901,,,"[49.5, 76.3]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Otar Kakabadze,25036.0,Right Wing Back,93,Georgia,2138,"['038f8ff3-64f6-4e6b-a1ae-a3a5c2aa267a', '10b073fe-43aa-4489-b31f-ffbf54feeb3c']",57,,,,,,,,,,,,,,,,,Georgia,2138,00:06:57.777,Carry,,,,,,,49.5,76.3,,,50.1,76.6,,,,50.1,76.6,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[91.5, 16.7]",,,,,,,,,,,,1.65093,,,,,,,,,,,,,,,d6e9faa5-a90a-4d19-bd10-29e4a7fd62c3,1905,,,"[85.3, 20.2]",3938642,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Attacking Midfield,94,Czech Republic,912,"['59a656ac-0042-4e79-a2be-78a2b3ca79de', '7e13b609-d233-4b91-97a8-76414f33a2a9']",0,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:00.959,Carry,,,,,,,85.3,20.2,,,91.5,16.7,,,,91.5,16.7,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[78.9, 6.0]",,,,,,,,,,,,4.544197,,,,,,,,,,,,,,,c8026926-0841-4d5f-aa57-c39f0df488af,1908,,,"[91.1, 5.9]",3938642,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Provod,28034.0,Left Defensive Midfield,94,Czech Republic,912,"['0f630032-6e48-4f4a-b93f-ae82ff84b6f3', '9a96d667-972a-4f8a-9884-0df412b0a41e', '9b970858-50a5-494a-83c9-0f72f8de3dbd']",3,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:03.376,Carry,True,,,,,,91.1,5.9,,,78.9,6.0,,,,78.9,6.0,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[85.3, 16.7]",,,,,,,,,,,,0.743521,,,,,,,,,,,,,,,149da2ef-1cef-436b-a777-72c69619b053,1913,,,"[85.2, 16.7]",3938642,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Right Defensive Midfield,94,Czech Republic,912,"['47de17c5-0c3c-414f-8af7-53f595ed7f46', '6508d83d-79fb-4e02-a2a7-458e62b60d56']",8,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:08.667,Carry,,,,,,,85.2,16.7,,,85.3,16.7,,,,85.3,16.7,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,"[104.6, 8.3]",,,,,,,,,,,,2.693287,,,,,,,,,,,,,,,dc90d43d-29d7-4d0e-81bb-5a27fd480493,1916,,,"[98.0, 3.9]",3938642,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Jurásek,134272.0,Left Wing Back,94,Czech Republic,912,"['41e786d9-9012-4445-aa25-c75cf18b4939', '4cf0efc8-4745-49a1-8a1b-99d7a5794815']",10,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:10.693,Carry,,,,,,,98.0,3.9,,,104.6,8.3,,,,104.6,8.3,Georgia vs Czech Republic,Georgia,Czech Republic
