50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eedf7409-3a03-4fce-96d6-5b7a2a81aae5,1099,,,"[69.5, 3.6]",3930164,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Back,57,Belgium,782,['a3d8522f-066b-4452-abae-734e20728549'],30,,,,,,,,,,,,,,,,Belgium,782,00:28:30.022,Ball Receipt*,,,,,,,69.5,3.6,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30f67e14-7ec8-4f95-981d-b8a4ac1349d9,1103,,,"[47.6, 10.4]",3930164,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zeno Debast,114832.0,Left Center Back,57,Belgium,782,['db8ceb73-62b6-49b1-8e61-ce3c228bc6a8'],34,,,,,,,,,,,,,,,,Belgium,782,00:28:34.045,Ball Receipt*,,,,,,,47.6,10.4,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38841d57-a5cc-457d-91f7-3e38496de7eb,1106,,,"[44.0, 40.8]",3930164,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wout Faes,8854.0,Right Center Back,57,Belgium,782,['1e84d13c-961c-4623-a495-460ee6ebea76'],37,,,,,,,,,,,,,,,,Belgium,782,00:28:37.601,Ball Receipt*,,,,,,,44.0,40.8,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033a04f-299a-4c90-8467-e1b6cbd020f2,1109,,,"[43.7, 20.3]",3930164,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zeno Debast,114832.0,Left Center Back,57,Belgium,782,['7be46304-e3f9-4490-9ae8-51d40d4393cf'],39,,,,,,,,,,,,,,,,Belgium,782,00:28:39.411,Ball Receipt*,,,,,,,43.7,20.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a3fd9d7-836e-443c-974b-b08bdac968f7,1112,,,"[56.6, 3.3]",3930164,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Back,57,Belgium,782,['8d5f2870-a75f-4d1d-a747-69157e67f979'],42,,,,,,,,,,,,,,,,Belgium,782,00:28:42.809,Ball Receipt*,,,,,,,56.6,3.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e42eeb1-5152-4352-9ca1-b61302ebb640,1116,,,"[69.4, 6.6]",3930164,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leandro Trossard,16559.0,Left Wing,57,Belgium,782,"['1038c265-92f0-44dd-84c1-445c8f292600', '8bd387d2-0421-492a-ac1d-309fb699b334']",45,,,,,,,,,,,,,,,,Belgium,782,00:28:45.182,Ball Receipt*,True,,,,,,69.4,6.6,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924db92f-1ca3-4398-bbb8-7f201d1f9048,1119,,,"[79.3, 10.5]",3930164,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,57,Belgium,782,['f033189a-21d8-4eb1-955d-aedf300fcc0f'],45,,,,,,,,,,,,,,,,Belgium,782,00:28:45.960,Ball Receipt*,,,,,,,79.3,10.5,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b239ee5c-e1e8-415e-9588-2c62130049c0,1122,,,"[91.7, 20.9]",3930164,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,57,Belgium,782,['efea14ab-cb5b-4d3d-a53a-346ce694e45d'],48,,,,,,,,,,,,,,,,Belgium,782,00:28:48.076,Ball Receipt*,,,,,,,91.7,20.9,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8db01dbf-bd8a-44a6-b91a-42783e88d8bc,1125,,,"[89.5, 20.1]",3930164,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leandro Trossard,16559.0,Left Wing,57,Belgium,782,['506afa42-e915-4df2-8155-0f55d2585124'],49,,,,,,,,,,,,,,,,Belgium,782,00:28:49.826,Ball Receipt*,,,,,,,89.5,20.1,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811f4d6f-019b-4e63-af30-83b432e9fdef,1134,,,"[93.0, 2.8]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Haraslín,7975.0,Left Wing,59,Slovakia,908,['627f1c08-74ab-4cc0-88ce-f48bf40ee812'],31,,,,,,,,,,,,,,,,Slovakia,908,00:29:31.454,Ball Receipt*,,,,,,,93.0,2.8,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dea7a39-e08e-4f26-82fb-781e14ee1c35,1138,,,"[79.1, 17.0]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ondrej Duda,8967.0,Left Center Midfield,59,Slovakia,908,['0e2ae3f3-f194-4881-b4f7-666c08df39de'],36,,,,,,,,,,,,,,,,Slovakia,908,00:29:36.133,Ball Receipt*,,,,,,,79.1,17.0,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2415022-62d6-4226-a9da-802632623428,1142,,,"[85.2, 24.3]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,59,Slovakia,908,"['1aaf90f3-6717-4036-b227-521144143d3a', 'd0776ee6-724a-4274-8024-e3a9c85c7421']",39,,,,,,,,,,,,,,,,Slovakia,908,00:29:39.106,Ball Receipt*,True,,,,,,85.2,24.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a940cd0-7776-4b11-8c50-1b884cb50cf2,1145,,,"[99.7, 20.9]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dávid Hancko,16879.0,Left Back,59,Slovakia,908,"['37f4dfa7-9525-40b6-ad3a-2c5de0b8da29', '7aa168ae-c47c-4706-8620-0458bc77d8f0']",39,,,,,,,,,,,,,,,,Slovakia,908,00:29:39.825,Ball Receipt*,True,,,,,,99.7,20.9,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c15c4f3-225f-4237-953c-9747a89f7ead,1148,,,"[92.8, 26.3]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Haraslín,7975.0,Left Wing,59,Slovakia,908,['b3790cd2-9481-4cb0-852f-1af7001c0962'],40,,,,,,,,,,,,,,,,Slovakia,908,00:29:40.964,Ball Receipt*,,,,,,,92.8,26.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b610cab-59c3-47da-9529-3e312bd6e884,1152,,,"[96.8, 20.9]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dávid Hancko,16879.0,Left Back,59,Slovakia,908,['39fc34c5-0fb3-4db8-b9c2-4006e6dfcb5f'],41,,,,,,,,,,,,,,,,Slovakia,908,00:29:41.516,Ball Receipt*,,,,,,,96.8,20.9,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8712bd13-c30a-4532-8125-40ffae256387,1156,,,"[95.0, 26.7]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Haraslín,7975.0,Left Wing,59,Slovakia,908,['b709e57d-04c2-4a43-838a-ec16f2162582'],42,,,,,,,,,,,,,,,,Slovakia,908,00:29:42.573,Ball Receipt*,,,,,,,95.0,26.7,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45db130c-b745-437d-98e6-d825f823510d,1162,,,"[99.7, 39.0]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Haraslín,7975.0,Left Wing,59,Slovakia,908,['4d64727d-86d2-419c-aff8-f21458e13f81'],45,,,,,,,,,,,,,,,,Slovakia,908,00:29:45.178,Ball Receipt*,,,,,,,99.7,39.0,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f26fc1a0-b433-4d2f-a5be-b7a39b0575cf,1169,,,"[38.8, 32.3]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,59,Slovakia,908,['991d9e98-b106-483b-b953-3d0d79038a0a'],48,,,,,,,,,,,,,,,,Belgium,782,00:29:48.008,Ball Receipt*,,,,,,,38.8,32.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301488d2-0392-4e72-8a38-b52f46196de2,1173,,,"[87.4, 21.5]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ondrej Duda,8967.0,Left Center Midfield,59,Slovakia,908,['a1a9b3c6-94c0-4dc8-a70b-52face39aedd'],50,,,,,,,,,,,,,,,,Slovakia,908,00:29:50.666,Ball Receipt*,,,,,,,87.4,21.5,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918a7c9e-a465-462a-9a8c-394effd76a42,1177,,,"[97.5, 47.8]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,59,Slovakia,908,"['33485b36-7146-4eaf-8d2e-66bb3ef0e2e1', '51dcb2df-2ebf-4b8c-9b55-61001ddc35d1']",54,,,,,,,,,,,,,,,,Slovakia,908,00:29:54.567,Ball Receipt*,True,,,,,,97.5,47.8,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27fef7b0-5112-4738-aca8-dd00cfaaf7f6,1180,,,"[86.2, 36.7]",3930164,29,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stanislav Lobotka,6798.0,Center Defensive Midfield,59,Slovakia,908,['479fd24d-166d-4260-af1a-05c15bc8d503'],57,,,,,,,,,,,,,,,,Slovakia,908,00:29:57.617,Ball Receipt*,,,,,,,86.2,36.7,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa1ec1b0-6265-49a7-a1af-fee341459f56,1183,,,"[95.6, 5.8]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dávid Hancko,16879.0,Left Back,59,Slovakia,908,['ee8f23d6-3d41-4a88-b3fd-8c7f69db798a'],0,,,,,,,,,,,,,,,,Slovakia,908,00:30:00.477,Ball Receipt*,,,,,,,95.6,5.8,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d249b365-9372-4019-b951-dce8589addb8,1188,,,"[86.2, 7.8]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stanislav Lobotka,6798.0,Center Defensive Midfield,60,Slovakia,908,['4753fce3-d073-43d7-88e9-243cedad2382'],8,,,,,,,,,,,,,,,,Slovakia,908,00:30:08.310,Ball Receipt*,,,,,,,86.2,7.8,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95aa4a5a-3dca-410a-9624-44e000782310,1191,,,"[93.6, 2.2]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dávid Hancko,16879.0,Left Back,60,Slovakia,908,['d7bca16d-3364-4891-b4ad-94f50b1349db'],11,,,,,,,,,,,,,,,,Slovakia,908,00:30:11.660,Ball Receipt*,,,,,,,93.6,2.2,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f08985f2-92c1-4988-a590-84954b81986a,1194,,,"[75.3, 4.0]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stanislav Lobotka,6798.0,Center Defensive Midfield,60,Slovakia,908,['8459b1e1-a559-40bb-8e03-818ad5685d02'],12,,,,,,,,,,,,,,,,Slovakia,908,00:30:12.932,Ball Receipt*,,,,,,,75.3,4.0,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d04a8016-3642-46be-ad60-caad45173580,1197,,,"[61.3, 33.8]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Vavro,16298.0,Right Center Back,60,Slovakia,908,['22da3a99-ec7c-4fe3-bdb8-63ac6cdb6a78'],15,,,,,,,,,,,,,,,,Slovakia,908,00:30:15.756,Ball Receipt*,,,,,,,61.3,33.8,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db42d3a8-1c78-4b6c-b728-645965e5fcdb,1199,,,"[72.6, 30.1]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,60,Slovakia,908,['35987917-a750-4f2b-9363-6ad6235ee001'],16,,,,,,,,,,,,,,,,Slovakia,908,00:30:16.695,Ball Receipt*,,,,,,,72.6,30.1,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d44a7f1e-5783-4006-80b3-ad6d813544f6,1202,,,"[55.8, 33.5]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Vavro,16298.0,Right Center Back,60,Slovakia,908,['3a6f0d42-c681-41e5-9bce-9e67f0ff8e8c'],17,,,,,,,,,,,,,,,,Slovakia,908,00:30:17.964,Ball Receipt*,,,,,,,55.8,33.5,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc6de957-497e-4b0d-80ef-683830e29edc,1204,,,"[61.7, 23.6]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stanislav Lobotka,6798.0,Center Defensive Midfield,60,Slovakia,908,['b4e1dbbe-993c-43b2-85bc-b20d728569a4'],19,,,,,,,,,,,,,,,,Slovakia,908,00:30:19.210,Ball Receipt*,,,,,,,61.7,23.6,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe9c04e-1c82-43c5-a7c8-6aa8e42b201a,1208,,,"[72.5, 53.8]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Schranz,28032.0,Right Wing,60,Slovakia,908,"['0d9d6eb5-5ba7-4f65-92a2-ee97f1350aad', '213af0c5-996d-4751-b43f-36a8197aea67']",24,,,,,,,,,,,,,,,,Slovakia,908,00:30:24.421,Ball Receipt*,True,,,,,,72.5,53.8,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be79f177-1578-441d-86f9-6c1c07635d7d,1211,,,"[55.8, 53.4]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stanislav Lobotka,6798.0,Center Defensive Midfield,60,Slovakia,908,['cfc80477-908d-4b2d-ae12-9b8a6cc96253'],26,,,,,,,,,,,,,,,,Slovakia,908,00:30:26.784,Ball Receipt*,,,,,,,55.8,53.4,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32301233-22bb-4374-a690-cf60805b4c0f,1214,,,"[65.1, 20.7]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ondrej Duda,8967.0,Left Center Midfield,60,Slovakia,908,['f6b597f1-ddde-4498-adf1-9636d64faaeb'],30,,,,,,,,,,,,,,,,Slovakia,908,00:30:30.860,Ball Receipt*,,,,,,,65.1,20.7,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05e652c-2306-40f6-ba96-89564c38f154,1217,,,"[97.2, 16.3]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Haraslín,7975.0,Left Wing,60,Slovakia,908,['222a0c8b-8167-43c2-8d37-dbe202292186'],33,,,,,,,,,,,,,,,,Slovakia,908,00:30:33.671,Ball Receipt*,,,,,,,97.2,16.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6182ead-68e2-45dc-a253-e7e3d137938a,1221,,,"[101.3, 35.3]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Róbert Boženík,34904.0,Center Forward,60,Slovakia,908,['fa2c92b1-a06d-4c9e-a6b4-fc3e6db3687d'],36,,,,,,,,,,,,,,,,Slovakia,908,00:30:36.473,Ball Receipt*,,,,,,,101.3,35.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90eeb6c9-935c-4a61-a01b-2e7fd6c10fe0,1226,,,"[12.8, 25.7]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Zeno Debast,114832.0,Left Center Back,62,Belgium,782,['d4b24c83-85df-4c2a-8c31-20cf3d2fc447'],51,,,,,,,,,,,,,,,,Belgium,782,00:30:51.098,Ball Receipt*,,,,,,,12.8,25.7,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b491da59-1ad4-4eb2-8f47-5568f67d2883,1228,,,"[21.8, 6.0]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yannick Ferreira Carrasco,5633.0,Left Back,62,Belgium,782,['a2c7344d-ebee-4085-be16-7814b4ead512'],52,,,,,,,,,,,,,,,,Belgium,782,00:30:52.614,Ball Receipt*,,,,,,,21.8,6.0,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f79440-d0a5-4563-a8ff-db2c14e0cdfb,1231,,,"[12.3, 14.5]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Zeno Debast,114832.0,Left Center Back,62,Belgium,782,['b3e7825c-5fa6-4865-be79-19b0595fab5f'],55,,,,,,,,,,,,,,,,Belgium,782,00:30:55.768,Ball Receipt*,,,,,,,12.3,14.5,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcce1f78-29e4-4633-a4fb-4779f168cf48,1234,,,"[7.6, 41.2]",3930164,30,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Koen Casteels,8240.0,Goalkeeper,62,Belgium,782,['f31ef430-4942-4fc3-a471-aaf9392daf44'],58,,,,,,,,,,,,,,,,Belgium,782,00:30:58.361,Ball Receipt*,,,,,,,7.6,41.2,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c6e23c0-e4fe-4680-96eb-4072057cd47b,1237,,,"[15.2, 56.8]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Wout Faes,8854.0,Right Center Back,62,Belgium,782,['861c27da-6d8a-4295-98f7-be2e3980f6f0'],2,,,,,,,,,,,,,,,,Belgium,782,00:31:02.866,Ball Receipt*,,,,,,,15.2,56.8,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e72b75-3e4d-47c5-b674-abe2fefb663f,1240,,,"[22.7, 50.0]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Amadou Onana,48347.0,Left Defensive Midfield,62,Belgium,782,['71c2f0a9-20ac-4a12-bf94-91b4cadd4c7b'],4,,,,,,,,,,,,,,,,Belgium,782,00:31:04.296,Ball Receipt*,,,,,,,22.7,50.0,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a088f830-9f90-424c-add8-8e7d6e8938e1,1243,,,"[49.4, 26.9]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kevin De Bruyne,3089.0,Center Attacking Midfield,62,Belgium,782,['159aeff1-732b-4211-a171-6c853f3302aa'],6,,,,,,,,,,,,,,,,Belgium,782,00:31:06.767,Ball Receipt*,,,,,,,49.4,26.9,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9c48fd6-166f-4024-af6f-211b5b8b6bfa,1246,,,"[76.9, 7.5]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Leandro Trossard,16559.0,Left Wing,62,Belgium,782,['6d7d7f51-433c-4a1a-985f-e749a154b845'],9,,,,,,,,,,,,,,,,Belgium,782,00:31:09.636,Ball Receipt*,,,,,,,76.9,7.5,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f6fe205-a732-4daf-a40f-89069af84c6a,1249,,,"[80.5, 17.3]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kevin De Bruyne,3089.0,Center Attacking Midfield,62,Belgium,782,['e0da3041-a96b-49fe-9377-6a2d7c5fa3a8'],13,,,,,,,,,,,,,,,,Belgium,782,00:31:13.737,Ball Receipt*,,,,,,,80.5,17.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6095dc4b-9065-43e5-9cde-21a27e0a788f,1252,,,"[74.7, 26.3]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Orel Mangala,8950.0,Right Defensive Midfield,62,Belgium,782,['2e715929-3573-4f3f-9af4-436662904e72'],15,,,,,,,,,,,,,,,,Belgium,782,00:31:15.634,Ball Receipt*,,,,,,,74.7,26.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da482f7e-0bfb-440b-82fb-578cb8bf0b0b,1255,,,"[82.6, 8.9]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yannick Ferreira Carrasco,5633.0,Left Back,62,Belgium,782,['d8fb4fa7-53a1-4b0f-a8bf-419b6eac8ce8'],19,,,,,,,,,,,,,,,,Belgium,782,00:31:19.165,Ball Receipt*,,,,,,,82.6,8.9,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70cbf4f5-89f7-490f-be1b-70b186caab4e,1258,,,"[80.7, 17.5]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Orel Mangala,8950.0,Right Defensive Midfield,62,Belgium,782,['855d2039-89ff-4b67-9865-9a077a80f3b3'],22,,,,,,,,,,,,,,,,Belgium,782,00:31:22.504,Ball Receipt*,,,,,,,80.7,17.5,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6587bc8-7167-4cd7-bfd3-bb1db5ff5ffb,1261,,,"[80.1, 37.8]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Amadou Onana,48347.0,Left Defensive Midfield,62,Belgium,782,['c7174c60-4469-4047-b93b-1da7a5adfc35'],23,,,,,,,,,,,,,,,,Belgium,782,00:31:23.913,Ball Receipt*,,,,,,,80.1,37.8,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1af13b64-f275-45c9-9aa7-5dff8205081a,1265,,,"[78.3, 16.3]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Orel Mangala,8950.0,Right Defensive Midfield,62,Belgium,782,['f0e33687-0d3b-498f-9fb9-427289daee9a'],26,,,,,,,,,,,,,,,,Belgium,782,00:31:26.853,Ball Receipt*,,,,,,,78.3,16.3,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdd61481-4048-4321-93b4-95f36821ba2b,1268,,,"[87.5, 18.1]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kevin De Bruyne,3089.0,Center Attacking Midfield,62,Belgium,782,['ad410f6f-7d9d-4021-89dd-84bc5dac6a5a'],28,,,,,,,,,,,,,,,,Belgium,782,00:31:28.195,Ball Receipt*,,,,,,,87.5,18.1,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71f1a4f2-4e80-4161-9682-4b9639ab4998,1271,,,"[113.0, 13.5]",3930164,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yannick Ferreira Carrasco,5633.0,Left Back,62,Belgium,782,['fd5786fa-8516-49ee-b196-a23fc4e133d3'],31,,,,,,,,,,,,,,,,Belgium,782,00:31:31.879,Ball Receipt*,,,,,,,113.0,13.5,,,,,,,,,,Belgium vs Slovakia,Belgium,Slovakia
