50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,2.454516,,,,,,,,,,,,,f2dc7ec2-63ab-4700-b96c-43ae004bc8b3,1839,,,"[34.3, 68.6]",3930162,44,,,,,0.10903332,,Right Foot,,,"[68.1, 72.3]",,Ground Pass,,34.00191,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Alexander Hartmann Bah,24547.0,Right Wing Back,62,Denmark,776,['d539dc5a-9897-4087-a655-82e6aa8ebf48'],4,,,,,,,,,,,,,,,,,Denmark,776,00:44:04.090,Pass,,,,,,,34.3,68.6,68.1,72.3,,,,,,68.1,72.3,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.537429,,,,,,,,,,,,,87351dfe-0241-4262-af26-80687378b336,1845,,,"[68.7, 71.0]",3930162,44,,True,,,-1.5419154,,Right Foot,,,"[70.0, 26.0]",,Ground Pass,,45.018772,,,,Jannik Vestergaard,8815.0,,,True,,,Free Kick,1,From Free Kick,Joachim Andersen,8247.0,Right Center Back,63,Denmark,776,['5ca11790-fb77-4b11-9efd-e39c3bfdeefa'],32,,,,,,,,,,,,,,,,,Denmark,776,00:44:32.997,Pass,,,,,,,68.7,71.0,70.0,26.0,,,,,,70.0,26.0,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.361882,,,,,,,,,,,,,08d09bd6-7e89-41ca-b3de-ff3bd6f6832b,1848,,,"[70.0, 25.6]",3930162,44,,,,,-0.98756695,,Right Foot,,,"[82.8, 6.2]",,Ground Pass,,23.242203,,,,Victor Bernth Kristansen,60343.0,,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,63,Denmark,776,"['8eb23829-8210-4c84-a159-3e3d20fcbc24', 'b31259ff-3a9e-4ded-a34c-006ab3b542fa']",38,,,,,,,,,,,,,,,,,Denmark,776,00:44:38.199,Pass,True,,,,,,70.0,25.6,82.8,6.2,,,,,,82.8,6.2,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.246915,,,,,,,,,,,,,a02dad30-242f-484f-80b4-65396fb0faa2,1850,,,"[82.8, 5.5]",3930162,44,,,,,0.5364355,,Left Foot,,,"[86.5, 7.7]",,Ground Pass,,4.304649,,Incomplete,,Jonas Older Wind,21261.0,,,,,,,1,From Free Kick,Victor Bernth Kristansen,60343.0,Left Wing Back,63,Denmark,776,"['547e778d-4e44-41ac-8a16-2bafd7fbafd2', 'e3324c29-c8ff-4bca-af16-4990312f27ac']",39,,,,,,,,,,,,,,,,,Denmark,776,00:44:39.561,Pass,,,,,,,82.8,5.5,86.5,7.7,,,,,,86.5,7.7,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.670395,,,,,,,,,,,,,ba0df0b4-d37f-4637-abe8-e212d2555cfd,1854,,,"[30.9, 69.2]",3930162,44,,,,,1.1597317,,Right Foot,,,"[32.6, 73.1]",,Ground Pass,,4.2544093,,,,Žan Karničnik,137487.0,,,,,,Recovery,1,From Free Kick,Petar Stojanović,16528.0,Right Midfield,63,Denmark,776,"['a3996c2b-8652-4216-86c8-371b0293207d', 'de45dec5-949f-46fa-be9b-588eb9e62290']",41,,,,,,,,,,,,,,,,,Slovenia,944,00:44:41.425,Pass,True,,,,,,30.9,69.2,32.6,73.1,,,,,,32.6,73.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.200446,,,,,,,,,,,,,1dc0dff7-6622-4ef4-95ae-f64b6a950dea,1858,,,"[32.6, 74.4]",3930162,44,,,,,-0.3296244,,Right Foot,,,"[36.4, 73.1]",,Ground Pass,,4.016217,,Incomplete,,Petar Stojanović,16528.0,,,,,,,1,From Free Kick,Žan Karničnik,137487.0,Right Back,63,Denmark,776,"['6801206e-4eb0-4be8-ae0f-71384506efc3', '6f145997-0d50-46f7-8ba9-777dda029750', 'ce7789e1-724c-49fb-8152-a5c066dcfb37']",43,,,,,,,,,,,,,,,,,Slovenia,944,00:44:43.643,Pass,True,,,,,,32.6,74.4,36.4,73.1,,,,,,36.4,73.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.126117,,,,,,,,,,,,,2aab8203-7909-489b-8470-9aee493a2cf7,1861,,,"[28.1, 70.3]",3930162,44,,,,,0.17073521,,Right Foot,,,"[62.9, 76.3]",,High Pass,,35.313454,,Incomplete,,Andraž Šporar,31866.0,,,,,,Recovery,1,From Free Kick,Vanja Drkušić,205932.0,Right Center Back,63,Denmark,776,"['7cabe1f3-b7b9-4b72-ba53-215ee41ced5f', 'd3f0fa82-7680-4048-9962-d95043fa25af']",44,,,,,,,,,,,,,,,,,Slovenia,944,00:44:44.667,Pass,,,,,,,28.1,70.3,62.9,76.3,,,,,,62.9,76.3,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.544897,,,,,,,,,,,,,d3f0fa82-7680-4048-9962-d95043fa25af,1863,,,"[57.2, 3.8]",3930162,44,,,,,0.31944108,,Head,,,"[70.2, 8.1]",,Low Pass,,13.6926985,,,,Pierre-Emile Højbjerg,3570.0,,,,,,Recovery,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,63,Denmark,776,"['2aab8203-7909-489b-8470-9aee493a2cf7', '3d0bda44-faf3-4545-9853-1ec8e4c7a1b5']",46,,,,,,,,,,,,,,,,,Denmark,776,00:44:46.793,Pass,,,,,,,57.2,3.8,70.2,8.1,,,,,,70.2,8.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.38514,,,,,,,,,,,,,55155448-6ba1-4948-a9b6-88b6a5fb225e,1866,,,"[69.8, 7.9]",3930162,44,,,,,1.5707964,,Right Foot,,,"[69.8, 28.8]",,Low Pass,,20.9,,,,Morten Hjulmand,8621.0,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,63,Denmark,776,['bc65eedc-9253-4edc-acec-24a60e4e36f5'],48,,,,,,,,,,,,,,,,,Denmark,776,00:44:48.378,Pass,,,,,,,69.8,7.9,69.8,28.8,,,,,,69.8,28.8,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.400973,,,,,,,,,,,,,cf7c2214-83cc-4f54-89a8-b0497415e014,1870,,,"[69.8, 28.8]",3930162,44,,,,,-1.9865102,,Right Foot,,,"[64.9, 17.7]",,Ground Pass,,12.133425,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,From Free Kick,Morten Hjulmand,8621.0,Right Defensive Midfield,63,Denmark,776,"['361db9bb-ec85-49a1-93d1-383afa72c62b', '87daf3e8-75e9-410d-869d-1868b6fcb94f']",50,,,,,,,,,,,,,,,,,Denmark,776,00:44:50.274,Pass,True,,,,,,69.8,28.8,64.9,17.7,,,,,,64.9,17.7,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.449743,,,,,,,,,,,,,9f494a01-f9e3-48a4-8c33-fdcea7147f09,1873,,,"[64.9, 18.3]",3930162,44,,,,,-0.6044215,,Right Foot,,,"[78.8, 8.7]",,Ground Pass,,16.892899,,,,Jonas Older Wind,21261.0,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,63,Denmark,776,['8e3c06e8-fdb4-4f6b-99f4-cd35f9eebb15'],52,,,,,,,,,,,,,,,,,Denmark,776,00:44:52.324,Pass,,,,,,,64.9,18.3,78.8,8.7,,,,,,78.8,8.7,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.092434,,,,,,,,,,,,,3e023481-4bfa-41c8-9497-021ec9ae9b3e,1876,,,"[93.1, 14.5]",3930162,44,,,,,2.6870773,,Left Foot,,,"[84.3, 18.8]",,Ground Pass,,9.794386,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,From Free Kick,Jonas Older Wind,21261.0,Right Center Forward,63,Denmark,776,['df27d62a-f992-49e8-a7d1-ca320c436c6f'],57,,,,,,,,,,,,,,,,,Denmark,776,00:44:57.175,Pass,,,,,,,93.1,14.5,84.3,18.8,,,,,,84.3,18.8,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.309924,,,,,,,,,,,,,576e0aeb-58ff-46f9-b0da-c43fd33a3828,1880,,,"[84.3, 14.9]",3930162,45,,,,,-0.851093,,Left Foot,,,"[91.4, 6.8]",,Ground Pass,,10.771258,,,,Victor Bernth Kristansen,60343.0,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,63,Denmark,776,"['1ae13148-017c-4746-8d08-900e5a6cd805', '3e1990dc-a3ed-45ea-9853-341a78ebc194']",0,,,,,,,,,,,,,,,,,Denmark,776,00:45:00.533,Pass,True,,,,,,84.3,14.9,91.4,6.8,,,,,,91.4,6.8,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.275672,,,,,,,,,,,,,745b75e3-75c7-46dd-8325-d329a9331e4f,1882,,,"[90.3, 6.6]",3930162,45,,True,,,2.5593815,,Left Foot,,,"[78.3, 14.5]",,Ground Pass,,14.366976,,,,Jannik Vestergaard,8815.0,,,,,,,1,From Free Kick,Victor Bernth Kristansen,60343.0,Left Wing Back,63,Denmark,776,['5add1c5f-9388-4e89-8f5f-80decdf133d6'],3,,,,,,,,,,,,,,,,,Denmark,776,00:45:03.450,Pass,,,,,,,90.3,6.6,78.3,14.5,,,,,,78.3,14.5,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.183021,,,,,,,,,,,,,b1ed6b52-b21a-4682-99cf-a5db2f6267aa,1884,,,"[65.9, 22.8]",3930162,45,,,,,1.8802718,,Right Foot,,,"[55.7, 54.7]",,Ground Pass,,33.491043,,,,Joachim Andersen,8247.0,,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,63,Denmark,776,['a7f32325-3dbc-42e4-bf80-42fc5becaf40'],6,,,,,,,,,,,,,,,,,Denmark,776,00:45:06.720,Pass,,,,,,,65.9,22.8,55.7,54.7,,,,,,55.7,54.7,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.752678,,,,,,,,,,,,,43a9d3aa-8796-4736-a3de-13e648bea921,1887,,,"[64.4, 61.8]",3930162,45,,,,,-2.3561945,,Right Foot,,,"[52.0, 49.4]",,Ground Pass,,17.536247,,,,Andreas Christensen,3959.0,,,,,,,1,From Free Kick,Joachim Andersen,8247.0,Right Center Back,63,Denmark,776,['4455f00e-a491-4a78-8101-e3c0024efb1d'],11,,,,,,,,,,,,,,,,,Denmark,776,00:45:11.818,Pass,,,,,,,64.4,61.8,52.0,49.4,,,,,,52.0,49.4,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.586315,,,,,,,,,,,,,b6de0a20-8bfe-48c1-9cf5-3c9b360ebe50,1890,,,"[53.9, 47.4]",3930162,45,,,,,-1.4310105,,Right Foot,,,"[56.7, 27.5]",,Ground Pass,,20.09602,,,,Jannik Vestergaard,8815.0,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Center Back,63,Denmark,776,['48afc6fe-57e2-4c72-8af5-3831999d2a14'],15,,,,,,,,,,,,,,,,,Denmark,776,00:45:15.250,Pass,,,,,,,53.9,47.4,56.7,27.5,,,,,,56.7,27.5,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.883517,,,,,,,,,,,,,7e308bd2-2be7-457b-aca7-a69b33c234c5,1893,,,"[56.5, 26.7]",3930162,45,,,,,1.5904016,,Right Foot,,,"[55.9, 57.3]",,Ground Pass,,30.605883,,,,Joachim Andersen,8247.0,,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,63,Denmark,776,['a66e2e65-50fe-4558-a918-d67506f25319'],20,,,,,,,,,,,,,,,,,Denmark,776,00:45:20.305,Pass,,,,,,,56.5,26.7,55.9,57.3,,,,,,55.9,57.3,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.186343,,,,,,,,,,,,,00e3c01c-648f-44ef-ad0c-6947c009885f,1896,,,"[64.0, 58.3]",3930162,45,,,,,1.2457885,,Right Foot,,,"[70.2, 76.7]",,Ground Pass,,19.416489,,,,Alexander Hartmann Bah,24547.0,,,,,,,1,From Free Kick,Joachim Andersen,8247.0,Right Center Back,63,Denmark,776,['db64afec-9dd3-4f2e-8226-aebd4697f2bd'],26,,,,,,,,,,,,,,,,,Denmark,776,00:45:26.377,Pass,,,,,,,64.0,58.3,70.2,76.7,,,,,,70.2,76.7,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.705306,,,,,,,,,,,,,f45792bd-648f-44a3-99e6-5b85da249de7,1898,,,"[70.2, 76.3]",3930162,45,,,,,-0.4636476,,Right Foot,,,"[80.0, 71.4]",,Ground Pass,,10.956733,,Incomplete,,Morten Hjulmand,8621.0,,,,,,,1,From Free Kick,Alexander Hartmann Bah,24547.0,Right Wing Back,63,Denmark,776,"['c53cbe67-5566-4002-8ab0-fc995b45b480', 'c5e9bd87-b44e-47a1-8797-bb5c44b57127']",27,,,,,,,,,,,,,,,,,Denmark,776,00:45:27.563,Pass,,,,,,,70.2,76.3,80.0,71.4,,,,,,80.0,71.4,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.249877,,,,,,,,,,,,,c5e9bd87-b44e-47a1-8797-bb5c44b57127,1900,,,"[40.1, 8.7]",3930162,45,,,,,0.025526369,,Left Foot,,,"[63.6, 9.3]",,Ground Pass,,23.507658,,Incomplete,,Jan Mlakar,31089.0,,,,,,Recovery,1,From Free Kick,Timi Elšnik,15896.0,Left Defensive Midfield,63,Denmark,776,"['bf8e98e4-58ec-4aff-ae65-6f0c183dbadc', 'cbb7658f-c4c3-494f-a26e-e62ee9a8b9f5', 'f45792bd-648f-44a3-99e6-5b85da249de7']",29,,,,,,,,,,,,,,,,,Slovenia,944,00:45:29.268,Pass,,,,,,,40.1,8.7,63.6,9.3,,,,,,63.6,9.3,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.174605,,,,,,,,,,,,,64f5caea-69d9-45e9-a2b9-5363cf866719,1904,,,"[56.3, 70.5]",3930162,45,,,,,-0.5572152,,Right Foot,,,"[69.3, 62.4]",,Low Pass,,15.316984,,,,Morten Hjulmand,8621.0,,,,,,,1,From Free Kick,Joachim Andersen,8247.0,Right Center Back,63,Denmark,776,['c9c8b64c-03e4-4870-a3d5-e9ada7b47c50'],30,,,,,,,,,,,,,,,,,Denmark,776,00:45:30.997,Pass,,,,,,,56.3,70.5,69.3,62.4,,,,,,69.3,62.4,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.417901,,,,,,,,,,,,,eb6830c0-6ff5-4d96-83f1-70fb7b72eb13,1908,,,"[69.6, 60.7]",3930162,45,,,,,-1.8195063,,Right Foot,,,"[66.4, 48.1]",,Ground Pass,,13.0,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,From Free Kick,Morten Hjulmand,8621.0,Right Defensive Midfield,63,Denmark,776,"['52c46da4-0795-4933-b0b3-45441ca69c0e', '8dcdd915-71ed-41c5-9651-75d87c84628c']",33,,,,,,,,,,,,,,,,,Denmark,776,00:45:33.387,Pass,True,,,,,,69.6,60.7,66.4,48.1,,,,,,66.4,48.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.133206,,,,,,,,,,,,,d152a869-540b-4269-8bc1-a4e3e38fb65d,1911,,,"[67.6, 47.2]",3930162,45,,,,,-1.2671683,,Right Foot,,,"[79.6, 8.9]",,Low Pass,,40.135895,,,,Victor Bernth Kristansen,60343.0,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,63,Denmark,776,['3caab28e-acbe-4d2b-b1ac-9bfd8bb67afe'],35,,,,,,,,,,,,,,,,,Denmark,776,00:45:35.528,Pass,,,,,,,67.6,47.2,79.6,8.9,,,,,,79.6,8.9,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.28899,,,,,,,,,,,,,d986fdf7-dcba-41a3-9815-85289622c2d2,1914,,,"[85.6, 7.4]",3930162,45,,,,,1.1430961,,Left Foot,,,"[101.6, 42.5]",,High Pass,,38.574734,,Incomplete,,Jonas Older Wind,21261.0,,,,,,,1,From Free Kick,Victor Bernth Kristansen,60343.0,Left Wing Back,63,Denmark,776,"['0adf662d-5e9a-47a6-ba47-d264bca7704f', '2ba2d933-1cf5-4b02-932a-18f29cff488a']",40,,,,,,,,,,,,,,,,,Denmark,776,00:45:40.100,Pass,,,,,,,85.6,7.4,101.6,42.5,,,,,,101.6,42.5,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.141297,,,,,,,,,,,,,e3d162a4-3258-44aa-b9be-8471fc1c6b29,1919,,,"[105.7, 72.0]",3930162,45,,,,,-2.350545,,Right Foot,,,"[96.9, 63.1]",,Ground Pass,,12.515989,,,,Morten Hjulmand,8621.0,,,,,,,1,From Free Kick,Alexander Hartmann Bah,24547.0,Right Wing Back,63,Denmark,776,['ba207cf6-0284-43d3-90e8-9d2f77931bec'],47,,,,,,,,,,,,,,,,,Denmark,776,00:45:47.577,Pass,,,,,,,105.7,72.0,96.9,63.1,,,,,,96.9,63.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.179013,,,,,,,,,,,,,5a833ac4-d95a-46a5-ab95-ec143b8f0b33,1927,,,"[64.6, 54.1]",3930162,45,,,,,-0.1923956,,Right Foot,,,"[72.3, 52.6]",,Ground Pass,,7.8447433,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Center Back,63,Denmark,776,['0818fb04-8f22-4c29-95ae-86bafa9eecbb'],55,,,,,,,,,,,,,,,,,Denmark,776,00:45:55.043,Pass,,,,,,,64.6,54.1,72.3,52.6,,,,,,72.3,52.6,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.460653,,,,,,,,,,,,,1b7ac109-8fa0-4a05-8a39-63c463229b25,1930,,,"[71.5, 54.5]",3930162,45,,,,,1.2887975,,Right Foot,,,"[77.7, 75.9]",,Ground Pass,,22.280035,,,,Alexander Hartmann Bah,24547.0,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,63,Denmark,776,,57,,,,,,,,,,,,,,,,,Denmark,776,00:45:57.902,Pass,,,,,,,71.5,54.5,77.7,75.9,,,,,,77.7,75.9,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.653068,,,,,,,,,,,,,08c824ca-7f20-4540-a3d3-80bc490c87f7,1935,,,"[60.0, 40.0]",3930162,45,,,,,-2.2073045,,Left Foot,,,"[58.3, 37.7]",,Ground Pass,,2.86007,,,,Jonas Older Wind,21261.0,,,,,,Kick Off,2,From Kick Off,Rasmus Winther Højlund,51672.0,Left Center Forward,64,Denmark,776,['455dc149-0a92-4c66-ae1d-23c86834306a'],0,,,,,,,,,,,,,,,,,Denmark,776,00:00:00.472,Pass,,,,,,,60.0,40.0,58.3,37.7,,,,,,58.3,37.7,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,0.85543,,,,,,,,,,,,,ce91bd51-57a6-41c5-8320-0cde21e8a659,1938,,,"[62.6, 42.3]",3930162,45,,,,,1.174355,,Right Foot,,,"[66.2, 50.9]",,Ground Pass,,9.32309,,,,Morten Hjulmand,8621.0,,,,,,,2,From Kick Off,Jonas Older Wind,21261.0,Right Center Forward,64,Denmark,776,['a0261232-073e-4a87-8640-a1a787742eb8'],2,,,,,,,,,,,,,,,,,Denmark,776,00:00:02.045,Pass,,,,,,,62.6,42.3,66.2,50.9,,,,,,66.2,50.9,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.462998,,,,,,,,,,,,,e317c779-19bf-474f-8fb4-d9abe5de8268,1942,,,"[69.0, 50.5]",3930162,45,,,,,1.4485279,,Right Foot,,,"[71.9, 74.1]",,Ground Pass,,23.77751,,,,Alexander Hartmann Bah,24547.0,,,,,,,2,From Kick Off,Morten Hjulmand,8621.0,Right Defensive Midfield,64,Denmark,776,"['0d842d0b-275a-4d04-8633-8329d276abc5', 'd6d1acf0-6472-48a0-9c86-bf21a8b5934c']",5,,,,,,,,,,,,,,,,,Denmark,776,00:00:05.272,Pass,True,,,,,,69.0,50.5,71.9,74.1,,,,,,71.9,74.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.183019,,,,,,,,,,,,,8bdec96d-2d64-443f-a8da-30f9e210d655,1945,,,"[71.9, 74.1]",3930162,45,,,,,-2.7622137,,Right Foot,,,"[56.6, 68.0]",,Ground Pass,,16.471188,,,,Joachim Andersen,8247.0,,,,,,,2,From Kick Off,Alexander Hartmann Bah,24547.0,Right Wing Back,64,Denmark,776,['49c8f6fd-7bbf-4531-bcc0-e0833ff6e5fa'],6,,,,,,,,,,,,,,,,,Denmark,776,00:00:06.775,Pass,,,,,,,71.9,74.1,56.6,68.0,,,,,,56.6,68.0,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.811518,,,,,,,,,,,,,e449569f-7551-4439-9288-b9be5f717ca5,1948,,,"[56.2, 73.7]",3930162,45,,,,,-2.2684724,,Right Foot,,,"[42.2, 57.0]",,Ground Pass,,21.791971,,,,Andreas Christensen,3959.0,,,,,,,2,From Kick Off,Joachim Andersen,8247.0,Right Center Back,64,Denmark,776,['c00d7b8d-4afa-41f7-82a8-5b60a6995dda'],10,,,,,,,,,,,,,,,,,Denmark,776,00:00:10.500,Pass,,,,,,,56.2,73.7,42.2,57.0,,,,,,42.2,57.0,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.344969,,,,,,,,,,,,,c394f826-00f6-4970-bd78-8650919a509a,1951,,,"[39.8, 49.2]",3930162,45,,,,,-1.4446683,,Right Foot,,,"[44.2, 14.5]",,Ground Pass,,34.97785,,,,Jannik Vestergaard,8815.0,,,,,,,2,From Kick Off,Andreas Christensen,3959.0,Center Back,64,Denmark,776,['baed3373-976f-4ca0-908c-facd5b7ede8c'],13,,,,,,,,,,,,,,,,,Denmark,776,00:00:13.489,Pass,,,,,,,39.8,49.2,44.2,14.5,,,,,,44.2,14.5,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.302008,,,,,,,,,,,,,fb6a7625-75fd-4fcc-b060-e835f46aa524,1954,,,"[43.2, 17.4]",3930162,45,,,,,2.2186077,,Right Foot,,,"[34.8, 28.5]",,Ground Pass,,13.92013,,,,Andreas Christensen,3959.0,,,,,,,2,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,64,Denmark,776,['f00e6c78-e3bf-4b31-ba72-9ee81dc6bdf4'],17,,,,,,,,,,,,,,,,,Denmark,776,00:00:17.815,Pass,,,,,,,43.2,17.4,34.8,28.5,,,,,,34.8,28.5,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.743762,,,,,,,,,,,,,ae6ac26a-a7e3-460a-9337-388759d8e319,1957,,,"[41.2, 31.7]",3930162,45,,,,,-1.5004281,,Right Foot,,,"[42.8, 9.0]",,Ground Pass,,22.756317,,,,Jannik Vestergaard,8815.0,,,,,,,2,From Kick Off,Andreas Christensen,3959.0,Center Back,64,Denmark,776,['4216d975-180f-47a6-8ef7-472a404c79e1'],25,,,,,,,,,,,,,,,,,Denmark,776,00:00:25.386,Pass,,,,,,,41.2,31.7,42.8,9.0,,,,,,42.8,9.0,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.22685,,,,,,,,,,,,,1b9cc872-b50d-4d46-be0c-5524161d6833,1961,,,"[46.8, 7.1]",3930162,45,,,,,0.4048918,,Left Foot,,,"[67.1, 15.8]",,Ground Pass,,22.085743,,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,64,Denmark,776,"['85d45e15-cac0-4a00-b993-e0ad9bc48ba8', 'b7edf6f8-3008-4ca5-9065-7f5319727463']",27,,,,,,,,,,,,,,,,,Denmark,776,00:00:27.834,Pass,True,,,,,,46.8,7.1,67.1,15.8,,,,,,67.1,15.8,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,2.311106,,,,,,,,,,,,,4f26f94f-a590-4eac-9faf-160e0837f719,1964,,,"[67.1, 15.9]",3930162,45,,,,,-1.0871012,,Left Foot,,,"[75.4, 0.1]",,Low Pass,,17.847408,,Out,,Victor Bernth Kristansen,60343.0,,,,,,,2,From Kick Off,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,64,Denmark,776,"['4c315018-57c7-41bb-9256-1531fb04cd25', '9f13a04e-61f7-465d-841e-7268f15fb4e8']",29,,,,,,,,,,,,,,,,,Denmark,776,00:00:29.061,Pass,True,,,,,,67.1,15.9,75.4,0.1,,,,,,75.4,0.1,Slovenia vs Denmark,Slovenia,Denmark
,,,,,,,,,,,,,,,,,1.652113,,,,,,,,,,,,,4c0e52da-63ad-4443-bb0b-5dcf391487d8,1968,,,"[39.5, 80.0]",3930162,45,,,,,-1.5664104,,,,,"[39.6, 57.2]",,Low Pass,,22.800219,,,,Timi Elšnik,15896.0,,,,,,Throw-in,2,From Throw In,Petar Stojanović,16528.0,Right Midfield,65,Slovenia,944,['5472ae18-4c75-4482-a0f1-f90fb50f6cbd'],36,,,,,,,,,,,,,,,,,Slovenia,944,00:00:36.189,Pass,,,,,,,39.5,80.0,39.6,57.2,,,,,,39.6,57.2,Slovenia vs Denmark,Slovenia,Denmark
