50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69add0bb-eed0-4f06-a5b0-e5938dd6be49,2588,,,"[59.6, 40.1]",3930177,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grant Campbell Hanley,9481.0,Center Back,117,Scotland,942,"['9f8a92ed-a11e-4b7f-8951-4de26f678fa5', 'aa3c260a-ed3e-48fd-a5ac-47b105963c8c']",18,,,,,,,,,,,,,,,,,Scotland,942,00:31:18.749,Ball Receipt*,True,,,,,,59.6,40.1,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a803ba18-b3d9-4ac1-941e-ca4f75b1ef0a,2590,,,"[61.9, 38.1]",3930177,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Callum McGregor,10534.0,Left Defensive Midfield,117,Scotland,942,['819c189b-98c8-4f5a-83f9-5eb36ed76dca'],19,,,,,,,,,,,,,,,,,Scotland,942,00:31:19.132,Ball Receipt*,,,,,,,61.9,38.1,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839787e5-902f-47d4-9e61-7622d2ddf2d9,2593,,,"[53.7, 30.0]",3930177,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Scott McKenna,10002.0,Left Center Back,117,Scotland,942,['3c48199b-27c6-46ae-a76c-a9def9125bbc'],19,,,,,,,,,,,,,,,,,Scotland,942,00:31:19.942,Ball Receipt*,,,,,,,53.7,30.0,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88b32ae1-9196-4dea-9d8d-6ac64d029730,2600,,,"[79.0, 48.3]",3930177,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,András Schäfer,42822.0,Right Defensive Midfield,117,Scotland,942,['066bb994-5aaf-4215-bd8e-d31cf7ca342c'],24,,,,,,,,,,,,,,,,,Hungary,916,00:31:24.179,Ball Receipt*,,,,,,,79.0,48.3,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976f5b01-8cde-4fd0-8219-fb362d4784bb,2604,,,"[65.7, 43.5]",3930177,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Billy Gilmour,31067.0,Right Defensive Midfield,117,Scotland,942,['81c085bb-d238-4f3e-b1f4-1aacd6843e42'],29,,,,,,,,,,,,,,,,,Scotland,942,00:31:29.225,Ball Receipt*,,,,,,,65.7,43.5,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06046ed1-11c7-4027-926e-47fa73c04206,2607,,,"[95.6, 70.2]",3930177,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Scott McTominay,3620.0,Right Attacking Midfield,117,Scotland,942,['b8ad33d5-8209-4860-97de-40332d6ae937'],33,,,,,,,,,,,,,,,,,Scotland,942,00:31:33.656,Ball Receipt*,,,,,,,95.6,70.2,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b79ad3f-2345-433b-b989-e58cfc4d3d7e,2610,,,"[99.5, 48.2]",3930177,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Billy Gilmour,31067.0,Right Defensive Midfield,117,Scotland,942,['9ed6b466-d51c-47ac-a593-2308eceee3e8'],35,,,,,,,,,,,,,,,,,Scotland,942,00:31:35.863,Ball Receipt*,,,,,,,99.5,48.2,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b396f-c8b8-4bab-8ed8-bd5161fc37ad,2619,,,"[71.0, 5.0]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Attila Szalai,46376.0,Left Center Back,118,Scotland,942,['92d84e3a-1236-4a8b-83e3-c5f2a46be679'],15,,,,,,,,,,,,,,,,,Hungary,916,00:32:15.782,Ball Receipt*,,,,,,,71.0,5.0,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97584a63-0208-402a-aa29-65119a4b0da0,2622,,,"[83.5, 24.5]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roland Sallai,19316.0,Left Attacking Midfield,118,Scotland,942,['51d8de10-8e4b-4634-9c51-87db09de89f5'],19,,,,,,,,,,,,,,,,,Hungary,916,00:32:19.586,Ball Receipt*,,,,,,,83.5,24.5,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d17980c-f2bd-4ec3-9f3c-ce4e36e064d3,2626,,,"[33.4, 15.0]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stuart Armstrong,10285.0,Left Attacking Midfield,118,Scotland,942,['438a68fb-5a10-4abb-8c7b-be4d6a4c2c62'],25,,,,,,,,,,,,,,,,,Scotland,942,00:32:25.346,Ball Receipt*,,,,,,,33.4,15.0,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce9c922-f79f-4867-b99f-272cca1a3438,2630,,,"[11.4, 34.7]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Angus Gunn,22379.0,Goalkeeper,118,Scotland,942,['8493eb36-a206-40d2-aeb0-db1f53aeceaf'],32,,,,,,,,,,,,,,,,,Scotland,942,00:32:32.406,Ball Receipt*,,,,,,,11.4,34.7,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be6421eb-9262-4aca-ab16-4ca9268e56d1,2633,,,"[22.0, 62.2]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jack Hendry,11116.0,Right Center Back,118,Scotland,942,['4e2e11c0-3934-49d2-9676-09222f2639d3'],35,,,,,,,,,,,,,,,,,Scotland,942,00:32:35.252,Ball Receipt*,,,,,,,22.0,62.2,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f46c9c-6c68-4bfa-a436-2ab3e5c98cb3,2636,,,"[4.9, 44.7]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Angus Gunn,22379.0,Goalkeeper,118,Scotland,942,['33d98451-3e86-49b0-b9e4-0406492e31e9'],39,,,,,,,,,,,,,,,,,Scotland,942,00:32:39.728,Ball Receipt*,,,,,,,4.9,44.7,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d5e29d3-c1dc-4518-b330-311d96e7f5a8,2639,,,"[69.1, 56.8]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lawrence Shankland,38169.0,Center Forward,118,Scotland,942,['73a9c67d-fe7f-490c-9aaf-6397ef03c566'],46,,,,,,,,,,,,,,,,,Scotland,942,00:32:46.223,Ball Receipt*,,,,,,,69.1,56.8,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee6c2abb-6cf0-4951-869f-52ab77b74cfe,2641,,,"[65.7, 22.4]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ádám Nagy,7162.0,Left Defensive Midfield,118,Scotland,942,['e0ea2c2f-3300-4d7a-8b9b-5e8e82a2fffb'],48,,,,,,,,,,,,,,,,,Hungary,916,00:32:48.243,Ball Receipt*,,,,,,,65.7,22.4,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a35b2403-f7ba-4163-b7e3-e2685fa34ed8,2643,,,"[53.1, 65.2]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anthony Ralston,22308.0,Right Wing Back,118,Scotland,942,['adeb9f54-0304-40f9-9941-1a86b223217d'],49,,,,,,,,,,,,,,,,,Scotland,942,00:32:49.224,Ball Receipt*,,,,,,,53.1,65.2,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ec35e1c-5084-4f5e-a8ec-eb8d0b5cc103,2647,,,"[51.4, 58.9]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Callum McGregor,10534.0,Left Defensive Midfield,118,Scotland,942,['cb224bfa-f3b4-4ab0-b22f-c4f48540e2f4'],50,,,,,,,,,,,,,,,,,Scotland,942,00:32:50.554,Ball Receipt*,,,,,,,51.4,58.9,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565fb3b2-dbfc-4a49-87a3-f1ce95db7702,2650,,,"[38.5, 63.2]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jack Hendry,11116.0,Right Center Back,118,Scotland,942,['b3db5376-e478-4f25-86ed-c8a33a3e5ba1'],52,,,,,,,,,,,,,,,,,Scotland,942,00:32:52.065,Ball Receipt*,,,,,,,38.5,63.2,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336fdb4e-9b09-467f-a7b1-8fa457e4b509,2653,,,"[42.1, 76.2]",3930177,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anthony Ralston,22308.0,Right Wing Back,118,Scotland,942,['3b7700d6-b362-4e73-82ff-e0c6717e93cd'],58,,,,,,,,,,,,,,,,,Scotland,942,00:32:58.502,Ball Receipt*,,,,,,,42.1,76.2,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98a579f2-d787-4c0b-9277-c96b09b8f562,2656,,,"[56.8, 68.8]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Scott McTominay,3620.0,Right Attacking Midfield,118,Scotland,942,['8ce53ec8-5bef-4b74-a8c6-3836518e9583'],0,,,,,,,,,,,,,,,,,Scotland,942,00:33:00.323,Ball Receipt*,,,,,,,56.8,68.8,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57c90d1f-6f6c-497b-aa11-73698d5da8f6,2662,,,"[97.6, 52.1]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stuart Armstrong,10285.0,Left Attacking Midfield,118,Scotland,942,"['9aae333b-d85d-4c79-9f5b-4d9ae6829b4b', 'a7c2dbec-5028-4ac5-b891-32e5bb52ef01']",6,,,,,,,,,,,,,,,,,Scotland,942,00:33:06.317,Ball Receipt*,True,,,,,,97.6,52.1,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92794016-3b29-45f3-a34a-a4c19fcac710,2667,,,"[26.0, 68.3]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,119,Hungary,916,['023f7c90-eac3-4aa6-8999-7ca62d8b7db1'],17,,,,,,,,,,,,,,,,,Hungary,916,00:33:17.469,Ball Receipt*,,,,,,,26.0,68.3,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5b7197-1a7a-4f1b-b6fb-0b8771f3fc8b,2669,,,"[29.7, 55.0]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,András Schäfer,42822.0,Right Defensive Midfield,119,Hungary,916,['22e2ae71-f7be-4364-99b7-1887df271dd6'],20,,,,,,,,,,,,,,,,,Hungary,916,00:33:20.396,Ball Receipt*,,,,,,,29.7,55.0,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3818a9f-90b4-4836-be7d-690f3a58469b,2672,,,"[33.7, 46.6]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Endre Botka,31887.0,Right Center Back,119,Hungary,916,['692b92cb-204d-493c-98ea-e17de56333da'],24,,,,,,,,,,,,,,,,,Hungary,916,00:33:24.814,Ball Receipt*,,,,,,,33.7,46.6,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eb49ebb-b61d-4a58-8dc5-d18c4a7d7173,2675,,,"[30.2, 53.4]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,András Schäfer,42822.0,Right Defensive Midfield,119,Hungary,916,['59bc8e68-4d05-44e8-b380-df7a2cde8a43'],25,,,,,,,,,,,,,,,,,Hungary,916,00:33:25.824,Ball Receipt*,,,,,,,30.2,53.4,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c3013e-b9a3-4a02-a3e6-37bc8cd39bb5,2678,,,"[17.6, 43.3]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willi Orban,8509.0,Center Back,119,Hungary,916,['292d4098-d4b9-478c-9d0a-0e2e8e344e28'],27,,,,,,,,,,,,,,,,,Hungary,916,00:33:27.806,Ball Receipt*,,,,,,,17.6,43.3,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b55e17de-8a25-4bf6-a1a5-2e2099b7e48a,2682,,,"[21.3, 5.1]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Szalai,46376.0,Left Center Back,119,Hungary,916,['c6018aa8-cedf-4561-9181-62fab3a2a61a'],32,,,,,,,,,,,,,,,,,Hungary,916,00:33:32.024,Ball Receipt*,,,,,,,21.3,5.1,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7800ae-10f6-4b45-9981-8683e71d28b1,2685,,,"[53.8, 24.6]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Ádám,264277.0,Center Forward,119,Hungary,916,['a9cb09d6-490a-4daf-b55e-29e4f19f0949'],37,,,,,,,,,,,,,,,,,Hungary,916,00:33:37.713,Ball Receipt*,,,,,,,53.8,24.6,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49913dc9-d7a5-4088-ace1-484f645f9542,2690,,,"[45.4, 51.7]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Endre Botka,31887.0,Right Center Back,119,Hungary,916,['d3cc59f5-cecc-429a-9805-693bb212d6de'],42,,,,,,,,,,,,,,,,,Hungary,916,00:33:42.325,Ball Receipt*,,,,,,,45.4,51.7,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c5d141b-e97f-4b5c-9b99-81239fa408a5,2693,,,"[69.0, 68.4]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Szoboszlai,21209.0,Right Attacking Midfield,119,Hungary,916,['05ac5c17-7161-4e9c-a2c4-2692bb12275a'],45,,,,,,,,,,,,,,,,,Hungary,916,00:33:45.639,Ball Receipt*,,,,,,,69.0,68.4,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6608293f-254d-4248-b9fe-5ad06bb3ccbd,2696,,,"[64.9, 60.9]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,András Schäfer,42822.0,Right Defensive Midfield,119,Hungary,916,['84fc7dd1-9de7-403c-b260-5926487eb7e9'],52,,,,,,,,,,,,,,,,,Hungary,916,00:33:52.007,Ball Receipt*,,,,,,,64.9,60.9,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33c40e22-4f04-4e1f-bec8-63d6e752afc8,2699,,,"[78.3, 72.5]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bendegúz Bolla,46789.0,Right Wing Back,119,Hungary,916,['e1663872-71d2-4456-a2f4-3eaded21610d'],53,,,,,,,,,,,,,,,,,Hungary,916,00:33:53.910,Ball Receipt*,,,,,,,78.3,72.5,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbfc3355-d401-4304-a7d7-665ffe17f91d,2703,,,"[69.4, 54.3]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Szoboszlai,21209.0,Right Attacking Midfield,119,Hungary,916,"['29d98458-62fb-450e-8455-f0ac8e1e7f10', '3d0b26ec-ad34-46f2-b5b7-feeb5d213ba8']",57,,,,,,,,,,,,,,,,,Hungary,916,00:33:57.514,Ball Receipt*,True,,,,,,69.4,54.3,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef5aba20-1224-4ecf-bcfb-caf324940f67,2706,,,"[64.5, 37.8]",3930177,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ádám Nagy,7162.0,Left Defensive Midfield,119,Hungary,916,['b6cf8f57-b021-475b-b8cf-de26528617a5'],59,,,,,,,,,,,,,,,,,Hungary,916,00:33:59.125,Ball Receipt*,,,,,,,64.5,37.8,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dec97fa-49a9-463e-84a9-d21d89adbaa1,2709,,,"[76.9, 30.1]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roland Sallai,19316.0,Left Attacking Midfield,119,Hungary,916,['17f393bc-8613-48e6-a9cc-8079f620983e'],0,,,,,,,,,,,,,,,,,Hungary,916,00:34:00.863,Ball Receipt*,,,,,,,76.9,30.1,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757a0a8f-dee0-48c5-8c6f-14b17d729f28,2712,,,"[69.9, 51.7]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Szoboszlai,21209.0,Right Attacking Midfield,119,Hungary,916,['828433fb-c00e-4b02-85ba-8d655f842959'],5,,,,,,,,,,,,,,,,,Hungary,916,00:34:05.053,Ball Receipt*,,,,,,,69.9,51.7,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec33cd0-314a-4b1a-b964-7312df239965,2715,,,"[89.0, 53.6]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Ádám,264277.0,Center Forward,119,Hungary,916,['33a7c2f4-8626-40c7-9590-d91d1a57201c'],7,,,,,,,,,,,,,,,,,Hungary,916,00:34:07.186,Ball Receipt*,,,,,,,89.0,53.6,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3c829f6-f563-4916-b2ea-2502f844068a,2717,,,"[39.2, 23.6]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stuart Armstrong,10285.0,Left Attacking Midfield,119,Hungary,916,['ddb9c670-7563-4a88-9878-97680adc8a10'],7,,,,,,,,,,,,,,,,,Scotland,942,00:34:07.892,Ball Receipt*,,,,,,,39.2,23.6,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfbd4cda-d0b3-4815-aad3-f43e4c1c6329,2723,,,"[44.4, 67.9]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,András Schäfer,42822.0,Right Defensive Midfield,120,Hungary,916,['764ea409-3e54-49e7-9281-8375fce26f68'],39,,,,,,,,,,,,,,,,,Hungary,916,00:34:39.947,Ball Receipt*,,,,,,,44.4,67.9,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b02dc6b-9907-4b30-a7be-06fb1837622f,2725,,,"[32.9, 10.2]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Attila Szalai,46376.0,Left Center Back,120,Hungary,916,['169207c9-b050-4976-b95e-17fec20f3b3c'],43,,,,,,,,,,,,,,,,,Hungary,916,00:34:43.990,Ball Receipt*,,,,,,,32.9,10.2,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25a31662-6169-4b1c-be78-bc7b1b6db80b,2728,,,"[72.7, 6.5]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roland Sallai,19316.0,Left Attacking Midfield,120,Hungary,916,['a4e2cd5c-b3fc-46bb-93af-15f3e5843b89'],46,,,,,,,,,,,,,,,,,Hungary,916,00:34:46.168,Ball Receipt*,,,,,,,72.7,6.5,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90fb281b-196f-4fa2-ade9-6121e0b6b123,2731,,,"[86.7, 13.7]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Ádám,264277.0,Center Forward,120,Hungary,916,"['06c8b4e2-c4a6-4d39-a156-f715fa72e5fa', 'c655f4b4-a259-42ef-a23a-4eee9868ec0a']",47,,,,,,,,,,,,,,,,,Hungary,916,00:34:47.635,Ball Receipt*,True,,,,,,86.7,13.7,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6384f9b-594c-4204-bcf2-429a76f73f3c,2734,,,"[83.2, 3.2]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milos Kerkez,89635.0,Left Wing Back,120,Hungary,916,['e54e6bd5-eee0-4ee4-a2d0-4e4bba6b63b4'],49,,,,,,,,,,,,,,,,,Hungary,916,00:34:49.011,Ball Receipt*,,,,,,,83.2,3.2,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47ab26ec-e5d4-4be9-baac-f57b63e4ca13,2739,,,"[59.8, 71.8]",3930177,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Scott McTominay,3620.0,Right Attacking Midfield,120,Hungary,916,['b5b5878a-dfc1-4f81-a1de-69684c368ec9'],53,,,,,,,,,,,,,,,,,Scotland,942,00:34:53.254,Ball Receipt*,,,,,,,59.8,71.8,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251bf86e-a5b4-48d5-80a4-398cff045420,2742,,,"[24.5, 32.4]",3930177,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willi Orban,8509.0,Center Back,121,Hungary,916,"['4e552f36-38e2-4b87-908d-c3f8ea75f7c6', 'b89f6279-84b6-49d6-b2ab-b2cce15571ea']",2,,,,,,,,,,,,,,,,,Hungary,916,00:35:02.643,Ball Receipt*,True,,,,,,24.5,32.4,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af8595dc-1509-4437-a87b-8fb4dc988258,2746,,,"[19.7, 52.2]",3930177,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Péter Gulácsi,8524.0,Goalkeeper,121,Hungary,916,"['24258157-e7e8-4a4a-8f29-76b6e73a72f0', '7978307f-6238-4634-92bf-e06664783eb9']",4,,,,,,,,,,,,,,,,,Hungary,916,00:35:04.951,Ball Receipt*,True,,,,,,19.7,52.2,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bff8693-ddb5-47f2-9089-c2f88bc656ba,2750,,,"[82.2, 30.1]",3930177,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Ádám,264277.0,Center Forward,121,Hungary,916,"['b39479e5-7430-4d09-a327-4146f6ee8a3e', 'c87488c4-fbde-4785-a2f2-8c687d0eb704']",9,,,,,,,,,,,,,,,,,Hungary,916,00:35:09.009,Ball Receipt*,True,,,,,,82.2,30.1,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17ebb83c-3598-491c-b7e8-e4a1e75296bc,2756,,,"[79.2, 9.9]",3930177,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roland Sallai,19316.0,Left Attacking Midfield,122,Hungary,916,['aae1e708-aa5a-4466-a83f-018eb5c4f9bf'],16,,,,,,,,,,,,,,,,,Hungary,916,00:35:16.530,Ball Receipt*,,,,,,,79.2,9.9,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88cf3ec8-6c7a-454b-b3fe-83abcc116cd1,2759,,,"[79.4, 14.4]",3930177,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,András Schäfer,42822.0,Right Defensive Midfield,122,Hungary,916,['9ea619f2-4d75-4dcb-8b09-4b2eb18cfd0f'],18,,,,,,,,,,,,,,,,,Hungary,916,00:35:18.893,Ball Receipt*,,,,,,,79.4,14.4,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
