50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83ca4eb1-f6c8-41b9-856a-837be0e444b7,2290,,"[97.0, 73.2]",3930159,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Silvan Widmer,7796.0,Right Wing Back,101,Switzerland,773,['4cc60389-666e-4197-b9e8-905caca30de3'],11,,,,,,,,,,,,,,,,,Switzerland,773,00:17:11.855,Ball Receipt*,,,,,,,97.0,73.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b0431e5-e777-4ff2-b5aa-69c5b3ba0774,2296,,"[32.9, 47.5]",3930159,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willi Orban,8509.0,Center Back,103,Hungary,916,['27d27eec-59bc-4aed-a310-a5810518bf90'],29,,,,,,,,,,,,,,,,,Hungary,916,00:17:29.932,Ball Receipt*,,,,,,,32.9,47.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84906143-a555-422a-94c2-8690283917b9,2298,,"[48.4, 67.8]",3930159,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Fiola,11268.0,Right Center Back,103,Hungary,916,['e4ec2508-b0ac-4d1b-a767-38838736ba95'],32,,,,,,,,,,,,,,,,,Hungary,916,00:17:32.726,Ball Receipt*,,,,,,,48.4,67.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17cbb245-a430-43b6-b302-c421a4ffb4c6,2300,,"[83.1, 78.6]",3930159,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bendegúz Bolla,46789.0,Right Wing Back,103,Hungary,916,['d61f0d76-ad62-4c5b-8fcd-7b98773b01de'],34,,,,,,,,,,,,,,,,,Hungary,916,00:17:34.510,Ball Receipt*,,,,,,,83.1,78.6,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceedb055-f779-4fd0-8e3f-3a77bd8399da,2303,,"[93.6, 22.8]",3930159,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominik Szoboszlai,21209.0,Left Attacking Midfield,103,Hungary,916,['45bc720b-a03b-45c4-a78f-168c0acec890'],40,,,,,,,,,,,,,,,,,Hungary,916,00:17:40.799,Ball Receipt*,,,,,,,93.6,22.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb96e2bc-45b3-4a39-afbd-39c8889626c7,2306,,"[91.8, 17.5]",3930159,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roland Sallai,19316.0,Center Forward,103,Hungary,916,['5a4e9d50-ca64-4f96-8531-085d8127b677'],45,,,,,,,,,,,,,,,,,Hungary,916,00:17:45.300,Ball Receipt*,,,,,,,91.8,17.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8be8dc6-b5b2-4d91-8e6e-07568c010785,2309,,"[111.8, 42.5]",3930159,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Barnabás Varga,12921.0,Right Attacking Midfield,103,Hungary,916,['b8f3b9eb-3a98-429f-b378-6948ad84d01d'],48,,,,,,,,,,,,,,,,,Hungary,916,00:17:48.658,Ball Receipt*,,,,,,,111.8,42.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc0853f0-e044-4266-a9d5-50a10e07607e,2313,,"[10.6, 19.8]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Obafemi Akanji,5549.0,Center Back,104,Switzerland,773,['583433bb-76ad-4733-8833-500800d67ab1'],17,,,,,,,,,,,,,,,,,Switzerland,773,00:18:17.270,Ball Receipt*,,,,,,,10.6,19.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ca6e201-db50-4015-8c3a-020cedad4109,2316,,"[25.4, 20.2]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michel Aebischer,16016.0,Left Wing Back,104,Switzerland,773,['ae0bf62e-7d76-4a63-84a0-9db2282ad343'],19,,,,,,,,,,,,,,,,,Switzerland,773,00:18:19.279,Ball Receipt*,,,,,,,25.4,20.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c86e8763-4f2a-46c9-a5e1-d1e519416a1d,2319,,"[33.2, 5.1]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ruben Vargas,30401.0,Left Attacking Midfield,104,Switzerland,773,['9e8d9a0c-9552-432d-8bcb-451aa1ec986c'],21,,,,,,,,,,,,,,,,,Switzerland,773,00:18:21.959,Ball Receipt*,,,,,,,33.2,5.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222ba6e0-1423-4186-b2d5-7a1733822ef0,2321,,"[35.3, 13.4]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,104,Switzerland,773,['2caeafbb-9d63-4fcc-8ecd-94b69a64aa09'],22,,,,,,,,,,,,,,,,,Switzerland,773,00:18:22.758,Ball Receipt*,,,,,,,35.3,13.4,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0a4a67c-4bb0-41ad-b46f-007ead16048a,2325,,"[30.4, 13.2]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michel Aebischer,16016.0,Left Wing Back,104,Switzerland,773,['26a6542d-1f17-4998-a5e2-707c4f3523b0'],24,,,,,,,,,,,,,,,,,Switzerland,773,00:18:24.238,Ball Receipt*,,,,,,,30.4,13.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4b9e759-4d15-4723-ab0a-edbb1e941d20,2329,,"[53.8, 37.5]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dan Ndoye,45190.0,Right Attacking Midfield,104,Switzerland,773,['380ca9ec-5079-41fd-adfb-243277180bdc'],28,,,,,,,,,,,,,,,,,Switzerland,773,00:18:28.158,Ball Receipt*,,,,,,,53.8,37.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5370b905-2e94-4d63-9640-d355b2854432,2337,,"[59.2, 32.5]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,András Schäfer,42822.0,Left Defensive Midfield,105,Hungary,916,"['089fd547-fdce-4f08-8e78-0eaf15949cd7', '921d7382-91b3-49c1-aa13-0d859a24537a']",34,,,,,,,,,,,,,,,,,Hungary,916,00:18:34.029,Ball Receipt*,True,,,,,,59.2,32.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8ba126a-b801-4df2-b021-659834504799,2339,,"[50.0, 36.1]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ádám Nagy,7162.0,Right Defensive Midfield,105,Hungary,916,['1f8ccefd-8491-4245-a8cb-141e79d4739c'],34,,,,,,,,,,,,,,,,,Hungary,916,00:18:34.617,Ball Receipt*,,,,,,,50.0,36.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2553274-408b-4902-81e7-ea628e760ab5,2342,,"[56.3, 14.6]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Kerkez,89635.0,Left Wing Back,105,Hungary,916,['0b1971e9-25e8-4c2b-9fc0-a9d74c2434b5'],36,,,,,,,,,,,,,,,,,Hungary,916,00:18:36.800,Ball Receipt*,,,,,,,56.3,14.6,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c49b3f20-0d0b-45d8-9954-83a2538fdb81,2345,,"[85.9, 21.8]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Szoboszlai,21209.0,Left Attacking Midfield,105,Hungary,916,['bac135ac-aad8-4269-a840-3db4e6802db8'],40,,,,,,,,,,,,,,,,,Hungary,916,00:18:40.405,Ball Receipt*,,,,,,,85.9,21.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6d5aec-fadc-4867-9089-39698821ba1c,2350,,"[34.8, 73.6]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,105,Hungary,916,['897e57ad-c7a4-41b6-b7cc-ec0c429bbc53'],42,,,,,,,,,,,,,,,,,Switzerland,773,00:18:42.087,Ball Receipt*,,,,,,,34.8,73.6,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b636893-e5ae-4f32-877a-989d6cb45833,2355,,"[83.0, 6.5]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Kerkez,89635.0,Left Wing Back,105,Hungary,916,['7a3ca821-5222-4fb3-b83c-d95012ecd83f'],44,,,,,,,,,,,,,,,,,Hungary,916,00:18:44.742,Ball Receipt*,,,,,,,83.0,6.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7375649e-1df5-41c9-b28b-80567c36909c,2358,,"[85.9, 8.0]",3930159,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Szoboszlai,21209.0,Left Attacking Midfield,105,Hungary,916,['74b6cf99-9e22-41da-853a-cee4205ef37e'],46,,,,,,,,,,,,,,,,,Hungary,916,00:18:46.151,Ball Receipt*,,,,,,,85.9,8.0,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee4f8941-1b91-41f6-a60c-469729c9a6ea,2362,,"[63.0, 4.5]",3930159,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Attila Szalai,46376.0,Left Center Back,106,Hungary,916,['0e830550-f753-445e-9ecd-0d56d8b45986'],47,,,,,,,,,,,,,,,,,Hungary,916,00:19:47.628,Ball Receipt*,,,,,,,63.0,4.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423199d6-46da-45f1-8ff5-77f42946519c,2365,,"[46.9, 27.9]",3930159,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willi Orban,8509.0,Center Back,106,Hungary,916,['026c716d-d1ef-4614-89e3-20e03380e764'],50,,,,,,,,,,,,,,,,,Hungary,916,00:19:50.047,Ball Receipt*,,,,,,,46.9,27.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee1e5af-f95c-4117-99b8-c13f9fa36201,2369,,"[40.7, 72.8]",3930159,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Attila Fiola,11268.0,Right Center Back,106,Hungary,916,['1dc37e85-60a2-491f-aef6-c1f24deb8444'],54,,,,,,,,,,,,,,,,,Hungary,916,00:19:54.689,Ball Receipt*,,,,,,,40.7,72.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07fcbb8d-2374-4308-9a2e-13993c853577,2373,,"[52.9, 78.3]",3930159,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bendegúz Bolla,46789.0,Right Wing Back,106,Hungary,916,"['d7c5ea24-423d-4f97-a72b-7c42f78972ae', 'e5ca13b7-1d9d-4d0c-bdf3-56d89d2cfd5e']",58,,,,,,,,,,,,,,,,,Hungary,916,00:19:58.898,Ball Receipt*,True,,,,,,52.9,78.3,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b35b9ab2-3539-43e9-a578-83c4f0274450,2376,,"[8.4, 52.2]",3930159,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Péter Gulácsi,8524.0,Goalkeeper,106,Hungary,916,['83ffa8cb-df87-45da-a61e-7f97206bc5d1'],3,,,,,,,,,,,,,,,,,Hungary,916,00:20:03.554,Ball Receipt*,,,,,,,8.4,52.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0e7a8ed-83d6-47da-a898-da122d97e33c,2379,,"[15.5, 67.8]",3930159,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Attila Fiola,11268.0,Right Center Back,106,Hungary,916,['d6cc0201-d3d7-40b5-8b76-8d1db36c9043'],8,,,,,,,,,,,,,,,,,Hungary,916,00:20:08.641,Ball Receipt*,,,,,,,15.5,67.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19aa136f-08dd-41c4-94bd-16ad19196e4f,2382,,"[56.8, 74.4]",3930159,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Barnabás Varga,12921.0,Right Attacking Midfield,106,Hungary,916,['b2b73e3b-fe30-4f97-a5bf-611f2d307abc'],12,,,,,,,,,,,,,,,,,Hungary,916,00:20:12.074,Ball Receipt*,,,,,,,56.8,74.4,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247e7bde-2273-47a5-9d27-5b52625bf89a,2384,,"[54.5, 67.3]",3930159,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bendegúz Bolla,46789.0,Right Wing Back,106,Hungary,916,['41d4ea3b-d882-4429-aed5-bb4481787a57'],12,,,,,,,,,,,,,,,,,Hungary,916,00:20:12.807,Ball Receipt*,,,,,,,54.5,67.3,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e1c2c91-05c0-4c09-b486-ae1e08659695,2387,,"[78.0, 17.5]",3930159,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roland Sallai,19316.0,Center Forward,106,Hungary,916,['4b7f6bdc-9866-42ac-8228-a746e0e44920'],17,,,,,,,,,,,,,,,,,Hungary,916,00:20:17.934,Ball Receipt*,,,,,,,78.0,17.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8914e7dd-19a5-4a62-b977-f2cc7bda0e39,2390,,"[106.5, 14.3]",3930159,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Szoboszlai,21209.0,Left Attacking Midfield,106,Hungary,916,['120e6369-fa53-4dce-b247-faa6c1ff2f02'],22,,,,,,,,,,,,,,,,,Hungary,916,00:20:22.532,Ball Receipt*,,,,,,,106.5,14.3,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bd64e43-408d-49ca-92f4-4d1bf331e7d6,2393,,"[115.5, 42.1]",3930159,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Barnabás Varga,12921.0,Right Attacking Midfield,106,Hungary,916,['53be59b9-8bbd-49d7-823a-7c77d154a690'],25,,,,,,,,,,,,,,,,,Hungary,916,00:20:25.213,Ball Receipt*,,,,,,,115.5,42.1,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894c7f2b-f400-4d05-a6b2-4034ff387b5c,2398,,"[47.0, 35.0]",3930159,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,107,Switzerland,773,['564fddac-e189-4d61-9936-e584716a23dc'],7,,,,,,,,,,,,,,,,,Switzerland,773,00:22:07.133,Ball Receipt*,,,,,,,47.0,35.0,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a7c8828-7923-4f88-a55c-d7d7d90cb5fe,2400,,"[40.8, 24.5]",3930159,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,107,Switzerland,773,['db7c1419-b989-4d5d-9342-9ea60fe3e0c5'],10,,,,,,,,,,,,,,,,,Switzerland,773,00:22:10.702,Ball Receipt*,,,,,,,40.8,24.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8e8b0a1-dfd8-4658-9bac-fa2a91eb022b,2402,,"[9.0, 34.2]",3930159,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yann Sommer,5550.0,Goalkeeper,107,Switzerland,773,['db2dc006-de20-4df6-aa2b-bddc8f9a231e'],14,,,,,,,,,,,,,,,,,Switzerland,773,00:22:14.765,Ball Receipt*,,,,,,,9.0,34.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e530f309-991e-4f4e-bcee-6df8bd97d7ec,2405,,"[64.6, 51.8]",3930159,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dan Ndoye,45190.0,Right Attacking Midfield,107,Switzerland,773,['d0139db1-9fc7-4834-9667-242e56e7cd1e'],18,,,,,,,,,,,,,,,,,Switzerland,773,00:22:18.619,Ball Receipt*,,,,,,,64.6,51.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df55b3e3-fd66-4b6e-9fe3-8688f9d010c8,2409,,"[92.4, 61.6]",3930159,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willi Orban,8509.0,Center Back,108,Hungary,916,['b2fe367c-5250-4e90-89f0-66663fc4ba11'],4,,,,,,,,,,,,,,,,,Hungary,916,00:23:04.150,Ball Receipt*,,,,,,,92.4,61.6,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7e8cbb5-7c08-4bed-9057-294b0cf55342,2411,,"[105.8, 31.8]",3930159,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roland Sallai,19316.0,Center Forward,108,Hungary,916,['ec9879c4-989f-4800-ba66-7db37b7c3e5e'],8,,,,,,,,,,,,,,,,,Hungary,916,00:23:08.070,Ball Receipt*,,,,,,,105.8,31.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34646ef7-75a5-47ed-9067-f02d24940c75,2422,,"[30.3, 38.2]",3930159,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,108,Hungary,916,['a042e817-736e-4bdc-834f-fafccfa29959'],17,,,,,,,,,,,,,,,,,Hungary,916,00:23:17.608,Ball Receipt*,,,,,,,30.3,38.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c01d57f-c659-430b-9e47-9be20cb3fff9,2425,,"[39.0, 12.9]",3930159,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,András Schäfer,42822.0,Left Defensive Midfield,108,Hungary,916,['209952a5-ff98-40a7-aeb3-6eb4957042ac'],20,,,,,,,,,,,,,,,,,Hungary,916,00:23:20.344,Ball Receipt*,,,,,,,39.0,12.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5725d36-c251-41f3-9dfd-bf8f31da5d5c,2428,,"[42.2, 39.3]",3930159,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willi Orban,8509.0,Center Back,108,Hungary,916,['0b56c02b-96eb-484d-8314-4fe8e9438e30'],26,,,,,,,,,,,,,,,,,Hungary,916,00:23:26.849,Ball Receipt*,,,,,,,42.2,39.3,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47a11f74-0fa1-4e55-a364-d12eb539884e,2431,,"[42.5, 17.9]",3930159,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,András Schäfer,42822.0,Left Defensive Midfield,108,Hungary,916,['a93c98d3-2a17-49f7-9ba6-d7a4d9732845'],30,,,,,,,,,,,,,,,,,Hungary,916,00:23:30.889,Ball Receipt*,,,,,,,42.5,17.9,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464d1eee-cb3b-4880-b490-abe7dbb9d2c3,2434,,"[63.4, 23.7]",3930159,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milos Kerkez,89635.0,Left Wing Back,108,Hungary,916,['e75ff6f9-5338-4cdd-a1be-2c5b7184ef47'],38,,,,,,,,,,,,,,,,,Hungary,916,00:23:38.036,Ball Receipt*,,,,,,,63.4,23.7,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39f4498f-509f-412e-9086-697509570052,2438,,"[65.7, 7.5]",3930159,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominik Szoboszlai,21209.0,Left Attacking Midfield,108,Hungary,916,"['10aee3f2-d3cc-4fa0-9984-f85445749fcc', 'adcec3e9-4521-4eca-a347-bdc6c2178a40']",39,,,,,,,,,,,,,,,,,Hungary,916,00:23:39.818,Ball Receipt*,True,,,,,,65.7,7.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974b8ec-2734-4071-934b-9e40ba727890,2441,,"[52.8, 8.2]",3930159,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Szalai,46376.0,Left Center Back,108,Hungary,916,['36ee85c6-8506-4136-b563-42947f61b4c8'],40,,,,,,,,,,,,,,,,,Hungary,916,00:23:40.550,Ball Receipt*,,,,,,,52.8,8.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44be5810-040d-47be-99e6-59e746c6e0bf,2449,,"[105.9, 40.5]",3930159,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,110,Switzerland,773,['107d6ea9-9243-4b8d-840f-f9fa019cccb4'],43,,,,,,,,,,,,,,,,,Switzerland,773,00:24:43.402,Ball Receipt*,,,,,,,105.9,40.5,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cb2440d-2093-45cc-a07b-57f067abafa1,2456,,"[101.7, 2.2]",3930159,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dan Ndoye,45190.0,Right Attacking Midfield,110,Switzerland,773,['4384275e-fdfc-4dc6-81c8-cb0764a2ef22'],48,,,,,,,,,,,,,,,,,Switzerland,773,00:24:48.323,Ball Receipt*,,,,,,,101.7,2.2,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934ff836-daeb-417b-aa6e-fbac47121796,2459,,"[63.3, 19.8]",3930159,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,110,Switzerland,773,['aa8474bc-5d33-4aa5-8503-e761badf015e'],53,,,,,,,,,,,,,,,,,Switzerland,773,00:24:53.577,Ball Receipt*,,,,,,,63.3,19.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3769042-0711-4b6e-8304-b3fe6685515f,2463,,"[92.9, 10.6]",3930159,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,110,Switzerland,773,['da33c41c-de33-477c-9d1d-e8988df2e6a7'],58,,,,,,,,,,,,,,,,,Switzerland,773,00:24:58.900,Ball Receipt*,,,,,,,92.9,10.6,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb763789-5a98-48a0-98bf-a3a6520d90bd,2466,,"[33.9, 65.8]",3930159,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Kleinheisler,16502.0,Right Defensive Midfield,111,Hungary,916,['34303de3-0d65-4b08-9743-c3dfeeea663d'],0,,,,,,,,,,,,,,,,,Hungary,916,00:25:00.924,Ball Receipt*,,,,,,,33.9,65.8,,,,,,,,,,Hungary vs Switzerland,Hungary,Switzerland
