50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138e47a-71b3-4fe1-a212-e9902ad83728,1202,,,"[24.8, 2.7]",3938643,27,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,50,Poland,789,['fbcff41f-0afa-4858-a161-5168a6d34531'],1,,,,,,,,,,,,,,,,,Poland,789,00:27:01.177,Ball Receipt*,,,,,,,24.8,2.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10548c82-d903-4335-888b-ec55d411a82a,1207,,,"[36.2, 8.7]",3938643,27,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicola Zalewski,50502.0,Left Wing Back,50,Poland,789,"['89523b8d-1d59-4067-a4be-ce018c93d1c3', 'a87986cf-add2-4888-b8ab-a3fc9cc8158d']",2,,,,,,,,,,,,,,,,,Poland,789,00:27:02.999,Ball Receipt*,True,,,,,,36.2,8.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c345ef-46ab-4f9e-8c87-01d6cad6fb36,1215,,,"[55.3, 2.2]",3938643,27,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sebastian Szymański,4664.0,Left Center Midfield,50,Poland,789,"['28f19e29-1b2d-4ddf-839c-2db323af672a', 'd49ada7c-8412-4747-9af3-d313d6193ce6']",9,,,,,,,,,,,,,,,,,Poland,789,00:27:09.189,Ball Receipt*,True,,,,,,55.3,2.2,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aba498c-a48b-42ca-85ea-bf89698e3e84,1220,,,"[50.7, 5.4]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Moder,29480.0,Center Defensive Midfield,51,Poland,789,['8a2d462b-6cfe-4667-b359-d5756fecc888'],24,,,,,,,,,,,,,,,,,Poland,789,00:29:24.535,Ball Receipt*,,,,,,,50.7,5.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0c019a1-9c4b-4e5c-8cbb-2248d287aaa4,1222,,,"[46.6, 3.3]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Piotr Kiwior,44166.0,Left Center Back,51,Poland,789,['74391207-2d44-4416-8cb6-69f931c31f69'],26,,,,,,,,,,,,,,,,,Poland,789,00:29:26.425,Ball Receipt*,,,,,,,46.6,3.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178593ad-92c0-4b4f-aad9-085bdb5c5e88,1225,,,"[50.1, 18.7]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Szymański,4664.0,Left Center Midfield,51,Poland,789,['62dd6a78-45b9-4d7c-9ff8-240be150c978'],27,,,,,,,,,,,,,,,,,Poland,789,00:29:27.539,Ball Receipt*,,,,,,,50.1,18.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4489c6b-2e4d-4202-801e-f5076a37ba12,1229,,,"[44.7, 30.7]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Moder,29480.0,Center Defensive Midfield,51,Poland,789,['d5c0e9db-8b07-4873-9515-f3d1cc92966e'],33,,,,,,,,,,,,,,,,,Poland,789,00:29:33.721,Ball Receipt*,,,,,,,44.7,30.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e40a418-a533-422b-9586-5fcb7833916c,1232,,,"[30.0, 56.4]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Bednarek,4626.0,Right Center Back,51,Poland,789,['a90840e9-6ddd-43f2-ad0d-8e3d611ed128'],35,,,,,,,,,,,,,,,,,Poland,789,00:29:35.867,Ball Receipt*,,,,,,,30.0,56.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728a6fd-e222-41c7-a689-fda3ad4238ee,1235,,,"[40.4, 71.3]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Przemysław Frankowski,7979.0,Right Wing Back,51,Poland,789,['387a199d-c56f-4660-bb2a-6491da2bb8c8'],37,,,,,,,,,,,,,,,,,Poland,789,00:29:37.887,Ball Receipt*,,,,,,,40.4,71.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740586a-3a02-48c0-a990-18fa68586e44,1238,,,"[63.3, 58.5]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kacper Urbanski,33680.0,Right Center Forward,51,Poland,789,['5e8047ce-af02-4ceb-89ce-d6e2e2bfefa2'],40,,,,,,,,,,,,,,,,,Poland,789,00:29:40.567,Ball Receipt*,,,,,,,63.3,58.5,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9f42df7-ca15-4036-9619-79d0b8ca39fd,1243,,,"[49.7, 66.5]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Przemysław Frankowski,7979.0,Right Wing Back,51,Poland,789,['1f658c6d-edd2-4ee8-b3c6-c7de543ec60b'],43,,,,,,,,,,,,,,,,,Poland,789,00:29:43.266,Ball Receipt*,,,,,,,49.7,66.5,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdd6befa-e4d7-420d-9b7c-70342097c4bc,1246,,,"[52.4, 42.7]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Left Center Forward,51,Poland,789,['84d9c2b0-f903-42a6-a039-23dff8e47849'],47,,,,,,,,,,,,,,,,,Poland,789,00:29:47.000,Ball Receipt*,,,,,,,52.4,42.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,052ced42-85c1-4421-aa87-9a51446837ab,1249,,,"[38.3, 14.7]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Piotr Kiwior,44166.0,Left Center Back,51,Poland,789,['ec02e0e2-624c-4017-953f-b56b7db8b483'],50,,,,,,,,,,,,,,,,,Poland,789,00:29:50.845,Ball Receipt*,,,,,,,38.3,14.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a88e1d43-637d-4ec3-817a-ee292fdf7580,1252,,,"[54.6, 4.3]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Zalewski,50502.0,Left Wing Back,51,Poland,789,['0add8863-33af-43e8-83eb-49429ce46d05'],52,,,,,,,,,,,,,,,,,Poland,789,00:29:52.179,Ball Receipt*,,,,,,,54.6,4.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1a507fa-ea22-4ae8-824f-97c63f47afa1,1255,,,"[38.0, 6.2]",3938643,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Piotr Kiwior,44166.0,Left Center Back,51,Poland,789,['755803fc-d8a3-4a83-b3de-36f66527a70d'],53,,,,,,,,,,,,,,,,,Poland,789,00:29:53.429,Ball Receipt*,,,,,,,38.0,6.2,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d106b267-10d8-4cf5-a574-c16a84b1f931,1260,,,"[33.9, 1.8]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Zalewski,50502.0,Left Wing Back,51,Poland,789,['e35a14c4-2597-4d38-a48d-0f7b66b7424a'],0,,,,,,,,,,,,,,,,,Poland,789,00:30:00.035,Ball Receipt*,,,,,,,33.9,1.8,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cbc7a8d-7fd7-4fdb-8d0b-8c50291bd746,1263,,,"[44.1, 25.9]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Left Center Forward,51,Poland,789,['c4f9f526-7e4b-41a4-aac5-d2f4173334d7'],3,,,,,,,,,,,,,,,,,Poland,789,00:30:03.650,Ball Receipt*,,,,,,,44.1,25.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24e7b6bc-2261-4678-b1d6-0187f9a6c9ad,1270,,,"[64.6, 64.6]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,52,France,771,"['0115b5cd-45f5-4847-a4a7-5e4c116ca0ab', '17ebd820-b6df-4bcf-b2dc-6186513db8b4']",7,,,,,,,,,,,,,,,,,France,771,00:30:07.857,Ball Receipt*,True,,,,,,64.6,64.6,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea66392-de5a-4095-a700-50d202f64df0,1272,,,"[61.5, 66.0]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,52,France,771,['3c54298c-1449-4107-a9e4-ba8e2c61a684'],8,,,,,,,,,,,,,,,,,France,771,00:30:08.457,Ball Receipt*,,,,,,,61.5,66.0,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592efcae-e42b-4887-9a1d-45e3c69a9c37,1275,,,"[76.4, 61.6]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N'Golo Kanté,3961.0,Right Center Midfield,52,France,771,['ed731c81-cce8-4fe8-a44a-40a891f42278'],10,,,,,,,,,,,,,,,,,France,771,00:30:10.033,Ball Receipt*,,,,,,,76.4,61.6,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27cbcc64-2372-4a93-92e6-b414da617278,1279,,,"[96.2, 74.9]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,52,France,771,['6fd2c3fb-35f1-4157-b260-36dbf922acc1'],12,,,,,,,,,,,,,,,,,France,771,00:30:12.604,Ball Receipt*,,,,,,,96.2,74.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3b84126-b6dd-44c6-9005-62e4dd15118c,1285,,,"[30.2, 4.1]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Zalewski,50502.0,Left Wing Back,53,Poland,789,['783b4feb-83fa-4323-b6a7-fe6743b8374e'],16,,,,,,,,,,,,,,,,,Poland,789,00:30:16.446,Ball Receipt*,,,,,,,30.2,4.1,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ad83398-31e5-4d14-95f9-4d7cb69cf2df,1288,,,"[11.1, 14.9]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Moder,29480.0,Center Defensive Midfield,53,Poland,789,['897d9f1e-8bd4-4bb5-be52-2f0fd8944153'],19,,,,,,,,,,,,,,,,,Poland,789,00:30:19.848,Ball Receipt*,,,,,,,11.1,14.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07738636-c910-4cad-b6ea-22bc812cb9c5,1292,,,"[33.5, 37.9]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,53,Poland,789,['23289e52-dc3c-4fe8-a059-be7828a4ec3e'],22,,,,,,,,,,,,,,,,,Poland,789,00:30:22.930,Ball Receipt*,,,,,,,33.5,37.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da6d56eb-b6d9-4b9d-978f-f406761b4e3d,1296,,,"[54.3, 46.4]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kacper Urbanski,33680.0,Right Center Forward,53,Poland,789,"['42a597e6-2493-461b-9d91-bb6b754729a6', 'a5e6b587-9c68-4646-94cc-7e5c1c79afc0']",25,,,,,,,,,,,,,,,,,Poland,789,00:30:25.496,Ball Receipt*,True,,,,,,54.3,46.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14133e84-99b0-43ca-9fe0-6b03f7d53f33,1299,,,"[45.2, 53.9]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,53,Poland,789,['af0463f3-950e-48cb-a229-6cdbba291d91'],26,,,,,,,,,,,,,,,,,Poland,789,00:30:26.689,Ball Receipt*,,,,,,,45.2,53.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8565342-fe53-4f1b-b767-4a134370a3f8,1302,,,"[55.3, 75.2]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Przemysław Frankowski,7979.0,Right Wing Back,53,Poland,789,['33de8a84-2931-4b20-8711-0275489e709b'],29,,,,,,,,,,,,,,,,,Poland,789,00:30:29.054,Ball Receipt*,,,,,,,55.3,75.2,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dec29d2-48e9-4da1-8af8-e9a71ae6e0d4,1306,,,"[64.6, 63.8]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,53,Poland,789,"['b5379b50-a911-4cda-ad58-17268f916022', 'bdfa8bb2-b6b3-4196-9d39-afac0fb57bcd']",31,,,,,,,,,,,,,,,,,Poland,789,00:30:31.441,Ball Receipt*,True,,,,,,64.6,63.8,,,,,,,,,,France vs Poland,France,Poland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56457d4e-851f-43d9-accb-ab295c2b215c,1314,,,"[52.8, 76.3]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Przemysław Frankowski,7979.0,Right Wing Back,53,Poland,789,['617230f0-f6b9-4465-a448-a0f4d4f039cf'],38,,,,,,,,,,,,,,,,,Poland,789,00:30:38.019,Ball Receipt*,,,,,,,52.8,76.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f8516be-7728-40d9-908b-91ee19fb20bb,1323,,,"[36.9, 28.6]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Piotr Kiwior,44166.0,Left Center Back,53,Poland,789,['38bc27f3-1530-46b1-aed6-78969e24f314'],44,,,,,,,,,,,,,,,,,Poland,789,00:30:44.202,Ball Receipt*,,,,,,,36.9,28.6,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48f7e228-41e3-4eb7-8b27-e93c5831b326,1326,,,"[47.8, 29.4]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Moder,29480.0,Center Defensive Midfield,53,Poland,789,['a74ecc6e-b1fc-4c75-9c25-78f2a2b7f809'],51,,,,,,,,,,,,,,,,,Poland,789,00:30:51.876,Ball Receipt*,,,,,,,47.8,29.4,,,,,,,,,,France vs Poland,France,Poland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a201eb27-b749-407e-a857-2f7137f7de83,1329,,,"[100.2, 33.3]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Left Center Forward,53,Poland,789,['e18dd980-18ba-4dae-99ea-44f78e0cfad6'],55,,,,,,,,,,,,,,,,,Poland,789,00:30:55.878,Ball Receipt*,,,,,,,100.2,33.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685cfb7a-17ea-4dd6-b8a0-09e6324e43dd,1333,,,"[22.7, 34.7]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,William Saliba,17592.0,Left Center Back,54,France,771,['a53bbf64-96ba-4d21-97ac-d275a0434fcd'],0,,,,,,,,,,,,,,,,,France,771,00:31:00.840,Ball Receipt*,,,,,,,22.7,34.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30a880eb-32d1-4eba-93b8-a1d9f4ecfb0d,1336,,,"[19.6, 55.1]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dayotchanculle Upamecano,8519.0,Right Center Back,54,France,771,['7a8b4f21-c618-4ec5-9bd1-36a786a7f886'],8,,,,,,,,,,,,,,,,,France,771,00:31:08.456,Ball Receipt*,,,,,,,19.6,55.1,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a85c5eb7-ea09-4081-b7f6-f7bd2c527c53,1339,,,"[17.3, 72.5]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jules Koundé,4445.0,Right Back,54,France,771,['bcb932f8-0ac8-4ef7-b4c9-a5ea991a7a53'],11,,,,,,,,,,,,,,,,,France,771,00:31:11.045,Ball Receipt*,,,,,,,17.3,72.5,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd69043-c4f9-4bd0-bf43-3ab138452a37,1342,,,"[51.4, 76.4]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ousmane Dembélé,5477.0,Right Wing,54,France,771,['cf9eded3-933d-4c3e-b080-ab9ca5c6059d'],14,,,,,,,,,,,,,,,,,France,771,00:31:14.395,Ball Receipt*,,,,,,,51.4,76.4,,,,,,,,,,France vs Poland,France,Poland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a2977b8-d051-4909-82d4-c5ce43f796c2,1349,,,"[66.2, 76.8]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adrien Rabiot,3026.0,Left Center Midfield,54,France,771,['ac3695c4-9781-4d77-b96d-fdba85973382'],19,,,,,,,,,,,,,,,,,France,771,00:31:19.241,Ball Receipt*,,,,,,,66.2,76.8,,,,,,,,,,France vs Poland,France,Poland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f17a31a1-592f-4dd7-bfd4-70d55ec21691,1354,,,"[74.8, 12.8]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kacper Urbanski,33680.0,Right Center Forward,54,France,771,['d2b199ef-0e67-475c-8b61-69294b0052a4'],24,,,,,,,,,,,,,,,,,Poland,789,00:31:24.616,Ball Receipt*,,,,,,,74.8,12.8,,,,,,,,,,France vs Poland,France,Poland
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187ab333-75da-4e3e-8d5f-985d3bff595a,1356,,,"[51.8, 75.1]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ousmane Dembélé,5477.0,Right Wing,54,France,771,['bae05ddc-fb55-45ac-9911-fee1f91715dd'],25,,,,,,,,,,,,,,,,,France,771,00:31:25.157,Ball Receipt*,,,,,,,51.8,75.1,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f8db740-9dff-49de-8b54-87bde9daabd3,1359,,,"[34.0, 33.3]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,William Saliba,17592.0,Left Center Back,54,France,771,['10c271b0-f45c-4704-a6d9-42c77f3fc7e5'],29,,,,,,,,,,,,,,,,,France,771,00:31:29.727,Ball Receipt*,,,,,,,34.0,33.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3687332-36e5-4305-b1b9-34f055fb7a6b,1362,,,"[44.9, 17.0]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Theo Bernard François Hernández,6704.0,Left Back,54,France,771,['aa23dac9-d11c-45d6-b02d-d15ad3e1d854'],31,,,,,,,,,,,,,,,,,France,771,00:31:31.341,Ball Receipt*,,,,,,,44.9,17.0,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813b9d67-d643-4f90-98b6-c6089b91d8d9,1365,,,"[62.7, 9.0]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kylian Mbappé Lottin,3009.0,Center Forward,54,France,771,['5f80e5bd-72fa-4509-9e6f-f5e7049de35c'],33,,,,,,,,,,,,,,,,,France,771,00:31:33.269,Ball Receipt*,,,,,,,62.7,9.0,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b49e3a-6a2e-4002-afb2-76d3ecd3bddc,1369,,,"[105.1, 5.7]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bradley Barcola,39420.0,Left Wing,54,France,771,['85ed05b0-fc00-489a-9bd5-89a98e0c2c2d'],40,,,,,,,,,,,,,,,,,France,771,00:31:40.879,Ball Receipt*,,,,,,,105.1,5.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7403b3-57e6-4c39-93d0-16e48b940be6,1376,,,"[56.1, 42.2]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Robert Lewandowski,5668.0,Left Center Forward,54,France,771,['470dd86e-c738-4add-9d1a-7818cb6d6bb5'],49,,,,,,,,,,,,,,,,,Poland,789,00:31:49.836,Ball Receipt*,,,,,,,56.1,42.2,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a900804-5ffd-4ae3-bc7a-82d4a2d8e08f,1382,,,"[55.1, 69.6]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jules Koundé,4445.0,Right Back,54,France,771,['a9527920-5882-4dca-9971-a4109bf22eee'],56,,,,,,,,,,,,,,,,,France,771,00:31:56.356,Ball Receipt*,,,,,,,55.1,69.6,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e961038-cc2b-44a4-8156-377b799b59b9,1385,,,"[59.4, 60.0]",3938643,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adrien Rabiot,3026.0,Left Center Midfield,54,France,771,['e9182e24-6bec-46a0-a611-f663d0cc2ab5'],2,,,,,,,,,,,,,,,,,France,771,00:32:02.281,Ball Receipt*,,,,,,,59.4,60.0,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29d573ee-83d5-4bb2-ab5c-4a9db11d29a4,1388,,,"[53.0, 41.2]",3938643,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,William Saliba,17592.0,Left Center Back,54,France,771,['57c4386e-27db-4726-b609-1fae5877a814'],7,,,,,,,,,,,,,,,,,France,771,00:32:07.762,Ball Receipt*,,,,,,,53.0,41.2,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6337ffc6-7b82-4316-a0b2-d2709ce3e8a6,1390,,,"[69.8, 17.1]",3938643,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Theo Bernard François Hernández,6704.0,Left Back,54,France,771,['a0b5c9db-f7f9-4523-9038-5f5f214ce7c4'],9,,,,,,,,,,,,,,,,,France,771,00:32:09.817,Ball Receipt*,,,,,,,69.8,17.1,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25f2ef41-cf2e-45ce-b727-3c8809e20da3,1393,,,"[77.7, 4.6]",3938643,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kylian Mbappé Lottin,3009.0,Center Forward,54,France,771,['0dcce713-ae67-4053-a7d6-2d8839235fd3'],11,,,,,,,,,,,,,,,,,France,771,00:32:11.676,Ball Receipt*,,,,,,,77.7,4.6,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8580690d-13c2-4cbc-9f07-c8c22fbf7d12,1396,,,"[76.4, 32.7]",3938643,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adrien Rabiot,3026.0,Left Center Midfield,54,France,771,['81c0047a-d79c-4fb7-ba58-1cc06c48f661'],18,,,,,,,,,,,,,,,,,France,771,00:32:18.284,Ball Receipt*,,,,,,,76.4,32.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e668405-fd4e-4107-9330-c41de4111bf9,1399,,,"[83.9, 66.4]",3938643,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jules Koundé,4445.0,Right Back,54,France,771,['9e43de83-3af4-48b3-a740-3f057cac5986'],20,,,,,,,,,,,,,,,,,France,771,00:32:20.397,Ball Receipt*,,,,,,,83.9,66.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25526e09-b966-44bb-a3a5-6bdb961cce29,1402,,,"[100.7, 72.7]",3938643,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ousmane Dembélé,5477.0,Right Wing,54,France,771,['2fa0ae64-a9a5-4b68-85fe-c8193f90e1c8'],22,,,,,,,,,,,,,,,,,France,771,00:32:22.508,Ball Receipt*,,,,,,,100.7,72.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d28454bd-5595-43e3-9493-ee131e08fe3f,1405,,,"[96.7, 56.5]",3938643,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jules Koundé,4445.0,Right Back,54,France,771,['50caa5d8-584e-4eae-8428-b04fc13f7c4a'],25,,,,,,,,,,,,,,,,,France,771,00:32:25.396,Ball Receipt*,,,,,,,96.7,56.5,,,,,,,,,,France vs Poland,France,Poland
