50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58c0e5a9-22bf-44b2-97e9-860da71ecebb,2964,,"[47.7, 76.3]",3941018,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Carvajal Ramos,5721.0,Right Back,107,Spain,772,['4430abb3-e005-496d-8138-afc397fe5589'],32,,,,,,,,,,,,,,,,,Spain,772,00:23:32.298,Ball Receipt*,,,,,,,47.7,76.3,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54d4174d-be77-4100-8b3e-0c7faee4dc06,2967,,"[55.2, 50.4]",3941018,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,107,Spain,772,['5e22fa9d-24ec-4800-8ed9-0a3025218c30'],35,,,,,,,,,,,,,,,,,Spain,772,00:23:35.010,Ball Receipt*,,,,,,,55.2,50.4,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da15c838-165d-4672-8e89-8619a15a6095,2971,,"[74.5, 21.6]",3941018,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,107,Spain,772,['df44ca1e-4ba8-4345-90e4-bdf1e672849a'],40,,,,,,,,,,,,,,,,,Spain,772,00:23:40.791,Ball Receipt*,,,,,,,74.5,21.6,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5c80b98-d063-4eae-8f95-ddf9c8612d68,2974,,"[88.8, 1.6]",3941018,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Back,107,Spain,772,['afe7d47c-5ede-4d1f-97d3-8db36b50bfb9'],42,,,,,,,,,,,,,,,,,Spain,772,00:23:42.800,Ball Receipt*,,,,,,,88.8,1.6,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d589362-7883-4dc8-85b7-d1bd31ffe59d,2977,,"[80.8, 7.2]",3941018,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,107,Spain,772,['4c801fba-8644-4df5-b317-d52427427a86'],47,,,,,,,,,,,,,,,,,Spain,772,00:23:47.089,Ball Receipt*,,,,,,,80.8,7.2,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c98031-9ee0-48b4-97c9-6ed82b517ace,2980,,"[68.8, 25.5]",3941018,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aymeric Laporte,4353.0,Left Center Back,107,Spain,772,['b4839762-fb20-4d3c-a4e9-de41b3fbc176'],49,,,,,,,,,,,,,,,,,Spain,772,00:23:49.645,Ball Receipt*,,,,,,,68.8,25.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fd601b5-edde-442a-aeb7-5bc6d089554a,2983,,"[65.0, 53.8]",3941018,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robin Aime Robert Le Normand,22128.0,Right Center Back,107,Spain,772,['5f471925-bdfc-47df-acad-2c79bf8b102c'],52,,,,,,,,,,,,,,,,,Spain,772,00:23:52.456,Ball Receipt*,,,,,,,65.0,53.8,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d7b08ca-9faa-41a6-b3bd-84cc06761e3e,2986,,"[75.0, 64.1]",3941018,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Carvajal Ramos,5721.0,Right Back,107,Spain,772,['ff09dc5a-f720-4758-be1e-2d3bf194240e'],54,,,,,,,,,,,,,,,,,Spain,772,00:23:54.217,Ball Receipt*,,,,,,,75.0,64.1,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cf42c73-80bc-418d-8a37-e1b452de1133,2990,,"[82.6, 77.5]",3941018,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,107,Spain,772,['7b5727ab-38af-40cd-a5b6-2543dd722550'],57,,,,,,,,,,,,,,,,,Spain,772,00:23:57.038,Ball Receipt*,,,,,,,82.6,77.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29212239-a042-44ed-a0e3-23bcda767690,2993,,"[92.0, 57.1]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,107,Spain,772,['df185325-f4cc-49d8-95ac-9bea5e34170a'],2,,,,,,,,,,,,,,,,,Spain,772,00:24:02.688,Ball Receipt*,,,,,,,92.0,57.1,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9d0021-2e95-436c-994d-bd8c09e5abcc,2996,,"[91.2, 26.0]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Back,107,Spain,772,['560aefa4-2794-4d82-bb13-fd33806a827e'],5,,,,,,,,,,,,,,,,,Spain,772,00:24:05.037,Ball Receipt*,,,,,,,91.2,26.0,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d89bcf02-1729-46fa-81c5-1dad0bdd5acb,3000,,"[93.3, 30.5]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,107,Spain,772,['2c6af514-b40c-42a7-ba50-82776d2e9827'],9,,,,,,,,,,,,,,,,,Spain,772,00:24:09.103,Ball Receipt*,,,,,,,93.3,30.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6342d15e-834a-4ef5-a695-9b8056b1faeb,3004,,"[5.8, 13.1]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lasha Dvali,7655.0,Left Center Back,108,Georgia,2138,['d04db74b-68c6-4292-8a4d-b4f6350a38b9'],25,,,,,,,,,,,,,,,,,Georgia,2138,00:24:25.095,Ball Receipt*,,,,,,,5.8,13.1,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87d8b83f-d29f-439d-a9f0-ef03ab46b2d0,3008,,"[24.7, 17.0]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giorgi Kochorashvili,41202.0,Center Defensive Midfield,108,Georgia,2138,"['5f367be5-7a75-4aa9-a54d-c6f542c614ad', '856ef4fa-4f87-4d7a-b0df-7fde666392cb']",26,,,,,,,,,,,,,,,,,Georgia,2138,00:24:26.506,Ball Receipt*,True,,,,,,24.7,17.0,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62fbe31e-78b3-4695-a308-163dac4c51f7,3013,,"[28.5, 24.1]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giorgi Kochorashvili,41202.0,Center Defensive Midfield,109,Georgia,2138,['e28a2e52-9ddb-4940-aca5-4ef1f39af171'],42,,,,,,,,,,,,,,,,,Georgia,2138,00:24:42.802,Ball Receipt*,,,,,,,28.5,24.1,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84b702c-1a32-4a97-948b-8dbc4f32f9ac,3015,,"[23.7, 11.5]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lasha Dvali,7655.0,Left Center Back,109,Georgia,2138,['f747c8ed-d6aa-45af-8c05-5ce63339395a'],43,,,,,,,,,,,,,,,,,Georgia,2138,00:24:43.950,Ball Receipt*,,,,,,,23.7,11.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4985693c-616c-49fd-b09b-fdf5f0c2f8cc,3019,,"[44.0, 16.6]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zuriko Davitashvili,44183.0,Left Center Midfield,109,Georgia,2138,"['3d304b5c-f0a4-4122-a1e2-72f08910b43e', '7b718748-1849-42de-9f43-5e0c973a1840']",45,,,,,,,,,,,,,,,,,Georgia,2138,00:24:45.917,Ball Receipt*,True,,,,,,44.0,16.6,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90888177-eaaf-4a94-82e7-1f2665ef8859,3022,,"[95.9, 5.5]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georges Mikautadze,33234.0,Right Center Forward,109,Georgia,2138,['fc59b9c7-39ba-43b5-8e7d-a4fd841ecefe'],52,,,,,,,,,,,,,,,,,Georgia,2138,00:24:52.309,Ball Receipt*,,,,,,,95.9,5.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8e5a976-923d-4aaa-9d5c-4a352e222da8,3026,,"[104.2, 15.8]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zuriko Davitashvili,44183.0,Left Center Midfield,109,Georgia,2138,"['1c5be20e-da6b-4a54-bdcd-4a312df064d3', '2a3f8454-4fdd-4ed6-a360-a2ec598d4f5e']",54,,,,,,,,,,,,,,,,,Georgia,2138,00:24:54.451,Ball Receipt*,True,,,,,,104.2,15.8,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e454b76b-74db-4a1e-a3d9-33978efcbe87,3033,,"[12.9, 68.0]",3941018,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,110,Spain,772,['fe29f065-515c-4dfb-8bd3-7c8b11b188c3'],58,,,,,,,,,,,,,,,,,Spain,772,00:24:58.010,Ball Receipt*,,,,,,,12.9,68.0,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b35b93a-72bc-4b7c-b675-56952f89ef01,3036,,"[33.6, 70.8]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Right Center Midfield,110,Spain,772,['f1982aa5-fa19-46ee-9193-2bf02130edc5'],0,,,,,,,,,,,,,,,,,Spain,772,00:25:00.134,Ball Receipt*,,,,,,,33.6,70.8,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45367b80-91d2-46df-b66f-0517821529df,3039,,"[36.7, 48.8]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Center Midfield,110,Spain,772,['596f7e1f-aae3-4074-89d4-9aa461d97861'],3,,,,,,,,,,,,,,,,,Spain,772,00:25:03.959,Ball Receipt*,,,,,,,36.7,48.8,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05f87c41-ef19-4177-9ac6-eec8dde52d99,3044,,"[63.5, 72.2]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Right Center Midfield,110,Spain,772,"['6172b08b-b7d0-474a-b315-4b94ef3d5170', 'e740d1de-9c41-4e63-af25-ddd26c0598bf']",9,,,,,,,,,,,,,,,,,Spain,772,00:25:09.565,Ball Receipt*,True,,,,,,63.5,72.2,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0894c4c1-d719-4615-84ad-801fc35e46ea,3049,,"[64.0, 62.5]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,111,Spain,772,['bf3c2c5d-ebbb-4a8f-97f9-c80afe434bbd'],41,,,,,,,,,,,,,,,,,Spain,772,00:25:41.853,Ball Receipt*,,,,,,,64.0,62.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6566b1f2-c27d-4994-9a08-a54d78ec686c,3052,,"[78.4, 75.8]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,111,Spain,772,['42980755-c76b-43cf-a784-93ec79fa51b0'],45,,,,,,,,,,,,,,,,,Spain,772,00:25:45.574,Ball Receipt*,,,,,,,78.4,75.8,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9bf63c-e0f1-4d65-bd74-df1c8a9ac0ff,3056,,"[77.9, 63.4]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Olmo Carvajal,16532.0,Right Center Midfield,111,Spain,772,"['08c54e30-709c-43c6-9dde-3fc1cc683b01', '6eee1b34-abbd-44f5-8501-f777c7dc5ebb']",48,,,,,,,,,,,,,,,,,Spain,772,00:25:48.027,Ball Receipt*,True,,,,,,77.9,63.4,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d73ed1ae-8a08-4e9d-9cc8-6a9781812f99,3062,,"[70.3, 56.2]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,111,Spain,772,['ceb66dd6-7113-42dd-84a8-a11e5aeb0cd4'],50,,,,,,,,,,,,,,,,,Spain,772,00:25:50.588,Ball Receipt*,,,,,,,70.3,56.2,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b636a186-6c46-4bd9-8c82-7f4bd68ad918,3065,,"[61.7, 27.1]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,111,Spain,772,['1eea25e9-b167-42cc-8bd9-fab00b5bc16c'],53,,,,,,,,,,,,,,,,,Spain,772,00:25:53.044,Ball Receipt*,,,,,,,61.7,27.1,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514ad9a-ec0d-4f96-9d5e-e4bcde698376,3068,,"[78.8, 5.2]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Grimaldo García,10336.0,Left Back,111,Spain,772,['ea1665c9-d803-4487-a7b1-32b20f1d7855'],55,,,,,,,,,,,,,,,,,Spain,772,00:25:55.905,Ball Receipt*,,,,,,,78.8,5.2,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308026bf-9d43-463e-99c1-02039e5eb980,3071,,"[88.5, 2.5]",3941018,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicholas Williams Arthuer,68574.0,Left Wing,111,Spain,772,['e5e7e475-3fa5-4c47-8fb9-5f03cd4cc5d4'],59,,,,,,,,,,,,,,,,,Spain,772,00:25:59.619,Ball Receipt*,,,,,,,88.5,2.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e518ca7a-7c73-4d26-921d-94edaa068b89,3074,,"[65.2, 23.7]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,111,Spain,772,['11e13786-4e31-4140-a299-f92df027a3fd'],2,,,,,,,,,,,,,,,,,Spain,772,00:26:02.890,Ball Receipt*,,,,,,,65.2,23.7,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a83af2d-3741-4ffe-98db-a1b9fd5ef08a,3076,,"[75.1, 14.4]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,111,Spain,772,['46b29aed-c4cf-40fd-b703-77902955c522'],3,,,,,,,,,,,,,,,,,Spain,772,00:26:03.899,Ball Receipt*,,,,,,,75.1,14.4,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fcb8a31-0406-4786-88ae-62c9e43c0a8e,3079,,"[89.5, 2.5]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicholas Williams Arthuer,68574.0,Left Wing,111,Spain,772,['f50548f2-d2c9-4642-8fa8-3627c9038a85'],6,,,,,,,,,,,,,,,,,Spain,772,00:26:06.204,Ball Receipt*,,,,,,,89.5,2.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b090a5c3-4c62-42f6-b203-9963a963e596,3082,,"[82.4, 10.0]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,111,Spain,772,['b8c4d1d1-18d7-4912-b3e7-3205585bae16'],9,,,,,,,,,,,,,,,,,Spain,772,00:26:09.469,Ball Receipt*,,,,,,,82.4,10.0,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cdba460-cf2b-48c2-bf89-e9f632bc59bf,3085,,"[92.6, 1.6]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Grimaldo García,10336.0,Left Back,111,Spain,772,['b15d148a-9b3d-40a0-afb1-7c480b2bcafa'],11,,,,,,,,,,,,,,,,,Spain,772,00:26:11.837,Ball Receipt*,,,,,,,92.6,1.6,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddc34249-99f6-4ed2-bc17-7b9d145043f6,3091,,"[28.8, 33.3]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zuriko Davitashvili,44183.0,Left Center Midfield,112,Georgia,2138,['9e161935-c5c6-48d2-978d-445ad2b09a72'],19,,,,,,,,,,,,,,,,,Georgia,2138,00:26:19.983,Ball Receipt*,,,,,,,28.8,33.3,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a84e6a06-8155-4959-83b3-89930f369073,3094,,"[30.7, 9.4]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heorhii Tsitaishvili,22242.0,Left Wing Back,112,Georgia,2138,['ca8def04-b709-45cc-9c2c-eaee7a4d1354'],22,,,,,,,,,,,,,,,,,Georgia,2138,00:26:22.078,Ball Receipt*,,,,,,,30.7,9.4,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41015ec8-f366-4765-8a0d-fd21057f21c9,3097,,"[7.2, 14.2]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lasha Dvali,7655.0,Left Center Back,112,Georgia,2138,['09c7343e-ddb8-4b80-9385-ace940ae20e6'],25,,,,,,,,,,,,,,,,,Georgia,2138,00:26:25.091,Ball Receipt*,,,,,,,7.2,14.2,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b958fb68-dd4b-4aad-8ab0-6672e88bc2ed,3101,,"[3.1, 41.6]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Mamardashvili,102371.0,Goalkeeper,112,Georgia,2138,"['0c7e38f7-551b-4962-ab42-20e2ce9100b1', 'b0aea241-0f64-4645-afc6-a8090c3b8794']",27,,,,,,,,,,,,,,,,,Georgia,2138,00:26:27.447,Ball Receipt*,True,,,,,,3.1,41.6,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25bb078f-adb7-495e-b184-0016c2006c0e,3104,,"[5.3, 60.2]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guram Kashia,7839.0,Center Back,112,Georgia,2138,['524b62d6-2357-4122-81e0-9d37bb817be1'],29,,,,,,,,,,,,,,,,,Georgia,2138,00:26:29.977,Ball Receipt*,,,,,,,5.3,60.2,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b43230-13fa-4b81-9e17-7083f5b4744e,3107,,"[35.7, 58.7]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Altunashvili,135844.0,Right Center Midfield,112,Georgia,2138,['799eea8e-bedd-4aaf-9d4c-7b2dc991ce95'],32,,,,,,,,,,,,,,,,,Georgia,2138,00:26:32.815,Ball Receipt*,,,,,,,35.7,58.7,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d3356ee-99d1-4aae-b73e-e49c9a9dee8c,3110,,"[31.2, 78.5]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Otar Kakabadze,25036.0,Right Wing Back,112,Georgia,2138,['7cc82eba-f2ac-4a9d-beb4-b6aebe410e4d'],36,,,,,,,,,,,,,,,,,Georgia,2138,00:26:36.499,Ball Receipt*,,,,,,,31.2,78.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206fa5b-e973-4239-abd3-20ebd69646f0,3113,,"[60.7, 61.8]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges Mikautadze,33234.0,Right Center Forward,112,Georgia,2138,['6ffb30c7-2656-480e-bd11-6d5b353fdf21'],39,,,,,,,,,,,,,,,,,Georgia,2138,00:26:39.707,Ball Receipt*,,,,,,,60.7,61.8,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47c1aa7f-a080-4f52-9942-5bc11945e507,3117,,"[63.5, 73.9]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georges Mikautadze,33234.0,Right Center Forward,113,Georgia,2138,"['af3170a1-7dc3-42f3-9a22-a18f0482cdfc', 'fb04d233-4a12-40b8-9ff1-64505fa4a9c8']",54,,,,,,,,,,,,,,,,,Georgia,2138,00:26:54.050,Ball Receipt*,True,,,,,,63.5,73.9,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616318cd-3e6b-4113-b6c8-f63964004a1f,3121,,"[62.9, 78.5]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Otar Kakabadze,25036.0,Right Wing Back,113,Georgia,2138,"['5d85c602-24dc-4663-9b87-73d6bbeeeb79', 'a4eacf31-a6e6-4ea2-b98a-85fa422737d0']",55,,,,,,,,,,,,,,,,,Georgia,2138,00:26:55.143,Ball Receipt*,True,,,,,,62.9,78.5,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d93fcf21-8ba9-4e44-80a9-2dc0551818ff,3126,,"[40.5, 40.2]",3941018,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Aime Robert Le Normand,22128.0,Right Center Back,114,Spain,772,['792a548e-5e94-4c3d-9984-b66769d89260'],59,,,,,,,,,,,,,,,,,Spain,772,00:26:59.516,Ball Receipt*,,,,,,,40.5,40.2,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd5ef11b-29a0-4056-acd8-866f14c0ab70,3129,,"[48.3, 34.3]",3941018,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,114,Spain,772,['4591522b-6aa1-4fe5-a04f-cbcb0f57bd2b'],2,,,,,,,,,,,,,,,,,Spain,772,00:27:02.804,Ball Receipt*,,,,,,,48.3,34.3,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9232ff33-f5a7-474d-b6e3-d165606f82e3,3133,,"[62.3, 22.3]",3941018,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Center Midfield,114,Spain,772,['e630adbc-46d6-4bbd-bc26-03a97b7272b5'],8,,,,,,,,,,,,,,,,,Spain,772,00:27:08.500,Ball Receipt*,,,,,,,62.3,22.3,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c31f15bb-ca6a-4fd9-a893-8f48117095de,3136,,"[75.7, 8.6]",3941018,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Back,114,Spain,772,['7706346d-b7d5-41b8-9a2b-82440f5f24d2'],10,,,,,,,,,,,,,,,,,Spain,772,00:27:10.439,Ball Receipt*,,,,,,,75.7,8.6,,,,,,,,,,Spain vs Georgia,Spain,Georgia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93278345-61c4-4c90-a49a-cba385e520ca,3139,,"[89.5, 2.8]",3941018,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicholas Williams Arthuer,68574.0,Left Wing,114,Spain,772,['45ec5809-ce84-4e02-855f-d696b45b6ca5'],12,,,,,,,,,,,,,,,,,Spain,772,00:27:12.700,Ball Receipt*,,,,,,,89.5,2.8,,,,,,,,,,Spain vs Georgia,Spain,Georgia
