50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,1.007324,,,,,,,,,0bcf481d-7e05-40ef-8540-e04bed292d68,623,,"[43.2, 62.7]",3938637,17,,,,0.5509825,,Right Foot,,,,"[51.5, 67.8]",,Ground Pass,,9.741663,,,,Xavi Simons,39167.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,27,Netherlands,941,['8eccb71a-b79a-4a93-be97-04b912e4babe'],56,,,,,,,,,,,,,,,,,Netherlands,941,00:17:56.932,Pass,,,,,,,43.2,62.7,51.5,67.8,,,,,,51.5,67.8,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,4.643843,,,,,,,,,b25fa41f-b440-4404-b004-fbd4f798b91d,626,,"[49.6, 68.2]",3938637,17,,,,-3.0195358,,Right Foot,,,,"[12.1, 63.6]",,Ground Pass,,37.78108,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Xavi Simons,39167.0,Right Wing,27,Netherlands,941,['dee7ea8d-3b1b-4369-b034-89d0a48253de'],58,,,,,,,,,,,,,,,,,Netherlands,941,00:17:58.770,Pass,,,,,,,49.6,68.2,12.1,63.6,,,,,,12.1,63.6,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,2.049172,,,,,,,,,fc4c64f0-8e95-4ab4-bba4-c53d89174954,629,,"[11.7, 62.5]",3938637,18,,,,-1.5707964,,Left Foot,,,,"[11.7, 43.3]",,Ground Pass,,19.2,,,,Bart Verbruggen,37274.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,27,Netherlands,941,['feeedb99-a62f-4b6c-bad7-c0b77a58cb8e'],3,,,,,,,,,,,,,,,,,Netherlands,941,00:18:03.471,Pass,,,,,,,11.7,62.5,11.7,43.3,,,,,,11.7,43.3,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.10093,,,,,,,,,300a58b6-e106-468f-b3cb-14d48f46f7c0,632,,"[14.5, 38.2]",3938637,18,,,,0.24003637,,Right Foot,,,,"[28.8, 41.7]",,Ground Pass,,14.722093,,,,Jerdy Schouten,15503.0,,,,,,1,From Throw In,Bart Verbruggen,37274.0,Goalkeeper,27,Netherlands,941,['2cb95a32-4d21-4403-8341-e734e6dd2d22'],10,,,,,,,,,,,,,,,,,Netherlands,941,00:18:10.771,Pass,,,,,,,14.5,38.2,28.8,41.7,,,,,,28.8,41.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.200933,,,,,,,,,f058afbb-c7fe-494a-ac9a-f689c7da20a0,635,,"[28.8, 41.7]",3938637,18,,,,2.0122254,,Right Foot,,,,"[20.2, 59.9]",,Ground Pass,,20.12958,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Jerdy Schouten,15503.0,Right Defensive Midfield,27,Netherlands,941,['82d465af-a4ae-43ed-944a-4ee6882e932a'],11,,,,,,,,,,,,,,,,,Netherlands,941,00:18:11.912,Pass,,,,,,,28.8,41.7,20.2,59.9,,,,,,20.2,59.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.227638,,,,,,,,,0b342cb5-f301-42e1-9d7c-25d35c6d2d6a,638,,"[27.1, 60.6]",3938637,18,,,,0.8169666,,Left Foot,,,,"[40.9, 75.3]",,Ground Pass,,20.16259,,,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,27,Netherlands,941,['10afb1de-28fb-409e-852a-85371bbe186b'],14,,,,,,,,,,,,,,,,,Netherlands,941,00:18:14.598,Pass,,,,,,,27.1,60.6,40.9,75.3,,,,,,40.9,75.3,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.121351,,,,,,,,,307ed362-e0bc-41cb-b913-13d8e00875b4,641,,"[38.2, 76.6]",3938637,18,,,,-1.4245609,,Right Foot,,,,"[40.1, 63.7]",,Ground Pass,,13.039172,,,,Jerdy Schouten,15503.0,,,,,,1,From Throw In,Denzel Dumfries,8125.0,Right Back,27,Netherlands,941,['8f2e506c-5e8b-407c-970c-abcff68352d4'],16,,,,,,,,,,,,,,,,,Netherlands,941,00:18:16.864,Pass,,,,,,,38.2,76.6,40.1,63.7,,,,,,40.1,63.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.99188,,,,,,,,,2fa96161-bbc5-40ea-b4fa-b62c86baf204,644,,"[40.1, 63.7]",3938637,18,,,,-3.006065,,Right Foot,,,,"[26.9, 61.9]",,Ground Pass,,13.322162,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Jerdy Schouten,15503.0,Right Defensive Midfield,27,Netherlands,941,['99c91e11-bd4e-46ff-8b30-0105c32c6bb3'],18,,,,,,,,,,,,,,,,,Netherlands,941,00:18:18.025,Pass,,,,,,,40.1,63.7,26.9,61.9,,,,,,26.9,61.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.745156,,,,,,,,,31b3e1a4-9cd2-4685-8371-eb772d8efd2a,647,,"[26.9, 61.9]",3938637,18,,,,-1.3600824,,Right Foot,,,,"[34.6, 25.9]",,Ground Pass,,36.814262,,,,Nathan Aké,3306.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,27,Netherlands,941,['22e93be3-3a88-45b6-8654-e3467e6c75bd'],20,,,,,,,,,,,,,,,,,Netherlands,941,00:18:20.143,Pass,,,,,,,26.9,61.9,34.6,25.9,,,,,,34.6,25.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.674355,,,,,,,,,4b71f303-db91-4e43-833c-b2c327073fef,650,,"[41.2, 19.3]",3938637,18,,,,-0.38211668,,Left Foot,,,,"[62.6, 10.7]",,Ground Pass,,23.06339,,,,Tijjani Reijnders,21582.0,,,,,,1,From Throw In,Nathan Aké,3306.0,Left Back,27,Netherlands,941,['d0b584cc-0920-4b54-8230-5b9b4b97d166'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:18:23.567,Pass,,,,,,,41.2,19.3,62.6,10.7,,,,,,62.6,10.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.516461,,,,,,,,,bd37bb05-b225-4141-b72d-013cd1c36cce,654,,"[95.4, 15.6]",3938637,18,,,,-0.9151007,,Right Foot,,,,"[100.4, 9.1]",,Ground Pass,,8.20061,,,,Cody Mathès Gakpo,20750.0,,,,,,1,From Throw In,Tijjani Reijnders,21582.0,Center Attacking Midfield,27,Netherlands,941,"['9dcde0c1-e8fb-44bc-a8e1-94c421b260df', 'cbaabb86-d798-4e47-86ba-304e33054320']",29,,,,,,,,,,,,,,,,,Netherlands,941,00:18:29.424,Pass,True,,,,,,95.4,15.6,100.4,9.1,,,,,,100.4,9.1,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,2.391577,,,,,,,,,a1ac70a6-d31c-4f5a-a663-03a2a1f22a6e,657,,"[99.2, 19.9]",3938637,18,,,,2.383425,,Right Foot,,,,"[86.0, 32.4]",,Ground Pass,,18.179384,,,,Jerdy Schouten,15503.0,,,,,,1,From Throw In,Cody Mathès Gakpo,20750.0,Left Wing,27,Netherlands,941,['badb3ff4-1a14-48ad-a73b-eba2d9e59f5c'],32,,,,,,,,,,,,,,,,,Netherlands,941,00:18:32.171,Pass,,,,,,,99.2,19.9,86.0,32.4,,,,,,86.0,32.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.837432,,,,,,,,,e9b71f52-877a-47de-a84a-046cac53784f,660,,"[86.0, 32.0]",3938637,18,,,,-1.2459877,,Right Foot,,,,"[89.3, 22.2]",,Ground Pass,,10.340696,,,,Joey Veerman,21633.0,,,,,,1,From Throw In,Jerdy Schouten,15503.0,Right Defensive Midfield,27,Netherlands,941,['3dacf4af-31ca-4e99-b145-12f2bfc680a7'],34,,,,,,,,,,,,,,,,,Netherlands,941,00:18:34.602,Pass,,,,,,,86.0,32.0,89.3,22.2,,,,,,89.3,22.2,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,2.167545,,,,,,,,,735d3ce0-6b48-4f94-bb71-77e7c74d4ee1,663,,"[85.6, 21.4]",3938637,18,,,,1.9421654,,Right Foot,,,,"[73.8, 51.7]",,Ground Pass,,32.516613,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Joey Veerman,21633.0,Left Defensive Midfield,27,Netherlands,941,['4d671ebc-09e4-48ed-bdc9-5e062ac8161b'],36,,,,,,,,,,,,,,,,,Netherlands,941,00:18:36.863,Pass,,,,,,,85.6,21.4,73.8,51.7,,,,,,73.8,51.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.43239,,,,,,,,,c73a1bf4-1721-4b8e-8cf5-7263ae780033,666,,"[73.3, 52.3]",3938637,18,,,,1.1348712,,Right Foot,,,,"[84.2, 75.7]",,Ground Pass,,25.814144,,,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,27,Netherlands,941,['b642ab41-8017-4d2b-908d-42af8accddef'],40,,,,,,,,,,,,,,,,,Netherlands,941,00:18:40.144,Pass,,,,,,,73.3,52.3,84.2,75.7,,,,,,84.2,75.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.902025,,,,,,,,,b1e88786-baef-4b2d-aaa1-5cb65efef85c,669,,"[82.9, 76.6]",3938637,18,,,,-0.07594064,,Right Foot,,,,"[92.1, 75.9]",,Ground Pass,,9.226592,,,,Xavi Simons,39167.0,,,,,,1,From Throw In,Denzel Dumfries,8125.0,Right Back,27,Netherlands,941,['e949bfd7-6c48-44da-afe8-64bd1f03ee63'],43,,,,,,,,,,,,,,,,,Netherlands,941,00:18:43.345,Pass,,,,,,,82.9,76.6,92.1,75.9,,,,,,92.1,75.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.373899,,,,,,,,,2d75922e-41a3-4727-86b0-6da3e99f2ee8,673,,"[77.0, 76.6]",3938637,18,,,,0.08847807,,Right Foot,,,,"[89.4, 77.7]",,Ground Pass,,12.448695,,,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Xavi Simons,39167.0,Right Wing,27,Netherlands,941,['bc07d71e-e067-4345-8ecf-f9448fbbf9f5'],49,,,,,,,,,,,,,,,,,Netherlands,941,00:18:49.109,Pass,,,,,,,77.0,76.6,89.4,77.7,,,,,,89.4,77.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.900083,,,,,,,,,09b28639-d8d8-4c87-9ed2-8a7f34a9a5cc,676,,"[87.2, 78.0]",3938637,18,,,,-2.5082953,,Right Foot,,,,"[79.3, 72.2]",,Ground Pass,,9.80051,,,,Joey Veerman,21633.0,,,,,,1,From Throw In,Denzel Dumfries,8125.0,Right Back,27,Netherlands,941,['5584f0a2-71c8-4d02-a600-7daa4dac1ecc'],51,,,,,,,,,,,,,,,,,Netherlands,941,00:18:51.948,Pass,,,,,,,87.2,78.0,79.3,72.2,,,,,,79.3,72.2,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,3.212115,,,,,,,,,32ab0938-aeed-4eb0-92bf-89d31e3b8507,680,,"[78.7, 73.0]",3938637,18,,,,0.061936185,,Right Foot,,,,"[117.4, 75.4]",,High Pass,,38.774345,,,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Joey Veerman,21633.0,Left Defensive Midfield,27,Netherlands,941,"['939ffaa8-9e50-4073-87b8-e368fc187da2', 'fe1de72a-9db7-455c-a7df-7a614fc95bcf']",52,,,,,,,,,,,,,,,,,Netherlands,941,00:18:52.928,Pass,True,,,,,,78.7,73.0,117.4,75.4,,,,,,117.4,75.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.091245,,,,,,,,,b48bbc47-72eb-405f-a5da-20e5a8440547,683,,"[118.1, 75.7]",3938637,18,,,,-1.82812,,Right Foot,,,,"[117.1, 71.9]",,Low Pass,,3.9293766,,Incomplete,,,,,,,,,1,From Throw In,Denzel Dumfries,8125.0,Right Back,27,Netherlands,941,['fbbb502c-c49b-47a7-a18f-eada4f46164e'],56,,,,,,,,,,,,,,,,,Netherlands,941,00:18:56.260,Pass,,,,,,,118.1,75.7,117.1,71.9,,,,,,117.1,71.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.7579,,,,,,,,,8a9fdd5d-5d5a-451a-93a4-28b99b2c2c8d,685,,"[120.0, 80.0]",3938637,19,,,,-1.8771409,739f03d7-b8b0-4199-8346-31986db53fcc,Right Foot,,,,"[107.0, 38.9]",,High Pass,,43.10696,,,True,Virgil van Dijk,3669.0,True,True,Outswinging,,Corner,1,From Corner,Joey Veerman,21633.0,Left Defensive Midfield,28,Netherlands,941,['95ee493d-c6ce-4fa0-963e-8378e88be3a8'],26,,,,,,,,,,,,,,,,,Netherlands,941,00:19:26.170,Pass,,,,,,,120.0,80.0,107.0,38.9,,,,,,107.0,38.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.618692,,,,,,,,,05a24749-807c-4791-8f43-ca4fcc0cc479,694,,"[100.3, 80.0]",3938637,20,True,,,-2.9592822,,,,,,"[82.4, 76.7]",,Low Pass,,18.201649,,,,Joey Veerman,21633.0,,,,,Throw-in,1,From Throw In,Denzel Dumfries,8125.0,Right Back,29,Netherlands,941,['c13f43ab-0e23-480a-9083-c658ce60e116'],4,,,,,,,,,,,,,,,,,Netherlands,941,00:20:04.182,Pass,,,,,,,100.3,80.0,82.4,76.7,,,,,,82.4,76.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.630884,,,,,,,,,6e2bf7cb-60e0-4449-b0e5-4cb65be14e25,696,,"[78.3, 75.2]",3938637,20,,,,-2.2989323,,Right Foot,,,,"[56.1, 50.3]",,Ground Pass,,33.359406,,,,Virgil van Dijk,3669.0,,,,,,1,From Throw In,Joey Veerman,21633.0,Left Defensive Midfield,29,Netherlands,941,['2b4123ba-553d-4b91-9bec-a629aff2fbda'],5,,,,,,,,,,,,,,,,,Netherlands,941,00:20:05.548,Pass,,,,,,,78.3,75.2,56.1,50.3,,,,,,56.1,50.3,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.860599,,,,,,,,,47d588d1-eff9-4aa1-92de-d75fc6040df6,699,,"[62.1, 48.5]",3938637,20,,,,1.5059524,,Right Foot,,,,"[63.1, 63.9]",,Ground Pass,,15.432433,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,29,Netherlands,941,['1b79afec-9fe5-4841-8017-c664d544d211'],11,,,,,,,,,,,,,,,,,Netherlands,941,00:20:11.432,Pass,,,,,,,62.1,48.5,63.1,63.9,,,,,,63.1,63.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.11065,,,,,,,,,b2bf7b24-7b6e-4dd3-8908-8f807951f8c6,703,,"[62.2, 63.6]",3938637,20,,,,0.8494613,,Right Foot,,,,"[74.6, 77.7]",,Ground Pass,,18.776848,,,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,29,Netherlands,941,"['09979a99-7fe8-4916-86e5-07a9273a5964', 'b2ca02b1-99ea-45db-80ab-26b42125ce76']",13,,,,,,,,,,,,,,,,,Netherlands,941,00:20:13.173,Pass,True,,,,,,62.2,63.6,74.6,77.7,,,,,,74.6,77.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.827002,,,,,,,,,641efda8-a5a4-4e7d-900e-8e040583f0c2,706,,"[74.6, 77.7]",3938637,20,,,,-1.6951513,,Right Foot,,,,"[73.1, 65.7]",,Ground Pass,,12.093387,,,,Joey Veerman,21633.0,,,,,,1,From Throw In,Denzel Dumfries,8125.0,Right Back,29,Netherlands,941,['f680d6c6-4baa-446f-9805-2a70866fc04f'],15,,,,,,,,,,,,,,,,,Netherlands,941,00:20:15.381,Pass,,,,,,,74.6,77.7,73.1,65.7,,,,,,73.1,65.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.449678,,,,,,,,,dc08002a-347a-44ec-a75f-ae546c7353b9,710,,"[83.9, 77.3]",3938637,20,,,,-0.40970936,,Right Foot,,,,"[101.4, 69.7]",,High Pass,,19.079046,,Incomplete,,Denzel Dumfries,8125.0,,,,,,1,From Throw In,Joey Veerman,21633.0,Left Defensive Midfield,29,Netherlands,941,"['706b4774-3edc-44af-b9e0-0ed7065f9b9f', 'adee1349-44c7-4974-b744-0cc69c59ace2', 'e178de4c-5325-4f3d-8950-39488c9d29a7']",19,,,,,,,,,,,,,,,,,Netherlands,941,00:20:19.439,Pass,True,,,,,,83.9,77.3,101.4,69.7,,,,,,101.4,69.7,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,True,,,,,,1.550943,,,,,,,,,e178de4c-5325-4f3d-8950-39488c9d29a7,712,,"[18.7, 10.4]",3938637,20,,,,-1.240499,,Left Foot,,,,"[21.1, 3.4]",,Low Pass,,7.4,,,,Nicola Zalewski,50502.0,,,,,Interception,1,Regular Play,Jakub Piotr Kiwior,44166.0,Left Center Back,30,Poland,789,"['d831b0b2-a945-4a91-bd5c-28e8b218414a', 'dc08002a-347a-44ec-a75f-ae546c7353b9']",20,,,,,,,,,,,,,,,,,Poland,789,00:20:20.889,Pass,,,,,,,18.7,10.4,21.1,3.4,,,,,,21.1,3.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.890915,,,,,,,,,ac0cc054-729f-417e-aa19-4cf79f5b9f98,720,,"[35.3, 3.8]",3938637,20,,,,1.0104364,,Right Foot,,,,"[41.7, 14.0]",,Ground Pass,,12.0415945,,,,Taras Wiktorowicz Romanczuk,7982.0,,,,,,1,Regular Play,Nicola Zalewski,50502.0,Left Wing Back,30,Poland,789,"['39150246-4b57-4fc8-a71f-641c3ee05015', '534b210a-128f-437c-8215-79d51d66f7b0']",24,,,,,,,,,,,,,,,,,Poland,789,00:20:24.696,Pass,True,,,,,,35.3,3.8,41.7,14.0,,,,,,41.7,14.0,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.923724,,,,,,,,,b98da5d2-2324-46cb-a2fe-d859a4b3d8f7,724,,"[42.0, 12.6]",3938637,20,,,,-0.5915997,,Left Foot,,,True,"[54.8, 4.0]",,Ground Pass,,15.420765,,,,Nicola Zalewski,50502.0,,,,,,1,Regular Play,Taras Wiktorowicz Romanczuk,7982.0,Center Defensive Midfield,30,Poland,789,['b8145b75-7ca7-441b-abf9-577f8478dd74'],26,,,,,,,,,,,,,,,,,Poland,789,00:20:26.627,Pass,,,,,,,42.0,12.6,54.8,4.0,,,,,,54.8,4.0,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.554028,,,,,,,,,ef7775af-d158-4320-9c04-8869c9b9e0d2,736,,"[55.7, 74.0]",3938637,20,,,,2.2631307,,Right Foot,,,,"[52.3, 78.1]",,Ground Pass,,5.3263497,,,,Joey Veerman,21633.0,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Back,31,Netherlands,941,['3fae38ff-d81d-452b-9d93-b73e93f413f8'],31,,,,,,,,,,,,,,,,,Netherlands,941,00:20:31.809,Pass,,,,,,,55.7,74.0,52.3,78.1,,,,,,52.3,78.1,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.471673,,,,,,,,,9cbde786-38ba-4e34-874b-d629f7091d48,739,,"[52.9, 78.1]",3938637,20,,,,-1.7343066,,Right Foot,,,,"[48.0, 48.4]",,Ground Pass,,30.101496,,,,Tijjani Reijnders,21582.0,,,,,,1,Regular Play,Joey Veerman,21633.0,Left Defensive Midfield,31,Netherlands,941,['064b7c6d-32c9-4d3c-ad4c-a75a27025351'],33,,,,,,,,,,,,,,,,,Netherlands,941,00:20:33.385,Pass,,,,,,,52.9,78.1,48.0,48.4,,,,,,48.0,48.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.701321,,,,,,,,,932fdac5-be30-47fb-bd8d-398d6662e785,743,,"[49.8, 48.9]",3938637,20,,,,-1.9743826,,Right Foot,,,,"[41.9, 30.4]",,Ground Pass,,20.116163,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Tijjani Reijnders,21582.0,Center Attacking Midfield,31,Netherlands,941,['ebeb136d-e6e2-4055-a800-905efc135e8d'],37,,,,,,,,,,,,,,,,,Netherlands,941,00:20:37.844,Pass,,,,,,,49.8,48.9,41.9,30.4,,,,,,41.9,30.4,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.858426,,,,,,,,,ed13e1a8-b25a-4601-a251-0e3eddd7c386,746,,"[55.3, 25.9]",3938637,20,,,,1.2877005,,Left Foot,,,,"[58.5, 36.9]",,Ground Pass,,11.456003,,,,Joey Veerman,21633.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,31,Netherlands,941,['75027fc0-a031-4a9a-851b-ceb256e38680'],46,,,,,,,,,,,,,,,,,Netherlands,941,00:20:46.057,Pass,,,,,,,55.3,25.9,58.5,36.9,,,,,,58.5,36.9,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.144703,,,,,,,,,a69b3bc2-bbbf-4209-99d2-90235fadb74d,749,,"[58.4, 36.9]",3938637,20,,,,-1.900633,,Right Foot,,,,"[54.6, 25.8]",,Ground Pass,,11.732433,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Joey Veerman,21633.0,Left Defensive Midfield,31,Netherlands,941,['19dfc02e-33ea-49dd-9eb1-2cda73112a80'],47,,,,,,,,,,,,,,,,,Netherlands,941,00:20:47.116,Pass,,,,,,,58.4,36.9,54.6,25.8,,,,,,54.6,25.8,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.932628,,,,,,,,,a8bdebf8-c2f3-498b-a5a3-384e117f44db,752,,"[54.6, 25.8]",3938637,20,,,,1.6315908,,Left Foot,,,,"[53.9, 37.3]",,Ground Pass,,11.521285,,,,Joey Veerman,21633.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,31,Netherlands,941,['1c536d9d-3492-4e42-8d83-05953f716f88'],50,,,,,,,,,,,,,,,,,Netherlands,941,00:20:50.189,Pass,,,,,,,54.6,25.8,53.9,37.3,,,,,,53.9,37.3,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.603689,,,,,,,,,81de9654-b7b1-44c4-89e9-f19fa14e6f2c,755,,"[53.7, 37.9]",3938637,20,,,,-0.20401798,,Right Foot,,,,"[85.6, 31.3]",,High Pass,,32.575603,,Incomplete,,Memphis Depay,2988.0,,,,,,1,Regular Play,Joey Veerman,21633.0,Left Defensive Midfield,31,Netherlands,941,"['c7cd1e40-f089-4891-b685-07e67ff58deb', 'd58785b6-53bb-466d-be27-e7be375af878']",52,,,,,,,,,,,,,,,,,Netherlands,941,00:20:52.236,Pass,,,,,,,53.7,37.9,85.6,31.3,,,,,,85.6,31.3,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,True,,,,,,2.12105,,,,,,,,,d58785b6-53bb-466d-be27-e7be375af878,757,,"[34.5, 48.8]",3938637,20,,,,0.14392544,,Head,,,,"[55.2, 51.8]",,High Pass,,20.916262,,,,Sebastian Szymański,4664.0,,,,,Interception,1,Regular Play,Bartosz Salamon,8289.0,Center Back,32,Poland,789,"['379b02bd-d404-47a4-9205-7730a46e961b', '81de9654-b7b1-44c4-89e9-f19fa14e6f2c']",53,,,,,,,,,,,,,,,,,Poland,789,00:20:53.839,Pass,,,,,,,34.5,48.8,55.2,51.8,,,,,,55.2,51.8,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.659471,,,,,,,,,402d2a9f-ad91-4368-bf01-3b401d348388,759,,"[54.8, 51.5]",3938637,20,,,,1.8795183,,Left Foot,,,,"[48.9, 70.0]",,Low Pass,,19.418034,,,,Przemysław Frankowski,7979.0,,,,,,1,Regular Play,Sebastian Szymański,4664.0,Right Center Midfield,32,Poland,789,['96033ccc-8c6f-4549-919d-13f5da69571c'],55,,,,,,,,,,,,,,,,,Poland,789,00:20:55.960,Pass,,,,,,,54.8,51.5,48.9,70.0,,,,,,48.9,70.0,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.2,,,,,,,,,9f4b48e0-4fba-49de-a332-bb55780e22c5,762,,"[56.9, 73.9]",3938637,21,,,,-1.6380026,,Right Foot,,,,"[56.2, 63.5]",,Ground Pass,,10.423532,,,,Taras Wiktorowicz Romanczuk,7982.0,,,,,,1,Regular Play,Przemysław Frankowski,7979.0,Right Wing Back,32,Poland,789,['443d04cb-5296-455b-bb1e-92555a3c3bac'],0,,,,,,,,,,,,,,,,,Poland,789,00:21:00.845,Pass,,,,,,,56.9,73.9,56.2,63.5,,,,,,56.2,63.5,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,0.989075,,,,,,,,,7b43a229-fe42-4b43-b558-0567d02b55de,765,,"[55.6, 63.9]",3938637,21,,,,2.1562016,,Left Foot,,,,"[49.7, 72.8]",,Ground Pass,,10.678015,,,,Przemysław Frankowski,7979.0,,,,,,1,Regular Play,Taras Wiktorowicz Romanczuk,7982.0,Center Defensive Midfield,32,Poland,789,['ff7a1509-7b4c-4b26-a13b-e810d46cf4ae'],2,,,,,,,,,,,,,,,,,Poland,789,00:21:02.089,Pass,,,,,,,55.6,63.9,49.7,72.8,,,,,,49.7,72.8,Poland vs Netherlands,Poland,Netherlands
,,,,,,,,,,,,,,,,1.251406,,,,,,,,,adc49f6e-d17a-4dbd-b965-22847bd520d0,769,,"[46.9, 74.1]",3938637,21,,,,-2.6899564,,Right Foot,,,,"[33.5, 67.6]",,Ground Pass,,14.893287,,,,Jan Bednarek,4626.0,,,,,,1,Regular Play,Przemysław Frankowski,7979.0,Right Wing Back,32,Poland,789,"['b42646bc-a0eb-4974-b729-eca229eba822', 'f3a77871-99bb-4ae2-a4ea-810ad9803306']",4,,,,,,,,,,,,,,,,,Poland,789,00:21:04.165,Pass,True,,,,,,46.9,74.1,33.5,67.6,,,,,,33.5,67.6,Poland vs Netherlands,Poland,Netherlands
