50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,1.655955,,,,,,,,,,984fb762-0af3-47df-bef8-78cdc7e1582e,116,,"[36.8, 66.2]",3941022,3,,,,-0.0032362347,,Right Foot,,,"[67.7, 66.1]",,High Pass,,30.900162,Incomplete,,Barış Alper Yılmaz,134209.0,,,,,,1,From Throw In,Orkun Kökçü,22212.0,Left Defensive Midfield,9,Turkey,909,"['cbb2d888-247a-44b1-9ecb-8c420b5cd3d5', 'e4bb88db-4df9-46be-98d3-50f3864f3a41']",33,,,,,,,,,,,,,,,,Turkey,909,00:03:33.179,Pass,,,,,,,36.8,66.2,67.7,66.1,,,,,,67.7,66.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.617381,,,,,,,,,,cbb2d888-247a-44b1-9ecb-8c420b5cd3d5,118,,"[52.4, 14.0]",3941022,3,,,,0.24768136,,Right Foot,,,"[61.1, 16.2]",,Ground Pass,,8.973851,,,Nicolas Seiwald,39460.0,,,,,Recovery,1,Regular Play,Kevin Danso,11820.0,Right Center Back,10,Austria,915,"['25936a4c-388e-48fc-9a89-487261f20dc9', '984fb762-0af3-47df-bef8-78cdc7e1582e']",34,,,,,,,,,,,,,,,,Austria,915,00:03:34.835,Pass,,,,,,,52.4,14.0,61.1,16.2,,,,,,61.1,16.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.748991,,,,,,,,,,6ba9b44c-5e49-4e67-98a3-ab7d5fad9ed4,123,,"[61.4, 12.9]",3941022,3,,,,-0.17219082,,Left Foot,,,"[70.6, 11.3]",,Ground Pass,,9.338094,,,Marcel Sabitzer,8518.0,,,,,,1,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,10,Austria,915,"['9685f95d-bf51-41f5-bf80-e59aba55c6d2', 'bb8823b7-850d-4e42-aaee-c35cae8706ba', 'd6658e86-1b24-4756-909a-08457c84f580']",37,,,,,,,,,,,,,,,,Austria,915,00:03:37.332,Pass,True,,,,,,61.4,12.9,70.6,11.3,,,,,,70.6,11.3,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.739718,,,,,,,,,,7138babd-c6ae-41a7-b5e9-4faec27bf9b7,133,,"[62.9, 12.9]",3941022,3,,,,1.1100305,,Right Foot,,,"[69.8, 26.8]",,Ground Pass,,15.518376,,,Romano Schmid,8784.0,,,,,,1,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,10,Austria,915,"['586447ad-bba8-464f-9d20-7f93c6bcbccb', 'fc071d92-7686-4771-affd-f7dc6952b8d5']",40,,,,,,,,,,,,,,,,Austria,915,00:03:40.386,Pass,True,,,,,,62.9,12.9,69.8,26.8,,,,,,69.8,26.8,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.287027,,,,,,,,,,1586e9a6-a84d-42b1-a508-9facbbf7fd1d,138,,"[86.2, 35.4]",3941022,3,,,,0.7531513,,Left Foot,,,"[91.0, 39.9]",,Ground Pass,,6.5795135,Incomplete,,Marko Arnautović,3325.0,,,,,,1,Regular Play,Romano Schmid,8784.0,Right Wing,10,Austria,915,"['1c82fb9d-6c26-45b5-ae77-a38b429ddd81', '983ccd1f-d6b1-4972-9246-9b9353128577', 'b28902a5-a823-44ff-be35-d61c158efa04', 'f853e4f4-2aff-492a-a142-49bb3e80b5fe']",43,,,,,,,,,,,,,,,,Austria,915,00:03:43.796,Pass,True,,,,,,86.2,35.4,91.0,39.9,,,,,,91.0,39.9,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.124911,,,,,,,,,,daa8fa61-5829-4da5-9e50-793b2037da3b,147,,"[77.3, 40.1]",3941022,3,,,,-1.9666468,,Left Foot,,,"[74.5, 33.4]",,Ground Pass,,7.2615423,,,Konrad Laimer,8506.0,,,,,,1,Regular Play,Romano Schmid,8784.0,Right Wing,10,Austria,915,['beac2d21-3428-4430-be42-b9531ba09d5e'],48,,,,,,,,,,,,,,,,Austria,915,00:03:48.597,Pass,,,,,,,77.3,40.1,74.5,33.4,,,,,,74.5,33.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.498966,,,,,,,,,,9995eff3-d646-4734-a621-4d5567e80029,150,,"[90.0, 30.4]",3941022,3,,,,-0.9944211,,Right Foot,,,"[101.7, 12.4]",,Ground Pass,,21.46835,,,Marcel Sabitzer,8518.0,,,,,,1,Regular Play,Konrad Laimer,8506.0,Left Defensive Midfield,10,Austria,915,['9242b6ff-d513-40b4-8ff1-da367347108f'],53,,,,,,,,,,,,,,,,Austria,915,00:03:53.051,Pass,,,,,,,90.0,30.4,101.7,12.4,,,,,,101.7,12.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.76094,,,,,,,,,,4272c7ff-5fc0-4f93-913f-cdc0486c1175,153,,"[104.6, 15.3]",3941022,3,,,,-0.20065288,,Right Foot,,,"[116.4, 12.9]",,Ground Pass,,12.0415945,,,Philipp Mwene,13315.0,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Wing,10,Austria,915,['98334c96-af2e-4e61-bfea-654b0266d690'],58,,,,,,,,,,,,,,,,Austria,915,00:03:58.113,Pass,,,,,,,104.6,15.3,116.4,12.9,,,,,,116.4,12.9,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.698488,,,,,,,,,,4d35175f-da19-4c0b-826d-45d4ef28cc31,156,,"[116.7, 10.3]",3941022,4,,,,-2.960396,,Right Foot,,,"[103.6, 7.9]",,Ground Pass,,13.318033,,,Marcel Sabitzer,8518.0,,,,,,1,Regular Play,Philipp Mwene,13315.0,Left Back,10,Austria,915,['8a9f6ec3-6bb5-4957-9313-2e91226b6327'],1,,,,,,,,,,,,,,,,Austria,915,00:04:01.218,Pass,,,,,,,116.7,10.3,103.6,7.9,,,,,,103.6,7.9,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.379583,,,,,,,,,,ccbc54a8-cefa-488f-a520-8d586b2b6d6b,166,,"[17.3, 68.3]",3941022,4,,,,2.0344439,,Right Foot,,,"[13.4, 76.1]",,Ground Pass,,8.720665,,,Barış Alper Yılmaz,134209.0,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Right Center Back,10,Austria,915,"['0f0d88f7-3028-43f7-b494-2c748f6b6eec', 'a0f9fb9e-ec3e-4a7b-a9ec-6b784bb9a993']",8,,,,,,,,,,,,,,,,Turkey,909,00:04:08.616,Pass,True,,,,,,17.3,68.3,13.4,76.1,,,,,,13.4,76.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.592659,,,,,,,,,,828a5ca1-a549-4361-88c2-d9e2a26b1340,170,,"[11.5, 77.4]",3941022,4,,,,-1.048673,,Right Foot,,,"[30.2, 44.9]",,Ground Pass,,37.495865,Incomplete,,Orkun Kökçü,22212.0,,,,,,1,Regular Play,Barış Alper Yılmaz,134209.0,Right Wing,10,Austria,915,"['06aa65ce-eb9c-40f0-8fe3-511a6fe8ec53', '129f69dd-8714-4134-9128-753b9006c236']",10,,,,,,,,,,,,,,,,Turkey,909,00:04:10.076,Pass,,,,,,,11.5,77.4,30.2,44.9,,,,,,30.2,44.9,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.805169,,,,,,,,,,772383ba-8924-49a3-8389-5bdf570068cc,174,,"[89.2, 27.3]",3941022,4,,,,-0.91310406,,Left Foot,,,"[100.4, 12.8]",,Ground Pass,,18.321844,,,Christoph Baumgartner,24977.0,,,,,,1,Regular Play,Romano Schmid,8784.0,Right Wing,10,Austria,915,['b64401f9-3120-4eab-a2ce-b576154c3ed8'],13,,,,,,,,,,,,,,,,Austria,915,00:04:13.157,Pass,,,,,,,89.2,27.3,100.4,12.8,,,,,,100.4,12.8,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,2.079935,,,,,,,,,,71445db6-4a25-47ae-bae6-190401e80382,178,,"[101.8, 13.9]",3941022,4,,,,0.0656948,,Right Foot,,,"[109.4, 14.4]",,Low Pass,,7.61643,,,Marcel Sabitzer,8518.0,,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Center Attacking Midfield,10,Austria,915,"['52d312f7-309f-4226-877a-46c686c4e4a6', '9301c18a-9b27-434c-b33b-c1e4942fce29']",14,,,,,,,,,,,,,,,,Austria,915,00:04:14.748,Pass,True,,,,,,101.8,13.9,109.4,14.4,,,,,,109.4,14.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.111648,,,,,,,,,,aa3d6416-4880-4c94-8557-8300f5b6a085,181,,"[110.6, 11.3]",3941022,4,,,,1.2924967,,Left Foot,,,"[112.0, 16.2]",,Low Pass,,5.096077,Incomplete,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Wing,10,Austria,915,['4e141c71-d86c-4ab0-8d44-0d0a995da9c9'],16,,,,,,,,,,,,,,,,Austria,915,00:04:16.983,Pass,,,,,,,110.6,11.3,112.0,16.2,,,,,,112.0,16.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,2.015395,,,,,,,,,,ab8dd032-3792-4a8c-8ee4-682f3245422c,183,,"[120.0, 0.1]",3941022,4,,,,1.6181425,,Right Foot,,,"[118.1, 40.2]",,Low Pass,True,40.14499,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Romano Schmid,8784.0,Right Wing,11,Austria,915,['5dc31608-6042-4834-8780-4602e0a217b1'],50,,,,,,,,,,,,,,,,Austria,915,00:04:50.257,Pass,,,,,,,120.0,0.1,118.1,40.2,,,,,,118.1,40.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.262863,,,,,,,,,,b7ce52eb-64ba-44c0-95ab-a6721185b5d6,189,,"[120.0, 80.0]",3941022,6,,,,-1.6989249,ea5091a5-8927-4e47-a9a7-c40ead7c87ac,Right Foot,,,"[115.8, 47.4]",,High Pass,,32.86944,,True,Philipp Lienhart,8931.0,True,,Outswinging,,Corner,1,From Corner,Romano Schmid,8784.0,Right Wing,12,Austria,915,['1a711b83-d063-4b7a-a0f8-c752fdb3686d'],38,,,,,,,,,,,,,,,,Austria,915,00:06:38.767,Pass,,,,,,,120.0,80.0,115.8,47.4,,,,,,115.8,47.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.881071,,,,,,,,,,046fefde-9f61-4668-a8d9-5dd24de81983,194,,"[6.0, 31.1]",3941022,7,True,,,-1.0487047,,Right Foot,,,"[22.8, 1.9]",,Ground Pass,,33.68798,,,Abdülkerim Bardakcı,48383.0,,,,,Goal Kick,1,From Goal Kick,Fehmi Mert Günok,30310.0,Goalkeeper,13,Turkey,909,['d319bb7c-68ed-4f8f-9096-e73b21e5e1dd'],25,,,,,,,,,,,,,,,,Turkey,909,00:07:25.260,Pass,,,,,,,6.0,31.1,22.8,1.9,,,,,,22.8,1.9,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,3.753306,,,,,,,,,,761a755b-c56a-4348-8202-5feb62e212c9,197,,"[21.5, 2.1]",3941022,7,,,,0.36834893,,Left Foot,,,"[84.2, 26.3]",,High Pass,,67.20811,Incomplete,,Barış Alper Yılmaz,134209.0,,,,,,1,From Goal Kick,Abdülkerim Bardakcı,48383.0,Left Center Back,13,Turkey,909,"['1ee5b3cd-1e36-4402-aa0c-0a7e1073d845', '939e92fb-f1ed-4d61-9d61-80fb1f197984', 'bb197c30-53fb-4692-9fc7-31d263c3f1ad']",29,,,,,,,,,,,,,,,,Turkey,909,00:07:29.880,Pass,True,,,,,,21.5,2.1,84.2,26.3,,,,,,84.2,26.3,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.914435,,,,,,,,,,bb197c30-53fb-4692-9fc7-31d263c3f1ad,199,,"[35.9, 53.8]",3941022,7,,,,2.045007,,Head,,,"[30.1, 65.1]",,Low Pass,,12.701574,,,Kevin Danso,11820.0,,,,,Recovery,1,Regular Play,Philipp Lienhart,8931.0,Left Center Back,14,Austria,915,"['047fad6c-4715-437f-9251-72c2c03d3cf6', '761a755b-c56a-4348-8202-5feb62e212c9']",33,,,,,,,,,,,,,,,,Austria,915,00:07:33.634,Pass,,,,,,,35.9,53.8,30.1,65.1,,,,,,30.1,65.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.737597,,,,,,,,,,b0098b88-9403-4312-a4e2-cb393b90b39c,202,,"[22.6, 69.5]",3941022,7,,,,1.0320688,,Right Foot,,,"[27.8, 78.2]",,Ground Pass,,10.135581,,,Stefan Posch,11821.0,,,,,,1,Regular Play,Kevin Danso,11820.0,Right Center Back,14,Austria,915,['ed2f4b76-f19d-4d0f-ab13-ea4800e25c30'],36,,,,,,,,,,,,,,,,Austria,915,00:07:36.978,Pass,,,,,,,22.6,69.5,27.8,78.2,,,,,,27.8,78.2,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.89089,,,,,,,,,,49c940b3-a1ec-4df2-a07d-9825d929ae0e,206,,"[30.9, 79.3]",3941022,7,,,,-2.616797,,Left Foot,,,"[21.4, 73.8]",,Ground Pass,,10.977249,,,Kevin Danso,11820.0,,,,,,1,Regular Play,Stefan Posch,11821.0,Right Back,14,Austria,915,['b1122e8c-d361-4a7b-8527-83690c9e6e70'],41,,,,,,,,,,,,,,,,Austria,915,00:07:41.340,Pass,,,,,,,30.9,79.3,21.4,73.8,,,,,,21.4,73.8,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.820878,,,,,,,,,,df8afd30-20b5-499d-b617-0a5aeae3420b,210,,"[20.1, 73.5]",3941022,7,,,,1.2368512,,Right Foot,,,"[21.8, 78.4]",,Ground Pass,,5.186521,,,Stefan Posch,11821.0,,,,,,1,Regular Play,Kevin Danso,11820.0,Right Center Back,14,Austria,915,"['3e8119bf-1844-4453-ad56-982dc8d8a6ed', 'c27dea20-5c79-45ec-806d-edf2fc5dc244']",42,,,,,,,,,,,,,,,,Austria,915,00:07:42.819,Pass,True,,,,,,20.1,73.5,21.8,78.4,,,,,,21.8,78.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.090754,,,,,,,,,,065d9934-fe1d-4918-9439-83f802845b24,214,,"[21.0, 78.9]",3941022,7,,,,-0.15991312,,Right Foot,,,"[24.1, 78.4]",,Low Pass,,3.1400638,Incomplete,,,,,,,,,1,Regular Play,Stefan Posch,11821.0,Right Back,14,Austria,915,"['cc92c007-1ac8-4754-b65d-2c315bbb9aac', 'f389cf1d-4248-4806-896f-7f76954d514a']",44,,,,,,,,,,,,,,,,Austria,915,00:07:44.524,Pass,True,,,,,,21.0,78.9,24.1,78.4,,,,,,24.1,78.4,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.642995,,,,,,,,,,806a9497-ec51-4653-8acb-b8ecaab51165,216,,"[19.1, 80.0]",3941022,7,True,,,-2.1510994,,,,,"[3.3, 55.9]",,Low Pass,,28.81753,,,Patrick Pentz,9731.0,,,,,Throw-in,1,From Throw In,Stefan Posch,11821.0,Right Back,15,Austria,915,['bf8b87d2-d903-402c-ba01-ff506a910937'],49,,,,,,,,,,,,,,,,Austria,915,00:07:49.178,Pass,,,,,,,19.1,80.0,3.3,55.9,,,,,,3.3,55.9,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.993373,,,,,,,,,,38b3b76b-7ac7-41ce-9d06-d265888bb5dc,218,,"[4.9, 54.6]",3941022,7,,,,-1.2409399,,Left Foot,,,"[18.8, 14.0]",,High Pass,,42.913517,,,Philipp Mwene,13315.0,,True,,,,1,From Throw In,Patrick Pentz,9731.0,Goalkeeper,15,Austria,915,['2416378e-e5cc-4753-b52d-2ef37e21f7a1'],52,,,,,,,,,,,,,,,,Austria,915,00:07:52.340,Pass,,,,,,,4.9,54.6,18.8,14.0,,,,,,18.8,14.0,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,3.144491,,,,,,,,,,d2c4b847-ca3a-48f9-b9bb-bd1bdde34f08,222,,"[107.8, 80.0]",3941022,8,,,,-2.9072165,,,,,"[72.2, 71.5]",,Low Pass,,36.60068,,,Kaan Ayhan,12293.0,,,,,Throw-in,1,From Throw In,Mert Müldür,10826.0,Right Wing Back,16,Turkey,909,['5374d286-15a4-4177-baa2-f93f119b8575'],12,,,,,,,,,,,,,,,,Turkey,909,00:08:12.345,Pass,,,,,,,107.8,80.0,72.2,71.5,,,,,,72.2,71.5,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.487133,,,,,,,,,,fcf6e238-95eb-4646-837e-475da9967fe6,225,,"[71.9, 68.3]",3941022,8,,,,-2.8067007,,Right Foot,,,"[46.9, 59.6]",,Ground Pass,,26.47055,,,Merih Demiral,23558.0,,,,,,1,From Throw In,Kaan Ayhan,12293.0,Right Center Back,16,Turkey,909,['f70b71f1-2128-4107-af6a-6a1016665e50'],16,,,,,,,,,,,,,,,,Turkey,909,00:08:16.220,Pass,,,,,,,71.9,68.3,46.9,59.6,,,,,,46.9,59.6,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.424075,,,,,,,,,,ccf65ac0-ff98-4864-b632-c47f23926b6e,228,,"[40.6, 52.5]",3941022,8,,,,-1.0495203,,Right Foot,,,"[52.2, 32.3]",,Ground Pass,,23.293776,,,Orkun Kökçü,22212.0,,,,,,1,From Throw In,Merih Demiral,23558.0,Center Back,16,Turkey,909,['3fcbeedc-edb0-4b55-9a9e-8dc363254ac2'],21,,,,,,,,,,,,,,,,Turkey,909,00:08:21.900,Pass,,,,,,,40.6,52.5,52.2,32.3,,,,,,52.2,32.3,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.564052,,,,,,,,,,dd2f70dd-9779-48c4-8d69-e4bc61b520a8,230,,"[50.3, 29.2]",3941022,8,,,,-2.3081033,,Right Foot,,,"[32.5, 9.6]",,Ground Pass,,26.476404,,,Abdülkerim Bardakcı,48383.0,,,,,,1,From Throw In,Orkun Kökçü,22212.0,Left Defensive Midfield,16,Turkey,909,['692092f5-1801-41d9-a053-f7275fa2bca7'],23,,,,,,,,,,,,,,,,Turkey,909,00:08:23.324,Pass,,,,,,,50.3,29.2,32.5,9.6,,,,,,32.5,9.6,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,2.382747,,,,,,,,,,5174203b-e6b3-464b-9ee4-bdcf2b7e0978,233,,"[35.2, 10.5]",3941022,8,,,,1.8258444,,Left Foot,,,"[27.3, 40.8]",,Ground Pass,,31.312937,,,Merih Demiral,23558.0,,,,,,1,From Throw In,Abdülkerim Bardakcı,48383.0,Left Center Back,16,Turkey,909,['551bb7c8-2a11-4b59-b4a9-e4d90fe0fa00'],27,,,,,,,,,,,,,,,,Turkey,909,00:08:27.324,Pass,,,,,,,35.2,10.5,27.3,40.8,,,,,,27.3,40.8,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.370311,,,,,,,,,,11634283-13e2-40d2-9c32-af32575f1ac8,236,,"[27.3, 40.8]",3941022,8,,,,-1.521575,,Right Foot,,,"[28.3, 20.5]",,Ground Pass,,20.324615,,,Abdülkerim Bardakcı,48383.0,,,,,,1,From Throw In,Merih Demiral,23558.0,Center Back,16,Turkey,909,['fb156598-8caf-4a2d-8158-4b9fc1b46c46'],30,,,,,,,,,,,,,,,,Turkey,909,00:08:30.517,Pass,,,,,,,27.3,40.8,28.3,20.5,,,,,,28.3,20.5,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.739334,,,,,,,,,,4fdd22bb-4611-46f4-8d53-e064ad453982,240,,"[30.5, 15.0]",3941022,8,,,,-1.3078016,,Left Foot,,,"[33.3, 4.6]",,Ground Pass,,10.770329,,,Orkun Kökçü,22212.0,,,,,,1,From Throw In,Abdülkerim Bardakcı,48383.0,Left Center Back,16,Turkey,909,['f134193f-3341-4c51-b42a-8822c5e0b287'],33,,,,,,,,,,,,,,,,Turkey,909,00:08:33.569,Pass,,,,,,,30.5,15.0,33.3,4.6,,,,,,33.3,4.6,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.820814,,,,,,,,,,99805842-d688-4964-a880-3e96fc8600d9,244,,"[36.7, 2.4]",3941022,8,,,,0.4048918,,Left Foot,,,"[38.8, 3.3]",,Ground Pass,,2.2847319,,,Ferdi Erenay Kadıoğlu,30438.0,,,,,,1,From Throw In,Orkun Kökçü,22212.0,Left Defensive Midfield,16,Turkey,909,"['851e5763-f903-48a4-a211-d3bff278087d', 'a0d960c8-f747-4892-95df-0c4da6a694c5']",35,,,,,,,,,,,,,,,,Turkey,909,00:08:35.022,Pass,True,,,,,,36.7,2.4,38.8,3.3,,,,,,38.8,3.3,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,2.121494,,,,,,,,,,df0f6001-8550-4c3a-9e48-8187c32297f6,249,,"[76.1, 80.0]",3941022,8,,,,-1.5760046,,,,,"[76.0, 60.8]",,High Pass,,19.20026,,,Konrad Laimer,8506.0,,,,,Throw-in,1,From Throw In,Stefan Posch,11821.0,Right Back,17,Austria,915,['22e617f1-07fd-4c1c-8238-35827cd96656'],41,,,,,,,,,,,,,,,,Austria,915,00:08:41.256,Pass,,,,,,,76.1,80.0,76.0,60.8,,,,,,76.0,60.8,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,0.795858,,,,,,,,,,c03c81c1-ff50-47ce-ad7b-98252a43b4d7,253,,"[86.3, 54.1]",3941022,8,,,,0.12283524,,Right Foot,,,"[94.4, 55.1]",,Ground Pass,,8.161495,,,Marko Arnautović,3325.0,,,,,,1,From Throw In,Konrad Laimer,8506.0,Left Defensive Midfield,17,Austria,915,"['7b5f0079-c70f-4c90-a798-f08de2209469', '95181102-9dc2-43ac-95ff-5f4021448ec4']",44,,,,,,,,,,,,,,,,Austria,915,00:08:44.869,Pass,True,,,,,,86.3,54.1,94.4,55.1,,,,,,94.4,55.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.114377,,,,,,,,,,639f0a44-cebd-4b1f-9bd5-f1e6521021f0,257,,"[94.4, 55.1]",3941022,8,,,,-0.90837,,Right Foot,,,"[102.2, 45.1]",,Ground Pass,,12.682271,Incomplete,,,,,,,,,1,From Throw In,Marko Arnautović,3325.0,Center Forward,17,Austria,915,"['4a3727a5-b435-4bec-940c-36e5b5e8fba5', 'b6491432-c4f7-4a6e-8bcb-c1d42244d8ee']",45,,,,,,,,,,,,,,,,Austria,915,00:08:45.972,Pass,True,,,,,,94.4,55.1,102.2,45.1,,,,,,102.2,45.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.23984,,,,,,,,,,966b9062-2c11-4174-b154-7c950891c05c,262,,"[89.6, 75.9]",3941022,8,,,True,-0.13664316,,,,,"[97.6, 74.8]",,Low Pass,,8.075271,,,Romano Schmid,8784.0,,,,,Recovery,1,From Throw In,Stefan Posch,11821.0,Right Back,17,Austria,915,"['0b9f5c4b-992e-4171-8522-e7796fe4ddc7', '479299ed-3120-42d7-ac38-86aaa90b485c']",51,,,,,,,,,,,,,,,,Austria,915,00:08:51.336,Pass,True,,,,,,89.6,75.9,97.6,74.8,,,,,,97.6,74.8,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.222545,,,,,,,,,,4885cf4f-62f8-4a4c-ac40-723df1042b2e,265,,"[98.0, 74.3]",3941022,8,,,,-1.5144762,,Right Foot,,,"[99.9, 40.6]",,High Pass,,33.753517,,,Marcel Sabitzer,8518.0,,,,,,1,From Throw In,Romano Schmid,8784.0,Right Wing,17,Austria,915,['d7b6384f-83a2-4e37-85b1-30c87b97d934'],54,,,,,,,,,,,,,,,,Austria,915,00:08:54.250,Pass,,,,,,,98.0,74.3,99.9,40.6,,,,,,99.9,40.6,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.391068,,,,,,,,,,2344dc08-908a-4a7b-9f4b-37ad39ac5dd3,268,,"[101.2, 39.4]",3941022,8,,,,0.16292647,,Right Foot,,,"[108.5, 40.6]",,High Pass,,7.3979726,Incomplete,,Marko Arnautović,3325.0,,,,,,1,From Throw In,Marcel Sabitzer,8518.0,Left Wing,17,Austria,915,"['ceedf0e8-df5a-4487-b79f-09dcc19d51d9', 'd9c61c03-cf28-4a77-8abe-50ebf6a53199', 'e6692aae-ff7f-445c-8aa8-ccd569a9d521']",55,,,,,,,,,,,,,,,,Austria,915,00:08:55.472,Pass,True,,,,,,101.2,39.4,108.5,40.6,,,,,,108.5,40.6,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,1.931972,,,,,,,,,,561e26dc-0db3-4517-adf8-ad31c1635b24,271,,"[84.9, 55.4]",3941022,8,,,,-1.5707964,,Head,,,"[84.9, 44.1]",,High Pass,,11.3,,,Konrad Laimer,8506.0,,,,,Recovery,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,17,Austria,915,['e5f0346d-59a1-487a-965f-c7f297074a30'],59,,,,,,,,,,,,,,,,Austria,915,00:08:59.837,Pass,,,,,,,84.9,55.4,84.9,44.1,,,,,,84.9,44.1,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,2.287392,,,,,,,,,,44cf00f5-74a8-4628-9c0f-9a6f825caa6a,273,,"[84.9, 43.8]",3941022,9,,,,-1.6892862,,Right Foot,,,"[82.9, 27.0]",,High Pass,,16.918629,,,Philipp Mwene,13315.0,,,,,,1,From Throw In,Konrad Laimer,8506.0,Left Defensive Midfield,17,Austria,915,['8238cfbc-51fb-441b-8afa-0b09ac2be008'],1,,,,,,,,,,,,,,,,Austria,915,00:09:01.769,Pass,,,,,,,84.9,43.8,82.9,27.0,,,,,,82.9,27.0,Austria vs Turkey,Austria,Turkey
