50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b76ac462-edb6-4cd4-abe0-22dcfe3d3b15,3311,,"[84.9, 4.0]",3938641,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Piotr Kiwior,44166.0,Left Back,176,Poland,789,['1450e5a9-8b8f-4400-840a-dfe22bcf2bf1'],49,,,,,,,,,,,,,,,,,Poland,789,00:46:49.684,Ball Receipt*,,,,,,,84.9,4.0,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02b2ddc9-a8a5-412b-a75c-ca9b720c1b96,3318,,"[88.9, 20.7]",3938641,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Lewandowski,5668.0,Left Center Forward,176,Poland,789,['f33f5145-e147-4893-ad51-de75e454df46'],54,,,,,,,,,,,,,,,,,Poland,789,00:46:54.201,Ball Receipt*,,,,,,,88.9,20.7,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7614f656-b93d-43f1-822c-5db05e26e73a,3322,,"[80.4, 15.6]",3938641,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Moder,29480.0,Right Defensive Midfield,176,Poland,789,['7b0af866-1d32-4a56-a415-949ba6212102'],57,,,,,,,,,,,,,,,,,Poland,789,00:46:57.076,Ball Receipt*,,,,,,,80.4,15.6,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47b5b598-22c1-4ca4-87b9-48580f3fa163,3325,,"[88.6, 12.4]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kacper Urbanski,33680.0,Left Defensive Midfield,176,Poland,789,['d4bc2ed3-4340-4b11-a2bc-15d04cb01bbd'],0,,,,,,,,,,,,,,,,,Poland,789,00:47:00.921,Ball Receipt*,,,,,,,88.6,12.4,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6517188-cb2a-4a12-9438-915b5f724479,3329,,"[80.9, 6.8]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Moder,29480.0,Right Defensive Midfield,176,Poland,789,['075e4bb6-0b62-4919-a399-fe378371e19e'],4,,,,,,,,,,,,,,,,,Poland,789,00:47:04.006,Ball Receipt*,,,,,,,80.9,6.8,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a3155ea-3c6d-463c-8eae-1a8e546cea47,3332,,"[76.6, 12.4]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kacper Urbanski,33680.0,Left Defensive Midfield,176,Poland,789,['1e150bf7-8889-41f4-b067-2fced13e846b'],5,,,,,,,,,,,,,,,,,Poland,789,00:47:05.992,Ball Receipt*,,,,,,,76.6,12.4,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382dc50a-481b-497f-8778-3d898b7ceade,3335,,"[57.7, 43.2]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Bednarek,4626.0,Right Center Back,176,Poland,789,['a0d83410-a01f-4b8f-a358-4417ef2b3a41'],9,,,,,,,,,,,,,,,,,Poland,789,00:47:09.215,Ball Receipt*,,,,,,,57.7,43.2,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529820e5-ec7a-4a5e-ba15-762c58c498d4,3338,,"[67.1, 62.6]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Right Back,176,Poland,789,['97d7c462-abdf-4002-a4e6-919392597b7e'],11,,,,,,,,,,,,,,,,,Poland,789,00:47:11.611,Ball Receipt*,,,,,,,67.1,62.6,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad677c56-7843-4f1d-82d7-bb88be2fc9e1,3348,,"[112.7, 32.9]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Grosicki,5667.0,Left Midfield,176,Poland,789,['95ab9b00-5159-41b3-aff6-5051f3b14864'],20,,,,,,,,,,,,,,,,,Poland,789,00:47:20.533,Ball Receipt*,,,,,,,112.7,32.9,,,,,,,,,,Poland vs Austria,Poland,Austria
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31b1a92b-991f-42f0-8e26-1c090e5314bd,3352,,"[73.4, 62.4]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrick Wimmer,33297.0,Right Midfield,177,Austria,915,['9beb39f3-392a-4915-baa7-10193a9b89f2'],52,,,,,,,,,,,,,,,,,Austria,915,00:47:52.243,Ball Receipt*,,,,,,,73.4,62.4,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c18d2d4-9c31-4107-8d17-0ed4a8773976,3355,,"[55.7, 17.8]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Moder,29480.0,Right Defensive Midfield,178,Poland,789,"['07d7984c-586d-4d41-9231-25d37dc85c92', 'e27e4e33-ec20-4361-a3ae-4f80b818dc47']",53,,,,,,,,,,,,,,,,,Poland,789,00:47:53.502,Ball Receipt*,True,,,,,,55.7,17.8,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c6567b6-0141-481c-a062-5c20d7d8130a,3358,,"[62.7, 13.7]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Grosicki,5667.0,Left Midfield,178,Poland,789,['0b652f05-d369-4450-8a08-4ed2072c263a'],55,,,,,,,,,,,,,,,,,Poland,789,00:47:55.366,Ball Receipt*,,,,,,,62.7,13.7,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55cdb8be-e8d1-4516-ad45-b6e009ee80ca,3370,,"[91.3, 5.9]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karol Świderski,8836.0,Right Center Forward,179,Poland,789,"['0983901e-4fa8-4a7c-9011-f773e0690fc4', '3f36c083-20f8-4411-bc62-42c13908a2d5']",10,,,,,,,,,,,,,,,,,Poland,789,00:48:10.873,Ball Receipt*,True,,,,,,91.3,5.9,,,,,,,,,,Poland vs Austria,Poland,Austria
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621c5fbd-e913-41cb-b154-de05f1f863d3,3373,,"[93.4, 18.8]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Grosicki,5667.0,Left Midfield,179,Poland,789,['e836614c-faf1-4d6c-814b-45d95df34662'],12,,,,,,,,,,,,,,,,,Poland,789,00:48:12.139,Ball Receipt*,,,,,,,93.4,18.8,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98d05d6a-0dbe-4ebd-a60f-844bbe15f466,3378,,"[33.4, 55.4]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konrad Laimer,8506.0,Left Defensive Midfield,180,Austria,915,['04f32888-e172-469c-b05f-8ad34b7f464b'],23,,,,,,,,,,,,,,,,,Austria,915,00:48:23.647,Ball Receipt*,,,,,,,33.4,55.4,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c203e58b-6821-43fe-b259-9c448f1d1a3d,3381,,"[54.9, 27.6]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romano Schmid,8784.0,Left Midfield,180,Austria,915,"['155f8434-9bd0-4a9d-a22d-a28d744a71d9', '378af278-0015-499f-9a98-5bc8a156766c']",29,,,,,,,,,,,,,,,,,Austria,915,00:48:29.426,Ball Receipt*,True,,,,,,54.9,27.6,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9ee39e2-1dcb-4272-aac4-60f59e8616a6,3383,,"[47.8, 31.4]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konrad Laimer,8506.0,Left Defensive Midfield,180,Austria,915,['fe1a7de6-d5a7-4b6e-bc00-2fe2a7d2083e'],30,,,,,,,,,,,,,,,,,Austria,915,00:48:30.329,Ball Receipt*,,,,,,,47.8,31.4,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b54c4bc2-8e16-4bf4-9262-7d297abdb273,3386,,"[35.7, 33.8]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Lienhart,8931.0,Left Center Back,180,Austria,915,['7d98a909-9ac8-4d6b-917a-4e0730e1c7b9'],32,,,,,,,,,,,,,,,,,Austria,915,00:48:32.302,Ball Receipt*,,,,,,,35.7,33.8,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b54dd5d-3cdd-4f20-a5eb-2dccf6ef2f92,3389,,"[35.5, 55.3]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Danso,11820.0,Right Center Back,180,Austria,915,['6fd54732-1380-4130-8ad9-a764f9c12d12'],35,,,,,,,,,,,,,,,,,Austria,915,00:48:35.543,Ball Receipt*,,,,,,,35.5,55.3,,,,,,,,,,Poland vs Austria,Poland,Austria
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993592a4-be3c-4a4b-bd80-9c5fd36740ee,3392,,"[78.0, 66.9]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Wimmer,33297.0,Right Midfield,180,Austria,915,['fc64db03-2a27-4901-b6b2-0761e464e762'],43,,,,,,,,,,,,,,,,,Austria,915,00:48:43.114,Ball Receipt*,,,,,,,78.0,66.9,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245ed3e4-b005-415d-8262-f3ba2937bade,3394,,"[12.2, 55.1]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jan Bednarek,4626.0,Right Center Back,181,Poland,789,['15254e98-e835-450d-b384-cb9ecffb8449'],51,,,,,,,,,,,,,,,,,Poland,789,00:48:51.588,Ball Receipt*,,,,,,,12.2,55.1,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64012a26-2daa-4e5b-8d68-7b3d58790f65,3396,,"[42.8, 57.2]",3938641,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kacper Urbanski,33680.0,Left Defensive Midfield,181,Poland,789,['54deb543-59be-44d3-a414-44353c850067'],55,,,,,,,,,,,,,,,,,Poland,789,00:48:55.702,Ball Receipt*,,,,,,,42.8,57.2,,,,,,,,,,Poland vs Austria,Poland,Austria
,,,,,,,"[76.9, 34.0]",,,,,,,,,,,,2.44833,,,,,,,,,,,,,,819f4fe2-5b57-4e32-b638-3917edae67c0,7,,"[62.9, 43.3]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christoph Baumgartner,24977.0,Right Wing,2,Austria,915,"['0e70197c-3bc2-4547-91d2-1d8e7b99258c', '5d6506ae-c3b8-47b5-a701-48cf46a004ca', '7c5261cf-4a85-4bf7-bae9-29bef89fcf61']",2,,,,,,,,,,,,,,,,,Austria,915,00:00:02.384,Carry,True,,,,,,62.9,43.3,,,76.9,34.0,,,,76.9,34.0,Poland vs Austria,Poland,Austria
,,,,,,,"[82.9, 27.9]",,,,,,,,,,,,1.16869,,,,,,,,,,,,,,1b37499c-5ee4-41dd-bc69-869339df9870,11,,"[79.1, 27.9]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcel Sabitzer,8518.0,Left Wing,2,Austria,915,"['28dc3b9e-9d10-4dfd-bab9-bd34045d7d7d', '875b4489-f706-4f7f-a7ad-e6961a0757ef', '9474ae79-5504-4dde-8239-3df52369b828']",5,,,,,,,,,,,,,,,,,Austria,915,00:00:05.133,Carry,True,,,,,,79.1,27.9,,,82.9,27.9,,,,82.9,27.9,Poland vs Austria,Poland,Austria
,,,,,,,"[92.1, 25.5]",,,,,,,,,,,,1.955034,,,,,,,,,,,,,,c50e6c16-6896-4231-86c3-bc7dda29c4b0,16,,"[92.3, 30.1]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Konrad Laimer,8506.0,Center Attacking Midfield,2,Austria,915,"['28fefacf-92d0-4095-954d-7bbc3c7f7a27', '4cad0be9-b99a-409b-b4c7-b48e1722a6a5', 'd9040686-82d3-46b2-b61b-2ecbbe3831d6']",7,,,,,,,,,,,,,,,,,Austria,915,00:00:07.392,Carry,True,,,,,,92.3,30.1,,,92.1,25.5,,,,92.1,25.5,Poland vs Austria,Poland,Austria
,,,,,,,"[97.3, 11.5]",,,,,,,,,,,,1.013021,,,,,,,,,,,,,,2c0f04a0-cf3c-4497-90e5-6994b8094aa0,20,,"[98.3, 14.3]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Philipp Mwene,13315.0,Left Back,2,Austria,915,"['0edc8d86-4a11-48cd-8651-50123b1077d2', '7b160044-6c66-42e2-8951-fda0a6e7e432', 'a9edc692-a40c-4002-86df-b5334a762cef']",10,,,,,,,,,,,,,,,,,Austria,915,00:00:10.465,Carry,True,,,,,,98.3,14.3,,,97.3,11.5,,,,97.3,11.5,Poland vs Austria,Poland,Austria
,,,,,,,"[90.3, 22.5]",,,,,,,,,,,,0.259339,,,,,,,,,,,,,,8030f3fc-b0d3-4c0d-9cd2-e7ba9d5603a7,24,,"[90.1, 24.2]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Florian Grillitsch,11396.0,Left Defensive Midfield,2,Austria,915,"['8b421751-bd79-4d51-aca3-81b413326562', 'ab505774-8ca0-4529-a496-8641f58f9e6d', 'f45847a0-08ee-4e7a-bac6-06791e1857d1']",12,,,,,,,,,,,,,,,,,Austria,915,00:00:12.173,Carry,True,,,,,,90.1,24.2,,,90.3,22.5,,,,90.3,22.5,Poland vs Austria,Poland,Austria
,,,,,,,"[104.0, 15.1]",,,,,,,,,,,,2.715216,,,,,,,,,,,,,,b131f4bc-bafd-46cd-b68d-862632b33c57,28,,"[92.1, 11.3]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Konrad Laimer,8506.0,Center Attacking Midfield,2,Austria,915,"['28278964-7147-4aae-86f3-d424f36a7802', 'e803e47b-73d4-4e1b-b424-a30da468f227']",13,,,,,,,,,,,,,,,,,Austria,915,00:00:13.398,Carry,,,,,,,92.1,11.3,,,104.0,15.1,,,,104.0,15.1,Poland vs Austria,Poland,Austria
,,,,,,,"[100.9, 9.1]",,,,,,,,,,,,3.163476,,,,,,,,,,,,,,b5bb88ba-ba35-4d5b-bb73-8552e3e99c26,31,,"[104.3, 6.0]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Philipp Mwene,13315.0,Left Back,2,Austria,915,"['a6e7f5d0-d083-408c-b304-59a9ce5eb166', 'e4c8c857-7425-48ac-9bc4-7f3fb2be8a56']",16,,,,,,,,,,,,,,,,,Austria,915,00:00:16.828,Carry,,,,,,,104.3,6.0,,,100.9,9.1,,,,100.9,9.1,Poland vs Austria,Poland,Austria
,,,,,,,"[92.5, 6.9]",,,,,,,,,,,,0.799999,,,,,,,,,,,,,,51f03514-b80c-49fb-8743-dffda7ebdbf3,34,,"[91.3, 6.9]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicolas Seiwald,39460.0,Right Defensive Midfield,2,Austria,915,"['54278249-6d8b-484d-87d4-4aa9b3b526ca', 'd4846feb-39e8-4c5f-8497-a55628969071']",20,,,,,,,,,,,,,,,,,Austria,915,00:00:20.969,Carry,,,,,,,91.3,6.9,,,92.5,6.9,,,,92.5,6.9,Poland vs Austria,Poland,Austria
,,,,,,,"[104.7, 5.5]",,,,,,,,,,,,1.599999,,,,,,,,,,,,,,f766aaa0-ec8d-4265-a1e7-54bced93c55d,37,,"[101.7, 4.7]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Philipp Mwene,13315.0,Left Back,2,Austria,915,"['0a655cfc-46b2-4c2a-aa78-87908d5c39fb', 'eedd14ff-86c4-46f9-a498-3c127b0162b5']",22,,,,,,,,,,,,,,,,,Austria,915,00:00:22.486,Carry,,,,,,,101.7,4.7,,,104.7,5.5,,,,104.7,5.5,Poland vs Austria,Poland,Austria
,,,,,,,"[117.2, 22.0]",,,,,,,,,,,,0.037859,,,,,,,,,,,,,,7e7ba921-94fc-48f9-bc35-fb2b6ac05acc,40,,"[117.2, 22.0]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcel Sabitzer,8518.0,Left Wing,2,Austria,915,"['34412abc-0702-4520-b723-35a2874796c5', '900cdcd1-025a-446f-a5d5-f6ceafb68c79']",25,,,,,,,,,,,,,,,,,Austria,915,00:00:25.725,Carry,,,,,,,117.2,22.0,,,117.2,22.0,,,,117.2,22.0,Poland vs Austria,Poland,Austria
,,,,,,,"[110.8, 15.9]",,,,,,,,,,,,0.608786,,,,,,,,,,,,,,4f32fe3d-eb64-4425-b8e1-8fa9fec110d0,48,,"[108.9, 14.1]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Mwene,13315.0,Left Back,3,Austria,915,"['2b073461-fd56-41d1-88a4-24246635d1e9', '7aace07a-876a-464a-96d7-b534aaaf6f45', 'b57197cf-10f3-4389-b2fd-341bfdeb87d5', 'd544e165-7128-428d-96ab-bbd260963ca4']",49,,,,,,,,,,,,,,,,,Austria,915,00:00:49.567,Carry,True,,,,,,108.9,14.1,,,110.8,15.9,,,,110.8,15.9,Poland vs Austria,Poland,Austria
,,,,,,,"[98.8, 3.8]",,,,,,,,,,,,1.165367,,,,,,,,,,,,,,0495b66f-d345-49eb-b3a3-502427ad1224,54,,"[105.6, 11.8]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Sabitzer,8518.0,Left Wing,3,Austria,915,"['05d9c98b-5d43-4383-baeb-b1f8a1bb9972', '13a8b778-d26a-4ccf-ac0d-85836495e0e9', '6ac8e781-16b1-4cfd-b311-4531952cc7d2']",53,,,,,,,,,,,,,,,,,Austria,915,00:00:53.776,Carry,True,,,,,,105.6,11.8,,,98.8,3.8,,,,98.8,3.8,Poland vs Austria,Poland,Austria
,,,,,,,"[85.7, 21.3]",,,,,,,,,,,,1.033946,,,,,,,,,,,,,,b5b04d0a-4058-45e8-a805-3d34416a0336,58,,"[88.6, 19.8]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,3,Austria,915,"['c63b1126-af83-4803-ab26-b1e7e1a8908d', 'e1d77b86-846e-4c9d-9125-ece5f5a6d6c5', 'f2720498-7a2b-42ac-8bd3-3b9812202b9a']",56,,,,,,,,,,,,,,,,,Austria,915,00:00:56.318,Carry,True,,,,,,88.6,19.8,,,85.7,21.3,,,,85.7,21.3,Poland vs Austria,Poland,Austria
,,,,,,,"[81.5, 42.0]",,,,,,,,,,,,1.680292,,,,,,,,,,,,,,c4817d2e-a62c-411d-875d-5ba194b803c4,62,,"[76.9, 42.2]",3938641,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Posch,11821.0,Right Back,3,Austria,915,"['0ccb988f-6d7b-4224-b755-1303580edd4f', '5b1b3eb7-5323-46cd-9ecf-927780bb8f62', 'f99d32d1-aa34-4cf9-8c20-52c41a072cd5']",58,,,,,,,,,,,,,,,,,Austria,915,00:00:58.348,Carry,True,,,,,,76.9,42.2,,,81.5,42.0,,,,81.5,42.0,Poland vs Austria,Poland,Austria
,,,,,,,"[33.7, 3.4]",,,,,,,,,,,,0.932005,,,,,,,,,,,,,,aa68c124-a389-4ff3-89f2-1f497fc88c68,71,,"[29.6, 6.7]",3938641,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jakub Piotr Kiwior,44166.0,Left Center Back,5,Poland,789,"['06a04a57-722c-4a66-b1db-ecdfa511407b', '2e1518b7-2e85-4f9c-9bd1-d092f8e81588', 'd0ca3ead-40b6-4832-8e8d-02fe80982e84']",15,,,,,,,,,,,,,,,,,Poland,789,00:01:15.776,Carry,True,,,,,,29.6,6.7,,,33.7,3.4,,,,33.7,3.4,Poland vs Austria,Poland,Austria
,,,,,,,"[48.4, 1.5]",,,,,,,,,,,,0.879112,,,,,,,,,,,,,,d6db7c48-2511-47f2-8745-0567d014fa94,75,,"[50.1, 0.8]",3938641,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nicola Zalewski,50502.0,Left Wing Back,5,Poland,789,"['1e107e77-392a-496f-9cde-b2b5970186ff', 'ae096ec6-4419-4b13-a82b-ad967dc7f923', 'b7253e39-4f03-41ad-8a24-59a671c64d59']",17,,,,,,,,,,,,,,,,,Poland,789,00:01:17.852,Carry,True,,,,,,50.1,0.8,,,48.4,1.5,,,,48.4,1.5,Poland vs Austria,Poland,Austria
,,,,,,,"[35.0, 43.6]",,,,,,,,,,,,2.347146,,,,,,,,,,,,,,390b1be0-0322-4607-b23b-fdae6707b9df,85,,"[37.9, 42.0]",3938641,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Mwene,13315.0,Left Back,7,Austria,915,"['98a85e38-0b64-4057-bf57-01427922849b', 'cd6c5582-3150-4572-ad85-44a770674ac0']",39,,,,,,,,,,,,,,,,,Austria,915,00:01:39.076,Carry,,,,,,,37.9,42.0,,,35.0,43.6,,,,35.0,43.6,Poland vs Austria,Poland,Austria
,,,,,,,"[32.1, 53.8]",,,,,,,,,,,,1.270199,,,,,,,,,,,,,,54fdfe0d-c586-4f1c-9e83-1d155e063a6d,88,,"[32.3, 54.0]",3938641,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lienhart,8931.0,Left Center Back,7,Austria,915,"['853f931d-c3f2-44e8-87b4-246ba9489a1c', 'edc65a0f-0b6b-4761-bbdb-80b539c9df5a']",42,,,,,,,,,,,,,,,,,Austria,915,00:01:42.250,Carry,,,,,,,32.3,54.0,,,32.1,53.8,,,,32.1,53.8,Poland vs Austria,Poland,Austria
,,,,,,,"[49.2, 73.7]",,,,,,,,,,,,1.879546,,,,,,,,,,,,,,9285b1d3-4783-4ce6-9f12-0c011066c02b,91,,"[36.1, 71.5]",3938641,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gernot Trauner,8778.0,Right Center Back,7,Austria,915,"['b88993a1-cf43-4c9c-ae1e-c51a7a98139e', 'f84235a6-9baf-4877-86e2-932df44426fb']",45,,,,,,,,,,,,,,,,,Austria,915,00:01:45.012,Carry,,,,,,,36.1,71.5,,,49.2,73.7,,,,49.2,73.7,Poland vs Austria,Poland,Austria
,,,,,,,"[47.6, 70.7]",,,,,,,,,,,,1.513989,,,,,,,,,,,,,,2aa8f1d9-ad86-435e-920e-0b24e256a51d,94,,"[56.0, 68.8]",3938641,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Right Wing,7,Austria,915,"['6229f627-6635-4f22-bbbd-adc54c0323f3', '6360a1fb-65b3-4cc9-87c0-537a292f0a6e', '76864721-c0fa-43ec-bd94-2b61a17c504b']",47,,,,,,,,,,,,,,,,,Austria,915,00:01:47.744,Carry,True,,,,,,56.0,68.8,,,47.6,70.7,,,,47.6,70.7,Poland vs Austria,Poland,Austria
,,,,,,,"[37.5, 63.8]",,,,,,,,,,,,2.594974,,,,,,,,,,,,,,3b1f2409-b8bb-4e4a-b93a-305255d61b44,98,,"[45.6, 77.5]",3938641,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gernot Trauner,8778.0,Right Center Back,7,Austria,915,"['9c5cbbfd-b5a0-4164-aa71-ef96330a2b78', 'e78db112-1e81-4e04-8a0f-480ee5b55857']",50,,,,,,,,,,,,,,,,,Austria,915,00:01:50.348,Carry,,,,,,,45.6,77.5,,,37.5,63.8,,,,37.5,63.8,Poland vs Austria,Poland,Austria
,,,,,,,"[45.6, 25.0]",,,,,,,,,,,,2.531357,,,,,,,,,,,,,,a5508395-130f-4a44-8f37-b031af925272,101,,"[42.3, 28.3]",3938641,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Mwene,13315.0,Left Back,7,Austria,915,"['650f76c2-0515-4dea-b851-05be84caaf76', 'fa4ce363-4bc7-4c9f-969c-1ebfc1ec5fec']",55,,,,,,,,,,,,,,,,,Austria,915,00:01:55.384,Carry,,,,,,,42.3,28.3,,,45.6,25.0,,,,45.6,25.0,Poland vs Austria,Poland,Austria
,,,,,,,"[92.9, 21.1]",,,,,,,,,,,,0.189438,,,,,,,,,,,,,,e40d45da-5857-45ac-8981-12ff67d01e83,105,,"[92.3, 22.0]",3938641,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Center Forward,7,Austria,915,"['3ccf41de-b8ca-45c5-a267-c5a8b0354fdd', 'abcef3b1-3cf6-4e34-8a92-8d9843dc5c9f', 'cd2eeb8a-69e5-4c9f-82fa-f61eea7663fb']",0,,,,,,,,,,,,,,,,,Austria,915,00:02:00.689,Carry,True,,,,,,92.3,22.0,,,92.9,21.1,,,,92.9,21.1,Poland vs Austria,Poland,Austria
