50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,1.416302,,,,,,,,,,,,89fdb1d3-2659-4e25-ae3a-5c04f2a34b73,2146,,"[86.9, 40.1]",3940878,51,,,,-1.811914,,Right Foot,,"[83.9, 27.9]",,Ground Pass,,12.563439,,,,Matteo Darmian,4587.0,,,,,,2,From Throw In,Alessandro Bastoni,7480.0,Left Center Back,86,Italy,914,['1b527003-aec0-478d-8c8a-9217a1fd9336'],51,,,,,,,,,,,,,,,,,Italy,914,00:06:51.715,Pass,,,,,,,86.9,40.1,83.9,27.9,,,,,,83.9,27.9,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.592031,,,,,,,,,,,,80c0bdec-4089-4fd4-8487-ab2448f92b94,2149,,"[83.9, 27.9]",3940878,51,,,,-0.8765575,,Right Foot,,"[100.3, 8.2]",,Ground Pass,,25.632986,,,,Mattia Zaccagni,8792.0,,,,,,2,From Throw In,Matteo Darmian,4587.0,Left Back,86,Italy,914,['6398370a-3754-45bc-9588-5e36cabc490d'],53,,,,,,,,,,,,,,,,,Italy,914,00:06:53.421,Pass,,,,,,,83.9,27.9,100.3,8.2,,,,,,100.3,8.2,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,2.557144,,,,,,,,,,,,d666fe86-911b-4b17-b857-82f445111671,2152,,"[100.3, 8.4]",3940878,51,,,,0.5396727,,Right Foot,,"[120.0, 20.2]",,Ground Pass,,22.963667,,,,Alessandro Bastoni,7480.0,,,,,,2,From Throw In,Mattia Zaccagni,8792.0,Left Wing,86,Italy,914,['4e5f6f7a-004b-444b-8d83-b5c9f5c3e51f'],56,,,,,,,,,,,,,,,,,Italy,914,00:06:56.210,Pass,,,,,,,100.3,8.4,120.0,20.2,,,,,,120.0,20.2,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.058932,,,,,,,,,,,,664bfdc4-6625-4a10-86f1-343dcfcb583b,2155,,"[120.0, 20.2]",3940878,51,,,,1.6262949,,Left Foot,,"[119.9, 22.0]",,Ground Pass,,1.8027756,,Incomplete,,Gianluca Scamacca,10992.0,,,,,,2,From Throw In,Alessandro Bastoni,7480.0,Left Center Back,86,Italy,914,"['95e5068d-3cfc-4b72-a5d3-26025a97d90c', 'e532e91f-30aa-425d-99cf-e9a688f9273a']",58,,,,,,,,,,,,,,,,,Italy,914,00:06:58.767,Pass,,,,,,,120.0,20.2,119.9,22.0,,,,,,119.9,22.0,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.241705,,,,,,,,,,,,04faefcb-7f95-40fd-b31c-ddf0337d7eef,2158,,"[120.0, 0.1]",3940878,52,,,,1.6464809,,Right Foot,,"[116.8, 42.3]",,High Pass,True,42.32115,,Incomplete,,Bryan Cristante,6993.0,,True,Inswinging,,Corner,2,From Corner,Mattia Zaccagni,8792.0,Left Wing,87,Italy,914,"['48ba5e50-31c8-435c-a10d-0163f2e4e58f', '7cf5f186-d503-4e8a-ab7e-8720cfe2c50f']",22,,,,,,,,,,,,,,,,,Italy,914,00:07:22.739,Pass,,,,,,,120.0,0.1,116.8,42.3,,,,,,116.8,42.3,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,3.137986,,,,,,,,,,,,dc4bf9d9-9296-4f11-8192-df5bbde6ac11,2167,,"[69.0, 33.1]",3940878,52,,,,2.7777276,,Right Foot,,"[32.5, 47.0]",,Ground Pass,,39.057137,,,,Gianluigi Donnarumma,7036.0,,,,,Recovery,2,From Corner,Matteo Darmian,4587.0,Left Back,87,Italy,914,['a4387efe-cd89-49aa-ba57-9eaf5b2e0944'],29,,,,,,,,,,,,,,,,,Italy,914,00:07:29.417,Pass,,,,,,,69.0,33.1,32.5,47.0,,,,,,32.5,47.0,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.22088,,,,,,,,,,,,85dc88dd-25f6-4e20-b241-4af96c748dc1,2170,,"[31.5, 43.9]",3940878,52,,,,-0.8805457,,Right Foot,,"[42.4, 30.7]",,Ground Pass,,17.118704,,,,Matteo Darmian,4587.0,,,,,,2,From Corner,Gianluigi Donnarumma,7036.0,Goalkeeper,87,Italy,914,['4ada3e2c-700a-4e40-b7d8-85df02b0a895'],34,,,,,,,,,,,,,,,,,Italy,914,00:07:34.314,Pass,,,,,,,31.5,43.9,42.4,30.7,,,,,,42.4,30.7,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.472341,,,,,,,,,,,,4b0c8622-5beb-4e1c-b621-b964303d831f,2173,,"[37.5, 28.7]",3940878,52,,,,-0.8710984,,Right Foot,,"[50.8, 12.9]",,Ground Pass,,20.652603,,,,Nicolò Fagioli,38909.0,,,,,,2,From Corner,Matteo Darmian,4587.0,Left Back,87,Italy,914,['3fdb4502-dd27-4aab-be9a-37f5436fcc4d'],36,,,,,,,,,,,,,,,,,Italy,914,00:07:36.852,Pass,,,,,,,37.5,28.7,50.8,12.9,,,,,,50.8,12.9,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.956915,,,,,,,,,,,,7e8bcc78-5dfb-4583-9955-02d0fd55a781,2176,,"[51.8, 12.8]",3940878,52,,,,-0.3766404,,Right Foot,,"[65.2, 7.5]",,Ground Pass,,14.410066,,,,Alessandro Bastoni,7480.0,,,,,,2,From Corner,Nicolò Fagioli,38909.0,Left Defensive Midfield,87,Italy,914,['27d236c1-1363-4803-8c2e-700fe79e92a1'],38,,,,,,,,,,,,,,,,,Italy,914,00:07:38.922,Pass,,,,,,,51.8,12.8,65.2,7.5,,,,,,65.2,7.5,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.170221,,,,,,,,,,,,badbbcd7-f758-4de5-a9dc-b3f8df19b4c7,2179,,"[67.4, 4.6]",3940878,52,,,,2.425849,,Left Foot,,"[58.2, 12.6]",,Ground Pass,,12.1918,,,,Nicolò Fagioli,38909.0,,,,,,2,From Corner,Alessandro Bastoni,7480.0,Left Center Back,87,Italy,914,['0bb9bd86-20ab-4fb8-b30b-0690ae21074c'],40,,,,,,,,,,,,,,,,,Italy,914,00:07:40.845,Pass,,,,,,,67.4,4.6,58.2,12.6,,,,,,58.2,12.6,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.526897,,,,,,,,,,,,c7bdb86b-57dc-4477-a913-cd56f299857c,2182,,"[62.4, 24.0]",3940878,52,,,,2.1886408,,Right Foot,,"[48.4, 43.7]",,Ground Pass,,24.167953,,,,Gianluca Mancini,7004.0,,,,,,2,From Corner,Nicolò Fagioli,38909.0,Left Defensive Midfield,87,Italy,914,['a4420cfe-4740-48d4-9eac-bb908d5b8d98'],46,,,,,,,,,,,,,,,,,Italy,914,00:07:46.810,Pass,,,,,,,62.4,24.0,48.4,43.7,,,,,,48.4,43.7,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.993005,,,,,,,,,,,,e2b90724-dc3e-46ba-a53b-d44b647403c8,2185,,"[62.8, 49.0]",3940878,52,,,,-1.2703191,,Right Foot,,"[65.0, 41.9]",,Ground Pass,,7.4330344,,,,Nicolò Fagioli,38909.0,,,,,,2,From Corner,Gianluca Mancini,7004.0,Right Center Back,87,Italy,914,['cd10e144-92b5-43f3-9fc4-183932a1b421'],51,,,,,,,,,,,,,,,,,Italy,914,00:07:51.889,Pass,,,,,,,62.8,49.0,65.0,41.9,,,,,,65.0,41.9,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.912236,,,,,,,,,,,,3f9afaa8-918c-4039-81c8-7abfbcc71115,2188,,"[75.9, 55.1]",3940878,52,,,,1.4128864,,Right Foot,,"[78.4, 70.8]",,Ground Pass,,15.897799,,,,Bryan Cristante,6993.0,,,,,,2,From Corner,Nicolò Fagioli,38909.0,Left Defensive Midfield,87,Italy,914,['3f8b754f-5db9-43ec-a6c3-5bf80e92adce'],56,,,,,,,,,,,,,,,,,Italy,914,00:07:56.747,Pass,,,,,,,75.9,55.1,78.4,70.8,,,,,,78.4,70.8,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.156693,,,,,,,,,,,,250c1bab-c1c6-4bf8-8492-b1c27cdbf757,2191,,"[78.4, 70.8]",3940878,52,,,,0.8571701,,Left Foot,,"[85.5, 79.0]",,Ground Pass,,10.846659,,,,Giovanni Di Lorenzo,11514.0,,,,,,2,From Corner,Bryan Cristante,6993.0,Right Defensive Midfield,87,Italy,914,['db26e402-49e4-4b3c-867a-564b6a400ff2'],58,,,,,,,,,,,,,,,,,Italy,914,00:07:58.666,Pass,,,,,,,78.4,70.8,85.5,79.0,,,,,,85.5,79.0,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.609525,,,,,,,,,,,,c03689be-dbf9-49fd-8507-444f52a8cb65,2194,,"[84.8, 78.6]",3940878,53,,,,-2.7530127,,Left Foot,,"[69.9, 72.5]",,Ground Pass,,16.100311,,,,Bryan Cristante,6993.0,,,,,,2,From Corner,Giovanni Di Lorenzo,11514.0,Right Back,87,Italy,914,['e30d8523-11c0-4213-b5f6-33f66bf2270e'],0,,,,,,,,,,,,,,,,,Italy,914,00:08:00.504,Pass,,,,,,,84.8,78.6,69.9,72.5,,,,,,69.9,72.5,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.821821,,,,,,,,,,,,0a312740-9bfa-4dd4-b822-1087ad2dbef4,2197,,"[69.2, 70.2]",3940878,53,,,,-1.4698745,,Left Foot,,"[70.8, 54.4]",,Ground Pass,,15.880806,,,,Nicolò Fagioli,38909.0,,,,,,2,From Corner,Bryan Cristante,6993.0,Right Defensive Midfield,87,Italy,914,['bfbde272-fbc6-47d8-8f2b-a0e00d041600'],2,,,,,,,,,,,,,,,,,Italy,914,00:08:02.942,Pass,,,,,,,69.2,70.2,70.8,54.4,,,,,,70.8,54.4,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.454167,,,,,,,,,,,,6cc17de2-e625-473b-8eb5-195c907b3322,2200,,"[69.0, 52.4]",3940878,53,,,,3.0336802,,Right Foot,,"[57.0, 53.7]",,Ground Pass,,12.070211,,,,Gianluca Mancini,7004.0,,,,,,2,From Corner,Nicolò Fagioli,38909.0,Left Defensive Midfield,87,Italy,914,['e67f6175-cce5-40bf-ab0d-8005fe1dab1f'],4,,,,,,,,,,,,,,,,,Italy,914,00:08:04.410,Pass,,,,,,,69.0,52.4,57.0,53.7,,,,,,57.0,53.7,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.995999,,,,,,,,,,,,72ccf771-d8b2-45cd-b6a7-5a2bc449c177,2202,,"[57.0, 53.7]",3940878,53,,,,-1.6207547,,Right Foot,,"[56.0, 33.7]",,Ground Pass,,20.024984,,,,Matteo Darmian,4587.0,,,,,,2,From Corner,Gianluca Mancini,7004.0,Right Center Back,87,Italy,914,['2200c8f1-f232-49bf-bad8-193d1650479e'],5,,,,,,,,,,,,,,,,,Italy,914,00:08:05.864,Pass,,,,,,,57.0,53.7,56.0,33.7,,,,,,56.0,33.7,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.298804,,,,,,,,,,,,4fcd2906-2d67-4631-9747-e08310f4c3fc,2205,,"[56.0, 29.7]",3940878,53,,,,-0.91421455,,Right Foot,,"[72.8, 7.9]",,Ground Pass,,27.522354,,,,Alessandro Bastoni,7480.0,,,,,,2,From Corner,Matteo Darmian,4587.0,Left Back,87,Italy,914,['43b57b95-c233-40a2-8343-0340a2f3fcb0'],8,,,,,,,,,,,,,,,,,Italy,914,00:08:08.610,Pass,,,,,,,56.0,29.7,72.8,7.9,,,,,,72.8,7.9,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.196275,,,,,,,,,,,,1d8000fc-b26d-4ab9-84c5-a16638a5cb6d,2208,,"[72.8, 7.9]",3940878,53,,,,0.76712346,,Right Foot,,"[92.3, 26.7]",,High Pass,,27.086712,,Incomplete,,Nicolò Barella,8181.0,,,,,,2,From Corner,Alessandro Bastoni,7480.0,Left Center Back,87,Italy,914,"['659e3cb4-2410-4562-bfd4-bce46b4ea051', 'df911f06-dbba-4722-9141-e62df77b04bd']",10,,,,,,,,,,,,,,,,,Italy,914,00:08:10.993,Pass,,,,,,,72.8,7.9,92.3,26.7,,,,,,92.3,26.7,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.103164,,,,,,,,,,,,659e3cb4-2410-4562-bfd4-bce46b4ea051,2210,,"[27.8, 53.4]",3940878,53,,,,0.95054686,,Head,,"[38.8, 68.8]",,Low Pass,,18.925116,,,,Dan Ndoye,45190.0,,,,,Recovery,2,From Corner,Fabian Lukas Schär,5537.0,Right Center Back,87,Italy,914,"['1d8000fc-b26d-4ab9-84c5-a16638a5cb6d', 'dec57900-9ef7-4311-bfea-d27fd055350d']",12,,,,,,,,,,,,,,,,,Switzerland,773,00:08:12.189,Pass,,,,,,,27.8,53.4,38.8,68.8,,,,,,38.8,68.8,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,3.826134,,,,,,,,,,,,4f41d233-7b3c-4745-b3f3-4868157e38ee,2216,,"[48.9, 70.6]",3940878,53,,,,-0.80124193,,Right Foot,,"[104.8, 12.9]",,High Pass,,80.33741,,,,Ruben Vargas,30401.0,,True,,,Free Kick,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,88,Switzerland,773,['aea6604f-d8cf-4be9-b51d-58dc12b89466'],40,,,,,,,,,,,,,,,,,Switzerland,773,00:08:40.418,Pass,,,,,,,48.9,70.6,104.8,12.9,,,,,,104.8,12.9,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.066259,,,,,,,,,,,,609c9771-2a8d-4791-b27a-e3470af09007,2222,,"[4.7, 35.9]",3940878,53,True,,,-1.1137276,,Keeper Arm,,"[16.7, 11.5]",,Ground Pass,,27.191175,,,,Matteo Darmian,4587.0,,,,,,2,From Keeper,Gianluigi Donnarumma,7036.0,Goalkeeper,89,Italy,914,['9d11c5db-5332-47ec-9ec6-22b4573f4b4d'],59,,,,,,,,,,,,,,,,,Italy,914,00:08:59.153,Pass,,,,,,,4.7,35.9,16.7,11.5,,,,,,16.7,11.5,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.116622,,,,,,,,,,,,0981fdcb-b7c6-4c4d-a17f-fe5e1ae780e3,2230,,"[91.4, 44.6]",3940878,54,,,,1.2850015,,Right Foot,,"[97.6, 65.7]",,Ground Pass,,21.992044,,,,Fabian Rieder,50436.0,,,,,,2,Regular Play,Dan Ndoye,45190.0,Right Wing Back,90,Switzerland,773,['db236083-00c2-4d1a-8351-630fa4bbf9c3'],7,,,,,,,,,,,,,,,,,Switzerland,773,00:09:07.014,Pass,,,,,,,91.4,44.6,97.6,65.7,,,,,,97.6,65.7,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.132824,,,,,,,,,,,,cc3db684-2355-4c21-89cb-39f01953cdd8,2235,,"[111.7, 56.0]",3940878,54,,,,2.4278018,,Left Foot,,"[99.0, 67.0]",,Ground Pass,,16.801489,,,,Dan Ndoye,45190.0,,,,,,2,Regular Play,Fabian Rieder,50436.0,Right Attacking Midfield,90,Switzerland,773,"['078da576-9a7e-4709-83b2-6eba3f2bea19', '3d5e94cb-8c2a-4d73-80e2-3028e5218a72']",12,,,,,,,,,,,,,,,,,Switzerland,773,00:09:12.526,Pass,True,,,,,,111.7,56.0,99.0,67.0,,,,,,99.0,67.0,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.261986,,,,,,,,,,,,cacac99e-f734-4e71-a3b7-8d6fb6556368,2238,,"[98.4, 66.1]",3940878,54,,,,-2.1168258,,Right Foot,,"[85.7, 45.2]",,Ground Pass,,24.456083,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Dan Ndoye,45190.0,Right Wing Back,90,Switzerland,773,['130de37d-7fa3-4f64-a421-7fae35bdfd48'],15,,,,,,,,,,,,,,,,,Switzerland,773,00:09:15.011,Pass,,,,,,,98.4,66.1,85.7,45.2,,,,,,85.7,45.2,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.130498,,,,,,,,,,,,2a5ae192-a3e2-4251-a17a-c01d6ac0c9dc,2241,,"[86.2, 44.0]",3940878,54,,,,-1.6548086,98665c30-8fb7-45e9-96e2-0ce4cd25d6ff,Left Foot,,"[84.6, 25.0]",,Ground Pass,,19.06725,,,,Ricardo Iván Rodríguez Araya,5544.0,True,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,90,Switzerland,773,['4075604c-f825-4e3a-b288-4a9708aa4d14'],17,,,,,,,,,,,,,,,,,Switzerland,773,00:09:17.001,Pass,,,,,,,86.2,44.0,84.6,25.0,,,,,,84.6,25.0,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.972345,,,,,,,,,,,,50cc619f-c846-4af3-b5d0-4d118752bc78,2247,,"[104.3, 0.1]",3940878,54,,,,2.3265002,,,,"[99.4, 5.3]",,Low Pass,,7.1449285,,,,Granit Xhaka,3500.0,,,,,Throw-in,2,From Throw In,Michel Aebischer,16016.0,Left Wing Back,91,Switzerland,773,['bf20c182-b789-4221-bd76-5e24d3904e39'],32,,,,,,,,,,,,,,,,,Switzerland,773,00:09:32.793,Pass,,,,,,,104.3,0.1,99.4,5.3,,,,,,99.4,5.3,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.712221,,,,,,,,,,,,d1cb5ae5-7b17-4328-816a-d3d064e60d97,2250,,"[98.2, 1.8]",3940878,54,,,,-0.0656948,,Left Foot,,"[105.8, 1.3]",,Ground Pass,,7.61643,,,,Michel Aebischer,16016.0,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,91,Switzerland,773,['53d67feb-4d4c-4c34-b781-2e47f48688f6'],35,,,,,,,,,,,,,,,,,Switzerland,773,00:09:35.387,Pass,,,,,,,98.2,1.8,105.8,1.3,,,,,,105.8,1.3,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.58329,,,,,,,,,,,,1f14bfa9-d99c-4b3d-926b-fa85cc88dd0d,2254,,"[107.2, 2.1]",3940878,54,,,,1.8331268,,Right Foot,,"[104.3, 12.9]",,Ground Pass,,11.182576,,,,Ruben Vargas,30401.0,,,,,,2,From Throw In,Michel Aebischer,16016.0,Left Wing Back,91,Switzerland,773,"['0eaf34fe-b202-4f9c-9978-a9aa97b601c0', '8773f9c7-a422-476c-bac3-0021e23a0c44']",36,,,,,,,,,,,,,,,,,Switzerland,773,00:09:36.759,Pass,True,,,,,,107.2,2.1,104.3,12.9,,,,,,104.3,12.9,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.164965,,,,,,,,,,,,db8ccc14-d598-4c42-8583-d6e32b53849a,2258,,"[105.6, 7.7]",3940878,54,,,,-2.5829933,,Right Foot,,"[100.8, 4.7]",,Ground Pass,,5.6603885,,Incomplete,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,From Throw In,Ruben Vargas,30401.0,Left Attacking Midfield,91,Switzerland,773,"['8266acf5-bdca-4306-99f1-72afa50912c4', '8aa1f844-e86e-41e1-b27f-0f1b3788c116', 'eb9adde5-1eec-4b52-a0f4-77100ee855fe']",37,,,,,,,,,,,,,,,,,Switzerland,773,00:09:37.948,Pass,True,,,,,,105.6,7.7,100.8,4.7,,,,,,100.8,4.7,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,2.116156,,,,,,,,,,,,74d15698-82af-4e66-aa33-446aa866683f,2263,,"[17.5, 65.4]",3940878,54,,,,-0.41857708,,Left Foot,,"[43.8, 53.7]",,Ground Pass,,28.785065,,Incomplete,,Gianluca Scamacca,10992.0,,,,,,2,From Throw In,Nicolò Fagioli,38909.0,Left Defensive Midfield,91,Switzerland,773,"['1772d83f-9315-4099-afb7-2adcbcda9f25', '81c42cac-f15a-43e4-b3a5-16ec94e39764']",40,,,,,,,,,,,,,,,,,Italy,914,00:09:40.203,Pass,,,,,,,17.5,65.4,43.8,53.7,,,,,,43.8,53.7,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.8451,,,,,,,,,,,,81c42cac-f15a-43e4-b3a5-16ec94e39764,2265,,"[76.3, 26.4]",3940878,54,,,,-1.6988053,,Right Foot,,"[75.0, 16.3]",,Ground Pass,,10.18332,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,Recovery,2,From Throw In,Manuel Obafemi Akanji,5549.0,Center Back,91,Switzerland,773,"['74d15698-82af-4e66-aa33-446aa866683f', 'afac2b18-ea64-4e51-8f4b-85c58dd22c8f']",42,,,,,,,,,,,,,,,,,Switzerland,773,00:09:42.319,Pass,,,,,,,76.3,26.4,75.0,16.3,,,,,,75.0,16.3,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.585958,,,,,,,,,,,,a4ed3543-b7b1-482c-a005-ec52704d8f54,2268,,"[74.6, 13.9]",3940878,54,,,,0.4636476,,Left Foot,,"[80.8, 17.0]",,Ground Pass,,6.931811,,,,Granit Xhaka,3500.0,,,,,,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,91,Switzerland,773,['4657f1d3-44a6-4b70-b176-b453f66c492b'],44,,,,,,,,,,,,,,,,,Switzerland,773,00:09:44.031,Pass,,,,,,,74.6,13.9,80.8,17.0,,,,,,80.8,17.0,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.701044,,,,,,,,,,,,6cf71ab1-1421-482f-90db-ca28b0c31d47,2271,,"[80.8, 17.0]",3940878,54,,,,-2.1074846,,Left Foot,,"[76.1, 9.1]",,Ground Pass,,9.192389,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,91,Switzerland,773,['5ab3e646-0e64-4a04-8586-c8fc01b85eab'],45,,,,,,,,,,,,,,,,,Switzerland,773,00:09:45.427,Pass,,,,,,,80.8,17.0,76.1,9.1,,,,,,76.1,9.1,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.097712,,,,,,,,,,,,cafe8b1c-c148-45c1-aa27-43c409ebdd2d,2274,,"[76.8, 8.5]",3940878,54,,,,-0.4837791,,Left Foot,,"[88.6, 2.3]",,Ground Pass,,13.329666,,,,Ruben Vargas,30401.0,,,,,,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,91,Switzerland,773,['e78e3809-6b7c-4920-9de9-22e1691564ad'],46,,,,,,,,,,,,,,,,,Switzerland,773,00:09:46.818,Pass,,,,,,,76.8,8.5,88.6,2.3,,,,,,88.6,2.3,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.703612,,,,,,,,,,,,f0c42b42-32b7-4b29-ae81-7fcb45869834,2276,,"[88.6, 2.1]",3940878,54,,,,-2.9816794,,Right Foot,,"[82.4, 1.1]",,Ground Pass,,6.2801275,,,,Michel Aebischer,16016.0,,,,,,2,From Throw In,Ruben Vargas,30401.0,Left Attacking Midfield,91,Switzerland,773,['5ee01e76-2bf7-4c41-9214-85addccbf5c5'],47,,,,,,,,,,,,,,,,,Switzerland,773,00:09:47.915,Pass,,,,,,,88.6,2.1,82.4,1.1,,,,,,82.4,1.1,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.129505,,,,,,,,,,,,d02c382f-4d6f-4112-b07d-7105c4a0dfca,2279,,"[83.1, 0.9]",3940878,54,,,,0.7149754,,Right Foot,,"[96.0, 12.1]",,Ground Pass,,17.083618,,,,Remo Freuler,6983.0,,,,,,2,From Throw In,Michel Aebischer,16016.0,Left Wing Back,91,Switzerland,773,['ee027f24-9155-4585-be0f-bafb67290775'],49,,,,,,,,,,,,,,,,,Switzerland,773,00:09:49.228,Pass,,,,,,,83.1,0.9,96.0,12.1,,,,,,96.0,12.1,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.681541,,,,,,,,,,,,605fb99d-0e6f-40b8-b5a6-22eb06a30357,2282,,"[98.0, 11.7]",3940878,54,,,,1.2551807,,Right Foot,,"[101.2, 21.5]",,Ground Pass,,10.309219,,,,Breel-Donald Embolo,5545.0,,,,,,2,From Throw In,Remo Freuler,6983.0,Right Defensive Midfield,91,Switzerland,773,['3845ee5e-c8eb-42fa-b710-86e0840f0f87'],51,,,,,,,,,,,,,,,,,Switzerland,773,00:09:51.148,Pass,,,,,,,98.0,11.7,101.2,21.5,,,,,,101.2,21.5,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,0.8869,,,,,,,,,,,,a362376c-d581-4730-9b2c-1752e9eaba5d,2284,,"[101.2, 21.5]",3940878,54,,,,-0.6794138,,Right Foot,,"[109.0, 15.2]",,Ground Pass,,10.026465,,,,Remo Freuler,6983.0,,,,,,2,From Throw In,Breel-Donald Embolo,5545.0,Center Forward,91,Switzerland,773,['f2eb0a53-61b9-409a-bb7e-5906d2948cd7'],51,,,,,,,,,,,,,,,,,Switzerland,773,00:09:51.830,Pass,,,,,,,101.2,21.5,109.0,15.2,,,,,,109.0,15.2,Switzerland vs Italy,Switzerland,Italy
,,,,,,,,,,,,,,,,,1.002186,,,,,,,,,,,,89739628-dca4-478e-b487-013ca23ab11c,2288,,"[109.9, 14.9]",3940878,54,,,,1.674321,,Left Foot,True,"[108.3, 30.3]",,Ground Pass,,15.482894,,Incomplete,,Fabian Rieder,50436.0,,,,,,2,From Throw In,Remo Freuler,6983.0,Right Defensive Midfield,91,Switzerland,773,"['23633ef6-8881-40d6-8202-96b9c514459a', '778caf82-b220-4807-9757-a1df654a5104']",52,,,,,,,,,,,,,,,,,Switzerland,773,00:09:52.937,Pass,,,,,,,109.9,14.9,108.3,30.3,,,,,,108.3,30.3,Switzerland vs Italy,Switzerland,Italy
