50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,1.0353,,,,,,,,,,,,,0fee9d6c-454c-4170-9aeb-71ecea9f9faa,1212,,,"[63.4, 38.8]",3930167,30,,,,-1.4932821,,Right Foot,,,"[65.0, 18.2]",,Ground Pass,,20.662043,,,Joško Gvardiol,33018.0,,,,,,1,From Free Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,46,Croatia,785,['c79cd6ce-fd82-4f8f-b875-54f8e2195418'],5,,,,,,,,,,,,,,,,,Croatia,785,00:30:05.917,Pass,,,,,,,63.4,38.8,65.0,18.2,,,,,,65.0,18.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.911586,,,,,,,,,,,,,00ae2c68-274a-41f5-a16d-db706b62d033,1215,,,"[72.8, 19.8]",3930167,30,,,,1.7506498,,Left Foot,,,"[71.0, 29.7]",,Ground Pass,,10.062305,,,Marcelo Brozović,5469.0,,,,,,1,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,46,Croatia,785,['fd9964ed-87ca-46a5-b540-8fee0d2eba29'],11,,,,,,,,,,,,,,,,,Croatia,785,00:30:11.190,Pass,,,,,,,72.8,19.8,71.0,29.7,,,,,,71.0,29.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.066279,,,,,,,,,,,,,769c62af-7025-4f2d-9990-5e3c3bddf02a,1218,,,"[71.6, 30.6]",3930167,30,,,,1.4578044,,Right Foot,,,"[73.2, 44.7]",,Ground Pass,,14.19049,,,Luka Modrić,5463.0,,,,,,1,From Free Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,46,Croatia,785,['8878759f-af7d-4d27-8636-76eb88f2ff9f'],12,,,,,,,,,,,,,,,,,Croatia,785,00:30:12.833,Pass,,,,,,,71.6,30.6,73.2,44.7,,,,,,73.2,44.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.49557,,,,,,,,,,,,,1778037f-0583-47fa-86cf-d35872a36785,1221,,,"[75.0, 41.8]",3930167,30,,,,-0.76412475,,Right Foot,,,"[79.8, 37.2]",,Ground Pass,,6.6483083,,Incomplete,Mateo Kovačić,5456.0,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,46,Croatia,785,"['38ffdec5-3658-4639-93d1-28335ab22f1b', '5ecb024b-aca2-4cf0-abb3-92ad9400c6ec']",17,,,,,,,,,,,,,,,,,Croatia,785,00:30:17.445,Pass,,,,,,,75.0,41.8,79.8,37.2,,,,,,79.8,37.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.336631,,,,,,,,,,,,,ec6a57ab-9210-4c03-8f02-6890fdd63c63,1226,,,"[82.0, 52.5]",3930167,30,,,,-1.0286069,,Left Foot,,,"[87.0, 44.2]",,Ground Pass,,9.689685,,Incomplete,Kristjan Asllani,57303.0,,,,,,1,From Counter,Jasir Asani,41186.0,Right Midfield,47,Albania,906,"['92b18c1e-360b-43b9-bbdd-ddb835e2df7e', 'ec29e613-927e-4672-a077-5f9e9cfac104']",26,,,,,,,,,,,,,,,,,Albania,906,00:30:26.173,Pass,,,,,,,82.0,52.5,87.0,44.2,,,,,,87.0,44.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.251497,,,,,,,,,,,,,160a77b5-64f6-413f-a26f-2eef44fceda6,1236,,,"[14.9, 44.7]",3930167,30,,,,-1.1760052,,Right Foot,,,"[15.9, 42.3]",,Low Pass,,2.6,,Incomplete,Josip Šutalo,37148.0,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,47,Albania,906,"['10a1ebbb-fff4-49d4-b00e-368539dca79d', '24cd8009-dfe5-456b-973c-fd1c88bbf493', '8f1b6e90-f2c4-4612-a125-f5ffbbf49322']",30,,,,,,,,,,,,,,,,,Croatia,785,00:30:30.773,Pass,True,,,,,,14.9,44.7,15.9,42.3,,,,,,15.9,42.3,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.826266,,,,,,,,,,,,,9a418455-8646-4840-817c-28ee3accb1da,1247,,,"[14.5, 73.2]",3930167,30,,,,-0.6877714,,Right Foot,,,"[35.8, 55.7]",,High Pass,,27.567009,,Incomplete,,,,,,,,1,Regular Play,Lovro Majer,28914.0,Right Wing,47,Albania,906,['95d983b1-db73-4262-af8b-ebf6eee39d69'],42,,,,,,,,,,,,,,,,,Croatia,785,00:30:42.632,Pass,,,,,,,14.5,73.2,35.8,55.7,,,,,,35.8,55.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,2.40896,,,,,,,,,,,,,d16e1768-815c-462a-886e-113cd6589b33,1253,,,"[86.1, 26.3]",3930167,31,,,,0.6160514,,Right Foot,,,"[120.0, 50.3]",,High Pass,,41.53565,,Out,,,,,,,Free Kick,1,From Free Kick,Kristjan Asllani,57303.0,Left Center Midfield,48,Albania,906,,32,,,,,,,,,,,,,,,,,Albania,906,00:31:32.045,Pass,,,,,,,86.1,26.3,120.0,50.3,,,,,,120.0,50.3,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,5.862649,,,,,,,,,,,,,9f59332b-73c6-473d-8060-1feb20892601,1254,,,"[6.0, 38.8]",3930167,31,True,,,-0.12258023,,Right Foot,,,"[82.3, 29.4]",,High Pass,,76.87685,,Incomplete,,,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,49,Croatia,785,['32904639-3a5e-42ad-b221-7d78b6dd9f44'],53,,,,,,,,,,,,,,,,,Croatia,785,00:31:53.894,Pass,,,,,,,6.0,38.8,82.3,29.4,,,,,,82.3,29.4,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.955549,,,,,,,,,,,,,6d735e20-c68a-4735-a4e8-c795702211d9,1256,,,"[33.9, 50.8]",3930167,32,,,,-2.9408693,,Right Foot,,,"[10.8, 46.1]",,Ground Pass,,23.57329,,,Thomas Strakosha,7789.0,,,,,,1,From Goal Kick,Elseid Hysaj,7031.0,Right Back,49,Croatia,785,['39dfe4b7-7055-4f6a-b97d-dd8b60abc926'],0,,,,,,,,,,,,,,,,,Albania,906,00:32:00.632,Pass,,,,,,,33.9,50.8,10.8,46.1,,,,,,10.8,46.1,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,6.723291,,,,,,,,,,,,,b0f9fecb-0a31-4c75-808d-30a8397a2931,1258,,,"[12.2, 45.9]",3930167,32,,,,0.36933365,,Right Foot,,,"[74.2, 69.9]",,High Pass,,66.48308,,Incomplete,Jasir Asani,41186.0,,,,,,1,From Goal Kick,Thomas Strakosha,7789.0,Goalkeeper,49,Croatia,785,"['108b398a-d570-4b37-be4f-2653580ce7bd', '1e01c432-8085-4839-8cc7-1d19cd865855']",2,,,,,,,,,,,,,,,,,Albania,906,00:32:02.588,Pass,,,,,,,12.2,45.9,74.2,69.9,,,,,,74.2,69.9,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,2.704935,,,,,,,,,,,,,09d5494c-9da1-410e-9612-3a92072c41a7,1266,,,"[50.7, 8.7]",3930167,32,,,,-2.987365,,Left Foot,,,"[26.9, 5.0]",,Low Pass,,24.085888,,,Joško Gvardiol,33018.0,,,,,,1,From Goal Kick,Ivan Perišić,5474.0,Left Back,49,Croatia,785,"['200c59a3-ec0d-4708-88ab-55c1bcde4304', '85eae37e-91ea-4570-bc0c-a6706dd6bd96']",10,,,,,,,,,,,,,,,,,Croatia,785,00:32:10.516,Pass,True,,,,,,50.7,8.7,26.9,5.0,,,,,,26.9,5.0,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.328767,,,,,,,,,,,,,373d9d5e-b948-430f-aaad-693d2567f383,1269,,,"[29.2, 4.6]",3930167,32,,,,1.9416876,,Left Foot,,,"[21.5, 24.4]",,Ground Pass,,21.244528,,,Marcelo Brozović,5469.0,,,,,,1,From Goal Kick,Joško Gvardiol,33018.0,Left Center Back,49,Croatia,785,['4676debb-a206-4d28-9a1d-189bf3c7c645'],16,,,,,,,,,,,,,,,,,Croatia,785,00:32:16.702,Pass,,,,,,,29.2,4.6,21.5,24.4,,,,,,21.5,24.4,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.399963,,,,,,,,,,,,,4dd9bba9-716e-428c-b0b8-7b54aa2e1d93,1272,,,"[22.8, 29.7]",3930167,32,,,,0.9093387,,Right Foot,,,"[35.8, 46.4]",,Ground Pass,,21.163412,,,Josip Šutalo,37148.0,,,,,,1,From Goal Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,49,Croatia,785,['7e7c543e-a8ef-416c-9c40-f31cb551d7f7'],20,,,,,,,,,,,,,,,,,Croatia,785,00:32:20.690,Pass,,,,,,,22.8,29.7,35.8,46.4,,,,,,35.8,46.4,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.255572,,,,,,,,,,,,,1bc26d2c-98c9-4c21-a668-9441246d65dc,1275,,,"[48.9, 49.9]",3930167,32,,,,0.20668322,,Right Foot,,,"[55.1, 51.2]",,Ground Pass,,6.3348246,,,Luka Modrić,5463.0,,,,,,1,From Goal Kick,Josip Šutalo,37148.0,Right Center Back,49,Croatia,785,['741f13ea-284a-49de-8c8a-fe4f2e72978c'],26,,,,,,,,,,,,,,,,,Croatia,785,00:32:26.295,Pass,,,,,,,48.9,49.9,55.1,51.2,,,,,,55.1,51.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.984965,,,,,,,,,,,,,3cd80d2d-aa38-4eb4-adf1-6d6ad1429d03,1278,,,"[50.3, 46.2]",3930167,32,,,,-1.4734043,,Left Foot,,,"[52.0, 28.8]",,Ground Pass,,17.48285,,,Marcelo Brozović,5469.0,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,49,Croatia,785,['51369e14-433f-4027-ab6d-15a44496c14e'],29,,,,,,,,,,,,,,,,,Croatia,785,00:32:29.138,Pass,,,,,,,50.3,46.2,52.0,28.8,,,,,,52.0,28.8,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.147278,,,,,,,,,,,,,1cf5462f-7cac-495d-a12b-cccc8514f285,1281,,,"[52.0, 28.8]",3930167,32,,,,-1.0932608,,Right Foot,,,"[59.4, 14.5]",,Ground Pass,,16.101242,,,Joško Gvardiol,33018.0,,,,,,1,From Goal Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,49,Croatia,785,['15d284ef-77f3-4f5c-9ecb-f5d7e1bc1c58'],30,,,,,,,,,,,,,,,,,Croatia,785,00:32:30.875,Pass,,,,,,,52.0,28.8,59.4,14.5,,,,,,59.4,14.5,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.379046,,,,,,,,,,,,,d5363b30-1cac-468c-8fa3-67e67f3de382,1284,,,"[63.4, 13.3]",3930167,32,,,,0.21576619,,Left Foot,,,"[85.3, 18.1]",,Low Pass,,22.419857,,,Andrej Kramarić,5460.0,,,,,,1,From Goal Kick,Joško Gvardiol,33018.0,Left Center Back,49,Croatia,785,['8c460530-95bd-4d59-aedc-14dcfabd68e5'],33,,,,,,,,,,,,,,,,,Croatia,785,00:32:33.812,Pass,,,,,,,63.4,13.3,85.3,18.1,,,,,,85.3,18.1,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.223962,,,,,,,,,,,,,66a720bd-4147-490f-8867-50582ed94309,1288,,,"[87.6, 29.8]",3930167,32,,,,2.2020864,,Right Foot,,,"[78.9, 41.7]",,Ground Pass,,14.741099,,,Luka Modrić,5463.0,,,,,,1,From Goal Kick,Andrej Kramarić,5460.0,Left Wing,49,Croatia,785,['9eb4efac-7f7f-4309-939b-867d28a305d6'],38,,,,,,,,,,,,,,,,,Croatia,785,00:32:38.214,Pass,,,,,,,87.6,29.8,78.9,41.7,,,,,,78.9,41.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,2.80441,,,,,,,,,,,,,ff338844-c17d-4f52-8fa5-a9783c632634,1291,,,"[78.9, 41.7]",3930167,32,,,,-0.68669087,,Right Foot,,,"[107.2, 18.5]",,High Pass,,36.594124,,Incomplete,Ivan Perišić,5474.0,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,49,Croatia,785,"['01d776ce-613e-4391-a7f1-ca370ceba9d4', '2b4944f1-efe7-46d6-8980-fdfa74b7cc44']",40,,,,,,,,,,,,,,,,,Croatia,785,00:32:40.186,Pass,,,,,,,78.9,41.7,107.2,18.5,,,,,,107.2,18.5,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.940974,,,,,,,,,,,,,c53aac04-f65e-4f95-9405-6c82fecbb31c,1294,,,"[93.4, 0.1]",3930167,32,True,,,2.742077,,,,,"[75.4, 7.7]",,Low Pass,,19.53868,,,Marcelo Brozović,5469.0,,,,,Throw-in,1,From Throw In,Ivan Perišić,5474.0,Left Back,50,Croatia,785,['b7e57f25-523a-47ae-a92a-48290ebf5b43'],50,,,,,,,,,,,,,,,,,Croatia,785,00:32:50.959,Pass,,,,,,,93.4,0.1,75.4,7.7,,,,,,75.4,7.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.707296,,,,,,,,,,,,,883aee70-c329-4c67-8a75-d71fd5de8285,1296,,,"[76.2, 9.5]",3930167,32,,,,1.1978086,,Right Foot,,,"[78.9, 16.4]",,Ground Pass,,7.4094534,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,50,Croatia,785,['b494f6e9-4ba1-43c9-98d3-b4c44bfa5870'],53,,,,,,,,,,,,,,,,,Croatia,785,00:32:53.995,Pass,,,,,,,76.2,9.5,78.9,16.4,,,,,,78.9,16.4,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.14831,,,,,,,,,,,,,da9e606f-2798-4475-b058-064f55de4b34,1299,,,"[77.9, 16.4]",3930167,32,,,,-0.95360494,,Right Foot,,,"[84.5, 7.1]",,Ground Pass,,11.403947,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,50,Croatia,785,['e12fc304-fef4-45a5-94f8-94395c7a026b'],56,,,,,,,,,,,,,,,,,Croatia,785,00:32:56.528,Pass,,,,,,,77.9,16.4,84.5,7.1,,,,,,84.5,7.1,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.139614,,,,,,,,,,,,,8a8ffe87-2350-431f-9337-6ff4c45bb78e,1302,,,"[84.5, 7.1]",3930167,32,,,,-0.3175489,,Right Foot,,,"[98.8, 2.4]",,Ground Pass,,15.052574,,,Ivan Perišić,5474.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,50,Croatia,785,['e69aa31d-e3e3-4290-8897-3b8a4306f4d3'],58,,,,,,,,,,,,,,,,,Croatia,785,00:32:58.705,Pass,,,,,,,84.5,7.1,98.8,2.4,,,,,,98.8,2.4,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.202843,,,,,,,,,,,,,7f136cb0-cd4e-4ebc-b5b9-0f789e946c50,1306,,,"[98.8, 4.4]",3930167,33,,,,2.7056458,,Right Foot,,,"[82.7, 11.9]",,Ground Pass,,17.761194,,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Back,50,Croatia,785,"['647259ca-6843-42a5-b707-7da3341a85f6', '752fcf86-da33-4d5d-bc18-8f6b4fa75593']",1,,,,,,,,,,,,,,,,,Croatia,785,00:33:01.299,Pass,True,,,,,,98.8,4.4,82.7,11.9,,,,,,82.7,11.9,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.065647,,,,,,,,,,,,,35108fa9-fcd2-42eb-810d-81e43726b4ee,1309,,,"[83.9, 13.2]",3930167,33,,,,1.7294515,,Left Foot,,,"[82.3, 23.2]",,Ground Pass,,10.127192,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,50,Croatia,785,['66132937-068d-4bc9-b5ce-e1e8ba0db2fa'],5,,,,,,,,,,,,,,,,,Croatia,785,00:33:05.283,Pass,,,,,,,83.9,13.2,82.3,23.2,,,,,,82.3,23.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.078497,,,,,,,,,,,,,bdadaff9-0ecd-4df6-824d-3c92088145ef,1312,,,"[83.2, 22.4]",3930167,33,,,,-1.4476137,,Right Foot,,,"[84.5, 11.9]",,Ground Pass,,10.58017,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,50,Croatia,785,['ee135554-745d-4e5e-9189-38e34190ef24'],8,,,,,,,,,,,,,,,,,Croatia,785,00:33:08.806,Pass,,,,,,,83.2,22.4,84.5,11.9,,,,,,84.5,11.9,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.802031,,,,,,,,,,,,,1dd33818-6797-427d-9afc-6a318a01538f,1315,,,"[89.3, 11.9]",3930167,33,,,,2.1535358,,Right Foot,,,"[83.5, 20.7]",,Ground Pass,,10.53945,,,Mateo Kovačić,5456.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,50,Croatia,785,['dd97155f-9728-4f59-a214-c50bc10d8a70'],12,,,,,,,,,,,,,,,,,Croatia,785,00:33:12.039,Pass,,,,,,,89.3,11.9,83.5,20.7,,,,,,83.5,20.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.302402,,,,,,,,,,,,,1d8a4d6e-20a7-4f2f-96a8-3bd740825ad0,1318,,,"[83.5, 20.7]",3930167,33,,,,1.8001888,,Right Foot,,,"[78.9, 40.4]",,Ground Pass,,20.229929,,,Josip Šutalo,37148.0,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,50,Croatia,785,['e008a1f6-ef38-495c-b7f3-5f549f5708de'],14,,,,,,,,,,,,,,,,,Croatia,785,00:33:14.575,Pass,,,,,,,83.5,20.7,78.9,40.4,,,,,,78.9,40.4,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.321796,,,,,,,,,,,,,35f5ed1b-8db0-41ff-aec5-368ebaf4e9c9,1321,,,"[79.4, 43.9]",3930167,33,,,,1.3815973,,Left Foot,,,"[83.9, 67.4]",,Ground Pass,,23.926971,,,Josip Juranović,29163.0,,,,,,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,50,Croatia,785,['efc44409-5c2f-4eb5-981d-bc0cd97d3b10'],17,,,,,,,,,,,,,,,,,Croatia,785,00:33:17.106,Pass,,,,,,,79.4,43.9,83.9,67.4,,,,,,83.9,67.4,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.364454,,,,,,,,,,,,,77732e07-4534-44eb-85c3-066a06ebdb63,1324,,,"[84.0, 68.4]",3930167,33,,,,0.7853982,,Right Foot,,,"[91.4, 75.8]",,Ground Pass,,10.46518,,,Lovro Majer,28914.0,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,50,Croatia,785,['99a2912c-d452-4a1f-9d31-99bd42112d53'],19,,,,,,,,,,,,,,,,,Croatia,785,00:33:19.206,Pass,,,,,,,84.0,68.4,91.4,75.8,,,,,,91.4,75.8,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.660787,,,,,,,,,,,,,117a66f2-a1a5-4146-96be-1e4b8cd21cf8,1327,,,"[84.5, 71.1]",3930167,33,,,,-2.1574867,,Left Foot,,,"[72.8, 53.5]",,Ground Pass,,21.134096,,,Josip Šutalo,37148.0,,,,,,1,From Throw In,Lovro Majer,28914.0,Right Wing,50,Croatia,785,['c68465fa-d364-4db0-b1d5-5c8fb3220fd2'],21,,,,,,,,,,,,,,,,,Croatia,785,00:33:21.965,Pass,,,,,,,84.5,71.1,72.8,53.5,,,,,,72.8,53.5,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.548883,,,,,,,,,,,,,9569039a-d1aa-465c-a421-93a7f8bdf684,1330,,,"[74.0, 47.7]",3930167,33,,,,-2.1121461,,Right Foot,,,"[64.5, 31.9]",,Ground Pass,,18.436106,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,50,Croatia,785,['ffb7cdc9-1690-48cc-8dad-fae3c803fd07'],26,,,,,,,,,,,,,,,,,Croatia,785,00:33:26.153,Pass,,,,,,,74.0,47.7,64.5,31.9,,,,,,64.5,31.9,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.135647,,,,,,,,,,,,,c84ecd17-b83f-4179-a819-61bf6a0a0715,1333,,,"[65.4, 32.7]",3930167,33,,,,-1.2697105,,Right Foot,,,"[71.3, 13.7]",,Ground Pass,,19.894974,,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,50,Croatia,785,['acd43841-8a85-4e7f-92f8-5297e17823d1'],29,,,,,,,,,,,,,,,,,Croatia,785,00:33:29.622,Pass,,,,,,,65.4,32.7,71.3,13.7,,,,,,71.3,13.7,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.885617,,,,,,,,,,,,,b216ceb5-95fa-4e79-be32-197c4899b508,1336,,,"[71.1, 13.5]",3930167,33,,,,1.724651,,Left Foot,,,"[68.2, 32.2]",,Ground Pass,,18.92353,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,50,Croatia,785,['152e6852-0d99-4455-a067-630cde163640'],32,,,,,,,,,,,,,,,,,Croatia,785,00:33:32.438,Pass,,,,,,,71.1,13.5,68.2,32.2,,,,,,68.2,32.2,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.20339,,,,,,,,,,,,,f767d9e3-e2ba-427d-a137-ea0db13e69b6,1339,,,"[68.2, 32.2]",3930167,33,,,,1.0597801,,Right Foot,,,"[77.9, 49.5]",,Ground Pass,,19.833809,,,Josip Šutalo,37148.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,50,Croatia,785,['ec6cf8e9-0aa0-4333-b77c-29735c02262a'],34,,,,,,,,,,,,,,,,,Croatia,785,00:33:34.942,Pass,,,,,,,68.2,32.2,77.9,49.5,,,,,,77.9,49.5,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,2.004088,,,,,,,,,,,,,91cfea3d-ac00-4d83-93f2-7d9c8fa09131,1342,,,"[77.9, 50.1]",3930167,33,,,,0.8206259,,Right Foot,,,"[99.8, 73.6]",,Ground Pass,,32.122578,,,Lovro Majer,28914.0,,,,,,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,50,Croatia,785,['71ec1aad-6a64-4931-942a-603b8f9cb325'],37,,,,,,,,,,,,,,,,,Croatia,785,00:33:37.370,Pass,,,,,,,77.9,50.1,99.8,73.6,,,,,,99.8,73.6,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.294505,,,,,,,,,,,,,9d165649-cf92-42f4-858c-c35af12bc51a,1345,,,"[99.8, 73.6]",3930167,33,,,,-1.1351135,,Left Foot,,,"[102.5, 67.8]",,Ground Pass,,6.397656,,Incomplete,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Lovro Majer,28914.0,Right Wing,50,Croatia,785,"['89d830b2-2f97-4f2a-8ad1-1b27808c5f89', 'f321ae46-7d23-49ed-99bb-bae54d9a5fa4']",44,,,,,,,,,,,,,,,,,Croatia,785,00:33:44.343,Pass,,,,,,,99.8,73.6,102.5,67.8,,,,,,102.5,67.8,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,2.715766,,,,,,,,,,,,,582528ec-af02-4a5e-b59e-3557ddf5191c,1348,,,"[64.5, 72.8]",3930167,33,,,,-2.472932,,Left Foot,,,"[38.3, 52.1]",,Ground Pass,,33.390568,,,Dominik Livaković,16531.0,,,,,Recovery,1,From Throw In,Josip Juranović,29163.0,Right Back,50,Croatia,785,['c1fa2176-8328-4009-9c65-b416b2bf4fbc'],48,,,,,,,,,,,,,,,,,Croatia,785,00:33:48.643,Pass,,,,,,,64.5,72.8,38.3,52.1,,,,,,38.3,52.1,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,0.988909,,,,,,,,,,,,,d8e1658f-c3fe-4910-bb19-c09c6b45b775,1351,,,"[38.3, 52.1]",3930167,33,,,,0.2837941,,Left Foot,,,"[47.9, 54.9]",,Ground Pass,,10.0,,,Josip Juranović,29163.0,,,,,,1,From Throw In,Dominik Livaković,16531.0,Goalkeeper,50,Croatia,785,['11ce090f-6daa-442b-ae9b-0a85a4c4b5ba'],53,,,,,,,,,,,,,,,,,Croatia,785,00:33:53.394,Pass,,,,,,,38.3,52.1,47.9,54.9,,,,,,47.9,54.9,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.074532,,,,,,,,,,,,,2f9e9642-3e19-44bf-8705-652ebec6edf8,1354,,,"[48.1, 54.7]",3930167,33,,,,0.7366563,,Left Foot,,,"[56.7, 62.5]",,Ground Pass,,11.61034,,,Josip Šutalo,37148.0,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,50,Croatia,785,['4b3f86f7-bd8e-4653-951b-382527406e70'],56,,,,,,,,,,,,,,,,,Croatia,785,00:33:56.180,Pass,,,,,,,48.1,54.7,56.7,62.5,,,,,,56.7,62.5,Croatia vs Albania,Croatia,Albania
,,,,,,,,,,,,,,,,,1.317505,,,,,,,,,,,,,303dfbc2-5e7a-48eb-b0e6-e76813d4905f,1357,,,"[56.1, 62.0]",3930167,33,,,,-0.5585993,,Right Foot,,,"[64.1, 57.0]",,Ground Pass,,9.433981,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,50,Croatia,785,['b2cf77b9-9341-463d-a076-ad3686474c42'],57,,,,,,,,,,,,,,,,,Croatia,785,00:33:57.727,Pass,,,,,,,56.1,62.0,64.1,57.0,,,,,,64.1,57.0,Croatia vs Albania,Croatia,Albania
